https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IDEX,Volume USDT
1657090800,2022-07-06 07:00:00,IDEX/USDT,0.06767,0.08,0.06767,0.0715,1023736.28600369,74916.6099102067133
1657087200,2022-07-06 06:00:00,IDEX/USDT,0.06744,0.0679,0.06718,0.06753,8101.8076,548.502313937
1657083600,2022-07-06 05:00:00,IDEX/USDT,0.06764,0.06792,0.067,0.06742,13667.60295213,924.4846328986696
1657080000,2022-07-06 04:00:00,IDEX/USDT,0.06727,0.06801,0.06714,0.06745,5948.7766,401.923646551
1657076400,2022-07-06 03:00:00,IDEX/USDT,0.06668,0.06745,0.06668,0.06726,5317.97312577,356.7178102589514
1657072800,2022-07-06 02:00:00,IDEX/USDT,0.06637,0.06669,0.06615,0.06645,3301.4609,220.02522378
1657069200,2022-07-06 01:00:00,IDEX/USDT,0.06773,0.06784,0.06628,0.06628,70593.44517158,4737.6464545849872
1657065600,2022-07-06 00:00:00,IDEX/USDT,0.06691,0.06761,0.0666,0.06753,57879.6146,3905.30528711
1657062000,2022-07-05 23:00:00,IDEX/USDT,0.06719,0.06719,0.06648,0.06648,9581.01657625,642.7759911927875
1657058400,2022-07-05 22:00:00,IDEX/USDT,0.0671,0.06727,0.06672,0.06672,1073.9481,72.181138527
1657054800,2022-07-05 21:00:00,IDEX/USDT,0.06743,0.06743,0.06692,0.06717,7636.2468,512.888725391
1657051200,2022-07-05 20:00:00,IDEX/USDT,0.06829,0.0684,0.06749,0.06769,9606.6067,651.992248283
1657047600,2022-07-05 19:00:00,IDEX/USDT,0.067,0.06858,0.06699,0.06816,10202.9631,689.958251598
1657044000,2022-07-05 18:00:00,IDEX/USDT,0.0665,0.067,0.06612,0.067,3846.2905,255.064598684
1657040400,2022-07-05 17:00:00,IDEX/USDT,0.06628,0.06633,0.06628,0.06633,804.558,53.353671076
1657036800,2022-07-05 16:00:00,IDEX/USDT,0.06604,0.0663,0.06585,0.06617,5909.2113,390.60285442
1657033200,2022-07-05 15:00:00,IDEX/USDT,0.06602,0.06609,0.06558,0.06576,74818.6333,4924.951244697
1657029600,2022-07-05 14:00:00,IDEX/USDT,0.0654,0.0665,0.0654,0.06596,143613.36893058,9472.6045407337352
1657026000,2022-07-05 13:00:00,IDEX/USDT,0.06722,0.06722,0.06544,0.06569,6511.5451,428.221316964
1657022400,2022-07-05 12:00:00,IDEX/USDT,0.06518,0.06731,0.06518,0.0673,30225.93600374,1999.352417790458
1657018800,2022-07-05 11:00:00,IDEX/USDT,0.06585,0.06595,0.06488,0.06528,9118.7683,597.037053478
1657015200,2022-07-05 10:00:00,IDEX/USDT,0.0655,0.06573,0.0655,0.06562,5473.2849,358.961992985
1657011600,2022-07-05 09:00:00,IDEX/USDT,0.06596,0.06596,0.06505,0.06516,21786.3764,1428.863182161
1657008000,2022-07-05 08:00:00,IDEX/USDT,0.067,0.067,0.06539,0.06597,13559.7543,897.073198695
1657004400,2022-07-05 07:00:00,IDEX/USDT,0.06772,0.06772,0.06702,0.06725,45235.0461,3037.249691749
1657000800,2022-07-05 06:00:00,IDEX/USDT,0.06782,0.06791,0.06737,0.06775,4825.4625,326.9148693
1656997200,2022-07-05 05:00:00,IDEX/USDT,0.0679,0.06801,0.0679,0.06801,4.6361,0.314993227
1656993600,2022-07-05 04:00:00,IDEX/USDT,0.06774,0.06774,0.06774,0.06774,0,0
1656990000,2022-07-05 03:00:00,IDEX/USDT,0.06763,0.06774,0.06763,0.06774,559.8975,37.867139862
1656986400,2022-07-05 02:00:00,IDEX/USDT,0.06759,0.06765,0.06732,0.06765,22.6235,1.528011778
1656982800,2022-07-05 01:00:00,IDEX/USDT,0.06833,0.06833,0.0673,0.06768,5110.9196,344.218206558
1656979200,2022-07-05 00:00:00,IDEX/USDT,0.0679,0.06891,0.0679,0.06832,3472.44101136,237.5481940926608
1656975600,2022-07-04 23:00:00,IDEX/USDT,0.06755,0.06788,0.06755,0.06785,4639.65551913,314.1701327145444
1656972000,2022-07-04 22:00:00,IDEX/USDT,0.06739,0.06773,0.06737,0.0674,1054.0735,71.042267005
1656968400,2022-07-04 21:00:00,IDEX/USDT,0.06735,0.06735,0.06735,0.06735,2.0448,0.13771728
1656964800,2022-07-04 20:00:00,IDEX/USDT,0.06724,0.06724,0.0671,0.06724,9497.193,637.370761997
1656961200,2022-07-04 19:00:00,IDEX/USDT,0.06896,0.06977,0.06692,0.06736,12107.813,822.530282383
1656957600,2022-07-04 18:00:00,IDEX/USDT,0.06829,0.06895,0.06732,0.06895,6991.03899966,476.621579644557
1656954000,2022-07-04 17:00:00,IDEX/USDT,0.06887,0.07215,0.0683,0.0683,53499.89667225,3739.2920700373576
1656950400,2022-07-04 16:00:00,IDEX/USDT,0.06763,0.06984,0.06763,0.06845,102903.37850884,7070.6046750697713
1656946800,2022-07-04 15:00:00,IDEX/USDT,0.06604,0.06757,0.06604,0.06757,173003.94489925,11460.8241321819375
1656943200,2022-07-04 14:00:00,IDEX/USDT,0.06575,0.06614,0.06549,0.06608,276056.5404,18188.113932044
1656939600,2022-07-04 13:00:00,IDEX/USDT,0.06615,0.06681,0.06552,0.06564,5343.35900529,353.4735683954249
1656936000,2022-07-04 12:00:00,IDEX/USDT,0.0652,0.06656,0.0652,0.06557,33168.7337117,2189.581864519752
1656932400,2022-07-04 11:00:00,IDEX/USDT,0.06458,0.06511,0.06456,0.06511,134536.75856458,8714.0829164536374
1656928800,2022-07-04 10:00:00,IDEX/USDT,0.06489,0.06489,0.06434,0.06449,2460.7254,159.329034442
1656925200,2022-07-04 09:00:00,IDEX/USDT,0.06408,0.0649,0.06408,0.06458,7712.57905731,498.857062375764
1656921600,2022-07-04 08:00:00,IDEX/USDT,0.06383,0.06405,0.06352,0.06405,11838.49827556,754.818854414618
1656918000,2022-07-04 07:00:00,IDEX/USDT,0.06346,0.06386,0.06346,0.0637,8.6719,0.552297686
1656914400,2022-07-04 06:00:00,IDEX/USDT,0.06356,0.06377,0.0634,0.06377,7708.6636,489.659750794
1656910800,2022-07-04 05:00:00,IDEX/USDT,0.06333,0.06368,0.06304,0.06368,12019.0866,760.231537562
1656907200,2022-07-04 04:00:00,IDEX/USDT,0.06317,0.06317,0.06317,0.06317,221.7847,14.010139499
1656903600,2022-07-04 03:00:00,IDEX/USDT,0.06313,0.06313,0.06304,0.06304,9.4064,0.59373764
1656900000,2022-07-04 02:00:00,IDEX/USDT,0.06369,0.06369,0.06316,0.06316,3570.8321,226.424316976
1656896400,2022-07-04 01:00:00,IDEX/USDT,0.06386,0.06386,0.06371,0.06371,31.9566,2.036819408
1656892800,2022-07-04 00:00:00,IDEX/USDT,0.06398,0.06398,0.06398,0.06398,5.8787,0.376119226
1656889200,2022-07-03 23:00:00,IDEX/USDT,0.06378,0.06378,0.06377,0.06377,15.6947,1.000959232
1656885600,2022-07-03 22:00:00,IDEX/USDT,0.06422,0.06422,0.06379,0.06379,99.6714,6.385231792
1656882000,2022-07-03 21:00:00,IDEX/USDT,0.06484,0.06484,0.06422,0.06422,1859.3077,119.893253361
1656878400,2022-07-03 20:00:00,IDEX/USDT,0.065,0.0655,0.06488,0.06488,5928.50709465,386.665649238575
1656874800,2022-07-03 19:00:00,IDEX/USDT,0.06421,0.0649,0.06421,0.0649,1642.914,105.822909202
1656871200,2022-07-03 18:00:00,IDEX/USDT,0.0639,0.06419,0.0639,0.06419,74.3014,4.760772647
1656867600,2022-07-03 17:00:00,IDEX/USDT,0.0639,0.0639,0.06338,0.06382,1679.0975,106.616743858
1656864000,2022-07-03 16:00:00,IDEX/USDT,0.0635,0.0637,0.06341,0.06341,76822.8282562,4878.29161951094
1656860400,2022-07-03 15:00:00,IDEX/USDT,0.06354,0.06391,0.06354,0.06355,1196.9508,76.209874234
1656856800,2022-07-03 14:00:00,IDEX/USDT,0.0631,0.06377,0.0631,0.06377,142.8279,9.059567155
1656853200,2022-07-03 13:00:00,IDEX/USDT,0.06396,0.06396,0.06261,0.0631,5377.96776144,339.6281144737152
1656849600,2022-07-03 12:00:00,IDEX/USDT,0.06417,0.06453,0.06395,0.06395,1172.4858,75.504055345
1656846000,2022-07-03 11:00:00,IDEX/USDT,0.06427,0.06427,0.06415,0.06416,14.2719,0.916464893
1656842400,2022-07-03 10:00:00,IDEX/USDT,0.06395,0.06427,0.0639,0.06427,10296.9119,661.325944419
1656838800,2022-07-03 09:00:00,IDEX/USDT,0.06378,0.06393,0.06331,0.06393,5779.884,367.648073439
1656835200,2022-07-03 08:00:00,IDEX/USDT,0.06412,0.06412,0.06379,0.06386,2862.6379,182.687589664
1656831600,2022-07-03 07:00:00,IDEX/USDT,0.0643,0.06467,0.06404,0.06467,18333.02064662,1180.446423349997
1656828000,2022-07-03 06:00:00,IDEX/USDT,0.06434,0.06434,0.06419,0.06419,112.934,7.265744867
1656824400,2022-07-03 05:00:00,IDEX/USDT,0.06517,0.06553,0.06439,0.06476,1984.6991,129.016405181
1656820800,2022-07-03 04:00:00,IDEX/USDT,0.06488,0.06524,0.06419,0.06511,1504.8753,97.800395052
1656817200,2022-07-03 03:00:00,IDEX/USDT,0.06484,0.06488,0.06484,0.06488,5.1086,0.331360468
1656813600,2022-07-03 02:00:00,IDEX/USDT,0.06455,0.06455,0.06455,0.06455,168.7911,10.895465505
1656810000,2022-07-03 01:00:00,IDEX/USDT,0.06484,0.06485,0.06444,0.06444,1551.95943053,100.0209745278705
1656806400,2022-07-03 00:00:00,IDEX/USDT,0.06478,0.06478,0.06439,0.06439,778.0777,50.107575377
1656802800,2022-07-02 23:00:00,IDEX/USDT,0.06532,0.06532,0.06478,0.0648,1670.7801,108.704058894
1656799200,2022-07-02 22:00:00,IDEX/USDT,0.06551,0.06572,0.06508,0.06508,5000.98296588,327.0427505716336
1656795600,2022-07-02 21:00:00,IDEX/USDT,0.06528,0.06627,0.06514,0.06514,5929.44728409,390.2251209359854
1656792000,2022-07-02 20:00:00,IDEX/USDT,0.0652,0.06527,0.06489,0.06513,1263.18141984,82.3448005219568
1656788400,2022-07-02 19:00:00,IDEX/USDT,0.06514,0.06514,0.06484,0.06502,3091.01901081,200.9214630878662
1656784800,2022-07-02 18:00:00,IDEX/USDT,0.06513,0.06543,0.0649,0.06525,8121.13100649,529.2871363366407
1656781200,2022-07-02 17:00:00,IDEX/USDT,0.06488,0.06511,0.0645,0.06511,8086.71074669,524.6185082199859
1656777600,2022-07-02 16:00:00,IDEX/USDT,0.06416,0.06535,0.06415,0.06535,1053.3816,68.020029961
1656774000,2022-07-02 15:00:00,IDEX/USDT,0.06419,0.06419,0.06385,0.06385,90.2336,5.778351665
1656770400,2022-07-02 14:00:00,IDEX/USDT,0.06502,0.06502,0.0643,0.0643,815.7436,52.530676392
1656766800,2022-07-02 13:00:00,IDEX/USDT,0.06484,0.0662,0.06462,0.06479,10194.4052451,664.510650348345
1656763200,2022-07-02 12:00:00,IDEX/USDT,0.06369,0.06478,0.06369,0.06478,5358.0395,345.638075283
1656759600,2022-07-02 11:00:00,IDEX/USDT,0.06387,0.06419,0.06376,0.06376,53979.0333,3463.836443947
1656756000,2022-07-02 10:00:00,IDEX/USDT,0.063,0.06387,0.063,0.06387,2531.9572,160.004757106
1656752400,2022-07-02 09:00:00,IDEX/USDT,0.0632,0.0632,0.0624,0.063,112744.1505,7049.336963929
1656748800,2022-07-02 08:00:00,IDEX/USDT,0.06343,0.064,0.06311,0.06316,15786.523293,1000.01581855864
1656745200,2022-07-02 07:00:00,IDEX/USDT,0.06373,0.06453,0.06343,0.0637,1879.9137,120.319734004
1656741600,2022-07-02 06:00:00,IDEX/USDT,0.06376,0.06451,0.06331,0.06356,17053.3287,1092.442203864
1656738000,2022-07-02 05:00:00,IDEX/USDT,0.06341,0.06374,0.0632,0.06374,1372.96238414,87.3498707463814
1656734400,2022-07-02 04:00:00,IDEX/USDT,0.06295,0.0634,0.06295,0.0634,113.3064,7.158469537
1656730800,2022-07-02 03:00:00,IDEX/USDT,0.06292,0.06319,0.0627,0.06319,3748.10711944,235.4641914394136
1656727200,2022-07-02 02:00:00,IDEX/USDT,0.06425,0.06429,0.06271,0.06293,995.1225,63.090034942
1656723600,2022-07-02 01:00:00,IDEX/USDT,0.0638,0.06444,0.0638,0.06426,1437.4033,92.43490296
1656720000,2022-07-02 00:00:00,IDEX/USDT,0.06419,0.06466,0.06387,0.06387,83870.3439,5378.906830675
1656716400,2022-07-01 23:00:00,IDEX/USDT,0.06465,0.06511,0.0643,0.0643,37233.9732,2407.346761699
1656712800,2022-07-01 22:00:00,IDEX/USDT,0.06438,0.06495,0.06401,0.06495,4378.8888,283.062305342
1656709200,2022-07-01 21:00:00,IDEX/USDT,0.06477,0.06477,0.06419,0.06439,3056.1229,196.650865371
1656705600,2022-07-01 20:00:00,IDEX/USDT,0.06539,0.07173,0.05895,0.0648,628532.81759283,40334.401201974384
1656702000,2022-07-01 19:00:00,IDEX/USDT,0.06516,0.0655,0.06503,0.0655,77.7866,5.075914902
1656698400,2022-07-01 18:00:00,IDEX/USDT,0.06492,0.06557,0.06492,0.0651,13285.40371593,867.7366025015719
1656694800,2022-07-01 17:00:00,IDEX/USDT,0.06467,0.06526,0.06445,0.06517,13710.72154441,889.6864794011007
1656691200,2022-07-01 16:00:00,IDEX/USDT,0.0647,0.06572,0.06465,0.06465,5959.05013656,387.0249139027232
1656687600,2022-07-01 15:00:00,IDEX/USDT,0.06478,0.07187,0.06414,0.06414,229813.72071373,15385.9833851850977
1656684000,2022-07-01 14:00:00,IDEX/USDT,0.06576,0.06576,0.06412,0.0647,115836.7866,7479.385374322
1656680400,2022-07-01 13:00:00,IDEX/USDT,0.06533,0.06577,0.0653,0.0657,75078.1615,4909.576909068
1656676800,2022-07-01 12:00:00,IDEX/USDT,0.06614,0.06622,0.06506,0.0653,123922.93919653,8170.7773342543756
1656673200,2022-07-01 11:00:00,IDEX/USDT,0.06473,0.06611,0.06445,0.06611,21263.3414,1387.810879765
1656669600,2022-07-01 10:00:00,IDEX/USDT,0.06743,0.06842,0.06424,0.06473,173447.6595016,11277.3843038823392
1656666000,2022-07-01 09:00:00,IDEX/USDT,0.06722,0.06808,0.06659,0.06744,11495.9672,769.074195471
1656662400,2022-07-01 08:00:00,IDEX/USDT,0.06832,0.06832,0.06718,0.06729,90191.49818147,6095.5752671665128
1656658800,2022-07-01 07:00:00,IDEX/USDT,0.0696,0.0696,0.068,0.06837,21726.98578627,1491.9879740909023
1656655200,2022-07-01 06:00:00,IDEX/USDT,0.07296,0.07302,0.06968,0.06968,53826.88932158,3804.6679034627716
1656651600,2022-07-01 05:00:00,IDEX/USDT,0.07244,0.07302,0.0711,0.07276,66126.16294751,4768.2712925051488
1656648000,2022-07-01 04:00:00,IDEX/USDT,0.07009,0.076,0.07009,0.07251,411569.32572111,30054.6149288855702
1656644400,2022-07-01 03:00:00,IDEX/USDT,0.06968,0.07265,0.06916,0.0699,43841.15850052,3102.2462413035137
1656640800,2022-07-01 02:00:00,IDEX/USDT,0.06977,0.07185,0.069,0.06975,63495.43651927,4476.6914557580616
1656637200,2022-07-01 01:00:00,IDEX/USDT,0.0688,0.07243,0.06732,0.06975,274737.23832196,19225.2092149769273
1656633600,2022-07-01 00:00:00,IDEX/USDT,0.06672,0.06939,0.06622,0.06901,61062.30161169,4136.165108559044
1656630000,2022-06-30 23:00:00,IDEX/USDT,0.06628,0.06746,0.06479,0.06678,64969.03646011,4241.3260964839706
1656626400,2022-06-30 22:00:00,IDEX/USDT,0.06916,0.06944,0.06572,0.06578,124808.75240028,8450.7972685439868
1656622800,2022-06-30 21:00:00,IDEX/USDT,0.06943,0.07124,0.06783,0.06897,182118.8115334,12643.1787521555133
1656619200,2022-06-30 20:00:00,IDEX/USDT,0.07022,0.07233,0.06824,0.06889,229885.83745689,16111.9681534376856
1656615600,2022-06-30 19:00:00,IDEX/USDT,0.07132,0.07371,0.07021,0.07021,132957.44028405,9557.2746550751677
1656612000,2022-06-30 18:00:00,IDEX/USDT,0.07269,0.07553,0.07068,0.0712,510473.12549982,37285.7598757922654
1656608400,2022-06-30 17:00:00,IDEX/USDT,0.07449,0.07907,0.07187,0.07269,907141.45421556,67657.7805487701501
1656604800,2022-06-30 16:00:00,IDEX/USDT,0.0698,0.07574,0.06863,0.07454,1460500.17831854,105125.0267426755049
1656601200,2022-06-30 15:00:00,IDEX/USDT,0.0688,0.07595,0.0688,0.06981,764257.96257608,55007.6374546679034
1656597600,2022-06-30 14:00:00,IDEX/USDT,0.06732,0.0687,0.06633,0.0687,200224.23402044,13495.1785496101326
1656594000,2022-06-30 13:00:00,IDEX/USDT,0.06987,0.07288,0.06621,0.06685,494534.58403276,34170.4000652525846
1656590400,2022-06-30 12:00:00,IDEX/USDT,0.06498,0.07775,0.06498,0.06933,1063580.00988269,75821.3031880493042
1656586800,2022-06-30 11:00:00,IDEX/USDT,0.06419,0.06571,0.06299,0.06495,224154.3333,14437.463441637
1656583200,2022-06-30 10:00:00,IDEX/USDT,0.06412,0.06412,0.06268,0.06412,106172.9553522,6726.648983243958
1656579600,2022-06-30 09:00:00,IDEX/USDT,0.06352,0.06472,0.06117,0.06456,142021.26378677,9011.4179285497544
1656576000,2022-06-30 08:00:00,IDEX/USDT,0.06816,0.06861,0.06346,0.0639,161596.14325683,10613.4907329114812
1656572400,2022-06-30 07:00:00,IDEX/USDT,0.06337,0.06816,0.06269,0.06816,137941.10150758,9175.2617513913123
1656568800,2022-06-30 06:00:00,IDEX/USDT,0.06511,0.06511,0.06121,0.06331,93048.48483349,5804.3415537664587
1656565200,2022-06-30 05:00:00,IDEX/USDT,0.06264,0.06767,0.06264,0.06517,174947.4141627,11454.1449327387555
1656561600,2022-06-30 04:00:00,IDEX/USDT,0.06196,0.06404,0.06196,0.06268,9000.04579483,570.9776011605353
1656558000,2022-06-30 03:00:00,IDEX/USDT,0.06238,0.06334,0.0616,0.06191,7606.5971,474.986945177
1656554400,2022-06-30 02:00:00,IDEX/USDT,0.06149,0.06232,0.06149,0.06232,12807.39723189,794.9206522424281
1656550800,2022-06-30 01:00:00,IDEX/USDT,0.06246,0.06246,0.06126,0.06138,2433.8502,150.510929429
1656547200,2022-06-30 00:00:00,IDEX/USDT,0.06297,0.06297,0.06212,0.0623,34521.30007769,2155.0196792578289
1656543600,2022-06-29 23:00:00,IDEX/USDT,0.06441,0.06441,0.06258,0.06268,7097.0988,446.217636572
1656540000,2022-06-29 22:00:00,IDEX/USDT,0.06313,0.0643,0.0628,0.0643,9196.502,581.091454907
1656536400,2022-06-29 21:00:00,IDEX/USDT,0.06432,0.06439,0.06313,0.06313,13866.01810624,884.0884082627312
1656532800,2022-06-29 20:00:00,IDEX/USDT,0.0659,0.06634,0.06344,0.06393,552808.354629,35653.5409285243739
1656529200,2022-06-29 19:00:00,IDEX/USDT,0.06291,0.06758,0.06291,0.06535,65722.07135452,4315.3987997653098
1656525600,2022-06-29 18:00:00,IDEX/USDT,0.0623,0.06303,0.0623,0.06242,4168.1093,261.113932073
1656522000,2022-06-29 17:00:00,IDEX/USDT,0.06456,0.06465,0.06183,0.06195,6505.2788,407.813672123
1656518400,2022-06-29 16:00:00,IDEX/USDT,0.06273,0.06453,0.06222,0.06453,8810.594,559.606203311
1656514800,2022-06-29 15:00:00,IDEX/USDT,0.06288,0.06336,0.06204,0.06291,51452.1786,3212.068021608
1656511200,2022-06-29 14:00:00,IDEX/USDT,0.06262,0.0629,0.06234,0.06259,119648.8917,7502.138320011
1656507600,2022-06-29 13:00:00,IDEX/USDT,0.06194,0.06262,0.06148,0.06254,54044.7492,3351.599229858
1656504000,2022-06-29 12:00:00,IDEX/USDT,0.0623,0.0627,0.06152,0.06152,153807.1459,9603.139034032
1656500400,2022-06-29 11:00:00,IDEX/USDT,0.06196,0.06221,0.06155,0.06221,21608.13020614,1332.8289668179694
1656496800,2022-06-29 10:00:00,IDEX/USDT,0.06261,0.06296,0.06172,0.06213,22858.76803194,1421.5495103909874
1656493200,2022-06-29 09:00:00,IDEX/USDT,0.062,0.06341,0.062,0.06258,5348.5379,336.368979793
1656489600,2022-06-29 08:00:00,IDEX/USDT,0.06291,0.06342,0.062,0.062,11422.50613719,711.9136854655898
1656486000,2022-06-29 07:00:00,IDEX/USDT,0.06109,0.06319,0.06109,0.06265,26216.3181,1625.202382654
1656482400,2022-06-29 06:00:00,IDEX/USDT,0.06232,0.06232,0.06088,0.06088,16542.5196583,1019.137524211843
1656478800,2022-06-29 05:00:00,IDEX/USDT,0.06452,0.06501,0.06227,0.06268,17849.81172078,1125.0959128334264
1656475200,2022-06-29 04:00:00,IDEX/USDT,0.06555,0.06593,0.06449,0.06449,12965.4078,842.250357855
1656471600,2022-06-29 03:00:00,IDEX/USDT,0.06645,0.06645,0.06512,0.06512,28751.14286363,1893.86670701058
1656468000,2022-06-29 02:00:00,IDEX/USDT,0.06556,0.06801,0.06556,0.06668,22680.91894974,1518.9646370073897
1656464400,2022-06-29 01:00:00,IDEX/USDT,0.06482,0.06621,0.06482,0.06601,29311.86843878,1926.6096653436238
1656460800,2022-06-29 00:00:00,IDEX/USDT,0.0651,0.06634,0.06369,0.06488,33236.74620615,2176.5383658175916
1656457200,2022-06-28 23:00:00,IDEX/USDT,0.06295,0.06552,0.06276,0.0651,25022.8584,1607.31442347
1656453600,2022-06-28 22:00:00,IDEX/USDT,0.06428,0.06433,0.06298,0.06298,2277.73,144.577933244
1656450000,2022-06-28 21:00:00,IDEX/USDT,0.06346,0.06441,0.06317,0.06411,1492.2397,95.207585444
1656446400,2022-06-28 20:00:00,IDEX/USDT,0.06369,0.06369,0.06319,0.06346,3384.4442,214.962733804
1656442800,2022-06-28 19:00:00,IDEX/USDT,0.06391,0.06393,0.06369,0.06369,8778.8095,560.297432931
1656439200,2022-06-28 18:00:00,IDEX/USDT,0.06488,0.06516,0.0635,0.06379,29308.82208685,1875.098999138715
1656435600,2022-06-28 17:00:00,IDEX/USDT,0.0657,0.06575,0.06441,0.06484,56043.6569,3633.075357734
1656432000,2022-06-28 16:00:00,IDEX/USDT,0.06597,0.06622,0.06554,0.06577,14905.90893922,979.8577705828136
1656428400,2022-06-28 15:00:00,IDEX/USDT,0.06739,0.06739,0.066,0.06612,13224.6743,874.364840077
1656424800,2022-06-28 14:00:00,IDEX/USDT,0.06825,0.06854,0.0671,0.0671,6887.94052721,466.9842947415016
1656421200,2022-06-28 13:00:00,IDEX/USDT,0.06832,0.06832,0.0675,0.06816,9222.2244,626.080456622
1656417600,2022-06-28 12:00:00,IDEX/USDT,0.06768,0.06953,0.06768,0.06833,93806.9404,6469.708526037
1656414000,2022-06-28 11:00:00,IDEX/USDT,0.06767,0.06834,0.06761,0.06761,16131.40722816,1097.3443812529719
1656410400,2022-06-28 10:00:00,IDEX/USDT,0.06783,0.06795,0.06714,0.06737,7428.25685266,500.47689213957
1656406800,2022-06-28 09:00:00,IDEX/USDT,0.06824,0.06863,0.06752,0.06767,16622.3352,1128.639936787
1656403200,2022-06-28 08:00:00,IDEX/USDT,0.06833,0.06833,0.06733,0.06816,9598.7084,650.159864271
1656399600,2022-06-28 07:00:00,IDEX/USDT,0.06902,0.06987,0.06833,0.06841,14594.10224609,1005.6834760052349
1656396000,2022-06-28 06:00:00,IDEX/USDT,0.06709,0.06901,0.06706,0.06901,22723.6315,1553.961272902
1656392400,2022-06-28 05:00:00,IDEX/USDT,0.06694,0.06767,0.06676,0.0671,5439.91450014,366.220746375394
1656388800,2022-06-28 04:00:00,IDEX/USDT,0.06629,0.06716,0.06629,0.06681,4474.19603857,298.6016806248043
1656385200,2022-06-28 03:00:00,IDEX/USDT,0.06586,0.06627,0.06586,0.06627,2685.70267028,177.3784407497528
1656381600,2022-06-28 02:00:00,IDEX/USDT,0.06588,0.06588,0.06535,0.06569,8683.65490172,567.7015566889868
1656378000,2022-06-28 01:00:00,IDEX/USDT,0.06706,0.06706,0.06588,0.06588,25044.0886,1654.32856642
1656374400,2022-06-28 00:00:00,IDEX/USDT,0.06697,0.06847,0.06687,0.06706,6885.3346063,465.991740969486
1656370800,2022-06-27 23:00:00,IDEX/USDT,0.0676,0.0676,0.06697,0.06697,923.6462,62.103836273
1656367200,2022-06-27 22:00:00,IDEX/USDT,0.06748,0.06774,0.06683,0.06774,11788.5541,791.545585097
1656363600,2022-06-27 21:00:00,IDEX/USDT,0.06737,0.06772,0.06737,0.06749,363.638,24.609899083
1656360000,2022-06-27 20:00:00,IDEX/USDT,0.06647,0.06774,0.06606,0.06726,11707.3111,785.763207383
1656356400,2022-06-27 19:00:00,IDEX/USDT,0.06747,0.06747,0.06621,0.06654,5615.9042063,373.12000640558
1656352800,2022-06-27 18:00:00,IDEX/USDT,0.0665,0.06835,0.06535,0.06706,41257.6328,2781.256587223
1656349200,2022-06-27 17:00:00,IDEX/USDT,0.06686,0.06699,0.06633,0.0665,7063.59905432,471.6688911368968
1656345600,2022-06-27 16:00:00,IDEX/USDT,0.0673,0.0673,0.06641,0.067,24208.92781515,1612.290621659595
1656342000,2022-06-27 15:00:00,IDEX/USDT,0.06722,0.06753,0.06588,0.06707,16573.41376376,1104.5885344017128
1656338400,2022-06-27 14:00:00,IDEX/USDT,0.0659,0.06714,0.06556,0.06714,11285.28683796,749.9627178468584
1656334800,2022-06-27 13:00:00,IDEX/USDT,0.06795,0.0686,0.06559,0.06634,99593.96816227,6696.0286073940062
1656331200,2022-06-27 12:00:00,IDEX/USDT,0.06908,0.06908,0.06787,0.06787,63208.0509,4307.451130956
1656327600,2022-06-27 11:00:00,IDEX/USDT,0.07139,0.07139,0.068,0.06917,112835.0929,7814.542613484
1656324000,2022-06-27 10:00:00,IDEX/USDT,0.07142,0.07164,0.07129,0.07139,31471.182,2252.94348674
1656320400,2022-06-27 09:00:00,IDEX/USDT,0.07129,0.07181,0.07129,0.07161,18243.4967558,1306.909729794954
1656316800,2022-06-27 08:00:00,IDEX/USDT,0.0714,0.07149,0.07086,0.07091,9447.08797082,670.8802732399218
1656313200,2022-06-27 07:00:00,IDEX/USDT,0.07111,0.07146,0.07107,0.07137,17051.6256,1213.612722465
1656309600,2022-06-27 06:00:00,IDEX/USDT,0.07059,0.07111,0.07059,0.07111,8568.3886,607.04546497
1656306000,2022-06-27 05:00:00,IDEX/USDT,0.07168,0.07168,0.07001,0.07056,5949.57288429,420.556973139846
1656302400,2022-06-27 04:00:00,IDEX/USDT,0.07118,0.0724,0.07059,0.07168,108903.67877404,7813.467578100592
1656298800,2022-06-27 03:00:00,IDEX/USDT,0.07091,0.07117,0.07072,0.0709,2663.665,188.84443383
1656295200,2022-06-27 02:00:00,IDEX/USDT,0.07085,0.07102,0.06975,0.07059,14456.78017626,1018.5315138849852
1656291600,2022-06-27 01:00:00,IDEX/USDT,0.07181,0.07206,0.07048,0.07048,16539.24476291,1176.0680328855698
1656288000,2022-06-27 00:00:00,IDEX/USDT,0.07015,0.07181,0.07015,0.07181,58081.67619082,4112.4046632674464
1656284400,2022-06-26 23:00:00,IDEX/USDT,0.07117,0.07163,0.07,0.07048,151404.30150109,10739.6686156564077
1656280800,2022-06-26 22:00:00,IDEX/USDT,0.07363,0.07363,0.07091,0.07158,85766.70471598,6152.0799477649732
1656277200,2022-06-26 21:00:00,IDEX/USDT,0.07551,0.07611,0.07365,0.07365,253579.33598441,18988.2642843327991
1656273600,2022-06-26 20:00:00,IDEX/USDT,0.0748,0.07561,0.0746,0.07545,77773.96113333,5825.8923724787502
1656270000,2022-06-26 19:00:00,IDEX/USDT,0.0751,0.07553,0.07458,0.07508,85212.68407129,6390.839156807065
1656266400,2022-06-26 18:00:00,IDEX/USDT,0.07741,0.07741,0.07495,0.07526,89105.12375855,6732.990816340238
