https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USDT
1652659200,2022-05-16 00:00:00,DPI/USDT,102.71,102.71,92.5,94.3,22.99861646,2214.393476912
1652572800,2022-05-15 00:00:00,DPI/USDT,97,102.73,93.23,102.73,11.34958565,1122.4156475788
1652486400,2022-05-14 00:00:00,DPI/USDT,92.15,98.75,86.23,96.81,28.92712368,2728.9846959819
1652400000,2022-05-13 00:00:00,DPI/USDT,81.34,103,73.22,92.25,96.61522007,8915.0604439521
1652313600,2022-05-12 00:00:00,DPI/USDT,86.99,94.76,65.02,81.34,102.95832014,8325.9368706634
1652227200,2022-05-11 00:00:00,DPI/USDT,110.63,113.66,81.28,87.27,208.06407713,20823.9579224597
1652140800,2022-05-10 00:00:00,DPI/USDT,107.71,120.88,104.56,110.85,238.03791997,26640.1592291301
1652054400,2022-05-09 00:00:00,DPI/USDT,127.04,164.8,95.01,109.2,497.61266718,61059.1103684308
1651968000,2022-05-08 00:00:00,DPI/USDT,139.41,143.87,125,127.12,106.40635796,13809.1508919477
1651881600,2022-05-07 00:00:00,DPI/USDT,141.26,144.88,136.72,141.2,7.29243283,1021.0526660677
1651795200,2022-05-06 00:00:00,DPI/USDT,141,144.86,136.25,141.26,12.82146163,1802.5799027328
1651708800,2022-05-05 00:00:00,DPI/USDT,153.31,154,136.71,139.4,19.24355829,2739.7182086387
1651622400,2022-05-04 00:00:00,DPI/USDT,138.08,152.88,136.25,151.11,40.26725711,5845.7413433634
1651536000,2022-05-03 00:00:00,DPI/USDT,141.26,143.87,136.66,137.58,15.18613606,2125.4308604348
1651449600,2022-05-02 00:00:00,DPI/USDT,142.42,146.88,136.22,143.59,197.85220045,28242.849243915
1651363200,2022-05-01 00:00:00,DPI/USDT,138.97,145.5,133.42,143.46,7.71308383,1089.649530544
1651276800,2022-04-30 00:00:00,DPI/USDT,151.06,156.13,134.12,136.72,68.18700718,10069.1040834149
1651190400,2022-04-29 00:00:00,DPI/USDT,162,171,144,151.05,4379.38448409,703610.974392049
1651104000,2022-04-28 00:00:00,DPI/USDT,158.25,172.87,158.25,162,34.49710355,5792.9202972295
1651017600,2022-04-27 00:00:00,DPI/USDT,162.06,164.44,158.25,158.25,17.10521314,2802.19467339
1650931200,2022-04-26 00:00:00,DPI/USDT,168,170.13,158.25,158.25,65.62614294,10940.9090607148
1650844800,2022-04-25 00:00:00,DPI/USDT,168.24,168.24,161.33,168,19.24071342,3167.1517770102
1650758400,2022-04-24 00:00:00,DPI/USDT,171.5,173.85,168.24,168.24,1.8485,314.19251
1650672000,2022-04-23 00:00:00,DPI/USDT,168.25,173.88,168.25,173.85,4.44333103,763.7774775655
1650585600,2022-04-22 00:00:00,DPI/USDT,175.61,180.05,168.25,170.44,47.42353257,8312.4380076747
1650499200,2022-04-21 00:00:00,DPI/USDT,182.05,187.86,173.68,174.58,128.85844008,23545.9193448094
1650412800,2022-04-20 00:00:00,DPI/USDT,180,190.9,174.2,184.87,3572.23524983,640502.0631462888
1650326400,2022-04-19 00:00:00,DPI/USDT,175.5,183.64,169.51,180,30.53848156,5406.5826687269
1650240000,2022-04-18 00:00:00,DPI/USDT,172.89,182.82,162.02,175,43.79331232,7391.7295132803
1650153600,2022-04-17 00:00:00,DPI/USDT,175.17,182.88,170.27,170.64,24.47925884,4357.0947759809
1650067200,2022-04-16 00:00:00,DPI/USDT,179.5,180.95,169.25,175.17,61.53643204,10923.6583292527
1649980800,2022-04-15 00:00:00,DPI/USDT,177.93,181.89,176.67,180.49,20.93390659,3748.9467606633
1649894400,2022-04-14 00:00:00,DPI/USDT,179.35,182.87,173.27,176.9,55.39290388,9917.4586488675
1649808000,2022-04-13 00:00:00,DPI/USDT,170.96,180.64,163.17,179.82,71.85499565,12474.4186237512
1649721600,2022-04-12 00:00:00,DPI/USDT,163.54,175.72,162,172.5,60.35827363,10203.0875831496
1649635200,2022-04-11 00:00:00,DPI/USDT,184.16,191.87,162,163.54,74.12470732,13073.5636657052
1649548800,2022-04-10 00:00:00,DPI/USDT,185.97,191.86,184,184.15,157.60095524,29390.9819382616
1649462400,2022-04-09 00:00:00,DPI/USDT,184.25,187.57,182.52,186.85,10.91545075,2010.8790758778
1649376000,2022-04-08 00:00:00,DPI/USDT,194.72,199.93,184.25,184.25,67.39914922,12940.5878207705
1649289600,2022-04-07 00:00:00,DPI/USDT,187.81,202.51,185.02,195.14,70.01366026,13422.5199967643
1649203200,2022-04-06 00:00:00,DPI/USDT,208.35,215,185.29,186.84,301.04601722,59454.1007410812
1649116800,2022-04-05 00:00:00,DPI/USDT,209.23,217.83,208.35,208.35,55.80074246,11935.5808708572
1649030400,2022-04-04 00:00:00,DPI/USDT,218.16,224,203.8,211.11,97.35035496,20820.840771728
1648944000,2022-04-03 00:00:00,DPI/USDT,216.63,226.87,215.55,218.16,13.8946046,3070.4312728644
1648857600,2022-04-02 00:00:00,DPI/USDT,224.22,227.66,214.73,216.63,48.22015605,10690.3282770827
1648771200,2022-04-01 00:00:00,DPI/USDT,208.7,227.8,203.45,224.22,46.90127936,10196.4080173885
1648684800,2022-03-31 00:00:00,DPI/USDT,217.45,233.04,204.31,208.7,200.29452086,43185.7684645439
1648598400,2022-03-30 00:00:00,DPI/USDT,200.93,222.6,193.29,217.45,164.71268212,34988.3916022332
1648512000,2022-03-29 00:00:00,DPI/USDT,193.71,205.95,189.79,200.93,83.49750724,16501.3524781843
1648425600,2022-03-28 00:00:00,DPI/USDT,179.36,243.8,178,194.42,155.24378096,31799.4176226494
1648339200,2022-03-27 00:00:00,DPI/USDT,181.96,187.51,172,179.35,26.28911482,4685.5852599833
1648252800,2022-03-26 00:00:00,DPI/USDT,178.91,184,170.29,181.99,36.5256698,6542.6554559087
1648166400,2022-03-25 00:00:00,DPI/USDT,181.27,184,175.75,180.5,18.32795987,3299.7949642722
1648080000,2022-03-24 00:00:00,DPI/USDT,172.9,184.06,172.28,182.5,30.48853815,5437.5968618088
1647993600,2022-03-23 00:00:00,DPI/USDT,171,177.29,167.43,171.53,40.67365811,6944.4061512909
1647907200,2022-03-22 00:00:00,DPI/USDT,168,176.87,168,171.07,114.25873181,19652.6274377691
1647820800,2022-03-21 00:00:00,DPI/USDT,161.51,173.37,159.47,168.08,61.48401553,10252.3873579279
1647734400,2022-03-20 00:00:00,DPI/USDT,172.27,174.66,155.25,161.51,80.01198149,13701.0117116437
1647648000,2022-03-19 00:00:00,DPI/USDT,167.7,174,158.25,172.27,25.43903658,4254.7938537413
1647561600,2022-03-18 00:00:00,DPI/USDT,153,168.39,152.19,166.04,32.52393594,5177.8601625295
1647475200,2022-03-17 00:00:00,DPI/USDT,149.14,162.35,148.57,152.3,57.55527819,9035.4918830918
1647388800,2022-03-16 00:00:00,DPI/USDT,142.85,190,141.71,149.14,199.92762592,32110.6097172937
1647302400,2022-03-15 00:00:00,DPI/USDT,142.92,145.28,140.58,143.43,26.36013609,3758.0189371552
1647216000,2022-03-14 00:00:00,DPI/USDT,139.87,142.92,139.87,142.92,11.1389,1587.921882
1647129600,2022-03-13 00:00:00,DPI/USDT,143,148.29,139.87,140.57,45.47428023,6607.5910267634
1647043200,2022-03-12 00:00:00,DPI/USDT,143.26,148.2,140.33,143.77,14.15410794,2066.2381756325
1646956800,2022-03-11 00:00:00,DPI/USDT,153.66,153.66,141.04,143.77,105.2020541,15207.2650704086
1646870400,2022-03-10 00:00:00,DPI/USDT,148.85,157.26,148.56,153.67,20.39445432,3066.6614854975
1646784000,2022-03-09 00:00:00,DPI/USDT,148.44,156.81,146.97,148.85,48.10363829,7280.0391054505
1646697600,2022-03-08 00:00:00,DPI/USDT,140,149.66,131.66,146.97,114.58725853,15953.3650016645
1646611200,2022-03-07 00:00:00,DPI/USDT,146.32,149,130.5,139.57,94.24249123,12926.3481902673
1646524800,2022-03-06 00:00:00,DPI/USDT,150.54,153.99,141.84,146.32,16.73111091,2434.7496724664
1646438400,2022-03-05 00:00:00,DPI/USDT,149.59,151,142.72,147.09,25.59814902,3757.6894948576
1646352000,2022-03-04 00:00:00,DPI/USDT,158.71,163,148.2,149.68,26.70421923,4177.9095091184
1646265600,2022-03-03 00:00:00,DPI/USDT,163.17,167.65,155.72,160.37,41.60296563,6722.7203538185
1646179200,2022-03-02 00:00:00,DPI/USDT,166.5,173.33,161.01,165.93,94.74136218,15767.5408043459
1646092800,2022-03-01 00:00:00,DPI/USDT,163.8,172,156.47,166.64,216.85202402,35720.5078485404
1646006400,2022-02-28 00:00:00,DPI/USDT,149.49,190,141.07,163.5,1363.67258653,218895.6690527825
1645920000,2022-02-27 00:00:00,DPI/USDT,155.7,156.5,146.42,148.51,16.7327092,2545.5543586601
1645833600,2022-02-26 00:00:00,DPI/USDT,159.9,173.85,154.26,154.26,56.50854175,9150.781005289
1645747200,2022-02-25 00:00:00,DPI/USDT,134.02,162.99,132.61,159.91,45.69373819,6899.6208202662
1645660800,2022-02-24 00:00:00,DPI/USDT,149.81,151.85,131,136.5,66.36941885,9419.3326901813
1645574400,2022-02-23 00:00:00,DPI/USDT,149.99,153.32,146.91,149.8,22.72393607,3446.5986759292
1645488000,2022-02-22 00:00:00,DPI/USDT,152.33,160.67,141.25,149.99,35.50551098,5297.6869827646
1645401600,2022-02-21 00:00:00,DPI/USDT,158.3,162.99,152.33,152.33,253.80582953,39650.0574887835
1645315200,2022-02-20 00:00:00,DPI/USDT,168.3,168.3,155.68,158.28,205.841,33414.758535
1645228800,2022-02-19 00:00:00,DPI/USDT,169.34,173.09,162.79,168.39,187.78060085,31307.6052072164
1645142400,2022-02-18 00:00:00,DPI/USDT,172.42,178.06,160.62,169.69,484.95964577,83169.8808625458
1645056000,2022-02-17 00:00:00,DPI/USDT,184.29,187.99,170.39,174.73,339.79489461,59475.9690532129
1644969600,2022-02-16 00:00:00,DPI/USDT,187.06,187.98,182.25,186.43,9.33870407,1731.4531968937
1644883200,2022-02-15 00:00:00,DPI/USDT,173.84,187.28,170.82,184.42,23.2984457,4156.4464755639
1644796800,2022-02-14 00:00:00,DPI/USDT,173.61,175.6,169.97,173.84,9.01801632,1569.7324164091
1644710400,2022-02-13 00:00:00,DPI/USDT,178.07,179.7,163.4,171.89,76.1149467,13110.343441649
1644624000,2022-02-12 00:00:00,DPI/USDT,181.22,195.19,171.04,177.25,149.01488198,26366.0441560045
1644537600,2022-02-11 00:00:00,DPI/USDT,202.13,202.9,179.01,180.82,46.29214158,8976.3633636514
1644451200,2022-02-10 00:00:00,DPI/USDT,213.19,214.52,198.15,202.13,35.48748589,7281.3550995187
1644364800,2022-02-09 00:00:00,DPI/USDT,208.41,216.99,205,211.08,37.33517271,7881.909932612
1644278400,2022-02-08 00:00:00,DPI/USDT,206.97,213.2,202.01,208.41,24.60681373,5093.7158581584
1644192000,2022-02-07 00:00:00,DPI/USDT,199.92,207,198.94,205.5,97.04935037,19846.3013320637
1644105600,2022-02-06 00:00:00,DPI/USDT,198.15,202.22,192.85,199.92,23.01195832,4590.8888364926
1644019200,2022-02-05 00:00:00,DPI/USDT,195.11,201.92,192.13,198.15,87.92759572,17500.5101531908
1643932800,2022-02-04 00:00:00,DPI/USDT,179.7,196.99,174.76,191.17,34.29947927,6292.0957389236
1643846400,2022-02-03 00:00:00,DPI/USDT,183.3,184.37,175,180.75,46.3126396,8260.5112216655
1643760000,2022-02-02 00:00:00,DPI/USDT,195.68,200.68,181.83,184.37,104.51657585,19821.6903237153
1643673600,2022-02-01 00:00:00,DPI/USDT,187.33,200.68,187.33,195.68,69.03123733,13289.9298513032
1643587200,2022-01-31 00:00:00,DPI/USDT,180.37,194.01,172.67,186.95,120.83463363,21672.9251434406
1643500800,2022-01-30 00:00:00,DPI/USDT,183.65,185.85,177.71,180.76,44.60199584,8126.5168420224
1643414400,2022-01-29 00:00:00,DPI/USDT,175.57,185,174.75,182.8,56.31655018,10143.991509891
1643328000,2022-01-28 00:00:00,DPI/USDT,172.36,177.91,168.97,176.5,45.3844,7844.165246
1643241600,2022-01-27 00:00:00,DPI/USDT,187.62,197.99,166.31,171.67,76.15549565,13795.8626161783
1643155200,2022-01-26 00:00:00,DPI/USDT,179.67,189.56,176.79,188.82,97.59278533,17803.4190704378
1643068800,2022-01-25 00:00:00,DPI/USDT,162.41,191.07,157.01,180.5,162.34294322,28347.9380170351
1642982400,2022-01-24 00:00:00,DPI/USDT,175.81,178,130.84,163.99,179.10914358,26664.6114784737
1642896000,2022-01-23 00:00:00,DPI/USDT,159.22,183.23,157.33,177.91,78.68319646,13431.3548299701
1642809600,2022-01-22 00:00:00,DPI/USDT,190.32,200.93,150.25,161.12,233.32331045,40884.3253287981
1642723200,2022-01-21 00:00:00,DPI/USDT,233.26,233.26,184.38,189.25,401.35826031,82210.0488325639
1642636800,2022-01-20 00:00:00,DPI/USDT,235.58,242.4,233.26,233.26,24.3525419,5792.6196864065
1642550400,2022-01-19 00:00:00,DPI/USDT,241.45,244.98,230.97,235.58,52.55734758,12426.314949896
1642464000,2022-01-18 00:00:00,DPI/USDT,251.21,251.25,235.77,243.37,51.84652699,12542.1585807753
1642377600,2022-01-17 00:00:00,DPI/USDT,258.78,261.1,244,248.75,91.47447053,22949.6499015897
1642291200,2022-01-16 00:00:00,DPI/USDT,255.23,263.02,245.35,261.37,80.20339514,20367.4131187523
1642204800,2022-01-15 00:00:00,DPI/USDT,249.98,260.16,241.02,255.23,158.61346758,40159.5468086508
1642118400,2022-01-14 00:00:00,DPI/USDT,246.28,252,245.31,250.84,79.71985661,19884.4837128837
1642032000,2022-01-13 00:00:00,DPI/USDT,255.56,260.44,244.72,246.28,145.35586423,36701.807626587
1641945600,2022-01-12 00:00:00,DPI/USDT,245.92,258.81,244.34,255.71,213.0551212,53543.6961816554
1641859200,2022-01-11 00:00:00,DPI/USDT,234.21,254.85,233.26,245.92,125.94522102,30687.4733743234
1641772800,2022-01-10 00:00:00,DPI/USDT,246.3,248.56,225.33,235.93,153.6983192,36373.0355759318
1641686400,2022-01-09 00:00:00,DPI/USDT,234.12,249.72,226.13,246.3,56.8149628,13512.6557241106
1641600000,2022-01-08 00:00:00,DPI/USDT,251.22,270.99,230.97,236.51,127.33364717,31673.6690420928
1641513600,2022-01-07 00:00:00,DPI/USDT,268.39,268.39,243.87,251.22,178.52585518,45423.840524321
1641427200,2022-01-06 00:00:00,DPI/USDT,279.92,281.19,258,269.37,155.84907694,41954.9735006366
1641340800,2022-01-05 00:00:00,DPI/USDT,303.13,304.4,277.32,279.81,130.77037982,38603.3353876624
1641254400,2022-01-04 00:00:00,DPI/USDT,302.64,309.77,295.74,303.13,40.87897322,12414.6478769807
1641168000,2022-01-03 00:00:00,DPI/USDT,298.36,313.5,296.98,302.64,76.83087749,23351.3777276543
1641081600,2022-01-02 00:00:00,DPI/USDT,297.19,302.05,289.11,298.36,21.19799814,6259.1988322618
1640995200,2022-01-01 00:00:00,DPI/USDT,281.19,301.08,280.01,297.2,38.3286489,10985.1622943175
1640908800,2021-12-31 00:00:00,DPI/USDT,286.42,299.72,277.91,281.19,87.870996,25430.9240457315
1640822400,2021-12-30 00:00:00,DPI/USDT,291.06,291.06,268,286.42,36.92183092,10367.7558815041
1640736000,2021-12-29 00:00:00,DPI/USDT,292.05,298.05,285.19,291.06,24.71254503,7172.7211392815
1640649600,2021-12-28 00:00:00,DPI/USDT,303.83,314.15,291.34,292.06,52.73562208,15945.5689331947
