https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TVK,Volume USDT
1643932800,2022-02-04 00:00:00,TVK/USDT,0.1242,0.1358,0.1235,0.1347,2737778.70007874,358137.143790305441
1643846400,2022-02-03 00:00:00,TVK/USDT,0.122,0.1281,0.1191,0.1241,2007954.42949415,246368.998339021225
1643760000,2022-02-02 00:00:00,TVK/USDT,0.1313,0.133,0.1216,0.1222,2356374.79215188,300936.159848639282
1643673600,2022-02-01 00:00:00,TVK/USDT,0.1274,0.1341,0.1273,0.1314,1822732.76331962,237952.548519317237
1643587200,2022-01-31 00:00:00,TVK/USDT,0.1264,0.1326,0.1204,0.1278,1239350.71615626,156260.100435540352
1643500800,2022-01-30 00:00:00,TVK/USDT,0.1315,0.1339,0.1242,0.1266,1331115.61613471,172536.294287789708
1643414400,2022-01-29 00:00:00,TVK/USDT,0.1336,0.141,0.1273,0.1315,2158944.23769781,289082.525692497088
1643328000,2022-01-28 00:00:00,TVK/USDT,0.1201,0.1436,0.1143,0.1335,5420295.78787987,697044.719886018877
1643241600,2022-01-27 00:00:00,TVK/USDT,0.113,0.1201,0.1082,0.1201,2018336.2075751,232770.918737499611
1643155200,2022-01-26 00:00:00,TVK/USDT,0.1103,0.1325,0.1089,0.1136,4318158.8319792,521748.362866510872
1643068800,2022-01-25 00:00:00,TVK/USDT,0.1114,0.1145,0.1058,0.1106,1841564.05661854,202469.346665952392
1642982400,2022-01-24 00:00:00,TVK/USDT,0.116,0.116,0.0961,0.1116,3903820.69827877,406404.075392278283
1642896000,2022-01-23 00:00:00,TVK/USDT,0.1102,0.1236,0.1097,0.116,2088566.59147903,241172.859753691251
1642809600,2022-01-22 00:00:00,TVK/USDT,0.1323,0.1341,0.1062,0.1102,3673186.60845706,430728.387241110977
1642723200,2022-01-21 00:00:00,TVK/USDT,0.1571,0.1587,0.13,0.1321,3134443.70753816,446692.944543907536
1642636800,2022-01-20 00:00:00,TVK/USDT,0.1631,0.1783,0.1555,0.1572,1932451.42887804,327526.097855787316
1642550400,2022-01-19 00:00:00,TVK/USDT,0.1661,0.1767,0.1551,0.1631,3304102.95823802,554813.180846437269
1642464000,2022-01-18 00:00:00,TVK/USDT,0.1682,0.1696,0.158,0.1661,1411997.06257924,230443.180541144876
1642377600,2022-01-17 00:00:00,TVK/USDT,0.1846,0.1871,0.1648,0.1679,1459510.51668392,257291.658014450266
1642291200,2022-01-16 00:00:00,TVK/USDT,0.1824,0.1867,0.1727,0.1845,1886760.48830589,337395.821311935731
1642204800,2022-01-15 00:00:00,TVK/USDT,0.1624,0.2036,0.1618,0.1822,8005986.16901978,1502700.877067403842
1642118400,2022-01-14 00:00:00,TVK/USDT,0.1591,0.1635,0.1526,0.1622,686620.01951831,109088.101782449129
1642032000,2022-01-13 00:00:00,TVK/USDT,0.1669,0.1731,0.1585,0.1591,1178245.62217884,195305.069140292325
1641945600,2022-01-12 00:00:00,TVK/USDT,0.1571,0.1804,0.1561,0.167,2125744.69680957,351413.458008630084
1641859200,2022-01-11 00:00:00,TVK/USDT,0.1505,0.1592,0.1487,0.1571,1156049.08163874,178457.379707446535
1641772800,2022-01-10 00:00:00,TVK/USDT,0.1608,0.1624,0.142,0.1506,1521145.85267164,230154.257806562124
1641686400,2022-01-09 00:00:00,TVK/USDT,0.1607,0.1674,0.1568,0.1612,1484365.76073148,239953.979960115893
1641600000,2022-01-08 00:00:00,TVK/USDT,0.1682,0.1751,0.1545,0.1607,1856212.3518134,304541.977483609612
1641513600,2022-01-07 00:00:00,TVK/USDT,0.1861,0.1874,0.1666,0.1681,2170022.47971987,378688.505371300283
1641427200,2022-01-06 00:00:00,TVK/USDT,0.1901,0.1931,0.1795,0.1861,1780126.10885723,330281.069401002782
1641340800,2022-01-05 00:00:00,TVK/USDT,0.2021,0.2163,0.1801,0.1901,3713694.43156109,754458.32376117006
1641254400,2022-01-04 00:00:00,TVK/USDT,0.2044,0.215,0.2008,0.2022,1494142.80917508,307723.475652006422
1641168000,2022-01-03 00:00:00,TVK/USDT,0.2091,0.2091,0.199,0.2044,1204156.2532903,245928.577421912721
1641081600,2022-01-02 00:00:00,TVK/USDT,0.2083,0.2105,0.2015,0.2093,1537833.07859013,317414.326573378942
1640995200,2022-01-01 00:00:00,TVK/USDT,0.2012,0.2145,0.2012,0.2083,1551499.61815226,322838.415100282787
1640908800,2021-12-31 00:00:00,TVK/USDT,0.2018,0.209,0.1971,0.2011,2035273.22134201,414152.808009305692
1640822400,2021-12-30 00:00:00,TVK/USDT,0.2024,0.2117,0.1962,0.2019,2688090.96764816,548323.164107727928
1640736000,2021-12-29 00:00:00,TVK/USDT,0.2111,0.2165,0.2003,0.2024,1884113.5098461,392696.382430911908
1640649600,2021-12-28 00:00:00,TVK/USDT,0.2372,0.2374,0.2081,0.2105,3271242.32898584,724439.202709152343
