https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XVS,Volume USDT
1660748400,2022-08-17 15:00:00,XVS/USDT,5.9004,5.985,5.9004,5.9802,49.9052,298.32757383
1660744800,2022-08-17 14:00:00,XVS/USDT,5.9135,5.9135,5.8904,5.9004,2.2039,13.01625986
1660741200,2022-08-17 13:00:00,XVS/USDT,5.9503,5.9503,5.8804,5.8804,119.384,706.38518008
1660737600,2022-08-17 12:00:00,XVS/USDT,6.0128,6.0128,5.915,5.9714,145.069,862.90847084
1660734000,2022-08-17 11:00:00,XVS/USDT,6.0453,6.057,6.0128,6.0128,4.3089,26.07748129
1660730400,2022-08-17 10:00:00,XVS/USDT,5.9784,6.0814,5.978,6.0453,209.9153,1261.11138875
1660726800,2022-08-17 09:00:00,XVS/USDT,5.961,5.9784,5.961,5.9784,30.8249,183.77561418
1660723200,2022-08-17 08:00:00,XVS/USDT,5.9662,5.9714,5.9203,5.9714,22.517,133.5960835
1660719600,2022-08-17 07:00:00,XVS/USDT,6.116,6.116,5.9731,5.9731,245.7059,1488.18718855
1660716000,2022-08-17 06:00:00,XVS/USDT,6.0427,6.1617,6.0427,6.116,265.9482,1623.69451794
1660712400,2022-08-17 05:00:00,XVS/USDT,5.971,6.0415,5.945,6.017,132.293,792.43807108
1660708800,2022-08-17 04:00:00,XVS/USDT,5.948,5.95,5.948,5.95,0.3554,2.1145886
1660705200,2022-08-17 03:00:00,XVS/USDT,5.967,5.9784,5.964,5.9784,25.5471,152.36570556
1660701600,2022-08-17 02:00:00,XVS/USDT,5.985,5.985,5.9214,5.969,147.0942,874.26123209
1660698000,2022-08-17 01:00:00,XVS/USDT,6.0427,6.05,5.985,5.985,42.5687,256.10991961
1660694400,2022-08-17 00:00:00,XVS/USDT,5.97,6.0354,5.97,6.0302,73.1522,441.06018119
1660690800,2022-08-16 23:00:00,XVS/USDT,5.937,5.9784,5.921,5.9784,23.0295,136.92664592
1660687200,2022-08-16 22:00:00,XVS/USDT,5.941,5.941,5.914,5.939,16.7815,99.5373831
1660683600,2022-08-16 21:00:00,XVS/USDT,5.9514,5.961,5.915,5.915,138.1217,823.20254299
1660680000,2022-08-16 20:00:00,XVS/USDT,5.944,5.95,5.9303,5.95,2.8996,17.22043652
1660676400,2022-08-16 19:00:00,XVS/USDT,5.9096,5.944,5.9096,5.944,2.1569,12.76916558
1660672800,2022-08-16 18:00:00,XVS/USDT,5.9773,5.9929,5.8604,5.8752,15.8529,94.01809792
1660669200,2022-08-16 17:00:00,XVS/USDT,5.9388,5.9603,5.9104,5.9503,141.3763,840.72401677
1660665600,2022-08-16 16:00:00,XVS/USDT,5.8752,5.971,5.8752,5.9213,439.4423,2608.08227275
1660662000,2022-08-16 15:00:00,XVS/USDT,5.9714,5.9714,5.834,5.8752,187.47794297,1103.78533084698
1660658400,2022-08-16 14:00:00,XVS/USDT,5.9989,6.0114,5.94,5.9814,80.3758,478.64178027
1660654800,2022-08-16 13:00:00,XVS/USDT,6.0515,6.0515,5.894,6.0014,165.341,986.56423465
1660651200,2022-08-16 12:00:00,XVS/USDT,6.192,6.192,6.004,6.0515,812.4337,4922.87523252
1660647600,2022-08-16 11:00:00,XVS/USDT,6.1999,6.2402,6.195,6.195,24.7908,153.8671391
1660644000,2022-08-16 10:00:00,XVS/USDT,6.172,6.1934,6.165,6.1899,70.5397,435.15447803
1660640400,2022-08-16 09:00:00,XVS/USDT,6.1504,6.2192,6.1504,6.2192,20.1353,124.77429855
1660636800,2022-08-16 08:00:00,XVS/USDT,6.148,6.148,6.148,6.148,0,0
1660633200,2022-08-16 07:00:00,XVS/USDT,6.148,6.148,6.148,6.148,0,0
1660629600,2022-08-16 06:00:00,XVS/USDT,6.148,6.148,6.148,6.148,0.7566,4.6515768
1660626000,2022-08-16 05:00:00,XVS/USDT,6.179,6.191,6.11,6.141,124.3846,766.26205015
1660622400,2022-08-16 04:00:00,XVS/USDT,6.23,6.2319,6.13,6.181,624.925,3881.84791645
1660618800,2022-08-16 03:00:00,XVS/USDT,6.2018,6.2218,6.165,6.2218,174.5366,1082.99113692
1660615200,2022-08-16 02:00:00,XVS/USDT,6.2478,6.256,6.2,6.2118,43.1042,267.45178687
1660611600,2022-08-16 01:00:00,XVS/USDT,6.27,6.312,6.2536,6.2536,44.5151,279.06889538
1660608000,2022-08-16 00:00:00,XVS/USDT,6.2997,6.2997,6.2536,6.2536,0.3859,2.42077195
1660604400,2022-08-15 23:00:00,XVS/USDT,6.2786,6.3,6.2536,6.2897,1.151,7.22267707
1660600800,2022-08-15 22:00:00,XVS/USDT,6.309,6.312,6.2874,6.2874,82.4003,519.10476581
1660597200,2022-08-15 21:00:00,XVS/USDT,6.3,6.3202,6.3,6.3097,2.8736,18.13623184
1660593600,2022-08-15 20:00:00,XVS/USDT,6.2651,6.291,6.255,6.255,0.3841,2.40693369
1660590000,2022-08-15 19:00:00,XVS/USDT,6.2717,6.282,6.2698,6.2698,61.3239,385.04390722
1660586400,2022-08-15 18:00:00,XVS/USDT,6.2899,6.2899,6.2674,6.271,2.3743,14.92205564
1660582800,2022-08-15 17:00:00,XVS/USDT,6.299,6.299,6.29,6.29,0.0903,0.5683245
1660579200,2022-08-15 16:00:00,XVS/USDT,6.3,6.3224,6.2897,6.3224,1.7835,11.26960354
1660575600,2022-08-15 15:00:00,XVS/USDT,6.289,6.322,6.2786,6.322,0.414,2.61053732
1660572000,2022-08-15 14:00:00,XVS/USDT,6.331,6.331,6.2786,6.2786,33.41,210.12564794
1660568400,2022-08-15 13:00:00,XVS/USDT,6.2299,6.331,6.2298,6.331,29.7947,187.41027084
1660564800,2022-08-15 12:00:00,XVS/USDT,6.255,6.288,6.1899,6.1899,246.0362,1532.56744352
1660561200,2022-08-15 11:00:00,XVS/USDT,6.3108,6.3179,6.2604,6.2709,86.8397,544.65005638
1660557600,2022-08-15 10:00:00,XVS/USDT,6.3482,6.3482,6.2609,6.3,191.1912,1200.89772132
1660554000,2022-08-15 09:00:00,XVS/USDT,6.3224,6.3489,6.31,6.3487,18.0522,114.03097621
1660550400,2022-08-15 08:00:00,XVS/USDT,6.3602,6.3602,6.335,6.3589,4.1793,26.53984543
1660546800,2022-08-15 07:00:00,XVS/USDT,6.3796,6.4022,6.37,6.4022,6.4269,41.13572814
1660543200,2022-08-15 06:00:00,XVS/USDT,6.5124,6.5124,6.3696,6.3796,109.8551,703.37791546
1660539600,2022-08-15 05:00:00,XVS/USDT,6.541,6.5632,6.5094,6.5324,142.0008,927.31969325
1660536000,2022-08-15 04:00:00,XVS/USDT,6.58,6.58,6.5393,6.5725,20.2653,132.93116041
1660532400,2022-08-15 03:00:00,XVS/USDT,6.52,6.6784,6.52,6.6026,465.1541,3087.20950193
1660528800,2022-08-15 02:00:00,XVS/USDT,6.4256,6.5234,6.401,6.5234,64.715,420.56377862
1660525200,2022-08-15 01:00:00,XVS/USDT,6.4001,6.4256,6.381,6.4255,0.4275,2.74275212
1660521600,2022-08-15 00:00:00,XVS/USDT,6.3996,6.4255,6.3804,6.4255,79.9908,511.91181866
1660518000,2022-08-14 23:00:00,XVS/USDT,6.3896,6.4222,6.3896,6.4222,0.6013,3.8526695
1660514400,2022-08-14 22:00:00,XVS/USDT,6.3804,6.4154,6.3696,6.4154,0.7381,4.72207622
1660510800,2022-08-14 21:00:00,XVS/USDT,6.3912,6.4154,6.3804,6.3804,125.0294,800.70160615
1660507200,2022-08-14 20:00:00,XVS/USDT,6.3596,6.3912,6.3596,6.3912,0.1814,1.15576128
1660503600,2022-08-14 19:00:00,XVS/USDT,6.3773,6.39,6.3596,6.3853,0.6505,4.15056629
1660500000,2022-08-14 18:00:00,XVS/USDT,6.3297,6.391,6.3297,6.3796,60.2706,382.80617657
1660496400,2022-08-14 17:00:00,XVS/USDT,6.4022,6.4022,6.321,6.321,168.772,1070.12145604
1660492800,2022-08-14 16:00:00,XVS/USDT,6.48,6.4823,6.3912,6.4203,105.406,677.26937498
1660489200,2022-08-14 15:00:00,XVS/USDT,6.5525,6.5525,6.4701,6.51,43.263,280.52215239
1660485600,2022-08-14 14:00:00,XVS/USDT,6.5757,6.581,6.4894,6.545,330.2485,2161.18900052
1660482000,2022-08-14 13:00:00,XVS/USDT,6.667,6.667,6.5757,6.5823,169.1873,1120.20903786
1660478400,2022-08-14 12:00:00,XVS/USDT,6.672,6.7008,6.667,6.6679,63.1858,422.38020634
1660474800,2022-08-14 11:00:00,XVS/USDT,6.676,6.682,6.64,6.672,214.2676,1428.05656647
1660471200,2022-08-14 10:00:00,XVS/USDT,6.68,6.6868,6.6534,6.6534,72.2235,482.04681818
1660467600,2022-08-14 09:00:00,XVS/USDT,6.659,6.7008,6.63,6.7008,71.6502,476.95642766
1660464000,2022-08-14 08:00:00,XVS/USDT,6.6801,6.6801,6.6487,6.66,19.588,130.4447947
1660460400,2022-08-14 07:00:00,XVS/USDT,6.6631,6.6915,6.6534,6.66,106.9627,712.38685498
1660456800,2022-08-14 06:00:00,XVS/USDT,6.6727,6.6815,6.6487,6.6815,5.718,38.13801788
1660453200,2022-08-14 05:00:00,XVS/USDT,6.6714,6.685,6.6714,6.6827,0.1145,0.76475254
1660449600,2022-08-14 04:00:00,XVS/USDT,6.6525,6.6804,6.651,6.6804,4.635,30.83822257
1660446000,2022-08-14 03:00:00,XVS/USDT,6.6664,6.6727,6.65,6.6727,3.4707,23.1089237
1660442400,2022-08-14 02:00:00,XVS/USDT,6.671,6.703,6.671,6.7015,2.0012,13.4097149
1660438800,2022-08-14 01:00:00,XVS/USDT,6.6899,6.6899,6.6554,6.6614,0.7189,4.7994188
1660435200,2022-08-14 00:00:00,XVS/USDT,6.659,6.6866,6.64,6.6866,38.4439,255.88840284
1660431600,2022-08-13 23:00:00,XVS/USDT,6.663,6.663,6.659,6.659,0.3819,2.5436717
1660428000,2022-08-13 22:00:00,XVS/USDT,6.7008,6.7008,6.6919,6.6919,11.6713,78.10665865
1660424400,2022-08-13 21:00:00,XVS/USDT,6.7008,6.7008,6.65,6.692,1078.3948,7193.62483269
1660420800,2022-08-13 20:00:00,XVS/USDT,6.671,6.6992,6.671,6.6811,26.7773,178.91702163
1660417200,2022-08-13 19:00:00,XVS/USDT,6.6534,6.6763,6.641,6.6727,321.4562,2140.67143568
1660413600,2022-08-13 18:00:00,XVS/USDT,6.6899,6.72,6.6534,6.6534,468.2867,3131.70036092
1660410000,2022-08-13 17:00:00,XVS/USDT,6.6769,6.7008,6.64,6.6899,588.9142,3915.83862216
1660406400,2022-08-13 16:00:00,XVS/USDT,6.702,6.702,6.6769,6.6769,42.3167,283.60244592
1660402800,2022-08-13 15:00:00,XVS/USDT,6.6991,6.715,6.6766,6.69,70.7236,473.07926327
1660399200,2022-08-13 14:00:00,XVS/USDT,6.699,6.702,6.6911,6.6991,67.9006,454.33304949
1660395600,2022-08-13 13:00:00,XVS/USDT,6.6866,6.73,6.6664,6.699,90.1526,604.37385394
1660392000,2022-08-13 12:00:00,XVS/USDT,6.7008,6.732,6.6866,6.6866,27.1577,182.45027762
1660388400,2022-08-13 11:00:00,XVS/USDT,6.682,6.7228,6.6592,6.6992,135.4667,904.84921334
1660384800,2022-08-13 10:00:00,XVS/USDT,6.685,6.685,6.656,6.656,0.295,1.9642102
1660381200,2022-08-13 09:00:00,XVS/USDT,6.649,6.6745,6.6292,6.6521,1066.8833,7111.65923095
1660377600,2022-08-13 08:00:00,XVS/USDT,6.6919,6.6919,6.6485,6.66,115.4737,768.73346738
1660374000,2022-08-13 07:00:00,XVS/USDT,6.7019,6.7087,6.6791,6.6827,35.7793,239.7251381
1660370400,2022-08-13 06:00:00,XVS/USDT,6.702,6.7328,6.6866,6.6866,85.72,575.52067954
1660366800,2022-08-13 05:00:00,XVS/USDT,6.7,6.7,6.6664,6.676,42.6475,285.66528788
1660363200,2022-08-13 04:00:00,XVS/USDT,6.69,6.7005,6.6791,6.6791,12.7184,85.06593493
1660359600,2022-08-13 03:00:00,XVS/USDT,6.7108,6.7342,6.7091,6.7342,84.832,569.68297698
1660356000,2022-08-13 02:00:00,XVS/USDT,6.691,6.705,6.69,6.705,50.1536,335.5650489
1660352400,2022-08-13 01:00:00,XVS/USDT,6.678,6.7008,6.655,6.682,28.2697,188.8209822
1660348800,2022-08-13 00:00:00,XVS/USDT,6.6392,6.678,6.6392,6.6492,61.8258,411.25257888
1660345200,2022-08-12 23:00:00,XVS/USDT,6.59,6.663,6.59,6.663,3284.6847,21647.63829158
1660341600,2022-08-12 22:00:00,XVS/USDT,6.57,6.57,6.57,6.57,0.0204,0.134028
1660338000,2022-08-12 21:00:00,XVS/USDT,6.5611,6.59,6.545,6.5593,179.536,1180.61064024
1660334400,2022-08-12 20:00:00,XVS/USDT,6.59,6.59,6.5793,6.5793,35.5633,234.10934452
1660330800,2022-08-12 19:00:00,XVS/USDT,6.59,6.59,6.5793,6.59,1974.3956,13010.86186401
1660327200,2022-08-12 18:00:00,XVS/USDT,6.5466,6.59,6.5094,6.59,751.0798,4946.38607823
1660323600,2022-08-12 17:00:00,XVS/USDT,6.532,6.5466,6.5288,6.5466,0.5267,3.44066482
1660320000,2022-08-12 16:00:00,XVS/USDT,6.5642,6.5889,6.5288,6.5393,8.4211,55.3996259
1660316400,2022-08-12 15:00:00,XVS/USDT,6.4497,6.5632,6.4497,6.56,146.7134,955.80472356
1660312800,2022-08-12 14:00:00,XVS/USDT,6.4749,6.4944,6.4596,6.4596,0.7913,5.12346492
1660309200,2022-08-12 13:00:00,XVS/USDT,6.4826,6.4826,6.4495,6.4495,46.8481,303.21857452
1660305600,2022-08-12 12:00:00,XVS/USDT,6.4708,6.4826,6.431,6.4826,78.1293,504.16310083
1660302000,2022-08-12 11:00:00,XVS/USDT,6.5324,6.5393,6.445,6.445,201.7727,1309.80205999
1660298400,2022-08-12 10:00:00,XVS/USDT,6.5725,6.59,6.5234,6.5234,1949.9323,12848.64054296
1660294800,2022-08-12 09:00:00,XVS/USDT,6.545,6.5976,6.545,6.5976,2.7218,17.89646498
1660291200,2022-08-12 08:00:00,XVS/USDT,6.5324,6.545,6.532,6.545,6.0464,39.54875342
1660287600,2022-08-12 07:00:00,XVS/USDT,6.5288,6.542,6.5,6.5324,16.9715,110.92785232
1660284000,2022-08-12 06:00:00,XVS/USDT,6.54,6.562,6.531,6.562,2.2201,14.56599375
1660280400,2022-08-12 05:00:00,XVS/USDT,6.5632,6.5642,6.5288,6.531,0.9299,6.1014715
1660276800,2022-08-12 04:00:00,XVS/USDT,6.5625,6.5632,6.5395,6.554,156.9058,1027.91197383
1660273200,2022-08-12 03:00:00,XVS/USDT,6.5632,6.5632,6.543,6.5632,106.9451,701.29289051
1660269600,2022-08-12 02:00:00,XVS/USDT,6.5301,6.5632,6.5234,6.5632,31.4087,205.09998483
1660266000,2022-08-12 01:00:00,XVS/USDT,6.582,6.5926,6.545,6.545,4.2678,28.08210526
1660262400,2022-08-12 00:00:00,XVS/USDT,6.615,6.622,6.4907,6.581,47.0949,308.16379209
1660258800,2022-08-11 23:00:00,XVS/USDT,6.6162,6.6162,6.5642,6.615,135.0503,889.21984286
1660255200,2022-08-11 22:00:00,XVS/USDT,6.65,6.662,6.6162,6.6162,10.0767,66.71985823
1660251600,2022-08-11 21:00:00,XVS/USDT,6.682,6.682,6.65,6.65,0.098,0.6531944
1660248000,2022-08-11 20:00:00,XVS/USDT,6.6991,6.6991,6.65,6.672,90.3294,602.90732479
1660244400,2022-08-11 19:00:00,XVS/USDT,6.6664,6.7008,6.6483,6.7008,185.7984,1239.63489064
1660240800,2022-08-11 18:00:00,XVS/USDT,6.6992,6.732,6.6664,6.6664,1.805,12.08549997
1660237200,2022-08-11 17:00:00,XVS/USDT,6.712,6.722,6.712,6.722,0.1779,1.1954628
1660233600,2022-08-11 16:00:00,XVS/USDT,6.7008,6.7128,6.6458,6.7128,23.2555,154.98077528
1660230000,2022-08-11 15:00:00,XVS/USDT,6.7682,6.782,6.664,6.6927,87.1224,583.64861777
1660226400,2022-08-11 14:00:00,XVS/USDT,6.804,6.8384,6.7682,6.792,10.8187,73.3686473
1660222800,2022-08-11 13:00:00,XVS/USDT,6.8823,6.8925,6.7682,6.804,226.0829,1534.80294303
1660219200,2022-08-11 12:00:00,XVS/USDT,6.825,6.882,6.82,6.8819,188.2337,1290.05185703
1660215600,2022-08-11 11:00:00,XVS/USDT,6.809,6.871,6.801,6.825,77.0846,525.88919058
1660212000,2022-08-11 10:00:00,XVS/USDT,6.795,6.852,6.77,6.841,246.3569,1675.21910016
1660208400,2022-08-11 09:00:00,XVS/USDT,6.8208,6.872,6.804,6.804,111.8909,763.63279748
1660204800,2022-08-11 08:00:00,XVS/USDT,6.789,6.833,6.789,6.833,99.8689,678.93477511
1660201200,2022-08-11 07:00:00,XVS/USDT,6.7696,6.8727,6.755,6.7889,630.7509,4298.38089973
1660197600,2022-08-11 06:00:00,XVS/USDT,6.8089,6.843,6.7696,6.7696,170.8834,1164.36022694
1660194000,2022-08-11 05:00:00,XVS/USDT,6.7682,6.832,6.749,6.7989,251.3568,1702.62093815
1660190400,2022-08-11 04:00:00,XVS/USDT,6.755,6.7629,6.73,6.759,16.1686,108.8512786
1660186800,2022-08-11 03:00:00,XVS/USDT,6.713,6.755,6.713,6.755,15.267,102.71243675
1660183200,2022-08-11 02:00:00,XVS/USDT,6.7766,6.802,6.72,6.72,13.1053,88.56705618
1660179600,2022-08-11 01:00:00,XVS/USDT,6.75,6.7766,6.75,6.7766,3.9177,26.51631559
1660176000,2022-08-11 00:00:00,XVS/USDT,6.69,6.742,6.69,6.742,16.893,113.84883257
1660172400,2022-08-10 23:00:00,XVS/USDT,6.6826,6.705,6.6791,6.705,10.7781,71.99512842
1660168800,2022-08-10 22:00:00,XVS/USDT,6.6877,6.705,6.6877,6.705,36.2297,242.400893
1660165200,2022-08-10 21:00:00,XVS/USDT,6.65,6.703,6.65,6.6791,44.1188,294.8017565
1660161600,2022-08-10 20:00:00,XVS/USDT,6.6268,6.65,6.6268,6.65,268.0775,1777.36254092
1660158000,2022-08-10 19:00:00,XVS/USDT,6.6218,6.6328,6.5992,6.6268,77.9921,515.03119634
1660154400,2022-08-10 18:00:00,XVS/USDT,6.7027,6.7027,6.6301,6.6605,28.1993,187.73535263
1660150800,2022-08-10 17:00:00,XVS/USDT,6.705,6.705,6.6691,6.6691,14.5238,97.13880526
1660147200,2022-08-10 16:00:00,XVS/USDT,6.6991,6.7808,6.6991,6.705,139.4189,938.84572065
1660143600,2022-08-10 15:00:00,XVS/USDT,6.685,6.7352,6.6769,6.7341,15.9484,106.9380131
1660140000,2022-08-10 14:00:00,XVS/USDT,6.7228,6.7386,6.6791,6.7027,101.3388,678.86431215
1660136400,2022-08-10 13:00:00,XVS/USDT,6.719,6.755,6.6791,6.7328,189.1215,1270.91419212
1660132800,2022-08-10 12:00:00,XVS/USDT,6.4813,6.8906,6.471,6.7502,279.8195,1857.99564127
1660129200,2022-08-10 11:00:00,XVS/USDT,6.448,6.4967,6.448,6.471,35.2146,228.70444748
1660125600,2022-08-10 10:00:00,XVS/USDT,6.441,6.4571,6.4395,6.446,30.1684,194.29753528
1660122000,2022-08-10 09:00:00,XVS/USDT,6.48,6.48,6.4623,6.4623,4.2527,27.48258606
1660118400,2022-08-10 08:00:00,XVS/USDT,6.46,6.48,6.4256,6.48,21.5146,139.21910736
1660114800,2022-08-10 07:00:00,XVS/USDT,6.43,6.44,6.421,6.44,1.9317,12.4088081
1660111200,2022-08-10 06:00:00,XVS/USDT,6.444,6.444,6.401,6.4336,8.728,56.07708742
1660107600,2022-08-10 05:00:00,XVS/USDT,6.4623,6.4852,6.4266,6.4266,59.6796,385.48214523
1660104000,2022-08-10 04:00:00,XVS/USDT,6.44,6.4723,6.44,6.4723,8.2456,53.20086539
1660100400,2022-08-10 03:00:00,XVS/USDT,6.44,6.44,6.44,6.44,0.0895,0.57638
1660096800,2022-08-10 02:00:00,XVS/USDT,6.4418,6.4437,6.401,6.4233,17.3201,111.25849861
1660093200,2022-08-10 01:00:00,XVS/USDT,6.444,6.4944,6.444,6.4944,20.0658,130.01720102
1660089600,2022-08-10 00:00:00,XVS/USDT,6.5224,6.5224,6.405,6.405,924.1143,5995.08682818
1660086000,2022-08-09 23:00:00,XVS/USDT,6.5,6.5234,6.498,6.498,27.3993,178.09630532
1660082400,2022-08-09 22:00:00,XVS/USDT,6.5124,6.516,6.491,6.4924,191.7886,1245.3568686
1660078800,2022-08-09 21:00:00,XVS/USDT,6.5024,6.5234,6.5024,6.5234,15.6725,102.0637978
1660075200,2022-08-09 20:00:00,XVS/USDT,6.491,6.5024,6.491,6.4939,415.596,2697.96263044
1660071600,2022-08-09 19:00:00,XVS/USDT,6.46,6.4924,6.46,6.4924,91.8599,595.42052588
1660068000,2022-08-09 18:00:00,XVS/USDT,6.4965,6.4965,6.47,6.47,27.6359,179.15734164
1660064400,2022-08-09 17:00:00,XVS/USDT,6.4812,6.4812,6.475,6.475,0.1535,0.9942411
1660060800,2022-08-09 16:00:00,XVS/USDT,6.46,6.5124,6.421,6.5024,15.2899,99.24027463
1660057200,2022-08-09 15:00:00,XVS/USDT,6.4535,6.46,6.4505,6.46,4.3826,28.27436825
1660053600,2022-08-09 14:00:00,XVS/USDT,6.463,6.4637,6.411,6.4435,341.9768,2203.86666026
1660050000,2022-08-09 13:00:00,XVS/USDT,6.545,6.5893,6.46,6.46,357.7766,2345.21853491
1660046400,2022-08-09 12:00:00,XVS/USDT,6.4967,6.5425,6.4967,6.541,290.8223,1898.30883316
1660042800,2022-08-09 11:00:00,XVS/USDT,6.652,6.663,6.51,6.5324,319.9292,2105.29981443
1660039200,2022-08-09 10:00:00,XVS/USDT,6.6867,6.6867,6.6155,6.662,295.6675,1958.68893768
1660035600,2022-08-09 09:00:00,XVS/USDT,6.804,6.804,6.6867,6.6867,148.2052,997.30532483
1660032000,2022-08-09 08:00:00,XVS/USDT,6.8308,6.833,6.759,6.803,203.7087,1384.12424432
1660028400,2022-08-09 07:00:00,XVS/USDT,6.9019,6.912,6.83,6.832,89.4348,614.1177617
1660024800,2022-08-09 06:00:00,XVS/USDT,6.9072,6.9072,6.8588,6.9002,74.4059,510.7949986
1660021200,2022-08-09 05:00:00,XVS/USDT,6.914,6.943,6.894,6.943,74.2786,514.36138448
1660017600,2022-08-09 04:00:00,XVS/USDT,6.93,6.93,6.9029,6.9031,35.046,241.94983956
1660014000,2022-08-09 03:00:00,XVS/USDT,6.8887,6.9324,6.8688,6.9089,3.4493,23.84127959
1660010400,2022-08-09 02:00:00,XVS/USDT,6.906,6.907,6.8688,6.892,111.9278,769.80607123
1660006800,2022-08-09 01:00:00,XVS/USDT,6.939,6.939,6.8906,6.8906,2.0736,14.33035412
1660003200,2022-08-09 00:00:00,XVS/USDT,6.8989,6.9621,6.8988,6.9621,48.4908,334.7885888
1659999600,2022-08-08 23:00:00,XVS/USDT,6.8689,6.908,6.8689,6.9079,13.2861,91.76794579
1659996000,2022-08-08 22:00:00,XVS/USDT,6.869,6.8939,6.8688,6.893,2.2374,15.37472701
1659992400,2022-08-08 21:00:00,XVS/USDT,6.895,6.897,6.86,6.897,124.544,855.4526958
1659988800,2022-08-08 20:00:00,XVS/USDT,6.91,6.94,6.8888,6.9288,120.9345,836.2190298
1659985200,2022-08-08 19:00:00,XVS/USDT,6.9129,6.9129,6.84,6.91,16.0574,110.41190554
1659981600,2022-08-08 18:00:00,XVS/USDT,6.9389,6.94,6.86,6.9232,1577.6013,10828.97320879
1659978000,2022-08-08 17:00:00,XVS/USDT,6.9914,7.024,6.9387,6.9387,182.9998,1277.76368208
1659974400,2022-08-08 16:00:00,XVS/USDT,6.9549,6.997,6.9314,6.9933,74.0746,515.19724577
1659970800,2022-08-08 15:00:00,XVS/USDT,7.0797,7.08,6.9087,6.9686,144.2525,1002.88994043
1659967200,2022-08-08 14:00:00,XVS/USDT,6.9487,7.0735,6.9402,7.0487,172.1367,1202.82400154
1659963600,2022-08-08 13:00:00,XVS/USDT,6.946,6.975,6.9183,6.975,344.9153,2389.92704451
1659960000,2022-08-08 12:00:00,XVS/USDT,7.1536,7.1764,6.9131,6.9526,2277.4409,16093.6861604
1659956400,2022-08-08 11:00:00,XVS/USDT,7.0656,7.1827,7.0485,7.1544,211.1288,1497.88628189
1659952800,2022-08-08 10:00:00,XVS/USDT,7.2232,7.2495,7.066,7.066,1092.3261,7805.44151148
1659949200,2022-08-08 09:00:00,XVS/USDT,7.421,7.4642,7.2232,7.2232,461.0015,3363.80629332
1659945600,2022-08-08 08:00:00,XVS/USDT,7.331,7.4208,7.2232,7.4208,404.239,2962.7639853
1659942000,2022-08-08 07:00:00,XVS/USDT,7.7047,7.7047,7.2217,7.2876,974.3541,7170.43202214
1659938400,2022-08-08 06:00:00,XVS/USDT,6.9253,7.866,6.92,7.6658,3650.8912,27233.52018327
1659934800,2022-08-08 05:00:00,XVS/USDT,6.8831,6.9253,6.8831,6.9253,55.4626,382.88052173
1659931200,2022-08-08 04:00:00,XVS/USDT,6.85,6.8828,6.85,6.8828,9.1253,62.61231945
1659927600,2022-08-08 03:00:00,XVS/USDT,6.8631,6.8931,6.8588,6.8588,40.4714,278.69707233
1659924000,2022-08-08 02:00:00,XVS/USDT,7.0538,7.0538,6.86,6.8931,321.8497,2243.26968695
1659920400,2022-08-08 01:00:00,XVS/USDT,6.813,7.1499,6.803,7.065,246.1881,1727.54062267
1659916800,2022-08-08 00:00:00,XVS/USDT,6.8436,6.853,6.7985,6.813,124.5765,849.48403421
1659913200,2022-08-07 23:00:00,XVS/USDT,6.8925,6.8925,6.76,6.843,128.3292,874.43978067
1659909600,2022-08-07 22:00:00,XVS/USDT,6.8481,6.9756,6.847,6.8925,725.3165,5036.99250164
1659906000,2022-08-07 21:00:00,XVS/USDT,6.687,6.8703,6.6781,6.825,213.075,1441.35696991
1659902400,2022-08-07 20:00:00,XVS/USDT,6.6758,6.73,6.6749,6.73,469.3384,3133.15514534
1659898800,2022-08-07 19:00:00,XVS/USDT,6.6818,6.7,6.6749,6.6758,62.9767,420.79552701
1659895200,2022-08-07 18:00:00,XVS/USDT,6.64,6.6999,6.64,6.66,7.6873,51.28932211
1659891600,2022-08-07 17:00:00,XVS/USDT,6.58,6.64,6.58,6.64,114.4185,757.65711235
1659888000,2022-08-07 16:00:00,XVS/USDT,6.56,6.58,6.5493,6.58,154.5141,1012.58910317
1659884400,2022-08-07 15:00:00,XVS/USDT,6.6231,6.6527,6.564,6.564,125.7475,826.56910252
1659880800,2022-08-07 14:00:00,XVS/USDT,6.6261,6.6527,6.615,6.6527,38.8269,258.26797178
1659877200,2022-08-07 13:00:00,XVS/USDT,6.5421,6.7232,6.542,6.6216,177.027,1172.58232986
1659873600,2022-08-07 12:00:00,XVS/USDT,6.53,6.54,6.53,6.54,6.2481,40.80320821
1659870000,2022-08-07 11:00:00,XVS/USDT,6.52,6.5418,6.52,6.5418,81.8936,534.24373419
1659866400,2022-08-07 10:00:00,XVS/USDT,6.4994,6.56,6.4994,6.5481,301.6613,1972.27779877
1659862800,2022-08-07 09:00:00,XVS/USDT,6.4696,6.4859,6.46,6.4859,5.9453,38.51042673
1659859200,2022-08-07 08:00:00,XVS/USDT,6.4699,6.4971,6.4696,6.4942,8.7339,56.69351362
1659855600,2022-08-07 07:00:00,XVS/USDT,6.4495,6.5038,6.4495,6.5038,197.898,1285.06577465
1659852000,2022-08-07 06:00:00,XVS/USDT,6.4322,6.4735,6.381,6.4735,109.5885,703.32604338
1659848400,2022-08-07 05:00:00,XVS/USDT,6.463,6.4823,6.4002,6.4002,390.287,2502.64228197
