https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume USDT
1656309600,2022-06-27 06:00:00,TWT/USDT,0.838,0.846,0.834,0.8435,12074.91338088,10170.75810264888
1656306000,2022-06-27 05:00:00,TWT/USDT,0.8454,0.8485,0.838,0.838,5457.36029858,4603.834535999532
1656302400,2022-06-27 04:00:00,TWT/USDT,0.8395,0.8483,0.8395,0.8477,17520.44297743,14785.656894146764
1656298800,2022-06-27 03:00:00,TWT/USDT,0.837,0.8395,0.8365,0.8395,8670.6008235,7268.581510925394
1656295200,2022-06-27 02:00:00,TWT/USDT,0.8321,0.8373,0.8305,0.8347,1922.59290887,1604.110358976851
1656291600,2022-06-27 01:00:00,TWT/USDT,0.83,0.8319,0.8249,0.8308,15435.78785826,12811.28383369752
1656288000,2022-06-27 00:00:00,TWT/USDT,0.8181,0.8341,0.8181,0.8326,6784.0205,5617.3000318
1656284400,2022-06-26 23:00:00,TWT/USDT,0.8332,0.84,0.8161,0.8209,5910.2705,4899.72604133
1656280800,2022-06-26 22:00:00,TWT/USDT,0.8582,0.8582,0.824,0.8358,20470.4554574,17081.8846571185
1656277200,2022-06-26 21:00:00,TWT/USDT,0.87,0.8716,0.8567,0.8586,3982.36263697,3443.75387057394
1656273600,2022-06-26 20:00:00,TWT/USDT,0.86,0.87,0.855,0.87,13323.26369927,11434.407723251996
1656270000,2022-06-26 19:00:00,TWT/USDT,0.8594,0.8628,0.8583,0.8626,10492.56804199,9018.877841813039
1656266400,2022-06-26 18:00:00,TWT/USDT,0.8614,0.8614,0.852,0.8596,14586.93063174,12477.770003877887
1656262800,2022-06-26 17:00:00,TWT/USDT,0.87,0.8732,0.8612,0.8638,5116.55593857,4426.247159050722
1656259200,2022-06-26 16:00:00,TWT/USDT,0.8724,0.8762,0.8669,0.8701,16904.8845,14692.34699023
1656255600,2022-06-26 15:00:00,TWT/USDT,0.8821,0.8821,0.8605,0.875,41676.31929999,36203.500563595976
1656252000,2022-06-26 14:00:00,TWT/USDT,0.8839,0.8862,0.8815,0.8833,4614.6658466,4081.8601458263
1656248400,2022-06-26 13:00:00,TWT/USDT,0.888,0.89,0.8772,0.8831,26153.09505557,23071.027292782801
1656244800,2022-06-26 12:00:00,TWT/USDT,0.8928,0.9056,0.8881,0.8881,13534.91820118,12125.801433375454
1656241200,2022-06-26 11:00:00,TWT/USDT,0.8941,0.8958,0.874,0.8927,45939.42208081,40699.21933456608
1656237600,2022-06-26 10:00:00,TWT/USDT,0.8862,0.8961,0.8849,0.8941,7452.22680388,6643.886100382424
1656234000,2022-06-26 09:00:00,TWT/USDT,0.8896,0.8952,0.8831,0.8862,36083.59446015,32044.437881134994
1656230400,2022-06-26 08:00:00,TWT/USDT,0.9113,0.9149,0.8845,0.8876,17733.36847426,16005.397881332127
1656226800,2022-06-26 07:00:00,TWT/USDT,0.9212,0.9212,0.9112,0.9141,3317.62970986,3036.560544605068
1656223200,2022-06-26 06:00:00,TWT/USDT,0.9227,0.9227,0.915,0.9213,1201.08712245,1103.994506953298
1656219600,2022-06-26 05:00:00,TWT/USDT,0.9209,0.9227,0.919,0.9206,3938.89909712,3628.196236417957
1656216000,2022-06-26 04:00:00,TWT/USDT,0.9128,0.9224,0.9088,0.9215,4574.81775848,4198.29037934932
1656212400,2022-06-26 03:00:00,TWT/USDT,0.907,0.9123,0.907,0.9106,2992.5445,2721.75039589
1656208800,2022-06-26 02:00:00,TWT/USDT,0.9025,0.9089,0.9025,0.907,2365.61607067,2146.441211709561
1656205200,2022-06-26 01:00:00,TWT/USDT,0.9083,0.9107,0.9025,0.9037,2441.69456791,2215.090959810267
1656201600,2022-06-26 00:00:00,TWT/USDT,0.9031,0.9088,0.9029,0.9067,1439.3158,1302.55052544
1656198000,2022-06-25 23:00:00,TWT/USDT,0.9082,0.9096,0.898,0.9008,9957.88116629,8981.03085245358
1656194400,2022-06-25 22:00:00,TWT/USDT,0.9195,0.9195,0.9088,0.9088,2371.55907238,2165.507652961905
1656190800,2022-06-25 21:00:00,TWT/USDT,0.9113,0.9192,0.9093,0.9192,4052.7707905,3702.431504198143
1656187200,2022-06-25 20:00:00,TWT/USDT,0.9123,0.916,0.9081,0.9101,9059.48053017,8258.838547913652
1656183600,2022-06-25 19:00:00,TWT/USDT,0.9133,0.9146,0.9002,0.912,5687.63493996,5158.95752593013
1656180000,2022-06-25 18:00:00,TWT/USDT,0.9001,0.9128,0.8986,0.9128,6638.6288542,6014.813088868714
1656176400,2022-06-25 17:00:00,TWT/USDT,0.8913,0.9198,0.8901,0.9014,18517.84210746,16819.309818410055
1656172800,2022-06-25 16:00:00,TWT/USDT,0.8821,0.8939,0.8769,0.8925,10543.61077629,9307.187916792537
1656169200,2022-06-25 15:00:00,TWT/USDT,0.9045,0.9075,0.8798,0.8832,19496.41392571,17407.368617102402
1656165600,2022-06-25 14:00:00,TWT/USDT,0.9161,0.9181,0.9014,0.9076,10449.51507729,9511.858368629835
1656162000,2022-06-25 13:00:00,TWT/USDT,0.921,0.9376,0.9136,0.914,34126.2601145,31494.92354720554
1656158400,2022-06-25 12:00:00,TWT/USDT,0.9416,0.9416,0.9076,0.9178,35700.6210887,32931.935649353793
1656154800,2022-06-25 11:00:00,TWT/USDT,0.9159,0.944,0.9033,0.9432,44303.16563508,40997.179616678861
1656151200,2022-06-25 10:00:00,TWT/USDT,0.8748,0.9481,0.8725,0.917,93445.80441139,85760.358877824135
1656147600,2022-06-25 09:00:00,TWT/USDT,0.8746,0.88,0.8723,0.8733,11509.8091108,10088.231455954
1656144000,2022-06-25 08:00:00,TWT/USDT,0.8762,0.88,0.8704,0.8739,3151.08200912,2751.78330405648
1656140400,2022-06-25 07:00:00,TWT/USDT,0.8734,0.8808,0.8724,0.8784,4367.14077453,3834.745463490285
1656136800,2022-06-25 06:00:00,TWT/USDT,0.8719,0.8734,0.8675,0.8731,20414.43118539,17783.371386372063
1656133200,2022-06-25 05:00:00,TWT/USDT,0.8727,0.8764,0.8712,0.8712,1089.5343391,954.023643625354
1656129600,2022-06-25 04:00:00,TWT/USDT,0.8683,0.8757,0.8656,0.8732,2249.55649518,1956.511883653618
1656126000,2022-06-25 03:00:00,TWT/USDT,0.8675,0.8716,0.8673,0.8684,4395.85566888,3824.212288771686
1656122400,2022-06-25 02:00:00,TWT/USDT,0.8776,0.8776,0.866,0.868,1641.69325042,1426.51627404145
1656118800,2022-06-25 01:00:00,TWT/USDT,0.8736,0.8776,0.87,0.877,2879.4968,2513.26267504
1656115200,2022-06-25 00:00:00,TWT/USDT,0.8688,0.8772,0.8636,0.8756,3328.6408,2896.2911537
1656111600,2022-06-24 23:00:00,TWT/USDT,0.8754,0.8754,0.8688,0.8707,10560.21373171,9197.712479685585
1656108000,2022-06-24 22:00:00,TWT/USDT,0.8684,0.8772,0.8684,0.8734,2529.03510071,2210.744850032599
1656104400,2022-06-24 21:00:00,TWT/USDT,0.8666,0.8743,0.8664,0.8688,14339.02978468,12511.222944348876
1656100800,2022-06-24 20:00:00,TWT/USDT,0.8732,0.8792,0.8632,0.8632,4939.64669808,4302.152967044374
1656097200,2022-06-24 19:00:00,TWT/USDT,0.8696,0.8768,0.862,0.8745,8235.74809657,7162.818898322774
1656093600,2022-06-24 18:00:00,TWT/USDT,0.8597,0.8698,0.858,0.8684,13523.1635,11735.12623176
1656090000,2022-06-24 17:00:00,TWT/USDT,0.8675,0.8704,0.8586,0.863,12711.5229,10982.72837114
1656086400,2022-06-24 16:00:00,TWT/USDT,0.8605,0.8672,0.8593,0.8671,6811.43022995,5886.080049751236
1656082800,2022-06-24 15:00:00,TWT/USDT,0.859,0.8622,0.855,0.862,2946.31990905,2527.488735969492
1656079200,2022-06-24 14:00:00,TWT/USDT,0.8613,0.8672,0.8586,0.8602,5665.0414262,4886.0528826061
1656075600,2022-06-24 13:00:00,TWT/USDT,0.8717,0.8744,0.8605,0.8605,7562.9647875,6532.875565995518
1656072000,2022-06-24 12:00:00,TWT/USDT,0.8668,0.8755,0.8617,0.8728,29025.23480313,25320.191442256047
1656068400,2022-06-24 11:00:00,TWT/USDT,0.8618,0.8685,0.8612,0.8658,11928.3192846,10331.26690782904
1656064800,2022-06-24 10:00:00,TWT/USDT,0.8538,0.8618,0.8538,0.8618,3329.55452981,2851.708192272853
1656061200,2022-06-24 09:00:00,TWT/USDT,0.8657,0.8676,0.8536,0.8567,24303.04779485,20919.628925364955
1656057600,2022-06-24 08:00:00,TWT/USDT,0.8576,0.8672,0.8576,0.8657,2633.17376115,2276.66296214792
1656054000,2022-06-24 07:00:00,TWT/USDT,0.8519,0.8612,0.8486,0.8577,3215.09734094,2748.418143608782
1656050400,2022-06-24 06:00:00,TWT/USDT,0.858,0.8592,0.8513,0.8533,9972.73300152,8533.584403489734
1656046800,2022-06-24 05:00:00,TWT/USDT,0.8559,0.8672,0.8559,0.859,9024.79641656,7764.864150662976
1656043200,2022-06-24 04:00:00,TWT/USDT,0.8628,0.8674,0.8508,0.8556,10899.21821199,9320.625897096424
1656039600,2022-06-24 03:00:00,TWT/USDT,0.8681,0.8705,0.8628,0.8628,1938.4073,1680.27282759
1656036000,2022-06-24 02:00:00,TWT/USDT,0.8572,0.8749,0.854,0.8696,4691.20708373,4043.8967861565
1656032400,2022-06-24 01:00:00,TWT/USDT,0.856,0.865,0.8529,0.8576,16638.62789468,14323.311326520268
1656028800,2022-06-24 00:00:00,TWT/USDT,0.8618,0.87,0.8534,0.8565,4580.16569146,3952.836790642714
1656025200,2022-06-23 23:00:00,TWT/USDT,0.8586,0.8657,0.858,0.8625,2222.07215449,1916.396082383671
1656021600,2022-06-23 22:00:00,TWT/USDT,0.8506,0.8663,0.8483,0.8599,12409.87102594,10689.879008647736
1656018000,2022-06-23 21:00:00,TWT/USDT,0.8622,0.8622,0.8482,0.8482,4602.04721215,3920.010204875968
1656014400,2022-06-23 20:00:00,TWT/USDT,0.8612,0.865,0.8529,0.8602,34842.56545626,29912.779949078411
1656010800,2022-06-23 19:00:00,TWT/USDT,0.8485,0.866,0.8478,0.864,7782.63728569,6680.334938412643
1656007200,2022-06-23 18:00:00,TWT/USDT,0.8401,0.8524,0.8401,0.8471,14184.21645741,12020.070536239217
1656003600,2022-06-23 17:00:00,TWT/USDT,0.8389,0.8442,0.834,0.8414,6905.73634962,5796.058840358646
1656000000,2022-06-23 16:00:00,TWT/USDT,0.846,0.8484,0.8395,0.8395,13243.64260674,11148.267137654122
1655996400,2022-06-23 15:00:00,TWT/USDT,0.8533,0.855,0.8414,0.8449,33425.01215364,28269.820141730117
1655992800,2022-06-23 14:00:00,TWT/USDT,0.85,0.8565,0.8395,0.8539,14742.41497653,12463.730028265513
1655989200,2022-06-23 13:00:00,TWT/USDT,0.8659,0.87,0.8445,0.8477,12706.98228108,10943.158881528786
1655985600,2022-06-23 12:00:00,TWT/USDT,0.8673,0.8731,0.865,0.866,6991.2602928,6071.380950490626
1655982000,2022-06-23 11:00:00,TWT/USDT,0.878,0.878,0.867,0.8688,8058.80309299,7029.564315606721
1655978400,2022-06-23 10:00:00,TWT/USDT,0.87,0.878,0.8689,0.8774,3403.88114299,2969.467200508684
1655974800,2022-06-23 09:00:00,TWT/USDT,0.8663,0.8722,0.8636,0.87,14576.04368868,12671.847686948678
1655971200,2022-06-23 08:00:00,TWT/USDT,0.8628,0.8716,0.8625,0.869,6881.70279527,5977.358242077787
1655967600,2022-06-23 07:00:00,TWT/USDT,0.869,0.872,0.8634,0.8649,4005.15847483,3473.340937640007
1655964000,2022-06-23 06:00:00,TWT/USDT,0.8594,0.8706,0.8582,0.8679,1823.39778074,1574.414813032144
1655960400,2022-06-23 05:00:00,TWT/USDT,0.8669,0.8684,0.8595,0.8613,11967.83120068,10337.332560439859
1655956800,2022-06-23 04:00:00,TWT/USDT,0.858,0.8673,0.855,0.8641,3360.76683107,2901.914915571879
1655953200,2022-06-23 03:00:00,TWT/USDT,0.8608,0.8641,0.855,0.8559,20485.56321379,17555.595907387683
1655949600,2022-06-23 02:00:00,TWT/USDT,0.8665,0.8682,0.8599,0.8616,928.42681767,802.289579721986
1655946000,2022-06-23 01:00:00,TWT/USDT,0.854,0.8681,0.8525,0.8646,5403.795,4651.00900005
1655942400,2022-06-23 00:00:00,TWT/USDT,0.8375,0.8562,0.8348,0.8518,4950.11104124,4190.691191897288
1655938800,2022-06-22 23:00:00,TWT/USDT,0.8463,0.8465,0.8375,0.8375,3712.36369136,3125.774629143883
1655935200,2022-06-22 22:00:00,TWT/USDT,0.8415,0.8502,0.8379,0.8454,15408.63157319,12979.596790983778
1655931600,2022-06-22 21:00:00,TWT/USDT,0.8529,0.8541,0.8406,0.8439,4629.75293331,3917.976881788707
1655928000,2022-06-22 20:00:00,TWT/USDT,0.853,0.8624,0.8359,0.8515,12943.7754831,10971.028740330881
1655924400,2022-06-22 19:00:00,TWT/USDT,0.8696,0.8696,0.842,0.8556,9798.29029656,8378.162678113599
1655920800,2022-06-22 18:00:00,TWT/USDT,0.8607,0.8894,0.8597,0.8663,25038.08765581,21907.784279003947
1655917200,2022-06-22 17:00:00,TWT/USDT,0.8465,0.8621,0.8425,0.86,7319.1249,6249.549415178447
1655913600,2022-06-22 16:00:00,TWT/USDT,0.8647,0.8669,0.8356,0.8487,25986.14595833,22002.716808206766
1655910000,2022-06-22 15:00:00,TWT/USDT,0.866,0.8722,0.8515,0.8653,15827.73701946,13641.084610306187
1655906400,2022-06-22 14:00:00,TWT/USDT,0.8809,0.8906,0.8607,0.8653,23210.1507555,20356.557304938596
1655902800,2022-06-22 13:00:00,TWT/USDT,0.8239,0.8833,0.8221,0.8818,52341.12511902,44867.600621693471
1655899200,2022-06-22 12:00:00,TWT/USDT,0.8424,0.8424,0.81,0.8255,15918.95161688,13212.508465415178
1655895600,2022-06-22 11:00:00,TWT/USDT,0.8281,0.859,0.8272,0.8425,13212.02281492,11205.635553568407
1655892000,2022-06-22 10:00:00,TWT/USDT,0.8328,0.8328,0.8141,0.8263,27510.91960481,22582.968043484476
1655888400,2022-06-22 09:00:00,TWT/USDT,0.7975,0.8341,0.7975,0.8328,23594.28628735,19299.695234292191
1655884800,2022-06-22 08:00:00,TWT/USDT,0.7845,0.7973,0.7825,0.7956,9458.30795348,7457.93348180061
1655881200,2022-06-22 07:00:00,TWT/USDT,0.7973,0.7973,0.7835,0.7845,20032.04243443,15833.038841435094
1655877600,2022-06-22 06:00:00,TWT/USDT,0.8109,0.8145,0.7975,0.7992,8760.17866061,7042.012474158289
1655874000,2022-06-22 05:00:00,TWT/USDT,0.8131,0.8221,0.8115,0.8115,5886.6943084,4810.365275835244
1655870400,2022-06-22 04:00:00,TWT/USDT,0.8115,0.8252,0.8107,0.8127,14404.28666009,11780.400333762877
1655866800,2022-06-22 03:00:00,TWT/USDT,0.8139,0.8174,0.8067,0.811,11563.32118214,9405.768282707482
1655863200,2022-06-22 02:00:00,TWT/USDT,0.8053,0.8171,0.803,0.8135,23812.23798789,19203.132757728015
1655859600,2022-06-22 01:00:00,TWT/USDT,0.8218,0.83,0.8034,0.8086,11552.8887,9430.00813965
1655856000,2022-06-22 00:00:00,TWT/USDT,0.8385,0.8394,0.819,0.8234,30534.21900589,25133.623339832723
1655852400,2022-06-21 23:00:00,TWT/USDT,0.8492,0.852,0.834,0.8397,11862.99663435,9956.706273235585
1655848800,2022-06-21 22:00:00,TWT/USDT,0.8476,0.8502,0.8418,0.8502,12411.11016401,10497.400972650009
1655845200,2022-06-21 21:00:00,TWT/USDT,0.834,0.8493,0.8327,0.8486,4597.53438153,3871.40825395602
1655841600,2022-06-21 20:00:00,TWT/USDT,0.834,0.8421,0.8275,0.834,15936.99160261,13301.017459352136
1655838000,2022-06-21 19:00:00,TWT/USDT,0.8569,0.8637,0.8333,0.8362,24699.99809918,21051.455909523199
1655834400,2022-06-21 18:00:00,TWT/USDT,0.844,0.8686,0.844,0.8558,17390.1912356,14883.608925587506
1655830800,2022-06-21 17:00:00,TWT/USDT,0.8585,0.8609,0.8429,0.8439,12264.36055043,10440.328673777994
1655827200,2022-06-21 16:00:00,TWT/USDT,0.8687,0.8712,0.8574,0.8574,22949.01668337,19927.398556976163
1655823600,2022-06-21 15:00:00,TWT/USDT,0.892,0.892,0.8651,0.8687,35199.34388351,30822.603420283825
1655820000,2022-06-21 14:00:00,TWT/USDT,0.8966,0.898,0.8875,0.8947,17987.43907877,16074.258537559525
1655816400,2022-06-21 13:00:00,TWT/USDT,0.8788,0.8966,0.8774,0.8966,27991.26358531,24737.943182796132
1655812800,2022-06-21 12:00:00,TWT/USDT,0.862,0.8808,0.862,0.8808,15227.8327904,13298.732418040654
1655809200,2022-06-21 11:00:00,TWT/USDT,0.8868,0.888,0.858,0.8581,27233.77792548,23795.319315302184
1655805600,2022-06-21 10:00:00,TWT/USDT,0.8973,0.8973,0.876,0.8875,110107.57084368,97818.276118674258
1655802000,2022-06-21 09:00:00,TWT/USDT,0.9186,0.9205,0.892,0.896,51291.19386898,46294.174595036794
1655798400,2022-06-21 08:00:00,TWT/USDT,0.9031,0.9225,0.9025,0.9178,50925.06508057,46552.232890652975
1655794800,2022-06-21 07:00:00,TWT/USDT,0.9206,0.9253,0.8993,0.9031,32532.68450025,29655.46325054214
1655791200,2022-06-21 06:00:00,TWT/USDT,0.8841,0.9268,0.8832,0.9173,63126.21008937,57370.907996927038
1655787600,2022-06-21 05:00:00,TWT/USDT,0.8696,0.8895,0.8651,0.8849,22659.07892255,19992.69282603409
1655784000,2022-06-21 04:00:00,TWT/USDT,0.8702,0.8879,0.8584,0.8691,21343.78160118,18604.674893270487
1655780400,2022-06-21 03:00:00,TWT/USDT,0.8463,0.8757,0.8463,0.8704,20711.63387018,17946.33535599027
1655776800,2022-06-21 02:00:00,TWT/USDT,0.8475,0.8494,0.8382,0.8469,9951.83269462,8403.111384670708
1655773200,2022-06-21 01:00:00,TWT/USDT,0.85,0.86,0.843,0.8495,10233.40493822,8686.657899228518
1655769600,2022-06-21 00:00:00,TWT/USDT,0.8406,0.8495,0.8329,0.8495,7276.64,6120.67586269
1655766000,2022-06-20 23:00:00,TWT/USDT,0.8401,0.85,0.836,0.8418,3920.6981,3307.79211493
1655762400,2022-06-20 22:00:00,TWT/USDT,0.8311,0.8434,0.8262,0.8421,6481.26380037,5384.11296132882
1655758800,2022-06-20 21:00:00,TWT/USDT,0.8567,0.8567,0.8254,0.8311,9998.15339342,8391.18652359481
1655755200,2022-06-20 20:00:00,TWT/USDT,0.848,0.8792,0.8423,0.8555,41900.05746208,36313.988379397292
1655751600,2022-06-20 19:00:00,TWT/USDT,0.834,0.8478,0.8281,0.8478,31776.17316261,26550.72222312802
1655748000,2022-06-20 18:00:00,TWT/USDT,0.8581,0.8632,0.8312,0.8344,32721.70730774,27622.975029287779
1655744400,2022-06-20 17:00:00,TWT/USDT,0.8404,0.8889,0.8403,0.8562,46032.29789069,39903.120672079638
1655740800,2022-06-20 16:00:00,TWT/USDT,0.858,0.8755,0.835,0.8399,34276.41697668,29552.970166030042
1655737200,2022-06-20 15:00:00,TWT/USDT,0.8454,0.8764,0.8428,0.8586,36695.76489869,31634.151767114452
1655733600,2022-06-20 14:00:00,TWT/USDT,0.852,0.8579,0.8424,0.8452,21153.57912017,17959.099101632284
1655730000,2022-06-20 13:00:00,TWT/USDT,0.8262,0.8664,0.8123,0.8524,41991.50613893,35195.362773697293
1655726400,2022-06-20 12:00:00,TWT/USDT,0.8323,0.8674,0.8145,0.8269,92536.86094133,77272.492234831008
1655722800,2022-06-20 11:00:00,TWT/USDT,0.7653,0.8421,0.7612,0.8326,103961.35253555,83785.21187195263
1655719200,2022-06-20 10:00:00,TWT/USDT,0.7526,0.7675,0.7474,0.7675,29390.53327862,22429.838605514946
1655715600,2022-06-20 09:00:00,TWT/USDT,0.7528,0.7582,0.7496,0.7526,8034.46589841,6031.862117256753
1655712000,2022-06-20 08:00:00,TWT/USDT,0.7396,0.7569,0.7396,0.7509,7597.67431645,5723.908949008217
1655708400,2022-06-20 07:00:00,TWT/USDT,0.7399,0.7415,0.7309,0.7395,12461.95170424,9149.70940643752
1655704800,2022-06-20 06:00:00,TWT/USDT,0.738,0.742,0.738,0.7396,3272.55099302,2418.744065333632
1655701200,2022-06-20 05:00:00,TWT/USDT,0.7301,0.7367,0.73,0.7367,1823.59951186,1334.96367981896
1655697600,2022-06-20 04:00:00,TWT/USDT,0.7562,0.7562,0.73,0.7301,10443.83157493,7698.555119393654
1655694000,2022-06-20 03:00:00,TWT/USDT,0.7499,0.7588,0.7498,0.757,4441.37138018,3344.986944594306
1655690400,2022-06-20 02:00:00,TWT/USDT,0.7403,0.7541,0.7352,0.7499,4246.94546286,3161.301113542726
1655686800,2022-06-20 01:00:00,TWT/USDT,0.7452,0.7467,0.7361,0.7402,11509.51714471,8510.167092099026
1655683200,2022-06-20 00:00:00,TWT/USDT,0.7555,0.7602,0.742,0.7432,8006.90747248,6001.628992826976
1655679600,2022-06-19 23:00:00,TWT/USDT,0.7618,0.7662,0.745,0.7595,2498.10116633,1905.289480817412
1655676000,2022-06-19 22:00:00,TWT/USDT,0.7502,0.7676,0.7445,0.7618,26990.14083976,20264.675991493615
1655672400,2022-06-19 21:00:00,TWT/USDT,0.7568,0.7788,0.7458,0.7502,44696.34885781,33854.228127876504
1655668800,2022-06-19 20:00:00,TWT/USDT,0.7117,0.7562,0.7114,0.7562,35123.63085389,25968.440202542878
1655665200,2022-06-19 19:00:00,TWT/USDT,0.7055,0.7132,0.702,0.7108,13013.09720902,9217.585376221259
1655661600,2022-06-19 18:00:00,TWT/USDT,0.6951,0.7054,0.6948,0.7054,6493.67824916,4546.499209211741
1655658000,2022-06-19 17:00:00,TWT/USDT,0.7053,0.706,0.6922,0.6922,9719.79324896,6804.972374111896
1655654400,2022-06-19 16:00:00,TWT/USDT,0.7111,0.7128,0.7003,0.7044,8127.33178664,5729.480054538587
1655650800,2022-06-19 15:00:00,TWT/USDT,0.7084,0.7121,0.6998,0.7113,6613.92571142,4685.550254171374
1655647200,2022-06-19 14:00:00,TWT/USDT,0.7033,0.7081,0.7033,0.7069,9103.12626738,6423.695122748962
1655643600,2022-06-19 13:00:00,TWT/USDT,0.7111,0.7119,0.7016,0.7016,4150.09196525,2937.266992927681
1655640000,2022-06-19 12:00:00,TWT/USDT,0.7174,0.72,0.7088,0.7111,14146.12316054,10132.762163979456
1655636400,2022-06-19 11:00:00,TWT/USDT,0.7187,0.7205,0.7124,0.7159,7239.72649574,5179.76223189569
1655632800,2022-06-19 10:00:00,TWT/USDT,0.7064,0.7262,0.7031,0.7184,11451.51924149,8213.942842568045
1655629200,2022-06-19 09:00:00,TWT/USDT,0.7023,0.7134,0.6991,0.7098,41125.35961594,28919.287261552902
1655625600,2022-06-19 08:00:00,TWT/USDT,0.7026,0.7083,0.6981,0.7032,11804.07484948,8292.817586030142
1655622000,2022-06-19 07:00:00,TWT/USDT,0.703,0.712,0.7002,0.7032,11133.5183654,7862.498985286958
1655618400,2022-06-19 06:00:00,TWT/USDT,0.7024,0.7207,0.7024,0.7042,3880.24497397,2748.350753283577
1655614800,2022-06-19 05:00:00,TWT/USDT,0.7211,0.7256,0.6965,0.7036,5956.74053852,4187.445042487232
1655611200,2022-06-19 04:00:00,TWT/USDT,0.71,0.7229,0.7088,0.7208,4135.6998,2945.63645664
1655607600,2022-06-19 03:00:00,TWT/USDT,0.7163,0.7284,0.7103,0.7109,4602.50800911,3290.282357594774
1655604000,2022-06-19 02:00:00,TWT/USDT,0.7135,0.7163,0.7036,0.713,4302.8115,3060.83225199
1655600400,2022-06-19 01:00:00,TWT/USDT,0.7359,0.739,0.7063,0.713,11670.94219303,8494.075633322655
1655596800,2022-06-19 00:00:00,TWT/USDT,0.717,0.736,0.7135,0.736,10541.6107,7682.03357769
1655593200,2022-06-18 23:00:00,TWT/USDT,0.7275,0.7326,0.713,0.718,2263.46167716,1631.0286442381
1655589600,2022-06-18 22:00:00,TWT/USDT,0.7079,0.7337,0.7079,0.7271,9148.07692117,6592.387755388223
1655586000,2022-06-18 21:00:00,TWT/USDT,0.6996,0.7115,0.6911,0.7078,12158.38379074,8546.117955684541
1655582400,2022-06-18 20:00:00,TWT/USDT,0.697,0.7152,0.6876,0.6984,34680.10430868,24472.816548555661
1655578800,2022-06-18 19:00:00,TWT/USDT,0.6974,0.706,0.6862,0.696,46473.90633183,32364.454048461939
1655575200,2022-06-18 18:00:00,TWT/USDT,0.6977,0.7198,0.6911,0.6977,27706.03932049,19391.127147316528
1655571600,2022-06-18 17:00:00,TWT/USDT,0.6968,0.7026,0.688,0.6974,11592.8245922,8060.892103627361
1655568000,2022-06-18 16:00:00,TWT/USDT,0.7082,0.7137,0.6967,0.6967,78875.48592804,55404.758458138946
1655564400,2022-06-18 15:00:00,TWT/USDT,0.705,0.7185,0.705,0.7073,8822.02073112,6275.30773913797
1655560800,2022-06-18 14:00:00,TWT/USDT,0.7371,0.738,0.705,0.7073,20823.72841373,15039.884851232577
1655557200,2022-06-18 13:00:00,TWT/USDT,0.729,0.7414,0.7056,0.7385,64622.31745077,46435.549055764391
1655553600,2022-06-18 12:00:00,TWT/USDT,0.6975,0.7576,0.6975,0.729,62121.89391169,45802.881212192625
1655550000,2022-06-18 11:00:00,TWT/USDT,0.6993,0.7012,0.682,0.6986,16085.8763,11087.75085675
1655546400,2022-06-18 10:00:00,TWT/USDT,0.6737,0.702,0.6727,0.6978,6920.97639228,4802.110307203468
1655542800,2022-06-18 09:00:00,TWT/USDT,0.6564,0.6736,0.6556,0.6736,20580.89524473,13767.224863494087
1655539200,2022-06-18 08:00:00,TWT/USDT,0.6515,0.6792,0.64,0.6564,40821.97460878,26728.140007978239
1655535600,2022-06-18 07:00:00,TWT/USDT,0.6712,0.678,0.6508,0.6541,37569.68990806,24963.939788717166
1655532000,2022-06-18 06:00:00,TWT/USDT,0.694,0.6946,0.6649,0.6703,6463.3003,4422.73813585
1655528400,2022-06-18 05:00:00,TWT/USDT,0.7055,0.7099,0.694,0.6949,8597.5434269,6028.859313552286
1655524800,2022-06-18 04:00:00,TWT/USDT,0.7031,0.7052,0.6984,0.7039,5223.2545684,3675.549613302
1655521200,2022-06-18 03:00:00,TWT/USDT,0.6967,0.7031,0.6959,0.7031,1936.2276594,1353.44481392744
1655517600,2022-06-18 02:00:00,TWT/USDT,0.6886,0.6967,0.6859,0.6967,2422.7539,1674.01252336
1655514000,2022-06-18 01:00:00,TWT/USDT,0.707,0.7092,0.687,0.6909,16499.97247609,11424.927963986066
1655510400,2022-06-18 00:00:00,TWT/USDT,0.7223,0.723,0.7075,0.7075,24097.89312329,17267.178427828904
1655506800,2022-06-17 23:00:00,TWT/USDT,0.7098,0.7246,0.7043,0.7226,18606.26378956,13236.859256497306
1655503200,2022-06-17 22:00:00,TWT/USDT,0.7081,0.7225,0.6983,0.7105,22989.95821068,16261.370952001739
1655499600,2022-06-17 21:00:00,TWT/USDT,0.7008,0.7246,0.696,0.7092,27340.14155776,19589.94398434575
1655496000,2022-06-17 20:00:00,TWT/USDT,0.6827,0.706,0.6827,0.6991,7606.76730352,5332.177293654823
1655492400,2022-06-17 19:00:00,TWT/USDT,0.6669,0.6883,0.6669,0.685,9327.95156282,6322.236289046312
1655488800,2022-06-17 18:00:00,TWT/USDT,0.67,0.674,0.6672,0.6686,2525.06602763,1693.29267817499
1655485200,2022-06-17 17:00:00,TWT/USDT,0.6735,0.68,0.6697,0.6697,9705.79391813,6588.595508017636
1655481600,2022-06-17 16:00:00,TWT/USDT,0.6734,0.6836,0.6701,0.6701,4689.47837503,3169.352509961954
1655478000,2022-06-17 15:00:00,TWT/USDT,0.6859,0.6887,0.6709,0.6722,6543.09171414,4431.542462199398
