https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ABBC,Volume USDT
1644105600,2022-02-06 00:00:00,ABBC/USDT,0.1239,0.1239,0.1208,0.1213,2977543.50393347,364717.31845675911
1644019200,2022-02-05 00:00:00,ABBC/USDT,0.1247,0.1259,0.1232,0.1239,3098596.63232399,384987.876514106688
1643932800,2022-02-04 00:00:00,ABBC/USDT,0.1194,0.1271,0.1185,0.1247,3010485.54830048,367129.201875026919
1643846400,2022-02-03 00:00:00,ABBC/USDT,0.1211,0.1223,0.1176,0.1192,2074359.52485436,247851.675945684997
1643760000,2022-02-02 00:00:00,ABBC/USDT,0.1284,0.1289,0.1208,0.1214,2382209.85806239,299105.424838753426
1643673600,2022-02-01 00:00:00,ABBC/USDT,0.1271,0.1305,0.1267,0.1284,3178140.11012773,406883.279639793784
1643587200,2022-01-31 00:00:00,ABBC/USDT,0.1309,0.1326,0.1258,0.1273,3383699.67613012,432066.891179599006
1643500800,2022-01-30 00:00:00,ABBC/USDT,0.1293,0.1321,0.1279,0.1311,2298997.16530815,299438.685608820488
1643414400,2022-01-29 00:00:00,ABBC/USDT,0.1343,0.1352,0.1274,0.1293,2641302.93331917,347895.334986046055
1643328000,2022-01-28 00:00:00,ABBC/USDT,0.1283,0.1464,0.1277,0.1343,4768731.00174029,644874.874615234976
1643241600,2022-01-27 00:00:00,ABBC/USDT,0.1241,0.1285,0.1238,0.1278,2020750.57427386,254194.494794071018
1643155200,2022-01-26 00:00:00,ABBC/USDT,0.1248,0.1279,0.1235,0.1241,2692744.89412156,339303.180662581969
1643068800,2022-01-25 00:00:00,ABBC/USDT,0.1278,0.1281,0.1249,0.125,2388887.76349447,303297.747772611441
1642982400,2022-01-24 00:00:00,ABBC/USDT,0.1405,0.1406,0.124,0.1277,5278358.4611,690148.62684493
1642896000,2022-01-23 00:00:00,ABBC/USDT,0.1402,0.1415,0.139,0.1404,3392195.73510982,475127.437070015808
1642809600,2022-01-22 00:00:00,ABBC/USDT,0.1533,0.1542,0.1396,0.1402,4482701.36174779,648964.589338779311
1642723200,2022-01-21 00:00:00,ABBC/USDT,0.1636,0.1636,0.1518,0.1536,3930978.36628891,623385.271430697716
1642636800,2022-01-20 00:00:00,ABBC/USDT,0.1684,0.171,0.1635,0.1637,3295291.05441051,555819.254532883349
1642550400,2022-01-19 00:00:00,ABBC/USDT,0.1672,0.1752,0.1622,0.1684,3652928.65500348,609659.849742828412
1642464000,2022-01-18 00:00:00,ABBC/USDT,0.1815,0.1819,0.1588,0.167,4835328.72074129,805342.659077537242
1642377600,2022-01-17 00:00:00,ABBC/USDT,0.1966,0.1974,0.1808,0.1809,5068880.02067932,957689.912818888593
1642291200,2022-01-16 00:00:00,ABBC/USDT,0.1948,0.211,0.1944,0.1964,6522155.20093227,1315862.081813562771
1642204800,2022-01-15 00:00:00,ABBC/USDT,0.1425,0.1982,0.1425,0.1951,8621275.56209495,1515151.824620368007
1642118400,2022-01-14 00:00:00,ABBC/USDT,0.1353,0.143,0.1327,0.1425,3141677.8662114,434743.463264088624
1642032000,2022-01-13 00:00:00,ABBC/USDT,0.1262,0.1364,0.1262,0.1353,3435123.14555016,457507.32935882098
1641945600,2022-01-12 00:00:00,ABBC/USDT,0.1255,0.1274,0.124,0.1258,2201750.93152335,275994.816474022194
1641859200,2022-01-11 00:00:00,ABBC/USDT,0.1246,0.1265,0.1241,0.1256,2326885.96059369,291769.079068168242
1641772800,2022-01-10 00:00:00,ABBC/USDT,0.1314,0.1315,0.123,0.1246,3614257.00232412,457972.218747317592
1641686400,2022-01-09 00:00:00,ABBC/USDT,0.1321,0.1336,0.1301,0.131,2349346.66090693,309256.641886971478
1641600000,2022-01-08 00:00:00,ABBC/USDT,0.1322,0.1361,0.1319,0.1321,2520450.90112704,335450.642148086689
1641513600,2022-01-07 00:00:00,ABBC/USDT,0.1328,0.134,0.1279,0.1325,2516591.04313034,329270.809182752634
1641427200,2022-01-06 00:00:00,ABBC/USDT,0.1366,0.137,0.1306,0.1326,2456303.72368391,326618.173637532659
1641340800,2022-01-05 00:00:00,ABBC/USDT,0.1439,0.1441,0.1368,0.1368,2042178.08132599,288536.380334428308
1641254400,2022-01-04 00:00:00,ABBC/USDT,0.1436,0.1486,0.1428,0.1439,2969516.7204261,429674.877221605911
1641168000,2022-01-03 00:00:00,ABBC/USDT,0.15,0.1504,0.1435,0.1441,3651668.9318533,534058.727774677379
1641081600,2022-01-02 00:00:00,ABBC/USDT,0.1487,0.1515,0.1478,0.15,2699220.54495899,402875.154664369845
1640995200,2022-01-01 00:00:00,ABBC/USDT,0.1475,0.1493,0.1463,0.1485,2142194.12016202,316916.118349036118
1640908800,2021-12-31 00:00:00,ABBC/USDT,0.1462,0.15,0.1441,0.1469,2754609.20759343,406361.49003608991
1640822400,2021-12-30 00:00:00,ABBC/USDT,0.1465,0.1473,0.1443,0.146,2399602.57326408,350686.058281819452
1640736000,2021-12-29 00:00:00,ABBC/USDT,0.1455,0.1501,0.1437,0.1467,2866802.06445169,421658.640657805949
1640649600,2021-12-28 00:00:00,ABBC/USDT,0.1507,0.1511,0.1454,0.1454,2603759.03328411,386763.273031678166
