https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE3S,Volume USDT
1644537600,2022-02-11 00:00:00,DOGE3S/USDT,3.4255,4.0997,3.2254,3.8579,58296.81461136,210066.630783864886
1644451200,2022-02-10 00:00:00,DOGE3S/USDT,2.967,3.6132,2.8668,3.3868,70088.3545935,221827.985285023101
1644364800,2022-02-09 00:00:00,DOGE3S/USDT,2.998,3.22,2.7802,2.9731,43542.831681,131086.472689418216
1644278400,2022-02-08 00:00:00,DOGE3S/USDT,2.6712,3.2591,2.4585,3.0014,120787.59489298,355552.278058987053
1644192000,2022-02-07 00:00:00,DOGE3S/USDT,3.4121,3.5698,2.1965,2.677,74188.60014827,205978.578814496897
1644105600,2022-02-06 00:00:00,DOGE3S/USDT,3.9708,4.1755,3.2693,3.4391,30384.03743878,110621.453623146071
1644019200,2022-02-05 00:00:00,DOGE3S/USDT,3.9693,4.1471,3.6674,3.9712,13929.48370739,53889.227239689746
1643932800,2022-02-04 00:00:00,DOGE3S/USDT,4.9822,5.0388,3.9194,3.9194,28584.03532962,127976.713930356132
1643846400,2022-02-03 00:00:00,DOGE3S/USDT,5.0565,5.3036,4.865,4.9818,27755.35356008,141189.908995012197
1643760000,2022-02-02 00:00:00,DOGE3S/USDT,4.5645,5.1397,4.1825,5.0257,26939.03846566,126494.391544615691
1643673600,2022-02-01 00:00:00,DOGE3S/USDT,4.6319,4.6929,4.359,4.5645,13733.68106339,62273.875943901759
1643587200,2022-01-31 00:00:00,DOGE3S/USDT,4.9156,5.18,4.5544,4.6235,30470.41698377,148317.564704998716
1643500800,2022-01-30 00:00:00,DOGE3S/USDT,4.5131,4.9915,4.4375,4.8848,32135.43618152,150735.019869711641
1643414400,2022-01-29 00:00:00,DOGE3S/USDT,4.6781,4.7599,4.4063,4.4916,16809.61650906,76841.580269448721
1643328000,2022-01-28 00:00:00,DOGE3S/USDT,4.6709,5.1934,4.5627,4.6549,28721.54522161,137678.272966141649
1643241600,2022-01-27 00:00:00,DOGE3S/USDT,4.5367,5.2207,4.2704,4.6686,69320.42667498,330074.997618076169
1643155200,2022-01-26 00:00:00,DOGE3S/USDT,4.5741,4.7574,3.5816,4.5075,86458.65283474,360290.230941343161
1643068800,2022-01-25 00:00:00,DOGE3S/USDT,5.2061,5.7519,3.7582,4.5762,115624.07385142,557927.541655960273
1642982400,2022-01-24 00:00:00,DOGE3S/USDT,4.7386,6.3519,4.7386,5.176,152917.50965574,883559.008216038002
1642896000,2022-01-23 00:00:00,DOGE3S/USDT,5.8923,6.0331,4.3602,4.7386,101405.11407923,525292.288465624583
1642809600,2022-01-22 00:00:00,DOGE3S/USDT,5.0674,7.2963,4.728,5.8959,316720.77476476,1955452.752698043465
1642723200,2022-01-21 00:00:00,DOGE3S/USDT,4.0057,5.1768,3.8589,5.0483,179472.83531879,806548.87758456347
1642636800,2022-01-20 00:00:00,DOGE3S/USDT,3.5729,4.0806,3.0878,3.9938,93655.47552915,330495.366988501022
1642550400,2022-01-19 00:00:00,DOGE3S/USDT,3.3655,3.75,3.1,3.5836,114386.91162409,395044.780059329961
1642464000,2022-01-18 00:00:00,DOGE3S/USDT,3.0562,3.5547,2.887,3.379,153851.18577597,505785.003794153366
1642377600,2022-01-17 00:00:00,DOGE3S/USDT,2.7776,3.3,2.7143,3.0656,207168.47553277,639724.631984691236
1642291200,2022-01-16 00:00:00,DOGE3S/USDT,2.4705,2.899,2.4626,2.7858,168998.12805111,449573.062212126652
1642204800,2022-01-15 00:00:00,DOGE3S/USDT,2.5289,2.6543,2.0537,2.468,332445.29713485,773316.978283234069
1642118400,2022-01-14 00:00:00,DOGE3S/USDT,4.044,4.142,1.6393,2.5368,770538.22819255,1808948.251276608612
1642032000,2022-01-13 00:00:00,DOGE3S/USDT,5.0003,5.1365,3.6558,4.0723,98994.73928622,429648.462950472555
1641945600,2022-01-12 00:00:00,DOGE3S/USDT,5.9642,6.298,4.8597,4.9189,21808.39308049,120180.015203372843
1641859200,2022-01-11 00:00:00,DOGE3S/USDT,8.8914,9.0873,4.7644,5.9806,49847.1438258,307338.437744561915
1641772800,2022-01-10 00:00:00,DOGE3S/USDT,7.7275,9.7753,7.4641,8.8714,19327.19090685,167253.964593135033
1641686400,2022-01-09 00:00:00,DOGE3S/USDT,7.7,8.0125,7.2612,7.7275,7074.56931744,54032.077468752947
1641600000,2022-01-08 00:00:00,DOGE3S/USDT,7.0829,8.4209,6.7253,7.6784,15881.38130005,119585.301617400322
1641513600,2022-01-07 00:00:00,DOGE3S/USDT,6.5518,7.7934,6.5518,7.0932,13591.02429761,97589.932117569082
1641427200,2022-01-06 00:00:00,DOGE3S/USDT,6.6739,7.25,6.3156,6.5194,7192.14189088,49064.99513083563
1641340800,2022-01-05 00:00:00,DOGE3S/USDT,5.6443,7.7982,5.3957,6.65,18643.76928271,120296.206306928573
1641254400,2022-01-04 00:00:00,DOGE3S/USDT,5.4853,5.8858,5.2733,5.6356,9851.37645099,54343.724541291792
1641168000,2022-01-03 00:00:00,DOGE3S/USDT,5.1325,5.9134,5.1325,5.5066,14943.96157739,82275.771520691262
1641081600,2022-01-02 00:00:00,DOGE3S/USDT,5.2323,5.5298,4.9447,5.1397,12412.40770836,65111.915389008469
1640995200,2022-01-01 00:00:00,DOGE3S/USDT,5.4704,5.5683,5.2061,5.2322,7507.34326916,40561.8206317155
1640908800,2021-12-31 00:00:00,DOGE3S/USDT,5.3936,5.9049,5.0038,5.536,15360.77811101,83339.499091247634
1640822400,2021-12-30 00:00:00,DOGE3S/USDT,5.75,6.0522,4.9791,5.4416,13388.23786905,72345.977556162284
1640736000,2021-12-29 00:00:00,DOGE3S/USDT,5.264,5.912,4.9337,5.7484,26263.51835782,142261.114051529444
1640649600,2021-12-28 00:00:00,DOGE3S/USDT,4.2759,5.4716,4.2759,5.2486,36984.87058709,182300.540382180522
