https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume BTC
1644710400,2022-02-13 00:00:00,ERG/BTC,0.0000794,0.0000795,0.0000753,0.0000765,10919.92362597,0.846073376616988
1644624000,2022-02-12 00:00:00,ERG/BTC,0.0000815,0.0000863,0.0000762,0.0000794,26882.70110129,2.139956296507255
1644537600,2022-02-11 00:00:00,ERG/BTC,0.0000827,0.0000842,0.000081,0.0000815,20143.06814058,1.661307857797303
1644451200,2022-02-10 00:00:00,ERG/BTC,0.0000841,0.0000875,0.0000818,0.0000827,15635.86931985,1.309588106135691
1644364800,2022-02-09 00:00:00,ERG/BTC,0.0000833,0.0000862,0.0000829,0.0000832,9029.83974385,0.765351456148162
1644278400,2022-02-08 00:00:00,ERG/BTC,0.0000889,0.0000906,0.000083,0.0000833,24279.83959829,2.084629028388415
1644192000,2022-02-07 00:00:00,ERG/BTC,0.000089,0.0000908,0.0000858,0.0000888,14457.43033786,1.276850700132904
1644105600,2022-02-06 00:00:00,ERG/BTC,0.0000901,0.000092,0.0000875,0.0000881,8588.698056,0.770932987017925
1644019200,2022-02-05 00:00:00,ERG/BTC,0.0000875,0.0000975,0.0000875,0.0000903,22092.83012392,2.0207189228626
1643932800,2022-02-04 00:00:00,ERG/BTC,0.0000897,0.0000943,0.0000863,0.0000875,16013.44900437,1.437853186554086
1643846400,2022-02-03 00:00:00,ERG/BTC,0.0000922,0.0000931,0.0000877,0.0000902,16462.80590392,1.478274392291396
1643760000,2022-02-02 00:00:00,ERG/BTC,0.0000932,0.0000951,0.000084,0.0000927,18963.74299786,1.732148239090858
1643673600,2022-02-01 00:00:00,ERG/BTC,0.0000913,0.0000949,0.0000897,0.000093,11892.30323275,1.100870744151226
1643587200,2022-01-31 00:00:00,ERG/BTC,0.0000946,0.0000963,0.000089,0.0000914,8530.09208831,0.782188722399979
1643500800,2022-01-30 00:00:00,ERG/BTC,0.0000961,0.0000974,0.0000917,0.0000951,6752.82390378,0.635104833906546
1643414400,2022-01-29 00:00:00,ERG/BTC,0.0000959,0.000098,0.0000913,0.000096,10488.96004214,0.990810273773002
1643328000,2022-01-28 00:00:00,ERG/BTC,0.0000946,0.0000993,0.0000917,0.0000955,8709.95891195,0.817823198638978
1643241600,2022-01-27 00:00:00,ERG/BTC,0.0001027,0.0001044,0.0000938,0.0000948,18590.75420644,1.822567676874008
1643155200,2022-01-26 00:00:00,ERG/BTC,0.0000902,0.000109,0.0000902,0.0001027,48676.03207456,4.926670932076965
1643068800,2022-01-25 00:00:00,ERG/BTC,0.0000891,0.0000909,0.0000842,0.00009,16791.86756349,1.446240640765102
1642982400,2022-01-24 00:00:00,ERG/BTC,0.0000907,0.0001016,0.000087,0.0000897,28396.41637795,2.564790752512942
1642896000,2022-01-23 00:00:00,ERG/BTC,0.000089,0.0000963,0.0000818,0.0000906,32183.29685558,2.823257670422225
1642809600,2022-01-22 00:00:00,ERG/BTC,0.0000976,0.0001005,0.0000848,0.0000879,32764.68234702,3.03229036621164
1642723200,2022-01-21 00:00:00,ERG/BTC,0.0001029,0.0001034,0.0000935,0.0000977,41616.416931,4.102343452043078
1642636800,2022-01-20 00:00:00,ERG/BTC,0.0001029,0.0001046,0.0001002,0.0001029,24251.84512489,2.456966810325742
1642550400,2022-01-19 00:00:00,ERG/BTC,0.000105,0.000107,0.0001019,0.0001028,13301.33153554,1.368006665694241
1642464000,2022-01-18 00:00:00,ERG/BTC,0.0001043,0.0001077,0.0001015,0.0001045,22758.82526741,2.384319989056566
1642377600,2022-01-17 00:00:00,ERG/BTC,0.0000971,0.0001052,0.0000971,0.0001037,22377.04512791,2.287084051795384
1642291200,2022-01-16 00:00:00,ERG/BTC,0.0000968,0.0001023,0.0000928,0.0000966,25334.93620192,2.462555645605034
1642204800,2022-01-15 00:00:00,ERG/BTC,0.0000993,0.0001011,0.000096,0.0000968,6361.02477316,0.621182240657036
1642118400,2022-01-14 00:00:00,ERG/BTC,0.0001024,0.0001024,0.0000963,0.0000995,12351.13423939,1.227038936696288
1642032000,2022-01-13 00:00:00,ERG/BTC,0.0000987,0.0001072,0.0000987,0.0001023,21679.9222634,2.259206496545783
1641945600,2022-01-12 00:00:00,ERG/BTC,0.0000966,0.0001012,0.0000964,0.0000989,8746.46862188,0.871569498881394
1641859200,2022-01-11 00:00:00,ERG/BTC,0.0001004,0.000105,0.0000942,0.000097,19176.93599453,1.908088802994174
1641772800,2022-01-10 00:00:00,ERG/BTC,0.0001024,0.0001045,0.0000958,0.0000999,11619.30802552,1.164465712758602
1641686400,2022-01-09 00:00:00,ERG/BTC,0.000098,0.0001026,0.000089,0.0001017,77993.44177179,7.38496453533979
1641600000,2022-01-08 00:00:00,ERG/BTC,0.0001045,0.0001049,0.0000948,0.000098,25204.25910296,2.488448229542753
1641513600,2022-01-07 00:00:00,ERG/BTC,0.0001022,0.0001057,0.000089,0.0001046,60147.15473178,5.951743684050141
1641427200,2022-01-06 00:00:00,ERG/BTC,0.0001092,0.0001118,0.0000938,0.000102,56644.73825343,5.861498208982251
1641340800,2022-01-05 00:00:00,ERG/BTC,0.0001075,0.0001117,0.0000943,0.0001097,45312.83686199,4.758316743381003
1641254400,2022-01-04 00:00:00,ERG/BTC,0.0001067,0.0001085,0.0001043,0.0001075,11799.96777998,1.257583725422082
1641168000,2022-01-03 00:00:00,ERG/BTC,0.0001078,0.0001094,0.000106,0.0001068,7137.97412071,0.767895265057589
1641081600,2022-01-02 00:00:00,ERG/BTC,0.0001098,0.0001114,0.0001053,0.0001068,13097.44702087,1.417678857894176
1640995200,2022-01-01 00:00:00,ERG/BTC,0.0001056,0.00011,0.0001027,0.0001089,18403.24746751,1.982333952523889
1640908800,2021-12-31 00:00:00,ERG/BTC,0.0001053,0.000108,0.0001018,0.0001062,13085.32114897,1.363546010490938
1640822400,2021-12-30 00:00:00,ERG/BTC,0.0001061,0.0001089,0.000104,0.0001051,13452.70839876,1.430277581552819
1640736000,2021-12-29 00:00:00,ERG/BTC,0.0001072,0.0001083,0.000104,0.0001049,12496.43205841,1.322551256625618
1640649600,2021-12-28 00:00:00,ERG/BTC,0.0001059,0.000109,0.0001027,0.0001068,22025.92359714,2.328462172445018
