https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB3L,Volume USDT
1644278400,2022-02-08 00:00:00,BNB3L/USDT,2.917,3.1559,2.3854,2.4008,57971.36876352,157494.362179553373
1644192000,2022-02-07 00:00:00,BNB3L/USDT,2.6547,3.0621,2.5285,2.914,54005.60829409,153349.599906059736
1644105600,2022-02-06 00:00:00,BNB3L/USDT,2.5611,2.7255,2.4114,2.6536,39846.84050024,103073.423981621272
1644019200,2022-02-05 00:00:00,BNB3L/USDT,2.299,2.8791,2.2499,2.5585,62585.08992537,164786.01112292164
1643932800,2022-02-04 00:00:00,BNB3L/USDT,1.8811,2.3,1.8499,2.2966,41101.24133338,85036.375879717744
1643846400,2022-02-03 00:00:00,BNB3L/USDT,1.8063,1.8925,1.7001,1.8755,49501.83636542,89014.519262269234
1643760000,2022-02-02 00:00:00,BNB3L/USDT,2.0951,2.1263,1.7863,1.8135,32957.1391029,62866.113213144058
1643673600,2022-02-01 00:00:00,BNB3L/USDT,1.9416,2.1768,1.933,2.096,29784.76459057,61364.720485043056
1643587200,2022-01-31 00:00:00,BNB3L/USDT,1.995,2.1463,1.8012,1.9389,38545.60366198,76603.823260033966
1643500800,2022-01-30 00:00:00,BNB3L/USDT,2.1856,2.1856,1.9004,2.0231,22597.30079185,46429.062214516225
1643414400,2022-01-29 00:00:00,BNB3L/USDT,2.1474,2.3502,1.878,2.1821,56286.30950774,123856.243054916964
1643328000,2022-01-28 00:00:00,BNB3L/USDT,2.2,2.2716,1.9674,2.1334,44107.62746904,94113.246132767489
1643241600,2022-01-27 00:00:00,BNB3L/USDT,1.9482,2.2423,1.7297,2.1972,48098.97704922,91577.022575543268
1643155200,2022-01-26 00:00:00,BNB3L/USDT,2.1009,2.3985,1.8231,1.9552,54751.9517701,116715.764953234354
1643068800,2022-01-25 00:00:00,BNB3L/USDT,1.8881,2.1742,1.6935,2.1009,67898.34930351,130655.346086399961
1642982400,2022-01-24 00:00:00,BNB3L/USDT,2.1022,2.1174,1.35,1.8847,89179.23972088,144889.549438191255
1642896000,2022-01-23 00:00:00,BNB3L/USDT,1.7926,2.1865,1.7565,2.1148,38817.61663642,76899.424847455469
1642809600,2022-01-22 00:00:00,BNB3L/USDT,2.173,2.2849,1.3954,1.7314,53735.2844346,94379.61683056207
1642723200,2022-01-21 00:00:00,BNB3L/USDT,3.5937,3.7675,2.0198,2.1729,26518.67764707,77872.447384589331
1642636800,2022-01-20 00:00:00,BNB3L/USDT,4.2446,4.687,3.5766,3.628,12080.57816846,51759.858530653383
1642550400,2022-01-19 00:00:00,BNB3L/USDT,4.4,4.4664,3.936,4.2254,15232.52355931,65539.011611461069
1642464000,2022-01-18 00:00:00,BNB3L/USDT,4.5001,4.6456,4.0044,4.4302,20567.68044456,88844.747779274547
1642377600,2022-01-17 00:00:00,BNB3L/USDT,5.176,5.1766,4.2807,4.5007,16664.99642672,77496.417254933961
1642291200,2022-01-16 00:00:00,BNB3L/USDT,5.0156,5.4799,4.8698,5.176,14611.1904973,75750.565513930572
1642204800,2022-01-15 00:00:00,BNB3L/USDT,4.8477,5.2781,4.7313,5.053,20060.308245,100782.423324035151
1642118400,2022-01-14 00:00:00,BNB3L/USDT,4.3721,4.8982,4.2269,4.8169,19565.69011579,91394.535555541477
1642032000,2022-01-13 00:00:00,BNB3L/USDT,4.6396,4.7363,4.0928,4.3905,29148.81830382,129654.284387093514
1641945600,2022-01-12 00:00:00,BNB3L/USDT,4.013,4.7883,3.8314,4.6689,29524.03629365,128380.626050042706
1641859200,2022-01-11 00:00:00,BNB3L/USDT,3.1657,4.1494,2.8377,4.0558,49174.91657575,190134.092615738977
1641772800,2022-01-10 00:00:00,BNB3L/USDT,3.4977,3.7053,2.8,3.1497,23892.82497145,76881.391766363255
1641686400,2022-01-09 00:00:00,BNB3L/USDT,3.254,3.7376,3.231,3.5597,15240.49894482,52976.724460654288
1641600000,2022-01-08 00:00:00,BNB3L/USDT,3.756,4.0792,3,3.2928,14108.05726889,51526.009169925671
1641513600,2022-01-07 00:00:00,BNB3L/USDT,4.4222,4.5021,3.5,3.7475,21569.48397545,86211.457868843871
1641427200,2022-01-06 00:00:00,BNB3L/USDT,4.57,4.784,4.0653,4.4952,14957.12994724,65685.31337537822
1641340800,2022-01-05 00:00:00,BNB3L/USDT,5.6311,5.9799,4.0184,4.57,15116.06967382,78003.398744633586
1641254400,2022-01-04 00:00:00,BNB3L/USDT,5.831,6.0678,5.5052,5.6835,7634.24164362,44265.690795377514
1641168000,2022-01-03 00:00:00,BNB3L/USDT,6.5413,6.5954,5.7105,5.8309,8654.37725318,52604.941837967852
1641081600,2022-01-02 00:00:00,BNB3L/USDT,6.3432,6.6707,6.0772,6.517,4764.25746573,30491.980854752937
1640995200,2022-01-01 00:00:00,BNB3L/USDT,5.8164,6.4099,5.8164,6.369,6833.91725516,42026.742375202881
1640908800,2021-12-31 00:00:00,BNB3L/USDT,6.1197,6.41,5.6555,5.8525,8238.18459987,49519.165398634924
1640822400,2021-12-30 00:00:00,BNB3L/USDT,5.9311,6.424,5.7705,6.0925,7081.5936943,43359.434092424141
1640736000,2021-12-29 00:00:00,BNB3L/USDT,6.7826,6.9676,5.8725,5.9606,9408.57270952,59552.768560167536
1640649600,2021-12-28 00:00:00,BNB3L/USDT,7.9566,7.9664,6.5,6.7825,15961.16495882,116414.14132716963
