https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LYXE,Volume USDT
1643846400,2022-02-03 00:00:00,LYXE/USDT,15.1557,15.36177,14.5,15.2741,71838.1639517,1071239.6126214572417
1643760000,2022-02-02 00:00:00,LYXE/USDT,15.7434,16.965,15,15.12931,91387.63100606,1462970.6886248511325
1643673600,2022-02-01 00:00:00,LYXE/USDT,15.83179,16.6,15.48631,15.67841,68761.78924702,1104766.9089455483007
1643587200,2022-01-31 00:00:00,LYXE/USDT,14.07044,16.4,13.46422,15.85058,81269.48901545,1220547.1671743149938
1643500800,2022-01-30 00:00:00,LYXE/USDT,15.79776,16.96611,13.7337,14,94800.93540901,1461987.9778745928955
1643414400,2022-01-29 00:00:00,LYXE/USDT,14.68481,16.96317,14.58,15.79776,91414.82475433,1407788.2039276998142
1643328000,2022-01-28 00:00:00,LYXE/USDT,12.25276,14.88817,12.17108,14.68481,116023.99438156,1570010.1526277056938
1643241600,2022-01-27 00:00:00,LYXE/USDT,12.4642,12.76346,11.67392,12.20187,59217.97127786,721019.1629993437263
1643155200,2022-01-26 00:00:00,LYXE/USDT,12.31722,13.2,11.84,12.4642,92857.7888083,1151847.010544049754
1643068800,2022-01-25 00:00:00,LYXE/USDT,12.91,12.9391,11.67391,12.29169,72046.3986664,878121.3578999919486
1642982400,2022-01-24 00:00:00,LYXE/USDT,13.1919,13.26589,10.61,12.91,126521.12178684,1496718.159244560566
1642896000,2022-01-23 00:00:00,LYXE/USDT,11.62616,14.49311,11.2,13.24636,108535.69133417,1377969.6076627965878
1642809600,2022-01-22 00:00:00,LYXE/USDT,12.56302,13.67037,10.5,11.68598,184425.03649943,2136883.4903167830623
1642723200,2022-01-21 00:00:00,LYXE/USDT,14.83784,15.47624,12.07999,12.57635,216612.29307081,3035195.0908058536493
1642636800,2022-01-20 00:00:00,LYXE/USDT,13.4,18.38647,13.23,14.75,219056.33218309,3410904.8154589472531
1642550400,2022-01-19 00:00:00,LYXE/USDT,13.78487,14.05,12.62,13.4,75225.86204498,995684.0118698901028
1642464000,2022-01-18 00:00:00,LYXE/USDT,13.8567,14.05688,12.84,13.8183,58220.32075667,779232.7930995423525
1642377600,2022-01-17 00:00:00,LYXE/USDT,14.55507,14.7293,13.5,13.84827,55773.6409068,775439.676579939331
1642291200,2022-01-16 00:00:00,LYXE/USDT,14.77,15.10001,14.15,14.53632,33174.89017249,484086.160565476864
1642204800,2022-01-15 00:00:00,LYXE/USDT,14.84154,15.2135,14.41,14.77,43954.1653376,645905.8088206564949
1642118400,2022-01-14 00:00:00,LYXE/USDT,14.59857,15.5544,14.5,14.81986,49480.40784155,736331.2651757298778
1642032000,2022-01-13 00:00:00,LYXE/USDT,15.6518,16,14,14.66774,78449.55655458,1181456.7647277839043
1641945600,2022-01-12 00:00:00,LYXE/USDT,14.53186,16.89353,14.1,15.65,95174.28040034,1490937.628130614643
1641859200,2022-01-11 00:00:00,LYXE/USDT,14.14749,15.8,14.07333,14.53186,67333.72546288,1005786.8528582202029
1641772800,2022-01-10 00:00:00,LYXE/USDT,15.51804,16,13.61189,14.14749,79272.31326479,1157355.0680373464228
1641686400,2022-01-09 00:00:00,LYXE/USDT,15.04722,15.9,14.4637,15.53589,33861.21250401,517863.1448786820775
1641600000,2022-01-08 00:00:00,LYXE/USDT,15.35466,16.41,14.08554,15.06691,70183.01012905,1067353.5440184778334
1641513600,2022-01-07 00:00:00,LYXE/USDT,16.54348,17.18713,14.9716,15.35466,85675.03359387,1355769.6409439878312
1641427200,2022-01-06 00:00:00,LYXE/USDT,15.34341,16.81391,14.75257,16.54348,77793.78863633,1231305.5894576669844
1641340800,2022-01-05 00:00:00,LYXE/USDT,16.38649,19,15.2358,15.41248,169695.28673038,2880690.1324718122772
1641254400,2022-01-04 00:00:00,LYXE/USDT,16.89354,17.11341,16,16.48301,63921.31967099,1050781.5115298676658
1641168000,2022-01-03 00:00:00,LYXE/USDT,17.9764,18.10621,16.56418,16.88827,62607.27351182,1080138.4322176071922
1641081600,2022-01-02 00:00:00,LYXE/USDT,18,18.23,17.25,17.89628,37394.59049463,661270.0230056488524
1640995200,2022-01-01 00:00:00,LYXE/USDT,17.98728,18.4,17.50001,18.02476,27252.7289522,488244.1729548869307
1640908800,2021-12-31 00:00:00,LYXE/USDT,18.11,18.9,17.04255,17.98728,50963.44468213,917742.8305783251443
1640822400,2021-12-30 00:00:00,LYXE/USDT,17.05,19,16.6,18.09206,72714.15154472,1275420.3599289447666
1640736000,2021-12-29 00:00:00,LYXE/USDT,18.61795,18.97999,16.66725,17.05,77233.96351537,1382009.3094984680863
1640649600,2021-12-28 00:00:00,LYXE/USDT,21.24608,21.50202,18.05,18.60041,109080.93352584,2126437.0469708740979
