https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume USDT
1644192000,2022-02-07 00:00:00,SNX/USDT,5.796264,5.981,5.610886,5.907935,210753.9250198,1220116.83705966610617
1644105600,2022-02-06 00:00:00,SNX/USDT,5.747606,5.882314,5.5,5.797629,157075.51401441,892737.06173193773112
1644019200,2022-02-05 00:00:00,SNX/USDT,5.528496,6.031837,5.498433,5.749234,316899.25781964,1822253.70259921244923
1643932800,2022-02-04 00:00:00,SNX/USDT,5.084,5.543756,4.897977,5.532184,398102.84203092,2046910.37680030144392
1643846400,2022-02-03 00:00:00,SNX/USDT,5.322292,5.556,4.921918,5.090896,384490.64320316,1969725.69820232208387
1643760000,2022-02-02 00:00:00,SNX/USDT,5.3746,5.999999,5.272101,5.32699,615025.54421233,3523928.47015277107767
1643673600,2022-02-01 00:00:00,SNX/USDT,5.737236,5.737236,5.354209,5.367954,172794.68279986,949708.78601895527352
1643587200,2022-01-31 00:00:00,SNX/USDT,5.259836,5.81678,5.036001,5.7312,315144.03008317,1728080.95452251439885
1643500800,2022-01-30 00:00:00,SNX/USDT,5.401582,5.55727,5.10408,5.253969,334794.60449927,1788933.10995752016655
1643414400,2022-01-29 00:00:00,SNX/USDT,4.56,5.481648,4.546448,5.390057,178206.42243685,907911.9648136251845
1643328000,2022-01-28 00:00:00,SNX/USDT,4.56678,4.718232,4.432534,4.56312,257998.34780255,1181142.57703060590827
1643241600,2022-01-27 00:00:00,SNX/USDT,4.625483,5,4.385808,4.578651,295559.29579495,1373771.80870051917773
1643155200,2022-01-26 00:00:00,SNX/USDT,4.286925,4.856138,4.25,4.622405,316449.34026451,1452350.23284899273264
1643068800,2022-01-25 00:00:00,SNX/USDT,4.213009,4.367938,4.022432,4.2882,135940.96705213,568936.25175141031291
1642982400,2022-01-24 00:00:00,SNX/USDT,3.913317,4.250501,3.523506,4.216737,202352.82392828,792436.85237171267289
1642896000,2022-01-23 00:00:00,SNX/USDT,3.775568,4.003506,3.69,3.93598,108895.67936704,420499.99574145267947
1642809600,2022-01-22 00:00:00,SNX/USDT,4.168986,4.249102,3.514237,3.775202,315330.03160731,1254727.31651902664844
1642723200,2022-01-21 00:00:00,SNX/USDT,4.7793,4.845532,4.057893,4.175472,181645.5131713,822329.61469394312656
1642636800,2022-01-20 00:00:00,SNX/USDT,4.898587,5.088494,4.705073,4.797429,137578.84616815,678831.101521584712
1642550400,2022-01-19 00:00:00,SNX/USDT,5.011016,5.040651,4.84653,4.890728,132158.83635623,652883.39773467671702
1642464000,2022-01-18 00:00:00,SNX/USDT,4.981762,5.122828,4.854168,5.018156,133319.18970078,666405.49075230089643
1642377600,2022-01-17 00:00:00,SNX/USDT,5.381076,5.454989,4.914293,4.981859,91922.30130709,467187.65759742139563
1642291200,2022-01-16 00:00:00,SNX/USDT,5.26777,5.443636,5.17624,5.384586,70439.69652423,375445.42145427560448
1642204800,2022-01-15 00:00:00,SNX/USDT,5.212692,5.412399,5.197476,5.276381,183662.97090421,983699.43687695510835
1642118400,2022-01-14 00:00:00,SNX/USDT,5.081353,5.2488,4.923165,5.214111,87244.34135027,443618.99821130686751
1642032000,2022-01-13 00:00:00,SNX/USDT,5.424087,5.502553,5.062325,5.0826,118353.76188586,623910.74356865381123
1641945600,2022-01-12 00:00:00,SNX/USDT,5.084459,5.486028,5.048718,5.418718,109092.865246,574867.69111986124233
1641859200,2022-01-11 00:00:00,SNX/USDT,4.872095,5.116439,4.824454,5.085784,100406.51725703,500610.97153870971458
1641772800,2022-01-10 00:00:00,SNX/USDT,5.084062,5.1576,4.57,4.867286,228423.24640369,1123098.54711534924122
1641686400,2022-01-09 00:00:00,SNX/USDT,5.021232,5.267626,4.97088,5.0946,180430.27087067,926363.70638446355906
1641600000,2022-01-08 00:00:00,SNX/USDT,5.405264,5.6,4.911066,5.016773,182191.50412839,964353.85157956529749
1641513600,2022-01-07 00:00:00,SNX/USDT,5.952985,6.119,5.264081,5.4032,284717.71615044,1575736.24780597916026
1641427200,2022-01-06 00:00:00,SNX/USDT,6.363054,6.419354,5.835796,5.956148,270334.42136599,1655122.63857554890287
1641340800,2022-01-05 00:00:00,SNX/USDT,6.59076,7.45659,5.955142,6.367294,592229.86458967,4020989.72799890122949
1641254400,2022-01-04 00:00:00,SNX/USDT,7.17397,7.38,6.548394,6.584849,500130.28894868,3470224.45467437030664
1641168000,2022-01-03 00:00:00,SNX/USDT,6.232926,7.221956,6.105562,7.18,569373.15364703,3801267.9983124242384
1641081600,2022-01-02 00:00:00,SNX/USDT,5.989152,6.329009,5.857232,6.234225,186290.09210861,1143510.84581531097589
1640995200,2022-01-01 00:00:00,SNX/USDT,5.483091,6.022319,5.483091,5.980871,118770.53438725,692049.93313178539654
1640908800,2021-12-31 00:00:00,SNX/USDT,5.541318,5.8,5.341148,5.481231,118304.35281339,658586.28949430993696
1640822400,2021-12-30 00:00:00,SNX/USDT,5.445168,5.615955,5.280001,5.5479,115402.27310866,630035.21531148593793
1640736000,2021-12-29 00:00:00,SNX/USDT,5.845074,6.065253,5.371628,5.444949,137028.06492743,778709.14229144893844
1640649600,2021-12-28 00:00:00,SNX/USDT,6.433067,6.441574,5.754314,5.843343,206524.06115868,1259393.83623348216688
