https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK3L,Volume USDT
1644710400,2022-02-13 00:00:00,LINK3L/USDT,0.347,0.3695,0.3179,0.3251,578464.52600397,199897.671645486372
1644624000,2022-02-12 00:00:00,LINK3L/USDT,0.3611,0.38,0.321,0.3485,832401.92085534,292458.32282173975
1644537600,2022-02-11 00:00:00,LINK3L/USDT,0.4686,0.4935,0.3426,0.3624,1089245.44781073,475983.031506680295
1644451200,2022-02-10 00:00:00,LINK3L/USDT,0.5796,0.5828,0.4584,0.469,1165188.04391842,602996.563865818667
1644364800,2022-02-09 00:00:00,LINK3L/USDT,0.5545,0.5956,0.496,0.5788,733887.79209393,406913.324940995708
1644278400,2022-02-08 00:00:00,LINK3L/USDT,0.5982,0.6677,0.4916,0.5505,1274592.48666888,713171.677074791955
1644192000,2022-02-07 00:00:00,LINK3L/USDT,0.5299,0.6478,0.4908,0.5982,1165849.56620697,685242.898256227037
1644105600,2022-02-06 00:00:00,LINK3L/USDT,0.5081,0.5404,0.456,0.5299,862860.35789885,436834.34934518938
1644019200,2022-02-05 00:00:00,LINK3L/USDT,0.4832,0.5536,0.4786,0.5058,1118510.25117178,574403.719641016123
1643932800,2022-02-04 00:00:00,LINK3L/USDT,0.3953,0.4866,0.3785,0.4852,1305123.30592015,553750.360091787843
1643846400,2022-02-03 00:00:00,LINK3L/USDT,0.3624,0.398,0.3266,0.3948,1296790.24561143,472133.103253794437
1643760000,2022-02-02 00:00:00,LINK3L/USDT,0.4615,0.493,0.3488,0.3624,1256308.46082231,522762.673327251562
1643673600,2022-02-01 00:00:00,LINK3L/USDT,0.4737,0.538,0.448,0.4591,1506351.92090772,732570.725788096273
1643587200,2022-01-31 00:00:00,LINK3L/USDT,0.5291,0.5336,0.4138,0.4746,2181678.63147817,1013735.040618640679
1643500800,2022-01-30 00:00:00,LINK3L/USDT,0.4122,0.5564,0.3982,0.5291,1823734.13320307,890840.865900430999
1643414400,2022-01-29 00:00:00,LINK3L/USDT,0.4053,0.4511,0.3916,0.4121,1151113.51511165,480218.332651454364
1643328000,2022-01-28 00:00:00,LINK3L/USDT,0.3457,0.419,0.3144,0.4038,1846966.6229278,679292.709013630621
1643241600,2022-01-27 00:00:00,LINK3L/USDT,0.3445,0.3771,0.2825,0.3457,1844337.49569672,605792.162695857554
1643155200,2022-01-26 00:00:00,LINK3L/USDT,0.3642,0.462,0.3063,0.3474,1841551.38203833,699326.852740158411
1643068800,2022-01-25 00:00:00,LINK3L/USDT,0.3733,0.4062,0.2857,0.3644,1076933.18614623,385197.794829463804
1642982400,2022-01-24 00:00:00,LINK3L/USDT,0.5063,0.5063,0.2487,0.3729,1428436.32112695,486434.45031072385
1642896000,2022-01-23 00:00:00,LINK3L/USDT,0.4422,0.5217,0.3853,0.507,901944.2089419,411945.948410722139
1642809600,2022-01-22 00:00:00,LINK3L/USDT,0.6443,0.7011,0.3267,0.4422,1583495.82520087,744171.903989428033
1642723200,2022-01-21 00:00:00,LINK3L/USDT,1.1011,1.1954,0.6103,0.6564,1115763.45789723,1031083.990505488558
1642636800,2022-01-20 00:00:00,LINK3L/USDT,1.3765,1.6432,1.0831,1.1135,452748.56285277,633948.10614101218
1642550400,2022-01-19 00:00:00,LINK3L/USDT,1.6891,1.7606,1.295,1.3742,339663.8630552,503004.2546193775
1642464000,2022-01-18 00:00:00,LINK3L/USDT,1.8946,2.0077,1.4577,1.6891,310502.45388972,529463.428108492684
1642377600,2022-01-17 00:00:00,LINK3L/USDT,2.3583,2.3833,1.7243,1.8804,299026.04389166,609776.804804051336
1642291200,2022-01-16 00:00:00,LINK3L/USDT,2.269,2.6361,2.1418,2.3595,305970.75339637,735871.41613343821
1642204800,2022-01-15 00:00:00,LINK3L/USDT,2.4306,2.5798,2.2647,2.2757,303389.45355467,732639.124471453167
1642118400,2022-01-14 00:00:00,LINK3L/USDT,2.2217,2.4802,1.9531,2.4234,413456.94246787,914327.846715861247
1642032000,2022-01-13 00:00:00,LINK3L/USDT,2.7887,2.7904,2.0687,2.2213,453365.15798259,1099231.360898786337
1641945600,2022-01-12 00:00:00,LINK3L/USDT,2.7619,2.9722,2.45,2.7973,520259.10109829,1416727.716038805061
1641859200,2022-01-11 00:00:00,LINK3L/USDT,3.2181,3.4499,2.5101,2.754,595732.24381219,1724467.468180088541
1641772800,2022-01-10 00:00:00,LINK3L/USDT,3.0735,3.384,2.25,3.1997,727389.95231876,2104370.647685946271
1641686400,2022-01-09 00:00:00,LINK3L/USDT,2.4229,3.3939,2.356,3.0735,680861.09842145,2037057.111428738088
1641600000,2022-01-08 00:00:00,LINK3L/USDT,2.6275,3.0276,1.9061,2.4229,680136.92895955,1677205.759040293854
1641513600,2022-01-07 00:00:00,LINK3L/USDT,2.4578,3,1.69,2.6139,903817.39079295,2145500.058066267641
1641427200,2022-01-06 00:00:00,LINK3L/USDT,2.449,2.6951,1.8673,2.4578,700059.79549375,1562994.11465363145
1641340800,2022-01-05 00:00:00,LINK3L/USDT,2.0016,3.0627,1.7218,2.4465,1266742.14710524,3149254.870375905076
1641254400,2022-01-04 00:00:00,LINK3L/USDT,2.0764,2.287,1.8103,2.0035,579186.85798513,1199212.874774065946
1641168000,2022-01-03 00:00:00,LINK3L/USDT,1.6446,2.1285,1.5179,2.0764,539539.83457707,978303.948441612364
1641081600,2022-01-02 00:00:00,LINK3L/USDT,1.4235,1.73,1.4,1.6446,442982.74648408,701275.418095036661
1640995200,2022-01-01 00:00:00,LINK3L/USDT,1.1984,1.436,1.1974,1.4235,119896.41405614,155581.933187181296
1640908800,2021-12-31 00:00:00,LINK3L/USDT,1.269,1.3999,1.1,1.2107,167345.75604142,213572.316842758896
1640822400,2021-12-30 00:00:00,LINK3L/USDT,1.23,1.363,1.1308,1.269,146899.07091609,186537.585355194611
1640736000,2021-12-29 00:00:00,LINK3L/USDT,1.3704,1.6,1.2142,1.2331,210421.37831377,294074.973121521864
1640649600,2021-12-28 00:00:00,LINK3L/USDT,2.0614,2.1012,1.3634,1.3814,248224.26238363,425804.087389249681
