https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RLY,Volume USDT
1643673600,2022-02-01 00:00:00,RLY/USDT,0.2273,0.232,0.2224,0.2307,875011.28613867,199162.110393526987
1643587200,2022-01-31 00:00:00,RLY/USDT,0.2229,0.2325,0.2152,0.2275,353926.95523627,79436.083690982959
1643500800,2022-01-30 00:00:00,RLY/USDT,0.2249,0.2305,0.2186,0.2235,235065.15278821,52969.745928371609
1643414400,2022-01-29 00:00:00,RLY/USDT,0.2196,0.2305,0.2196,0.2247,193737.92071933,43254.335613247432
1643328000,2022-01-28 00:00:00,RLY/USDT,0.216,0.221,0.2101,0.2198,179983.90121818,38938.031087461576
1643241600,2022-01-27 00:00:00,RLY/USDT,0.2213,0.2244,0.2095,0.2153,321111.93376693,69599.481495615532
1643155200,2022-01-26 00:00:00,RLY/USDT,0.22,0.237,0.1975,0.2211,802747.84368402,180940.193881002328
1643068800,2022-01-25 00:00:00,RLY/USDT,0.224,0.2297,0.217,0.22,268029.85590149,59873.243827028898
1642982400,2022-01-24 00:00:00,RLY/USDT,0.2349,0.235,0.206,0.2243,389671.30075536,84942.492451538781
1642896000,2022-01-23 00:00:00,RLY/USDT,0.2267,0.2386,0.224,0.2352,176885.11635117,40632.171097121412
1642809600,2022-01-22 00:00:00,RLY/USDT,0.2546,0.2587,0.2215,0.2267,174305.74908704,40868.343203131741
1642723200,2022-01-21 00:00:00,RLY/USDT,0.2918,0.2947,0.2455,0.2534,373719.83675391,100266.652599680644
1642636800,2022-01-20 00:00:00,RLY/USDT,0.3047,0.3134,0.2911,0.2916,144701.21689153,44036.073028462066
1642550400,2022-01-19 00:00:00,RLY/USDT,0.315,0.3195,0.303,0.3039,221608.58080671,68462.897455461185
1642464000,2022-01-18 00:00:00,RLY/USDT,0.3143,0.3445,0.3024,0.3154,845460.9584662,269153.461839982963
1642377600,2022-01-17 00:00:00,RLY/USDT,0.3189,0.3547,0.3088,0.3133,1571095.28113592,516460.720311389568
1642291200,2022-01-16 00:00:00,RLY/USDT,0.2837,0.3186,0.2818,0.3186,414859.30747023,125385.972097637568
1642204800,2022-01-15 00:00:00,RLY/USDT,0.2864,0.2915,0.2834,0.2845,193583.6505089,55558.326099496068
1642118400,2022-01-14 00:00:00,RLY/USDT,0.2824,0.2915,0.2785,0.287,287600.10098013,82078.690979675263
1642032000,2022-01-13 00:00:00,RLY/USDT,0.2936,0.2953,0.2807,0.2824,286875.05654446,82740.760795390601
1641945600,2022-01-12 00:00:00,RLY/USDT,0.2873,0.2984,0.2848,0.2936,449434.99919474,131724.487964845311
1641859200,2022-01-11 00:00:00,RLY/USDT,0.2717,0.2922,0.2686,0.2865,369377.91959962,103312.812382732962
1641772800,2022-01-10 00:00:00,RLY/USDT,0.2856,0.2878,0.259,0.2717,495232.4135764,134415.003172724175
1641686400,2022-01-09 00:00:00,RLY/USDT,0.2836,0.2905,0.278,0.2853,348164.75690879,98123.107742227119
1641600000,2022-01-08 00:00:00,RLY/USDT,0.29,0.3,0.2777,0.2843,347653.65976889,101284.763882172762
1641513600,2022-01-07 00:00:00,RLY/USDT,0.3111,0.3111,0.263,0.29,739956.56687451,216257.192310516449
1641427200,2022-01-06 00:00:00,RLY/USDT,0.3262,0.3297,0.3056,0.3114,322456.82650126,101641.483827940991
1641340800,2022-01-05 00:00:00,RLY/USDT,0.3461,0.3506,0.3158,0.3268,428956.18047611,143113.545948429886
1641254400,2022-01-04 00:00:00,RLY/USDT,0.3427,0.3587,0.3396,0.3462,494324.75244138,173194.225490335094
1641168000,2022-01-03 00:00:00,RLY/USDT,0.3492,0.3555,0.3383,0.3423,203259.03753568,70918.337337650146
1641081600,2022-01-02 00:00:00,RLY/USDT,0.3485,0.3551,0.3435,0.3489,302702.42290237,105740.748645425941
1640995200,2022-01-01 00:00:00,RLY/USDT,0.3369,0.3483,0.3337,0.3481,328783.86398708,111231.563664285842
1640908800,2021-12-31 00:00:00,RLY/USDT,0.3519,0.3585,0.3347,0.3369,320741.99053554,111630.244106217905
1640822400,2021-12-30 00:00:00,RLY/USDT,0.3519,0.363,0.3493,0.3514,232050.00344176,82499.837085977502
1640736000,2021-12-29 00:00:00,RLY/USDT,0.3594,0.3791,0.3516,0.3516,1136050.33304256,420969.974370009813
1640649600,2021-12-28 00:00:00,RLY/USDT,0.378,0.3784,0.3549,0.3608,661114.49191235,241120.351880134344
