https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QNT,Volume USDT
1660777200,2022-08-17 23:00:00,QNT/USDT,109.441,110,108.762,109.795,421.49943151,46119.47912831914
1660773600,2022-08-17 22:00:00,QNT/USDT,110.675,110.708,108.403,109.325,1305.45823487,142771.43405521295
1660770000,2022-08-17 21:00:00,QNT/USDT,112.333,112.333,109.849,110.675,1217.95854145,134531.36260718027
1660766400,2022-08-17 20:00:00,QNT/USDT,110.852,112.504,109.985,112.36,1330.48040898,148535.65894907082
1660762800,2022-08-17 19:00:00,QNT/USDT,113.871,114.284,110.508,110.773,1760.09171226,196980.02241658284
1660759200,2022-08-17 18:00:00,QNT/USDT,112.103,114.362,111.744,113.954,2145.46339827,243429.37165959607
1660755600,2022-08-17 17:00:00,QNT/USDT,111.603,112.398,111.12,112.103,867.39389285,96953.15613360293
1660752000,2022-08-17 16:00:00,QNT/USDT,110.389,112.304,110.118,111.553,1496.46342441,167113.48076650998
1660748400,2022-08-17 15:00:00,QNT/USDT,108.924,111.924,108.656,110.552,1574.30093052,173861.02840576016
1660744800,2022-08-17 14:00:00,QNT/USDT,111.557,112.9,108.2,108.651,3186.39325718,350900.7880462847
1660741200,2022-08-17 13:00:00,QNT/USDT,115.378,115.692,111.3,111.402,2918.39531786,329504.8115494774
1660737600,2022-08-17 12:00:00,QNT/USDT,117.748,117.922,114.221,115.42,2321.68164369,268849.44601138687
1660734000,2022-08-17 11:00:00,QNT/USDT,119.691,120.451,117.751,117.8,983.65610568,116836.35688673687
1660730400,2022-08-17 10:00:00,QNT/USDT,121.06,121.301,119.257,119.383,562.38889874,67650.20373102122
1660726800,2022-08-17 09:00:00,QNT/USDT,117.892,121.522,117.712,121.049,1632.50238242,196454.2045544766
1660723200,2022-08-17 08:00:00,QNT/USDT,118.563,119.278,117.706,117.792,756.99098979,89629.58101101401
1660719600,2022-08-17 07:00:00,QNT/USDT,121.977,122.393,118.325,118.577,1178.19474962,141231.42742213851
1660716000,2022-08-17 06:00:00,QNT/USDT,121.763,123.164,121.661,121.987,2288.5295653,281065.3450230399
1660712400,2022-08-17 05:00:00,QNT/USDT,121.192,122.767,120.574,121.76,903.51018467,109935.18343549604
1660708800,2022-08-17 04:00:00,QNT/USDT,122.088,122.562,119.831,121.193,1689.30304221,204894.60568014974
1660705200,2022-08-17 03:00:00,QNT/USDT,119.707,123.502,119.395,121.909,1898.83876517,231010.6533319182
1660701600,2022-08-17 02:00:00,QNT/USDT,117.007,120.463,116.84,119.321,1707.34929728,203304.00050019202
1660698000,2022-08-17 01:00:00,QNT/USDT,117.281,117.6,116.712,117.007,250.83486773,29395.5207466718
1660694400,2022-08-17 00:00:00,QNT/USDT,116.102,117.494,115.601,117.281,688.71935262,80448.28321097665
1660690800,2022-08-16 23:00:00,QNT/USDT,115.956,116.5,115.417,116.006,236.11343381,27375.14002785804
1660687200,2022-08-16 22:00:00,QNT/USDT,116.792,116.92,115.893,116.089,432.16722195,50290.73832292886
1660683600,2022-08-16 21:00:00,QNT/USDT,116.297,117,115.772,116.816,388.12063977,45142.16375210799
1660680000,2022-08-16 20:00:00,QNT/USDT,114.981,117.25,114.711,116.485,864.51328316,100147.63741775774
1660676400,2022-08-16 19:00:00,QNT/USDT,114.288,115.007,114.048,114.98,492.56998454,56394.96410384853
1660672800,2022-08-16 18:00:00,QNT/USDT,114.701,117.05,113.016,114.282,2582.40393587,297767.16293990741
1660669200,2022-08-16 17:00:00,QNT/USDT,116.673,116.712,114.555,114.555,731.88451487,84780.13024209512
1660665600,2022-08-16 16:00:00,QNT/USDT,116.904,117.494,115.603,116.681,1133.14574007,132067.07428206576
1660662000,2022-08-16 15:00:00,QNT/USDT,115.772,117.865,115.448,117.008,1012.44156461,118199.37046241543
1660658400,2022-08-16 14:00:00,QNT/USDT,116.411,116.788,115.031,115.802,786.53543349,91092.44069929611
1660654800,2022-08-16 13:00:00,QNT/USDT,116.445,118.145,115.929,116.497,942.05871058,110188.36767468058
1660651200,2022-08-16 12:00:00,QNT/USDT,116.716,116.947,115.85,116.445,398.54931232,46311.84258474523
1660647600,2022-08-16 11:00:00,QNT/USDT,116.342,118.046,115.821,116.503,556.23703787,65110.44174302953
1660644000,2022-08-16 10:00:00,QNT/USDT,114.981,118.159,114.421,116.198,1487.61280937,173929.21552573186
1660640400,2022-08-16 09:00:00,QNT/USDT,112.577,115.452,112.389,114.98,1478.51851587,168464.47352147996
1660636800,2022-08-16 08:00:00,QNT/USDT,112.615,112.615,112.615,112.615,0,0
1660633200,2022-08-16 07:00:00,QNT/USDT,112.615,112.615,112.615,112.615,0,0
1660629600,2022-08-16 06:00:00,QNT/USDT,112.593,112.732,112.301,112.615,303.27540938,34159.19552022412
1660626000,2022-08-16 05:00:00,QNT/USDT,113.515,113.515,111.255,112.497,961.20709818,107957.45946758193
1660622400,2022-08-16 04:00:00,QNT/USDT,114.144,114.594,113.119,113.3,313.86514303,35758.99032924597
1660618800,2022-08-16 03:00:00,QNT/USDT,113.336,114.378,112.371,114.029,943.49320518,106627.95735206468
1660615200,2022-08-16 02:00:00,QNT/USDT,113.153,113.74,112.864,113.336,944.38849934,106971.99273807695
1660611600,2022-08-16 01:00:00,QNT/USDT,113.808,114.654,113.093,113.201,1210.69245323,138129.83033336007
1660608000,2022-08-16 00:00:00,QNT/USDT,113.3,113.808,112.717,113.785,538.63969436,61018.0203494913
1660604400,2022-08-15 23:00:00,QNT/USDT,114.265,114.265,112.58,113.3,1561.90608727,176761.77881511861
1660600800,2022-08-15 22:00:00,QNT/USDT,114.269,115.36,114.047,114.268,598.97181505,68748.1768439962
1660597200,2022-08-15 21:00:00,QNT/USDT,114.309,114.774,113.876,114.205,589.70776808,67444.15059470021
1660593600,2022-08-15 20:00:00,QNT/USDT,114.594,115.633,113.925,114.351,849.32395536,97461.26027968417
1660590000,2022-08-15 19:00:00,QNT/USDT,113.695,115.333,113.647,114.698,980.3726885,112326.71924407898
1660586400,2022-08-15 18:00:00,QNT/USDT,116.643,116.643,112.779,113.703,2570.47507036,293922.32654259431
1660582800,2022-08-15 17:00:00,QNT/USDT,118.208,118.208,116.169,116.681,1320.0150034,154506.88888595438
1660579200,2022-08-15 16:00:00,QNT/USDT,119.43,119.657,117.203,118.208,1326.90167873,156545.34306981647
1660575600,2022-08-15 15:00:00,QNT/USDT,118.108,119.547,117.721,119.534,492.54601008,58398.79171652139
1660572000,2022-08-15 14:00:00,QNT/USDT,118.145,118.314,117.562,118.088,430.14286602,50754.7086271042
1660568400,2022-08-15 13:00:00,QNT/USDT,116.985,118.39,116.786,118.229,645.00843203,76009.49941030805
1660564800,2022-08-15 12:00:00,QNT/USDT,116.833,117.922,116.366,117.038,604.67355864,70830.14525718526
1660561200,2022-08-15 11:00:00,QNT/USDT,119.098,119.31,116.616,116.75,1376.58589818,161983.02783781277
1660557600,2022-08-15 10:00:00,QNT/USDT,119.244,119.305,118.3,119.104,470.91254902,55886.17708025383
1660554000,2022-08-15 09:00:00,QNT/USDT,119.385,119.793,117.748,119.244,1259.66497876,149278.25232589033
1660550400,2022-08-15 08:00:00,QNT/USDT,118.207,120.071,117.892,119.339,980.57569516,116725.25765731699
1660546800,2022-08-15 07:00:00,QNT/USDT,117.505,118.442,117.417,118.212,1488.45922401,175736.01434907421
1660543200,2022-08-15 06:00:00,QNT/USDT,120.338,120.338,117.391,117.871,980.6532099,116114.44393136259
1660539600,2022-08-15 05:00:00,QNT/USDT,120.739,121.25,120.136,120.393,930.98244586,112326.76277071627
1660536000,2022-08-15 04:00:00,QNT/USDT,121.191,121.191,120.195,120.667,793.90147373,95761.91367551819
1660532400,2022-08-15 03:00:00,QNT/USDT,122.699,123.569,120.512,120.926,1158.60235142,141585.46140247858
1660528800,2022-08-15 02:00:00,QNT/USDT,121.078,122.933,120.501,122.744,624.64424635,76177.36187899949
1660525200,2022-08-15 01:00:00,QNT/USDT,119.824,121.152,119.314,121.106,623.88999271,75069.11876463508
1660521600,2022-08-15 00:00:00,QNT/USDT,118.349,119.999,117.22,119.999,885.76663891,105347.69327346616
1660518000,2022-08-14 23:00:00,QNT/USDT,118.799,119.227,116.785,118.358,1518.09446068,178728.00027760275
1660514400,2022-08-14 22:00:00,QNT/USDT,121.313,121.573,118.408,118.799,2062.8662618,246173.80726378089
1660510800,2022-08-14 21:00:00,QNT/USDT,120.698,122.832,120.466,121.313,817.19610709,99427.60710951084
1660507200,2022-08-14 20:00:00,QNT/USDT,121.218,121.583,120.283,120.806,1250.42524739,151297.55041245452
1660503600,2022-08-14 19:00:00,QNT/USDT,120.7,121.421,120.203,121.421,770.25456262,93025.2455094917
1660500000,2022-08-14 18:00:00,QNT/USDT,118.154,120.723,117.535,120.697,1049.80476211,124917.55797295622
1660496400,2022-08-14 17:00:00,QNT/USDT,122.399,122.399,116.426,118.042,5265.68387453,626692.19940009115
1660492800,2022-08-14 16:00:00,QNT/USDT,124.864,124.864,122.22,122.232,1172.27636313,144666.02714068482
1660489200,2022-08-14 15:00:00,QNT/USDT,125.193,125.253,124.497,124.864,473.69472939,59093.77792269605
1660485600,2022-08-14 14:00:00,QNT/USDT,125.303,125.515,124.896,125.21,347.06601763,43484.31121039556
1660482000,2022-08-14 13:00:00,QNT/USDT,125.737,125.798,124.553,125.091,484.21756927,60605.47734585793
1660478400,2022-08-14 12:00:00,QNT/USDT,126.378,126.383,125.52,125.611,304.33280427,38332.90260302415
1660474800,2022-08-14 11:00:00,QNT/USDT,126.9,126.949,125,126.364,970.65122663,122467.24849874636
1660471200,2022-08-14 10:00:00,QNT/USDT,130.419,130.419,122.471,126.924,9887.05395026,1248306.7880149272
1660467600,2022-08-14 09:00:00,QNT/USDT,128.875,131.338,128.63,130.42,1085.85445139,141199.24152980633
1660464000,2022-08-14 08:00:00,QNT/USDT,128.527,129.301,128.419,128.913,803.99101538,103663.1411296506
1660460400,2022-08-14 07:00:00,QNT/USDT,128.364,128.692,128,128.497,770.22253058,98878.00107639034
1660456800,2022-08-14 06:00:00,QNT/USDT,127.682,128.673,127.612,128.284,609.79843111,78148.46712241191
1660453200,2022-08-14 05:00:00,QNT/USDT,127.391,127.676,127.183,127.568,106.85900226,13615.54991571102
1660449600,2022-08-14 04:00:00,QNT/USDT,127.389,128.387,127.093,127.098,247.26511049,31580.31782407527
1660446000,2022-08-14 03:00:00,QNT/USDT,127.366,127.63,127.223,127.379,58.00731729,7391.99528898752
1660442400,2022-08-14 02:00:00,QNT/USDT,127.059,127.437,126.803,127.379,160.39992709,20415.59756060546
1660438800,2022-08-14 01:00:00,QNT/USDT,127.306,127.59,126.5,127.14,336.02417311,42709.33909051159
1660435200,2022-08-14 00:00:00,QNT/USDT,126.646,127.407,126.101,127.305,193.13893853,24455.20611299226
1660431600,2022-08-13 23:00:00,QNT/USDT,126.49,126.836,126.169,126.404,84.59861065,10690.71012364497
1660428000,2022-08-13 22:00:00,QNT/USDT,126.999,127.162,126.488,126.489,130.78068841,16583.16697197152
1660424400,2022-08-13 21:00:00,QNT/USDT,127.494,127.5,126.726,126.999,128.76146633,16384.2749456672
1660420800,2022-08-13 20:00:00,QNT/USDT,126.79,127.5,126.789,127.346,408.13339136,51957.0100929793
1660417200,2022-08-13 19:00:00,QNT/USDT,126.997,127.33,126.8,126.894,289.54906426,36792.31024728271
1660413600,2022-08-13 18:00:00,QNT/USDT,127.241,127.382,126.679,126.997,474.58547188,60276.89972684942
1660410000,2022-08-13 17:00:00,QNT/USDT,127.134,127.347,126.928,127.235,506.23152443,64355.97619398959
1660406400,2022-08-13 16:00:00,QNT/USDT,127.279,127.617,127.062,127.181,337.05086193,42935.02227326291
1660402800,2022-08-13 15:00:00,QNT/USDT,126.901,127.959,126.894,127.417,1310.62739499,167288.41829511471
1660399200,2022-08-13 14:00:00,QNT/USDT,126.581,127.106,126.44,126.805,321.13941815,40730.64773846063
1660395600,2022-08-13 13:00:00,QNT/USDT,126.047,127.25,125.939,126.505,546.28544872,69204.22702546648
1660392000,2022-08-13 12:00:00,QNT/USDT,125.746,126.237,125.589,126.171,135.77339667,17086.2664975936
1660388400,2022-08-13 11:00:00,QNT/USDT,126.445,126.663,125.185,125.978,407.75449802,51372.84106125058
1660384800,2022-08-13 10:00:00,QNT/USDT,126.4,126.666,126.127,126.366,300.25369786,37938.79196152411
1660381200,2022-08-13 09:00:00,QNT/USDT,125.382,126.532,125.382,126.455,168.32632516,21205.21220148715
1660377600,2022-08-13 08:00:00,QNT/USDT,126.303,126.762,125.166,125.419,179.36341911,22617.15058713357
1660374000,2022-08-13 07:00:00,QNT/USDT,126.574,126.895,126.18,126.207,364.61945205,46119.09276916298
1660370400,2022-08-13 06:00:00,QNT/USDT,128.387,128.822,126.261,126.604,799.73228507,102237.8790398663
1660366800,2022-08-13 05:00:00,QNT/USDT,128.141,128.476,127.895,128.416,527.90118101,67691.27738024941
1660363200,2022-08-13 04:00:00,QNT/USDT,128.812,128.893,127.777,128.086,862.36184269,110559.34299253895
1660359600,2022-08-13 03:00:00,QNT/USDT,128.526,128.98,128.3,128.886,312.33136917,40184.0974099916
1660356000,2022-08-13 02:00:00,QNT/USDT,128.075,128.54,127.828,128.54,321.18156262,41199.69153625607
1660352400,2022-08-13 01:00:00,QNT/USDT,128.303,128.576,127.764,127.929,564.15360809,72234.36110080065
1660348800,2022-08-13 00:00:00,QNT/USDT,127.886,128.577,127.597,128.575,490.54026032,62801.60002418591
1660345200,2022-08-12 23:00:00,QNT/USDT,125.115,129.52,125.1,128.182,1126.0777587,143259.03929084319
1660341600,2022-08-12 22:00:00,QNT/USDT,125.116,125.673,124.835,125.492,191.31724167,23974.91739932937
1660338000,2022-08-12 21:00:00,QNT/USDT,125.362,125.404,124.804,125.117,324.61571408,40653.76412468447
1660334400,2022-08-12 20:00:00,QNT/USDT,125.152,125.51,124.7,125.32,332.29773017,41537.62995159258
1660330800,2022-08-12 19:00:00,QNT/USDT,124.316,125.48,124.155,125.2,702.81237948,87682.00306772717
1660327200,2022-08-12 18:00:00,QNT/USDT,123.705,124.606,123.405,124.273,393.26884198,48725.10617742332
1660323600,2022-08-12 17:00:00,QNT/USDT,124.08,124.255,123.286,123.705,739.00111188,91523.85563875414
1660320000,2022-08-12 16:00:00,QNT/USDT,124.259,124.582,123.681,124.034,682.60826161,84738.72581069817
1660316400,2022-08-12 15:00:00,QNT/USDT,123.895,124.649,123.707,124.289,260.67300536,32395.56196742027
1660312800,2022-08-12 14:00:00,QNT/USDT,124.592,124.592,123.683,123.889,440.49780715,54699.57235367437
1660309200,2022-08-12 13:00:00,QNT/USDT,124.409,124.896,123.892,124.685,751.38185758,93583.07312313952
1660305600,2022-08-12 12:00:00,QNT/USDT,123.847,124.532,123.82,124.381,167.37116835,20804.05995352446
1660302000,2022-08-12 11:00:00,QNT/USDT,124.065,124.411,123.059,124.165,1232.23792257,152658.21535970455
1660298400,2022-08-12 10:00:00,QNT/USDT,126.72,127.096,124.037,124.302,544.69891163,68406.80800931007
1660294800,2022-08-12 09:00:00,QNT/USDT,125.755,127.097,125.618,126.72,596.83225509,75494.64374602869
1660291200,2022-08-12 08:00:00,QNT/USDT,124.807,126.262,124.676,125.78,552.61546795,69488.85415844219
1660287600,2022-08-12 07:00:00,QNT/USDT,124.375,125,124.046,124.922,307.77019463,38317.76154201455
1660284000,2022-08-12 06:00:00,QNT/USDT,124.168,124.558,123.991,124.423,352.09575259,43787.17408872393
1660280400,2022-08-12 05:00:00,QNT/USDT,124.115,124.492,123.918,123.933,124.57900194,15473.71798369682
1660276800,2022-08-12 04:00:00,QNT/USDT,124.556,124.62,123.911,124.163,424.93974721,52796.61150876873
1660273200,2022-08-12 03:00:00,QNT/USDT,124.58,124.58,123.986,124.562,247.10469478,30684.26306120665
1660269600,2022-08-12 02:00:00,QNT/USDT,124.187,124.671,123.68,124.501,288.12982847,35797.33059384602
1660266000,2022-08-12 01:00:00,QNT/USDT,124.144,124.477,123.886,124.238,212.05828149,26341.85820913895
1660262400,2022-08-12 00:00:00,QNT/USDT,124.103,124.428,122.765,124.378,884.41782297,109445.05444445022
1660258800,2022-08-11 23:00:00,QNT/USDT,123.594,124.252,123.014,124.25,852.97168925,105433.08850798529
1660255200,2022-08-11 22:00:00,QNT/USDT,124.215,124.215,123.302,123.638,328.80880793,40694.41872372152
1660251600,2022-08-11 21:00:00,QNT/USDT,124.703,125.107,123.8,124.215,395.21878254,49221.88531189376
1660248000,2022-08-11 20:00:00,QNT/USDT,125.15,125.179,123.023,124.703,992.92211844,123139.68886214627
1660244400,2022-08-11 19:00:00,QNT/USDT,124.588,125.278,123.907,125.122,452.89286587,56492.04412091315
1660240800,2022-08-11 18:00:00,QNT/USDT,126.191,126.194,124.342,124.837,934.15836024,117053.59085703974
1660237200,2022-08-11 17:00:00,QNT/USDT,127.005,127.011,125.911,126.224,1454.85417176,184083.52309535725
1660233600,2022-08-11 16:00:00,QNT/USDT,126.903,127.247,126.562,127.021,320.08142255,40616.84650447034
1660230000,2022-08-11 15:00:00,QNT/USDT,126.958,127.426,126.488,126.904,570.58638542,72411.75547985683
1660226400,2022-08-11 14:00:00,QNT/USDT,128.17,128.458,126.884,127,971.59759564,124222.31508665997
1660222800,2022-08-11 13:00:00,QNT/USDT,128.313,128.419,127.453,128.118,875.50418528,111902.00430786615
1660219200,2022-08-11 12:00:00,QNT/USDT,127.968,128.419,127.158,128.419,1175.4163175,149985.28103835989
1660215600,2022-08-11 11:00:00,QNT/USDT,126.85,128.273,126.747,127.841,433.41928406,55334.33464966472
1660212000,2022-08-11 10:00:00,QNT/USDT,127.712,127.712,126.3,127,615.08278664,78114.52011104724
1660208400,2022-08-11 09:00:00,QNT/USDT,129.034,129.266,127.186,127.546,277.02558556,35540.37942945883
1660204800,2022-08-11 08:00:00,QNT/USDT,128.524,129.271,128.265,129.095,179.11323652,23043.97250863982
1660201200,2022-08-11 07:00:00,QNT/USDT,130.184,130.433,128.343,128.524,676.16789601,87473.53493657288
1660197600,2022-08-11 06:00:00,QNT/USDT,129.786,130.46,129.204,130.245,571.15019976,74122.57261752459
1660194000,2022-08-11 05:00:00,QNT/USDT,129.889,130.707,129.388,129.793,1038.4540999,135181.03993497064
1660190400,2022-08-11 04:00:00,QNT/USDT,128.371,131.02,128.088,129.889,666.24838994,86502.98720545667
1660186800,2022-08-11 03:00:00,QNT/USDT,128.493,128.636,128.007,128.175,249.35650512,32002.27310157899
1660183200,2022-08-11 02:00:00,QNT/USDT,128.694,128.713,127.423,128.43,468.49650767,60003.25750778837
1660179600,2022-08-11 01:00:00,QNT/USDT,128.023,128.95,127.422,128.611,1800.54589275,230906.1456278226
1660176000,2022-08-11 00:00:00,QNT/USDT,126.636,128.108,126.636,128.055,612.84732538,78258.91900028586
1660172400,2022-08-10 23:00:00,QNT/USDT,126.868,127.066,126.094,126.68,1269.37198417,160801.95666073835
1660168800,2022-08-10 22:00:00,QNT/USDT,128,128.704,126.632,126.632,438.41035129,55841.34196254842
1660165200,2022-08-10 21:00:00,QNT/USDT,128.413,128.8,127.798,128.06,347.09326163,44531.27555262149
1660161600,2022-08-10 20:00:00,QNT/USDT,128.506,128.698,127.787,128.345,715.57419913,91700.88594373895
1660158000,2022-08-10 19:00:00,QNT/USDT,125.372,128.85,125.28,128.582,1616.11605846,206022.92338222037
1660154400,2022-08-10 18:00:00,QNT/USDT,127.248,127.624,123.578,125.284,2852.49037829,358052.08416565169
1660150800,2022-08-10 17:00:00,QNT/USDT,127.207,127.682,126.61,127.188,537.87090147,68411.67786441362
1660147200,2022-08-10 16:00:00,QNT/USDT,127.45,128.159,126.987,127.088,1428.3679773,182194.14409010653
1660143600,2022-08-10 15:00:00,QNT/USDT,128.06,128.703,127.022,127.45,1322.21178575,168791.98691769721
1660140000,2022-08-10 14:00:00,QNT/USDT,127.818,128.197,126.217,128.05,992.21091768,126169.10117953489
1660136400,2022-08-10 13:00:00,QNT/USDT,128.381,129.819,127.302,127.596,1972.97793477,253164.09021376639
1660132800,2022-08-10 12:00:00,QNT/USDT,121.319,128.531,120.842,128.373,4682.72304252,589788.02098052757
1660129200,2022-08-10 11:00:00,QNT/USDT,121.076,121.69,120.516,121.266,867.9183943,105051.28838922498
1660125600,2022-08-10 10:00:00,QNT/USDT,121.354,121.683,120.914,121.077,1424.01666869,172641.37284118134
1660122000,2022-08-10 09:00:00,QNT/USDT,122.837,122.837,120.9,121.337,291.3414564,35368.43556855625
1660118400,2022-08-10 08:00:00,QNT/USDT,121.796,123.4,121.165,122.673,653.30077275,79898.2437169192
1660114800,2022-08-10 07:00:00,QNT/USDT,120.803,122.098,120.757,121.688,1161.58460017,141286.82267098601
1660111200,2022-08-10 06:00:00,QNT/USDT,121.389,121.599,119.2,120.781,1186.91032924,143204.94553204888
1660107600,2022-08-10 05:00:00,QNT/USDT,121.929,121.963,121.247,121.387,579.44373684,70429.25529734619
1660104000,2022-08-10 04:00:00,QNT/USDT,120.224,122.056,119.889,121.799,1090.69730051,131630.7239137979
1660100400,2022-08-10 03:00:00,QNT/USDT,121.261,121.268,120.109,120.342,423.84185234,51052.34766075533
1660096800,2022-08-10 02:00:00,QNT/USDT,123.014,123.108,120.021,121.275,1988.72993145,241461.40848999976
1660093200,2022-08-10 01:00:00,QNT/USDT,122.286,123.915,122.093,123.096,778.30998735,95668.46461349597
1660089600,2022-08-10 00:00:00,QNT/USDT,125.624,125.897,121.202,122.295,2891.23065144,355870.78796271359
1660086000,2022-08-09 23:00:00,QNT/USDT,125.04,126,125.038,125.409,955.20347752,120063.97881896679
1660082400,2022-08-09 22:00:00,QNT/USDT,124.847,125.176,124.324,124.971,468.56132194,58480.47870915045
1660078800,2022-08-09 21:00:00,QNT/USDT,123.95,125,123.401,124.979,1279.4332205,159218.06578126617
1660075200,2022-08-09 20:00:00,QNT/USDT,122.619,124.292,122.619,123.921,1155.40745586,142939.2911871029
1660071600,2022-08-09 19:00:00,QNT/USDT,122.681,123.663,122.511,122.966,1175.42926328,144747.2699698991
1660068000,2022-08-09 18:00:00,QNT/USDT,124.553,124.766,121.2,122.404,3967.18508626,486442.70529480579
1660064400,2022-08-09 17:00:00,QNT/USDT,124.614,125.379,124.221,124.528,645.82219378,80479.07440111392
1660060800,2022-08-09 16:00:00,QNT/USDT,124.804,125.932,124.326,124.55,683.96799098,85481.77612419779
1660057200,2022-08-09 15:00:00,QNT/USDT,123.614,126.18,122.887,125.008,1816.93228957,226977.56136671529
1660053600,2022-08-09 14:00:00,QNT/USDT,124.064,125.129,123.125,123.702,2179.43827367,270185.02930296486
1660050000,2022-08-09 13:00:00,QNT/USDT,125.974,126.768,123.871,124.051,3299.97974274,413945.96626668745
1660046400,2022-08-09 12:00:00,QNT/USDT,123.298,126.184,123.028,125.971,2762.87748946,345918.06606765013
1660042800,2022-08-09 11:00:00,QNT/USDT,121.12,123.803,121.114,123.402,2164.3977961,266145.16983766714
1660039200,2022-08-09 10:00:00,QNT/USDT,121.895,122.804,120.019,121.2,2095.98729747,254380.95800764273
1660035600,2022-08-09 09:00:00,QNT/USDT,125.583,126.324,120,121.928,3504.35473157,429906.09126072849
1660032000,2022-08-09 08:00:00,QNT/USDT,126.685,126.837,125.2,125.575,913.21928758,114954.06470766632
1660028400,2022-08-09 07:00:00,QNT/USDT,127.241,127.811,126.44,126.569,508.97698057,64632.44537668776
1660024800,2022-08-09 06:00:00,QNT/USDT,128.854,128.866,126.329,127.097,1151.91565578,146951.8943677313
1660021200,2022-08-09 05:00:00,QNT/USDT,128.942,129.298,128.572,128.783,1124.86098568,144981.02320878386
1660017600,2022-08-09 04:00:00,QNT/USDT,129.011,129.058,128.441,128.981,853.51770982,109929.08779999254
1660014000,2022-08-09 03:00:00,QNT/USDT,127.524,129.285,127.524,129.011,421.48653106,54146.24894927477
1660010400,2022-08-09 02:00:00,QNT/USDT,126.223,127.734,126.127,127.728,802.63663234,101799.13762478852
1660006800,2022-08-09 01:00:00,QNT/USDT,127.318,127.391,126.01,126.223,1839.9435539,233030.27579967912
1660003200,2022-08-09 00:00:00,QNT/USDT,128.805,128.966,126.283,127.299,2471.25120285,314794.75200342718
1659999600,2022-08-08 23:00:00,QNT/USDT,128.166,128.806,127.535,128.805,993.50254196,127288.55987923232
1659996000,2022-08-08 22:00:00,QNT/USDT,128.35,128.449,127.683,128.026,603.2774758,77248.89204449191
1659992400,2022-08-08 21:00:00,QNT/USDT,131.518,131.749,127.884,128.3,951.67778895,122997.23312067621
1659988800,2022-08-08 20:00:00,QNT/USDT,129.926,131.809,129.392,131.485,2364.06542408,307905.83432541328
1659985200,2022-08-08 19:00:00,QNT/USDT,128.464,130.094,128,129.914,883.15109082,113808.38101246721
1659981600,2022-08-08 18:00:00,QNT/USDT,129.274,129.313,127.933,128.455,1887.74070554,242283.72732354448
1659978000,2022-08-08 17:00:00,QNT/USDT,126.306,129.305,126.256,129.25,1736.42719403,222308.93307409336
1659974400,2022-08-08 16:00:00,QNT/USDT,129.382,129.713,125.621,126.516,2378.96815628,302372.19884277565
1659970800,2022-08-08 15:00:00,QNT/USDT,131.662,132.321,128.992,129.509,1411.14107932,183912.8530400784
1659967200,2022-08-08 14:00:00,QNT/USDT,131.594,132.021,130.501,131.562,1381.73315923,181503.61692268708
1659963600,2022-08-08 13:00:00,QNT/USDT,131.759,132.01,129.896,131.816,1219.57047323,159820.12435840497
1659960000,2022-08-08 12:00:00,QNT/USDT,129.594,131.825,128.893,131.684,1911.67967596,247960.35522008248
1659956400,2022-08-08 11:00:00,QNT/USDT,130.181,130.453,129.162,129.726,1559.27269479,202354.63930759984
1659952800,2022-08-08 10:00:00,QNT/USDT,132.108,132.363,129.019,130.12,1887.35248341,245620.76254838946
1659949200,2022-08-08 09:00:00,QNT/USDT,132.247,132.949,131.777,132.273,1115.60750294,147633.64176358948
1659945600,2022-08-08 08:00:00,QNT/USDT,130.299,133.022,130.194,132.335,2440.33548598,322859.82198433561
1659942000,2022-08-08 07:00:00,QNT/USDT,129.077,130.585,128.681,130.194,1237.37632055,160899.04096590219
1659938400,2022-08-08 06:00:00,QNT/USDT,127.756,129.094,126.984,129.01,840.25267216,107596.67939201968
1659934800,2022-08-08 05:00:00,QNT/USDT,127.039,127.875,126.789,127.803,705.74703658,89768.66507097605
1659931200,2022-08-08 04:00:00,QNT/USDT,126.602,128.381,125.685,127.064,1654.84607388,210549.97289225847
1659927600,2022-08-08 03:00:00,QNT/USDT,126.03,127.294,124.948,126.58,1995.74008888,251226.00429563016
1659924000,2022-08-08 02:00:00,QNT/USDT,125.084,126.58,124.013,126.038,3863.5231149,484026.49366510638
1659920400,2022-08-08 01:00:00,QNT/USDT,127.148,127.272,124.835,124.959,1485.81699229,187147.48831659959
1659916800,2022-08-08 00:00:00,QNT/USDT,126.288,127.683,125.866,127.14,1096.33910258,139275.91542772161
1659913200,2022-08-07 23:00:00,QNT/USDT,126.513,126.609,124,126.274,1458.64891501,182291.99813418056
1659909600,2022-08-07 22:00:00,QNT/USDT,127.283,127.456,126,126.329,871.50158653,110291.38912765144
1659906000,2022-08-07 21:00:00,QNT/USDT,128.104,128.201,126.567,127.452,438.80120543,55794.7680815853
1659902400,2022-08-07 20:00:00,QNT/USDT,128.359,128.713,127.872,128.185,472.79265273,60632.69505296184
1659898800,2022-08-07 19:00:00,QNT/USDT,126.29,128.399,126.153,128.353,1538.58203523,196681.00577154166
1659895200,2022-08-07 18:00:00,QNT/USDT,128.791,128.845,125.9,126.234,1610.31864678,204967.71783067889
1659891600,2022-08-07 17:00:00,QNT/USDT,126.755,128.885,126.381,128.665,1593.38283331,203856.34414626366
1659888000,2022-08-07 16:00:00,QNT/USDT,125.622,127.092,125.096,126.755,1147.13384963,144786.27135696256
