https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRVL,Volume USDT
1644019200,2022-02-05 00:00:00,TRVL/USDT,0.1871,0.1948,0.183,0.1913,205035.28340209,38944.462063094518
1643932800,2022-02-04 00:00:00,TRVL/USDT,0.1571,0.1901,0.1501,0.186,463866.48492712,79134.146720589684
1643846400,2022-02-03 00:00:00,TRVL/USDT,0.1598,0.164,0.1543,0.1568,207692.16678391,32994.82737945223
1643760000,2022-02-02 00:00:00,TRVL/USDT,0.1678,0.1736,0.1537,0.1603,559955.56994226,91428.247889033375
1643673600,2022-02-01 00:00:00,TRVL/USDT,0.1497,0.1827,0.1486,0.1678,961234.54164551,161899.093814258297
1643587200,2022-01-31 00:00:00,TRVL/USDT,0.1477,0.1533,0.1431,0.1499,305869.14995617,45474.527211256388
1643500800,2022-01-30 00:00:00,TRVL/USDT,0.1558,0.1593,0.1419,0.1474,384518.40094078,57541.72844868383
1643414400,2022-01-29 00:00:00,TRVL/USDT,0.1653,0.1687,0.1544,0.1554,174011.58536244,28299.86098513458
1643328000,2022-01-28 00:00:00,TRVL/USDT,0.1762,0.1762,0.1645,0.1653,130456.57658804,22098.437604851975
1643241600,2022-01-27 00:00:00,TRVL/USDT,0.1795,0.1814,0.1734,0.1766,113790.88423835,20221.11097010056
1643155200,2022-01-26 00:00:00,TRVL/USDT,0.1991,0.2007,0.1784,0.1795,238430.32011928,44596.746330447701
1643068800,2022-01-25 00:00:00,TRVL/USDT,0.2073,0.2074,0.1962,0.2002,211386.12010018,42324.142127825846
1642982400,2022-01-24 00:00:00,TRVL/USDT,0.212,0.2126,0.2021,0.207,101417.81479526,20973.597893977446
1642896000,2022-01-23 00:00:00,TRVL/USDT,0.2087,0.2164,0.2085,0.2117,108601.67008836,23102.847901849367
1642809600,2022-01-22 00:00:00,TRVL/USDT,0.2378,0.2378,0.2018,0.2083,248930.94033137,54561.086973380057
1642723200,2022-01-21 00:00:00,TRVL/USDT,0.2652,0.2664,0.2369,0.2384,171879.93368306,42927.874021116825
1642636800,2022-01-20 00:00:00,TRVL/USDT,0.2703,0.2744,0.2655,0.2655,97208.13845568,26280.941911002645
1642550400,2022-01-19 00:00:00,TRVL/USDT,0.2753,0.2763,0.2686,0.2701,103273.56464378,28025.822251930115
1642464000,2022-01-18 00:00:00,TRVL/USDT,0.2867,0.2889,0.27,0.2753,484805.91154977,135441.488559243387
1642377600,2022-01-17 00:00:00,TRVL/USDT,0.3001,0.3043,0.2868,0.2874,300623.09844509,89479.444360378955
1642291200,2022-01-16 00:00:00,TRVL/USDT,0.3302,0.6309,0.2987,0.3011,1372296.65681615,484692.821885966325
1642204800,2022-01-15 00:00:00,TRVL/USDT,0.3211,0.3442,0.315,0.3307,332067.93059698,109879.748607134351
1642118400,2022-01-14 00:00:00,TRVL/USDT,0.3208,0.3219,0.312,0.3211,146875.25805231,46639.027674720747
1642032000,2022-01-13 00:00:00,TRVL/USDT,0.3314,0.3368,0.3146,0.3225,225517.40485227,74126.533313390143
1641945600,2022-01-12 00:00:00,TRVL/USDT,0.285,0.343,0.2809,0.3313,518339.64590533,161868.447983750194
1641859200,2022-01-11 00:00:00,TRVL/USDT,0.2728,0.2901,0.267,0.2853,317651.33712344,88577.711025517897
1641772800,2022-01-10 00:00:00,TRVL/USDT,0.2806,0.2816,0.2672,0.2726,65109.25807693,17915.358826837611
1641686400,2022-01-09 00:00:00,TRVL/USDT,0.2848,0.2869,0.278,0.2802,75079.29880396,21225.308608823032
1641600000,2022-01-08 00:00:00,TRVL/USDT,0.2966,0.3098,0.282,0.2838,318718.07158608,95001.148355552849
1641513600,2022-01-07 00:00:00,TRVL/USDT,0.3018,0.3061,0.2954,0.298,107065.34837505,32185.90857370704
1641427200,2022-01-06 00:00:00,TRVL/USDT,0.3132,0.3137,0.2949,0.3021,215389.56202807,65442.776037225107
1641340800,2022-01-05 00:00:00,TRVL/USDT,0.3108,0.345,0.303,0.3141,345586.75749649,109689.029965882149
1641254400,2022-01-04 00:00:00,TRVL/USDT,0.3369,0.3371,0.3106,0.3106,347015.11886009,112140.271145625001
1641168000,2022-01-03 00:00:00,TRVL/USDT,0.2974,0.34,0.2952,0.3369,720389.58113917,227870.948179610982
1641081600,2022-01-02 00:00:00,TRVL/USDT,0.2837,0.3032,0.2835,0.2987,416674.68119791,122699.069448622285
1640995200,2022-01-01 00:00:00,TRVL/USDT,0.2854,0.2882,0.2833,0.2837,161075.47146016,46017.27415838746
1640908800,2021-12-31 00:00:00,TRVL/USDT,0.2862,0.3038,0.2811,0.2853,269675.19450326,78163.485243881427
1640822400,2021-12-30 00:00:00,TRVL/USDT,0.2932,0.3012,0.283,0.286,355349.41691499,103327.94927378111
1640736000,2021-12-29 00:00:00,TRVL/USDT,0.3389,0.3389,0.2915,0.2927,417317.59584682,130523.96012593335
1640649600,2021-12-28 00:00:00,TRVL/USDT,0.3713,0.3718,0.3372,0.3393,246975.57381334,86797.632155852141
