https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX3S,Volume USDT
1661562000,2022-08-27 01:00:00,GALAX3S/USDT,1.3214,1.3336,1.3056,1.3163,1911.4580075,2533.680372895968
1661558400,2022-08-27 00:00:00,GALAX3S/USDT,1.3272,1.3702,1.312,1.3273,2973.25061125,3966.336508456795
1661554800,2022-08-26 23:00:00,GALAX3S/USDT,1.2926,1.3939,1.2926,1.3249,11488.63106005,15710.318640456183
1661551200,2022-08-26 22:00:00,GALAX3S/USDT,1.2631,1.3453,1.2631,1.299,8285.07970619,10802.671998411913
1661547600,2022-08-26 21:00:00,GALAX3S/USDT,1.2543,1.2806,1.2477,1.2711,3332.6795,4204.09593985
1661544000,2022-08-26 20:00:00,GALAX3S/USDT,1.2603,1.2685,1.2473,1.257,3326.79118701,4175.026494975408
1661540400,2022-08-26 19:00:00,GALAX3S/USDT,1.2686,1.2882,1.2582,1.2602,1257.6485097,1599.921290777685
1661536800,2022-08-26 18:00:00,GALAX3S/USDT,1.275,1.312,1.2555,1.2672,8440.27915121,10845.897150985608
1661533200,2022-08-26 17:00:00,GALAX3S/USDT,1.2424,1.275,1.2343,1.275,2840.61699213,3567.475540612027
1661529600,2022-08-26 16:00:00,GALAX3S/USDT,1.2449,1.2788,1.2336,1.2525,5543.80694587,6971.430600751647
1661526000,2022-08-26 15:00:00,GALAX3S/USDT,1.212,1.2782,1.212,1.2364,9712.17039793,12123.125188825563
1661522400,2022-08-26 14:00:00,GALAX3S/USDT,1.1394,1.214,1.1119,1.2111,15012.33275795,17821.329509879022
1661518800,2022-08-26 13:00:00,GALAX3S/USDT,1.1103,1.1578,1.0883,1.1219,9855.34103665,10951.828612386683
1661515200,2022-08-26 12:00:00,GALAX3S/USDT,1.1969,1.1969,1.1154,1.1257,8817.10874419,10176.289433048961
1661511600,2022-08-26 11:00:00,GALAX3S/USDT,1.1789,1.2245,1.1789,1.1886,12564.62920244,15074.783588152021
1661508000,2022-08-26 10:00:00,GALAX3S/USDT,1.145,1.1789,1.145,1.1753,3878.19562183,4488.540638811244
1661504400,2022-08-26 09:00:00,GALAX3S/USDT,1.1471,1.1547,1.1471,1.1547,326.07401593,375.068458674371
1661500800,2022-08-26 08:00:00,GALAX3S/USDT,1.1489,1.1561,1.1402,1.1508,850.7564,979.55390187
1661497200,2022-08-26 07:00:00,GALAX3S/USDT,1.1429,1.1939,1.1429,1.15,8086.70878762,9411.755055804056
1661493600,2022-08-26 06:00:00,GALAX3S/USDT,1.15,1.1508,1.1337,1.1508,326.78581644,374.833586208178
1661490000,2022-08-26 05:00:00,GALAX3S/USDT,1.0793,1.1751,1.0744,1.146,2894.44051168,3271.757271563079
1661486400,2022-08-26 04:00:00,GALAX3S/USDT,1.0616,1.0793,1.0614,1.0698,10.95011587,11.680579738696
1661482800,2022-08-26 03:00:00,GALAX3S/USDT,1.0492,1.0648,1.0476,1.0647,1330.41433382,1401.973399648154
1661479200,2022-08-26 02:00:00,GALAX3S/USDT,1.0742,1.0742,1.0592,1.0592,320.12408474,342.347369775858
1661475600,2022-08-26 01:00:00,GALAX3S/USDT,1.0875,1.0875,1.0745,1.0817,449.2903,487.82321495
1661472000,2022-08-26 00:00:00,GALAX3S/USDT,1.0628,1.0989,1.0599,1.0933,1224.96313361,1319.850072803886
1661468400,2022-08-25 23:00:00,GALAX3S/USDT,1.0686,1.08,1.0474,1.0526,1193.66434188,1257.637335728272
1661464800,2022-08-25 22:00:00,GALAX3S/USDT,1.0345,1.0692,1.0281,1.0615,2111.20591518,2187.111933641346
1661461200,2022-08-25 21:00:00,GALAX3S/USDT,1.0456,1.051,1.0326,1.0399,2976.59544724,3106.083938342732
1661457600,2022-08-25 20:00:00,GALAX3S/USDT,1.0442,1.0581,1.0238,1.0375,3439.52476696,3541.692874700376
1661454000,2022-08-25 19:00:00,GALAX3S/USDT,1.0707,1.0754,1.0443,1.0443,2527.46741969,2664.922041526085
1661450400,2022-08-25 18:00:00,GALAX3S/USDT,1.072,1.0851,1.0666,1.0754,8696.11610405,9384.24481303973
1661446800,2022-08-25 17:00:00,GALAX3S/USDT,1.0845,1.0845,1.0551,1.0675,1921.2868,2057.9889373
1661443200,2022-08-25 16:00:00,GALAX3S/USDT,1.0695,1.1,1.0644,1.1,1029.47832387,1108.982507063157
1661439600,2022-08-25 15:00:00,GALAX3S/USDT,1.0222,1.1036,1.0222,1.074,5221.09290349,5602.954894939142
1661436000,2022-08-25 14:00:00,GALAX3S/USDT,1.0096,1.0206,0.9986,1.0059,1988.10157391,2008.025568092546
1661432400,2022-08-25 13:00:00,GALAX3S/USDT,1.0248,1.0459,1.0152,1.0152,2761.80918339,2849.881337031135
1661428800,2022-08-25 12:00:00,GALAX3S/USDT,0.9672,1.0361,0.9672,1.0104,2719.6082569,2742.342565922752
1661425200,2022-08-25 11:00:00,GALAX3S/USDT,0.9994,1.0051,0.9737,0.9737,1291.49426235,1267.502283738415
1661421600,2022-08-25 10:00:00,GALAX3S/USDT,0.9858,1.0021,0.9825,1.0021,204.04540259,202.00947106518
1661418000,2022-08-25 09:00:00,GALAX3S/USDT,0.9795,0.9964,0.9795,0.9826,2684.31312529,2660.86287295227
1661414400,2022-08-25 08:00:00,GALAX3S/USDT,0.9603,0.9865,0.95,0.9825,1226.89182651,1181.831139566613
1661410800,2022-08-25 07:00:00,GALAX3S/USDT,0.98,0.98,0.9603,0.9603,4106.58159782,4021.01887439457
1661407200,2022-08-25 06:00:00,GALAX3S/USDT,1.0167,1.0167,0.9686,0.9794,12295.25274461,12232.848891642
1661403600,2022-08-25 05:00:00,GALAX3S/USDT,1.0288,1.0339,1.0234,1.0255,466.7429,480.07120881
1661400000,2022-08-25 04:00:00,GALAX3S/USDT,1.0061,1.0286,0.9825,1.0201,892.59056405,906.132061727769
1661396400,2022-08-25 03:00:00,GALAX3S/USDT,0.9858,1.022,0.9858,1.0066,1332.2612,1350.88836853
1661392800,2022-08-25 02:00:00,GALAX3S/USDT,0.9758,1.0003,0.9758,0.9807,356.4071,351.80456786
1661389200,2022-08-25 01:00:00,GALAX3S/USDT,1.0061,1.0061,0.9282,0.9687,8270.42205448,7850.45993571757
1661385600,2022-08-25 00:00:00,GALAX3S/USDT,1.0347,1.0442,1.0069,1.0092,4701.69787724,4797.611046484008
1661382000,2022-08-24 23:00:00,GALAX3S/USDT,1.0219,1.0481,1.0083,1.0474,1111.863052,1156.0458684912
1661378400,2022-08-24 22:00:00,GALAX3S/USDT,0.9991,1.0368,0.9858,1.0337,7470.24647911,7482.86913444418
1661374800,2022-08-24 21:00:00,GALAX3S/USDT,0.9766,0.9952,0.9715,0.9952,256.50849338,250.044585396237
1661371200,2022-08-24 20:00:00,GALAX3S/USDT,0.9778,0.9816,0.9587,0.9617,606.19047748,586.170273908076
1661367600,2022-08-24 19:00:00,GALAX3S/USDT,0.9801,0.9809,0.947,0.9793,7441.65510657,7218.65156458214
1661364000,2022-08-24 18:00:00,GALAX3S/USDT,0.9874,0.9952,0.9713,0.9948,4940.96846622,4871.263741952184
1661360400,2022-08-24 17:00:00,GALAX3S/USDT,1.0111,1.0226,0.9904,0.9918,2405.47014648,2414.886684103455
1661356800,2022-08-24 16:00:00,GALAX3S/USDT,1.0093,1.0302,0.9931,1.016,4346.68271192,4399.761581806787
1661353200,2022-08-24 15:00:00,GALAX3S/USDT,1.0578,1.0578,1.0046,1.0149,4272.42675134,4376.191562562293
1661349600,2022-08-24 14:00:00,GALAX3S/USDT,1.0685,1.0886,1.045,1.0701,4138.94586321,4404.058850897849
1661346000,2022-08-24 13:00:00,GALAX3S/USDT,1.0567,1.0789,1.0515,1.0571,2849.61172759,3034.785169116411
1661342400,2022-08-24 12:00:00,GALAX3S/USDT,1.0417,1.0643,1.0292,1.0526,388.07146824,404.372154512944
1661338800,2022-08-24 11:00:00,GALAX3S/USDT,1.0381,1.059,1.0224,1.0417,3157.41247656,3303.231956091566
1661335200,2022-08-24 10:00:00,GALAX3S/USDT,1.0396,1.0437,1.0001,1.042,2364.57261857,2433.9848530185
1661331600,2022-08-24 09:00:00,GALAX3S/USDT,1.098,1.0981,0.9807,1.0321,9144.90202826,9364.286956757274
1661328000,2022-08-24 08:00:00,GALAX3S/USDT,1.1068,1.1068,1.0822,1.093,176.043,192.10370237
1661324400,2022-08-24 07:00:00,GALAX3S/USDT,1.0919,1.1465,1.0773,1.1149,1370.18851155,1514.6285502664
1661320800,2022-08-24 06:00:00,GALAX3S/USDT,1.1088,1.1089,1.0953,1.0953,135.5897,149.83836869
1661317200,2022-08-24 05:00:00,GALAX3S/USDT,1.1133,1.1218,1.0773,1.094,2532.88702574,2792.01528826709
1661313600,2022-08-24 04:00:00,GALAX3S/USDT,1.1481,1.1565,1.1178,1.1178,218.36162182,248.801089702134
1661310000,2022-08-24 03:00:00,GALAX3S/USDT,1.1641,1.165,1.1406,1.1487,739.2518,847.58575736
1661306400,2022-08-24 02:00:00,GALAX3S/USDT,1.1502,1.1611,1.1256,1.1611,2361.62247644,2696.126375357636
1661302800,2022-08-24 01:00:00,GALAX3S/USDT,1.1141,1.1645,1.0972,1.1562,5164.78625216,5833.49136759183
1661299200,2022-08-24 00:00:00,GALAX3S/USDT,1.0725,1.1328,1.0545,1.1001,2326.4361772,2584.11811722912
1661295600,2022-08-23 23:00:00,GALAX3S/USDT,1.0773,1.0793,1.05,1.0793,2187.76833878,2335.034980054611
1661292000,2022-08-23 22:00:00,GALAX3S/USDT,1.0774,1.0941,1.0637,1.0898,478.45665349,511.736501213402
1661288400,2022-08-23 21:00:00,GALAX3S/USDT,1.102,1.102,1.0853,1.0853,420.8812,460.5269937
1661284800,2022-08-23 20:00:00,GALAX3S/USDT,1.0843,1.0959,1.0646,1.0922,598.66664182,652.926960053654
1661281200,2022-08-23 19:00:00,GALAX3S/USDT,1.0896,1.1037,1.0756,1.079,2250.3166451,2461.878636810441
1661277600,2022-08-23 18:00:00,GALAX3S/USDT,1.1123,1.1153,1.063,1.0941,3403.49221606,3702.42797989005
1661274000,2022-08-23 17:00:00,GALAX3S/USDT,1.0971,1.1173,1.0948,1.1173,2377.53309437,2639.638867244146
1661270400,2022-08-23 16:00:00,GALAX3S/USDT,1.0895,1.1248,1.0815,1.1013,3295.71607034,3661.852277205859
1661266800,2022-08-23 15:00:00,GALAX3S/USDT,1.0995,1.0995,1.0579,1.0925,1886.62116602,2040.916330527029
1661263200,2022-08-23 14:00:00,GALAX3S/USDT,1.109,1.109,1.0187,1.0984,9706.56128376,10289.259133086421
1661259600,2022-08-23 13:00:00,GALAX3S/USDT,1.1533,1.1593,1.0953,1.1138,6185.0477006,7039.774016234097
1661256000,2022-08-23 12:00:00,GALAX3S/USDT,1.1322,1.1548,1.1178,1.1548,6198.10487997,7138.438295984475
1661252400,2022-08-23 11:00:00,GALAX3S/USDT,1.1705,1.1756,1.1365,1.1429,184.03064716,212.35766157942
1661248800,2022-08-23 10:00:00,GALAX3S/USDT,1.1611,1.1721,1.1526,1.1679,1374.76362834,1602.767760213428
1661245200,2022-08-23 09:00:00,GALAX3S/USDT,1.1679,1.1959,1.1365,1.154,3305.6452074,3837.904974274296
1661241600,2022-08-23 08:00:00,GALAX3S/USDT,1.1911,1.1911,1.1577,1.1784,2369.44668602,2771.268759035968
1661238000,2022-08-23 07:00:00,GALAX3S/USDT,1.2262,1.2262,1.195,1.195,3106.14505783,3750.674005992816
1661234400,2022-08-23 06:00:00,GALAX3S/USDT,1.2792,1.2793,1.2281,1.2281,2487.96479546,3101.398869301906
1661230800,2022-08-23 05:00:00,GALAX3S/USDT,1.1565,1.2791,1.1565,1.2644,7184.77779644,8807.490871957612
1661227200,2022-08-23 04:00:00,GALAX3S/USDT,1.1543,1.1564,1.143,1.1475,1625.3103901,1869.840628105983
1661223600,2022-08-23 03:00:00,GALAX3S/USDT,1.1219,1.1611,1.1211,1.1513,836.98893657,952.525019847829
1661220000,2022-08-23 02:00:00,GALAX3S/USDT,1.1394,1.1453,1.1239,1.1239,442.20116559,499.723619872651
1661216400,2022-08-23 01:00:00,GALAX3S/USDT,1.1353,1.1394,1.1127,1.1394,2094.76798408,2348.064720885424
1661212800,2022-08-23 00:00:00,GALAX3S/USDT,1.1385,1.1448,1.1202,1.1362,3827.79034848,4341.190214949632
1661209200,2022-08-22 23:00:00,GALAX3S/USDT,1.18,1.1834,1.1344,1.137,2671.21061941,3071.48864128162
1661205600,2022-08-22 22:00:00,GALAX3S/USDT,1.2003,1.2003,1.175,1.1888,100.3747,119.16707289
1661202000,2022-08-22 21:00:00,GALAX3S/USDT,1.1993,1.2195,1.187,1.2195,311.46865832,374.275389303888
1661198400,2022-08-22 20:00:00,GALAX3S/USDT,1.2172,1.2172,1.1721,1.2026,3833.041221,4547.804453707954
1661194800,2022-08-22 19:00:00,GALAX3S/USDT,1.2332,1.2359,1.2163,1.2277,2915.2692,3572.28002492
1661191200,2022-08-22 18:00:00,GALAX3S/USDT,1.2355,1.2598,1.2209,1.2389,4765.127711,5924.461459009392
1661187600,2022-08-22 17:00:00,GALAX3S/USDT,1.2145,1.2355,1.2145,1.2145,2733.39408218,3350.262518397927
1661184000,2022-08-22 16:00:00,GALAX3S/USDT,1.2157,1.2361,1.2019,1.2146,1369.5692,1668.58744481
1661180400,2022-08-22 15:00:00,GALAX3S/USDT,1.2707,1.271,1.2157,1.2194,3509.5514,4306.13067744
1661176800,2022-08-22 14:00:00,GALAX3S/USDT,1.2524,1.2797,1.2245,1.2703,3113.76624639,3907.829881656779
1661173200,2022-08-22 13:00:00,GALAX3S/USDT,1.2525,1.2967,1.2297,1.2461,2115.84410504,2648.413650491592
1661169600,2022-08-22 12:00:00,GALAX3S/USDT,1.2308,1.2524,1.2208,1.2524,1326.12700639,1636.432387657861
1661166000,2022-08-22 11:00:00,GALAX3S/USDT,1.2074,1.2411,1.2074,1.2334,5988.30349722,7354.489187791351
1661162400,2022-08-22 10:00:00,GALAX3S/USDT,1.2419,1.2583,1.2098,1.2241,925.92234924,1142.21205395729
1661158800,2022-08-22 09:00:00,GALAX3S/USDT,1.258,1.264,1.2354,1.2423,4120.3521,5132.95238366
1661155200,2022-08-22 08:00:00,GALAX3S/USDT,1.2865,1.3081,1.2527,1.2527,7382.61504455,9490.568624380467
1661151600,2022-08-22 07:00:00,GALAX3S/USDT,1.2093,1.2813,1.2041,1.2641,2751.03648424,3390.749254316134
1661148000,2022-08-22 06:00:00,GALAX3S/USDT,1.1547,1.2285,1.1526,1.2222,2141.84848198,2589.012121305956
1661144400,2022-08-22 05:00:00,GALAX3S/USDT,1.1253,1.1414,1.1244,1.1358,1009.43614652,1145.260045028334
1661140800,2022-08-22 04:00:00,GALAX3S/USDT,1.1491,1.1699,1.1274,1.1282,2156.72656882,2483.043432684497
1661137200,2022-08-22 03:00:00,GALAX3S/USDT,1.1225,1.1411,1.1219,1.1411,4158.0062,4691.94168996
1661133600,2022-08-22 02:00:00,GALAX3S/USDT,1.1371,1.147,1.1225,1.1225,919.94301452,1043.828887773578
1661130000,2022-08-22 01:00:00,GALAX3S/USDT,1.1388,1.158,1.1388,1.1437,1119.38506132,1292.063777373144
1661126400,2022-08-22 00:00:00,GALAX3S/USDT,1.1089,1.1433,1.1089,1.1394,141.4985,160.11039247
1661122800,2022-08-21 23:00:00,GALAX3S/USDT,1.1025,1.1025,1.0701,1.1009,626.0463943,682.457514106865
1661119200,2022-08-21 22:00:00,GALAX3S/USDT,1.1001,1.1699,1.083,1.102,5420.55738059,6097.786117041965
1661115600,2022-08-21 21:00:00,GALAX3S/USDT,1.074,1.1017,1.0509,1.085,1282.52814923,1389.533711368071
1661112000,2022-08-21 20:00:00,GALAX3S/USDT,1.1087,1.1159,1.0501,1.0939,3193.36644446,3493.588601817252
1661108400,2022-08-21 19:00:00,GALAX3S/USDT,1.1179,1.1243,1.0942,1.101,2091.39658401,2311.827794133643
1661104800,2022-08-21 18:00:00,GALAX3S/USDT,1.1369,1.1369,1.1185,1.1242,917.54773628,1032.213378878715
1661101200,2022-08-21 17:00:00,GALAX3S/USDT,1.1137,1.13,1.0971,1.13,1029.01264432,1145.208909089807
1661097600,2022-08-21 16:00:00,GALAX3S/USDT,1.1388,1.1602,1.1014,1.1014,1249.93620161,1420.7263099786
1661094000,2022-08-21 15:00:00,GALAX3S/USDT,1.1506,1.1554,1.1371,1.148,463.4297,530.34220868
1661090400,2022-08-21 14:00:00,GALAX3S/USDT,1.1602,1.1776,1.1498,1.1534,576.25066952,670.639910260968
1661086800,2022-08-21 13:00:00,GALAX3S/USDT,1.1431,1.1602,1.1405,1.1582,245.7642,281.8959183
1661083200,2022-08-21 12:00:00,GALAX3S/USDT,1.1301,1.1394,1.1164,1.1353,6456.45874392,7238.810044129569
1661079600,2022-08-21 11:00:00,GALAX3S/USDT,1.1463,1.1494,1.1301,1.1331,510.65462787,582.682258583778
1661076000,2022-08-21 10:00:00,GALAX3S/USDT,1.1542,1.1542,1.1301,1.1367,1909.17702753,2160.956030377802
1661072400,2022-08-21 09:00:00,GALAX3S/USDT,1.1601,1.1636,1.1371,1.1548,1718.02692186,1973.529879646296
1661068800,2022-08-21 08:00:00,GALAX3S/USDT,1.1282,1.1775,1.092,1.1775,4803.02607362,5396.512218955141
1661065200,2022-08-21 07:00:00,GALAX3S/USDT,1.2436,1.2516,1.1271,1.1277,4727.72645287,5605.910940867245
1661061600,2022-08-21 06:00:00,GALAX3S/USDT,1.2029,1.2583,1.2029,1.2583,809.74078871,999.467908175232
1661058000,2022-08-21 05:00:00,GALAX3S/USDT,1.2355,1.2355,1.2051,1.2054,567.91286787,688.193625188079
1661054400,2022-08-21 04:00:00,GALAX3S/USDT,1.2224,1.245,1.2109,1.2254,574.03258059,701.768663404892
1661050800,2022-08-21 03:00:00,GALAX3S/USDT,1.2132,1.2355,1.2063,1.2355,958.9515,1163.57858403
1661047200,2022-08-21 02:00:00,GALAX3S/USDT,1.1922,1.2264,1.1922,1.2007,1207.50419543,1456.700235282286
1661043600,2022-08-21 01:00:00,GALAX3S/USDT,1.2272,1.2272,1.1846,1.1859,2250.91444848,2685.46315237864
1661040000,2022-08-21 00:00:00,GALAX3S/USDT,1.2291,1.2429,1.2024,1.2405,1742.99950416,2129.711376159696
1661036400,2022-08-20 23:00:00,GALAX3S/USDT,1.2725,1.2759,1.2238,1.2291,1669.87371627,2072.879924105532
1661032800,2022-08-20 22:00:00,GALAX3S/USDT,1.2763,1.2763,1.248,1.2567,2669.97959157,3357.621848359453
1661029200,2022-08-20 21:00:00,GALAX3S/USDT,1.3612,1.3652,1.2663,1.2663,13927.6222765,18402.070359142931
1661025600,2022-08-20 20:00:00,GALAX3S/USDT,1.3256,1.3669,1.2753,1.3646,12983.05877342,17042.675862431265
1661022000,2022-08-20 19:00:00,GALAX3S/USDT,1.3375,1.3753,1.3088,1.337,16452.27738844,22098.623205884452
1661018400,2022-08-20 18:00:00,GALAX3S/USDT,1.2493,1.3469,1.2287,1.3395,10168.73016744,13111.430557393202
1661014800,2022-08-20 17:00:00,GALAX3S/USDT,1.2114,1.2644,1.2111,1.2464,7960.84968915,9865.529594532073
1661011200,2022-08-20 16:00:00,GALAX3S/USDT,1.1846,1.219,1.1742,1.2146,5391.42459585,6423.17265742478
1661007600,2022-08-20 15:00:00,GALAX3S/USDT,1.1736,1.2,1.1736,1.1831,6048.89670606,7227.644986314331
1661004000,2022-08-20 14:00:00,GALAX3S/USDT,1.1565,1.1896,1.1565,1.1818,263.7832,311.24721007
1661000400,2022-08-20 13:00:00,GALAX3S/USDT,1.17,1.1909,1.1614,1.1618,295.8936,346.87942167
1660996800,2022-08-20 12:00:00,GALAX3S/USDT,1.1506,1.19,1.1503,1.1793,10856.43628635,12554.820903985053
1660993200,2022-08-20 11:00:00,GALAX3S/USDT,1.143,1.1798,1.1319,1.1521,1839.67414079,2141.14377941643
1660989600,2022-08-20 10:00:00,GALAX3S/USDT,1.1419,1.1815,1.1419,1.1451,1160.24707969,1332.194632984184
1660986000,2022-08-20 09:00:00,GALAX3S/USDT,1.1413,1.167,1.1372,1.1454,849.29459519,983.370563591858
1660982400,2022-08-20 08:00:00,GALAX3S/USDT,1.1236,1.1592,1.1236,1.1442,1080.7588659,1237.572480173381
1660978800,2022-08-20 07:00:00,GALAX3S/USDT,1.1256,1.1256,1.0898,1.1111,1816.89447397,2003.837790931711
1660975200,2022-08-20 06:00:00,GALAX3S/USDT,1.1841,1.1909,1.1185,1.1199,3374.06114685,3881.074925053825
1660971600,2022-08-20 05:00:00,GALAX3S/USDT,1.1532,1.1993,1.1532,1.1874,1422.89654229,1667.521369630488
1660968000,2022-08-20 04:00:00,GALAX3S/USDT,1.191,1.2006,1.1425,1.1425,3458.43803989,4041.790210357569
1660964400,2022-08-20 03:00:00,GALAX3S/USDT,1.1856,1.2044,1.1616,1.193,743.41351619,883.592870851999
1660960800,2022-08-20 02:00:00,GALAX3S/USDT,1.1944,1.1945,1.1615,1.1679,1087.6576,1265.93401736
1660957200,2022-08-20 01:00:00,GALAX3S/USDT,1.225,1.225,1.1613,1.199,1696.06551031,2035.407077013791
1660953600,2022-08-20 00:00:00,GALAX3S/USDT,1.1848,1.2266,1.151,1.2266,15273.33221149,17972.818194054729
1660950000,2022-08-19 23:00:00,GALAX3S/USDT,1.1867,1.2226,1.1508,1.1846,9276.05830017,10991.35225765466
1660946400,2022-08-19 22:00:00,GALAX3S/USDT,1.2341,1.2343,1.1632,1.1794,8941.52432374,10618.103125471605
1660942800,2022-08-19 21:00:00,GALAX3S/USDT,1.1589,1.2403,1.1516,1.2334,8101.48799502,9799.625026525516
1660939200,2022-08-19 20:00:00,GALAX3S/USDT,1.1297,1.17,1.1263,1.1372,5177.97464167,5949.118230248659
1660935600,2022-08-19 19:00:00,GALAX3S/USDT,1.1537,1.1986,1.1135,1.1394,6996.72167331,8111.778363638317
1660932000,2022-08-19 18:00:00,GALAX3S/USDT,1.1398,1.1602,1.1335,1.1404,1887.46582628,2159.998820310636
1660928400,2022-08-19 17:00:00,GALAX3S/USDT,1.1174,1.15,1.1068,1.1398,4732.03508832,5359.531764612199
1660924800,2022-08-19 16:00:00,GALAX3S/USDT,1.1625,1.1787,1.1002,1.1064,12325.72187356,13907.173972299917
1660921200,2022-08-19 15:00:00,GALAX3S/USDT,1.19,1.1971,1.1626,1.1626,6835.71286122,8035.945839376938
1660917600,2022-08-19 14:00:00,GALAX3S/USDT,1.1676,1.19,1.1545,1.19,11648.47037692,13627.414627508776
1660914000,2022-08-19 13:00:00,GALAX3S/USDT,1.1709,1.1846,1.1548,1.1676,4712.93968233,5512.518684669548
1660910400,2022-08-19 12:00:00,GALAX3S/USDT,1.1801,1.231,1.1552,1.1648,11507.67044545,13633.084616511187
1660906800,2022-08-19 11:00:00,GALAX3S/USDT,1.1953,1.2552,1.18,1.18,15199.25413694,18481.814789769738
1660903200,2022-08-19 10:00:00,GALAX3S/USDT,1.1704,1.1933,1.1442,1.18,9048.20661255,10540.989988672405
1660899600,2022-08-19 09:00:00,GALAX3S/USDT,1.1636,1.1938,1.1609,1.1745,4633.94621425,5420.681649904374
1660896000,2022-08-19 08:00:00,GALAX3S/USDT,1.16,1.1821,1.1553,1.1722,11202.18388908,13040.459669642622
1660892400,2022-08-19 07:00:00,GALAX3S/USDT,1.1715,1.1976,1.1398,1.1545,15215.08031806,17731.783298904446
1660888800,2022-08-19 06:00:00,GALAX3S/USDT,1.0206,1.202,1.0206,1.1888,27340.25068807,30696.766833360773
1660885200,2022-08-19 05:00:00,GALAX3S/USDT,1.0279,1.0398,1.012,1.0213,5037.80744517,5150.862954406883
1660881600,2022-08-19 04:00:00,GALAX3S/USDT,1.01,1.034,1.0023,1.0143,4266.22799279,4364.672106816502
1660878000,2022-08-19 03:00:00,GALAX3S/USDT,1.0144,1.0496,0.9917,1.0088,23395.13656317,23968.204061886671
1660874400,2022-08-19 02:00:00,GALAX3S/USDT,1.0396,1.0453,1.0055,1.0279,6202.36075456,6330.243461529248
1660870800,2022-08-19 01:00:00,GALAX3S/USDT,1.0015,1.0705,0.9921,1.0367,4525.49534663,4685.603562863503
1660867200,2022-08-19 00:00:00,GALAX3S/USDT,0.9494,1.029,0.9261,0.9998,10185.28106748,10080.288444648015
1660863600,2022-08-18 23:00:00,GALAX3S/USDT,0.8117,0.995,0.8,0.9447,32874.34397473,30103.811681556447
1660860000,2022-08-18 22:00:00,GALAX3S/USDT,0.7962,0.8117,0.7903,0.8117,934.80717085,744.6426751066
1660856400,2022-08-18 21:00:00,GALAX3S/USDT,0.7919,0.8025,0.7896,0.7896,1173.55338995,936.167962913649
1660852800,2022-08-18 20:00:00,GALAX3S/USDT,0.8068,0.8135,0.7925,0.796,1999.92074053,1596.037490935682
1660849200,2022-08-18 19:00:00,GALAX3S/USDT,0.8025,0.8091,0.7844,0.801,1630.09350169,1297.165894654457
1660845600,2022-08-18 18:00:00,GALAX3S/USDT,0.805,0.82,0.7967,0.7968,2119.21430112,1711.069140035178
1660842000,2022-08-18 17:00:00,GALAX3S/USDT,0.7876,0.8135,0.7798,0.805,2838.42846786,2248.217712287694
1660838400,2022-08-18 16:00:00,GALAX3S/USDT,0.7621,0.8127,0.7549,0.7876,8850.25966563,7042.20180001487
1660834800,2022-08-18 15:00:00,GALAX3S/USDT,0.7732,0.7905,0.7594,0.7594,1562.72137829,1212.77119848038
1660831200,2022-08-18 14:00:00,GALAX3S/USDT,0.7728,0.7822,0.7601,0.7732,6834.60062343,5260.40219771517
1660827600,2022-08-18 13:00:00,GALAX3S/USDT,0.7481,0.78,0.7473,0.7624,5659.54506732,4327.09711095093
1660824000,2022-08-18 12:00:00,GALAX3S/USDT,0.7651,0.7695,0.7505,0.7546,878.2024,665.84023557
1660820400,2022-08-18 11:00:00,GALAX3S/USDT,0.7821,0.7862,0.757,0.7578,1119.29258067,872.299911777548
1660816800,2022-08-18 10:00:00,GALAX3S/USDT,0.775,0.7806,0.7615,0.7806,1036.98964352,799.459009763687
1660813200,2022-08-18 09:00:00,GALAX3S/USDT,0.7894,0.7928,0.7725,0.7734,2757.85209516,2156.740789646564
1660809600,2022-08-18 08:00:00,GALAX3S/USDT,0.7698,0.8147,0.7698,0.7949,3669.04836637,2921.65939767523
1660806000,2022-08-18 07:00:00,GALAX3S/USDT,0.7829,0.7865,0.7646,0.7756,1941.89923329,1513.540985139516
1660802400,2022-08-18 06:00:00,GALAX3S/USDT,0.7575,0.7814,0.7558,0.7814,2163.47381823,1661.966143182293
1660798800,2022-08-18 05:00:00,GALAX3S/USDT,0.7709,0.7718,0.7515,0.7651,3873.8260129,2957.905964359203
1660795200,2022-08-18 04:00:00,GALAX3S/USDT,0.7536,0.775,0.7536,0.7641,2356.70909429,1796.110396265373
1660791600,2022-08-18 03:00:00,GALAX3S/USDT,0.7479,0.7555,0.7424,0.7462,173.0904,129.74533645
1660788000,2022-08-18 02:00:00,GALAX3S/USDT,0.7335,0.7448,0.7241,0.7333,1740.05146246,1265.84466058604
1660784400,2022-08-18 01:00:00,GALAX3S/USDT,0.7317,0.7398,0.7223,0.7223,1020.0867964,744.44588407328
1660780800,2022-08-18 00:00:00,GALAX3S/USDT,0.7499,0.7827,0.7303,0.7303,4542.41058774,3463.4206242385
1660777200,2022-08-17 23:00:00,GALAX3S/USDT,0.763,0.7744,0.7521,0.7566,3852.16292916,2941.920988005484
1660773600,2022-08-17 22:00:00,GALAX3S/USDT,0.7571,0.7653,0.7404,0.764,2963.28868178,2237.134917728426
1660770000,2022-08-17 21:00:00,GALAX3S/USDT,0.7073,0.7608,0.7018,0.7481,7715.75080353,5677.030978478897
