https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUDOS,Volume USDT
1656374400,2022-06-28 00:00:00,CUDOS/USDT,0.01205,0.01315,0.0116,0.01235,4388570.12386352,54729.6382255881155
1656288000,2022-06-27 00:00:00,CUDOS/USDT,0.01169,0.01308,0.01086,0.01213,3236384.62108683,38071.3446012428106
1656201600,2022-06-26 00:00:00,CUDOS/USDT,0.01169,0.01188,0.01132,0.01168,1190880.73565041,13831.561996774352
1656115200,2022-06-25 00:00:00,CUDOS/USDT,0.01211,0.01282,0.01129,0.0116,2398106.18538839,29353.1997330585384
1656028800,2022-06-24 00:00:00,CUDOS/USDT,0.01074,0.0127,0.01074,0.01219,4999213.8953424,59546.9068324557666
1655942400,2022-06-23 00:00:00,CUDOS/USDT,0.01035,0.01083,0.00991,0.01074,2633663.92847143,27183.046500295911
1655856000,2022-06-22 00:00:00,CUDOS/USDT,0.01146,0.01146,0.01036,0.01041,1710616.86705691,18705.7896641384054
1655769600,2022-06-21 00:00:00,CUDOS/USDT,0.01115,0.01209,0.01106,0.01146,2675762.7145259,31016.0567702883573
1655683200,2022-06-20 00:00:00,CUDOS/USDT,0.01008,0.01215,0.00994,0.01115,5202547.09511678,57881.3119549765009
1655596800,2022-06-19 00:00:00,CUDOS/USDT,0.00829,0.01481,0.00823,0.01018,18691226.07921784,199245.2335533230856
1655510400,2022-06-18 00:00:00,CUDOS/USDT,0.00971,0.00978,0.00736,0.00826,11744623.68518043,96818.4376557446914
1655424000,2022-06-17 00:00:00,CUDOS/USDT,0.00999,0.01065,0.00962,0.00971,4046982.99107151,40283.4685103789916
1655337600,2022-06-16 00:00:00,CUDOS/USDT,0.01122,0.01124,0.00964,0.00993,5226851.79930915,53289.8166178392466
1655251200,2022-06-15 00:00:00,CUDOS/USDT,0.01188,0.01214,0.01016,0.01115,9551115.64656929,105061.6660467486783
1655164800,2022-06-14 00:00:00,CUDOS/USDT,0.01053,0.01187,0.01,0.01187,5611372.36703398,60702.6162815872124
1655078400,2022-06-13 00:00:00,CUDOS/USDT,0.0116,0.01175,0.00996,0.01044,5397603.2046862,57819.6176821087118
1654992000,2022-06-12 00:00:00,CUDOS/USDT,0.01281,0.01362,0.01152,0.01173,4917357.52249341,60431.9685407008153
1654905600,2022-06-11 00:00:00,CUDOS/USDT,0.01498,0.0179,0.01168,0.01281,16948995.24091775,236896.7096322075918
1654819200,2022-06-10 00:00:00,CUDOS/USDT,0.01587,0.01799,0.01424,0.01494,17330743.69991436,263315.4044315033903
1654732800,2022-06-09 00:00:00,CUDOS/USDT,0.01421,0.01777,0.01401,0.01575,20639001.16135095,319980.9714582060365
1654646400,2022-06-08 00:00:00,CUDOS/USDT,0.01187,0.016,0.01145,0.01419,11515961.33104614,149338.2998046852465
1654560000,2022-06-07 00:00:00,CUDOS/USDT,0.01178,0.01221,0.01123,0.01187,3420888.57634994,40472.3119179347105
1654473600,2022-06-06 00:00:00,CUDOS/USDT,0.0112,0.01197,0.0112,0.0117,1921106.61374333,22350.7016775504771
1654387200,2022-06-05 00:00:00,CUDOS/USDT,0.01248,0.013,0.01113,0.0112,8524987.79639127,102897.0143128374173
1654300800,2022-06-04 00:00:00,CUDOS/USDT,0.01085,0.01318,0.01068,0.01241,13928300.00004639,163452.8817287969875
1654214400,2022-06-03 00:00:00,CUDOS/USDT,0.01088,0.01179,0.01035,0.01086,2036064.13027024,22246.5215583348006
1654128000,2022-06-02 00:00:00,CUDOS/USDT,0.01032,0.01178,0.01014,0.01097,2935573.13326187,32293.5503621916452
1654041600,2022-06-01 00:00:00,CUDOS/USDT,0.01149,0.01194,0.01032,0.01032,2424178.78834117,27583.2616807031344
1653955200,2022-05-31 00:00:00,CUDOS/USDT,0.01115,0.01149,0.01091,0.01149,1564104.06536183,17417.2912857851656
1653868800,2022-05-30 00:00:00,CUDOS/USDT,0.01113,0.01145,0.01098,0.01116,2183742.49052213,24345.1946824691586
1653782400,2022-05-29 00:00:00,CUDOS/USDT,0.01081,0.01277,0.01081,0.01102,3809549.03319026,43715.684562795345
1653696000,2022-05-28 00:00:00,CUDOS/USDT,0.00999,0.01081,0.00984,0.01081,1743095.28326546,17501.4554400340897
1653609600,2022-05-27 00:00:00,CUDOS/USDT,0.0096,0.01004,0.00941,0.00998,3305541.02886031,32245.7383089985801
1653523200,2022-05-26 00:00:00,CUDOS/USDT,0.01026,0.01032,0.00928,0.00955,3150453.79107727,30865.2380605207392
1653436800,2022-05-25 00:00:00,CUDOS/USDT,0.01018,0.01044,0.00995,0.01019,1197769.80509469,12155.1462588987918
1653350400,2022-05-24 00:00:00,CUDOS/USDT,0.0102,0.01046,0.00994,0.01018,1647615.64523496,16854.874756733824
1653264000,2022-05-23 00:00:00,CUDOS/USDT,0.01071,0.01077,0.0102,0.01026,1595654.71546459,16908.053138671157
1653177600,2022-05-22 00:00:00,CUDOS/USDT,0.01092,0.0115,0.01056,0.01071,1715484.97993616,18820.0458883988948
1653091200,2022-05-21 00:00:00,CUDOS/USDT,0.01035,0.01126,0.01029,0.0109,3578756.52496735,38960.7833949254707
1653004800,2022-05-20 00:00:00,CUDOS/USDT,0.0106,0.01085,0.00959,0.01035,9804043.34750008,98440.1083735170409
1652918400,2022-05-19 00:00:00,CUDOS/USDT,0.01086,0.0128,0.00971,0.0106,22517964.55323738,241232.7318973024804
1652832000,2022-05-18 00:00:00,CUDOS/USDT,0.0126,0.0126,0.01079,0.01083,3640797.14231997,42958.6924039385582
1652745600,2022-05-17 00:00:00,CUDOS/USDT,0.01242,0.01363,0.01224,0.0126,2775967.37826424,35398.2093805817472
1652659200,2022-05-16 00:00:00,CUDOS/USDT,0.01267,0.0137,0.01132,0.01242,5296677.93217444,65314.1819659831255
1652572800,2022-05-15 00:00:00,CUDOS/USDT,0.01167,0.013,0.01078,0.01267,6809287.91544648,78104.8172956431256
1652486400,2022-05-14 00:00:00,CUDOS/USDT,0.01076,0.01311,0.00993,0.01173,8703846.41016794,92986.8923777692083
1652400000,2022-05-13 00:00:00,CUDOS/USDT,0.01038,0.01329,0.00985,0.01082,18849204.89030728,210648.6730684436839
1652313600,2022-05-12 00:00:00,CUDOS/USDT,0.01019,0.01171,0.00786,0.01038,39765664.79152286,356751.7761259859314
1652227200,2022-05-11 00:00:00,CUDOS/USDT,0.01364,0.0142,0.01005,0.0102,13581513.63231788,163201.7223952644326
1652140800,2022-05-10 00:00:00,CUDOS/USDT,0.01354,0.01624,0.01302,0.01364,8021268.89539523,116190.8560227887507
1652054400,2022-05-09 00:00:00,CUDOS/USDT,0.01594,0.01601,0.01345,0.01349,4843282.35782034,72147.233226960377
1651968000,2022-05-08 00:00:00,CUDOS/USDT,0.01653,0.01653,0.01551,0.01586,2739307.95736727,43756.3054401324278
1651881600,2022-05-07 00:00:00,CUDOS/USDT,0.01624,0.01748,0.0162,0.01653,3759820.57834576,63465.3605478191431
1651795200,2022-05-06 00:00:00,CUDOS/USDT,0.01638,0.01773,0.01619,0.01625,1426278.73649303,23593.4340189431646
1651708800,2022-05-05 00:00:00,CUDOS/USDT,0.0175,0.0189,0.01627,0.01639,3816919.27665122,65839.43092084492
1651622400,2022-05-04 00:00:00,CUDOS/USDT,0.01594,0.01772,0.01594,0.01749,3421885.56655823,57735.6902576897997
1651536000,2022-05-03 00:00:00,CUDOS/USDT,0.0162,0.01765,0.01501,0.01605,7999176.87861588,128893.4305362670816
1651449600,2022-05-02 00:00:00,CUDOS/USDT,0.01678,0.01832,0.01584,0.01625,6398017.0642467,109361.812330481992
1651363200,2022-05-01 00:00:00,CUDOS/USDT,0.01706,0.018,0.01653,0.01666,2298706.90725237,39520.2729402719474
1651276800,2022-04-30 00:00:00,CUDOS/USDT,0.01751,0.01856,0.01694,0.01708,2385766.401057,42214.2187302150184
1651190400,2022-04-29 00:00:00,CUDOS/USDT,0.01875,0.01943,0.0174,0.0175,4970166.95452318,92084.4258172905161
1651104000,2022-04-28 00:00:00,CUDOS/USDT,0.0189,0.01928,0.01865,0.01882,1935748.27506789,36506.1757773317682
1651017600,2022-04-27 00:00:00,CUDOS/USDT,0.01857,0.01938,0.01849,0.01891,2995547.84256391,56522.4121652782427
1650931200,2022-04-26 00:00:00,CUDOS/USDT,0.01908,0.02024,0.01831,0.01866,5167825.33683744,97924.2055547578036
1650844800,2022-04-25 00:00:00,CUDOS/USDT,0.01996,0.02056,0.01822,0.01908,5303161.26023174,101732.2769686171433
1650758400,2022-04-24 00:00:00,CUDOS/USDT,0.01991,0.02008,0.01979,0.02003,831647.78078359,16562.7159022560755
1650672000,2022-04-23 00:00:00,CUDOS/USDT,0.01974,0.02089,0.01963,0.01992,2065390.32576121,41549.3381081111977
1650585600,2022-04-22 00:00:00,CUDOS/USDT,0.02089,0.02116,0.01919,0.01982,8285342.87284165,163734.6561623129191
1650499200,2022-04-21 00:00:00,CUDOS/USDT,0.02006,0.02133,0.01987,0.02089,5707198.91243938,116014.4506128356937
1650412800,2022-04-20 00:00:00,CUDOS/USDT,0.02083,0.02138,0.019,0.02007,3715648.41647373,76981.0226298500435
1650326400,2022-04-19 00:00:00,CUDOS/USDT,0.02186,0.02249,0.02084,0.02084,1915989.82525337,41602.9367599670656
1650240000,2022-04-18 00:00:00,CUDOS/USDT,0.02054,0.02221,0.02005,0.02186,5045364.70755864,106407.885220563214
1650153600,2022-04-17 00:00:00,CUDOS/USDT,0.02073,0.02086,0.02035,0.02051,1785407.46916813,36753.5623007981809
1650067200,2022-04-16 00:00:00,CUDOS/USDT,0.02098,0.0212,0.02057,0.0208,835130.51246176,17455.0712448937076
1649980800,2022-04-15 00:00:00,CUDOS/USDT,0.02024,0.02125,0.02015,0.02099,2008698.72319621,41678.9124092905998
1649894400,2022-04-14 00:00:00,CUDOS/USDT,0.0202,0.0215,0.01935,0.0203,4430483.37932062,89161.6575227867935
1649808000,2022-04-13 00:00:00,CUDOS/USDT,0.02036,0.02049,0.01994,0.0202,2047633.90122004,41339.4488943750541
1649721600,2022-04-12 00:00:00,CUDOS/USDT,0.0189,0.02159,0.01851,0.02038,4930333.48021407,96767.3486574384316
1649635200,2022-04-11 00:00:00,CUDOS/USDT,0.02122,0.02275,0.01888,0.01894,10042366.75157423,202673.721774029194
1649548800,2022-04-10 00:00:00,CUDOS/USDT,0.0211,0.02145,0.02106,0.02132,2852550.05280157,60647.9510826718734
1649462400,2022-04-09 00:00:00,CUDOS/USDT,0.02123,0.02272,0.02105,0.02111,3729846.8944088,80590.6595066909225
1649376000,2022-04-08 00:00:00,CUDOS/USDT,0.02057,0.02208,0.02048,0.02121,3614183.71601007,76522.4133760779421
1649289600,2022-04-07 00:00:00,CUDOS/USDT,0.02126,0.02276,0.02038,0.02058,3380900.66980714,71492.3689186118097
1649203200,2022-04-06 00:00:00,CUDOS/USDT,0.02231,0.02239,0.02054,0.02117,3351005.96814707,71370.857293872073
1649116800,2022-04-05 00:00:00,CUDOS/USDT,0.0221,0.02258,0.02177,0.02231,3312077.42432152,73257.3675791721084
1649030400,2022-04-04 00:00:00,CUDOS/USDT,0.0239,0.02421,0.022,0.02218,5428200.15154699,124250.095986894727
1648944000,2022-04-03 00:00:00,CUDOS/USDT,0.02335,0.0246,0.02301,0.0239,2437359.07206995,57189.8048267274392
1648857600,2022-04-02 00:00:00,CUDOS/USDT,0.02471,0.02492,0.02309,0.0232,3879206.39080345,92284.0559992941358
1648771200,2022-04-01 00:00:00,CUDOS/USDT,0.0249,0.02492,0.02301,0.02461,5225113.22669456,124785.2621229740733
1648684800,2022-03-31 00:00:00,CUDOS/USDT,0.02577,0.02694,0.02431,0.02476,8334074.26173765,213114.3762306746038
1648598400,2022-03-30 00:00:00,CUDOS/USDT,0.02554,0.02999,0.02512,0.02561,13623752.69682568,365139.515231252772
1648512000,2022-03-29 00:00:00,CUDOS/USDT,0.02756,0.03571,0.0245,0.02538,28662494.27003112,832598.5006219819426
1648425600,2022-03-28 00:00:00,CUDOS/USDT,0.02815,0.03082,0.02477,0.02759,10048273.01937728,274700.6887136165498
1648339200,2022-03-27 00:00:00,CUDOS/USDT,0.02596,0.03108,0.02381,0.02816,16928135.88655566,450701.3037468751646
1648252800,2022-03-26 00:00:00,CUDOS/USDT,0.0225,0.026,0.02232,0.02583,2160348.62044432,49845.3169129189616
1648166400,2022-03-25 00:00:00,CUDOS/USDT,0.02293,0.0231,0.0225,0.02261,3069235.06970786,69809.9394568811423
1648080000,2022-03-24 00:00:00,CUDOS/USDT,0.02113,0.0231,0.02112,0.02292,4373245.24329899,96888.064031769198
1647993600,2022-03-23 00:00:00,CUDOS/USDT,0.02133,0.02133,0.01997,0.02113,1640603.7000993,33911.6472463174634
1647907200,2022-03-22 00:00:00,CUDOS/USDT,0.0204,0.022,0.02037,0.02133,2366751.44459579,50710.0626749748995
1647820800,2022-03-21 00:00:00,CUDOS/USDT,0.02038,0.02071,0.01978,0.0205,4475910.24690189,90513.913941943329
1647734400,2022-03-20 00:00:00,CUDOS/USDT,0.01979,0.02071,0.01852,0.02039,3015736.55556973,58962.6427644109193
1647648000,2022-03-19 00:00:00,CUDOS/USDT,0.01953,0.02013,0.01944,0.01979,2686371.26909618,53380.375995583753
1647561600,2022-03-18 00:00:00,CUDOS/USDT,0.01995,0.01998,0.01912,0.01967,5336016.56337409,103506.7992197849288
1647475200,2022-03-17 00:00:00,CUDOS/USDT,0.0212,0.02129,0.01991,0.02,3062259.55428541,63463.4426592459537
1647388800,2022-03-16 00:00:00,CUDOS/USDT,0.01972,0.02217,0.01917,0.02107,4575256.96129392,92935.1376806924439
1647302400,2022-03-15 00:00:00,CUDOS/USDT,0.01904,0.01973,0.0188,0.01972,1944675.31787477,37047.6248973083363
1647216000,2022-03-14 00:00:00,CUDOS/USDT,0.01958,0.01958,0.01893,0.01904,1498192.27328274,28820.1586643291263
1647129600,2022-03-13 00:00:00,CUDOS/USDT,0.02028,0.02055,0.0195,0.01958,1320611.84067443,26386.994768076589
1647043200,2022-03-12 00:00:00,CUDOS/USDT,0.02005,0.02148,0.01975,0.02028,4858976.41619555,98313.2704827344405
1646956800,2022-03-11 00:00:00,CUDOS/USDT,0.01919,0.0206,0.01905,0.02003,2486004.26395583,50004.3978981785577
1646870400,2022-03-10 00:00:00,CUDOS/USDT,0.02007,0.02007,0.019,0.01925,1841775.5329202,35793.5755406779043
1646784000,2022-03-09 00:00:00,CUDOS/USDT,0.01931,0.02047,0.01924,0.02007,3223604.26530607,64474.7317683767106
1646697600,2022-03-08 00:00:00,CUDOS/USDT,0.01852,0.0219,0.01852,0.01938,8356748.7463963,166376.2292302275211
1646611200,2022-03-07 00:00:00,CUDOS/USDT,0.02076,0.02096,0.01781,0.0185,13254622.52762658,251896.6991304173538
1646524800,2022-03-06 00:00:00,CUDOS/USDT,0.02024,0.022,0.01923,0.0208,6298851.90924397,131180.0229160579951
1646438400,2022-03-05 00:00:00,CUDOS/USDT,0.02125,0.0214,0.01551,0.02017,16588883.86310742,311550.6126926668824
1646352000,2022-03-04 00:00:00,CUDOS/USDT,0.02407,0.02417,0.01897,0.02135,27657557.7267503,571189.9015627200022
1646265600,2022-03-03 00:00:00,CUDOS/USDT,0.0244,0.02652,0.0226,0.02407,8678106.30594271,206220.4273070244758
1646179200,2022-03-02 00:00:00,CUDOS/USDT,0.02658,0.02864,0.02342,0.0244,18817024.01599447,487352.8956209789619
1646092800,2022-03-01 00:00:00,CUDOS/USDT,0.02497,0.02715,0.0247,0.02649,6249884.08177104,162083.7109005648819
1646006400,2022-02-28 00:00:00,CUDOS/USDT,0.02324,0.02538,0.02282,0.02499,5943091.58037604,142042.2982702462691
1645920000,2022-02-27 00:00:00,CUDOS/USDT,0.02453,0.02468,0.02312,0.02335,4412246.11553469,105328.1035439898169
1645833600,2022-02-26 00:00:00,CUDOS/USDT,0.02324,0.02472,0.02324,0.02453,2412016.3636048,57978.473806763677
1645747200,2022-02-25 00:00:00,CUDOS/USDT,0.02285,0.02351,0.02252,0.02324,4658187.88696762,106886.0013214851615
1645660800,2022-02-24 00:00:00,CUDOS/USDT,0.02344,0.02454,0.01996,0.023,11880383.65568925,251776.5877814446834
1645574400,2022-02-23 00:00:00,CUDOS/USDT,0.02289,0.02438,0.02263,0.02349,5568502.79891816,132014.5898091824245
1645488000,2022-02-22 00:00:00,CUDOS/USDT,0.02374,0.02374,0.02225,0.02301,5054212.79259686,115235.0069924967957
1645401600,2022-02-21 00:00:00,CUDOS/USDT,0.02325,0.025,0.02322,0.0236,7243556.40197431,174241.5361211614983
1645315200,2022-02-20 00:00:00,CUDOS/USDT,0.02415,0.0245,0.02282,0.02332,4000776.25427714,95481.2946675949974
1645228800,2022-02-19 00:00:00,CUDOS/USDT,0.02699,0.02707,0.02389,0.02421,5402891.64368391,134744.6574143648842
1645142400,2022-02-18 00:00:00,CUDOS/USDT,0.02793,0.02861,0.02696,0.02714,3248263.82917618,90667.103792871144
1645056000,2022-02-17 00:00:00,CUDOS/USDT,0.03333,0.03364,0.0279,0.02806,5417445.28694024,166525.9257973426393
1644969600,2022-02-16 00:00:00,CUDOS/USDT,0.03319,0.03461,0.03189,0.03311,3930118.29912322,129910.2630833977388
1644883200,2022-02-15 00:00:00,CUDOS/USDT,0.02957,0.03448,0.02935,0.03329,6339737.89739556,205327.4713399830837
1644796800,2022-02-14 00:00:00,CUDOS/USDT,0.03142,0.03151,0.0294,0.02957,3857884.83661599,117791.6989778134933
1644710400,2022-02-13 00:00:00,CUDOS/USDT,0.03241,0.03316,0.0314,0.03141,3369474.16575552,108960.1790060078719
