https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MODEFI,Volume USDT
1644105600,2022-02-06 00:00:00,MODEFI/USDT,0.661,0.6807,0.6519,0.6747,296923.06478815,195861.214580243705
1644019200,2022-02-05 00:00:00,MODEFI/USDT,0.6496,0.6796,0.6435,0.6611,354106.43588957,232069.305279114
1643932800,2022-02-04 00:00:00,MODEFI/USDT,0.6193,0.6507,0.6149,0.6496,414523.63596181,262562.343347295218
1643846400,2022-02-03 00:00:00,MODEFI/USDT,0.6268,0.6299,0.6111,0.6194,536846.05267401,334897.029008582916
1643760000,2022-02-02 00:00:00,MODEFI/USDT,0.6425,0.6453,0.6252,0.6261,589806.15387541,374768.536021762643
1643673600,2022-02-01 00:00:00,MODEFI/USDT,0.6446,0.653,0.6273,0.6428,659688.03237213,424510.309938955672
1643587200,2022-01-31 00:00:00,MODEFI/USDT,0.6448,0.6456,0.6174,0.6444,713661.40545552,450493.941545842321
1643500800,2022-01-30 00:00:00,MODEFI/USDT,0.662,0.6639,0.6269,0.6448,734625.13912945,474641.155131710854
1643414400,2022-01-29 00:00:00,MODEFI/USDT,0.5877,0.6686,0.5877,0.6621,805748.95413265,487355.650857066806
1643328000,2022-01-28 00:00:00,MODEFI/USDT,0.5852,0.5961,0.5803,0.5879,332040.63890248,195539.602179448335
1643241600,2022-01-27 00:00:00,MODEFI/USDT,0.5936,0.5938,0.5733,0.5849,116960.34414229,68325.586379049718
1643155200,2022-01-26 00:00:00,MODEFI/USDT,0.5955,0.6162,0.5889,0.5935,159453.83835184,95379.374504181354
1643068800,2022-01-25 00:00:00,MODEFI/USDT,0.5848,0.6162,0.5759,0.5955,176222.60797519,104522.367809045919
1642982400,2022-01-24 00:00:00,MODEFI/USDT,0.6386,0.6398,0.5534,0.5849,271153.79967319,159472.950130287094
1642896000,2022-01-23 00:00:00,MODEFI/USDT,0.6126,0.65,0.6062,0.6383,266574.9974028,166898.419966958474
1642809600,2022-01-22 00:00:00,MODEFI/USDT,0.6265,0.6462,0.5938,0.6129,316579.10738521,193396.277210991161
1642723200,2022-01-21 00:00:00,MODEFI/USDT,0.7631,0.7633,0.6149,0.6259,337574.03013798,232864.239900475546
1642636800,2022-01-20 00:00:00,MODEFI/USDT,0.755,0.7904,0.7496,0.7632,372258.17795913,284306.114165601999
1642550400,2022-01-19 00:00:00,MODEFI/USDT,0.7635,0.771,0.7361,0.7547,503320.37001366,379545.748348144467
1642464000,2022-01-18 00:00:00,MODEFI/USDT,0.7814,0.7838,0.7501,0.7667,377373.71018119,288247.533420772763
1642377600,2022-01-17 00:00:00,MODEFI/USDT,0.7914,0.8098,0.7776,0.7778,347766.95659429,277179.825928411043
1642291200,2022-01-16 00:00:00,MODEFI/USDT,0.7953,0.8238,0.7805,0.7911,525337.05344096,418260.642898056909
1642204800,2022-01-15 00:00:00,MODEFI/USDT,0.7787,0.8103,0.7712,0.7954,407520.20635252,320406.686958174856
1642118400,2022-01-14 00:00:00,MODEFI/USDT,0.7747,0.7879,0.7648,0.7791,259065.81634873,201704.163434052788
1642032000,2022-01-13 00:00:00,MODEFI/USDT,0.7814,0.7971,0.7648,0.7746,312513.03386685,243480.181072934631
1641945600,2022-01-12 00:00:00,MODEFI/USDT,0.7422,0.7959,0.7402,0.7812,468216.25638841,356626.100693425174
1641859200,2022-01-11 00:00:00,MODEFI/USDT,0.727,0.758,0.7181,0.7422,623930.55203805,455328.862691237828
1641772800,2022-01-10 00:00:00,MODEFI/USDT,0.7437,0.7483,0.7018,0.7258,87274.62647121,62885.518036640626
1641686400,2022-01-09 00:00:00,MODEFI/USDT,0.7455,0.784,0.724,0.7437,102804.96939602,76770.627568020043
1641600000,2022-01-08 00:00:00,MODEFI/USDT,0.7533,0.7691,0.7365,0.7455,41360.76750563,31083.842168452335
1641513600,2022-01-07 00:00:00,MODEFI/USDT,0.8067,0.8144,0.7425,0.7536,125792.45631871,97773.541927484534
1641427200,2022-01-06 00:00:00,MODEFI/USDT,0.7956,0.9134,0.7749,0.8067,372727.91396137,304500.699012552719
1641340800,2022-01-05 00:00:00,MODEFI/USDT,0.8486,0.9899,0.725,0.7964,400371.8961823,345847.530595059428
1641254400,2022-01-04 00:00:00,MODEFI/USDT,0.8565,0.8587,0.8411,0.8488,106817.43044038,90918.201982491823
1641168000,2022-01-03 00:00:00,MODEFI/USDT,0.8754,0.8762,0.8299,0.8582,235572.44904997,202280.481185069835
1641081600,2022-01-02 00:00:00,MODEFI/USDT,0.8543,0.886,0.8411,0.8757,193666.42783367,166310.336955189669
1640995200,2022-01-01 00:00:00,MODEFI/USDT,0.8246,0.8582,0.8237,0.8543,260602.71701934,219612.16179489387
1640908800,2021-12-31 00:00:00,MODEFI/USDT,0.8749,0.8763,0.8043,0.8232,477217.42287972,410860.262879447313
1640822400,2021-12-30 00:00:00,MODEFI/USDT,0.8897,0.9,0.8705,0.8748,522819.66638301,465915.919065079914
1640736000,2021-12-29 00:00:00,MODEFI/USDT,0.935,0.9373,0.887,0.8897,242988.01026856,219246.657198849514
1640649600,2021-12-28 00:00:00,MODEFI/USDT,0.9998,1.0031,0.9261,0.9365,42132.33115206,40295.403221200369
