https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CIRUS,Volume USDT
1644710400,2022-02-13 00:00:00,CIRUS/USDT,0.16903,0.176,0.15002,0.15447,11904868.90681837,1927478.3893495753279
1644624000,2022-02-12 00:00:00,CIRUS/USDT,0.15033,0.1768,0.14211,0.16815,10666669.24854428,1666044.4890052999768
1644537600,2022-02-11 00:00:00,CIRUS/USDT,0.14731,0.179,0.14523,0.14991,7798406.50168313,1242171.6395428477787
1644451200,2022-02-10 00:00:00,CIRUS/USDT,0.15468,0.1577,0.14,0.14721,11137312.91907367,1676020.110728134615
1644364800,2022-02-09 00:00:00,CIRUS/USDT,0.14644,0.18,0.1462,0.1547,14288179.10289886,2292341.01764015699
1644278400,2022-02-08 00:00:00,CIRUS/USDT,0.155,0.15516,0.13693,0.14669,7284509.32030276,1069314.1229852393227
1644192000,2022-02-07 00:00:00,CIRUS/USDT,0.16063,0.17255,0.14846,0.155,14015544.55467969,2220449.2904826897487
1644105600,2022-02-06 00:00:00,CIRUS/USDT,0.17195,0.17237,0.15901,0.1607,9329479.03689197,1529090.4635239970708
1644019200,2022-02-05 00:00:00,CIRUS/USDT,0.1699,0.1805,0.15425,0.17185,11721014.10083724,1965138.1216626206152
1643932800,2022-02-04 00:00:00,CIRUS/USDT,0.19264,0.1946,0.16829,0.16939,12770761.66282431,2296732.812346456895
1643846400,2022-02-03 00:00:00,CIRUS/USDT,0.20244,0.20273,0.19061,0.19264,6930538.65963011,1354377.4034503035833
1643760000,2022-02-02 00:00:00,CIRUS/USDT,0.20724,0.2098,0.2,0.2025,9297495.54639368,1904097.212737546997
1643673600,2022-02-01 00:00:00,CIRUS/USDT,0.21548,0.23,0.20667,0.20705,8180976.63484953,1821392.9109312282448
1643587200,2022-01-31 00:00:00,CIRUS/USDT,0.19593,0.22759,0.18961,0.21496,7224058.77504359,1444036.5961833351839
1643500800,2022-01-30 00:00:00,CIRUS/USDT,0.19748,0.21304,0.19058,0.19593,8224193.38619229,1662817.5372502016072
1643414400,2022-01-29 00:00:00,CIRUS/USDT,0.19054,0.199,0.1835,0.19753,7353580.86683499,1393008.5019434344978
1643328000,2022-01-28 00:00:00,CIRUS/USDT,0.18786,0.19715,0.18404,0.19052,6081888.96693559,1142854.4165594094323
1643241600,2022-01-27 00:00:00,CIRUS/USDT,0.19933,0.20151,0.18351,0.18795,6134174.89042275,1180932.7451136320672
1643155200,2022-01-26 00:00:00,CIRUS/USDT,0.21259,0.22201,0.19278,0.19927,5508533.34757889,1169572.2996614635523
1643068800,2022-01-25 00:00:00,CIRUS/USDT,0.21293,0.25102,0.21156,0.21313,5250374.51707186,1141497.4270164676656
1642982400,2022-01-24 00:00:00,CIRUS/USDT,0.23997,0.24074,0.20626,0.21286,4372238.896405,995592.6818750235905
1642896000,2022-01-23 00:00:00,CIRUS/USDT,0.23192,0.267,0.23157,0.23986,9056930.64841407,2219912.5006010782073
1642809600,2022-01-22 00:00:00,CIRUS/USDT,0.30235,0.31,0.23089,0.23209,12277233.95855023,3484300.2454036709461
1642723200,2022-01-21 00:00:00,CIRUS/USDT,0.27,0.5,0.265,0.30245,15431063.46603136,5019079.3870801996892
1642636800,2022-01-20 00:00:00,CIRUS/USDT,0.28766,0.29115,0.27,0.27001,4921453.11520605,1368090.6451584189383
1642550400,2022-01-19 00:00:00,CIRUS/USDT,0.28367,0.28872,0.27788,0.28757,3558272.32895461,1003784.3491111179755
1642464000,2022-01-18 00:00:00,CIRUS/USDT,0.30508,0.30512,0.273,0.28395,4594218.54490772,1322401.6415110620067
1642377600,2022-01-17 00:00:00,CIRUS/USDT,0.31999,0.32605,0.29405,0.30508,3993420.43273594,1235892.0477251858289
1642291200,2022-01-16 00:00:00,CIRUS/USDT,0.296,0.348,0.29101,0.32044,5549045.09741724,1778789.9340881619477
1642204800,2022-01-15 00:00:00,CIRUS/USDT,0.29532,0.317,0.28226,0.29591,5200515.42752311,1551472.6812705926239
1642118400,2022-01-14 00:00:00,CIRUS/USDT,0.26916,0.30552,0.265,0.29543,4816262.80931028,1344590.6181991016369
1642032000,2022-01-13 00:00:00,CIRUS/USDT,0.27311,0.29184,0.26504,0.26929,4978507.42582782,1360516.0561954744107
1641945600,2022-01-12 00:00:00,CIRUS/USDT,0.29485,0.29997,0.26742,0.27393,4718543.83939506,1357658.0914558751784
1641859200,2022-01-11 00:00:00,CIRUS/USDT,0.28545,0.30006,0.28023,0.29492,4437736.08354326,1286689.3795669102611
1641772800,2022-01-10 00:00:00,CIRUS/USDT,0.29615,0.298,0.275,0.28546,4528851.53960676,1319214.5021528925664
1641686400,2022-01-09 00:00:00,CIRUS/USDT,0.29309,0.316,0.28875,0.29617,2642403.66383985,802874.4619540731814
1641600000,2022-01-08 00:00:00,CIRUS/USDT,0.29734,0.36,0.285,0.29331,4087897.15246846,1212745.5994914246189
1641513600,2022-01-07 00:00:00,CIRUS/USDT,0.32005,0.32209,0.29566,0.29733,4188338.85487072,1280569.9531543183434
1641427200,2022-01-06 00:00:00,CIRUS/USDT,0.32754,0.34104,0.30455,0.32011,4069574.37847358,1297798.3010302783399
1641340800,2022-01-05 00:00:00,CIRUS/USDT,0.36617,0.37643,0.32202,0.32673,3892605.50611806,1400123.0937599745378
1641254400,2022-01-04 00:00:00,CIRUS/USDT,0.37427,0.38771,0.36,0.36615,4726714.83961754,1739388.2332632775906
1641168000,2022-01-03 00:00:00,CIRUS/USDT,0.39558,0.40535,0.37087,0.37425,5251317.85907355,2052614.0360436008104
1641081600,2022-01-02 00:00:00,CIRUS/USDT,0.39701,0.41998,0.38615,0.39557,7002008.5944359,2800589.6866740293868
1640995200,2022-01-01 00:00:00,CIRUS/USDT,0.36971,0.40355,0.36601,0.39698,7361188.540358,2777197.9489393978563
1640908800,2021-12-31 00:00:00,CIRUS/USDT,0.38381,0.384,0.36175,0.36938,6645052.44223425,2483123.1778571346628
1640822400,2021-12-30 00:00:00,CIRUS/USDT,0.38355,0.39373,0.37125,0.38398,6798163.33498733,2598212.4746874110215
1640736000,2021-12-29 00:00:00,CIRUS/USDT,0.40363,0.40537,0.37948,0.38403,5990668.41424419,2374229.2259311436113
1640649600,2021-12-28 00:00:00,CIRUS/USDT,0.4646,0.4669,0.39,0.40258,5552306.78030069,2412048.1404721288493
