https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume USDT
1644796800,2022-02-14 00:00:00,CHZ/USDT,0.2009,0.20627,0.19541,0.20468,4269496.34615575,855085.5359293487414
1644710400,2022-02-13 00:00:00,CHZ/USDT,0.20618,0.209,0.198,0.20089,3381088.05279132,693835.7805019540665
1644624000,2022-02-12 00:00:00,CHZ/USDT,0.20529,0.21042,0.19722,0.20615,4321115.17646004,884695.7531681496524
1644537600,2022-02-11 00:00:00,CHZ/USDT,0.22407,0.23375,0.20064,0.20554,4663087.19726193,1013900.5087061374697
1644451200,2022-02-10 00:00:00,CHZ/USDT,0.24074,0.24678,0.221,0.22396,9576923.09706484,2244629.0839470732313
1644364800,2022-02-09 00:00:00,CHZ/USDT,0.22594,0.24378,0.21711,0.24098,6762672.79556317,1552931.5903730672029
1644278400,2022-02-08 00:00:00,CHZ/USDT,0.23443,0.2381,0.21147,0.22576,10276554.33418386,2310753.5756300928534
1644192000,2022-02-07 00:00:00,CHZ/USDT,0.23155,0.2369,0.22291,0.2344,7941201.67088597,1840884.5494864634121
1644105600,2022-02-06 00:00:00,CHZ/USDT,0.20872,0.23199,0.20872,0.23183,7563379.99781493,1661590.892239913713
1644019200,2022-02-05 00:00:00,CHZ/USDT,0.20195,0.21448,0.2004,0.209,4749133.42025679,990376.2886880396692
1643932800,2022-02-04 00:00:00,CHZ/USDT,0.18389,0.20306,0.18217,0.20208,5556350.12188156,1081573.2412871319528
1643846400,2022-02-03 00:00:00,CHZ/USDT,0.18001,0.18411,0.17612,0.18336,5010177.74800767,902376.2957460725923
1643760000,2022-02-02 00:00:00,CHZ/USDT,0.1884,0.19609,0.17846,0.18021,6728989.11060533,1257210.5390092986293
1643673600,2022-02-01 00:00:00,CHZ/USDT,0.18883,0.19201,0.18539,0.18854,4480919.23660775,847315.9368647480607
1643587200,2022-01-31 00:00:00,CHZ/USDT,0.18178,0.192,0.17268,0.18902,5652177.70262025,1024951.7930032666012
1643500800,2022-01-30 00:00:00,CHZ/USDT,0.18439,0.19124,0.17808,0.18165,4383362.45540302,814712.9917973479814
1643414400,2022-01-29 00:00:00,CHZ/USDT,0.17955,0.18596,0.17846,0.18439,2836464.80491766,517932.1008167420179
1643328000,2022-01-28 00:00:00,CHZ/USDT,0.17536,0.18054,0.17143,0.17942,3983338.49193433,699895.1281665710059
1643241600,2022-01-27 00:00:00,CHZ/USDT,0.17259,0.18056,0.16488,0.17531,7557280.46806099,1303116.2781202515862
1643155200,2022-01-26 00:00:00,CHZ/USDT,0.1717,0.18919,0.16827,0.17246,7319218.98956401,1304409.3920544949415
1643068800,2022-01-25 00:00:00,CHZ/USDT,0.17541,0.17916,0.16814,0.17189,5444355.64312779,947214.0683884165478
1642982400,2022-01-24 00:00:00,CHZ/USDT,0.18502,0.1853,0.15818,0.17534,9798952.53660803,1647446.1347874921505
1642896000,2022-01-23 00:00:00,CHZ/USDT,0.1764,0.19335,0.17395,0.18535,7912752.24633674,1428441.0243465478934
1642809600,2022-01-22 00:00:00,CHZ/USDT,0.19755,0.20129,0.16276,0.17633,11342928.20152836,2054194.5091114493254
1642723200,2022-01-21 00:00:00,CHZ/USDT,0.23403,0.23997,0.19211,0.19782,9153271.38090127,1965336.103435694248
1642636800,2022-01-20 00:00:00,CHZ/USDT,0.24612,0.25846,0.23289,0.23465,3102606.39114266,769857.460650572057
1642550400,2022-01-19 00:00:00,CHZ/USDT,0.25909,0.26082,0.24163,0.24624,3388413.98534039,847326.2278514008783
1642464000,2022-01-18 00:00:00,CHZ/USDT,0.25693,0.26837,0.24742,0.25914,5346097.6719223,1378985.2004850559112
1642377600,2022-01-17 00:00:00,CHZ/USDT,0.26958,0.27057,0.25219,0.25695,4368555.05119583,1131319.0489796156722
1642291200,2022-01-16 00:00:00,CHZ/USDT,0.26669,0.27727,0.26448,0.26945,4459042.27950796,1208497.7420726164646
1642204800,2022-01-15 00:00:00,CHZ/USDT,0.26643,0.27272,0.26214,0.2667,2758438.20807203,738092.9571036038817
1642118400,2022-01-14 00:00:00,CHZ/USDT,0.26424,0.27327,0.2566,0.2666,3357468.70142507,887109.3387249775257
1642032000,2022-01-13 00:00:00,CHZ/USDT,0.27749,0.27985,0.26145,0.26397,3383348.54492526,918194.6380543353087
1641945600,2022-01-12 00:00:00,CHZ/USDT,0.26388,0.27831,0.26351,0.27773,5625737.63270099,1536372.958391758796
1641859200,2022-01-11 00:00:00,CHZ/USDT,0.25122,0.26483,0.2445,0.26384,4773732.15128345,1226558.4420234606564
1641772800,2022-01-10 00:00:00,CHZ/USDT,0.26042,0.26986,0.23603,0.25114,6022915.09083229,1519460.6232818371681
1641686400,2022-01-09 00:00:00,CHZ/USDT,0.25548,0.269,0.253,0.26043,3714339.48520325,970927.3375142904072
1641600000,2022-01-08 00:00:00,CHZ/USDT,0.26411,0.2739,0.24217,0.25569,6362932.51257322,1631898.1318334054654
1641513600,2022-01-07 00:00:00,CHZ/USDT,0.28141,0.28315,0.26013,0.26409,7980251.23361932,2148486.1729034482295
1641427200,2022-01-06 00:00:00,CHZ/USDT,0.2788,0.289,0.268,0.28174,6727917.27549159,1864806.475966400784
1641340800,2022-01-05 00:00:00,CHZ/USDT,0.30315,0.32589,0.26263,0.27884,19131230.11650775,5846590.6915508747798
1641254400,2022-01-04 00:00:00,CHZ/USDT,0.3005,0.31781,0.29225,0.30245,6337088.32307331,1940005.9008978318989
1641168000,2022-01-03 00:00:00,CHZ/USDT,0.31149,0.31912,0.29374,0.30056,5458776.61007703,1670870.2681342511218
1641081600,2022-01-02 00:00:00,CHZ/USDT,0.29484,0.318,0.29259,0.31172,7682810.22788495,2365019.8586381403427
1640995200,2022-01-01 00:00:00,CHZ/USDT,0.2836,0.29565,0.28332,0.29494,3153004.8777902,913925.9049202702578
1640908800,2021-12-31 00:00:00,CHZ/USDT,0.28977,0.29625,0.27559,0.28318,4187834.81950258,1206472.789360459093
1640822400,2021-12-30 00:00:00,CHZ/USDT,0.28706,0.29668,0.27905,0.28983,4418348.16293968,1275176.8646406557983
1640736000,2021-12-29 00:00:00,CHZ/USDT,0.3037,0.30773,0.28,0.28685,5944310.33066609,1760098.5023240042133
1640649600,2021-12-28 00:00:00,CHZ/USDT,0.33713,0.33713,0.3,0.3036,14023346.35054618,4430870.0736665824114
