https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LIKE,Volume USDT
1644105600,2022-02-06 00:00:00,LIKE/USDT,0.1402,0.1445,0.1402,0.1436,166449.1159136,23795.352193681486
1644019200,2022-02-05 00:00:00,LIKE/USDT,0.133,0.1411,0.1321,0.1409,161495.73773779,22054.007299925571
1643932800,2022-02-04 00:00:00,LIKE/USDT,0.1375,0.1386,0.1322,0.1332,133481.54871225,17980.936636300841
1643846400,2022-02-03 00:00:00,LIKE/USDT,0.1351,0.1385,0.1338,0.1378,106109.39248189,14427.123369409906
1643760000,2022-02-02 00:00:00,LIKE/USDT,0.1346,0.1365,0.1343,0.1351,62754.76965249,8494.338236917694
1643673600,2022-02-01 00:00:00,LIKE/USDT,0.135,0.1365,0.1343,0.1346,22794.67417003,3088.179084307383
1643587200,2022-01-31 00:00:00,LIKE/USDT,0.1311,0.135,0.1289,0.135,83197.13496681,10871.667172278791
1643500800,2022-01-30 00:00:00,LIKE/USDT,0.1349,0.135,0.1291,0.131,96588.20395244,12675.762467572026
1643414400,2022-01-29 00:00:00,LIKE/USDT,0.1358,0.1366,0.1337,0.1347,74065.88209565,10011.516298961467
1643328000,2022-01-28 00:00:00,LIKE/USDT,0.1458,0.1463,0.1353,0.1358,65143.72718779,9151.231056843178
1643241600,2022-01-27 00:00:00,LIKE/USDT,0.1452,0.1462,0.144,0.1456,29961.92774347,4360.833859595872
1643155200,2022-01-26 00:00:00,LIKE/USDT,0.1464,0.1476,0.1445,0.1452,48453.89770044,7057.428692008878
1643068800,2022-01-25 00:00:00,LIKE/USDT,0.1478,0.1478,0.1453,0.1455,26230.58802825,3839.228624244861
1642982400,2022-01-24 00:00:00,LIKE/USDT,0.1592,0.1592,0.1475,0.1475,56564.3148,8748.63193911
1642896000,2022-01-23 00:00:00,LIKE/USDT,0.17,0.1768,0.1565,0.1585,117758.02850586,19647.69962723939
1642809600,2022-01-22 00:00:00,LIKE/USDT,0.175,0.175,0.168,0.1689,46009.01486918,7889.639085986757
1642723200,2022-01-21 00:00:00,LIKE/USDT,0.1781,0.1794,0.174,0.175,76221.33562075,13495.571737696185
1642636800,2022-01-20 00:00:00,LIKE/USDT,0.1782,0.185,0.1756,0.1781,108005.17733842,19282.564724847705
1642550400,2022-01-19 00:00:00,LIKE/USDT,0.1793,0.18,0.1778,0.1782,29481.8894477,5271.041393369299
1642464000,2022-01-18 00:00:00,LIKE/USDT,0.1799,0.1807,0.1772,0.1787,152098.74447241,27220.367622343129
1642377600,2022-01-17 00:00:00,LIKE/USDT,0.1793,0.1812,0.1783,0.1799,58663.7203871,10534.151521184462
1642291200,2022-01-16 00:00:00,LIKE/USDT,0.1827,0.1839,0.1785,0.1785,130575.24370999,23717.291401507819
1642204800,2022-01-15 00:00:00,LIKE/USDT,0.1873,0.1921,0.1824,0.1839,983494.12168081,185303.760241082856
1642118400,2022-01-14 00:00:00,LIKE/USDT,0.2237,0.2237,0.1755,0.1873,590496.41372398,110506.373798603239
1642032000,2022-01-13 00:00:00,LIKE/USDT,0.2244,0.226,0.222,0.2238,61041.14593283,13652.582680958743
1641945600,2022-01-12 00:00:00,LIKE/USDT,0.2256,0.2286,0.2225,0.2245,100533.57513342,22692.519928056894
1641859200,2022-01-11 00:00:00,LIKE/USDT,0.2242,0.2256,0.223,0.2245,18040.33963664,4052.413919715596
1641772800,2022-01-10 00:00:00,LIKE/USDT,0.233,0.2342,0.223,0.223,28211.48496431,6438.994601341561
1641686400,2022-01-09 00:00:00,LIKE/USDT,0.2183,0.2358,0.2162,0.233,150639.51649395,34238.442357035959
1641600000,2022-01-08 00:00:00,LIKE/USDT,0.2522,0.2534,0.2167,0.2183,281832.36321172,67950.571006479146
1641513600,2022-01-07 00:00:00,LIKE/USDT,0.2695,0.2723,0.2504,0.2519,126474.33858283,33129.184000094871
1641427200,2022-01-06 00:00:00,LIKE/USDT,0.2759,0.2778,0.2635,0.2699,51048.89925512,13856.316217582267
1641340800,2022-01-05 00:00:00,LIKE/USDT,0.2784,0.2821,0.27,0.2759,185805.71358813,51403.701361831719
1641254400,2022-01-04 00:00:00,LIKE/USDT,0.276,0.2823,0.2699,0.2797,184328.54774829,50881.299558044694
1641168000,2022-01-03 00:00:00,LIKE/USDT,0.2787,0.2797,0.2763,0.2763,52379.68340849,14550.94967311952
1641081600,2022-01-02 00:00:00,LIKE/USDT,0.2851,0.2864,0.2773,0.2787,122813.83879984,34428.803263226583
1640995200,2022-01-01 00:00:00,LIKE/USDT,0.2849,0.2883,0.2808,0.2835,98871.17827324,28145.201854968075
1640908800,2021-12-31 00:00:00,LIKE/USDT,0.2895,0.2897,0.2846,0.2849,38042.70090985,10952.492848190137
1640822400,2021-12-30 00:00:00,LIKE/USDT,0.3262,0.3262,0.2861,0.2895,156521.74754287,48135.853782555861
1640736000,2021-12-29 00:00:00,LIKE/USDT,0.3455,0.3455,0.3231,0.3262,131599.42412056,43409.496638808188
1640649600,2021-12-28 00:00:00,LIKE/USDT,0.3619,0.3619,0.3455,0.3463,236032.13785423,83262.34639730483
