https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume WAVES
1660359600000,2022-08-13 03:00:00,WAVES/ETH,0.00312461,0.00313895,0.00310324,0.00310324,5.1477165768,1658.82
1660356000000,2022-08-13 02:00:00,WAVES/ETH,0.00313278,0.00314243,0.003122,0.00312578,5.507468071,1761.95
1660352400000,2022-08-13 01:00:00,WAVES/ETH,0.00311273,0.00314429,0.00310873,0.00313598,5.6401541094,1798.53
1660348800000,2022-08-13 00:00:00,WAVES/ETH,0.00312939,0.00317557,0.00311435,0.00312338,5.6226149746,1800.17
1660345200000,2022-08-12 23:00:00,WAVES/ETH,0.00315266,0.00315934,0.00312692,0.00312731,5.3340650284,1705.64
1660341600000,2022-08-12 22:00:00,WAVES/ETH,0.00313983,0.00316341,0.00313983,0.00314382,5.8425379644,1858.42
1660338000000,2022-08-12 21:00:00,WAVES/ETH,0.00314764,0.00314982,0.00313825,0.00314353,5.979622765999999,1902.2
1660334400000,2022-08-12 20:00:00,WAVES/ETH,0.00315489,0.00315919,0.00313762,0.00314034,5.68184050072425,1809.30743191
1660330800000,2022-08-12 19:00:00,WAVES/ETH,0.00315734,0.00316385,0.00315271,0.00315271,5.5612228045,1763.95
1660327200000,2022-08-12 18:00:00,WAVES/ETH,0.0031713,0.00317457,0.00315,0.00315871,5.550330406244629,1757.15099083
1660323600000,2022-08-12 17:00:00,WAVES/ETH,0.00317249,0.00317823,0.00316431,0.00317404,6.1219931308,1928.77
1660320000000,2022-08-12 16:00:00,WAVES/ETH,0.00316289,0.00319612,0.00315691,0.00317676,6.7866076907999995,2136.33
1660316400000,2022-08-12 15:00:00,WAVES/ETH,0.00317142,0.00319252,0.00315703,0.00315777,5.235108994499999,1657.85
1660312800000,2022-08-12 14:00:00,WAVES/ETH,0.00317721,0.00318528,0.00316723,0.00317073,6.142030011046412,1937.10281577
1660309200000,2022-08-12 13:00:00,WAVES/ETH,0.00316474,0.00318169,0.00316254,0.00317112,5.0068496568,1578.89
1660305600000,2022-08-12 12:00:00,WAVES/ETH,0.00316675,0.00317709,0.00315504,0.00317053,6.064882023924935,1912.89217384
1660302000000,2022-08-12 11:00:00,WAVES/ETH,0.00317793,0.0031933,0.00316359,0.00316756,6.434292911048212,2031.30892897
1660298400000,2022-08-12 10:00:00,WAVES/ETH,0.00319816,0.00319994,0.00317241,0.00318303,6.090723236768202,1913.4985334
1660294800000,2022-08-12 09:00:00,WAVES/ETH,0.00318988,0.00320649,0.00318149,0.00319202,5.906194606,1850.3
1660291200000,2022-08-12 08:00:00,WAVES/ETH,0.00318899,0.00319661,0.00318327,0.00318961,5.983772152199999,1876.02
1660287600000,2022-08-12 07:00:00,WAVES/ETH,0.00316916,0.00318848,0.00316441,0.00318474,5.8938709284,1850.66
1660284000000,2022-08-12 06:00:00,WAVES/ETH,0.00317997,0.00319238,0.00316575,0.00316877,5.977441276458639,1886.36009444
1660280400000,2022-08-12 05:00:00,WAVES/ETH,0.00319101,0.00319201,0.00317145,0.00317933,5.4226334547,1705.59
1660276800000,2022-08-12 04:00:00,WAVES/ETH,0.00317118,0.00319278,0.00316893,0.00319036,6.5541798732,2054.37
1660273200000,2022-08-12 03:00:00,WAVES/ETH,0.00317926,0.00318241,0.00317032,0.00317471,5.7841946316,1821.96
1660269600000,2022-08-12 02:00:00,WAVES/ETH,0.00318333,0.00319539,0.00316373,0.00317515,6.1999883989999995,1952.66
1660266000000,2022-08-12 01:00:00,WAVES/ETH,0.00319342,0.00320105,0.00318301,0.00319351,6.315485376,1977.6
1660262400000,2022-08-12 00:00:00,WAVES/ETH,0.00322437,0.00323349,0.00317199,0.00318782,5.693931613470316,1786.15217091
1660258800000,2022-08-11 23:00:00,WAVES/ETH,0.00321784,0.00324322,0.00321784,0.00323339,5.3698201086,1660.74
1660255200000,2022-08-11 22:00:00,WAVES/ETH,0.00321268,0.00324104,0.00320908,0.00323314,6.2097626724,1920.66
1660251600000,2022-08-11 21:00:00,WAVES/ETH,0.00321451,0.00322468,0.00320862,0.00321226,5.7028536684,1775.34
1660248000000,2022-08-11 20:00:00,WAVES/ETH,0.00321819,0.00323014,0.00321165,0.00321165,6.1629315345,1918.93
1660244400000,2022-08-11 19:00:00,WAVES/ETH,0.00324501,0.00324881,0.00321792,0.00322238,6.2575074982,1941.89
1660240800000,2022-08-11 18:00:00,WAVES/ETH,0.00322023,0.00324467,0.00322023,0.00323982,5.7822039486,1784.73
1660237200000,2022-08-11 17:00:00,WAVES/ETH,0.00323346,0.00323452,0.00321827,0.00321904,5.861228032,1820.8
1660233600000,2022-08-11 16:00:00,WAVES/ETH,0.00328897,0.0033073,0.00322251,0.00323075,5.0260454675,1555.69
1660226400000,2022-08-11 14:00:00,WAVES/ETH,0.00321225,0.00321554,0.00321094,0.00321094,0.3453687064,107.56
1660222800000,2022-08-11 13:00:00,WAVES/ETH,0.00320293,0.0032198,0.00320293,0.00321206,6.181256143400001,1924.39
1660219200000,2022-08-11 12:00:00,WAVES/ETH,0.00322218,0.00322353,0.00319717,0.00320279,4.95886574479375,1548.295625
1660215600000,2022-08-11 11:00:00,WAVES/ETH,0.00323866,0.00324391,0.00321017,0.00321315,5.723953119815145,1781.4148483
1660212000000,2022-08-11 10:00:00,WAVES/ETH,0.00324458,0.00324997,0.00323344,0.00324272,6.5121600128,2008.24
1660208400000,2022-08-11 09:00:00,WAVES/ETH,0.00325242,0.00325732,0.00324,0.00324809,5.959807462499335,1834.86524773
1660204800000,2022-08-11 08:00:00,WAVES/ETH,0.00325479,0.00326348,0.00324907,0.00325693,6.1149512135999995,1877.52
1660201200000,2022-08-11 07:00:00,WAVES/ETH,0.0032621,0.00327393,0.00324897,0.0032551,5.602507650868714,1721.14763014
1660197600000,2022-08-11 06:00:00,WAVES/ETH,0.003245,0.00327031,0.003245,0.00325934,6.5427339292,2007.38
1660194000000,2022-08-11 05:00:00,WAVES/ETH,0.00327309,0.00327515,0.00324313,0.00324679,4.77506232302868,1470.70254714
1660190400000,2022-08-11 04:00:00,WAVES/ETH,0.00327043,0.00327773,0.00326046,0.00327033,5.820996976565596,1779.94177241
1660186800000,2022-08-11 03:00:00,WAVES/ETH,0.00326409,0.00327438,0.00326062,0.00326593,6.1138862786,1872.02
1660183200000,2022-08-11 02:00:00,WAVES/ETH,0.00324694,0.00328873,0.00324694,0.00326256,5.36233340366519,1643.59686984
1660179600000,2022-08-11 01:00:00,WAVES/ETH,0.00329235,0.00329417,0.00324195,0.00324857,5.008909245502782,1541.88127253
1660176000000,2022-08-11 00:00:00,WAVES/ETH,0.00329686,0.00336195,0.00328615,0.00328692,6.046304689489101,1839.50466987
1660172400000,2022-08-10 23:00:00,WAVES/ETH,0.00327295,0.00329422,0.00326709,0.00329422,6.7450472188,2047.54
1660168800000,2022-08-10 22:00:00,WAVES/ETH,0.00326095,0.00328195,0.00325562,0.00327065,6.517816733,1992.82
1660165200000,2022-08-10 21:00:00,WAVES/ETH,0.00329485,0.00330408,0.00324257,0.00326077,6.127522114383745,1879.16415889
1660161600000,2022-08-10 20:00:00,WAVES/ETH,0.00330238,0.00331025,0.00328986,0.00328986,6.5641260636,1995.26
1660158000000,2022-08-10 19:00:00,WAVES/ETH,0.00331351,0.00332008,0.00329061,0.00329972,6.1642399292,1868.11
1660154400000,2022-08-10 18:00:00,WAVES/ETH,0.00334884,0.00335151,0.00330788,0.00331846,6.279024088966816,1892.14999999
1660150800000,2022-08-10 17:00:00,WAVES/ETH,0.00335694,0.00336729,0.00332198,0.00334088,5.9084130976,1768.52
1660147200000,2022-08-10 16:00:00,WAVES/ETH,0.00329208,0.00337073,0.00329126,0.00335626,6.5099060314845225,1939.63102724
1660143600000,2022-08-10 15:00:00,WAVES/ETH,0.00327613,0.00329682,0.00327474,0.00329164,5.9868019156,1818.79
1660140000000,2022-08-10 14:00:00,WAVES/ETH,0.00328583,0.00329213,0.0032727,0.0032786,5.7895485959999995,1765.86
1660136400000,2022-08-10 13:00:00,WAVES/ETH,0.00330845,0.00331844,0.00327645,0.00328116,6.327610959163399,1928.46766362
1660132800000,2022-08-10 12:00:00,WAVES/ETH,0.00341049,0.00341618,0.00331033,0.00331248,7.038776379153427,2124.92645364
1660129200000,2022-08-10 11:00:00,WAVES/ETH,0.00342448,0.00343782,0.00340793,0.00340793,6.0605604741,1778.37
1660125600000,2022-08-10 10:00:00,WAVES/ETH,0.00341363,0.00342887,0.00341228,0.00342221,7.3277044962,2141.22
1660122000000,2022-08-10 09:00:00,WAVES/ETH,0.00342934,0.00342934,0.00340789,0.0034219,5.596209479,1635.41
1660118400000,2022-08-10 08:00:00,WAVES/ETH,0.00341773,0.00343575,0.00341392,0.00342587,5.8549831235,1709.05
1660114800000,2022-08-10 07:00:00,WAVES/ETH,0.00342104,0.00342796,0.00341072,0.00342308,5.548128063999999,1620.8
1660111200000,2022-08-10 06:00:00,WAVES/ETH,0.00342612,0.00342918,0.00340862,0.00341731,6.2115418677,1817.67
1660107600000,2022-08-10 05:00:00,WAVES/ETH,0.00342499,0.00343873,0.00340834,0.00341556,6.062345755200001,1774.92
1660104000000,2022-08-10 04:00:00,WAVES/ETH,0.00343237,0.00344604,0.0034092,0.00342414,4.3393441392,1267.28
1660006800000,2022-08-09 01:00:00,WAVES/ETH,0.00345346,0.00345815,0.00343428,0.00344188,2.044648814,594.05
1660003200000,2022-08-09 00:00:00,WAVES/ETH,0.00344504,0.00346793,0.00342755,0.00345472,6.383728309812608,1847.8279889
1659999600000,2022-08-08 23:00:00,WAVES/ETH,0.00343288,0.00345018,0.00340972,0.00344751,7.237420040919179,2099.31807041
1659996000000,2022-08-08 22:00:00,WAVES/ETH,0.00348964,0.00349584,0.00343144,0.00343201,7.04646976990904,2053.16119997
1659992400000,2022-08-08 21:00:00,WAVES/ETH,0.00346558,0.0034947,0.00346558,0.0034947,6.551793810715527,1874.78004141
1659988800000,2022-08-08 20:00:00,WAVES/ETH,0.00347255,0.00347524,0.00345684,0.00346602,6.726787304137542,1940.78144504
1659985200000,2022-08-08 19:00:00,WAVES/ETH,0.00349635,0.0035,0.00347056,0.00347262,6.028204218150736,1735.92394738
1659981600000,2022-08-08 18:00:00,WAVES/ETH,0.00350218,0.0035059,0.00349382,0.00349634,6.86436781834,1963.301
1659978000000,2022-08-08 17:00:00,WAVES/ETH,0.00348854,0.00350869,0.00348719,0.00350554,6.398662162,1825.3
1659974400000,2022-08-08 16:00:00,WAVES/ETH,0.00349855,0.00350731,0.00348084,0.00349017,5.987596045199999,1715.56
1659970800000,2022-08-08 15:00:00,WAVES/ETH,0.00349391,0.00351728,0.00347133,0.00349665,6.226908099280034,1780.82109999
1659967200000,2022-08-08 14:00:00,WAVES/ETH,0.00348669,0.00349605,0.00346919,0.00348954,6.61987754205768,1897.063092
1659963600000,2022-08-08 13:00:00,WAVES/ETH,0.00348848,0.0035023,0.00347697,0.00348615,7.234303164731447,2075.15544791
1659960000000,2022-08-08 12:00:00,WAVES/ETH,0.00353423,0.00353568,0.00348982,0.00349806,6.761075497153544,1932.80718374
1659956400000,2022-08-08 11:00:00,WAVES/ETH,0.00357702,0.00358145,0.00353406,0.00353406,6.0030249972,1698.62
1659952800000,2022-08-08 10:00:00,WAVES/ETH,0.00353601,0.00358817,0.00353543,0.00358233,6.082677252245577,1697.9667569
1659949200000,2022-08-08 09:00:00,WAVES/ETH,0.00354373,0.00355125,0.00352689,0.00353743,6.599736854814126,1865.68691248
1659945600000,2022-08-08 08:00:00,WAVES/ETH,0.0035955,0.003615,0.00353771,0.00354555,6.712294987298984,1893.16043697
1659942000000,2022-08-08 07:00:00,WAVES/ETH,0.00360131,0.00360579,0.0035769,0.00358307,6.214834914964169,1734.49999999
1659938400000,2022-08-08 06:00:00,WAVES/ETH,0.00360346,0.00361371,0.00358939,0.00360338,6.9872420904000005,1939.08
1659934800000,2022-08-08 05:00:00,WAVES/ETH,0.00363403,0.0036371,0.00360361,0.00360736,6.2931838144,1744.54
1659931200000,2022-08-08 04:00:00,WAVES/ETH,0.00363015,0.00363703,0.00361988,0.00363646,6.6283211004,1822.74
1659927600000,2022-08-08 03:00:00,WAVES/ETH,0.00360722,0.00362856,0.00360072,0.00362526,6.1501085796,1696.46
1659924000000,2022-08-08 02:00:00,WAVES/ETH,0.00362701,0.0036371,0.00360616,0.00360616,7.2959107888000005,2023.18
1659920400000,2022-08-08 01:00:00,WAVES/ETH,0.00364872,0.0036691,0.00361791,0.00362281,6.867444833384786,1895.61275181
1659916800000,2022-08-08 00:00:00,WAVES/ETH,0.00356745,0.00367871,0.00356745,0.00366961,8.490360443819009,2313.69558177
1659913200000,2022-08-07 23:00:00,WAVES/ETH,0.00356143,0.00357555,0.00356143,0.00356572,6.271777395453206,1758.90911105
1659909600000,2022-08-07 22:00:00,WAVES/ETH,0.00356839,0.00357289,0.00356129,0.00356197,6.7028082869,1881.77
1659906000000,2022-08-07 21:00:00,WAVES/ETH,0.00356718,0.00357467,0.00356494,0.00356551,6.5738020972,1843.72
1659902400000,2022-08-07 20:00:00,WAVES/ETH,0.00356414,0.0035701,0.00356,0.00356717,6.946349683581791,1947.29987177
1659898800000,2022-08-07 19:00:00,WAVES/ETH,0.00356743,0.00357158,0.0035635,0.0035635,7.0835253,1987.8
1659895200000,2022-08-07 18:00:00,WAVES/ETH,0.00356476,0.00357163,0.00356108,0.00357157,6.347981027451574,1777.36430406
1659891600000,2022-08-07 17:00:00,WAVES/ETH,0.00358336,0.00358336,0.00355621,0.00356229,6.1668939564,1731.16
1659888000000,2022-08-07 16:00:00,WAVES/ETH,0.00354502,0.00359492,0.00354058,0.00358014,6.433010360399999,1796.86
1659884400000,2022-08-07 15:00:00,WAVES/ETH,0.00355131,0.0035602,0.00353953,0.00353953,6.3811000792999995,1802.81
1659880800000,2022-08-07 14:00:00,WAVES/ETH,0.00355572,0.00356551,0.00354682,0.00355591,7.455779621768115,2096.72900095
1659877200000,2022-08-07 13:00:00,WAVES/ETH,0.00354503,0.00356505,0.00354503,0.00355478,6.684195025199999,1880.34
1659873600000,2022-08-07 12:00:00,WAVES/ETH,0.003569,0.003569,0.0035512,0.00355479,6.388313108999999,1797.1
1659870000000,2022-08-07 11:00:00,WAVES/ETH,0.00357133,0.00357249,0.0035611,0.00356586,6.7769882472,1900.52
1659866400000,2022-08-07 10:00:00,WAVES/ETH,0.00356541,0.00358417,0.00356061,0.00357343,7.297342533500908,2042.11151009
1659862800000,2022-08-07 09:00:00,WAVES/ETH,0.00357315,0.00358182,0.00356269,0.00356305,6.77884795250994,1902.54078739
1659859200000,2022-08-07 08:00:00,WAVES/ETH,0.00358542,0.00358978,0.00357,0.00357335,6.864657985845,1921.0707
1659855600000,2022-08-07 07:00:00,WAVES/ETH,0.00357405,0.00358985,0.00356697,0.00358613,6.012801413725,1676.6825
1659852000000,2022-08-07 06:00:00,WAVES/ETH,0.00357017,0.00358093,0.00356639,0.00357503,5.6414688406,1578.02
1659848400000,2022-08-07 05:00:00,WAVES/ETH,0.00357741,0.00358339,0.00355983,0.00357016,6.93592834,1942.75
1659844800000,2022-08-07 04:00:00,WAVES/ETH,0.00357361,0.00358824,0.00356856,0.00357584,6.891752190399999,1927.31
1659841200000,2022-08-07 03:00:00,WAVES/ETH,0.00357103,0.00358134,0.00356781,0.00356933,6.9760056319,1954.43
1659837600000,2022-08-07 02:00:00,WAVES/ETH,0.0035808,0.00359232,0.00356619,0.00356892,6.632496001476377,1858.40422354
1659834000000,2022-08-07 01:00:00,WAVES/ETH,0.00353962,0.0035861,0.00353962,0.00358068,6.852418929600001,1913.72
1659830400000,2022-08-07 00:00:00,WAVES/ETH,0.00359908,0.0036025,0.00352844,0.00352844,6.594574009623347,1868.97722779
1659826800000,2022-08-06 23:00:00,WAVES/ETH,0.00358644,0.00360779,0.00358142,0.00360715,6.216999639314926,1723.52123957
1659823200000,2022-08-06 22:00:00,WAVES/ETH,0.00358716,0.00359393,0.00358063,0.0035894,6.901482956,1922.74
1659819600000,2022-08-06 21:00:00,WAVES/ETH,0.00358111,0.00359337,0.00358091,0.00358283,5.9090540340999995,1649.27
1659816000000,2022-08-06 20:00:00,WAVES/ETH,0.00358202,0.00358799,0.00357852,0.0035864,6.4120886960000005,1787.89
1659812400000,2022-08-06 19:00:00,WAVES/ETH,0.00358336,0.00359098,0.00357831,0.0035835,5.142394169999999,1435.02
1659808800000,2022-08-06 18:00:00,WAVES/ETH,0.00358954,0.00359776,0.00358273,0.0035872,6.411079712,1787.21
1659805200000,2022-08-06 17:00:00,WAVES/ETH,0.00359394,0.00360992,0.00358086,0.00358962,7.407744272812434,2063.65695333
1659801600000,2022-08-06 16:00:00,WAVES/ETH,0.00360722,0.00361725,0.00359413,0.00359413,7.3971508356,2058.12
1659798000000,2022-08-06 15:00:00,WAVES/ETH,0.00363839,0.00363957,0.00360225,0.00361066,6.0755853688,1682.68
1659794400000,2022-08-06 14:00:00,WAVES/ETH,0.00361991,0.00366094,0.00361216,0.0036263,6.1327985599999995,1691.2
1659790800000,2022-08-06 13:00:00,WAVES/ETH,0.00360485,0.00362776,0.00360422,0.00362572,6.9838256068,1926.19
1659787200000,2022-08-06 12:00:00,WAVES/ETH,0.00361177,0.00361521,0.00359512,0.00360465,6.548243236499999,1816.61
1659783600000,2022-08-06 11:00:00,WAVES/ETH,0.0036159,0.00361655,0.00359849,0.00361014,6.0051790788,1663.42
1659780000000,2022-08-06 10:00:00,WAVES/ETH,0.00361476,0.00362712,0.00360334,0.00361552,7.0492878096,1949.73
1659776400000,2022-08-06 09:00:00,WAVES/ETH,0.00363685,0.00363685,0.00360095,0.00362154,6.5178303996,1799.74
1659772800000,2022-08-06 08:00:00,WAVES/ETH,0.00359999,0.00366403,0.00359455,0.00364028,6.3206545668,1736.31
1659769200000,2022-08-06 07:00:00,WAVES/ETH,0.00359088,0.00361566,0.00357994,0.00359749,6.714948622826632,1866.56491688
1659765600000,2022-08-06 06:00:00,WAVES/ETH,0.0035794,0.00359958,0.00357222,0.00359107,5.9467400986,1655.98
1659762000000,2022-08-06 05:00:00,WAVES/ETH,0.00356331,0.00358464,0.00353353,0.00358301,6.4120830358,1789.58
1659758400000,2022-08-06 04:00:00,WAVES/ETH,0.00357638,0.00357966,0.00354802,0.00356179,6.6929952069,1879.11
1659754800000,2022-08-06 03:00:00,WAVES/ETH,0.00357261,0.00358581,0.00355919,0.00358148,7.08148133,1977.25
1659751200000,2022-08-06 02:00:00,WAVES/ETH,0.00355395,0.00358028,0.00355395,0.0035723,6.027148837,1687.19
1659747600000,2022-08-06 01:00:00,WAVES/ETH,0.00356376,0.0035883,0.00354968,0.00355781,6.4991582613,1826.73
1659744000000,2022-08-06 00:00:00,WAVES/ETH,0.00358813,0.0036222,0.00355842,0.00356504,6.362077854491962,1784.57404531
1659740400000,2022-08-05 23:00:00,WAVES/ETH,0.0036251,0.00363597,0.00358075,0.00358676,7.2196816012,2012.87
1659736800000,2022-08-05 22:00:00,WAVES/ETH,0.00362454,0.0036402,0.00361332,0.00362927,6.9659482526000005,1919.38
1659733200000,2022-08-05 21:00:00,WAVES/ETH,0.00364583,0.00364583,0.00359692,0.00362724,6.3468357348,1749.77
1659729600000,2022-08-05 20:00:00,WAVES/ETH,0.00361844,0.003644,0.00361805,0.00363816,6.3744928992,1752.12
1659726000000,2022-08-05 19:00:00,WAVES/ETH,0.0036354,0.00363836,0.00360679,0.00361321,5.661820925850707,1566.97809589
1659722400000,2022-08-05 18:00:00,WAVES/ETH,0.003627,0.00364509,0.00361406,0.00363425,6.0856606525,1674.53
1659718800000,2022-08-05 17:00:00,WAVES/ETH,0.00362997,0.00363864,0.0036196,0.00362603,6.310162447200001,1740.24
1659715200000,2022-08-05 16:00:00,WAVES/ETH,0.00362465,0.00365909,0.00361823,0.00364021,6.819873392830229,1873.48350585
1659711600000,2022-08-05 15:00:00,WAVES/ETH,0.00363256,0.00364301,0.00361146,0.00361876,6.6321738272,1832.72
1659708000000,2022-08-05 14:00:00,WAVES/ETH,0.00366202,0.00367683,0.00360614,0.00363503,6.953992133182275,1913.04944751
1659704400000,2022-08-05 13:00:00,WAVES/ETH,0.00367597,0.00368721,0.0036497,0.00365842,6.888292681199999,1882.86
1659700800000,2022-08-05 12:00:00,WAVES/ETH,0.00369397,0.00369397,0.00362418,0.0036804,6.251175609107268,1698.50440417
1659697200000,2022-08-05 11:00:00,WAVES/ETH,0.00381228,0.0038252,0.00368668,0.00369296,6.7180702918311805,1819.15598648
1659693600000,2022-08-05 10:00:00,WAVES/ETH,0.00381169,0.00387316,0.00379498,0.00380766,6.4476629844,1693.34
1659690000000,2022-08-05 09:00:00,WAVES/ETH,0.0038331,0.00384503,0.00378538,0.00382282,7.009522752,1833.6
1659686400000,2022-08-05 08:00:00,WAVES/ETH,0.00377058,0.00384967,0.0037627,0.0038309,6.752612503,1762.67
1659682800000,2022-08-05 07:00:00,WAVES/ETH,0.00378208,0.00382153,0.00374793,0.00376998,6.7494705936,1790.32
1659679200000,2022-08-05 06:00:00,WAVES/ETH,0.00375809,0.00380604,0.00370434,0.00377261,5.939370827399999,1574.34
1659675600000,2022-08-05 05:00:00,WAVES/ETH,0.00392234,0.00392363,0.00375878,0.00378519,8.83099971405138,2333.04000963
1659672000000,2022-08-05 04:00:00,WAVES/ETH,0.00385938,0.004,0.00382472,0.00392403,7.5270518146906245,1918.19425812
1659668400000,2022-08-05 03:00:00,WAVES/ETH,0.00357688,0.00384758,0.00357478,0.00384138,7.31411756415783,1904.0338535
1659664800000,2022-08-05 02:00:00,WAVES/ETH,0.00357995,0.00360716,0.0035637,0.00356922,6.279176534293107,1759.25735435
1659661200000,2022-08-05 01:00:00,WAVES/ETH,0.00361567,0.00364712,0.00358474,0.00358474,6.017703038,1678.7
1659657600000,2022-08-05 00:00:00,WAVES/ETH,0.00364976,0.00367622,0.00361557,0.00362169,6.33782720886926,1749.96402477
1659654000000,2022-08-04 23:00:00,WAVES/ETH,0.00363099,0.00366164,0.00362106,0.00366164,7.785370623122439,2126.197721
1659650400000,2022-08-04 22:00:00,WAVES/ETH,0.00362425,0.00364554,0.00361693,0.00362955,7.361610890325027,2028.24341594
1659646800000,2022-08-04 21:00:00,WAVES/ETH,0.0036124,0.00363,0.00360939,0.00362087,6.400334304385902,1767.62333483
1659643200000,2022-08-04 20:00:00,WAVES/ETH,0.00361125,0.00362453,0.0035975,0.00361299,6.1178398371,1693.29
1659639600000,2022-08-04 19:00:00,WAVES/ETH,0.00359599,0.00361147,0.00357753,0.00360937,6.3574360369,1761.37
1659636000000,2022-08-04 18:00:00,WAVES/ETH,0.00361668,0.00362277,0.00358313,0.00359548,6.539530933599999,1818.82
1659632400000,2022-08-04 17:00:00,WAVES/ETH,0.00359816,0.00362564,0.00359816,0.003616,6.6988478606976,1852.5574836
1659628800000,2022-08-04 16:00:00,WAVES/ETH,0.00360236,0.00365903,0.00357467,0.00359567,7.270344013849069,2021.97198682
1659625200000,2022-08-04 15:00:00,WAVES/ETH,0.00362116,0.00366723,0.00358941,0.00360531,5.817494513958704,1613.59065211
1659621600000,2022-08-04 14:00:00,WAVES/ETH,0.00346795,0.00364426,0.00346795,0.00361849,7.9163304783429185,2187.74419118
1659618000000,2022-08-04 13:00:00,WAVES/ETH,0.00348245,0.00349273,0.00346475,0.00346887,6.070244990400001,1749.92
1659614400000,2022-08-04 12:00:00,WAVES/ETH,0.00348734,0.00349225,0.00347444,0.00347776,6.2712707199999995,1803.25
1659610800000,2022-08-04 11:00:00,WAVES/ETH,0.0034853,0.00349952,0.00347529,0.00348093,5.626227159,1616.3
1659607200000,2022-08-04 10:00:00,WAVES/ETH,0.00347095,0.00349156,0.00346783,0.00348864,6.4694735616,1854.44
1659603600000,2022-08-04 09:00:00,WAVES/ETH,0.00346934,0.0034803,0.00346118,0.00347187,5.567074107600001,1603.48
1659600000000,2022-08-04 08:00:00,WAVES/ETH,0.00349622,0.00349816,0.00346042,0.00347503,6.3263963659,1820.53
1659596400000,2022-08-04 07:00:00,WAVES/ETH,0.00348735,0.0034992,0.00347887,0.0034883,6.451087605,1849.35
1659592800000,2022-08-04 06:00:00,WAVES/ETH,0.00348077,0.00350663,0.00347701,0.00349001,6.471537042792351,1854.30329506
1659589200000,2022-08-04 05:00:00,WAVES/ETH,0.00346675,0.00349583,0.00345534,0.00348069,5.5632216339,1598.31
1659585600000,2022-08-04 04:00:00,WAVES/ETH,0.00345181,0.00347656,0.00345115,0.0034622,6.563396406,1895.73
1659582000000,2022-08-04 03:00:00,WAVES/ETH,0.00346387,0.00347624,0.00343972,0.00344948,6.586028102465107,1909.28142864
1659578400000,2022-08-04 02:00:00,WAVES/ETH,0.00346733,0.00348006,0.00346166,0.00346308,6.524962182,1884.15
1659574800000,2022-08-04 01:00:00,WAVES/ETH,0.00347022,0.00348376,0.00346184,0.00346598,6.4428062426,1858.87
1659571200000,2022-08-04 00:00:00,WAVES/ETH,0.00349165,0.00350143,0.00346432,0.00347545,5.457881434500001,1570.41
1659567600000,2022-08-03 23:00:00,WAVES/ETH,0.00346808,0.00348652,0.00346604,0.00348156,6.4057918752,1839.92
1659564000000,2022-08-03 22:00:00,WAVES/ETH,0.00351243,0.00351302,0.00346527,0.00346546,6.7752168822,1955.07
1659560400000,2022-08-03 21:00:00,WAVES/ETH,0.00350208,0.00351467,0.00349246,0.00350583,5.753522787900001,1641.13
1659556800000,2022-08-03 20:00:00,WAVES/ETH,0.00349359,0.00351593,0.00348603,0.00350448,6.250639692455054,1783.61402903
1659553200000,2022-08-03 19:00:00,WAVES/ETH,0.00346734,0.00350067,0.00346582,0.00349631,6.3368171333,1812.43
1659549600000,2022-08-03 18:00:00,WAVES/ETH,0.00346957,0.00347777,0.00346315,0.00346726,6.618479250999999,1908.85
1659546000000,2022-08-03 17:00:00,WAVES/ETH,0.0034801,0.00348127,0.00346647,0.00347287,6.5574384053,1888.19
1659542400000,2022-08-03 16:00:00,WAVES/ETH,0.00348865,0.0034963,0.00347552,0.00347839,6.7551377317,1942.03
1659538800000,2022-08-03 15:00:00,WAVES/ETH,0.00347224,0.00348354,0.00346517,0.00347901,6.190967875199999,1779.52
1659535200000,2022-08-03 14:00:00,WAVES/ETH,0.00347648,0.00348913,0.00346054,0.00347412,6.635916611999999,1910.1
1659531600000,2022-08-03 13:00:00,WAVES/ETH,0.00348872,0.00348872,0.00347485,0.0034834,6.833316112,1961.68
1659528000000,2022-08-03 12:00:00,WAVES/ETH,0.00347294,0.00349511,0.00346437,0.00348578,5.964734276325141,1711.16199999
1659524400000,2022-08-03 11:00:00,WAVES/ETH,0.00349071,0.00349117,0.00347289,0.00347363,6.22853469033,1793.091
1659520800000,2022-08-03 10:00:00,WAVES/ETH,0.00350502,0.00351623,0.00348598,0.00349296,6.061442199149573,1735.33112293
1659517200000,2022-08-03 09:00:00,WAVES/ETH,0.00351308,0.00351605,0.00348599,0.00350363,7.445669221900001,2125.13
1659513600000,2022-08-03 08:00:00,WAVES/ETH,0.00351525,0.00352019,0.00351,0.00351522,5.9556966372,1694.26
1659510000000,2022-08-03 07:00:00,WAVES/ETH,0.00350551,0.0035168,0.00349936,0.00351373,7.0906368654000005,2017.98
1659506400000,2022-08-03 06:00:00,WAVES/ETH,0.00350503,0.00351591,0.00349344,0.00349868,6.266590708400001,1791.13
1659502800000,2022-08-03 05:00:00,WAVES/ETH,0.00351813,0.003522,0.00349607,0.00350396,6.0354656834685185,1722.46991503
1659499200000,2022-08-03 04:00:00,WAVES/ETH,0.00350026,0.00351462,0.003484,0.00351462,5.8942637634,1677.07
1659495600000,2022-08-03 03:00:00,WAVES/ETH,0.00348451,0.00350712,0.00347597,0.00349936,5.7155396816,1633.31
