https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFDAI,Volume BTC
1643673600,2022-02-01 00:00:00,YFDAI/BTC,0.00568,0.00711,0.0056,0.00607,39.75778289,0.2416498970891
1643587200,2022-01-31 00:00:00,YFDAI/BTC,0.00547,0.00602,0.00538,0.00545,34.16300668,0.1962648262332
1643500800,2022-01-30 00:00:00,YFDAI/BTC,0.00541,0.00659,0.00499,0.00546,4805.23841536,26.7458455124464
1643414400,2022-01-29 00:00:00,YFDAI/BTC,0.00532,0.00568,0.00519,0.00555,15.0804,0.080300051
1643328000,2022-01-28 00:00:00,YFDAI/BTC,0.00518,0.00559,0.00501,0.00527,7.1392,0.037497821
1643241600,2022-01-27 00:00:00,YFDAI/BTC,0.00543,0.00551,0.00495,0.00535,7.68909002,0.040555118108
1643155200,2022-01-26 00:00:00,YFDAI/BTC,0.00565,0.0061,0.00525,0.00542,8.2387941,0.0457848390932
1643068800,2022-01-25 00:00:00,YFDAI/BTC,0.00564,0.00615,0.00533,0.00553,17.96003129,0.1003235319724
1642982400,2022-01-24 00:00:00,YFDAI/BTC,0.00637,0.00642,0.0053,0.00567,17.27879711,0.0999157888241
1642896000,2022-01-23 00:00:00,YFDAI/BTC,0.00601,0.00686,0.00591,0.0062,20.60714358,0.1300510309898
1642809600,2022-01-22 00:00:00,YFDAI/BTC,0.00555,0.00683,0.00538,0.00594,12.1375,0.073194584
1642723200,2022-01-21 00:00:00,YFDAI/BTC,0.00637,0.00646,0.00529,0.00529,23.77217582,0.1407366130536
1642636800,2022-01-20 00:00:00,YFDAI/BTC,0.0064,0.00677,0.00623,0.00636,10.9000062,0.070693688866
1642550400,2022-01-19 00:00:00,YFDAI/BTC,0.00655,0.0067,0.00604,0.00643,19.19432015,0.1222593803855
1642464000,2022-01-18 00:00:00,YFDAI/BTC,0.00645,0.0067,0.00629,0.00637,21.95737532,0.1432540435416
1642377600,2022-01-17 00:00:00,YFDAI/BTC,0.00683,0.00683,0.00629,0.00653,11.79037536,0.0763650235936
1642291200,2022-01-16 00:00:00,YFDAI/BTC,0.00728,0.0073,0.00661,0.00668,11.4276,0.078651749
1642204800,2022-01-15 00:00:00,YFDAI/BTC,0.00766,0.00799,0.00731,0.00731,5.3701,0.040855718
1642118400,2022-01-14 00:00:00,YFDAI/BTC,0.00811,0.00831,0.00728,0.00752,26.6338,0.205436305
1642032000,2022-01-13 00:00:00,YFDAI/BTC,0.00835,0.00908,0.00776,0.00799,77.72896234,0.6406819729354
1641945600,2022-01-12 00:00:00,YFDAI/BTC,0.00734,0.0091,0.00716,0.00835,104.56589052,0.8440591674294
1641859200,2022-01-11 00:00:00,YFDAI/BTC,0.00872,0.00894,0.00701,0.00732,99.50842965,0.7670092510483
1641772800,2022-01-10 00:00:00,YFDAI/BTC,0.00971,0.01005,0.0081,0.00856,220.00721492,1.9945261274681
1641686400,2022-01-09 00:00:00,YFDAI/BTC,0.00516,0.011,0.00509,0.00934,222.33460571,1.8613846826048
1641600000,2022-01-08 00:00:00,YFDAI/BTC,0.00476,0.00698,0.00475,0.00513,77.18913926,0.4341447563287
1641513600,2022-01-07 00:00:00,YFDAI/BTC,0.00463,0.00507,0.00426,0.00486,13.58470355,0.0648757219495
1641427200,2022-01-06 00:00:00,YFDAI/BTC,0.00469,0.00469,0.00437,0.00458,9.26760653,0.0427751439855
1641340800,2022-01-05 00:00:00,YFDAI/BTC,0.00473,0.00482,0.00444,0.00461,20.87599467,0.0984714061089
1641254400,2022-01-04 00:00:00,YFDAI/BTC,0.00459,0.00485,0.00449,0.0048,39.17414347,0.185680352785
1641168000,2022-01-03 00:00:00,YFDAI/BTC,0.0046,0.00502,0.00446,0.00478,156.98103152,0.7540354262304
1641081600,2022-01-02 00:00:00,YFDAI/BTC,0.00538,0.00542,0.00445,0.00469,20.4815,0.104144361
1640995200,2022-01-01 00:00:00,YFDAI/BTC,0.00535,0.00577,0.00518,0.00534,22.86821408,0.1230413398799
1640908800,2021-12-31 00:00:00,YFDAI/BTC,0.00603,0.00606,0.0051,0.00535,19.00083046,0.104166916283
1640822400,2021-12-30 00:00:00,YFDAI/BTC,0.00606,0.0063,0.00596,0.00608,15.22423429,0.0913850603402
1640736000,2021-12-29 00:00:00,YFDAI/BTC,0.00599,0.00618,0.00599,0.00607,21.61380789,0.1295810839712
1640649600,2021-12-28 00:00:00,YFDAI/BTC,0.00667,0.00667,0.006,0.006,1.3033031,0.008111348995
