https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume USDT
1655938800,2022-06-22 23:00:00,WAVES/USDT,6.05,6.081,5.85,5.8812,73807.16986256,437986.207205615765
1655935200,2022-06-22 22:00:00,WAVES/USDT,5.9309,6.0988,5.9191,6.0499,41691.87546556,251100.411457141947
1655931600,2022-06-22 21:00:00,WAVES/USDT,6.0676,6.0923,5.8247,5.9291,48465.85104183,288171.162481755318
1655928000,2022-06-22 20:00:00,WAVES/USDT,6.1702,6.2277,6.03,6.0675,60840.26026246,372774.177916575973
1655924400,2022-06-22 19:00:00,WAVES/USDT,6.2872,6.2939,6.1045,6.1701,55373.63102612,342615.737611615198
1655920800,2022-06-22 18:00:00,WAVES/USDT,6.3031,6.3564,6.2572,6.2929,28934.65477205,182633.861313791178
1655917200,2022-06-22 17:00:00,WAVES/USDT,6.3466,6.3659,6.2682,6.3117,35777.02129148,225942.46837770798
1655913600,2022-06-22 16:00:00,WAVES/USDT,6.3165,6.3879,6.2,6.348,59274.01302236,373682.93149504216
1655910000,2022-06-22 15:00:00,WAVES/USDT,6.4401,6.4472,6.2361,6.3137,107933.49692077,684953.64688910798
1655906400,2022-06-22 14:00:00,WAVES/USDT,6.6003,6.6146,6.4012,6.4368,83011.92031735,540298.148313995708
1655902800,2022-06-22 13:00:00,WAVES/USDT,6.4488,6.6095,6.3419,6.5959,60336.54892183,390971.28454704813
1655899200,2022-06-22 12:00:00,WAVES/USDT,6.5078,6.5183,6.3151,6.4579,66626.74843178,427613.531631603369
1655895600,2022-06-22 11:00:00,WAVES/USDT,6.4366,6.6711,6.41,6.5061,63154.21752903,412674.52918935517
1655892000,2022-06-22 10:00:00,WAVES/USDT,6.41,6.5062,6.3029,6.4289,58812.23239384,377816.757473539718
1655888400,2022-06-22 09:00:00,WAVES/USDT,6.3699,6.5606,6.3573,6.4084,120544.73848762,780302.609711055605
1655884800,2022-06-22 08:00:00,WAVES/USDT,6.2,6.3966,6.1406,6.3626,84506.84830181,530628.569471795903
1655881200,2022-06-22 07:00:00,WAVES/USDT,6.3882,6.4128,6.1124,6.1879,170157.40631234,1063006.846487887546
1655877600,2022-06-22 06:00:00,WAVES/USDT,6.8712,6.959,6.3662,6.387,212861.45410908,1409731.419582528468
1655874000,2022-06-22 05:00:00,WAVES/USDT,7.0877,7.1288,6.8485,6.8794,64242.20914339,449541.564911451154
1655870400,2022-06-22 04:00:00,WAVES/USDT,6.9723,7.1015,6.8183,7.0891,78066.18952014,541863.787680102403
1655866800,2022-06-22 03:00:00,WAVES/USDT,6.9526,7.27,6.8701,6.9778,182950.13600777,1293928.475899081378
1655863200,2022-06-22 02:00:00,WAVES/USDT,6.7407,6.9897,6.7191,6.9509,113287.36113044,781118.765493485431
1655859600,2022-06-22 01:00:00,WAVES/USDT,6.9619,7.091,6.7276,6.7388,138939.94936238,960942.125485230635
1655856000,2022-06-22 00:00:00,WAVES/USDT,6.9354,7.34,6.704,6.9695,346875.14086475,2430273.248116144231
1655852400,2022-06-21 23:00:00,WAVES/USDT,6.7778,7.0287,6.7718,6.9415,193906.93124613,1335488.298769951194
1655848800,2022-06-21 22:00:00,WAVES/USDT,6.5965,6.8735,6.5526,6.7793,92615.20286029,623333.125167219725
1655845200,2022-06-21 21:00:00,WAVES/USDT,6.618,6.7555,6.5221,6.596,85988.19988892,570230.8783138173
1655841600,2022-06-21 20:00:00,WAVES/USDT,6.465,6.7288,6.435,6.6217,170545.34900058,1124568.574349195538
1655838000,2022-06-21 19:00:00,WAVES/USDT,6.54,6.7169,6.3648,6.4717,167211.10368776,1091273.270986976577
1655834400,2022-06-21 18:00:00,WAVES/USDT,6.7942,6.8593,6.4357,6.5291,229173.05998063,1528197.996525669263
1655830800,2022-06-21 17:00:00,WAVES/USDT,6.8596,7.1871,6.7616,6.7844,294138.55371269,2058975.012312130279
1655827200,2022-06-21 16:00:00,WAVES/USDT,6.7441,7.0441,6.6692,6.8506,247816.60258961,1703995.664683551324
1655823600,2022-06-21 15:00:00,WAVES/USDT,6.7792,7.1907,6.5604,6.7448,553596.41779924,3782086.298188265181
1655820000,2022-06-21 14:00:00,WAVES/USDT,6.2819,6.8046,6.2182,6.7667,291814.3515101,1896593.570158394458
1655816400,2022-06-21 13:00:00,WAVES/USDT,5.715,6.3143,5.715,6.2839,204830.49495765,1244771.488065970364
1655812800,2022-06-21 12:00:00,WAVES/USDT,5.6426,5.779,5.6136,5.7206,49221.32008028,280527.08728378825
1655809200,2022-06-21 11:00:00,WAVES/USDT,5.8229,5.95,5.6004,5.6494,145142.93892987,843692.072359720842
1655805600,2022-06-21 10:00:00,WAVES/USDT,5.6858,5.92,5.5873,5.8406,157542.93699247,908982.848673866471
1655802000,2022-06-21 09:00:00,WAVES/USDT,5.207,5.7954,5.192,5.6946,304324.07108584,1705078.364802827156
1655798400,2022-06-21 08:00:00,WAVES/USDT,4.8838,5.2943,4.8794,5.2002,73262.77074044,373694.6066780916
1655794800,2022-06-21 07:00:00,WAVES/USDT,4.9258,4.9313,4.858,4.883,34240.09265572,167621.990922377213
1655791200,2022-06-21 06:00:00,WAVES/USDT,4.8908,4.9426,4.8893,4.9235,33336.47788784,163861.284331621757
1655787600,2022-06-21 05:00:00,WAVES/USDT,4.8147,4.9173,4.8064,4.8821,29706.50348282,144944.847583255068
1655784000,2022-06-21 04:00:00,WAVES/USDT,4.8071,4.84,4.7596,4.8086,13923.13432003,66803.549944885894
1655780400,2022-06-21 03:00:00,WAVES/USDT,4.791,4.8264,4.7424,4.8117,21906.67590858,104875.495890978669
1655776800,2022-06-21 02:00:00,WAVES/USDT,4.7967,4.806,4.7209,4.7852,17822.05582563,84728.526739071191
1655773200,2022-06-21 01:00:00,WAVES/USDT,4.7912,4.8578,4.7405,4.7908,32943.89137621,157594.198635424252
1655769600,2022-06-21 00:00:00,WAVES/USDT,4.8501,4.867,4.6936,4.7821,34171.74381685,162903.977517687588
1655766000,2022-06-20 23:00:00,WAVES/USDT,4.7881,4.8857,4.7499,4.8453,25590.24812476,123401.356339162802
1655762400,2022-06-20 22:00:00,WAVES/USDT,4.7369,4.8404,4.6686,4.7845,46468.37124854,222115.105302388726
1655758800,2022-06-20 21:00:00,WAVES/USDT,4.7696,4.7971,4.6998,4.7336,16353.05150603,77797.957736859595
1655755200,2022-06-20 20:00:00,WAVES/USDT,4.6933,4.7918,4.6557,4.7679,33970.58819607,160768.768642684992
1655751600,2022-06-20 19:00:00,WAVES/USDT,4.6911,4.7203,4.6142,4.6917,36810.0375183,171717.724577635115
1655748000,2022-06-20 18:00:00,WAVES/USDT,4.6656,4.7022,4.6345,4.6934,26397.54111674,123256.277043488533
1655744400,2022-06-20 17:00:00,WAVES/USDT,4.7416,4.7811,4.6603,4.6603,35071.37227637,165897.039165294023
1655740800,2022-06-20 16:00:00,WAVES/USDT,4.8221,4.8223,4.703,4.748,58112.60591652,275972.95928579375
1655737200,2022-06-20 15:00:00,WAVES/USDT,4.8411,4.8674,4.735,4.8218,38564.30997974,184795.13234894677
1655733600,2022-06-20 14:00:00,WAVES/USDT,4.7381,4.8582,4.7381,4.8434,36670.35754746,176363.07129751759
1655730000,2022-06-20 13:00:00,WAVES/USDT,4.776,4.8358,4.6955,4.733,46783.14010179,223056.600227129147
1655726400,2022-06-20 12:00:00,WAVES/USDT,4.8695,4.8716,4.7228,4.787,31968.97536102,152346.570742207099
1655722800,2022-06-20 11:00:00,WAVES/USDT,4.9028,4.9066,4.8173,4.8731,26169.36484235,127247.861583469394
1655719200,2022-06-20 10:00:00,WAVES/USDT,4.7318,4.9024,4.7061,4.8959,46743.28801678,224679.971039808495
1655715600,2022-06-20 09:00:00,WAVES/USDT,4.7423,4.7811,4.7067,4.7302,37562.61371053,177813.788139017142
1655712000,2022-06-20 08:00:00,WAVES/USDT,4.6228,4.7413,4.6187,4.7413,43222.23884055,202521.085115465727
1655708400,2022-06-20 07:00:00,WAVES/USDT,4.6596,4.6695,4.5702,4.6282,30402.78710178,139956.088754189384
1655704800,2022-06-20 06:00:00,WAVES/USDT,4.6309,4.6658,4.5914,4.6633,22824.60911053,105799.225761189114
1655701200,2022-06-20 05:00:00,WAVES/USDT,4.5705,4.64,4.5537,4.6328,20725.34643165,95104.832616641594
1655697600,2022-06-20 04:00:00,WAVES/USDT,4.616,4.6679,4.5718,4.5797,20935.67869355,96844.304742687708
1655694000,2022-06-20 03:00:00,WAVES/USDT,4.6095,4.6519,4.5788,4.6149,16742.71747852,77332.344033406647
1655690400,2022-06-20 02:00:00,WAVES/USDT,4.5988,4.6611,4.5322,4.6086,27717.01952548,127592.785618645386
1655686800,2022-06-20 01:00:00,WAVES/USDT,4.6197,4.6536,4.5454,4.599,52550.45229808,241274.504908438012
1655683200,2022-06-20 00:00:00,WAVES/USDT,4.7924,5.0038,4.62,4.6219,85702.62901074,411206.793489025829
1655679600,2022-06-19 23:00:00,WAVES/USDT,4.7731,4.8067,4.7054,4.7907,42143.49162536,200033.411915946635
1655676000,2022-06-19 22:00:00,WAVES/USDT,4.7831,4.8343,4.7466,4.7709,34977.62155619,167202.845771269449
1655672400,2022-06-19 21:00:00,WAVES/USDT,4.8375,4.8571,4.7366,4.7844,59709.24403189,285915.029517028792
1655668800,2022-06-19 20:00:00,WAVES/USDT,4.7069,4.853,4.6833,4.836,59041.29878475,282559.193119974267
1655665200,2022-06-19 19:00:00,WAVES/USDT,4.7434,4.7684,4.6615,4.7055,62105.31861764,292263.83542383832
1655661600,2022-06-19 18:00:00,WAVES/USDT,4.572,4.75,4.5665,4.7482,45714.17349812,211697.674168051426
1655658000,2022-06-19 17:00:00,WAVES/USDT,4.579,4.5891,4.5338,4.5624,28295.31565185,129092.247882110673
1655654400,2022-06-19 16:00:00,WAVES/USDT,4.6534,4.6614,4.527,4.5792,46680.34379039,214553.661339371729
1655650800,2022-06-19 15:00:00,WAVES/USDT,4.5683,4.6658,4.528,4.6508,30600.82245849,140787.407671748757
1655647200,2022-06-19 14:00:00,WAVES/USDT,4.5004,4.574,4.4975,4.5669,20145.27474384,91427.445841496197
1655643600,2022-06-19 13:00:00,WAVES/USDT,4.5267,4.5809,4.4951,4.5022,25818.84452371,117356.035320342478
1655640000,2022-06-19 12:00:00,WAVES/USDT,4.5781,4.6464,4.5026,4.5247,35794.30873701,163529.776982019211
1655636400,2022-06-19 11:00:00,WAVES/USDT,4.6363,4.6378,4.5596,4.5739,29710.66031959,136177.974481738916
1655632800,2022-06-19 10:00:00,WAVES/USDT,4.4845,4.7866,4.4619,4.6333,58449.56208681,269562.595561514058
1655629200,2022-06-19 09:00:00,WAVES/USDT,4.4212,4.5599,4.403,4.4845,41565.38523275,185923.661370309186
1655625600,2022-06-19 08:00:00,WAVES/USDT,4.3815,4.4342,4.348,4.4251,22760.00087954,100014.529892428942
1655622000,2022-06-19 07:00:00,WAVES/USDT,4.3808,4.452,4.3659,4.3856,20157.49286236,88825.70903030231
1655618400,2022-06-19 06:00:00,WAVES/USDT,4.3858,4.4471,4.3545,4.3779,32107.09835032,141285.003041880513
1655614800,2022-06-19 05:00:00,WAVES/USDT,4.4502,4.5161,4.3398,4.3896,49439.83685945,217144.918465965128
1655611200,2022-06-19 04:00:00,WAVES/USDT,4.3832,4.4588,4.3745,4.4485,26376.88376352,116765.166781416786
1655607600,2022-06-19 03:00:00,WAVES/USDT,4.3904,4.4712,4.368,4.3814,20623.70570618,91274.716652943945
1655604000,2022-06-19 02:00:00,WAVES/USDT,4.3709,4.4238,4.3213,4.391,38955.01908317,169829.569774084775
1655600400,2022-06-19 01:00:00,WAVES/USDT,4.462,4.4864,4.36,4.3679,36629.87971079,161763.626174010025
1655596800,2022-06-19 00:00:00,WAVES/USDT,4.5532,4.6253,4.4579,4.4581,42095.26530676,190827.151697474471
1655593200,2022-06-18 23:00:00,WAVES/USDT,4.5918,4.654,4.5273,4.5486,46674.39403551,213796.334885817939
1655589600,2022-06-18 22:00:00,WAVES/USDT,4.4707,4.652,4.4445,4.58,68903.31960448,313857.38540534198
1655586000,2022-06-18 21:00:00,WAVES/USDT,4.2763,4.5647,4.268,4.4732,64892.54142197,287349.214751039892
1655582400,2022-06-18 20:00:00,WAVES/USDT,4.357,4.4029,4.2086,4.28,79561.67571418,341527.438381908603
1655578800,2022-06-18 19:00:00,WAVES/USDT,4.5157,4.5258,4.3508,4.3637,57448.46075402,254356.437126195231
1655575200,2022-06-18 18:00:00,WAVES/USDT,4.4892,4.5988,4.4564,4.5133,54127.70704985,244787.512088605638
1655571600,2022-06-18 17:00:00,WAVES/USDT,4.4581,4.6078,4.4034,4.4943,64965.33192432,292497.744412649449
1655568000,2022-06-18 16:00:00,WAVES/USDT,4.4673,4.5416,4.4213,4.457,40857.06629383,183164.272142707176
1655564400,2022-06-18 15:00:00,WAVES/USDT,4.4804,4.5091,4.4403,4.4657,25980.08041867,116235.547719240114
1655560800,2022-06-18 14:00:00,WAVES/USDT,4.52,4.5885,4.4793,4.4809,32303.29435756,146848.609415318871
1655557200,2022-06-18 13:00:00,WAVES/USDT,4.5339,4.5465,4.4721,4.5151,34291.10748424,154432.900244106193
1655553600,2022-06-18 12:00:00,WAVES/USDT,4.5837,4.6028,4.52,4.5425,37540.88498678,171272.606074550554
1655550000,2022-06-18 11:00:00,WAVES/USDT,4.5677,4.6762,4.5319,4.5828,42022.97150825,193278.568582786761
1655546400,2022-06-18 10:00:00,WAVES/USDT,4.4797,4.623,4.4749,4.5668,53674.72489996,245043.469247843426
1655542800,2022-06-18 09:00:00,WAVES/USDT,4.4211,4.4916,4.3935,4.4779,31323.71737667,139119.721230573011
1655539200,2022-06-18 08:00:00,WAVES/USDT,4.4635,4.5467,4.35,4.4238,52158.62707028,230688.129829157336
1655535600,2022-06-18 07:00:00,WAVES/USDT,4.5845,4.6414,4.3561,4.4691,74333.78381755,332166.841701160791
1655532000,2022-06-18 06:00:00,WAVES/USDT,4.8366,4.8598,4.4986,4.6069,115938.37877644,546275.568017257287
1655528400,2022-06-18 05:00:00,WAVES/USDT,4.7534,4.8518,4.6897,4.8356,59809.08856331,284759.684000318955
1655524800,2022-06-18 04:00:00,WAVES/USDT,4.639,4.7761,4.6333,4.7523,62854.7856721,295977.512070066182
1655521200,2022-06-18 03:00:00,WAVES/USDT,4.62,4.703,4.6069,4.6477,50394.00085235,234184.287901247526
1655517600,2022-06-18 02:00:00,WAVES/USDT,4.6825,4.6881,4.5586,4.6215,48031.67927242,221548.301333349313
1655514000,2022-06-18 01:00:00,WAVES/USDT,4.7266,4.8358,4.6323,4.6936,48946.96337977,231513.481657867484
1655510400,2022-06-18 00:00:00,WAVES/USDT,4.5518,4.8324,4.5244,4.7179,64568.30150118,303390.892125362788
1655506800,2022-06-17 23:00:00,WAVES/USDT,4.5211,4.6128,4.4958,4.5547,24873.93527684,113181.296984619953
1655503200,2022-06-17 22:00:00,WAVES/USDT,4.548,4.574,4.4934,4.527,22358.23810642,101404.997740465041
1655499600,2022-06-17 21:00:00,WAVES/USDT,4.5647,4.5891,4.53,4.5629,16949.36396949,77337.686193840087
1655496000,2022-06-17 20:00:00,WAVES/USDT,4.505,4.5636,4.505,4.5634,31268.41933147,142086.72397056147
1655492400,2022-06-17 19:00:00,WAVES/USDT,4.5752,4.5837,4.4924,4.5065,39490.79096174,178838.888517771023
1655488800,2022-06-17 18:00:00,WAVES/USDT,4.5976,4.6467,4.566,4.5712,42890.33055398,197592.3728940262
1655485200,2022-06-17 17:00:00,WAVES/USDT,4.6099,4.6413,4.544,4.5996,33017.09160716,151585.830442045342
1655481600,2022-06-17 16:00:00,WAVES/USDT,4.661,4.6936,4.5862,4.6151,40458.83028373,187587.035278330131
1655478000,2022-06-17 15:00:00,WAVES/USDT,4.7222,4.898,4.6237,4.679,145760.71855305,695382.196347411688
1655474400,2022-06-17 14:00:00,WAVES/USDT,4.6027,4.8093,4.5475,4.7319,159042.12910302,744531.806561413129
1655470800,2022-06-17 13:00:00,WAVES/USDT,4.3732,4.6027,4.3203,4.6027,57985.1109575,257104.406706731526
1655467200,2022-06-17 12:00:00,WAVES/USDT,4.4121,4.438,4.3493,4.3696,35493.15259922,156070.787896458891
1655463600,2022-06-17 11:00:00,WAVES/USDT,4.4709,4.502,4.4113,4.4163,29048.53247725,129249.762373869685
1655460000,2022-06-17 10:00:00,WAVES/USDT,4.4322,4.4824,4.4091,4.4732,37630.14737114,167211.327102555137
1655456400,2022-06-17 09:00:00,WAVES/USDT,4.4325,4.4445,4.3739,4.4326,34070.50379143,150371.306513192785
1655452800,2022-06-17 08:00:00,WAVES/USDT,4.4532,4.5107,4.4272,4.4331,39002.6359427,173947.927742265358
1655449200,2022-06-17 07:00:00,WAVES/USDT,4.4458,4.5376,4.4109,4.4543,55440.12382012,247641.435567265951
1655445600,2022-06-17 06:00:00,WAVES/USDT,4.42,4.47,4.3543,4.4473,30269.78363442,134209.677569192575
1655442000,2022-06-17 05:00:00,WAVES/USDT,4.374,4.4688,4.3697,4.4131,21640.75881399,95743.916952353742
1655438400,2022-06-17 04:00:00,WAVES/USDT,4.3158,4.4017,4.289,4.3733,32476.28058124,141586.173035340523
1655434800,2022-06-17 03:00:00,WAVES/USDT,4.3911,4.42,4.295,4.3154,29182.6663183,127733.40761374876
1655431200,2022-06-17 02:00:00,WAVES/USDT,4.4499,4.4873,4.3708,4.3904,31707.13107582,140244.87400471826
1655427600,2022-06-17 01:00:00,WAVES/USDT,4.2797,4.4746,4.2797,4.4432,50478.25803809,220485.369582609754
1655424000,2022-06-17 00:00:00,WAVES/USDT,4.3485,4.4139,4.2167,4.2793,50195.3652118,216965.789226225649
1655420400,2022-06-16 23:00:00,WAVES/USDT,4.3118,4.3511,4.2442,4.3463,46000.81993807,197211.898310912252
1655416800,2022-06-16 22:00:00,WAVES/USDT,4.4388,4.4507,4.2917,4.31,50059.81928755,219671.793939424917
1655413200,2022-06-16 21:00:00,WAVES/USDT,4.4287,4.5268,4.4274,4.442,18969.77036528,85032.825971390809
1655409600,2022-06-16 20:00:00,WAVES/USDT,4.4101,4.489,4.3732,4.4229,30098.46868861,133959.392247272044
1655406000,2022-06-16 19:00:00,WAVES/USDT,4.4898,4.5267,4.3776,4.4065,63289.89264568,280114.531232956201
1655402400,2022-06-16 18:00:00,WAVES/USDT,4.488,4.535,4.4653,4.4918,39859.15513823,179288.02008147267
1655398800,2022-06-16 17:00:00,WAVES/USDT,4.535,4.5881,4.4816,4.4828,49698.05927997,225720.334467973975
1655395200,2022-06-16 16:00:00,WAVES/USDT,4.4889,4.5671,4.41,4.5193,42159.0254833,189407.580120079833
1655391600,2022-06-16 15:00:00,WAVES/USDT,4.4383,4.5431,4.4381,4.4894,46963.81375868,211178.006664752587
1655388000,2022-06-16 14:00:00,WAVES/USDT,4.3961,4.479,4.3326,4.432,69479.29170236,305840.208906725983
1655384400,2022-06-16 13:00:00,WAVES/USDT,4.4618,4.5332,4.3618,4.4034,57906.67441773,258283.716415772879
1655380800,2022-06-16 12:00:00,WAVES/USDT,4.4438,4.5975,4.419,4.4703,42097.82388855,189276.860619004295
1655377200,2022-06-16 11:00:00,WAVES/USDT,4.5052,4.5123,4.3963,4.4503,39304.54916493,175596.471737188779
1655373600,2022-06-16 10:00:00,WAVES/USDT,4.529,4.5465,4.367,4.5014,75117.46432932,335746.218830005679
1655370000,2022-06-16 09:00:00,WAVES/USDT,4.6901,4.6932,4.4864,4.5377,40622.65364605,185014.871426894384
1655366400,2022-06-16 08:00:00,WAVES/USDT,4.6447,4.7121,4.594,4.6964,43526.55585366,202739.529676372684
1655362800,2022-06-16 07:00:00,WAVES/USDT,4.6388,4.7029,4.6049,4.647,46700.39635281,216937.712882753226
1655359200,2022-06-16 06:00:00,WAVES/USDT,4.7487,4.7737,4.6216,4.646,26915.43192631,126394.2254121408
1655355600,2022-06-16 05:00:00,WAVES/USDT,4.7901,4.8395,4.7365,4.748,41533.79757061,199035.298971288378
1655352000,2022-06-16 04:00:00,WAVES/USDT,4.8156,4.9253,4.7628,4.8003,33365.97799851,161988.028200565219
1655348400,2022-06-16 03:00:00,WAVES/USDT,4.874,4.891,4.8046,4.8158,26192.87654765,126742.242884348597
1655344800,2022-06-16 02:00:00,WAVES/USDT,4.8852,4.9424,4.8379,4.8702,22449.12478503,109560.382899540653
1655341200,2022-06-16 01:00:00,WAVES/USDT,5.0409,5.1179,4.8845,4.8845,36613.01274922,183473.037158903638
1655337600,2022-06-16 00:00:00,WAVES/USDT,5.1677,5.2518,4.978,5.0413,52650.10242374,267140.214060273182
1655334000,2022-06-15 23:00:00,WAVES/USDT,4.9976,5.196,4.9688,5.1724,50783.97312078,259132.840246511192
1655330400,2022-06-15 22:00:00,WAVES/USDT,4.9169,5.0802,4.9002,5.0067,87273.05088835,434741.360167590114
1655326800,2022-06-15 21:00:00,WAVES/USDT,4.695,4.959,4.695,4.9088,67859.35749113,324769.801602701116
1655323200,2022-06-15 20:00:00,WAVES/USDT,4.6812,4.733,4.6109,4.689,48058.04263115,224685.427663563618
1655319600,2022-06-15 19:00:00,WAVES/USDT,4.5709,4.8482,4.5592,4.6828,115607.08332951,543659.105544954743
1655316000,2022-06-15 18:00:00,WAVES/USDT,4.3999,4.8219,4.17,4.5676,135433.44254202,600101.868286397454
1655312400,2022-06-15 17:00:00,WAVES/USDT,4.2324,4.4233,4.1948,4.3878,51896.66439368,221819.018513201305
1655308800,2022-06-15 16:00:00,WAVES/USDT,4.393,4.4366,4.2086,4.2363,53862.54260838,232452.186489232471
1655305200,2022-06-15 15:00:00,WAVES/USDT,4.3773,4.422,4.3203,4.3974,39983.47400458,174965.250543918712
1655301600,2022-06-15 14:00:00,WAVES/USDT,4.5213,4.5724,4.3375,4.3774,66264.62713199,294004.065144393787
1655298000,2022-06-15 13:00:00,WAVES/USDT,4.4,4.5709,4.3814,4.5144,49741.22259873,222528.00725575913
1655294400,2022-06-15 12:00:00,WAVES/USDT,4.4005,4.5222,4.3708,4.3998,52748.73237916,232848.331373407478
1655290800,2022-06-15 11:00:00,WAVES/USDT,4.2318,4.4476,4.1921,4.4004,60472.97999894,261821.042611999438
1655287200,2022-06-15 10:00:00,WAVES/USDT,4.1895,4.317,4.1468,4.2327,56618.983577,239832.815085935694
1655283600,2022-06-15 09:00:00,WAVES/USDT,4.1946,4.2433,4.1335,4.1855,50927.40780242,212701.99792588521
1655280000,2022-06-15 08:00:00,WAVES/USDT,4.3645,4.3899,4.164,4.1816,61695.72610226,264436.002244780595
1655276400,2022-06-15 07:00:00,WAVES/USDT,4.5881,4.594,4.365,4.3689,42036.19991971,190039.059931557586
1655272800,2022-06-15 06:00:00,WAVES/USDT,4.5256,4.6062,4.4934,4.5901,38566.06092842,175117.599338672219
1655269200,2022-06-15 05:00:00,WAVES/USDT,4.567,4.6,4.4301,4.5157,37553.11004775,169972.273255597238
1655265600,2022-06-15 04:00:00,WAVES/USDT,4.627,4.6423,4.51,4.5647,91168.44669546,416237.116115718967
1655262000,2022-06-15 03:00:00,WAVES/USDT,4.7863,4.7902,4.6132,4.63,26152.12683521,122155.273253780888
1655258400,2022-06-15 02:00:00,WAVES/USDT,4.8617,4.8617,4.735,4.7835,21324.46931347,102174.888178948009
1655254800,2022-06-15 01:00:00,WAVES/USDT,4.7696,4.9021,4.7581,4.8677,30815.28084592,148408.352453766501
1655251200,2022-06-15 00:00:00,WAVES/USDT,4.8484,4.8783,4.7548,4.7605,22113.47049848,106747.237291384167
1655247600,2022-06-14 23:00:00,WAVES/USDT,4.7253,4.8951,4.706,4.8488,45571.76156983,219628.891710661343
1655244000,2022-06-14 22:00:00,WAVES/USDT,4.62,4.7615,4.62,4.7301,26460.56386571,124233.950598855112
1655240400,2022-06-14 21:00:00,WAVES/USDT,4.71,4.7485,4.5897,4.6298,24650.47515506,114989.73107464892
1655236800,2022-06-14 20:00:00,WAVES/USDT,4.7119,4.7824,4.6479,4.71,36394.56826293,170963.892296040754
1655233200,2022-06-14 19:00:00,WAVES/USDT,4.7563,4.7655,4.6631,4.712,37990.69317988,178927.707402440529
1655229600,2022-06-14 18:00:00,WAVES/USDT,4.8004,4.8548,4.7443,4.7577,45109.08655077,216653.487305515077
1655226000,2022-06-14 17:00:00,WAVES/USDT,4.9112,4.947,4.7987,4.7987,57474.35978411,280431.041052089044
1655222400,2022-06-14 16:00:00,WAVES/USDT,5.0242,5.05,4.8861,4.9137,110501.39121034,548761.318358589166
1655218800,2022-06-14 15:00:00,WAVES/USDT,4.9562,5.0682,4.9239,5.0271,187148.31448322,941373.976518122063
1655215200,2022-06-14 14:00:00,WAVES/USDT,4.9762,5.0044,4.8483,4.9594,50948.87801557,250599.32770203648
1655211600,2022-06-14 13:00:00,WAVES/USDT,4.9119,5.0574,4.888,4.9885,45919.93008741,227915.640742352357
1655208000,2022-06-14 12:00:00,WAVES/USDT,4.8637,4.976,4.7784,4.9099,50271.74965842,245038.562473695494
1655204400,2022-06-14 11:00:00,WAVES/USDT,4.9072,4.9154,4.7715,4.8627,41967.91345219,202932.131998927255
1655200800,2022-06-14 10:00:00,WAVES/USDT,4.93,4.9583,4.8598,4.9137,38595.27720186,189810.137067300292
1655197200,2022-06-14 09:00:00,WAVES/USDT,5.0045,5.0639,4.9098,4.9306,53119.46503849,264273.625371173478
1655193600,2022-06-14 08:00:00,WAVES/USDT,5.1042,5.1167,4.9957,5.0042,36323.23588834,183402.729198657124
1655190000,2022-06-14 07:00:00,WAVES/USDT,5.1282,5.1975,4.9808,5.1034,60926.07561837,309860.517894962085
1655186400,2022-06-14 06:00:00,WAVES/USDT,5.155,5.24,5.031,5.1313,64944.76131999,332416.874762185287
1655182800,2022-06-14 05:00:00,WAVES/USDT,4.8452,5.2472,4.8369,5.1557,64479.19468152,327881.160835340194
1655179200,2022-06-14 04:00:00,WAVES/USDT,4.8851,5.0047,4.7912,4.8515,37766.55512286,184471.226228344494
1655175600,2022-06-14 03:00:00,WAVES/USDT,4.6811,4.9784,4.6636,4.8856,51913.41956637,251459.763944702127
1655172000,2022-06-14 02:00:00,WAVES/USDT,4.5277,4.701,4.4873,4.6681,36638.51124213,168408.272210993823
1655168400,2022-06-14 01:00:00,WAVES/USDT,4.8533,4.9456,4.5191,4.5301,70786.28416823,335492.081723348052
1655164800,2022-06-14 00:00:00,WAVES/USDT,4.8158,5.811,4.7543,4.8434,263827.38546747,1357240.115637693765
1655161200,2022-06-13 23:00:00,WAVES/USDT,4.6116,4.8222,4.5852,4.8159,41573.83786278,195172.482401367227
1655157600,2022-06-13 22:00:00,WAVES/USDT,4.7835,4.7851,4.598,4.6122,18333.43426931,85433.514083851159
1655154000,2022-06-13 21:00:00,WAVES/USDT,4.8999,4.9161,4.7744,4.7887,11468.67818597,55705.461668270515
1655150400,2022-06-13 20:00:00,WAVES/USDT,4.8585,5.0211,4.8585,4.894,53199.7087522,262822.937018356153
1655146800,2022-06-13 19:00:00,WAVES/USDT,4.8649,4.9108,4.7888,4.8575,44803.41132253,217541.026894873241
1655143200,2022-06-13 18:00:00,WAVES/USDT,4.8558,4.9454,4.8441,4.8703,29061.96397355,142468.599891956892
1655139600,2022-06-13 17:00:00,WAVES/USDT,4.8876,4.9032,4.7784,4.8654,37769.67416097,182785.877052554505
1655136000,2022-06-13 16:00:00,WAVES/USDT,4.7905,5,4.7502,4.8982,50021.65579559,246360.254746970872
1655132400,2022-06-13 15:00:00,WAVES/USDT,4.6316,4.85,4.6057,4.7939,31164.07437747,147491.948742795856
1655128800,2022-06-13 14:00:00,WAVES/USDT,4.7123,4.7485,4.531,4.628,24686.47166154,114402.54676577498
1655125200,2022-06-13 13:00:00,WAVES/USDT,4.694,4.7967,4.6327,4.7221,29822.63792643,140302.073379532471
