https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume POLC,Volume USDT
1644105600,2022-02-06 00:00:00,POLC/USDT,0.3401,0.4957,0.3393,0.4532,5458848.04126421,2334163.477907535049
1644019200,2022-02-05 00:00:00,POLC/USDT,0.3304,0.3537,0.3201,0.3416,1611490.69949722,543253.694401368423
1643932800,2022-02-04 00:00:00,POLC/USDT,0.2873,0.3464,0.2844,0.3313,2328704.69695303,715117.44739596132
1643846400,2022-02-03 00:00:00,POLC/USDT,0.2856,0.3,0.2738,0.2872,1613686.7433489,458452.212891557316
1643760000,2022-02-02 00:00:00,POLC/USDT,0.3117,0.3434,0.2767,0.2856,1958091.39508507,585636.16491481205
1643673600,2022-02-01 00:00:00,POLC/USDT,0.3005,0.3239,0.2916,0.312,1633191.73913689,505753.286970838387
1643587200,2022-01-31 00:00:00,POLC/USDT,0.2936,0.3168,0.2681,0.3016,1899112.67009485,554341.276162008807
1643500800,2022-01-30 00:00:00,POLC/USDT,0.3094,0.321,0.2811,0.2942,1449018.69420959,433379.710440619096
1643414400,2022-01-29 00:00:00,POLC/USDT,0.3148,0.325,0.3033,0.3091,1655928.61539415,514707.669238581784
1643328000,2022-01-28 00:00:00,POLC/USDT,0.3027,0.3411,0.295,0.3155,1659066.63974402,511083.697117796572
1643241600,2022-01-27 00:00:00,POLC/USDT,0.3002,0.319,0.2868,0.3034,1305974.19623752,391683.401348174265
1643155200,2022-01-26 00:00:00,POLC/USDT,0.3112,0.35,0.2909,0.3009,2138475.90176162,682107.939153361761
1643068800,2022-01-25 00:00:00,POLC/USDT,0.2993,0.338,0.28,0.3118,1623862.68425899,488810.331033082085
1642982400,2022-01-24 00:00:00,POLC/USDT,0.3018,0.3092,0.255,0.2993,1739100.12108818,495832.004559517978
1642896000,2022-01-23 00:00:00,POLC/USDT,0.2884,0.3374,0.277,0.3027,1364863.07952799,410869.182131208898
1642809600,2022-01-22 00:00:00,POLC/USDT,0.3144,0.3172,0.2506,0.2882,1771340.33370429,499514.280146597624
1642723200,2022-01-21 00:00:00,POLC/USDT,0.3823,0.4265,0.3001,0.3147,1927633.27474619,692009.094057822902
1642636800,2022-01-20 00:00:00,POLC/USDT,0.3852,0.5617,0.3744,0.3838,3386682.13040093,1415791.172361719734
1642550400,2022-01-19 00:00:00,POLC/USDT,0.4283,0.4593,0.382,0.3848,1309688.17069144,539635.916546845628
1642464000,2022-01-18 00:00:00,POLC/USDT,0.4309,0.4386,0.4,0.4287,1413885.36431011,590897.671047586947
1642377600,2022-01-17 00:00:00,POLC/USDT,0.4659,0.51,0.4201,0.4317,2061009.80067537,949928.933701746852
1642291200,2022-01-16 00:00:00,POLC/USDT,0.4506,0.4761,0.4473,0.4654,1353673.73866825,624449.419388656043
1642204800,2022-01-15 00:00:00,POLC/USDT,0.4713,0.48,0.4472,0.4518,3604222.33792617,1661147.650678596777
1642118400,2022-01-14 00:00:00,POLC/USDT,0.4848,0.5019,0.455,0.472,2982998.61913436,1432443.462608641843
1642032000,2022-01-13 00:00:00,POLC/USDT,0.5282,0.5469,0.4671,0.485,2773898.18396619,1392295.172662237058
1641945600,2022-01-12 00:00:00,POLC/USDT,0.4678,0.587,0.45,0.5296,3280672.47841888,1713777.326140949768
1641859200,2022-01-11 00:00:00,POLC/USDT,0.4508,0.4897,0.4262,0.4685,1733488.20150756,794788.619503766142
1641772800,2022-01-10 00:00:00,POLC/USDT,0.5006,0.5306,0.42,0.4508,2031110.78125005,952240.574876562631
1641686400,2022-01-09 00:00:00,POLC/USDT,0.4775,0.5315,0.4617,0.5005,1420304.98569746,697135.604795962516
1641600000,2022-01-08 00:00:00,POLC/USDT,0.5072,0.5518,0.453,0.4786,2580794.79780813,1280185.247192283735
1641513600,2022-01-07 00:00:00,POLC/USDT,0.5816,0.596,0.48,0.5085,3479076.23701343,1803155.020396773072
1641427200,2022-01-06 00:00:00,POLC/USDT,0.5473,0.6049,0.5001,0.5794,2235303.19448479,1203500.232012398536
1641340800,2022-01-05 00:00:00,POLC/USDT,0.6373,0.6474,0.51,0.5473,2948697.6470704,1751891.24844494744
1641254400,2022-01-04 00:00:00,POLC/USDT,0.6702,0.7122,0.6246,0.6372,2057410.12992498,1389176.330489265628
1641168000,2022-01-03 00:00:00,POLC/USDT,0.7641,0.769,0.65,0.6717,4308965.01336581,3082800.119993149915
1641081600,2022-01-02 00:00:00,POLC/USDT,0.8012,0.83,0.7441,0.7642,4263831.57414756,3290626.36701512309
1640995200,2022-01-01 00:00:00,POLC/USDT,0.7505,0.85,0.7266,0.8011,1755611.71949208,1366271.93072336273
1640908800,2021-12-31 00:00:00,POLC/USDT,0.7623,0.814,0.7269,0.7505,1544300.11339124,1197562.773521719065
1640822400,2021-12-30 00:00:00,POLC/USDT,0.7576,0.8,0.731,0.7632,1660134.80504147,1268757.495162364339
1640736000,2021-12-29 00:00:00,POLC/USDT,0.862,0.8689,0.7575,0.7576,3220096.11130648,2607008.205772253072
1640649600,2021-12-28 00:00:00,POLC/USDT,0.911,0.9197,0.795,0.8611,4582661.89558314,3880824.036280702735
