https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DASH
1660359600000,2022-08-13 03:00:00,DASH/BTC,0.00230212,0.00230318,0.00229196,0.00229328,0.08512655359999999,37.12
1660356000000,2022-08-13 02:00:00,DASH/BTC,0.00230314,0.00230844,0.0022992,0.00230423,0.1559811530355572,67.69339564
1660352400000,2022-08-13 01:00:00,DASH/BTC,0.00230558,0.00231209,0.00229484,0.00230358,0.1034768136,44.92
1660348800000,2022-08-13 00:00:00,DASH/BTC,0.00230001,0.0023057,0.00229507,0.00229992,0.0898808736,39.08
1660345200000,2022-08-12 23:00:00,DASH/BTC,0.00230586,0.00230722,0.00229573,0.00229752,0.08898294959999999,38.73
1660341600000,2022-08-12 22:00:00,DASH/BTC,0.00230136,0.00230859,0.00229909,0.00230859,0.08892688680000001,38.52
1660338000000,2022-08-12 21:00:00,DASH/BTC,0.00231782,0.00232032,0.00229989,0.00230213,0.079193272,34.4
1660334400000,2022-08-12 20:00:00,DASH/BTC,0.00232731,0.00233055,0.00231423,0.00231935,0.0750773595,32.37
1660330800000,2022-08-12 19:00:00,DASH/BTC,0.00228925,0.00233006,0.00228672,0.00233006,0.0838088432174628,35.96853438
1660327200000,2022-08-12 18:00:00,DASH/BTC,0.00228721,0.00228943,0.00227857,0.00228563,0.0754715026,33.02
1660323600000,2022-08-12 17:00:00,DASH/BTC,0.00227803,0.00228421,0.00227637,0.00228129,0.0917762967,40.23
1660320000000,2022-08-12 16:00:00,DASH/BTC,0.00228898,0.0022918,0.00227664,0.00227943,0.0813984453,35.71
1660316400000,2022-08-12 15:00:00,DASH/BTC,0.00228891,0.00230041,0.00228612,0.00228987,0.0912513195,39.85
1660312800000,2022-08-12 14:00:00,DASH/BTC,0.00228734,0.00229565,0.00228308,0.00229325,0.08127278,35.44
1660309200000,2022-08-12 13:00:00,DASH/BTC,0.00229049,0.00230038,0.00228273,0.00228407,0.0924146854294619,40.46053117
1660305600000,2022-08-12 12:00:00,DASH/BTC,0.00228332,0.00229861,0.00228156,0.0022909,0.083113852,36.28
1660302000000,2022-08-12 11:00:00,DASH/BTC,0.00230172,0.00230777,0.00228239,0.00228273,0.2182351381539933,95.60269421
1660298400000,2022-08-12 10:00:00,DASH/BTC,0.00231871,0.00232735,0.0023019,0.00230437,0.10828234630000001,46.99
1660294800000,2022-08-12 09:00:00,DASH/BTC,0.0022999,0.00232073,0.0022999,0.00231764,0.082507984,35.6
1660291200000,2022-08-12 08:00:00,DASH/BTC,0.00229973,0.00230996,0.0022961,0.00230204,0.09325564039999999,40.51
1660287600000,2022-08-12 07:00:00,DASH/BTC,0.00229665,0.00230352,0.00229143,0.00230092,0.08347737760000001,36.28
1660284000000,2022-08-12 06:00:00,DASH/BTC,0.00230678,0.00231033,0.00229474,0.0022993,0.08947239036436201,38.91288234
1660280400000,2022-08-12 05:00:00,DASH/BTC,0.00230901,0.00231454,0.00230038,0.00230677,0.0842744446775502,36.53352726
1660276800000,2022-08-12 04:00:00,DASH/BTC,0.00231575,0.00231747,0.00230473,0.00230609,0.0829961791,35.99
1660273200000,2022-08-12 03:00:00,DASH/BTC,0.00231001,0.00231904,0.00230761,0.00231326,0.09239912082945281,39.94324928
1660269600000,2022-08-12 02:00:00,DASH/BTC,0.00230667,0.00231606,0.00229722,0.00230989,0.08350252350000001,36.15
1660266000000,2022-08-12 01:00:00,DASH/BTC,0.00230605,0.0023093,0.00229851,0.00230716,0.0838883376,36.36
1660262400000,2022-08-12 00:00:00,DASH/BTC,0.00232182,0.00232562,0.00228711,0.00230279,0.1710089633342461,74.26164059
1660258800000,2022-08-11 23:00:00,DASH/BTC,0.00231354,0.00232435,0.00231354,0.00232073,0.0790208565,34.05
1660255200000,2022-08-11 22:00:00,DASH/BTC,0.0023166,0.00231857,0.00231078,0.00231594,0.0881678358,38.07
1660251600000,2022-08-11 21:00:00,DASH/BTC,0.00231627,0.00232049,0.00230855,0.00231537,0.4522451361595398,195.32305254
1660248000000,2022-08-11 20:00:00,DASH/BTC,0.00231849,0.00232447,0.00231324,0.00231539,0.0916431362,39.58
1660244400000,2022-08-11 19:00:00,DASH/BTC,0.00232563,0.00232736,0.00230434,0.00231719,0.08235293259999998,35.54
1660240800000,2022-08-11 18:00:00,DASH/BTC,0.00231827,0.00232624,0.0022989,0.00232487,0.7271727686911591,312.77996993
1660237200000,2022-08-11 17:00:00,DASH/BTC,0.00231139,0.00234836,0.00230721,0.00231844,4.09816327570663,1767.63827216
1660233600000,2022-08-11 16:00:00,DASH/BTC,0.0023,0.00230716,0.00228506,0.00230716,0.08153503440000001,35.34
1660226400000,2022-08-11 14:00:00,DASH/BTC,0.00228893,0.0022894,0.00228523,0.00228666,0.0081633762,3.57
1660222800000,2022-08-11 13:00:00,DASH/BTC,0.00229226,0.00230012,0.00228697,0.00228914,0.09008714377689318,39.35414338
1660219200000,2022-08-11 12:00:00,DASH/BTC,0.00228523,0.00230042,0.00228197,0.00228888,0.080116350991776,35.0024252
1660215600000,2022-08-11 11:00:00,DASH/BTC,0.00227993,0.00228958,0.00227926,0.00228248,0.0708481792,31.04
1660212000000,2022-08-11 10:00:00,DASH/BTC,0.00228447,0.00229088,0.0022758,0.0022813,0.09684275038243399,42.45068618
1660208400000,2022-08-11 09:00:00,DASH/BTC,0.00228997,0.00229225,0.00227686,0.00228178,0.10064873490444762,44.10974542
1660204800000,2022-08-11 08:00:00,DASH/BTC,0.00228423,0.00229133,0.00228222,0.00228949,0.08825983949999999,38.55
1660201200000,2022-08-11 07:00:00,DASH/BTC,0.00228266,0.00229031,0.00227218,0.00228521,0.09643586200000001,42.2
1660197600000,2022-08-11 06:00:00,DASH/BTC,0.00227901,0.00228929,0.00227513,0.00228307,0.0881493327,38.61
1660194000000,2022-08-11 05:00:00,DASH/BTC,0.00227554,0.00228325,0.00227166,0.00227938,0.0713673878,31.31
1660190400000,2022-08-11 04:00:00,DASH/BTC,0.00227589,0.00228539,0.00227403,0.00227409,0.08002522709999998,35.19
1660186800000,2022-08-11 03:00:00,DASH/BTC,0.0022714,0.0022823,0.00226765,0.00227932,0.0893265508,39.19
1660183200000,2022-08-11 02:00:00,DASH/BTC,0.00227492,0.00227588,0.00225932,0.00227067,0.089918532,39.6
1660179600000,2022-08-11 01:00:00,DASH/BTC,0.00229128,0.00229179,0.00226421,0.00227512,0.08338314799999999,36.65
1660176000000,2022-08-11 00:00:00,DASH/BTC,0.00227582,0.00229431,0.00227311,0.00229077,0.080543900199528,35.1601864
1660172400000,2022-08-10 23:00:00,DASH/BTC,0.0022898,0.00229197,0.00227217,0.00227666,0.091294066,40.1
1660168800000,2022-08-10 22:00:00,DASH/BTC,0.00227371,0.00229176,0.00227075,0.00228949,0.10002781809999998,43.69
1660165200000,2022-08-10 21:00:00,DASH/BTC,0.00228172,0.00228325,0.0022631,0.00227061,0.0880769619,38.79
1660161600000,2022-08-10 20:00:00,DASH/BTC,0.00227334,0.00228369,0.00227299,0.00228076,0.09583753520000002,42.02
1660158000000,2022-08-10 19:00:00,DASH/BTC,0.002268,0.00228002,0.00226622,0.00227609,0.0839327391098939,36.87584371
1660154400000,2022-08-10 18:00:00,DASH/BTC,0.00227271,0.00228199,0.00226699,0.00227054,0.10215436027665781,44.99121807
1660150800000,2022-08-10 17:00:00,DASH/BTC,0.00227423,0.00227684,0.00226842,0.00227298,0.0901918464,39.68
1660147200000,2022-08-10 16:00:00,DASH/BTC,0.00227743,0.00229064,0.0022686,0.00227252,0.0791487961532336,34.82864668
1660143600000,2022-08-10 15:00:00,DASH/BTC,0.00227187,0.00228516,0.00227151,0.00227601,0.27279325900522083,119.85591408
1660140000000,2022-08-10 14:00:00,DASH/BTC,0.0022549,0.00228867,0.0022549,0.00228022,0.7626165349291022,334.44866501
1660136400000,2022-08-10 13:00:00,DASH/BTC,0.00226455,0.0022673,0.00225167,0.00225532,0.45383438571904516,201.22837811
1660132800000,2022-08-10 12:00:00,DASH/BTC,0.00225311,0.00228194,0.00223901,0.00226836,0.1203373674397044,53.05038329
1660129200000,2022-08-10 11:00:00,DASH/BTC,0.00225437,0.0022581,0.00224721,0.0022515,0.08866407000000001,39.38
1660125600000,2022-08-10 10:00:00,DASH/BTC,0.00225517,0.0022581,0.00224742,0.00225425,0.0850999885744475,37.75090987
1660122000000,2022-08-10 09:00:00,DASH/BTC,0.00226761,0.00227028,0.00225137,0.00225137,0.08856063138094919,39.33632916
1660118400000,2022-08-10 08:00:00,DASH/BTC,0.00226718,0.00227558,0.00226264,0.0022672,0.093335807877728,41.16787574
1660114800000,2022-08-10 07:00:00,DASH/BTC,0.0022523,0.00227092,0.0022523,0.0022649,0.081857274996508,36.14167292
1660111200000,2022-08-10 06:00:00,DASH/BTC,0.00225442,0.00226257,0.00224654,0.00225718,0.08956449019378841,39.67981738
1660107600000,2022-08-10 05:00:00,DASH/BTC,0.00225167,0.00226106,0.00225073,0.00225256,0.08055767037821679,35.76271903
1660104000000,2022-08-10 04:00:00,DASH/BTC,0.00227868,0.00227868,0.00224542,0.00225323,0.1202350364645269,53.36119103
1660006800000,2022-08-09 01:00:00,DASH/BTC,0.0023567,0.00236076,0.00235014,0.00235428,0.028839929999999996,12.25
1660003200000,2022-08-09 00:00:00,DASH/BTC,0.00236289,0.00237929,0.0023569,0.0023569,0.076740664,32.56
1659999600000,2022-08-08 23:00:00,DASH/BTC,0.00231669,0.00236218,0.00231453,0.00236187,0.0982134029837772,41.58289956
1659996000000,2022-08-08 22:00:00,DASH/BTC,0.00229788,0.0023174,0.0022962,0.00231657,0.0898661329831611,38.79275523
1659992400000,2022-08-08 21:00:00,DASH/BTC,0.00230969,0.0023124,0.00229875,0.0022988,0.08580201171651201,37.32469624
1659988800000,2022-08-08 20:00:00,DASH/BTC,0.00229229,0.00231616,0.00229135,0.00231098,0.10045821733539059,43.46996397
1659985200000,2022-08-08 19:00:00,DASH/BTC,0.00227577,0.00228852,0.00227416,0.0022848,0.089861167275264,39.32999268
1659981600000,2022-08-08 18:00:00,DASH/BTC,0.00227092,0.0022776,0.00226607,0.0022776,0.08178861599999998,35.91
1659978000000,2022-08-08 17:00:00,DASH/BTC,0.00225783,0.00227455,0.00225783,0.00227396,0.09356529589562479,41.14641238
1659974400000,2022-08-08 16:00:00,DASH/BTC,0.00226489,0.00226797,0.00225313,0.00225818,0.0881964672531672,39.05643804
1659970800000,2022-08-08 15:00:00,DASH/BTC,0.00227111,0.00229366,0.00226233,0.00226449,0.0777812840183871,34.34825679
1659967200000,2022-08-08 14:00:00,DASH/BTC,0.00227687,0.00228075,0.00226399,0.00226963,0.086699866,38.2
1659963600000,2022-08-08 13:00:00,DASH/BTC,0.00228609,0.00228609,0.00227381,0.00227678,0.1185317276766084,52.06112478
1659960000000,2022-08-08 12:00:00,DASH/BTC,0.00227568,0.00228356,0.00226876,0.00228056,0.1016591986163632,44.57641922
1659956400000,2022-08-08 11:00:00,DASH/BTC,0.00228077,0.00228372,0.00227493,0.00227647,0.0887368006,38.98
1659952800000,2022-08-08 10:00:00,DASH/BTC,0.00228714,0.0022879,0.00227553,0.00227908,0.07307731597797121,32.06439264
1659949200000,2022-08-08 09:00:00,DASH/BTC,0.00228856,0.00229311,0.00228208,0.00228365,0.077050351,33.74
1659945600000,2022-08-08 08:00:00,DASH/BTC,0.00227296,0.00229676,0.00227141,0.00228294,0.09882003106407959,43.28630234
1659942000000,2022-08-08 07:00:00,DASH/BTC,0.00229193,0.00229193,0.00227253,0.00227491,0.08389868080000001,36.88
1659938400000,2022-08-08 06:00:00,DASH/BTC,0.0023029,0.002305,0.00228431,0.00228959,0.0862259402590276,37.65999164
1659934800000,2022-08-08 05:00:00,DASH/BTC,0.00230112,0.00230619,0.00229907,0.00230441,0.09229162049999999,40.05
1659931200000,2022-08-08 04:00:00,DASH/BTC,0.00230184,0.00230399,0.00229744,0.00230044,0.089602138,38.95
1659927600000,2022-08-08 03:00:00,DASH/BTC,0.00230659,0.00230914,0.00229786,0.00230327,0.0890213855,38.65
1659924000000,2022-08-08 02:00:00,DASH/BTC,0.00229954,0.00230853,0.00229736,0.00230731,0.07544903700000001,32.7
1659920400000,2022-08-08 01:00:00,DASH/BTC,0.0023083,0.00231177,0.00229679,0.00229702,0.08712596859999999,37.93
1659916800000,2022-08-08 00:00:00,DASH/BTC,0.00230051,0.00231453,0.00229939,0.00230803,0.0923413800756626,40.00874342
1659913200000,2022-08-07 23:00:00,DASH/BTC,0.00230625,0.00230658,0.00229433,0.00230202,0.1166943470103936,50.69215168
1659909600000,2022-08-07 22:00:00,DASH/BTC,0.00232434,0.00232434,0.00230465,0.00230629,0.09924734471124269,43.03333263
1659906000000,2022-08-07 21:00:00,DASH/BTC,0.00234086,0.00234086,0.00232054,0.002324,0.0862204,37.1
1659902400000,2022-08-07 20:00:00,DASH/BTC,0.00234052,0.00234414,0.00233319,0.00233857,0.0920227295,39.35
1659898800000,2022-08-07 19:00:00,DASH/BTC,0.00233515,0.00234138,0.00233214,0.00234084,0.07889595928332001,33.704123
1659895200000,2022-08-07 18:00:00,DASH/BTC,0.00233445,0.00234246,0.00233012,0.0023352,0.106197657066816,45.47690008
1659891600000,2022-08-07 17:00:00,DASH/BTC,0.00233937,0.00234693,0.00233232,0.0023387,0.09275547111976601,39.66112418
1659888000000,2022-08-07 16:00:00,DASH/BTC,0.00233497,0.00234617,0.00233497,0.00233997,0.09298858847332499,39.7392225
1659884400000,2022-08-07 15:00:00,DASH/BTC,0.00233678,0.00234371,0.0023338,0.00233744,0.080992296,34.65
1659880800000,2022-08-07 14:00:00,DASH/BTC,0.00234362,0.00234362,0.00232948,0.00233237,0.09963322830376249,42.71759125
1659877200000,2022-08-07 13:00:00,DASH/BTC,0.00234956,0.00235401,0.00233949,0.00234198,0.0846887782057074,36.16118763
1659873600000,2022-08-07 12:00:00,DASH/BTC,0.00235549,0.00235892,0.00233833,0.00234663,0.0885148836,37.72
1659870000000,2022-08-07 11:00:00,DASH/BTC,0.00234668,0.0023621,0.0023424,0.00235596,0.08509727519999999,36.12
1659866400000,2022-08-07 10:00:00,DASH/BTC,0.00232208,0.00237219,0.00232208,0.00234245,0.10282771009533549,43.89750479
1659862800000,2022-08-07 09:00:00,DASH/BTC,0.00228828,0.00233552,0.00228522,0.00233325,0.09981386865832499,42.7789001
1659859200000,2022-08-07 08:00:00,DASH/BTC,0.00229993,0.00230094,0.00228765,0.00229028,0.0816771167753672,35.66250274
1659855600000,2022-08-07 07:00:00,DASH/BTC,0.00230298,0.00230577,0.00229558,0.00229759,0.08963868391251051,39.01422095
1659852000000,2022-08-07 06:00:00,DASH/BTC,0.00229342,0.00231844,0.0022906,0.00230049,0.0951306315108021,41.35233429
1659848400000,2022-08-07 05:00:00,DASH/BTC,0.00227434,0.00229411,0.00227434,0.00229217,0.0910092663633196,39.70441388
1659844800000,2022-08-07 04:00:00,DASH/BTC,0.00227845,0.00228576,0.00227287,0.00227287,0.09089207130000002,39.99
1659841200000,2022-08-07 03:00:00,DASH/BTC,0.00228678,0.00228678,0.00227623,0.00227845,0.0876975405,38.49
1659837600000,2022-08-07 02:00:00,DASH/BTC,0.00228022,0.00228795,0.00227538,0.00228736,0.08271093759999999,36.16
1659834000000,2022-08-07 01:00:00,DASH/BTC,0.00226776,0.00228405,0.00226615,0.0022803,0.09066472799999999,39.76
1659830400000,2022-08-07 00:00:00,DASH/BTC,0.00229041,0.0022974,0.00226761,0.00226878,0.09819279840000002,43.28
1659826800000,2022-08-06 23:00:00,DASH/BTC,0.00228977,0.00229511,0.00227703,0.00228998,0.08951531820000001,39.09
1659823200000,2022-08-06 22:00:00,DASH/BTC,0.00230351,0.00230511,0.00228893,0.00229179,0.0853233417,37.23
1659819600000,2022-08-06 21:00:00,DASH/BTC,0.00229706,0.00230478,0.0022939,0.00230478,0.1145552147811948,49.70331866
1659816000000,2022-08-06 20:00:00,DASH/BTC,0.00229663,0.0022967,0.0022893,0.00229651,0.0905284242,39.42
1659812400000,2022-08-06 19:00:00,DASH/BTC,0.00228998,0.00229711,0.00228281,0.00229633,0.1441046242240683,62.75431851
1659808800000,2022-08-06 18:00:00,DASH/BTC,0.00229181,0.00229431,0.00228038,0.00228778,0.0959226696429562,41.92827529
1659805200000,2022-08-06 17:00:00,DASH/BTC,0.00227496,0.00229431,0.00227288,0.00228963,0.09856028203196279,43.04637956
1659801600000,2022-08-06 16:00:00,DASH/BTC,0.00227301,0.0022888,0.00227291,0.00227475,0.09017414776444499,39.64134422
1659798000000,2022-08-06 15:00:00,DASH/BTC,0.00226814,0.002275,0.00226621,0.00227384,0.089115271076424,39.1915311
1659794400000,2022-08-06 14:00:00,DASH/BTC,0.00226336,0.00227,0.0022624,0.00226815,0.087623890211817,38.63231718
1659790800000,2022-08-06 13:00:00,DASH/BTC,0.00225886,0.00226718,0.00225885,0.00226401,0.09383577702338909,41.44671491
1659787200000,2022-08-06 12:00:00,DASH/BTC,0.00225411,0.00226662,0.0022531,0.00225763,0.0855190244,37.88
1659783600000,2022-08-06 11:00:00,DASH/BTC,0.00226819,0.00226907,0.00225032,0.00225032,0.08824350896578001,39.21376025
1659780000000,2022-08-06 10:00:00,DASH/BTC,0.0022622,0.00226856,0.00225792,0.00226856,0.0928067896,40.91
1659776400000,2022-08-06 09:00:00,DASH/BTC,0.00225231,0.00226467,0.00225231,0.00226251,0.0866315079,38.29
1659772800000,2022-08-06 08:00:00,DASH/BTC,0.00223719,0.00225499,0.00223719,0.00225329,0.0899105705477148,39.90190812
1659769200000,2022-08-06 07:00:00,DASH/BTC,0.00223857,0.00224013,0.00223661,0.00223764,0.07802650679999999,34.87
1659765600000,2022-08-06 06:00:00,DASH/BTC,0.00223743,0.00223912,0.00223468,0.00223893,0.0767387811078882,34.27475674
1659762000000,2022-08-06 05:00:00,DASH/BTC,0.0022415,0.00224546,0.00223636,0.00223893,0.09170657280000001,40.96
1659758400000,2022-08-06 04:00:00,DASH/BTC,0.0022433,0.00224361,0.00223491,0.00224258,0.0792303514,35.33
1659754800000,2022-08-06 03:00:00,DASH/BTC,0.00224133,0.00224703,0.00223836,0.00224149,0.0843248538,37.62
1659751200000,2022-08-06 02:00:00,DASH/BTC,0.00223294,0.0022406,0.00222995,0.00223842,0.1098764491756686,49.08660983
1659747600000,2022-08-06 01:00:00,DASH/BTC,0.00223722,0.00224731,0.00223343,0.00223501,0.090452304997989,40.4706489
1659744000000,2022-08-06 00:00:00,DASH/BTC,0.00224084,0.00225097,0.00223309,0.00223656,0.07984238169526318,35.69874347
1659740400000,2022-08-05 23:00:00,DASH/BTC,0.0022401,0.00224718,0.00223399,0.00224247,0.0892237325511024,39.78814992
1659736800000,2022-08-05 22:00:00,DASH/BTC,0.00222456,0.0022394,0.00222269,0.00223785,0.0766911195,34.27
1659733200000,2022-08-05 21:00:00,DASH/BTC,0.00223411,0.00224386,0.00222322,0.00222644,0.0904157284,40.61
1659729600000,2022-08-05 20:00:00,DASH/BTC,0.00224528,0.00224528,0.00222807,0.00223556,0.08589038970781361,38.42007806
1659726000000,2022-08-05 19:00:00,DASH/BTC,0.00223874,0.00224517,0.00223671,0.00224517,0.08249145733517399,36.7417422
1659722400000,2022-08-05 18:00:00,DASH/BTC,0.00222975,0.00224235,0.00222852,0.00223687,0.11617242778755012,51.93526123
1659718800000,2022-08-05 17:00:00,DASH/BTC,0.00221472,0.00223224,0.00221472,0.00222813,0.0821513385472599,36.87008323
1659715200000,2022-08-05 16:00:00,DASH/BTC,0.00221449,0.00221588,0.00220881,0.00221459,0.08552746579999998,38.62
1659711600000,2022-08-05 15:00:00,DASH/BTC,0.00220883,0.00221727,0.00220279,0.00221444,0.0863209533050656,38.98094024
1659708000000,2022-08-05 14:00:00,DASH/BTC,0.00221373,0.00222198,0.00220595,0.00221041,0.0813872962,36.82
1659704400000,2022-08-05 13:00:00,DASH/BTC,0.00221137,0.00221943,0.0022066,0.00221583,0.08986913683839659,40.55777602
1659700800000,2022-08-05 12:00:00,DASH/BTC,0.00221812,0.00222625,0.00220542,0.00221141,0.0965231465682925,43.64778425
1659697200000,2022-08-05 11:00:00,DASH/BTC,0.00221836,0.00222829,0.00221567,0.00221764,0.08277772406998359,37.32694399
1659693600000,2022-08-05 10:00:00,DASH/BTC,0.00221691,0.00221981,0.00221409,0.00221639,0.0923791352,41.68
1659690000000,2022-08-05 09:00:00,DASH/BTC,0.00220793,0.00221862,0.00220729,0.00221656,0.08979303402976559,40.51008501
1659686400000,2022-08-05 08:00:00,DASH/BTC,0.00221117,0.00221624,0.002205,0.00220642,0.0758605086630018,34.38171729
1659682800000,2022-08-05 07:00:00,DASH/BTC,0.00220507,0.00221327,0.0022026,0.00220823,0.12418816994815539,56.23878398
1659679200000,2022-08-05 06:00:00,DASH/BTC,0.00220914,0.00221365,0.00220124,0.00220703,0.08550034220000001,38.74
1659675600000,2022-08-05 05:00:00,DASH/BTC,0.0022095,0.00222478,0.00220409,0.00220639,0.0860712739,39.01
1659672000000,2022-08-05 04:00:00,DASH/BTC,0.00219893,0.00220971,0.00219573,0.00220616,0.1125329494014264,51.00851679
1659668400000,2022-08-05 03:00:00,DASH/BTC,0.00220894,0.00221233,0.00219642,0.00220042,0.07589248579999999,34.49
1659664800000,2022-08-05 02:00:00,DASH/BTC,0.0022,0.0022208,0.0022,0.0022083,0.088403431173444,40.03234668
1659661200000,2022-08-05 01:00:00,DASH/BTC,0.00219021,0.0022,0.00218909,0.00219941,0.10132461929000001,46.069
1659657600000,2022-08-05 00:00:00,DASH/BTC,0.0021796,0.00219734,0.0021796,0.00218984,0.07566312643305761,34.55189714
1659654000000,2022-08-04 23:00:00,DASH/BTC,0.00217609,0.00218183,0.0021744,0.00217999,0.149191822812701,68.4369299
1659650400000,2022-08-04 22:00:00,DASH/BTC,0.00216369,0.00217818,0.00216369,0.00217472,0.07615869440000002,35.02
1659646800000,2022-08-04 21:00:00,DASH/BTC,0.00217692,0.00217876,0.00216694,0.00216694,0.1052922174210386,48.59027819
1659643200000,2022-08-04 20:00:00,DASH/BTC,0.00217184,0.00217916,0.00217172,0.0021775,0.19418015203145,89.17572998
1659639600000,2022-08-04 19:00:00,DASH/BTC,0.00217269,0.00217551,0.00216738,0.00217152,0.0724423868019072,33.36022086
1659636000000,2022-08-04 18:00:00,DASH/BTC,0.00215884,0.00217375,0.0021572,0.00217375,0.0880307166140875,40.49716693
1659632400000,2022-08-04 17:00:00,DASH/BTC,0.00214992,0.00216397,0.00214812,0.00216021,0.074244120532686,34.3689366
1659628800000,2022-08-04 16:00:00,DASH/BTC,0.00215064,0.00216227,0.00214337,0.00215019,0.0706148082814797,32.84119463
1659625200000,2022-08-04 15:00:00,DASH/BTC,0.00214581,0.00215547,0.0021403,0.00215179,0.08839104131685711,41.07791249
1659621600000,2022-08-04 14:00:00,DASH/BTC,0.00214818,0.00215301,0.00213795,0.00214454,0.10565661612868579,49.26772927
1659618000000,2022-08-04 13:00:00,DASH/BTC,0.00214582,0.00215886,0.00214346,0.00214628,0.09348337168,43.556
1659614400000,2022-08-04 12:00:00,DASH/BTC,0.00215571,0.00216031,0.00214407,0.00214665,0.090356803907106,42.09200564
1659610800000,2022-08-04 11:00:00,DASH/BTC,0.00216266,0.00216594,0.00215428,0.0021552,0.08082,37.5
1659607200000,2022-08-04 10:00:00,DASH/BTC,0.00215838,0.00217231,0.00215734,0.00216617,0.0880114871,40.63
1659603600000,2022-08-04 09:00:00,DASH/BTC,0.00214745,0.00216363,0.00214232,0.00215853,0.0813981663,37.71
1659600000000,2022-08-04 08:00:00,DASH/BTC,0.00214681,0.00216018,0.00214148,0.00214148,0.14012818342442918,65.43520529
1659596400000,2022-08-04 07:00:00,DASH/BTC,0.00215396,0.00215764,0.00214598,0.00214598,0.0930711526,43.37
1659592800000,2022-08-04 06:00:00,DASH/BTC,0.00216882,0.00217318,0.00215267,0.00215447,0.0755357182,35.06
1659589200000,2022-08-04 05:00:00,DASH/BTC,0.00216745,0.00217703,0.00216745,0.00217184,0.1755929211099008,80.84984212
1659585600000,2022-08-04 04:00:00,DASH/BTC,0.00215982,0.00216802,0.00215869,0.00216802,0.0739728424,34.12
1659582000000,2022-08-04 03:00:00,DASH/BTC,0.00215907,0.00216252,0.00215234,0.00216054,0.09620884619999999,44.53
1659578400000,2022-08-04 02:00:00,DASH/BTC,0.00214189,0.00215987,0.0021379,0.00215878,0.087106773,40.35
1659574800000,2022-08-04 01:00:00,DASH/BTC,0.00214581,0.00215597,0.00213941,0.00214275,0.08820345309968251,41.16366963
1659571200000,2022-08-04 00:00:00,DASH/BTC,0.00213474,0.00214583,0.00213426,0.00214476,0.0661015032,30.82
1659567600000,2022-08-03 23:00:00,DASH/BTC,0.0021306,0.00213711,0.00212258,0.00213522,0.0786401526,36.83
1659564000000,2022-08-03 22:00:00,DASH/BTC,0.00213626,0.00213763,0.00212771,0.00213099,0.08293813080000001,38.92
1659560400000,2022-08-03 21:00:00,DASH/BTC,0.00212946,0.00213978,0.00212925,0.00213651,0.07257724469999999,33.97
1659556800000,2022-08-03 20:00:00,DASH/BTC,0.00212933,0.00213929,0.00212933,0.00213117,0.08337137039999999,39.12
1659553200000,2022-08-03 19:00:00,DASH/BTC,0.0021369,0.0021369,0.00212644,0.00213291,0.0764648235,35.85
1659549600000,2022-08-03 18:00:00,DASH/BTC,0.00213542,0.00213915,0.00213086,0.00213675,0.08690162250000001,40.67
1659546000000,2022-08-03 17:00:00,DASH/BTC,0.00213726,0.00213726,0.00212441,0.00213268,0.07969825159999999,37.37
1659542400000,2022-08-03 16:00:00,DASH/BTC,0.00212597,0.00213751,0.00212597,0.00213751,0.0887551400716579,41.52267829
1659538800000,2022-08-03 15:00:00,DASH/BTC,0.00213272,0.00213824,0.00212573,0.00212673,0.0909767634318666,42.77776842
1659535200000,2022-08-03 14:00:00,DASH/BTC,0.00214405,0.00214626,0.00212935,0.00212935,0.076188143,35.78
1659531600000,2022-08-03 13:00:00,DASH/BTC,0.00214332,0.00214553,0.00213729,0.00213954,0.09184914536896802,42.9293892
1659528000000,2022-08-03 12:00:00,DASH/BTC,0.00213747,0.00214544,0.00213566,0.00214301,0.0793113673263742,37.00933142
1659524400000,2022-08-03 11:00:00,DASH/BTC,0.00213203,0.00214286,0.0021308,0.00213798,0.1253067939806202,58.60989999
1659520800000,2022-08-03 10:00:00,DASH/BTC,0.00213507,0.00213532,0.00212777,0.00213512,0.09114827279999999,42.69
1659517200000,2022-08-03 09:00:00,DASH/BTC,0.00212295,0.00213661,0.00212045,0.00213487,0.0769834122,36.06
1659513600000,2022-08-03 08:00:00,DASH/BTC,0.00212612,0.00212962,0.00211835,0.00212404,0.07398031320000001,34.83
1659510000000,2022-08-03 07:00:00,DASH/BTC,0.00213027,0.00213138,0.00211963,0.00212555,0.08824249298867799,41.51513396
1659506400000,2022-08-03 06:00:00,DASH/BTC,0.00213277,0.00214679,0.00212948,0.00213234,0.0706657476,33.14
1659502800000,2022-08-03 05:00:00,DASH/BTC,0.00212157,0.00213644,0.00211896,0.00213332,0.0841381408,39.44
1659499200000,2022-08-03 04:00:00,DASH/BTC,0.00211708,0.00212809,0.00211628,0.00212085,0.083066564541636,39.16663816
1659495600000,2022-08-03 03:00:00,DASH/BTC,0.00210732,0.00212637,0.00210732,0.00211646,0.086245745,40.75
1659492000000,2022-08-03 02:00:00,DASH/BTC,0.00211733,0.00211907,0.00210104,0.00210978,0.0967756086,45.87
1659488400000,2022-08-03 01:00:00,DASH/BTC,0.00207999,0.00211466,0.00207501,0.00211025,0.0875436617620525,41.48497181
1659484800000,2022-08-03 00:00:00,DASH/BTC,0.0021127,0.00211659,0.00207724,0.00207794,0.15353091496674637,73.88611556
