https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROAR,Volume USDT
1644278400,2022-02-08 00:00:00,ROAR/USDT,0.3014,0.3032,0.25,0.2605,733506.992595,206287.098149476808
1644192000,2022-02-07 00:00:00,ROAR/USDT,0.3011,0.318,0.2909,0.3013,534210.48441278,161360.859303153106
1644105600,2022-02-06 00:00:00,ROAR/USDT,0.2919,0.3382,0.2892,0.3011,762259.26053058,237103.946096045758
1644019200,2022-02-05 00:00:00,ROAR/USDT,0.3102,0.3336,0.2888,0.2931,2257649.0666673,720605.757225929737
1643932800,2022-02-04 00:00:00,ROAR/USDT,0.3177,0.3266,0.2894,0.3102,2980452.11739258,925936.99804040107
1643846400,2022-02-03 00:00:00,ROAR/USDT,0.35,0.3524,0.3107,0.3176,1576153.20496273,517404.601846100666
1643760000,2022-02-02 00:00:00,ROAR/USDT,0.3911,0.3988,0.3447,0.3488,1474923.07781657,558771.665608370189
1643673600,2022-02-01 00:00:00,ROAR/USDT,0.422,0.43,0.37,0.3911,1148236.16907203,446929.613334199106
1643587200,2022-01-31 00:00:00,ROAR/USDT,0.3779,0.4709,0.3608,0.4219,2511634.73488118,1030648.375925784457
1643500800,2022-01-30 00:00:00,ROAR/USDT,0.4069,0.412,0.3525,0.3759,1648322.63815725,628348.50189681909
1643414400,2022-01-29 00:00:00,ROAR/USDT,0.493,0.498,0.387,0.4069,2060269.28019344,901559.507402692075
1643328000,2022-01-28 00:00:00,ROAR/USDT,0.7733,0.8248,0.4544,0.491,7466515.88606503,4372481.378146267406
1643241600,2022-01-27 00:00:00,ROAR/USDT,0.25,888,0.25,0.7722,7012865.20372058,10608083.486448220358
