https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR,tradecount
1657533600000,2022-07-11 10:00:00,BTC/EUR,20331.41000000,20394.42000000,20284.04000000,20303.17000000,73.99139000,1505389.83439750,2505
1657530000000,2022-07-11 09:00:00,BTC/EUR,20274.65000000,20374.17000000,20261.19000000,20325.02000000,71.55319000,1453928.53487840,2793
1657526400000,2022-07-11 08:00:00,BTC/EUR,20211.42000000,20289.19000000,20185.00000000,20274.65000000,67.21361000,1360673.56262610,2285
1657522800000,2022-07-11 07:00:00,BTC/EUR,20138.97000000,20237.37000000,20122.44000000,20211.54000000,52.15872000,1053103.06889310,1940
1657519200000,2022-07-11 06:00:00,BTC/EUR,20212.72000000,20232.86000000,20078.76000000,20136.12000000,55.97804000,1127434.04420190,2145
1657515600000,2022-07-11 05:00:00,BTC/EUR,20222.64000000,20274.36000000,20160.15000000,20215.00000000,31.67996000,640410.88630660,1238
1657512000000,2022-07-11 04:00:00,BTC/EUR,20226.50000000,20291.91000000,20130.45000000,20222.97000000,44.01366000,889604.41418330,1440
1657508400000,2022-07-11 03:00:00,BTC/EUR,20238.58000000,20348.78000000,20181.94000000,20236.33000000,41.33646000,838484.00282430,1275
1657504800000,2022-07-11 02:00:00,BTC/EUR,20255.67000000,20294.04000000,20165.07000000,20240.80000000,45.66047000,923891.02865890,1530
1657501200000,2022-07-11 01:00:00,BTC/EUR,20488.38000000,20488.38000000,20216.93000000,20259.17000000,60.32467000,1226038.48974250,2110
1657497600000,2022-07-11 00:00:00,BTC/EUR,20520.05000000,20520.05000000,20342.54000000,20485.16000000,58.21984000,1188866.90681710,1848
1657494000000,2022-07-10 23:00:00,BTC/EUR,20474.04000000,20531.90000000,20400.00000000,20514.69000000,23.20162000,475032.24743480,636
1657490400000,2022-07-10 22:00:00,BTC/EUR,20644.04000000,20653.48000000,20325.62000000,20473.69000000,72.09970000,1474347.36642450,1725
1657486800000,2022-07-10 21:00:00,BTC/EUR,20620.92000000,20812.17000000,20601.03000000,20660.32000000,78.35807000,1623513.93580260,1843
1657483200000,2022-07-10 20:00:00,BTC/EUR,20555.95000000,20680.41000000,20466.32000000,20620.00000000,58.92340000,1212237.84067210,1591
1657479600000,2022-07-10 19:00:00,BTC/EUR,20461.28000000,20557.02000000,20356.62000000,20553.28000000,60.51077000,1236944.11999270,1658
1657476000000,2022-07-10 18:00:00,BTC/EUR,20519.56000000,20526.99000000,20398.96000000,20462.30000000,68.76587000,1405622.54300710,1802
1657472400000,2022-07-10 17:00:00,BTC/EUR,20544.96000000,20574.67000000,20490.03000000,20517.09000000,50.99325000,1046704.83380520,1525
1657468800000,2022-07-10 16:00:00,BTC/EUR,20507.36000000,20675.06000000,20275.97000000,20541.89000000,138.81574000,2839483.51774960,3361
1657465200000,2022-07-10 15:00:00,BTC/EUR,20469.06000000,20582.89000000,20446.34000000,20507.36000000,73.06868000,1500437.29915100,2195
1657461600000,2022-07-10 14:00:00,BTC/EUR,20677.02000000,20677.02000000,20448.24000000,20476.25000000,104.38029000,2145184.51675320,2784
1657458000000,2022-07-10 13:00:00,BTC/EUR,20901.80000000,20901.80000000,20559.15000000,20680.31000000,114.16955000,2368027.50057510,3129
1657454400000,2022-07-10 12:00:00,BTC/EUR,20921.08000000,20962.93000000,20875.49000000,20900.95000000,73.19980000,1531009.77161580,1848
1657450800000,2022-07-10 11:00:00,BTC/EUR,20895.95000000,20924.27000000,20802.50000000,20916.75000000,59.15509000,1234600.85131290,1695
1657447200000,2022-07-10 10:00:00,BTC/EUR,20947.51000000,20975.00000000,20850.00000000,20898.91000000,60.31428000,1261495.28141180,1705
1657443600000,2022-07-10 09:00:00,BTC/EUR,20944.26000000,20981.06000000,20910.33000000,20947.51000000,75.63380000,1584788.43137180,2004
1657440000000,2022-07-10 08:00:00,BTC/EUR,20953.56000000,21034.48000000,20880.40000000,20948.93000000,99.40241000,2082868.00893490,2263
1657436400000,2022-07-10 07:00:00,BTC/EUR,20921.74000000,20980.73000000,20868.52000000,20961.56000000,59.56704000,1246560.89994010,1626
1657432800000,2022-07-10 06:00:00,BTC/EUR,20986.94000000,20986.94000000,20850.00000000,20921.73000000,44.26433000,926279.91485250,1179
1657429200000,2022-07-10 05:00:00,BTC/EUR,20904.08000000,20995.21000000,20893.88000000,20981.39000000,36.38704000,762056.51397530,921
1657425600000,2022-07-10 04:00:00,BTC/EUR,20924.43000000,20936.43000000,20788.67000000,20904.08000000,64.12876000,1337949.41505980,1501
1657422000000,2022-07-10 03:00:00,BTC/EUR,20936.14000000,20972.68000000,20858.12000000,20927.57000000,65.16147000,1363176.55860870,1476
1657418400000,2022-07-10 02:00:00,BTC/EUR,21043.37000000,21115.48000000,20766.47000000,20932.45000000,98.19455000,2053627.50733190,2301
1657414800000,2022-07-10 01:00:00,BTC/EUR,20994.27000000,21116.65000000,20966.00000000,21029.12000000,67.57374000,1422828.67456270,1802
1657411200000,2022-07-10 00:00:00,BTC/EUR,21209.24000000,21221.60000000,20990.40000000,20997.36000000,102.65271000,2165664.85455100,2837
1657407600000,2022-07-09 23:00:00,BTC/EUR,21232.35000000,21270.44000000,21160.00000000,21214.07000000,22.18006000,470556.28207700,656
1657404000000,2022-07-09 22:00:00,BTC/EUR,21336.29000000,21366.43000000,21202.36000000,21237.28000000,27.77404000,591930.82490090,777
1657400400000,2022-07-09 21:00:00,BTC/EUR,21305.32000000,21362.00000000,21249.53000000,21320.11000000,38.21256000,814517.86640630,994
1657396800000,2022-07-09 20:00:00,BTC/EUR,21236.29000000,21320.36000000,21207.88000000,21303.55000000,52.44114000,1114732.60507810,1307
1657393200000,2022-07-09 19:00:00,BTC/EUR,21349.03000000,21380.57000000,21127.31000000,21236.29000000,101.48237000,2154540.11944010,2370
1657389600000,2022-07-09 18:00:00,BTC/EUR,21487.66000000,21518.93000000,21344.83000000,21360.77000000,76.65907000,1642737.45629270,1760
1657386000000,2022-07-09 17:00:00,BTC/EUR,21309.87000000,21574.52000000,21287.15000000,21492.30000000,104.52290000,2240214.36755580,2528
1657382400000,2022-07-09 16:00:00,BTC/EUR,21166.24000000,21327.00000000,21153.06000000,21309.19000000,53.03738000,1125921.32232660,1492
1657378800000,2022-07-09 15:00:00,BTC/EUR,21215.47000000,21266.42000000,21159.35000000,21169.50000000,56.71085000,1203809.64225480,1519
1657375200000,2022-07-09 14:00:00,BTC/EUR,21177.11000000,21327.52000000,21159.89000000,21215.46000000,85.23722000,1811819.26869150,2305
1657371600000,2022-07-09 13:00:00,BTC/EUR,21137.06000000,21245.72000000,21118.15000000,21183.06000000,72.33424000,1533001.26165370,2009
1657368000000,2022-07-09 12:00:00,BTC/EUR,21064.40000000,21176.82000000,21008.54000000,21131.65000000,93.44351000,1973633.06550650,2139
1657364400000,2022-07-09 11:00:00,BTC/EUR,21344.36000000,21378.35000000,20950.01000000,21075.73000000,94.85394000,2011267.68758660,2792
1657360800000,2022-07-09 10:00:00,BTC/EUR,21264.27000000,21353.82000000,21233.36000000,21343.26000000,49.77449000,1060414.20579950,1677
1657357200000,2022-07-09 09:00:00,BTC/EUR,21337.70000000,21340.00000000,21215.00000000,21262.44000000,46.56089000,990101.96286880,1464
1657353600000,2022-07-09 08:00:00,BTC/EUR,21268.39000000,21344.71000000,21215.56000000,21335.58000000,56.40243000,1200467.19707070,1554
1657350000000,2022-07-09 07:00:00,BTC/EUR,21177.01000000,21325.77000000,21171.29000000,21272.08000000,83.30625000,1771932.08491350,1930
1657346400000,2022-07-09 06:00:00,BTC/EUR,21129.01000000,21185.87000000,21101.50000000,21168.87000000,23.60558000,499116.43618220,853
1657342800000,2022-07-09 05:00:00,BTC/EUR,21159.95000000,21223.36000000,21099.91000000,21123.72000000,27.85718000,589209.02231430,901
1657339200000,2022-07-09 04:00:00,BTC/EUR,21222.64000000,21239.28000000,21119.32000000,21152.22000000,40.93398000,866660.51274040,1096
1657335600000,2022-07-09 03:00:00,BTC/EUR,21197.45000000,21235.43000000,21084.64000000,21213.15000000,82.02109000,1736073.06616290,1737
1657332000000,2022-07-09 02:00:00,BTC/EUR,21128.46000000,21240.08000000,21115.74000000,21194.61000000,94.70131000,2005205.44649900,2016
1657328400000,2022-07-09 01:00:00,BTC/EUR,21156.59000000,21212.21000000,21025.80000000,21123.78000000,116.09392000,2451250.41639980,2618
1657324800000,2022-07-09 00:00:00,BTC/EUR,21207.97000000,21298.33000000,21052.00000000,21159.25000000,161.01540000,3409684.63690550,3608
1657321200000,2022-07-08 23:00:00,BTC/EUR,21382.49000000,21552.62000000,21197.09000000,21201.06000000,79.93914000,1713219.73665240,1916
1657317600000,2022-07-08 22:00:00,BTC/EUR,21300.65000000,21443.55000000,21293.22000000,21375.87000000,31.99734000,684286.22362510,892
1657314000000,2022-07-08 21:00:00,BTC/EUR,21467.97000000,21616.70000000,21300.65000000,21300.65000000,56.52472000,1215858.62514320,2059
1657310400000,2022-07-08 20:00:00,BTC/EUR,21423.86000000,21635.47000000,21390.00000000,21463.66000000,118.74882000,2552640.81106280,2958
1657306800000,2022-07-08 19:00:00,BTC/EUR,21354.37000000,21500.00000000,21294.43000000,21441.28000000,79.86514000,1709233.36556020,2315
1657303200000,2022-07-08 18:00:00,BTC/EUR,21405.38000000,21510.38000000,21301.06000000,21355.18000000,103.08316000,2207582.31571680,3455
1657299600000,2022-07-08 17:00:00,BTC/EUR,21330.34000000,21475.62000000,21279.88000000,21399.24000000,108.16832000,2313661.36166860,3545
1657296000000,2022-07-08 16:00:00,BTC/EUR,21582.69000000,21595.51000000,21211.15000000,21335.16000000,146.46147000,3130108.08163630,4463
1657292400000,2022-07-08 15:00:00,BTC/EUR,21385.26000000,21728.73000000,21307.26000000,21585.53000000,470.24321000,10125939.42364280,12863
1657288800000,2022-07-08 14:00:00,BTC/EUR,20975.89000000,21476.73000000,20901.00000000,21380.54000000,278.00340000,5912656.37531930,8667
1657285200000,2022-07-08 13:00:00,BTC/EUR,21069.50000000,21112.85000000,20906.97000000,20977.26000000,175.81883000,3698315.33944020,5837
1657281600000,2022-07-08 12:00:00,BTC/EUR,21261.57000000,21359.94000000,20924.39000000,21081.16000000,230.69166000,4881428.97913080,6994
1657278000000,2022-07-08 11:00:00,BTC/EUR,21236.11000000,21367.20000000,21163.61000000,21261.50000000,80.65670000,1716036.39659050,3230
1657274400000,2022-07-08 10:00:00,BTC/EUR,21305.83000000,21445.67000000,21202.77000000,21246.61000000,134.07923000,2860342.37425210,4479
1657270800000,2022-07-08 09:00:00,BTC/EUR,21200.87000000,21321.77000000,21085.26000000,21314.66000000,151.93714000,3220602.15207360,5163
1657267200000,2022-07-08 08:00:00,BTC/EUR,21561.00000000,21604.23000000,21187.14000000,21201.98000000,177.10325000,3801221.62049190,5045
1657263600000,2022-07-08 07:00:00,BTC/EUR,21482.55000000,21642.64000000,21407.34000000,21564.68000000,121.88030000,2625794.03622670,3763
1657260000000,2022-07-08 06:00:00,BTC/EUR,21500.23000000,21523.31000000,21406.11000000,21482.55000000,84.59233000,1815952.87850290,3047
1657256400000,2022-07-08 05:00:00,BTC/EUR,21648.75000000,21738.77000000,21432.08000000,21497.07000000,106.31043000,2297494.05113960,3521
1657252800000,2022-07-08 04:00:00,BTC/EUR,21778.00000000,21914.74000000,21637.55000000,21648.76000000,112.57900000,2450256.37383290,3219
1657249200000,2022-07-08 03:00:00,BTC/EUR,21621.63000000,21782.77000000,21576.23000000,21778.00000000,50.86399000,1102961.11993510,2003
1657245600000,2022-07-08 02:00:00,BTC/EUR,21736.94000000,21752.63000000,21488.90000000,21617.70000000,107.51894000,2324445.75151460,3198
1657242000000,2022-07-08 01:00:00,BTC/EUR,21313.77000000,22012.00000000,21221.76000000,21734.75000000,186.84894000,4048700.28865820,5871
1657238400000,2022-07-08 00:00:00,BTC/EUR,21252.72000000,21327.14000000,21199.08000000,21309.57000000,66.71389000,1417563.78465290,2427
1657234800000,2022-07-07 23:00:00,BTC/EUR,21251.79000000,21346.72000000,21189.09000000,21247.33000000,58.44706000,1243598.91896670,1900
1657231200000,2022-07-07 22:00:00,BTC/EUR,21294.74000000,21384.93000000,21220.01000000,21254.82000000,74.86431000,1593702.74545410,2518
1657227600000,2022-07-07 21:00:00,BTC/EUR,21269.33000000,21357.24000000,21204.71000000,21294.70000000,53.21137000,1131994.80256690,2020
1657224000000,2022-07-07 20:00:00,BTC/EUR,21460.84000000,21484.21000000,21179.45000000,21267.17000000,123.14026000,2620624.05507850,3759
1657220400000,2022-07-07 19:00:00,BTC/EUR,21011.31000000,21486.06000000,20984.51000000,21459.55000000,238.67255000,5059803.26688180,5954
1657216800000,2022-07-07 18:00:00,BTC/EUR,20561.16000000,21055.55000000,20541.08000000,21009.90000000,178.58812000,3718149.05746750,4713
1657213200000,2022-07-07 17:00:00,BTC/EUR,20740.29000000,20753.00000000,20495.80000000,20558.48000000,125.39725000,2581199.91964980,3368
1657209600000,2022-07-07 16:00:00,BTC/EUR,20534.99000000,20850.00000000,20503.81000000,20739.25000000,138.55383000,2861542.58181250,4449
1657206000000,2022-07-07 15:00:00,BTC/EUR,20508.52000000,20623.43000000,20451.76000000,20534.99000000,119.17621000,2445426.21359080,3839
1657202400000,2022-07-07 14:00:00,BTC/EUR,20134.77000000,20569.00000000,20085.35000000,20503.68000000,254.45561000,5174494.32988160,6701
1657198800000,2022-07-07 13:00:00,BTC/EUR,20067.39000000,20153.83000000,19991.95000000,20134.73000000,100.34813000,2013911.99758410,3348
1657195200000,2022-07-07 12:00:00,BTC/EUR,20104.26000000,20125.79000000,19994.60000000,20067.35000000,59.80721000,1199200.43224920,2645
1657191600000,2022-07-07 11:00:00,BTC/EUR,20070.00000000,20104.26000000,20010.94000000,20104.26000000,38.09990000,764105.99027340,1797
1657188000000,2022-07-07 10:00:00,BTC/EUR,20118.44000000,20123.74000000,20027.97000000,20070.00000000,64.12345000,1287712.57046050,2420
1657184400000,2022-07-07 09:00:00,BTC/EUR,20126.69000000,20178.36000000,20076.62000000,20117.62000000,111.98965000,2253469.13724100,2952
1657180800000,2022-07-07 08:00:00,BTC/EUR,20042.79000000,20171.58000000,19979.42000000,20132.84000000,86.61016000,1738636.07012130,2591
1657177200000,2022-07-07 07:00:00,BTC/EUR,19917.36000000,20080.55000000,19911.29000000,20044.08000000,89.26010000,1785352.00870040,2233
1657173600000,2022-07-07 06:00:00,BTC/EUR,19853.14000000,19929.73000000,19831.61000000,19917.36000000,53.35549000,1060919.78679490,2056
1657170000000,2022-07-07 05:00:00,BTC/EUR,19988.00000000,20007.24000000,19835.04000000,19851.98000000,55.75237000,1110810.97501750,1824
1657166400000,2022-07-07 04:00:00,BTC/EUR,20052.24000000,20066.09000000,19932.40000000,19987.99000000,38.69623000,773434.68628600,1502
1657162800000,2022-07-07 03:00:00,BTC/EUR,19985.70000000,20060.66000000,19963.60000000,20053.45000000,26.22411000,524485.70099150,1127
1657159200000,2022-07-07 02:00:00,BTC/EUR,20120.45000000,20148.53000000,19976.46000000,19990.38000000,60.88456000,1219850.85834230,2083
1657155600000,2022-07-07 01:00:00,BTC/EUR,20134.22000000,20168.95000000,20074.32000000,20120.45000000,42.56050000,856149.29715680,1655
1657152000000,2022-07-07 00:00:00,BTC/EUR,20170.88000000,20202.77000000,20100.00000000,20133.62000000,47.06579000,948432.88285260,1842
1657148400000,2022-07-06 23:00:00,BTC/EUR,20132.07000000,20277.70000000,20102.20000000,20169.85000000,62.06260000,1253695.04516140,2045
1657144800000,2022-07-06 22:00:00,BTC/EUR,19985.00000000,20222.00000000,19972.42000000,20124.82000000,97.02079000,1951480.93787890,2915
1657141200000,2022-07-06 21:00:00,BTC/EUR,20023.44000000,20055.34000000,19924.19000000,19985.00000000,23.01085000,460093.00019680,1194
1657137600000,2022-07-06 20:00:00,BTC/EUR,19965.59000000,20066.34000000,19904.52000000,20023.46000000,62.31304000,1243918.55428370,2351
1657134000000,2022-07-06 19:00:00,BTC/EUR,20015.79000000,20093.57000000,19913.58000000,19963.99000000,74.16794000,1483983.42551980,2628
1657130400000,2022-07-06 18:00:00,BTC/EUR,19879.59000000,20066.66000000,19807.14000000,20012.48000000,146.95822000,2930027.70302990,4014
1657126800000,2022-07-06 17:00:00,BTC/EUR,19928.56000000,20009.44000000,19840.00000000,19881.98000000,80.95081000,1613212.43951260,2402
1657123200000,2022-07-06 16:00:00,BTC/EUR,19794.42000000,19950.56000000,19773.87000000,19929.40000000,66.80898000,1326746.62669650,2349
1657119600000,2022-07-06 15:00:00,BTC/EUR,19783.37000000,19812.60000000,19689.19000000,19792.62000000,71.09695000,1403670.55997570,2541
1657116000000,2022-07-06 14:00:00,BTC/EUR,19815.56000000,19898.08000000,19723.23000000,19786.07000000,110.25872000,2182666.78945930,3066
1657112400000,2022-07-06 13:00:00,BTC/EUR,19773.47000000,19949.99000000,19640.98000000,19816.53000000,131.27708000,2596958.36893660,3410
1657108800000,2022-07-06 12:00:00,BTC/EUR,19716.31000000,19819.21000000,19589.86000000,19779.11000000,112.93976000,2228205.70334070,2956
1657105200000,2022-07-06 11:00:00,BTC/EUR,19746.08000000,19764.56000000,19660.15000000,19718.55000000,84.88172000,1672969.72524840,2327
1657101600000,2022-07-06 10:00:00,BTC/EUR,19748.47000000,19779.00000000,19616.41000000,19745.09000000,110.09766000,2169139.95099260,2776
1657098000000,2022-07-06 09:00:00,BTC/EUR,19689.35000000,19813.37000000,19639.07000000,19746.19000000,67.05811000,1323517.80659380,2261
1657094400000,2022-07-06 08:00:00,BTC/EUR,19640.43000000,19751.77000000,19567.30000000,19696.20000000,105.72469000,2082030.29096600,2746
1657090800000,2022-07-06 07:00:00,BTC/EUR,19543.20000000,19709.95000000,19532.78000000,19641.42000000,77.21961000,1516738.15587850,2282
1657087200000,2022-07-06 06:00:00,BTC/EUR,19537.00000000,19551.09000000,19349.51000000,19539.53000000,116.15022000,2261215.30966720,2507
1657083600000,2022-07-06 05:00:00,BTC/EUR,19593.47000000,19679.99000000,19406.74000000,19536.46000000,79.05261000,1544352.68388380,2440
1657080000000,2022-07-06 04:00:00,BTC/EUR,19416.43000000,19779.71000000,19364.78000000,19592.15000000,126.11905000,2473129.22234320,3281
1657076400000,2022-07-06 03:00:00,BTC/EUR,19318.08000000,19444.81000000,19231.72000000,19415.27000000,62.26998000,1203979.76772080,1930
1657072800000,2022-07-06 02:00:00,BTC/EUR,19343.12000000,19436.67000000,19262.83000000,19321.50000000,57.50580000,1111946.11440870,1759
1657069200000,2022-07-06 01:00:00,BTC/EUR,19714.30000000,19762.28000000,19305.98000000,19352.25000000,95.72381000,1866014.54244940,2680
1657065600000,2022-07-06 00:00:00,BTC/EUR,19635.94000000,19827.60000000,19561.75000000,19710.57000000,70.93346000,1398893.83192130,2169
1657062000000,2022-07-05 23:00:00,BTC/EUR,19862.46000000,19865.25000000,19561.99000000,19643.00000000,51.91259000,1022263.40744720,1442
1657058400000,2022-07-05 22:00:00,BTC/EUR,19818.70000000,19866.38000000,19693.55000000,19862.42000000,30.61014000,605863.48542320,1113
1657054800000,2022-07-05 21:00:00,BTC/EUR,19870.00000000,19917.58000000,19629.18000000,19818.18000000,52.44448000,1037646.52650240,1838
1657051200000,2022-07-05 20:00:00,BTC/EUR,19831.30000000,20174.58000000,19802.93000000,19874.72000000,212.28224000,4244359.77279490,5075
1657047600000,2022-07-05 19:00:00,BTC/EUR,19571.87000000,19935.63000000,19520.24000000,19827.48000000,188.71239000,3722804.74389470,4767
1657044000000,2022-07-05 18:00:00,BTC/EUR,19202.08000000,19571.86000000,19174.66000000,19571.86000000,139.12305000,2691827.50573910,3539
1657040400000,2022-07-05 17:00:00,BTC/EUR,19080.28000000,19275.10000000,19070.90000000,19202.08000000,73.34553000,1407990.75283730,2004
1657036800000,2022-07-05 16:00:00,BTC/EUR,19015.33000000,19226.00000000,18994.62000000,19078.99000000,95.56889000,1826870.49224230,2664
1657033200000,2022-07-05 15:00:00,BTC/EUR,18947.13000000,19032.20000000,18838.88000000,19017.60000000,80.69494000,1528666.42436330,2726
1657029600000,2022-07-05 14:00:00,BTC/EUR,18881.43000000,19060.58000000,18848.17000000,18952.00000000,93.73894000,1775936.39468180,2861
1657026000000,2022-07-05 13:00:00,BTC/EUR,18801.01000000,18999.43000000,18740.78000000,18881.43000000,161.90590000,3053201.13253950,4644
1657022400000,2022-07-05 12:00:00,BTC/EUR,18936.09000000,18967.86000000,18790.00000000,18801.01000000,139.08851000,2626162.36845860,4772
1657018800000,2022-07-05 11:00:00,BTC/EUR,19148.16000000,19204.33000000,18896.36000000,18936.02000000,122.06731000,2325794.31921910,4051
1657015200000,2022-07-05 10:00:00,BTC/EUR,19160.50000000,19212.36000000,19090.09000000,19148.16000000,90.70714000,1737232.49580000,3284
1657011600000,2022-07-05 09:00:00,BTC/EUR,19239.04000000,19294.53000000,19065.20000000,19159.08000000,165.92711000,3181037.81376420,4434
1657008000000,2022-07-05 08:00:00,BTC/EUR,19464.44000000,19467.03000000,19157.00000000,19239.04000000,176.70175000,3406877.89174780,5101
1657004400000,2022-07-05 07:00:00,BTC/EUR,19529.74000000,19536.03000000,19407.34000000,19463.51000000,107.94416000,2101889.66051560,3174
1657000800000,2022-07-05 06:00:00,BTC/EUR,19416.00000000,19571.86000000,19411.92000000,19530.50000000,124.76547000,2434885.42564140,2984
1656997200000,2022-07-05 05:00:00,BTC/EUR,19415.27000000,19579.99000000,19367.84000000,19415.51000000,81.80828000,1592576.03240670,2683
1656993600000,2022-07-05 04:00:00,BTC/EUR,19455.76000000,19459.27000000,19335.14000000,19414.29000000,37.13318000,720169.67063010,1444
1656990000000,2022-07-05 03:00:00,BTC/EUR,19322.18000000,19458.93000000,19322.18000000,19453.54000000,31.67549000,614345.44054970,1375
1656986400000,2022-07-05 02:00:00,BTC/EUR,19433.22000000,19442.19000000,19305.40000000,19323.38000000,37.29040000,721985.67474810,1450
1656982800000,2022-07-05 01:00:00,BTC/EUR,19542.28000000,19566.69000000,19400.00000000,19441.45000000,48.82638000,949927.65314980,1805
1656979200000,2022-07-05 00:00:00,BTC/EUR,19382.82000000,19608.74000000,19331.86000000,19537.59000000,114.75791000,2236549.12140150,3221
1656975600000,2022-07-04 23:00:00,BTC/EUR,19330.04000000,19485.71000000,19280.27000000,19382.55000000,77.15200000,1495654.31658370,2023
1656972000000,2022-07-04 22:00:00,BTC/EUR,19136.08000000,19409.16000000,19052.67000000,19323.87000000,88.08574000,1692870.24685330,2227
1656968400000,2022-07-04 21:00:00,BTC/EUR,18972.05000000,19196.00000000,18938.01000000,19137.88000000,49.76903000,948889.09983290,1479
1656964800000,2022-07-04 20:00:00,BTC/EUR,19020.28000000,19060.24000000,18923.12000000,18966.97000000,42.13061000,799749.17634390,1489
1656961200000,2022-07-04 19:00:00,BTC/EUR,19112.82000000,19139.80000000,18959.40000000,19018.09000000,69.71725000,1325783.97855100,2039
1656957600000,2022-07-04 18:00:00,BTC/EUR,19087.73000000,19151.01000000,19012.33000000,19110.69000000,75.86100000,1447213.74191660,2282
1656954000000,2022-07-04 17:00:00,BTC/EUR,18932.69000000,19208.83000000,18912.82000000,19088.68000000,94.09967000,1796836.99294950,2965
1656950400000,2022-07-04 16:00:00,BTC/EUR,18985.89000000,19006.08000000,18869.22000000,18931.65000000,81.51374000,1543462.52236130,2784
1656946800000,2022-07-04 15:00:00,BTC/EUR,18797.86000000,19266.26000000,18797.86000000,18982.89000000,182.42944000,3473607.05085300,5505
1656943200000,2022-07-04 14:00:00,BTC/EUR,18691.23000000,18818.07000000,18668.21000000,18800.37000000,81.10862000,1519979.65868480,2714
1656939600000,2022-07-04 13:00:00,BTC/EUR,18862.59000000,18905.38000000,18688.59000000,18690.44000000,141.94381000,2667960.06552870,3451
1656936000000,2022-07-04 12:00:00,BTC/EUR,18936.67000000,19012.17000000,18783.54000000,18862.69000000,131.10837000,2476266.37288470,4098
1656932400000,2022-07-04 11:00:00,BTC/EUR,18628.95000000,18962.43000000,18608.08000000,18937.43000000,147.56532000,2767993.04833590,4297
1656928800000,2022-07-04 10:00:00,BTC/EUR,18545.44000000,18696.60000000,18545.44000000,18624.98000000,103.88241000,1935122.81226330,3291
1656925200000,2022-07-04 09:00:00,BTC/EUR,18341.85000000,18615.37000000,18331.94000000,18541.66000000,164.47453000,3038655.98843790,3870
1656921600000,2022-07-04 08:00:00,BTC/EUR,18324.00000000,18374.96000000,18319.73000000,18343.59000000,62.32335000,1143873.04073760,1977
1656918000000,2022-07-04 07:00:00,BTC/EUR,18311.24000000,18338.51000000,18286.39000000,18324.57000000,80.47004000,1473571.02022060,2208
1656914400000,2022-07-04 06:00:00,BTC/EUR,18332.35000000,18396.26000000,18304.08000000,18313.48000000,59.61486000,1094169.40856880,1749
1656910800000,2022-07-04 05:00:00,BTC/EUR,18332.94000000,18348.13000000,18319.60000000,18332.35000000,25.41569000,465938.16798920,1000
1656907200000,2022-07-04 04:00:00,BTC/EUR,18304.73000000,18350.04000000,18293.53000000,18332.00000000,26.46360000,484886.96400640,1075
1656903600000,2022-07-04 03:00:00,BTC/EUR,18269.00000000,18333.14000000,18255.34000000,18305.58000000,37.09653000,678696.14874690,1174
1656900000000,2022-07-04 02:00:00,BTC/EUR,18412.47000000,18424.80000000,18272.78000000,18276.02000000,59.56125000,1092543.42055310,1752
1656896400000,2022-07-04 01:00:00,BTC/EUR,18450.48000000,18461.99000000,18338.24000000,18412.47000000,67.23260000,1235655.98920600,1875
1656892800000,2022-07-04 00:00:00,BTC/EUR,18510.21000000,18520.24000000,18404.84000000,18456.37000000,65.05721000,1201108.40570410,2055
1656889200000,2022-07-03 23:00:00,BTC/EUR,18493.24000000,18531.39000000,18408.16000000,18510.15000000,48.32359000,893196.95452790,1260
1656885600000,2022-07-03 22:00:00,BTC/EUR,18515.75000000,18577.93000000,18430.01000000,18492.55000000,53.19046000,984243.61464050,1473
1656882000000,2022-07-03 21:00:00,BTC/EUR,18660.09000000,18685.01000000,18475.41000000,18515.58000000,35.25128000,654822.19258020,1506
1656878400000,2022-07-03 20:00:00,BTC/EUR,18714.88000000,18849.00000000,18632.60000000,18661.85000000,110.59829000,2071763.50968790,3057
1656874800000,2022-07-03 19:00:00,BTC/EUR,18455.80000000,18763.76000000,18446.63000000,18712.49000000,95.13300000,1771557.32152760,2590
1656871200000,2022-07-03 18:00:00,BTC/EUR,18441.69000000,18511.76000000,18405.90000000,18457.35000000,35.83496000,661089.00600110,1598
1656867600000,2022-07-03 17:00:00,BTC/EUR,18382.89000000,18467.70000000,18338.98000000,18434.89000000,29.88548000,549168.63136600,1491
1656864000000,2022-07-03 16:00:00,BTC/EUR,18274.43000000,18422.15000000,18243.71000000,18381.02000000,76.06209000,1395626.22463620,2310
1656860400000,2022-07-03 15:00:00,BTC/EUR,18313.60000000,18350.04000000,18265.00000000,18274.99000000,39.12670000,716188.46125820,1809
1656856800000,2022-07-03 14:00:00,BTC/EUR,18214.03000000,18336.13000000,18205.44000000,18316.49000000,42.39171000,775127.77025940,1709
1656853200000,2022-07-03 13:00:00,BTC/EUR,18300.64000000,18312.65000000,18208.67000000,18215.74000000,42.63199000,778294.61456610,1825
1656849600000,2022-07-03 12:00:00,BTC/EUR,18320.37000000,18354.71000000,18218.19000000,18300.66000000,59.33472000,1085283.43658160,1819
1656846000000,2022-07-03 11:00:00,BTC/EUR,18298.93000000,18372.24000000,18290.71000000,18319.21000000,34.82489000,638483.01319170,1465
1656842400000,2022-07-03 10:00:00,BTC/EUR,18268.05000000,18337.69000000,18256.68000000,18298.85000000,44.92959000,822233.26629120,1664
1656838800000,2022-07-03 09:00:00,BTC/EUR,18250.00000000,18291.67000000,18192.81000000,18267.84000000,60.46186000,1102116.68119390,2193
