https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume NEO
1647871200000,2022-03-21 14:00:00,NEO/ETH,0.007696,0.007696,0.0076092,0.0076092,0.04928139203358,6.47655365
1647856800000,2022-03-21 10:00:00,NEO/ETH,0.0077436,0.0077436,0.0077436,0.0077436,0.286923159193248,37.05294168
1647835200000,2022-03-21 04:00:00,NEO/ETH,0.0077877,0.0077877,0.0077877,0.0077877,0.002916550032948,0.37450724
1647828000000,2022-03-21 02:00:00,NEO/ETH,0.0079117,0.0079117,0.0079117,0.0079117,0.0017250245030540003,0.21803462
1647820800000,2022-03-21 00:00:00,NEO/ETH,0.0079958,0.0079958,0.0078798,0.0078798,0.502963063716,63.82942
1647802800000,2022-03-20 19:00:00,NEO/ETH,0.0078399,0.0078399,0.0078399,0.0078399,0.0037448876985660003,0.47767034
1647781200000,2022-03-20 13:00:00,NEO/ETH,0.0078988,0.0078988,0.0078988,0.0078988,0.0006316797530679999,0.07997161
1647759600000,2022-03-20 07:00:00,NEO/ETH,0.008002,0.008002,0.008002,0.008002,0.00098369562244,0.12293122
1647738000000,2022-03-20 01:00:00,NEO/ETH,0.0077269,0.007727,0.0077269,0.007727,0.80570564853546,104.27146997999999
1647734400000,2022-03-20 00:00:00,NEO/ETH,0.007531,0.007531,0.007531,0.007531,0.0007523469000000001,0.0999
1647730800000,2022-03-19 23:00:00,NEO/ETH,0.007407,0.007407,0.007407,0.007407,0.0011955994236,0.1614148
1647604800000,2022-03-18 12:00:00,NEO/ETH,0.0072001,0.0072001,0.0072001,0.0072001,0.144923396797,20.12797
