https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume BTC
1644364800000.0,2022-02-09 00:00:00,YFI/BTC,0.57825,0.60475,0.57325,0.5925,3.8953848101265827,2.3080155
1644278400000.0,2022-02-08 00:00:00,YFI/BTC,0.60775,0.60775,0.57375,0.57825,0.47711975789018585,0.2758945
1644192000000.0,2022-02-07 00:00:00,YFI/BTC,0.57925,0.612,0.569,0.6065,0.6000659521846661,0.36394
1644105600000.0,2022-02-06 00:00:00,YFI/BTC,0.60675,0.60925,0.57325,0.57925,0.1939102287440656,0.1123225
1644019200000.0,2022-02-05 00:00:00,YFI/BTC,0.59725,0.62,0.59725,0.60675,0.9448483724763082,0.57328675
1643932800000.0,2022-02-04 00:00:00,YFI/BTC,0.6335,0.641,0.59725,0.59725,0.6230468815403936,0.37211475
1643846400000.0,2022-02-03 00:00:00,YFI/BTC,0.62525,0.6335,0.61275,0.6335,0.060645224940805056,0.03841875
1643760000000.0,2022-02-02 00:00:00,YFI/BTC,0.6575,0.66775,0.62275,0.62525,0.09460255897640944,0.05915025
1643673600000.0,2022-02-01 00:00:00,YFI/BTC,0.64425,0.6575,0.643,0.6575,0.058249809885931564,0.03829925
1643587200000.0,2022-01-31 00:00:00,YFI/BTC,0.62675,0.6455,0.62275,0.64425,0.2634272409778813,0.169713
1643500800000.0,2022-01-30 00:00:00,YFI/BTC,0.635,0.66725,0.62525,0.62675,0.1798129238133227,0.11269775
1643414400000.0,2022-01-29 00:00:00,YFI/BTC,0.62375,0.64975,0.6235,0.635,0.150407874015748,0.095509
1643328000000.0,2022-01-28 00:00:00,YFI/BTC,0.64425,0.6475,0.616,0.62375,2.90603126252505,1.812637
1643241600000.0,2022-01-27 00:00:00,YFI/BTC,0.6585,0.673,0.64125,0.64425,0.024745440434613894,0.01594225
1643155200000.0,2022-01-26 00:00:00,YFI/BTC,0.66425,0.6765,0.64825,0.6585,0.1522004555808656,0.100224
1643068800000.0,2022-01-25 00:00:00,YFI/BTC,0.6535,0.67125,0.6495,0.66425,0.2843089951072638,0.18885225
1642982400000.0,2022-01-24 00:00:00,YFI/BTC,0.6905,0.69875,0.639,0.6535,1.4346763580719204,0.937561
1642896000000.0,2022-01-23 00:00:00,YFI/BTC,0.654,0.693,0.65175,0.6905,0.5043942795076032,0.34828425
1642809600000.0,2022-01-22 00:00:00,YFI/BTC,0.7075,0.73275,0.5935,0.654,10.604214831804281,6.9351565
1642723200000.0,2022-01-21 00:00:00,YFI/BTC,0.772,0.772,0.70275,0.7075,4.337197173144876,3.068567
1642636800000.0,2022-01-20 00:00:00,YFI/BTC,0.772,0.812,0.7665,0.772,6.08262920984456,4.69578975
1642550400000.0,2022-01-19 00:00:00,YFI/BTC,0.76825,0.7955,0.75,0.772,4.216145725388601,3.2548645
1642464000000.0,2022-01-18 00:00:00,YFI/BTC,0.7495,0.809,0.7455,0.76825,2.2036911812561017,1.69298575
1642377600000.0,2022-01-17 00:00:00,YFI/BTC,0.78075,0.782,0.7445,0.7495,0.39220647098065375,0.29395875
1642291200000.0,2022-01-16 00:00:00,YFI/BTC,0.77775,0.79325,0.7725,0.78075,1.021289785462696,0.797372
1642204800000.0,2022-01-15 00:00:00,YFI/BTC,0.748,0.77775,0.74025,0.77775,0.23515525554484087,0.182892
1642118400000.0,2022-01-14 00:00:00,YFI/BTC,0.741,0.76475,0.72925,0.748,1.312592245989305,0.981819
1642032000000.0,2022-01-13 00:00:00,YFI/BTC,0.76875,0.781,0.7315,0.741,1.4371433873144401,1.06492325
1641945600000.0,2022-01-12 00:00:00,YFI/BTC,0.7665,0.79675,0.76,0.76875,2.355908943089431,1.811105
1641859200000.0,2022-01-11 00:00:00,YFI/BTC,0.765,0.78575,0.75575,0.7665,1.8799784735812135,1.4410035
1641772800000.0,2022-01-10 00:00:00,YFI/BTC,0.77975,0.782,0.73975,0.765,2.7372375816993464,2.09398675
1641686400000.0,2022-01-09 00:00:00,YFI/BTC,0.79275,0.84525,0.778,0.77975,1.426166078871433,1.112053
1641600000000.0,2022-01-08 00:00:00,YFI/BTC,0.8625,0.8725,0.78625,0.79275,2.3930570797855566,1.897096
1641513600000.0,2022-01-07 00:00:00,YFI/BTC,0.8375,0.8905,0.7615,0.8625,3.045397101449275,2.626655
1641427200000.0,2022-01-06 00:00:00,YFI/BTC,0.75025,0.855,0.73475,0.8375,3.317782985074627,2.77864325
1641340800000.0,2022-01-05 00:00:00,YFI/BTC,0.79325,0.8045,0.726,0.75025,14.712922359213596,11.03837
1641254400000.0,2022-01-04 00:00:00,YFI/BTC,0.834,0.8485,0.78625,0.79325,2.7063057043807124,2.146777
1641168000000.0,2022-01-03 00:00:00,YFI/BTC,0.8275,0.8885,0.818,0.834,5.333720323741008,4.44832275
1641081600000.0,2022-01-02 00:00:00,YFI/BTC,0.76425,0.83875,0.752,0.8275,18.684738066465258,15.46162075
1640995200000.0,2022-01-01 00:00:00,YFI/BTC,0.71675,0.811,0.69525,0.76425,27.279525024533857,20.848377
1640908800000.0,2021-12-31 00:00:00,YFI/BTC,0.64275,0.71975,0.63225,0.71675,13.543578653644925,9.70736
1640822400000.0,2021-12-30 00:00:00,YFI/BTC,0.617,0.645,0.60525,0.64275,2.612863866199922,1.67941825
1640736000000.0,2021-12-29 00:00:00,YFI/BTC,0.6015,0.65,0.5945,0.617,5.917322528363047,3.650988
1640649600000.0,2021-12-28 00:00:00,YFI/BTC,0.628,0.62825,0.59975,0.6015,2.1641882793017455,1.30175925
1640563200000.0,2021-12-27 00:00:00,YFI/BTC,0.61275,0.687,0.61025,0.628,9.642619824840764,6.05556525
1640476800000.0,2021-12-26 00:00:00,YFI/BTC,0.6195,0.64375,0.61025,0.61275,3.2053733170134637,1.9640925
1640390400000.0,2021-12-25 00:00:00,YFI/BTC,0.639,0.6475,0.6115,0.6195,1.2324802259887004,0.7635215
1640304000000.0,2021-12-24 00:00:00,YFI/BTC,0.62,0.665,0.5965,0.639,5.1312007042253525,3.27883725
1640217600000.0,2021-12-23 00:00:00,YFI/BTC,0.65225,0.6795,0.6085,0.62025,5.526426037887949,3.42776575
1640131200000.0,2021-12-22 00:00:00,YFI/BTC,0.71,0.71325,0.65075,0.65225,4.777863549252587,3.1163615
1640044800000.0,2021-12-21 00:00:00,YFI/BTC,0.787,0.7885,0.7,0.71,5.986382746478873,4.25033175
1639958400000.0,2021-12-20 00:00:00,YFI/BTC,0.68525,0.843,0.677,0.787,15.736655972045742,12.38474825
1639872000000.0,2021-12-19 00:00:00,YFI/BTC,0.66725,0.7045,0.65125,0.68525,3.2199153593578984,2.206447
1639785600000.0,2021-12-18 00:00:00,YFI/BTC,0.731,0.752,0.64725,0.667,9.590726761619191,6.39701475
1639699200000.0,2021-12-17 00:00:00,YFI/BTC,0.519,0.73325,0.51,0.731,20.610446990424077,15.06623675
1639612800000.0,2021-12-16 00:00:00,YFI/BTC,0.422,0.54175,0.422,0.519,4.769144026974952,2.47518575
1639526400000.0,2021-12-15 00:00:00,YFI/BTC,0.416,0.43075,0.405,0.422,0.363975710900474,0.15359775
1639440000000.0,2021-12-14 00:00:00,YFI/BTC,0.42125,0.4285,0.41325,0.416,0.056792668269230774,0.02362575
1639353600000.0,2021-12-13 00:00:00,YFI/BTC,0.435,0.44,0.4125,0.42125,0.2451626112759644,0.10327475
1639267200000.0,2021-12-12 00:00:00,YFI/BTC,0.437,0.45325,0.42275,0.435,0.17349310344827584,0.0754695
1639180800000.0,2021-12-11 00:00:00,YFI/BTC,0.42675,0.48275,0.42175,0.437,14.071299199084667,6.14915775
1639094400000.0,2021-12-10 00:00:00,YFI/BTC,0.44275,0.44325,0.425,0.42675,0.43790919742237844,0.18687775
1639008000000.0,2021-12-09 00:00:00,YFI/BTC,0.458,0.476,0.43775,0.44275,3.656407679277245,1.6188745
1638921600000.0,2021-12-08 00:00:00,YFI/BTC,0.43425,0.458,0.43,0.458,0.4205480349344978,0.192611
1638835200000.0,2021-12-07 00:00:00,YFI/BTC,0.4705,0.477,0.43425,0.43425,0.2802458261370179,0.12169675
1638748800000.0,2021-12-06 00:00:00,YFI/BTC,0.48425,0.48825,0.46,0.4705,0.28164824654622744,0.1325155
1638662400000.0,2021-12-05 00:00:00,YFI/BTC,0.5,0.51675,0.47775,0.48425,0.2671290655653072,0.12935725
1638576000000.0,2021-12-04 00:00:00,YFI/BTC,0.5155,0.5155,0.40775,0.5,10.8472005,5.42360025
1638489600000.0,2021-12-03 00:00:00,YFI/BTC,0.508,0.524,0.5065,0.5155,7.5805203685742,3.90775825
1638403200000.0,2021-12-02 00:00:00,YFI/BTC,0.50675,0.52075,0.50225,0.508,2.5557687007874015,1.2983305
1638316800000.0,2021-12-01 00:00:00,YFI/BTC,0.5205,0.529,0.50125,0.50675,0.8411741489886532,0.426265
1638230400000.0,2021-11-30 00:00:00,YFI/BTC,0.52125,0.53,0.51,0.5205,1.1990014409221903,0.62408025
1638144000000.0,2021-11-29 00:00:00,YFI/BTC,0.525,0.525,0.51325,0.52125,4.299862350119905,2.24130325
1638057600000.0,2021-11-28 00:00:00,YFI/BTC,0.53325,0.53425,0.52275,0.525,1.5381642857142857,0.80753625
1637971200000.0,2021-11-27 00:00:00,YFI/BTC,0.536,0.53975,0.533,0.53325,0.09302672292545709,0.0496065
1637884800000.0,2021-11-26 00:00:00,YFI/BTC,0.54575,0.55275,0.51525,0.536,0.9316352611940297,0.4993565
1637798400000.0,2021-11-25 00:00:00,YFI/BTC,0.54525,0.55925,0.53625,0.54575,0.12130691708657812,0.06620325
1637712000000.0,2021-11-24 00:00:00,YFI/BTC,0.5505,0.55525,0.53975,0.54525,6.118652911508482,3.3361955
1637625600000.0,2021-11-23 00:00:00,YFI/BTC,0.553,0.56125,0.54925,0.5505,1.5553069936421435,0.8561965
1637539200000.0,2021-11-22 00:00:00,YFI/BTC,0.541,0.5625,0.5305,0.553,13.40376446654611,7.41228175
1637452800000.0,2021-11-21 00:00:00,YFI/BTC,0.5365,0.55275,0.53275,0.541,0.342536044362292,0.185312
1637366400000.0,2021-11-20 00:00:00,YFI/BTC,0.54575,0.55025,0.53425,0.5365,0.635889561975769,0.34115475
1637280000000.0,2021-11-19 00:00:00,YFI/BTC,0.569,0.577,0.54375,0.54575,2.2151287219422815,1.2089065
1637193600000.0,2021-11-18 00:00:00,YFI/BTC,0.5165,0.5895,0.5165,0.569,8.184870386643235,4.65719125
1637107200000.0,2021-11-17 00:00:00,YFI/BTC,0.5115,0.5195,0.50675,0.5165,0.39589448209099715,0.2044795
1637020800000.0,2021-11-16 00:00:00,YFI/BTC,0.52675,0.528,0.507,0.5115,11.107778592375366,5.68162875
1636934400000.0,2021-11-15 00:00:00,YFI/BTC,0.51325,0.552,0.51,0.52675,2.5674271476032273,1.35239225
1636848000000.0,2021-11-14 00:00:00,YFI/BTC,0.509,0.53525,0.50575,0.51325,17.120370189965904,8.78703
1636761600000.0,2021-11-13 00:00:00,YFI/BTC,0.50225,0.51675,0.50175,0.509,1.209620825147348,0.615697
1636675200000.0,2021-11-12 00:00:00,YFI/BTC,0.5215,0.54725,0.50175,0.50225,5.044407665505227,2.53355375
1636588800000.0,2021-11-11 00:00:00,YFI/BTC,0.50725,0.53575,0.50625,0.5215,0.6631946308724833,0.345856
1636502400000.0,2021-11-10 00:00:00,YFI/BTC,0.51525,0.53,0.50075,0.50725,5.665818137013308,2.87398625
1636416000000.0,2021-11-09 00:00:00,YFI/BTC,0.528,0.52875,0.51425,0.51525,2.0967811741872877,1.0803665
1636329600000.0,2021-11-08 00:00:00,YFI/BTC,0.56275,0.56275,0.521,0.528,2.909687973484848,1.53631525
1636243200000.0,2021-11-07 00:00:00,YFI/BTC,0.55,0.56325,0.54125,0.56225,5.390706980880391,3.030925
1636156800000.0,2021-11-06 00:00:00,YFI/BTC,0.558,0.559,0.53875,0.55,1.2509386363636363,0.68801625
1636070400000.0,2021-11-05 00:00:00,YFI/BTC,0.5545,0.56075,0.54825,0.558,1.46975,0.8201205
1635984000000.0,2021-11-04 00:00:00,YFI/BTC,0.55,0.55625,0.5455,0.5545,1.690990982867448,0.9376545
1635897600000.0,2021-11-03 00:00:00,YFI/BTC,0.5525,0.56675,0.543,0.55,32.933021363636364,18.11316175
1635811200000.0,2021-11-02 00:00:00,YFI/BTC,0.57075,0.579,0.5415,0.5525,3.41012850678733,1.884096
1635724800000.0,2021-11-01 00:00:00,YFI/BTC,0.55675,0.575,0.546,0.57075,2.6198712220762155,1.4952915
1635638400000.0,2021-10-31 00:00:00,YFI/BTC,0.5455,0.55925,0.5435,0.55675,1.8364396048495735,1.02243775
1635552000000.0,2021-10-30 00:00:00,YFI/BTC,0.55825,0.561,0.5455,0.5455,0.628378551787351,0.3427805
1635465600000.0,2021-10-29 00:00:00,YFI/BTC,0.56475,0.5785,0.556,0.55825,1.5379928347514553,0.8585845
1635379200000.0,2021-10-28 00:00:00,YFI/BTC,0.581,0.58475,0.5545,0.56475,4.448932713590084,2.51253475
1635292800000.0,2021-10-27 00:00:00,YFI/BTC,0.62275,0.65225,0.58025,0.581,2.3755481927710846,1.3801935
1635206400000.0,2021-10-26 00:00:00,YFI/BTC,0.55225,0.62475,0.55125,0.62325,4.544249498596069,2.8322035
1635120000000.0,2021-10-25 00:00:00,YFI/BTC,0.56575,0.56625,0.54775,0.55225,1.897855590765052,1.04809075
1635033600000.0,2021-10-24 00:00:00,YFI/BTC,0.584,0.58625,0.564,0.56575,0.6188731771984092,0.3501275
1634947200000.0,2021-10-23 00:00:00,YFI/BTC,0.56925,0.5845,0.56825,0.584,1.4261237157534248,0.83285625
1634860800000.0,2021-10-22 00:00:00,YFI/BTC,0.55075,0.57025,0.544,0.56925,0.9114448836187965,0.51884
1634774400000.0,2021-10-21 00:00:00,YFI/BTC,0.5455,0.56275,0.54075,0.5505,3.5014977293369665,1.9275745
1634688000000.0,2021-10-20 00:00:00,YFI/BTC,0.53975,0.546,0.52925,0.5455,3.972490834097159,2.16699375
1634601600000.0,2021-10-19 00:00:00,YFI/BTC,0.545,0.5535,0.529,0.53975,0.5348800370541918,0.2887015
1634515200000.0,2021-10-18 00:00:00,YFI/BTC,0.5655,0.5655,0.54,0.545,3.7242133027522937,2.02969625
1634428800000.0,2021-10-17 00:00:00,YFI/BTC,0.577,0.5855,0.56,0.5655,1.5471993810786915,0.87494125
1634342400000.0,2021-10-16 00:00:00,YFI/BTC,0.583,0.58975,0.57075,0.577,2.2182387348353556,1.27992375
1634256000000.0,2021-10-15 00:00:00,YFI/BTC,0.6155,0.61625,0.58275,0.583,3.0837722984562608,1.79783925
1634169600000.0,2021-10-14 00:00:00,YFI/BTC,0.60275,0.6295,0.59375,0.6155,2.140664906580016,1.31757925
1634083200000.0,2021-10-13 00:00:00,YFI/BTC,0.621,0.6485,0.59525,0.60275,9.354768975528826,5.638587
1633996800000.0,2021-10-12 00:00:00,YFI/BTC,0.61725,0.62425,0.587,0.621,24.868261674718198,15.4431905
1633910400000.0,2021-10-11 00:00:00,YFI/BTC,0.59725,0.6185,0.58775,0.61725,17.167881328473065,10.59687475
1633824000000.0,2021-10-10 00:00:00,YFI/BTC,0.6195,0.63325,0.59725,0.59725,1.1256375052323149,0.672287
1633737600000.0,2021-10-09 00:00:00,YFI/BTC,0.64275,0.6465,0.61875,0.6195,0.4240843422114608,0.26272025
1633651200000.0,2021-10-08 00:00:00,YFI/BTC,0.599,0.6795,0.59625,0.64275,15.636341112407623,10.05025825
1633564800000.0,2021-10-07 00:00:00,YFI/BTC,0.579,0.60625,0.56525,0.599,8.801910267111852,5.27234425
1633478400000.0,2021-10-06 00:00:00,YFI/BTC,0.62,0.6255,0.57225,0.579,22.705888169257342,13.14670925
1633392000000.0,2021-10-05 00:00:00,YFI/BTC,0.625,0.62925,0.608,0.62,20.537240322580644,12.733089
1633305600000.0,2021-10-04 00:00:00,YFI/BTC,0.65025,0.65025,0.62325,0.625,1.578636,0.9866475
1633219200000.0,2021-10-03 00:00:00,YFI/BTC,0.67075,0.673,0.65025,0.65025,4.890579392541331,3.18009925
1633132800000.0,2021-10-02 00:00:00,YFI/BTC,0.65675,0.68075,0.65325,0.67075,1.0478281774133433,0.70283075
1633046400000.0,2021-10-01 00:00:00,YFI/BTC,0.66575,0.6695,0.64125,0.65675,1.3877244004567948,0.911388
1632960000000.0,2021-09-30 00:00:00,YFI/BTC,0.6865,0.688,0.66325,0.66575,10.386045812992865,6.91451
1632873600000.0,2021-09-29 00:00:00,YFI/BTC,0.68825,0.6955,0.68325,0.6865,2.604306991988347,1.78785675
1632787200000.0,2021-09-28 00:00:00,YFI/BTC,0.6785,0.707,0.673,0.68825,3.4180621140573915,2.35248125
1632700800000.0,2021-09-27 00:00:00,YFI/BTC,0.70275,0.71675,0.67825,0.67875,1.8439889502762432,1.2516075
1632614400000.0,2021-09-26 00:00:00,YFI/BTC,0.70975,0.71325,0.6735,0.70275,1.6097257203842048,1.13123475
1632528000000.0,2021-09-25 00:00:00,YFI/BTC,0.68275,0.71325,0.68275,0.70975,3.0943733709052483,2.1962315
1632441600000.0,2021-09-24 00:00:00,YFI/BTC,0.696,0.69825,0.66375,0.68275,2.5776305382643723,1.75987725
1632355200000.0,2021-09-23 00:00:00,YFI/BTC,0.699,0.707,0.6925,0.696,2.4239382183908047,1.687061
1632268800000.0,2021-09-22 00:00:00,YFI/BTC,0.67125,0.70275,0.66425,0.6995,0.22993066476054322,0.1608365
1632182400000.0,2021-09-21 00:00:00,YFI/BTC,0.68575,0.69775,0.66075,0.67125,2.710248044692737,1.819254
1632096000000.0,2021-09-20 00:00:00,YFI/BTC,0.69875,0.69875,0.667,0.68575,1.4770113014947137,1.0128605
1632009600000.0,2021-09-19 00:00:00,YFI/BTC,0.7015,0.7045,0.69425,0.69875,0.5799627906976744,0.405249
1631923200000.0,2021-09-18 00:00:00,YFI/BTC,0.7035,0.70725,0.69775,0.70175,0.31488314926968297,0.22096925
1631836800000.0,2021-09-17 00:00:00,YFI/BTC,0.72875,0.72875,0.69575,0.7035,0.8764594882729211,0.61658925
1631750400000.0,2021-09-16 00:00:00,YFI/BTC,0.757,0.76125,0.72525,0.72875,1.3210020583190394,0.96268025
1631664000000.0,2021-09-15 00:00:00,YFI/BTC,0.75675,0.79,0.7465,0.757,10.939487450462352,8.281192
1631577600000.0,2021-09-14 00:00:00,YFI/BTC,0.73,0.75775,0.71475,0.75675,1.5975087545424511,1.20891475
1631491200000.0,2021-09-13 00:00:00,YFI/BTC,0.722,0.73075,0.707,0.73,0.3115164383561644,0.227407
1631404800000.0,2021-09-12 00:00:00,YFI/BTC,0.73,0.74375,0.71825,0.722,0.12207686980609418,0.0881395
1631318400000.0,2021-09-11 00:00:00,YFI/BTC,0.73025,0.742,0.724,0.73,0.4731958904109589,0.345433
1631232000000.0,2021-09-10 00:00:00,YFI/BTC,0.739,0.75825,0.716,0.73025,1.060710030811366,0.7745835
1631145600000.0,2021-09-09 00:00:00,YFI/BTC,0.75075,0.76125,0.733,0.739,1.5487946549391067,1.14455925
1631059200000.0,2021-09-08 00:00:00,YFI/BTC,0.73575,0.75975,0.7235,0.7515,1.9705455755156356,1.480865
1630972800000.0,2021-09-07 00:00:00,YFI/BTC,0.8025,0.8105,0.7,0.73575,19.53187155963303,14.3705745
1630886400000.0,2021-09-06 00:00:00,YFI/BTC,0.82975,0.8395,0.79975,0.8025,6.4690753894081,5.191433
1630800000000.0,2021-09-05 00:00:00,YFI/BTC,0.8305,0.8705,0.8195,0.82925,2.416182695206512,2.0036195
1630713600000.0,2021-09-04 00:00:00,YFI/BTC,0.809,0.86825,0.8,0.8305,5.776984346779049,4.7977855
1630627200000.0,2021-09-03 00:00:00,YFI/BTC,0.7865,0.819,0.75875,0.809,38.52001452410383,31.16269175
1630540800000.0,2021-09-02 00:00:00,YFI/BTC,0.8195,0.82225,0.7815,0.7865,1.165997139224412,0.91705675
1630454400000.0,2021-09-01 00:00:00,YFI/BTC,0.81175,0.8555,0.80575,0.8195,12.650500305064062,10.367085
1630368000000.0,2021-08-31 00:00:00,YFI/BTC,0.771,0.82,0.764,0.81175,0.791204804434863,0.6422605
1630281600000.0,2021-08-30 00:00:00,YFI/BTC,0.7695,0.77575,0.7595,0.771,0.5494987029831389,0.4236635
1630195200000.0,2021-08-29 00:00:00,YFI/BTC,0.77925,0.78375,0.76475,0.7695,0.03951949317738791,0.03041025
1630108800000.0,2021-08-28 00:00:00,YFI/BTC,0.77175,0.782,0.76075,0.77925,0.04140391401989092,0.032264
1630022400000.0,2021-08-27 00:00:00,YFI/BTC,0.77,0.80575,0.7575,0.77175,1.0195574991901521,0.7868435
1629936000000.0,2021-08-26 00:00:00,YFI/BTC,0.7815,0.7815,0.766,0.77,3.5269120129870126,2.71572225
1629849600000.0,2021-08-25 00:00:00,YFI/BTC,0.77975,0.78275,0.7645,0.7815,0.5631628278950737,0.44011175
1629763200000.0,2021-08-24 00:00:00,YFI/BTC,0.80625,0.8125,0.77325,0.77975,0.3314950304584803,0.25848325
1629676800000.0,2021-08-23 00:00:00,YFI/BTC,0.80025,0.81575,0.79625,0.80625,0.5687240310077519,0.45853375
1629590400000.0,2021-08-22 00:00:00,YFI/BTC,0.796,0.83775,0.796,0.80025,3.8814561074664167,3.10613525
1629504000000.0,2021-08-21 00:00:00,YFI/BTC,0.80425,0.81525,0.78925,0.796,0.6602697864321607,0.52557475
1629417600000.0,2021-08-20 00:00:00,YFI/BTC,0.835,0.846,0.79975,0.80425,0.655338514143612,0.527056
1629331200000.0,2021-08-19 00:00:00,YFI/BTC,0.83225,0.835,0.81925,0.835,0.7734775449101797,0.64585375
1629244800000.0,2021-08-18 00:00:00,YFI/BTC,0.845,0.85075,0.8275,0.83225,5.313637428657254,4.42227475
1629158400000.0,2021-08-17 00:00:00,YFI/BTC,0.8585,0.89075,0.839,0.845,5.485616863905325,4.63534625
1629072000000.0,2021-08-16 00:00:00,YFI/BTC,0.847,0.882,0.82975,0.8585,7.560758299359347,6.490911
1628985600000.0,2021-08-15 00:00:00,YFI/BTC,0.8375,0.849,0.82725,0.847,1.1152160566706022,0.944588
1628899200000.0,2021-08-14 00:00:00,YFI/BTC,0.838,0.85275,0.825,0.8375,0.06459970149253731,0.05410225
1628812800000.0,2021-08-13 00:00:00,YFI/BTC,0.83075,0.8715,0.822,0.838,7.049941229116945,5.90785075
1628726400000.0,2021-08-12 00:00:00,YFI/BTC,0.8345,0.867,0.813,0.83075,0.10274330424315378,0.085354
1628640000000.0,2021-08-11 00:00:00,YFI/BTC,0.767,0.8355,0.76675,0.8345,0.22698442180946674,0.1894185
1628553600000.0,2021-08-10 00:00:00,YFI/BTC,0.735,0.774,0.7345,0.767,1.3591929595827899,1.042501
1628467200000.0,2021-08-09 00:00:00,YFI/BTC,0.74775,0.74775,0.73125,0.735,0.11236700680272109,0.08258975
1628380800000.0,2021-08-08 00:00:00,YFI/BTC,0.7745,0.7775,0.73875,0.74775,0.5461073219658977,0.40835175
1628294400000.0,2021-08-07 00:00:00,YFI/BTC,0.77325,0.792,0.77125,0.7745,0.016159134925758555,0.01251525
1628208000000.0,2021-08-06 00:00:00,YFI/BTC,0.80475,0.814,0.772,0.77325,10.169714516650501,7.86373175
1628121600000.0,2021-08-05 00:00:00,YFI/BTC,0.83175,0.87175,0.79775,0.80475,0.5836017396707052,0.4696535
1628035200000.0,2021-08-04 00:00:00,YFI/BTC,0.8365,0.83875,0.8205,0.83175,0.4459714457469191,0.37093675
1627948800000.0,2021-08-03 00:00:00,YFI/BTC,0.819,0.85275,0.8015,0.8365,0.09435534967124926,0.07892825
1627862400000.0,2021-08-02 00:00:00,YFI/BTC,0.79825,0.83825,0.7915,0.819,0.10964774114774116,0.0898015
1627776000000.0,2021-08-01 00:00:00,YFI/BTC,0.79975,0.81475,0.7835,0.79825,0.04375414970247416,0.03492675
1627689600000.0,2021-07-31 00:00:00,YFI/BTC,0.74575,0.807,0.742,0.79975,0.7575239137230384,0.60582975
1627603200000.0,2021-07-30 00:00:00,YFI/BTC,0.77075,0.78125,0.7125,0.74575,0.09995373784780422,0.0745405
1627516800000.0,2021-07-29 00:00:00,YFI/BTC,0.74775,0.77275,0.74425,0.77075,0.34938469023678237,0.26928825
1627430400000.0,2021-07-28 00:00:00,YFI/BTC,0.75025,0.76275,0.742,0.74775,15.030027415580072,11.238703
1627344000000.0,2021-07-27 00:00:00,YFI/BTC,0.8055,0.81025,0.75025,0.75025,45.22419493502166,33.92945225
1627257600000.0,2021-07-26 00:00:00,YFI/BTC,0.84825,0.853,0.75625,0.8055,1.3135487274984483,1.0580635
1627171200000.0,2021-07-25 00:00:00,YFI/BTC,0.859,0.863,0.8445,0.84825,0.3089445918066608,0.26206225
1627084800000.0,2021-07-24 00:00:00,YFI/BTC,0.8785,0.879,0.857,0.859,0.8589502328288708,0.73783825
1626998400000.0,2021-07-23 00:00:00,YFI/BTC,0.881,0.902,0.87225,0.8785,4.281344336937963,3.761161
1626912000000.0,2021-07-22 00:00:00,YFI/BTC,0.879,0.8895,0.8675,0.881,0.051749148694665154,0.045591
1626825600000.0,2021-07-21 00:00:00,YFI/BTC,0.86775,0.9105,0.8585,0.879,18.760226962457338,16.4902395
1626739200000.0,2021-07-20 00:00:00,YFI/BTC,0.872,0.879,0.8445,0.86775,3.389582541054451,2.94131025
1626652800000.0,2021-07-19 00:00:00,YFI/BTC,0.881,0.89225,0.87025,0.872,2.460709002293578,2.14573825
1626566400000.0,2021-07-18 00:00:00,YFI/BTC,0.87925,0.90475,0.87925,0.881,0.12122133938706016,0.106796
1626480000000.0,2021-07-17 00:00:00,YFI/BTC,0.87875,0.89275,0.865,0.87925,0.027626670457776514,0.02429075
1626393600000.0,2021-07-16 00:00:00,YFI/BTC,0.9425,0.95375,0.87325,0.87875,7.182318918918918,6.31146275
1626307200000.0,2021-07-15 00:00:00,YFI/BTC,0.959,0.97325,0.9425,0.9425,0.15290689655172415,0.14411475
1626220800000.0,2021-07-14 00:00:00,YFI/BTC,0.986,0.9895,0.9495,0.959,0.1710140771637122,0.1640025
1626134400000.0,2021-07-13 00:00:00,YFI/BTC,0.9945,1.03525,0.975,0.986,1.04532023326572,1.03068575
1626048000000.0,2021-07-12 00:00:00,YFI/BTC,0.9875,1.00175,0.9825,0.9945,2.1437398190045247,2.13194925
1625961600000.0,2021-07-11 00:00:00,YFI/BTC,0.98825,0.99975,0.98275,0.9875,0.15605265822784808,0.154102
1625875200000.0,2021-07-10 00:00:00,YFI/BTC,0.99175,0.99925,0.9725,0.98825,0.8281500126486214,0.81841925
1625788800000.0,2021-07-09 00:00:00,YFI/BTC,1.006,1.01175,0.97625,0.99175,3.2228197630451225,3.1962315
1625702400000.0,2021-07-08 00:00:00,YFI/BTC,1.04475,1.05925,1.0005,1.006,2.994037524850895,3.01200175
1625616000000.0,2021-07-07 00:00:00,YFI/BTC,1.05025,1.08025,1.035,1.04475,15.190287867910982,15.87005325
1625529600000.0,2021-07-06 00:00:00,YFI/BTC,0.964,1.0925,0.964,1.05025,17.726274934539397,18.61702025
1625443200000.0,2021-07-05 00:00:00,YFI/BTC,0.94675,0.96975,0.9325,0.964,6.803117479253112,6.55820525
1625356800000.0,2021-07-04 00:00:00,YFI/BTC,0.94075,0.96425,0.92025,0.94675,1.3412793768154212,1.26985625
1625270400000.0,2021-07-03 00:00:00,YFI/BTC,0.9495,0.978,0.93375,0.94075,4.092171140047834,3.84971
1625184000000.0,2021-07-02 00:00:00,YFI/BTC,0.954,0.958,0.9345,0.9495,0.04459320695102685,0.04234125
1625097600000.0,2021-07-01 00:00:00,YFI/BTC,0.96375,0.995,0.954,0.954,2.7222785639413,2.59705375
