https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JUP,Volume USDT
1653868800,2022-05-30 00:00:00,JUP/USDT,0.00347,0.00382,0.00331,0.00357,51548119.69370239,188027.430013493941
1653782400,2022-05-29 00:00:00,JUP/USDT,0.00304,0.0043,0.00304,0.00348,106189573.95496723,386490.0776082259407
1653696000,2022-05-28 00:00:00,JUP/USDT,0.00306,0.00349,0.00265,0.00304,98728135.720806,299986.9128733589412
1653609600,2022-05-27 00:00:00,JUP/USDT,0.00392,0.00395,0.00301,0.00306,76187191.24956895,263589.3465193948418
1653523200,2022-05-26 00:00:00,JUP/USDT,0.00492,0.00492,0.00376,0.0039,21400616.70925918,94257.641601165855
1653436800,2022-05-25 00:00:00,JUP/USDT,0.00536,0.00541,0.0049,0.00492,17428953.60622979,90960.0470288809845
1653350400,2022-05-24 00:00:00,JUP/USDT,0.00548,0.00568,0.00532,0.00535,19983149.66793653,108967.9515551276196
1653264000,2022-05-23 00:00:00,JUP/USDT,0.00551,0.00596,0.00536,0.00547,22862534.71973336,129053.1935625600107
1653177600,2022-05-22 00:00:00,JUP/USDT,0.00554,0.00563,0.00528,0.0055,26645372.18418058,145840.9758908028079
1653091200,2022-05-21 00:00:00,JUP/USDT,0.00551,0.00589,0.00546,0.00554,31151781.31735689,174300.4173686450023
1653004800,2022-05-20 00:00:00,JUP/USDT,0.00607,0.00622,0.00522,0.00552,21707528.69341674,126990.5739517637827
1652918400,2022-05-19 00:00:00,JUP/USDT,0.00666,0.00667,0.00555,0.00607,37843116.58159255,226830.0838877915499
1652832000,2022-05-18 00:00:00,JUP/USDT,0.00741,0.00744,0.00659,0.00666,19484985.18896983,140005.5238242866174
1652745600,2022-05-17 00:00:00,JUP/USDT,0.00727,0.0076,0.00726,0.00741,11669135.15563387,87061.8834330085751
1652659200,2022-05-16 00:00:00,JUP/USDT,0.00812,0.00818,0.00706,0.00727,11375726.88345841,84541.9046279467717
1652572800,2022-05-15 00:00:00,JUP/USDT,0.00739,0.009,0.00715,0.00812,28911436.5173973,224876.7698075960203
1652486400,2022-05-14 00:00:00,JUP/USDT,0.00609,0.00792,0.00609,0.00738,43500520.40772714,299343.281197928841
1652400000,2022-05-13 00:00:00,JUP/USDT,0.0038,0.00646,0.00372,0.00609,57049051.95822552,279183.0200293145391
1652313600,2022-05-12 00:00:00,JUP/USDT,0.00467,0.00476,0.00354,0.0038,40151431.43388316,160129.0962029238478
1652227200,2022-05-11 00:00:00,JUP/USDT,0.00756,0.00764,0.00465,0.00466,31666812.00600514,184769.9837104772033
1652140800,2022-05-10 00:00:00,JUP/USDT,0.0062,0.00973,0.00562,0.00756,37353788.05492703,276715.4858852074532
1652054400,2022-05-09 00:00:00,JUP/USDT,0.00792,0.00798,0.00532,0.00625,44818770.41111104,283509.3352793088406
1651968000,2022-05-08 00:00:00,JUP/USDT,0.00886,0.00892,0.00789,0.00792,9986434.92072035,84989.3165914769823
1651881600,2022-05-07 00:00:00,JUP/USDT,0.00919,0.00925,0.0088,0.00881,14636529.0177871,132724.8495484257618
1651795200,2022-05-06 00:00:00,JUP/USDT,0.01023,0.01026,0.00917,0.0092,10957473.55332883,107646.6892447930263
1651708800,2022-05-05 00:00:00,JUP/USDT,0.01064,0.01141,0.01015,0.01024,16143505.13439697,171738.7759477294747
1651622400,2022-05-04 00:00:00,JUP/USDT,0.01052,0.01069,0.01004,0.01068,14419997.77169671,149873.2222572963985
1651536000,2022-05-03 00:00:00,JUP/USDT,0.01091,0.01093,0.01042,0.01055,11476282.94930769,122632.5364007476937
1651449600,2022-05-02 00:00:00,JUP/USDT,0.01045,0.01107,0.01036,0.01092,15726327.01413979,166397.6640575815908
1651363200,2022-05-01 00:00:00,JUP/USDT,0.01063,0.01071,0.01023,0.01045,7672639.41800208,80424.6294756411545
1651276800,2022-04-30 00:00:00,JUP/USDT,0.01165,0.01179,0.01063,0.01063,10828396.31699886,120567.1364783708937
1651190400,2022-04-29 00:00:00,JUP/USDT,0.01185,0.01238,0.01153,0.01163,9691197.15589083,115208.4037740933625
1651104000,2022-04-28 00:00:00,JUP/USDT,0.01159,0.01191,0.01136,0.01185,13313590.12242061,154707.1058646132757
1651017600,2022-04-27 00:00:00,JUP/USDT,0.01103,0.01171,0.011,0.01157,11112586.62122034,125565.9251949789771
1650931200,2022-04-26 00:00:00,JUP/USDT,0.01186,0.01195,0.01097,0.01099,13685827.8502804,159844.9028959830099
1650844800,2022-04-25 00:00:00,JUP/USDT,0.01203,0.01207,0.01134,0.01185,12589791.11206133,147810.9954336411599
1650758400,2022-04-24 00:00:00,JUP/USDT,0.01267,0.01285,0.01196,0.01201,15680996.43734562,197289.9256120500604
1650672000,2022-04-23 00:00:00,JUP/USDT,0.01273,0.01294,0.01258,0.01268,13006699.72895383,166184.6614354083906
1650585600,2022-04-22 00:00:00,JUP/USDT,0.01281,0.01397,0.01269,0.01274,15252258.62794147,203688.9443714312251
1650499200,2022-04-21 00:00:00,JUP/USDT,0.01267,0.01372,0.0124,0.01279,16514401.7048659,214224.6722988601062
1650412800,2022-04-20 00:00:00,JUP/USDT,0.01328,0.01334,0.01225,0.01267,15027619.59728395,192074.6027191301113
1650326400,2022-04-19 00:00:00,JUP/USDT,0.01329,0.01354,0.013,0.01328,16863698.56264029,223923.5765869264351
1650240000,2022-04-18 00:00:00,JUP/USDT,0.01394,0.01403,0.013,0.01328,19696134.57514055,263405.4464014668496
1650153600,2022-04-17 00:00:00,JUP/USDT,0.01444,0.01453,0.01393,0.01398,11052424.72666856,156993.135752157996
1650067200,2022-04-16 00:00:00,JUP/USDT,0.01388,0.01477,0.01347,0.01443,13549796.76617476,189526.0052964698475
1649980800,2022-04-15 00:00:00,JUP/USDT,0.01509,0.01516,0.01372,0.01388,20076581.36178304,290204.4302720019504
1649894400,2022-04-14 00:00:00,JUP/USDT,0.01592,0.01605,0.01461,0.01509,17897552.07754878,278317.1000787591694
1649808000,2022-04-13 00:00:00,JUP/USDT,0.01492,0.01653,0.01471,0.01593,21278582.27416427,330363.1182603724325
1649721600,2022-04-12 00:00:00,JUP/USDT,0.01527,0.01569,0.01438,0.01486,23987153.98083768,359785.6124721717639
1649635200,2022-04-11 00:00:00,JUP/USDT,0.01419,0.01788,0.01404,0.01535,46865351.62882711,732636.9388327823838
1649548800,2022-04-10 00:00:00,JUP/USDT,0.01408,0.01465,0.0139,0.01421,20221092.99900802,285359.1015978368335
1649462400,2022-04-09 00:00:00,JUP/USDT,0.01446,0.0145,0.01372,0.01408,8017725.06824835,113869.9171400277251
1649376000,2022-04-08 00:00:00,JUP/USDT,0.01531,0.01548,0.01438,0.01438,13542923.59212703,203859.4004039577251
1649289600,2022-04-07 00:00:00,JUP/USDT,0.01552,0.01593,0.01521,0.01531,11053079.13917399,172207.3318082620521
1649203200,2022-04-06 00:00:00,JUP/USDT,0.01752,0.01754,0.01538,0.01552,11770858.44827004,196550.4501472912913
1649116800,2022-04-05 00:00:00,JUP/USDT,0.01854,0.01903,0.01748,0.01748,10951343.47499718,199980.568677738045
1649030400,2022-04-04 00:00:00,JUP/USDT,0.01842,0.01922,0.01782,0.01855,12291694.81902534,228301.1918876366154
1648944000,2022-04-03 00:00:00,JUP/USDT,0.0175,0.01858,0.01705,0.01842,9448349.39227771,167449.1156183924257
1648857600,2022-04-02 00:00:00,JUP/USDT,0.01826,0.01884,0.01748,0.0175,9554806.50878687,175949.6977925238006
1648771200,2022-04-01 00:00:00,JUP/USDT,0.01813,0.019,0.01736,0.01833,13524771.36142182,247427.9837511119841
1648684800,2022-03-31 00:00:00,JUP/USDT,0.01924,0.01953,0.01804,0.01813,20315748.85489013,384417.2951187160549
1648598400,2022-03-30 00:00:00,JUP/USDT,0.01999,0.02,0.01923,0.01923,12903913.86106088,253973.1897457208815
1648512000,2022-03-29 00:00:00,JUP/USDT,0.02022,0.02065,0.01975,0.02,17798054.92007697,358150.2175329032496
1648425600,2022-03-28 00:00:00,JUP/USDT,0.02141,0.02158,0.02004,0.0202,19479118.61987084,406999.4160227423791
1648339200,2022-03-27 00:00:00,JUP/USDT,0.02016,0.02209,0.02004,0.02145,11434915.7947107,236361.477970142006
1648252800,2022-03-26 00:00:00,JUP/USDT,0.01783,0.02488,0.0178,0.02019,32601687.035422,697934.615780415335
1648166400,2022-03-25 00:00:00,JUP/USDT,0.01801,0.01801,0.01709,0.01787,5539248.03355269,97864.7134815970506
1648080000,2022-03-24 00:00:00,JUP/USDT,0.01618,0.01905,0.0161,0.01797,13242020.46377654,234176.6907727731156
1647993600,2022-03-23 00:00:00,JUP/USDT,0.01602,0.01633,0.0154,0.0162,7888579.10198461,125558.0599471137334
1647907200,2022-03-22 00:00:00,JUP/USDT,0.01548,0.0162,0.0154,0.01602,5382061.97229872,85368.2521548000666
1647820800,2022-03-21 00:00:00,JUP/USDT,0.0154,0.01612,0.01537,0.01553,7880278.29932866,124301.9923092446905
1647734400,2022-03-20 00:00:00,JUP/USDT,0.01566,0.0157,0.01537,0.0154,4786674.06933753,73963.192411968995
1647648000,2022-03-19 00:00:00,JUP/USDT,0.01609,0.01697,0.01562,0.01566,11506977.45638264,187376.3854684072477
1647561600,2022-03-18 00:00:00,JUP/USDT,0.01572,0.01636,0.01537,0.01609,20716331.32832596,325306.6060321106284
1647475200,2022-03-17 00:00:00,JUP/USDT,0.01548,0.01581,0.01508,0.01573,9218004.80444372,141631.0769149258853
1647388800,2022-03-16 00:00:00,JUP/USDT,0.01481,0.01625,0.01457,0.01548,16668035.28740122,255401.2533020536712
1647302400,2022-03-15 00:00:00,JUP/USDT,0.01477,0.01532,0.01416,0.0148,11165861.76251224,164748.6599739010305
1647216000,2022-03-14 00:00:00,JUP/USDT,0.01458,0.01588,0.01382,0.01477,17972061.44202895,264468.0427055984297
1647129600,2022-03-13 00:00:00,JUP/USDT,0.01416,0.0189,0.014,0.01466,28990786.71913151,452717.1383908487151
1647043200,2022-03-12 00:00:00,JUP/USDT,0.0143,0.0149,0.01415,0.0142,15227891.95368807,220937.4312347997614
1646956800,2022-03-11 00:00:00,JUP/USDT,0.01452,0.01498,0.01418,0.01432,10551723.02036874,153756.0109058592333
1646870400,2022-03-10 00:00:00,JUP/USDT,0.01554,0.0157,0.01441,0.01452,31281067.69889995,462558.2295599300071
1646784000,2022-03-09 00:00:00,JUP/USDT,0.01489,0.01604,0.01477,0.01559,17670854.44374557,274551.5730583856274
1646697600,2022-03-08 00:00:00,JUP/USDT,0.01503,0.01568,0.01486,0.01489,17583703.27226595,268570.7062508564788
1646611200,2022-03-07 00:00:00,JUP/USDT,0.01651,0.01682,0.01493,0.01503,12470593.59226902,198694.2235714105973
1646524800,2022-03-06 00:00:00,JUP/USDT,0.01752,0.01781,0.01649,0.01652,8897393.50042682,153924.1727200857774
1646438400,2022-03-05 00:00:00,JUP/USDT,0.01759,0.018,0.01746,0.01751,2419879.70527325,42718.1373008767971
1646352000,2022-03-04 00:00:00,JUP/USDT,0.01911,0.01912,0.01758,0.01765,6911591.90294275,127424.9920510876763
1646265600,2022-03-03 00:00:00,JUP/USDT,0.02032,0.02044,0.01898,0.01912,5812833.13898091,113899.8546903380108
1646179200,2022-03-02 00:00:00,JUP/USDT,0.02167,0.02167,0.02009,0.02042,7291046.55325912,152420.5159674318188
1646092800,2022-03-01 00:00:00,JUP/USDT,0.02141,0.02364,0.02138,0.02169,10851175.75180242,243602.3058736621271
1646006400,2022-02-28 00:00:00,JUP/USDT,0.02041,0.02286,0.02013,0.0214,21131685.67255341,447966.7251281824608
1645920000,2022-02-27 00:00:00,JUP/USDT,0.01818,0.02396,0.01768,0.02041,51785188.65756193,1098021.2193812692167
1645833600,2022-02-26 00:00:00,JUP/USDT,0.01567,0.01819,0.01538,0.01818,19072670.58246296,312708.0791838199452
1645747200,2022-02-25 00:00:00,JUP/USDT,0.01494,0.01632,0.01484,0.01564,12030787.75773897,188099.9208539998346
1645660800,2022-02-24 00:00:00,JUP/USDT,0.01749,0.01764,0.01361,0.01498,33837226.31608708,520946.7625874945841
1645574400,2022-02-23 00:00:00,JUP/USDT,0.01936,0.02047,0.01736,0.0175,17771301.946416,339077.9322478718218
1645488000,2022-02-22 00:00:00,JUP/USDT,0.02064,0.02068,0.0187,0.01937,11843669.35618463,234339.0401514434676
1645401600,2022-02-21 00:00:00,JUP/USDT,0.02094,0.02168,0.02062,0.02062,12823013.09079651,267959.916008206
1645315200,2022-02-20 00:00:00,JUP/USDT,0.02259,0.02262,0.02063,0.02094,12343972.98783796,265258.9215163055968
1645228800,2022-02-19 00:00:00,JUP/USDT,0.02211,0.0227,0.02089,0.02259,10964404.56876141,239804.1759175319384
1645142400,2022-02-18 00:00:00,JUP/USDT,0.02436,0.02455,0.02163,0.02209,11426528.79250461,267282.4697182356839
1645056000,2022-02-17 00:00:00,JUP/USDT,0.02719,0.02741,0.02435,0.02436,16407410.00280706,424683.0557609143482
1644969600,2022-02-16 00:00:00,JUP/USDT,0.0296,0.03059,0.02672,0.02724,13337293.92247397,382018.6276048177843
1644883200,2022-02-15 00:00:00,JUP/USDT,0.02872,0.03105,0.02837,0.02968,14120766.41963843,417665.5530194493843
1644796800,2022-02-14 00:00:00,JUP/USDT,0.02679,0.03198,0.02664,0.02865,30795330.13579171,895339.3814803955421
1644710400,2022-02-13 00:00:00,JUP/USDT,0.02975,0.03055,0.02666,0.02679,15433696.31967872,437585.5938886927672
1644624000,2022-02-12 00:00:00,JUP/USDT,0.02417,0.0317,0.02344,0.02976,36387620.39599003,1013872.740563477192
1644537600,2022-02-11 00:00:00,JUP/USDT,0.02702,0.0283,0.02328,0.02408,22204897.16156037,565145.886559133198
1644451200,2022-02-10 00:00:00,JUP/USDT,0.02879,0.029,0.02571,0.02702,26627411.18275513,736825.5615839844475
