https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BEAR,Volume USDT
1651276800000.0,2022-04-30 00:00:00,BEAR/USDT,0.00010575,0.0001144,0.0001037,0.0001136,2057033122.0070422,233678.96266
1651190400000.0,2022-04-29 00:00:00,BEAR/USDT,9.726e-05,0.00010881,9.611e-05,0.00010575,8490128856.832152,897831.12661
1651104000000.0,2022-04-28 00:00:00,BEAR/USDT,0.00010158,0.00010447,9.27e-05,9.726e-05,10437073533.31277,1015109.77185
1651017600000.0,2022-04-27 00:00:00,BEAR/USDT,0.0001115,0.00011325,9.99e-05,0.00010158,8242278050.6989565,837250.60439
1650931200000.0,2022-04-26 00:00:00,BEAR/USDT,9.514e-05,0.00011437,9.285e-05,0.0001115,9015709643.2287,1005251.62522
1650844800000.0,2022-04-25 00:00:00,BEAR/USDT,0.00010305,0.00011236,9.414e-05,9.514e-05,9477616075.257515,901700.3934
1650758400000.0,2022-04-24 00:00:00,BEAR/USDT,0.00010322,0.00010663,9.926e-05,0.00010305,1902940862.2028143,196098.05585
1650672000000.0,2022-04-23 00:00:00,BEAR/USDT,0.00010142,0.00010407,9.989e-05,0.00010322,8446958303.042047,871895.03604
1650585600000.0,2022-04-22 00:00:00,BEAR/USDT,9.636e-05,0.00010476,9.454e-05,0.00010142,9536091588.838493,967150.40894
1650499200000.0,2022-04-21 00:00:00,BEAR/USDT,9.085e-05,0.00010092,8.035e-05,9.636e-05,10537150751.867994,1015359.84645
1650412800000.0,2022-04-20 00:00:00,BEAR/USDT,8.976e-05,9.371e-05,8.548e-05,9.085e-05,2204496359.7138143,200278.49428
1650326400000.0,2022-04-19 00:00:00,BEAR/USDT,9.495e-05,9.635e-05,8.826e-05,8.976e-05,3701512690.5080214,332247.7791
1650240000000.0,2022-04-18 00:00:00,BEAR/USDT,0.00010382,0.00011273,9.277e-05,9.495e-05,10233306048.235914,971652.40928
1650153600000.0,2022-04-17 00:00:00,BEAR/USDT,9.846e-05,0.00010468,9.738e-05,0.00010382,4023802156.809863,417751.13992
1650067200000.0,2022-04-16 00:00:00,BEAR/USDT,9.74e-05,0.00010146,9.585e-05,9.846e-05,1872661523.1566117,184382.25357
1649980800000.0,2022-04-15 00:00:00,BEAR/USDT,0.00010221,0.0001033,9.492e-05,9.74e-05,3991024198.459959,388725.75693
1649894400000.0,2022-04-14 00:00:00,BEAR/USDT,9.307e-05,0.00010495,9.057e-05,0.00010221,3621798181.7826047,370183.99216
1649808000000.0,2022-04-13 00:00:00,BEAR/USDT,0.00010126,0.00010491,9.024e-05,9.307e-05,7437263104.007736,692186.07709
1649721600000.0,2022-04-12 00:00:00,BEAR/USDT,0.0001059,0.0001077,9.646e-05,0.00010126,9341254259.431168,945895.40631
1649635200000.0,2022-04-11 00:00:00,BEAR/USDT,8.9e-05,0.00010762,8.754e-05,0.0001059,8961416253.541077,949013.98125
1649548800000.0,2022-04-10 00:00:00,BEAR/USDT,8.554e-05,9.055e-05,8.146e-05,8.9e-05,4248994334.7191014,378160.49579
1649462400000.0,2022-04-09 00:00:00,BEAR/USDT,8.874e-05,8.946e-05,8.525e-05,8.554e-05,2229517554.5943418,190712.93162
1649376000000.0,2022-04-08 00:00:00,BEAR/USDT,8.2e-05,8.973e-05,7.9e-05,8.874e-05,9737422398.8055,864098.86367
1649289600000.0,2022-04-07 00:00:00,BEAR/USDT,8.35e-05,8.655e-05,7.777e-05,8.2e-05,6392732975.365853,524204.10398
1649203200000.0,2022-04-06 00:00:00,BEAR/USDT,7.231e-05,8.382e-05,7.231e-05,8.35e-05,15763417865.748505,1316245.39179
1649116800000.0,2022-04-05 00:00:00,BEAR/USDT,6.745e-05,7.275e-05,6.5e-05,7.231e-05,9838853097.911768,711447.46751
1649030400000.0,2022-04-04 00:00:00,BEAR/USDT,6.835e-05,7.395e-05,6.629e-05,6.745e-05,9566143699.629356,645236.39254
1648944000000.0,2022-04-03 00:00:00,BEAR/USDT,7.096e-05,7.215e-05,6.371e-05,6.835e-05,6086264111.192392,415996.152
1648857600000.0,2022-04-02 00:00:00,BEAR/USDT,6.89e-05,7.183e-05,6.455e-05,7.096e-05,8522153088.500563,604731.98316
1648771200000.0,2022-04-01 00:00:00,BEAR/USDT,7.286e-05,7.847e-05,6.711e-05,6.89e-05,14600840447.024675,1005997.9068
1648684800000.0,2022-03-31 00:00:00,BEAR/USDT,6.609e-05,7.379e-05,6.369e-05,7.286e-05,12891342206.286026,939263.19315
1648598400000.0,2022-03-30 00:00:00,BEAR/USDT,6.446e-05,6.908e-05,6.355e-05,6.609e-05,7504020252.383115,495940.69848
1648512000000.0,2022-03-29 00:00:00,BEAR/USDT,6.592e-05,6.636e-05,6.182e-05,6.446e-05,6886652484.641638,443913.61916
1648425600000.0,2022-03-28 00:00:00,BEAR/USDT,6.692e-05,6.761e-05,6.13e-05,6.592e-05,7188196898.968446,473845.93958
1648339200000.0,2022-03-27 00:00:00,BEAR/USDT,7.96e-05,8.004e-05,6.68e-05,6.692e-05,11497731226.090855,769428.17365
1648252800000.0,2022-03-26 00:00:00,BEAR/USDT,8.055e-05,8.177e-05,7.8e-05,7.96e-05,4310652029.396985,343127.90154
1648166400000.0,2022-03-25 00:00:00,BEAR/USDT,8.273e-05,8.438e-05,7.628e-05,8.055e-05,7234544324.022346,582742.5453
1648080000000.0,2022-03-24 00:00:00,BEAR/USDT,8.923e-05,9.111e-05,8.108e-05,8.273e-05,14455655526.773842,1195916.38173
1647993600000.0,2022-03-23 00:00:00,BEAR/USDT,9.311e-05,9.681e-05,8.885e-05,8.923e-05,12344480513.056147,1101497.99618
1647907200000.0,2022-03-22 00:00:00,BEAR/USDT,0.00010308,0.000104,8.527e-05,9.311e-05,22122300853.184406,2059807.43244
1647820800000.0,2022-03-21 00:00:00,BEAR/USDT,0.0001015,0.00010656,9.95e-05,0.00010308,12488588545.983704,1287323.70732
1647734400000.0,2022-03-20 00:00:00,BEAR/USDT,9.505e-05,0.00010375,9.44e-05,0.0001015,4593649993.300492,466255.47432
1647648000000.0,2022-03-19 00:00:00,BEAR/USDT,9.8e-05,9.995e-05,9.38e-05,9.505e-05,4418743190.320884,420001.54024
1647561600000.0,2022-03-18 00:00:00,BEAR/USDT,0.0001046,0.00011025,9.415e-05,9.8e-05,13197805455.918367,1293384.93468
1647475200000.0,2022-03-17 00:00:00,BEAR/USDT,0.0001034,0.00010736,0.0001011,0.0001046,7088411313.193117,741447.82336
1647388800000.0,2022-03-16 00:00:00,BEAR/USDT,0.00011995,0.0001238,9.855e-05,0.0001034,35502056084.52611,3670912.59914
1647302400000.0,2022-03-15 00:00:00,BEAR/USDT,0.0001172,0.0001299,0.00011495,0.00011995,15001503637.348894,1799430.3613
1647216000000.0,2022-03-14 00:00:00,BEAR/USDT,0.00013795,0.0001401,0.0001162,0.0001172,21071344220.98976,2469561.5427
1647129600000.0,2022-03-13 00:00:00,BEAR/USDT,0.00012765,0.00014045,0.00012325,0.00013795,8936201332.874231,1232748.97387
1647043200000.0,2022-03-12 00:00:00,BEAR/USDT,0.0001285,0.0001296,0.00012255,0.00012765,4100818205.248727,523469.4439
1646956800000.0,2022-03-11 00:00:00,BEAR/USDT,0.0001226,0.0001331,0.0001146,0.0001285,11924010697.354086,1532235.37461
1646870400000.0,2022-03-10 00:00:00,BEAR/USDT,0.00010325,0.00012893,0.000103,0.0001226,18304706096.411095,2244156.96742
1646784000000.0,2022-03-09 00:00:00,BEAR/USDT,0.00013635,0.00013665,9.88e-05,0.00010325,35183134019.46731,3632658.58751
1646697600000.0,2022-03-08 00:00:00,BEAR/USDT,0.0001453,0.0001457,0.00012895,0.00013635,10144734344.334433,1383234.52785
1646611200000.0,2022-03-07 00:00:00,BEAR/USDT,0.00014055,0.0001544,0.00012825,0.0001453,10889516408.740536,1582246.73419
1646524800000.0,2022-03-06 00:00:00,BEAR/USDT,0.00013055,0.000143,0.0001271,0.00014055,5327538409.533974,748785.52346
1646438400000.0,2022-03-05 00:00:00,BEAR/USDT,0.00013355,0.0001376,0.0001281,0.00013055,11387674853.695902,1486660.95215
1646352000000.0,2022-03-04 00:00:00,BEAR/USDT,0.00010835,0.00013805,0.0001079,0.00013355,17259850446.574318,2305053.02714
1646265600000.0,2022-03-03 00:00:00,BEAR/USDT,9.91e-05,0.00011283,9.747e-05,0.00010835,9718469022.611904,1052996.1186
