https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KCS,Volume USDT
1660543200,2022-08-15 06:00:00,KCS/USDT,10.681,10.681,10.51,10.524,11495.25565929,121530.61047350833
1660539600,2022-08-15 05:00:00,KCS/USDT,10.717,10.755,10.665,10.681,7189.5794426,76934.40419750106
1660536000,2022-08-15 04:00:00,KCS/USDT,10.748,10.761,10.689,10.716,7131.43331549,76450.5066999089
1660532400,2022-08-15 03:00:00,KCS/USDT,10.823,10.875,10.7,10.749,12238.8825413,132064.30059055832
1660528800,2022-08-15 02:00:00,KCS/USDT,10.751,10.838,10.737,10.823,8206.68912173,88599.85099763234
1660525200,2022-08-15 01:00:00,KCS/USDT,10.687,10.751,10.666,10.751,2876.08072174,30817.60305780493
1660521600,2022-08-15 00:00:00,KCS/USDT,10.647,10.694,10.6,10.687,3475.26135398,36987.16960734548
1660518000,2022-08-14 23:00:00,KCS/USDT,10.622,10.655,10.615,10.646,2103.50139514,22373.85239852146
1660514400,2022-08-14 22:00:00,KCS/USDT,10.663,10.665,10.586,10.622,3497.66318182,37175.23763060221
1660510800,2022-08-14 21:00:00,KCS/USDT,10.63,10.679,10.625,10.663,2786.88792774,29690.16436870926
1660507200,2022-08-14 20:00:00,KCS/USDT,10.652,10.679,10.629,10.629,2892.14177862,30808.70294511131
1660503600,2022-08-14 19:00:00,KCS/USDT,10.644,10.67,10.62,10.652,2860.19238553,30429.33873018298
1660500000,2022-08-14 18:00:00,KCS/USDT,10.593,10.679,10.557,10.651,4883.94853386,51784.90009097428
1660496400,2022-08-14 17:00:00,KCS/USDT,10.668,10.685,10.565,10.594,13120.88761864,139254.03075193682
1660492800,2022-08-14 16:00:00,KCS/USDT,10.762,10.784,10.666,10.669,9800.71269814,105177.4350120993
1660489200,2022-08-14 15:00:00,KCS/USDT,10.757,10.764,10.741,10.761,2400.63097651,25816.33885614478
1660485600,2022-08-14 14:00:00,KCS/USDT,10.72,10.76,10.701,10.756,3040.28439318,32653.57982751598
1660482000,2022-08-14 13:00:00,KCS/USDT,10.773,10.773,10.701,10.72,4708.15059068,50517.24511142188
1660478400,2022-08-14 12:00:00,KCS/USDT,10.807,10.813,10.75,10.772,3245.2232733,34957.95858663349
1660474800,2022-08-14 11:00:00,KCS/USDT,10.835,10.856,10.787,10.807,5627.60949599,60891.56662359947
1660471200,2022-08-14 10:00:00,KCS/USDT,10.864,10.875,10.83,10.834,4629.07301529,50257.41642876292
1660467600,2022-08-14 09:00:00,KCS/USDT,10.79,10.874,10.779,10.861,8335.93473226,90444.18228331416
1660464000,2022-08-14 08:00:00,KCS/USDT,10.832,10.846,10.755,10.789,5002.66603531,54032.94072019561
1660460400,2022-08-14 07:00:00,KCS/USDT,10.781,10.848,10.78,10.832,7184.9063469,77700.74915078447
1660456800,2022-08-14 06:00:00,KCS/USDT,10.73,10.794,10.73,10.781,4286.24683257,46133.9932592695
1660453200,2022-08-14 05:00:00,KCS/USDT,10.725,10.747,10.71,10.73,2272.18862172,24375.17310983873
1660449600,2022-08-14 04:00:00,KCS/USDT,10.731,10.747,10.695,10.725,3270.4448307,35077.80280409254
1660446000,2022-08-14 03:00:00,KCS/USDT,10.743,10.763,10.73,10.731,3829.28630773,41155.8812505653
1660442400,2022-08-14 02:00:00,KCS/USDT,10.74,10.76,10.721,10.743,3794.10892847,40772.97701596598
1660438800,2022-08-14 01:00:00,KCS/USDT,10.727,10.75,10.677,10.74,3720.24631474,39902.07853900139
1660435200,2022-08-14 00:00:00,KCS/USDT,10.696,10.741,10.648,10.727,3563.22004817,38086.77790737986
1660431600,2022-08-13 23:00:00,KCS/USDT,10.723,10.735,10.645,10.697,4900.67724149,52341.43846508809
1660428000,2022-08-13 22:00:00,KCS/USDT,10.725,10.742,10.703,10.722,2419.50397928,25954.04627006325
1660424400,2022-08-13 21:00:00,KCS/USDT,10.724,10.731,10.717,10.725,1357.41892901,14559.1516919603
1660420800,2022-08-13 20:00:00,KCS/USDT,10.692,10.728,10.679,10.724,2470.03828355,26447.93802770751
1660417200,2022-08-13 19:00:00,KCS/USDT,10.755,10.755,10.686,10.694,2485.9153019,26639.6305710648
1660413600,2022-08-13 18:00:00,KCS/USDT,10.781,10.783,10.733,10.755,4064.16522335,43743.30465039301
1660410000,2022-08-13 17:00:00,KCS/USDT,10.758,10.783,10.757,10.781,3983.72011574,42916.87077691143
1660406400,2022-08-13 16:00:00,KCS/USDT,10.761,10.776,10.75,10.757,2307.93286369,24832.04766421708
1660402800,2022-08-13 15:00:00,KCS/USDT,10.756,10.782,10.75,10.761,2677.52178038,28810.2235467022
1660399200,2022-08-13 14:00:00,KCS/USDT,10.746,10.781,10.736,10.758,3722.68169038,40046.05295399598
1660395600,2022-08-13 13:00:00,KCS/USDT,10.729,10.764,10.718,10.747,3848.04076259,41319.49422444601
1660392000,2022-08-13 12:00:00,KCS/USDT,10.731,10.736,10.674,10.728,5111.89211776,54729.70262672002
1660388400,2022-08-13 11:00:00,KCS/USDT,10.751,10.762,10.71,10.731,2319.17805907,24916.1754897734
1660384800,2022-08-13 10:00:00,KCS/USDT,10.764,10.77,10.731,10.75,1995.70601662,21465.47895839122
1660381200,2022-08-13 09:00:00,KCS/USDT,10.719,10.78,10.705,10.764,5967.06206693,64058.18133732802
1660377600,2022-08-13 08:00:00,KCS/USDT,10.798,10.829,10.71,10.717,8523.15588496,91759.83501774877
1660374000,2022-08-13 07:00:00,KCS/USDT,10.828,10.843,10.794,10.797,4375.80563175,47387.99726375319
1660370400,2022-08-13 06:00:00,KCS/USDT,10.784,10.861,10.781,10.828,15063.14476644,163182.62916402312
1660366800,2022-08-13 05:00:00,KCS/USDT,10.72,10.82,10.719,10.782,11728.52268485,126416.77009290759
1660363200,2022-08-13 04:00:00,KCS/USDT,10.754,10.77,10.695,10.72,9150.48277971,98166.70451711381
1660359600,2022-08-13 03:00:00,KCS/USDT,10.724,10.76,10.714,10.754,6290.16337939,67536.59450945265
1660356000,2022-08-13 02:00:00,KCS/USDT,10.694,10.727,10.675,10.727,2255.65439423,24116.77041944365
1660352400,2022-08-13 01:00:00,KCS/USDT,10.678,10.74,10.664,10.694,7904.24436753,84620.11545080209
1660348800,2022-08-13 00:00:00,KCS/USDT,10.655,10.68,10.634,10.68,4568.1580716,48691.44746223196
1660345200,2022-08-12 23:00:00,KCS/USDT,10.627,10.698,10.617,10.654,10818.08731607,115235.92728820027
1660341600,2022-08-12 22:00:00,KCS/USDT,10.623,10.629,10.611,10.628,2822.82607768,29985.67040580163
1660338000,2022-08-12 21:00:00,KCS/USDT,10.625,10.627,10.609,10.623,4412.54487726,46837.37820042816
1660334400,2022-08-12 20:00:00,KCS/USDT,10.619,10.628,10.609,10.625,6174.25808847,65552.01666112483
1660330800,2022-08-12 19:00:00,KCS/USDT,10.618,10.629,10.609,10.618,7357.0985963,78140.00692620519
1660327200,2022-08-12 18:00:00,KCS/USDT,10.619,10.629,10.609,10.619,11049.33231699,117393.7626715147
1660323600,2022-08-12 17:00:00,KCS/USDT,10.621,10.629,10.605,10.619,4937.91157122,52422.37701533205
1660320000,2022-08-12 16:00:00,KCS/USDT,10.622,10.628,10.616,10.621,1924.81728467,20445.88061965122
1660316400,2022-08-12 15:00:00,KCS/USDT,10.57,10.629,10.557,10.621,5322.94263075,56455.48921120743
1660312800,2022-08-12 14:00:00,KCS/USDT,10.575,10.604,10.536,10.57,2342.52012114,24774.06047364071
1660309200,2022-08-12 13:00:00,KCS/USDT,10.544,10.604,10.531,10.578,5585.40565705,58999.29256941652
1660305600,2022-08-12 12:00:00,KCS/USDT,10.483,10.563,10.478,10.543,4525.38084485,47678.15439741654
1660302000,2022-08-12 11:00:00,KCS/USDT,10.52,10.556,10.472,10.482,9506.50031508,99883.17771857601
1660298400,2022-08-12 10:00:00,KCS/USDT,10.619,10.637,10.516,10.52,7529.29253607,79671.79767095679
1660294800,2022-08-12 09:00:00,KCS/USDT,10.592,10.643,10.584,10.619,3533.25045956,37523.02489347058
1660291200,2022-08-12 08:00:00,KCS/USDT,10.577,10.611,10.572,10.592,5362.22848717,56827.40198342852
1660287600,2022-08-12 07:00:00,KCS/USDT,10.579,10.583,10.552,10.577,2800.0185091,29588.43295231615
1660284000,2022-08-12 06:00:00,KCS/USDT,10.571,10.59,10.547,10.579,4090.33719958,43247.59593830278
1660280400,2022-08-12 05:00:00,KCS/USDT,10.583,10.598,10.563,10.571,3139.34002746,33210.18180503705
1660276800,2022-08-12 04:00:00,KCS/USDT,10.616,10.631,10.573,10.582,6443.60251149,68349.10963305122
1660273200,2022-08-12 03:00:00,KCS/USDT,10.603,10.632,10.559,10.615,3489.41888262,36987.1440419187
1660269600,2022-08-12 02:00:00,KCS/USDT,10.53,10.625,10.501,10.603,5395.51424894,56957.05533469497
1660266000,2022-08-12 01:00:00,KCS/USDT,10.564,10.573,10.521,10.53,2237.53720163,23620.68233906791
1660262400,2022-08-12 00:00:00,KCS/USDT,10.513,10.566,10.46,10.564,5069.77265226,53273.71754422921
1660258800,2022-08-11 23:00:00,KCS/USDT,10.543,10.544,10.49,10.512,12750.19046473,133933.89150371199
1660255200,2022-08-11 22:00:00,KCS/USDT,10.603,10.607,10.541,10.547,5276.81908333,55762.52950802594
1660251600,2022-08-11 21:00:00,KCS/USDT,10.644,10.646,10.552,10.603,6886.04362657,73001.89838771406
1660248000,2022-08-11 20:00:00,KCS/USDT,10.624,10.646,10.601,10.643,1760.38068201,18701.32011800594
1660244400,2022-08-11 19:00:00,KCS/USDT,10.625,10.64,10.601,10.624,6324.19850177,67139.98500226462
1660240800,2022-08-11 18:00:00,KCS/USDT,10.692,10.7,10.603,10.626,11420.26964427,121592.33079062161
1660237200,2022-08-11 17:00:00,KCS/USDT,10.695,10.712,10.677,10.692,4530.97246791,48460.00278626122
1660233600,2022-08-11 16:00:00,KCS/USDT,10.678,10.714,10.647,10.693,9437.99137479,100791.32087329845
1660230000,2022-08-11 15:00:00,KCS/USDT,10.733,10.745,10.663,10.678,8705.01293036,93108.77265380281
1660226400,2022-08-11 14:00:00,KCS/USDT,10.799,10.812,10.674,10.733,11128.26600169,119682.94887906967
1660222800,2022-08-11 13:00:00,KCS/USDT,10.8,10.811,10.707,10.799,12400.68326893,133445.10696829211
1660219200,2022-08-11 12:00:00,KCS/USDT,10.74,10.844,10.724,10.8,23727.11915938,255423.79791553541
1660215600,2022-08-11 11:00:00,KCS/USDT,10.702,10.83,10.698,10.739,20800.23630712,223462.62434668712
1660212000,2022-08-11 10:00:00,KCS/USDT,10.667,10.724,10.663,10.701,13128.42174628,140488.41562281236
1660208400,2022-08-11 09:00:00,KCS/USDT,10.796,10.802,10.667,10.667,20029.73564313,214942.18504740252
1660204800,2022-08-11 08:00:00,KCS/USDT,10.787,10.838,10.76,10.795,6823.73195495,73671.0753829986
1660201200,2022-08-11 07:00:00,KCS/USDT,10.883,10.888,10.777,10.787,7624.32992807,82662.43668514874
1660197600,2022-08-11 06:00:00,KCS/USDT,10.874,10.895,10.835,10.882,6157.9027009,66915.4982115864
1660194000,2022-08-11 05:00:00,KCS/USDT,10.847,10.899,10.834,10.874,9236.90317812,100432.52874385271
1660190400,2022-08-11 04:00:00,KCS/USDT,10.792,10.86,10.792,10.848,7433.7398157,80548.0038079485
1660186800,2022-08-11 03:00:00,KCS/USDT,10.752,10.815,10.728,10.791,4297.62018829,46310.51412003617
1660183200,2022-08-11 02:00:00,KCS/USDT,10.84,10.85,10.704,10.753,11128.49103103,119825.95987115393
1660179600,2022-08-11 01:00:00,KCS/USDT,10.758,10.877,10.742,10.841,12755.69450642,137998.36130765712
1660176000,2022-08-11 00:00:00,KCS/USDT,10.778,10.803,10.67,10.758,32402.04913239,347863.87760163825
1660172400,2022-08-10 23:00:00,KCS/USDT,10.881,10.931,10.698,10.779,26444.16556343,285380.82864955793
1660168800,2022-08-10 22:00:00,KCS/USDT,10.909,10.942,10.873,10.878,4449.90303944,48527.93638848594
1660165200,2022-08-10 21:00:00,KCS/USDT,10.871,10.964,10.828,10.909,14861.94791896,162006.95500571054
1660161600,2022-08-10 20:00:00,KCS/USDT,10.768,10.876,10.762,10.869,8837.05647414,95448.73516221638
1660158000,2022-08-10 19:00:00,KCS/USDT,10.782,10.832,10.753,10.769,4355.79319342,47009.34143059483
1660154400,2022-08-10 18:00:00,KCS/USDT,10.877,10.89,10.755,10.783,8499.95251951,91979.38017499767
1660150800,2022-08-10 17:00:00,KCS/USDT,10.89,10.89,10.843,10.877,6531.82815021,71002.84765853757
1660147200,2022-08-10 16:00:00,KCS/USDT,10.891,10.935,10.888,10.89,6365.84574169,69445.24062456539
1660143600,2022-08-10 15:00:00,KCS/USDT,10.923,10.943,10.872,10.89,9055.38566482,98786.73165616332
1660140000,2022-08-10 14:00:00,KCS/USDT,10.916,10.951,10.863,10.923,12025.72415555,131163.02690612591
1660136400,2022-08-10 13:00:00,KCS/USDT,10.904,10.975,10.845,10.916,26738.63686327,291691.10049686751
1660132800,2022-08-10 12:00:00,KCS/USDT,10.55,10.934,10.515,10.9,56489.08603194,607310.5358219079
1660129200,2022-08-10 11:00:00,KCS/USDT,10.514,10.551,10.51,10.55,3347.62064678,35245.67379612296
1660125600,2022-08-10 10:00:00,KCS/USDT,10.5,10.523,10.489,10.513,2906.35342151,30542.61084511801
1660122000,2022-08-10 09:00:00,KCS/USDT,10.516,10.523,10.477,10.5,3156.55882945,33135.322993837
1660118400,2022-08-10 08:00:00,KCS/USDT,10.448,10.523,10.448,10.515,3664.25832183,38377.52286508877
1660114800,2022-08-10 07:00:00,KCS/USDT,10.442,10.488,10.438,10.448,4543.97265753,47516.98118163962
1660111200,2022-08-10 06:00:00,KCS/USDT,10.487,10.487,10.356,10.442,5559.2638,58015.50862283005
1660107600,2022-08-10 05:00:00,KCS/USDT,10.482,10.5,10.478,10.487,1413.20040837,14825.1500792967
1660104000,2022-08-10 04:00:00,KCS/USDT,10.451,10.495,10.41,10.482,3506.84642381,36714.43038547765
1660100400,2022-08-10 03:00:00,KCS/USDT,10.447,10.474,10.424,10.45,1935.00068797,20223.88533926596
1660096800,2022-08-10 02:00:00,KCS/USDT,10.474,10.49,10.398,10.448,3462.75273856,36158.7562988382
1660093200,2022-08-10 01:00:00,KCS/USDT,10.404,10.505,10.402,10.474,5715.86731501,59801.13652423634
1660089600,2022-08-10 00:00:00,KCS/USDT,10.536,10.543,10.35,10.404,12609.33783909,131473.45739081474
1660086000,2022-08-09 23:00:00,KCS/USDT,10.566,10.585,10.533,10.536,2338.7744007,24709.99055470545
1660082400,2022-08-09 22:00:00,KCS/USDT,10.59,10.598,10.536,10.566,4137.37586058,43728.76121737964
1660078800,2022-08-09 21:00:00,KCS/USDT,10.57,10.596,10.569,10.59,5133.88180964,54369.81430387952
1660075200,2022-08-09 20:00:00,KCS/USDT,10.515,10.579,10.5,10.57,4173.31998286,44048.90143810222
1660071600,2022-08-09 19:00:00,KCS/USDT,10.523,10.527,10.445,10.515,2764.93124877,29005.10375007887
1660068000,2022-08-09 18:00:00,KCS/USDT,10.513,10.526,10.49,10.523,2246.62081655,23608.25172309276
1660064400,2022-08-09 17:00:00,KCS/USDT,10.489,10.54,10.479,10.513,3796.28989424,39910.54583924737
1660060800,2022-08-09 16:00:00,KCS/USDT,10.531,10.533,10.417,10.489,9381.93231675,98308.53281826262
1660057200,2022-08-09 15:00:00,KCS/USDT,10.527,10.539,10.439,10.531,5568.83560867,58483.06226384876
1660053600,2022-08-09 14:00:00,KCS/USDT,10.52,10.533,10.42,10.527,19397.72260285,203035.75670114332
1660050000,2022-08-09 13:00:00,KCS/USDT,10.598,10.6,10.509,10.52,11335.83810355,119811.06756816065
1660046400,2022-08-09 12:00:00,KCS/USDT,10.565,10.6,10.561,10.598,6629.14665697,70147.26881423023
1660042800,2022-08-09 11:00:00,KCS/USDT,10.588,10.642,10.538,10.566,15244.08650778,161349.39231747196
1660039200,2022-08-09 10:00:00,KCS/USDT,10.604,10.668,10.578,10.589,13324.0021308,141326.93584954404
1660035600,2022-08-09 09:00:00,KCS/USDT,10.728,10.752,10.604,10.605,13988.48461708,149486.09869927284
1660032000,2022-08-09 08:00:00,KCS/USDT,10.752,10.772,10.707,10.729,8162.25534588,87698.61278569642
1660028400,2022-08-09 07:00:00,KCS/USDT,10.782,10.8,10.702,10.753,9979.28134134,107333.83405318538
1660024800,2022-08-09 06:00:00,KCS/USDT,10.777,10.783,10.727,10.783,6822.43224465,73372.00374785457
1660021200,2022-08-09 05:00:00,KCS/USDT,10.752,10.78,10.741,10.777,3350.18435537,36049.8412430111
1660017600,2022-08-09 04:00:00,KCS/USDT,10.743,10.766,10.726,10.751,4913.68290879,52807.11283178771
1660014000,2022-08-09 03:00:00,KCS/USDT,10.741,10.75,10.725,10.743,3983.73568375,42795.80195563314
1660010400,2022-08-09 02:00:00,KCS/USDT,10.709,10.746,10.685,10.741,2998.33598822,32122.17028985602
1660006800,2022-08-09 01:00:00,KCS/USDT,10.763,10.765,10.693,10.71,4286.19542914,45925.23773854998
1660003200,2022-08-09 00:00:00,KCS/USDT,10.767,10.808,10.725,10.764,4069.48128505,43845.01956818873
1659999600,2022-08-08 23:00:00,KCS/USDT,10.731,10.788,10.723,10.767,3093.3466302,33264.26723950169
1659996000,2022-08-08 22:00:00,KCS/USDT,10.819,10.821,10.659,10.731,21523.17322728,230583.98682654206
1659992400,2022-08-08 21:00:00,KCS/USDT,10.865,10.865,10.755,10.819,5583.07795972,60317.66935369488
1659988800,2022-08-08 20:00:00,KCS/USDT,10.837,10.871,10.82,10.865,4831.69055263,52379.90274452583
1659985200,2022-08-08 19:00:00,KCS/USDT,10.768,10.881,10.749,10.836,10935.68953388,118208.9247954857
1659981600,2022-08-08 18:00:00,KCS/USDT,10.772,10.788,10.7,10.769,6290.93215351,67653.28244753454
1659978000,2022-08-08 17:00:00,KCS/USDT,10.673,10.81,10.664,10.778,21337.45446879,229523.76350291332
1659974400,2022-08-08 16:00:00,KCS/USDT,10.708,10.714,10.663,10.675,7071.863399,75603.61431260777
1659970800,2022-08-08 15:00:00,KCS/USDT,10.711,10.739,10.634,10.708,25585.45309939,273305.44600082503
1659967200,2022-08-08 14:00:00,KCS/USDT,10.722,10.74,10.671,10.713,10640.45940196,114050.91470976119
1659963600,2022-08-08 13:00:00,KCS/USDT,10.729,10.739,10.674,10.723,10194.81340436,109228.94038997922
1659960000,2022-08-08 12:00:00,KCS/USDT,10.715,10.74,10.676,10.729,13802.70155484,148054.90687473997
1659956400,2022-08-08 11:00:00,KCS/USDT,10.684,10.718,10.65,10.715,14569.09066589,155717.86467045551
1659952800,2022-08-08 10:00:00,KCS/USDT,10.668,10.689,10.619,10.684,8186.14886464,87275.57928274398
1659949200,2022-08-08 09:00:00,KCS/USDT,10.713,10.73,10.665,10.668,8731.98602241,93489.93019197717
1659945600,2022-08-08 08:00:00,KCS/USDT,10.635,10.72,10.609,10.713,11750.16531076,125518.56684434769
1659942000,2022-08-08 07:00:00,KCS/USDT,10.674,10.719,10.518,10.634,33249.06661164,353278.29101291372
1659938400,2022-08-08 06:00:00,KCS/USDT,10.662,10.708,10.632,10.674,16825.84503862,179694.31932696945
1659934800,2022-08-08 05:00:00,KCS/USDT,10.623,10.673,10.618,10.662,7962.0406923,84815.85462033902
1659931200,2022-08-08 04:00:00,KCS/USDT,10.58,10.63,10.58,10.623,3401.5200921,36088.44254993336
1659927600,2022-08-08 03:00:00,KCS/USDT,10.625,10.638,10.537,10.58,30907.92058058,327515.04323946246
1659924000,2022-08-08 02:00:00,KCS/USDT,10.594,10.638,10.56,10.626,5332.07598091,56496.70865547453
1659920400,2022-08-08 01:00:00,KCS/USDT,10.617,10.643,10.521,10.594,9480.12897059,100464.26464152877
1659916800,2022-08-08 00:00:00,KCS/USDT,10.606,10.698,10.53,10.616,13495.69533941,142974.86054207634
1659913200,2022-08-07 23:00:00,KCS/USDT,10.624,10.629,10.565,10.602,6992.46634399,74056.88646649733
1659909600,2022-08-07 22:00:00,KCS/USDT,10.668,10.699,10.6,10.624,8826.80037043,93831.14028377677
1659906000,2022-08-07 21:00:00,KCS/USDT,10.714,10.72,10.65,10.668,5966.04032885,63870.68979724324
1659902400,2022-08-07 20:00:00,KCS/USDT,10.671,10.719,10.667,10.712,6952.40449234,74410.48010799609
1659898800,2022-08-07 19:00:00,KCS/USDT,10.662,10.682,10.635,10.67,5064.57715329,53999.69181630785
1659895200,2022-08-07 18:00:00,KCS/USDT,10.666,10.708,10.604,10.663,14868.88274627,158460.59294089093
1659891600,2022-08-07 17:00:00,KCS/USDT,10.587,10.687,10.582,10.665,7784.33607694,82928.1187186255
1659888000,2022-08-07 16:00:00,KCS/USDT,10.578,10.659,10.553,10.587,17211.29999422,182394.77078253264
1659884400,2022-08-07 15:00:00,KCS/USDT,10.631,10.632,10.569,10.578,5529.37815352,58598.34532292157
1659880800,2022-08-07 14:00:00,KCS/USDT,10.584,10.663,10.525,10.63,9468.70289618,100470.36949256368
1659877200,2022-08-07 13:00:00,KCS/USDT,10.579,10.594,10.501,10.584,6437.83846754,67966.87633902342
1659873600,2022-08-07 12:00:00,KCS/USDT,10.553,10.586,10.455,10.579,10360.07052921,109143.71575313671
1659870000,2022-08-07 11:00:00,KCS/USDT,10.552,10.6,10.482,10.553,11570.68192916,121799.27226684962
1659866400,2022-08-07 10:00:00,KCS/USDT,10.557,10.563,10.5,10.552,5368.20478759,56613.90717729522
1659862800,2022-08-07 09:00:00,KCS/USDT,10.544,10.567,10.529,10.556,5929.88198446,62522.62439070927
1659859200,2022-08-07 08:00:00,KCS/USDT,10.553,10.555,10.522,10.545,4295.21764871,45264.942309666
1659855600,2022-08-07 07:00:00,KCS/USDT,10.511,10.555,10.507,10.553,3998.20177179,42082.13014056195
1659852000,2022-08-07 06:00:00,KCS/USDT,10.554,10.559,10.508,10.51,4667.25100439,49224.52743354162
1659848400,2022-08-07 05:00:00,KCS/USDT,10.517,10.572,10.509,10.555,13354.05342131,141031.35427315083
1659844800,2022-08-07 04:00:00,KCS/USDT,10.524,10.56,10.512,10.516,4939.48441781,52029.55684142005
1659841200,2022-08-07 03:00:00,KCS/USDT,10.499,10.535,10.482,10.525,4416.69223181,46435.39642836286
1659837600,2022-08-07 02:00:00,KCS/USDT,10.436,10.5,10.42,10.499,5013.71615422,52434.62627404533
1659834000,2022-08-07 01:00:00,KCS/USDT,10.437,10.45,10.424,10.435,4214.51150242,43977.012984695
1659830400,2022-08-07 00:00:00,KCS/USDT,10.502,10.54,10.427,10.438,9189.95394811,96409.65591820694
1659826800,2022-08-06 23:00:00,KCS/USDT,10.554,10.554,10.5,10.501,17983.47211575,189063.37144176946
1659823200,2022-08-06 22:00:00,KCS/USDT,10.554,10.591,10.54,10.554,6050.81470837,63880.70723592516
1659819600,2022-08-06 21:00:00,KCS/USDT,10.557,10.559,10.54,10.554,2675.53294045,28231.76058611074
1659816000,2022-08-06 20:00:00,KCS/USDT,10.545,10.579,10.542,10.557,9285.52736517,98055.62104471098
1659812400,2022-08-06 19:00:00,KCS/USDT,10.544,10.56,10.537,10.545,11804.42278016,124442.97812663351
1659808800,2022-08-06 18:00:00,KCS/USDT,10.524,10.548,10.512,10.543,4903.75906171,51621.02110144837
1659805200,2022-08-06 17:00:00,KCS/USDT,10.521,10.591,10.5,10.525,18178.24148442,191324.79753231901
1659801600,2022-08-06 16:00:00,KCS/USDT,10.548,10.553,10.521,10.521,3477.95119212,36670.62016933862
1659798000,2022-08-06 15:00:00,KCS/USDT,10.557,10.564,10.515,10.55,6299.05928681,66450.21415592274
1659794400,2022-08-06 14:00:00,KCS/USDT,10.543,10.573,10.527,10.558,9711.44150889,102495.00878709342
1659790800,2022-08-06 13:00:00,KCS/USDT,10.535,10.563,10.528,10.541,7501.37100141,79123.05465678227
1659787200,2022-08-06 12:00:00,KCS/USDT,10.546,10.553,10.534,10.535,3690.90424425,38913.61261482337
1659783600,2022-08-06 11:00:00,KCS/USDT,10.548,10.563,10.545,10.546,4456.76995756,47038.92119287381
1659780000,2022-08-06 10:00:00,KCS/USDT,10.532,10.556,10.531,10.547,4282.38809007,45164.63975539196
1659776400,2022-08-06 09:00:00,KCS/USDT,10.513,10.54,10.508,10.532,2841.37023118,29913.44683765357
1659772800,2022-08-06 08:00:00,KCS/USDT,10.538,10.559,10.506,10.513,8313.02364755,87623.04022925998
1659769200,2022-08-06 07:00:00,KCS/USDT,10.52,10.55,10.508,10.538,8451.62837856,88988.40510439499
1659765600,2022-08-06 06:00:00,KCS/USDT,10.512,10.525,10.502,10.519,8518.55681671,89553.32962715631
1659762000,2022-08-06 05:00:00,KCS/USDT,10.421,10.512,10.384,10.512,20359.79696165,213439.82475219663
1659758400,2022-08-06 04:00:00,KCS/USDT,10.432,10.432,10.386,10.42,3604.75023477,37519.43300018133
1659754800,2022-08-06 03:00:00,KCS/USDT,10.46,10.471,10.425,10.432,4957.30665701,51834.14579772637
1659751200,2022-08-06 02:00:00,KCS/USDT,10.425,10.467,10.42,10.462,3402.48659093,35499.26344780415
1659747600,2022-08-06 01:00:00,KCS/USDT,10.45,10.479,10.419,10.424,5484.92115415,57337.6578267339
1659744000,2022-08-06 00:00:00,KCS/USDT,10.44,10.478,10.421,10.449,8607.26570993,89992.12188462957
1659740400,2022-08-05 23:00:00,KCS/USDT,10.413,10.451,10.39,10.44,8999.72587223,93859.50999701183
1659736800,2022-08-05 22:00:00,KCS/USDT,10.385,10.427,10.357,10.412,5763.78087773,59960.71603616831
1659733200,2022-08-05 21:00:00,KCS/USDT,10.35,10.414,10.349,10.384,5822.40398224,60501.35150644002
1659729600,2022-08-05 20:00:00,KCS/USDT,10.324,10.358,10.267,10.349,4289.40620743,44274.19549908107
1659726000,2022-08-05 19:00:00,KCS/USDT,10.297,10.338,10.258,10.328,3822.69678027,39408.02548265856
1659722400,2022-08-05 18:00:00,KCS/USDT,10.311,10.359,10.284,10.297,5512.93709952,56967.62740078537
1659718800,2022-08-05 17:00:00,KCS/USDT,10.32,10.35,10.281,10.311,8665.33068268,89416.35893875504
1659715200,2022-08-05 16:00:00,KCS/USDT,10.283,10.322,10.257,10.321,10613.71301854,109215.26882977444
1659711600,2022-08-05 15:00:00,KCS/USDT,10.36,10.366,10.273,10.285,6306.43997688,65054.92086351874
1659708000,2022-08-05 14:00:00,KCS/USDT,10.278,10.4,10.274,10.363,14022.31129349,145184.04219264641
1659704400,2022-08-05 13:00:00,KCS/USDT,10.232,10.283,10.189,10.28,10851.18205151,110987.54963152147
1659700800,2022-08-05 12:00:00,KCS/USDT,10.401,10.423,10.204,10.233,17103.05485777,176143.02803463871
1659697200,2022-08-05 11:00:00,KCS/USDT,10.275,10.412,10.272,10.4,23006.5022789,238084.98499718948
1659693600,2022-08-05 10:00:00,KCS/USDT,10.221,10.295,10.22,10.272,11105.46222595,113945.00661483044
1659690000,2022-08-05 09:00:00,KCS/USDT,10.204,10.233,10.195,10.222,5348.71735862,54652.67154909632
1659686400,2022-08-05 08:00:00,KCS/USDT,10.203,10.235,10.176,10.205,6865.70899549,70050.37991990006
1659682800,2022-08-05 07:00:00,KCS/USDT,10.186,10.211,10.17,10.204,4937.99111752,50301.1736304273
1659679200,2022-08-05 06:00:00,KCS/USDT,10.18,10.228,10.172,10.186,3833.78839506,39102.71987570826
1659675600,2022-08-05 05:00:00,KCS/USDT,10.176,10.193,10.133,10.18,4654.79520992,47324.61250484688
1659672000,2022-08-05 04:00:00,KCS/USDT,10.172,10.184,10.154,10.175,3079.26163561,31310.41075159947
1659668400,2022-08-05 03:00:00,KCS/USDT,10.14,10.175,10.134,10.172,4153.34955335,42181.02635758838
