https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LRC,Volume BTC
1653264000,2022-05-23 00:00:00,LRC/BTC,0.00001693,0.00002183,0.00001646,0.00001902,177943.42731906,3.4779423743094545
1653177600,2022-05-22 00:00:00,LRC/BTC,0.00001668,0.00001711,0.00001636,0.00001693,7725.45276139,0.1293397424019428
1653091200,2022-05-21 00:00:00,LRC/BTC,0.00001658,0.00001685,0.00001612,0.00001668,15495.8119,0.256436679871
1653004800,2022-05-20 00:00:00,LRC/BTC,0.00001601,0.00001825,0.00001574,0.00001656,44088.48844368,0.7256223367905704
1652918400,2022-05-19 00:00:00,LRC/BTC,0.00001578,0.00001632,0.00001541,0.000016,39672.61451525,0.6266150870896372
1652832000,2022-05-18 00:00:00,LRC/BTC,0.00001643,0.00001678,0.00001554,0.00001574,38880.81649708,0.6240719312011915
1652745600,2022-05-17 00:00:00,LRC/BTC,0.00001562,0.00001662,0.00001561,0.00001642,11468.1136462,0.185129490198902
1652659200,2022-05-16 00:00:00,LRC/BTC,0.00001643,0.00001643,0.00001549,0.00001554,21250.67212487,0.3355280776167406
1652572800,2022-05-15 00:00:00,LRC/BTC,0.00001586,0.0000167,0.00001525,0.00001644,13728.23534798,0.2211831568577873
1652486400,2022-05-14 00:00:00,LRC/BTC,0.00001591,0.00001638,0.00001494,0.00001586,32912.6282,0.514894444468
1652400000,2022-05-13 00:00:00,LRC/BTC,0.00001364,0.00001722,0.00001343,0.00001589,57714.2910886,0.9167559814063465
1652313600,2022-05-12 00:00:00,LRC/BTC,0.00001439,0.00001485,0.0000122,0.0000136,128047.43039094,1.6858325773539276
1652227200,2022-05-11 00:00:00,LRC/BTC,0.00001846,0.00001883,0.00001319,0.00001439,115185.59772734,1.754243484570405
1652140800,2022-05-10 00:00:00,LRC/BTC,0.00001817,0.00001964,0.0000176,0.00001846,48950.07222352,0.9061856672472813
1652054400,2022-05-09 00:00:00,LRC/BTC,0.00001953,0.00001986,0.000018,0.00001805,46207.42422528,0.8562983147225749
1651968000,2022-05-08 00:00:00,LRC/BTC,0.00001953,0.0000201,0.0000193,0.00001949,13390.65418059,0.2625502118865074
1651881600,2022-05-07 00:00:00,LRC/BTC,0.00002014,0.00002022,0.00001942,0.00001961,12558.22271802,0.247748394313763
1651795200,2022-05-06 00:00:00,LRC/BTC,0.00002032,0.00002071,0.00001975,0.00002015,41253.05082472,0.8349491696518608
1651708800,2022-05-05 00:00:00,LRC/BTC,0.00002055,0.00002157,0.00001944,0.00002029,69901.34838086,1.4567879317858466
1651622400,2022-05-04 00:00:00,LRC/BTC,0.0000191,0.00002068,0.00001868,0.00002055,16946.3030745,0.331418021523
1651536000,2022-05-03 00:00:00,LRC/BTC,0.00001937,0.00002027,0.00001889,0.00001913,17063.55435123,0.3321878040608128
1651449600,2022-05-02 00:00:00,LRC/BTC,0.00001925,0.00002011,0.00001844,0.00001941,47543.30880605,0.9191586646922699
1651363200,2022-05-01 00:00:00,LRC/BTC,0.00001812,0.00001965,0.00001798,0.00001929,18090.45288597,0.3349665820835961
1651276800,2022-04-30 00:00:00,LRC/BTC,0.00002048,0.00002058,0.00001732,0.00001806,38711.09999979,0.7337450897108397
1651190400,2022-04-29 00:00:00,LRC/BTC,0.00002113,0.0000213,0.0000201,0.00002044,17831.7396108,0.3695017380965585
1651104000,2022-04-28 00:00:00,LRC/BTC,0.00002183,0.0000219,0.00002092,0.00002115,16449.12513045,0.3527063676865649
1651017600,2022-04-27 00:00:00,LRC/BTC,0.00002156,0.00002241,0.00002145,0.00002184,9989.90608795,0.2172802191197527
1650931200,2022-04-26 00:00:00,LRC/BTC,0.00002206,0.00002222,0.00002133,0.00002143,18619.74645919,0.4087628066281142
1650844800,2022-04-25 00:00:00,LRC/BTC,0.00002264,0.00002264,0.00002175,0.0000221,23076.80722748,0.5094802927354876
1650758400,2022-04-24 00:00:00,LRC/BTC,0.00002354,0.00002367,0.00002251,0.00002262,28009.65679202,0.6460782717095222
1650672000,2022-04-23 00:00:00,LRC/BTC,0.00002415,0.00002478,0.00002337,0.0000235,29523.59081892,0.7071956844152865
1650585600,2022-04-22 00:00:00,LRC/BTC,0.0000227,0.00002464,0.00002265,0.0000241,116991.30702055,2.8007509492212691
1650499200,2022-04-21 00:00:00,LRC/BTC,0.00002307,0.00002394,0.00002223,0.00002274,93009.28182102,2.1305428955952266
1650412800,2022-04-20 00:00:00,LRC/BTC,0.00002313,0.00002512,0.00002259,0.00002295,103399.87544678,2.5012931625789302
1650326400,2022-04-19 00:00:00,LRC/BTC,0.00002286,0.00002361,0.00002266,0.00002322,17837.96120034,0.4104425097418914
1650240000,2022-04-18 00:00:00,LRC/BTC,0.00002155,0.00002404,0.00002113,0.00002284,98295.39765417,2.2196880363736362
1650153600,2022-04-17 00:00:00,LRC/BTC,0.00002237,0.0000225,0.00002141,0.00002152,8777.855,0.190135649305
1650067200,2022-04-16 00:00:00,LRC/BTC,0.00002204,0.00002269,0.00002189,0.00002238,21488.65377443,0.4739570307338802
1649980800,2022-04-15 00:00:00,LRC/BTC,0.00002218,0.00002251,0.00002175,0.00002204,4979.06840859,0.110033357215839
1649894400,2022-04-14 00:00:00,LRC/BTC,0.00002244,0.00002281,0.00002182,0.00002216,4519.7851335,0.1003790465125774
1649808000,2022-04-13 00:00:00,LRC/BTC,0.00002276,0.00002289,0.00002217,0.00002244,8192.34114968,0.1836893924116356
1649721600,2022-04-12 00:00:00,LRC/BTC,0.00002156,0.00002311,0.0000212,0.00002276,14315.07676991,0.3196922997347046
1649635200,2022-04-11 00:00:00,LRC/BTC,0.00002283,0.00002283,0.00002128,0.00002162,35141.55091669,0.7727274396272443
1649548800,2022-04-10 00:00:00,LRC/BTC,0.00002343,0.00002352,0.00002273,0.0000228,33991.0461341,0.788380354949779
1649462400,2022-04-09 00:00:00,LRC/BTC,0.00002271,0.00002416,0.00002271,0.00002366,15693.3702,0.369092488273
1649376000,2022-04-08 00:00:00,LRC/BTC,0.00002343,0.00002389,0.00002259,0.00002277,4814.82652255,0.1124197759866788
1649289600,2022-04-07 00:00:00,LRC/BTC,0.00002238,0.00002381,0.00002218,0.00002338,20707.80842328,0.4776023558663734
1649203200,2022-04-06 00:00:00,LRC/BTC,0.00002418,0.00002433,0.00002228,0.00002238,46174.05084062,1.0596338601694607
1649116800,2022-04-05 00:00:00,LRC/BTC,0.00002466,0.00002557,0.00002413,0.00002432,83689.70832421,2.074498322040327
1649030400,2022-04-04 00:00:00,LRC/BTC,0.00002547,0.00002564,0.00002391,0.00002455,44373.30471838,1.1043554755662633
1648944000,2022-04-03 00:00:00,LRC/BTC,0.00002486,0.00002574,0.00002447,0.00002557,43503.44755015,1.0950055190060709
1648857600,2022-04-02 00:00:00,LRC/BTC,0.00002555,0.00002627,0.00002474,0.00002486,23651.58293843,0.6021207357956536
1648771200,2022-04-01 00:00:00,LRC/BTC,0.00002567,0.00002647,0.0000246,0.00002569,102007.34671784,2.589513572978782
1648684800,2022-03-31 00:00:00,LRC/BTC,0.00002692,0.00002841,0.00002483,0.00002561,123527.42889631,3.2731712692985128
1648598400,2022-03-30 00:00:00,LRC/BTC,0.00002719,0.00002797,0.00002595,0.0000269,148101.59414225,3.9762305744827765
1648512000,2022-03-29 00:00:00,LRC/BTC,0.00002388,0.00002859,0.00002388,0.00002719,333247.51717816,8.9663344872202841
1648425600,2022-03-28 00:00:00,LRC/BTC,0.00002356,0.00002682,0.00002311,0.00002398,397903.7880275,10.0317442635467975
1648339200,2022-03-27 00:00:00,LRC/BTC,0.0000241,0.00002566,0.0000234,0.00002362,128928.48060669,3.1390102906988057
1648252800,2022-03-26 00:00:00,LRC/BTC,0.00002378,0.00002653,0.0000236,0.00002407,220695.3347311,5.3570713021829211
1648166400,2022-03-25 00:00:00,LRC/BTC,0.00002469,0.0000269,0.0000234,0.00002378,56907.53697398,1.4416371043234912
1648080000,2022-03-24 00:00:00,LRC/BTC,0.00002724,0.00002797,0.00002379,0.00002461,97768.05109054,2.4919424736287828
1647993600,2022-03-23 00:00:00,LRC/BTC,0.00001905,0.00002935,0.00001905,0.00002734,352056.50931315,9.1134786804957839
1647907200,2022-03-22 00:00:00,LRC/BTC,0.00001969,0.00002173,0.00001899,0.00001907,85559.54156504,1.6919573602374658
1647820800,2022-03-21 00:00:00,LRC/BTC,0.00001992,0.00002085,0.00001961,0.00001973,56954.6077167,1.144388709014839
1647734400,2022-03-20 00:00:00,LRC/BTC,0.00002226,0.0000229,0.00001971,0.00001993,21324.43480784,0.4481673807631895
1647648000,2022-03-19 00:00:00,LRC/BTC,0.00001744,0.0000229,0.00001741,0.00002226,51160.44822676,1.0525081379514042
1647561600,2022-03-18 00:00:00,LRC/BTC,0.00001721,0.00001774,0.00001699,0.00001739,11857.91313626,0.2067164446105172
1647475200,2022-03-17 00:00:00,LRC/BTC,0.00001738,0.00001799,0.00001707,0.00001737,28878.23163123,0.5016906167328883
1647388800,2022-03-16 00:00:00,LRC/BTC,0.00001721,0.00001776,0.00001685,0.00001735,12060.26901511,0.2097250042048487
1647302400,2022-03-15 00:00:00,LRC/BTC,0.00001758,0.00001785,0.00001671,0.00001718,44874.98703104,0.7728403133989568
1647216000,2022-03-14 00:00:00,LRC/BTC,0.00001796,0.00001804,0.00001744,0.00001759,10189.06010506,0.1816243927079788
1647129600,2022-03-13 00:00:00,LRC/BTC,0.00001775,0.00001847,0.00001769,0.00001803,15642.24820699,0.2829062516207831
1647043200,2022-03-12 00:00:00,LRC/BTC,0.00001799,0.00001817,0.00001775,0.00001782,8410.4011411,0.1511789515579702
1646956800,2022-03-11 00:00:00,LRC/BTC,0.00001821,0.00001856,0.00001785,0.00001802,45965.477,0.832046519717
1646870400,2022-03-10 00:00:00,LRC/BTC,0.00001763,0.00001836,0.00001747,0.00001823,20828.2884,0.374309172874
1646784000,2022-03-09 00:00:00,LRC/BTC,0.0000189,0.00001914,0.00001749,0.00001766,22735.54530591,0.4151170016308978
1646697600,2022-03-08 00:00:00,LRC/BTC,0.00001856,0.00001914,0.0000184,0.00001894,31219.6559,0.588843445717
1646611200,2022-03-07 00:00:00,LRC/BTC,0.00001862,0.00001885,0.0000181,0.00001856,40598.0122,0.7493647936431323
1646524800,2022-03-06 00:00:00,LRC/BTC,0.00001923,0.00001938,0.00001854,0.00001864,19640.9675397,0.374362601030854
1646438400,2022-03-05 00:00:00,LRC/BTC,0.00001874,0.00001973,0.00001854,0.00001925,31477.71383296,0.6050703893208208
1646352000,2022-03-04 00:00:00,LRC/BTC,0.0000184,0.00001895,0.00001812,0.00001876,31805.57442258,0.588404587221891
1646265600,2022-03-03 00:00:00,LRC/BTC,0.00001845,0.00001891,0.00001805,0.00001841,9882.8241,0.18174993434
1646179200,2022-03-02 00:00:00,LRC/BTC,0.00001868,0.00001959,0.00001825,0.00001843,9088.49985744,0.169765678882872
1646092800,2022-03-01 00:00:00,LRC/BTC,0.0000192,0.00001981,0.00001847,0.00001878,18333.39097216,0.3477664739949278
1646006400,2022-02-28 00:00:00,LRC/BTC,0.00001927,0.00001969,0.00001836,0.00001905,4942.26093734,0.0941872777929152
1645920000,2022-02-27 00:00:00,LRC/BTC,0.00001967,0.00002001,0.00001917,0.00001927,3631.0337,0.070495723878
1645833600,2022-02-26 00:00:00,LRC/BTC,0.00001974,0.00002073,0.00001948,0.00001984,5331.24252138,0.1061675289219837
1645747200,2022-02-25 00:00:00,LRC/BTC,0.00001931,0.00001986,0.00001889,0.00001978,14695.43477192,0.2833447460443489
1645660800,2022-02-24 00:00:00,LRC/BTC,0.00002016,0.00002045,0.00001819,0.00001932,29953.23421122,0.5739505176746563
1645574400,2022-02-23 00:00:00,LRC/BTC,0.00002094,0.00002119,0.00002016,0.00002016,6447.93163498,0.1337421355495124
1645488000,2022-02-22 00:00:00,LRC/BTC,0.00002015,0.00002152,0.0000199,0.00002094,17312.66951815,0.3593984927445547
1645401600,2022-02-21 00:00:00,LRC/BTC,0.00002115,0.00002197,0.00002005,0.00002005,8915.3839406,0.187530533511968
1645315200,2022-02-20 00:00:00,LRC/BTC,0.00002212,0.00002232,0.00002075,0.00002111,29802.64534357,0.6389312941477658
1645228800,2022-02-19 00:00:00,LRC/BTC,0.00002182,0.00002259,0.00002164,0.00002212,48840.58440925,1.0764982955274146
1645142400,2022-02-18 00:00:00,LRC/BTC,0.0000218,0.00002305,0.00002161,0.0000218,39235.03253272,0.8654744064872479
1645056000,2022-02-17 00:00:00,LRC/BTC,0.00002198,0.0000224,0.00002143,0.0000218,97934.3326,2.131909734436
1644969600,2022-02-16 00:00:00,LRC/BTC,0.00002215,0.00002244,0.00002152,0.0000219,51454.87848928,1.1303385137267801
