https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PYR,Volume USDT
1660330800,2022-08-12 19:00:00,PYR/USDT,4.6787,4.7463,4.6712,4.6884,30882.83660935,145225.647331701762
1660327200,2022-08-12 18:00:00,PYR/USDT,4.6263,4.7067,4.6111,4.6844,28229.63393086,131295.604629246656
1660323600,2022-08-12 17:00:00,PYR/USDT,4.6128,4.63,4.6001,4.6242,4310.3036205,19900.794313250501
1660320000,2022-08-12 16:00:00,PYR/USDT,4.6759,4.7132,4.5806,4.6139,41175.12356414,191297.881396463652
1660316400,2022-08-12 15:00:00,PYR/USDT,4.6412,4.6902,4.59,4.6759,35702.21063344,165757.44312339827
1660312800,2022-08-12 14:00:00,PYR/USDT,4.6758,4.6854,4.6175,4.6409,43230.36232917,201005.008555357664
1660309200,2022-08-12 13:00:00,PYR/USDT,4.7429,4.7487,4.6638,4.6867,40429.42514557,190336.404390444973
1660305600,2022-08-12 12:00:00,PYR/USDT,4.6584,4.7717,4.6534,4.7438,31513.69296455,148987.521498911982
1660302000,2022-08-12 11:00:00,PYR/USDT,4.6569,4.6904,4.6175,4.6586,18058.22813608,84004.277114613728
1660298400,2022-08-12 10:00:00,PYR/USDT,4.7925,4.7963,4.6526,4.6618,34118.54577206,160995.933296721884
1660294800,2022-08-12 09:00:00,PYR/USDT,4.7913,4.8395,4.7337,4.7866,18091.56203343,86804.786849960154
1660291200,2022-08-12 08:00:00,PYR/USDT,4.8128,4.8264,4.7861,4.7876,10707.0301056,51558.07746067513
1660287600,2022-08-12 07:00:00,PYR/USDT,4.8198,4.8215,4.7708,4.8131,12802.01093904,61419.731032378791
1660284000,2022-08-12 06:00:00,PYR/USDT,4.8501,4.864,4.8039,4.8198,6441.74616814,31064.336182355798
1660280400,2022-08-12 05:00:00,PYR/USDT,4.8441,4.8815,4.8349,4.85,7599.87913001,36946.620777032426
1660276800,2022-08-12 04:00:00,PYR/USDT,4.8907,4.8984,4.8379,4.853,9559.46084193,46474.454467944686
1660273200,2022-08-12 03:00:00,PYR/USDT,4.9021,4.9305,4.8813,4.8907,3072.15494663,15040.513157972857
1660269600,2022-08-12 02:00:00,PYR/USDT,4.8201,4.95,4.778,4.905,30721.50227505,149494.954003428392
1660266000,2022-08-12 01:00:00,PYR/USDT,4.8242,4.8418,4.7976,4.8201,6295.36649354,30362.959263220759
1660262400,2022-08-12 00:00:00,PYR/USDT,4.8359,4.8455,4.7047,4.8271,34149.89501925,163136.40162241278
1660258800,2022-08-11 23:00:00,PYR/USDT,4.7888,4.8367,4.7409,4.8359,27280.62082236,130555.958989563435
1660255200,2022-08-11 22:00:00,PYR/USDT,4.8314,4.8563,4.7892,4.794,17502.49349799,84416.829900166958
1660251600,2022-08-11 21:00:00,PYR/USDT,4.8455,4.8522,4.7692,4.8313,18869.92524098,90855.811318176183
1660248000,2022-08-11 20:00:00,PYR/USDT,4.8318,4.8552,4.7419,4.8522,29794.88964761,143342.470445869466
1660244400,2022-08-11 19:00:00,PYR/USDT,4.8444,4.8444,4.7512,4.8304,42241.81150096,202695.827468320994
1660240800,2022-08-11 18:00:00,PYR/USDT,5.007,5.0142,4.8038,4.8444,61192.96943746,299351.872042649194
1660237200,2022-08-11 17:00:00,PYR/USDT,4.936,5.0664,4.9248,5.01,40856.95293004,204552.529777887236
1660233600,2022-08-11 16:00:00,PYR/USDT,4.9425,4.9428,4.8907,4.936,35784.36889034,176243.452112618388
1660230000,2022-08-11 15:00:00,PYR/USDT,4.9821,4.9927,4.92,4.9364,35706.92078981,176451.746233822823
1660226400,2022-08-11 14:00:00,PYR/USDT,5.1246,5.2,4.9158,4.9864,75156.47213954,378632.657202006504
1660222800,2022-08-11 13:00:00,PYR/USDT,5.1857,5.2148,5.048,5.1246,58627.09901877,300812.02703219946
1660219200,2022-08-11 12:00:00,PYR/USDT,5.1268,5.2,5.1001,5.1952,23611.2623445,121424.843512319975
1660215600,2022-08-11 11:00:00,PYR/USDT,5.107,5.1512,5.0778,5.1283,20722.97269847,105863.773846663051
1660212000,2022-08-11 10:00:00,PYR/USDT,5.0845,5.1335,5.0701,5.103,5380.97298827,27500.050876046377
1660208400,2022-08-11 09:00:00,PYR/USDT,5.0995,5.1198,5.04,5.0847,19795.19595954,100494.147489046519
1660204800,2022-08-11 08:00:00,PYR/USDT,5.1302,5.1525,5.0761,5.0939,10247.08996565,52416.707780065351
1660201200,2022-08-11 07:00:00,PYR/USDT,5.0836,5.2399,5.0632,5.135,39235.88690926,202359.754156828903
1660197600,2022-08-11 06:00:00,PYR/USDT,5.0916,5.1565,5.0678,5.0913,18120.00856823,92500.894423966925
1660194000,2022-08-11 05:00:00,PYR/USDT,5.1947,5.1955,5.0694,5.0937,32453.28985205,166818.489146942984
1660190400,2022-08-11 04:00:00,PYR/USDT,5.2603,5.2606,5.1507,5.1927,20685.3336546,107454.906670028203
1660186800,2022-08-11 03:00:00,PYR/USDT,5.0545,5.31,5.0402,5.2582,42628.55829288,220961.758551722192
1660183200,2022-08-11 02:00:00,PYR/USDT,5.1498,5.1563,5,5.0392,39360.73666839,199255.541434638033
1660179600,2022-08-11 01:00:00,PYR/USDT,5.0628,5.15,5.0511,5.15,33457.81135181,171157.431905972301
1660176000,2022-08-11 00:00:00,PYR/USDT,5.0175,5.0746,4.9786,5.0744,26864.00306802,135267.917261235378
1660172400,2022-08-10 23:00:00,PYR/USDT,4.9326,5.0175,4.9253,5.0175,31051.39600657,154861.10195617278
1660168800,2022-08-10 22:00:00,PYR/USDT,4.9543,5,4.9093,4.9335,38863.92059994,192937.224254436894
1660165200,2022-08-10 21:00:00,PYR/USDT,4.9409,4.9566,4.8627,4.9543,24446.73414134,120286.838146537859
1660161600,2022-08-10 20:00:00,PYR/USDT,4.8856,4.9937,4.836,4.9322,39605.88781404,195417.905237710701
1660158000,2022-08-10 19:00:00,PYR/USDT,4.8051,4.9205,4.7984,4.8791,28006.54350236,136076.434039601148
1660154400,2022-08-10 18:00:00,PYR/USDT,4.9038,4.9478,4.7837,4.81,37367.47586016,181700.213620849967
1660150800,2022-08-10 17:00:00,PYR/USDT,4.8447,4.9696,4.8202,4.906,39373.11795664,192723.672024811477
1660147200,2022-08-10 16:00:00,PYR/USDT,4.8833,4.9054,4.81,4.8445,26053.36322943,126173.592200185181
1660143600,2022-08-10 15:00:00,PYR/USDT,4.9734,5,4.8723,4.8745,31831.72587177,157648.944586001552
1660140000,2022-08-10 14:00:00,PYR/USDT,4.9491,4.9759,4.8399,4.9734,61105.71900744,299220.486093822832
1660136400,2022-08-10 13:00:00,PYR/USDT,5.1117,5.1165,4.8715,4.9447,97011.91251954,482447.788081279523
1660132800,2022-08-10 12:00:00,PYR/USDT,4.6296,5.2,4.5861,5.1208,169937.11137834,845004.526979721333
1660129200,2022-08-10 11:00:00,PYR/USDT,4.733,4.7474,4.568,4.6297,46350.21159831,214012.532877417147
1660125600,2022-08-10 10:00:00,PYR/USDT,4.764,4.786,4.6796,4.7339,13915.47703979,65872.884974550595
1660122000,2022-08-10 09:00:00,PYR/USDT,4.738,4.8233,4.6309,4.7638,55189.8055526,261656.579525044022
1660118400,2022-08-10 08:00:00,PYR/USDT,4.5259,4.7378,4.5223,4.7362,27187.38564916,126113.045681727997
1660114800,2022-08-10 07:00:00,PYR/USDT,4.6245,4.6538,4.5183,4.5283,18110.15647309,82552.320035264589
1660111200,2022-08-10 06:00:00,PYR/USDT,4.5794,4.6777,4.5642,4.6074,19063.29770973,88264.440469428973
1660107600,2022-08-10 05:00:00,PYR/USDT,4.6619,4.6632,4.5,4.5691,27142.97629725,123904.477482131942
1660104000,2022-08-10 04:00:00,PYR/USDT,4.6575,4.7148,4.6402,4.6552,19307.03917557,90107.661642097449
1660100400,2022-08-10 03:00:00,PYR/USDT,4.6188,4.89,4.6141,4.6593,120728.60162528,573162.002464218877
1660096800,2022-08-10 02:00:00,PYR/USDT,4.5722,4.6274,4.4916,4.6176,35236.40356907,160174.149252367038
1660093200,2022-08-10 01:00:00,PYR/USDT,4.5639,4.6039,4.5336,4.5697,16616.05568452,75963.800172040831
1660089600,2022-08-10 00:00:00,PYR/USDT,4.5692,4.6922,4.5235,4.5639,56399.3869428,259347.855207815677
1660086000,2022-08-09 23:00:00,PYR/USDT,4.5148,4.7783,4.5033,4.5835,109556.3974376,509089.674888057632
1660082400,2022-08-09 22:00:00,PYR/USDT,4.3146,4.52,4.3009,4.52,67979.15480882,301971.622476227349
1660078800,2022-08-09 21:00:00,PYR/USDT,4.2945,4.3303,4.2945,4.3145,4227.27902928,18250.010164757429
1660075200,2022-08-09 20:00:00,PYR/USDT,4.2113,4.3067,4.2113,4.3006,13126.53616622,56053.492908970792
1660071600,2022-08-09 19:00:00,PYR/USDT,4.2144,4.221,4.1795,4.2158,5632.87169454,23653.619901642069
1660068000,2022-08-09 18:00:00,PYR/USDT,4.2217,4.2312,4.197,4.2114,8849.7351115,37283.240542686874
1660064400,2022-08-09 17:00:00,PYR/USDT,4.2189,4.266,4.1975,4.2233,27128.18593164,114732.254398247824
1660060800,2022-08-09 16:00:00,PYR/USDT,4.2206,4.2256,4.1744,4.2152,13101.66670051,54993.246783463471
1660057200,2022-08-09 15:00:00,PYR/USDT,4.2333,4.2659,4.2032,4.2211,17119.34538398,72489.474414364635
1660053600,2022-08-09 14:00:00,PYR/USDT,4.2055,4.261,4.1161,4.2309,53329.39940618,223079.341840985773
1660050000,2022-08-09 13:00:00,PYR/USDT,4.3118,4.37,4.1811,4.2001,41796.53146115,178928.919268343685
1660046400,2022-08-09 12:00:00,PYR/USDT,4.3227,4.3403,4.2957,4.3155,12921.65628894,55740.236376366068
1660042800,2022-08-09 11:00:00,PYR/USDT,4.3643,4.4069,4.28,4.3205,42996.2724377,186407.162896375871
1660039200,2022-08-09 10:00:00,PYR/USDT,4.4181,4.4464,4.3631,4.3631,20620.24648439,91021.903291603887
1660035600,2022-08-09 09:00:00,PYR/USDT,4.472,4.5026,4.4155,4.4155,20774.61229516,92613.864073897354
1660032000,2022-08-09 08:00:00,PYR/USDT,4.5565,4.5565,4.4685,4.4685,11853.89446547,53309.065077299722
1660028400,2022-08-09 07:00:00,PYR/USDT,4.5121,4.5796,4.5081,4.5545,21121.12048202,95911.850127189382
1660024800,2022-08-09 06:00:00,PYR/USDT,4.5412,4.5499,4.4848,4.5081,18429.95523352,83203.771427798621
1660021200,2022-08-09 05:00:00,PYR/USDT,4.5273,4.5447,4.5058,4.5412,8008.98550861,36263.646207981364
1660017600,2022-08-09 04:00:00,PYR/USDT,4.5165,4.534,4.478,4.5275,19384.58688738,87259.816994835217
1660014000,2022-08-09 03:00:00,PYR/USDT,4.4706,4.5171,4.4706,4.5171,6402.09925239,28776.654360706957
1660010400,2022-08-09 02:00:00,PYR/USDT,4.4522,4.486,4.4361,4.4755,9814.14318381,43770.837593367031
1660006800,2022-08-09 01:00:00,PYR/USDT,4.4899,4.4922,4.433,4.4481,13333.01775139,59517.67248931226
1660003200,2022-08-09 00:00:00,PYR/USDT,4.4804,4.5282,4.4427,4.5023,12256.13551259,54956.9569748061
1659999600,2022-08-08 23:00:00,PYR/USDT,4.4869,4.516,4.4507,4.4804,6696.99232368,30003.305279098174
1659996000,2022-08-08 22:00:00,PYR/USDT,4.5115,4.5276,4.451,4.4827,16082.83558507,72156.515958428643
1659992400,2022-08-08 21:00:00,PYR/USDT,4.551,4.551,4.4657,4.5115,19704.65530827,88647.309219280897
1659988800,2022-08-08 20:00:00,PYR/USDT,4.5109,4.5741,4.5109,4.5521,16050.92514221,72967.549276893175
1659985200,2022-08-08 19:00:00,PYR/USDT,4.4961,4.5377,4.454,4.5215,13693.46159744,61555.176159511963
1659981600,2022-08-08 18:00:00,PYR/USDT,4.454,4.5741,4.4159,4.4973,43737.88553012,197277.497839013578
1659978000,2022-08-08 17:00:00,PYR/USDT,4.435,4.454,4.427,4.454,13016.09400824,57853.07222603561
1659974400,2022-08-08 16:00:00,PYR/USDT,4.5121,4.5129,4.415,4.4341,44231.87309237,196739.160537834382
1659970800,2022-08-08 15:00:00,PYR/USDT,4.574,4.6094,4.4809,4.5073,62397.92670429,283689.149475532303
1659967200,2022-08-08 14:00:00,PYR/USDT,4.5416,4.62,4.5039,4.5781,72646.68170802,330232.111634036848
1659963600,2022-08-08 13:00:00,PYR/USDT,4.5513,4.5513,4.4843,4.5371,33512.71887176,151394.171945958193
1659960000,2022-08-08 12:00:00,PYR/USDT,4.5632,4.5922,4.5314,4.5529,20946.65072812,95439.261025907949
1659956400,2022-08-08 11:00:00,PYR/USDT,4.5111,4.5642,4.4856,4.5642,14507.98185921,65660.879258117034
1659952800,2022-08-08 10:00:00,PYR/USDT,4.5199,4.5388,4.4755,4.5184,15764.27313247,71131.786168973985
1659949200,2022-08-08 09:00:00,PYR/USDT,4.5521,4.5565,4.5144,4.5221,14098.40111478,63945.484569338084
1659945600,2022-08-08 08:00:00,PYR/USDT,4.5158,4.5633,4.4804,4.5501,32430.76832194,146782.168123859934
1659942000,2022-08-08 07:00:00,PYR/USDT,4.4898,4.5243,4.4716,4.516,13261.65767161,59653.433365190724
1659938400,2022-08-08 06:00:00,PYR/USDT,4.4525,4.49,4.4503,4.49,52647.42958146,236112.064663355752
1659934800,2022-08-08 05:00:00,PYR/USDT,4.3869,4.4666,4.3869,4.4484,14441.70073048,64083.991084632164
1659931200,2022-08-08 04:00:00,PYR/USDT,4.3796,4.392,4.3731,4.3851,4316.82801705,18905.358451692489
1659927600,2022-08-08 03:00:00,PYR/USDT,4.3751,4.3882,4.3479,4.3876,12558.43447676,54824.704749577184
1659924000,2022-08-08 02:00:00,PYR/USDT,4.3555,4.39,4.345,4.3758,12484.92414366,54574.105507653701
1659920400,2022-08-08 01:00:00,PYR/USDT,4.3538,4.4703,4.308,4.3555,35621.96630025,154533.273670218996
1659916800,2022-08-08 00:00:00,PYR/USDT,4.3428,4.3857,4.3335,4.3516,9134.82974401,39833.096023567223
1659913200,2022-08-07 23:00:00,PYR/USDT,4.3227,4.3463,4.3001,4.3428,14367.35754675,62017.175404776325
1659909600,2022-08-07 22:00:00,PYR/USDT,4.4,4.4,4.3125,4.3241,12995.35157613,56377.145038851
1659906000,2022-08-07 21:00:00,PYR/USDT,4.4134,4.4383,4.3615,4.4,24099.07546161,106050.801671718003
1659902400,2022-08-07 20:00:00,PYR/USDT,4.3967,4.4191,4.3764,4.413,10390.02573318,45598.44840366309
1659898800,2022-08-07 19:00:00,PYR/USDT,4.3927,4.4131,4.3832,4.4085,6223.26969432,27388.40409800779
1659895200,2022-08-07 18:00:00,PYR/USDT,4.3898,4.4132,4.3842,4.3909,5404.2575506,23784.321811528906
1659891600,2022-08-07 17:00:00,PYR/USDT,4.375,4.4088,4.37,4.3846,19384.64450756,85206.498597365938
1659888000,2022-08-07 16:00:00,PYR/USDT,4.3533,4.3878,4.3445,4.3723,4577.90691765,20016.20462061586
1659884400,2022-08-07 15:00:00,PYR/USDT,4.3552,4.3866,4.3378,4.3439,9655.51238782,42095.005957529014
1659880800,2022-08-07 14:00:00,PYR/USDT,4.3289,4.3638,4.3255,4.3552,9355.87249563,40661.073040400028
1659877200,2022-08-07 13:00:00,PYR/USDT,4.293,4.3299,4.29,4.3299,14987.2428731,64623.422885948314
1659873600,2022-08-07 12:00:00,PYR/USDT,4.2581,4.2974,4.257,4.2928,28236.65287376,120746.026628041314
1659870000,2022-08-07 11:00:00,PYR/USDT,4.2508,4.2644,4.231,4.2523,5026.42091411,21368.697526454242
1659866400,2022-08-07 10:00:00,PYR/USDT,4.2493,4.2582,4.231,4.252,4993.04433055,21189.9727344195
1659862800,2022-08-07 09:00:00,PYR/USDT,4.2313,4.2556,4.21,4.2543,2121.96520185,8976.841399123614
1659859200,2022-08-07 08:00:00,PYR/USDT,4.2573,4.2573,4.224,4.2273,2336.88506775,9899.825597961083
1659855600,2022-08-07 07:00:00,PYR/USDT,4.2488,4.2642,4.2473,4.2532,1600.6289631,6816.292248270067
1659852000,2022-08-07 06:00:00,PYR/USDT,4.2561,4.2638,4.2453,4.2488,1604.25434185,6822.66055100238
1659848400,2022-08-07 05:00:00,PYR/USDT,4.2648,4.2743,4.2548,4.2548,1701.816575,7257.3179621575
1659844800,2022-08-07 04:00:00,PYR/USDT,4.2507,4.2656,4.2427,4.2649,7278.64000756,31019.170026956167
1659841200,2022-08-07 03:00:00,PYR/USDT,4.2569,4.2729,4.2454,4.2494,5397.01285351,22977.815672538582
1659837600,2022-08-07 02:00:00,PYR/USDT,4.2604,4.2729,4.2321,4.2594,12456.74742273,52869.28105084188
1659834000,2022-08-07 01:00:00,PYR/USDT,4.2308,4.2642,4.2308,4.2604,4052.79878577,17246.294875004796
1659830400,2022-08-07 00:00:00,PYR/USDT,4.2521,4.295,4.22,4.2314,10978.05944014,46743.604271438676
1659826800,2022-08-06 23:00:00,PYR/USDT,4.3043,4.3043,4.2296,4.2547,22334.65639087,95005.261674778541
1659823200,2022-08-06 22:00:00,PYR/USDT,4.3297,4.3395,4.2908,4.3099,8859.00507178,38172.261003923884
1659819600,2022-08-06 21:00:00,PYR/USDT,4.3353,4.3441,4.3023,4.3208,4660.62938536,20143.367305309352
1659816000,2022-08-06 20:00:00,PYR/USDT,4.3611,4.3677,4.3183,4.3332,6411.66408315,27761.921008841181
1659812400,2022-08-06 19:00:00,PYR/USDT,4.3247,4.368,4.3247,4.3558,9782.66148332,42507.949143371278
1659808800,2022-08-06 18:00:00,PYR/USDT,4.3065,4.3347,4.2843,4.3241,16187.9199593,69686.820194374864
1659805200,2022-08-06 17:00:00,PYR/USDT,4.3228,4.3546,4.2254,4.3061,41975.36494411,180165.034790963499
1659801600,2022-08-06 16:00:00,PYR/USDT,4.3358,4.3458,4.3263,4.3263,4398.68924858,19089.890203215004
1659798000,2022-08-06 15:00:00,PYR/USDT,4.3444,4.3593,4.3229,4.3335,7357.39776972,31953.658440650025
1659794400,2022-08-06 14:00:00,PYR/USDT,4.3225,4.349,4.3151,4.349,2734.88788006,11831.026201692999
1659790800,2022-08-06 13:00:00,PYR/USDT,4.3266,4.334,4.317,4.3224,3166.19337239,13695.717974203267
1659787200,2022-08-06 12:00:00,PYR/USDT,4.306,4.3292,4.3048,4.3242,3725.37944244,16103.374784677116
1659783600,2022-08-06 11:00:00,PYR/USDT,4.3311,4.3319,4.3,4.3,6954.09664518,29974.677370548584
1659780000,2022-08-06 10:00:00,PYR/USDT,4.3274,4.3318,4.3133,4.3309,2442.49536308,10561.624283184133
1659776400,2022-08-06 09:00:00,PYR/USDT,4.3516,4.36,4.3104,4.3327,7683.84197029,33278.710371827361
1659772800,2022-08-06 08:00:00,PYR/USDT,4.3606,4.3813,4.3435,4.3435,6779.79731057,29584.052170556786
1659769200,2022-08-06 07:00:00,PYR/USDT,4.356,4.3697,4.3481,4.3569,13779.45771766,60101.529577791596
1659765600,2022-08-06 06:00:00,PYR/USDT,4.3539,4.3551,4.3439,4.3526,2135.98946166,9291.571797442754
1659762000,2022-08-06 05:00:00,PYR/USDT,4.368,4.371,4.3294,4.3536,7103.91219723,30868.368740296157
1659758400,2022-08-06 04:00:00,PYR/USDT,4.3498,4.3689,4.3444,4.3652,6337.13401,27606.812588800164
1659754800,2022-08-06 03:00:00,PYR/USDT,4.3583,4.3618,4.3279,4.3509,7082.0626839,30784.504018774821
1659751200,2022-08-06 02:00:00,PYR/USDT,4.3502,4.3753,4.3447,4.3642,6908.61633605,30103.049908739142
1659747600,2022-08-06 01:00:00,PYR/USDT,4.3655,4.3951,4.3355,4.3555,12848.98263308,56010.580321762759
1659744000,2022-08-06 00:00:00,PYR/USDT,4.4381,4.4431,4.3549,4.3715,40914.6760376,179748.59936004055
1659740400,2022-08-05 23:00:00,PYR/USDT,4.3755,4.4672,4.372,4.4454,25871.90119568,114234.338822237979
1659736800,2022-08-05 22:00:00,PYR/USDT,4.3685,4.3776,4.3371,4.3776,7697.86954839,33557.114576846108
1659733200,2022-08-05 21:00:00,PYR/USDT,4.3323,4.4006,4.3323,4.3564,19703.58956261,85924.001938904354
1659729600,2022-08-05 20:00:00,PYR/USDT,4.3334,4.3398,4.2943,4.3272,9074.00285193,39277.613389129163
1659726000,2022-08-05 19:00:00,PYR/USDT,4.2595,4.348,4.2587,4.3405,36485.37263883,157636.685145912098
1659722400,2022-08-05 18:00:00,PYR/USDT,4.2687,4.2921,4.25,4.2576,6301.61329958,26916.951439000981
1659718800,2022-08-05 17:00:00,PYR/USDT,4.3193,4.35,4.2547,4.2737,13640.185077,58654.653694812709
1659715200,2022-08-05 16:00:00,PYR/USDT,4.2803,4.3188,4.268,4.3108,7159.46249745,30765.690946709406
1659711600,2022-08-05 15:00:00,PYR/USDT,4.3314,4.3334,4.2508,4.2783,20987.25947779,89876.689416354146
1659708000,2022-08-05 14:00:00,PYR/USDT,4.2898,4.4019,4.2706,4.3302,35517.71496856,154281.980285970835
1659704400,2022-08-05 13:00:00,PYR/USDT,4.2294,4.3176,4.181,4.2861,42010.20493827,178317.817826631583
1659700800,2022-08-05 12:00:00,PYR/USDT,4.4429,4.4489,4.1651,4.2278,56577.90042197,241727.434465001676
1659697200,2022-08-05 11:00:00,PYR/USDT,4.3214,4.4467,4.3104,4.4467,57144.01033214,250205.372121284079
1659693600,2022-08-05 10:00:00,PYR/USDT,4.3191,4.33,4.305,4.3166,8845.6174495,38228.763779132814
1659690000,2022-08-05 09:00:00,PYR/USDT,4.2937,4.329,4.281,4.315,10364.96695853,44642.264516610255
1659686400,2022-08-05 08:00:00,PYR/USDT,4.3112,4.33,4.251,4.2933,24750.56544398,106049.658787063682
1659682800,2022-08-05 07:00:00,PYR/USDT,4.3172,4.3172,4.272,4.3118,11211.14673265,48147.178463005885
1659679200,2022-08-05 06:00:00,PYR/USDT,4.3067,4.35,4.3067,4.31,16235.00328498,70162.472727129975
1659675600,2022-08-05 05:00:00,PYR/USDT,4.2604,4.3173,4.2248,4.3041,20188.71975083,86177.142229733405
1659672000,2022-08-05 04:00:00,PYR/USDT,4.2689,4.2726,4.2429,4.2604,13263.89535293,56498.417521140777
1659668400,2022-08-05 03:00:00,PYR/USDT,4.2624,4.2838,4.2501,4.2689,8740.85210229,37295.813655508096
1659664800,2022-08-05 02:00:00,PYR/USDT,4.2363,4.281,4.2343,4.2624,35883.62055838,152671.066487097006
1659661200,2022-08-05 01:00:00,PYR/USDT,4.1406,4.2365,4.1406,4.2365,30113.36705759,126340.731550038587
1659657600,2022-08-05 00:00:00,PYR/USDT,4.1487,4.1696,4.135,4.1396,5532.15881731,22951.900403670108
1659654000,2022-08-04 23:00:00,PYR/USDT,4.1407,4.1645,4.1212,4.1487,15193.43126221,63018.642669779471
1659650400,2022-08-04 22:00:00,PYR/USDT,4.1167,4.1437,4.1048,4.1404,15413.81108996,63575.946649676048
1659646800,2022-08-04 21:00:00,PYR/USDT,4.1438,4.1546,4.1132,4.1155,11412.82136065,47145.429043449191
1659643200,2022-08-04 20:00:00,PYR/USDT,4.1487,4.1619,4.1275,4.143,18854.6639286,78160.421562022463
1659639600,2022-08-04 19:00:00,PYR/USDT,4.1787,4.2024,4.1323,4.1426,34180.89397436,141957.469590415221
1659636000,2022-08-04 18:00:00,PYR/USDT,4.1624,4.2024,4.1119,4.1794,25727.55922549,106902.768955217008
1659632400,2022-08-04 17:00:00,PYR/USDT,4.1705,4.2084,4.1428,4.1632,29141.94917726,121601.22357744361
1659628800,2022-08-04 16:00:00,PYR/USDT,4.2418,4.2523,4.1416,4.1671,38877.27902274,162671.713941613415
1659625200,2022-08-04 15:00:00,PYR/USDT,4.2266,4.245,4.1985,4.2409,12785.9367251,53985.130366988837
1659621600,2022-08-04 14:00:00,PYR/USDT,4.2649,4.27,4.1719,4.2261,20203.23680869,85395.045946629496
1659618000,2022-08-04 13:00:00,PYR/USDT,4.1854,4.2757,4.1699,4.2498,36334.7285817,154090.763973154059
1659614400,2022-08-04 12:00:00,PYR/USDT,4.1696,4.1988,4.1413,4.18,19105.31810291,79696.310578120093
1659610800,2022-08-04 11:00:00,PYR/USDT,4.1998,4.1998,4.1647,4.1741,3525.13780447,14737.624880037956
1659607200,2022-08-04 10:00:00,PYR/USDT,4.1895,4.2057,4.1772,4.2033,17856.14336478,74915.597325399006
1659603600,2022-08-04 09:00:00,PYR/USDT,4.1357,4.1945,4.1357,4.1889,20735.1069028,86417.323938318182
1659600000,2022-08-04 08:00:00,PYR/USDT,4.221,4.2232,4.133,4.1387,27176.49120584,113786.232412923286
1659596400,2022-08-04 07:00:00,PYR/USDT,4.2399,4.2589,4.22,4.2206,3321.77081992,14066.875238136455
1659592800,2022-08-04 06:00:00,PYR/USDT,4.3143,4.3143,4.1887,4.2289,29565.94634826,125462.621173807904
1659589200,2022-08-04 05:00:00,PYR/USDT,4.2678,4.326,4.2539,4.311,13019.11148503,55908.948533367426
1659585600,2022-08-04 04:00:00,PYR/USDT,4.2385,4.2757,4.2385,4.2683,14560.52247603,62005.443366911451
1659582000,2022-08-04 03:00:00,PYR/USDT,4.2565,4.2632,4.2263,4.2305,2706.06308193,11492.981069192802
1659578400,2022-08-04 02:00:00,PYR/USDT,4.233,4.2656,4.221,4.2557,11472.37196826,48676.571689534011
1659574800,2022-08-04 01:00:00,PYR/USDT,4.2285,4.297,4.2084,4.2307,23933.99780822,101826.060073333938
1659571200,2022-08-04 00:00:00,PYR/USDT,4.1617,4.2346,4.1568,4.2346,14578.96950381,61398.792152823902
1659567600,2022-08-03 23:00:00,PYR/USDT,4.1448,4.1695,4.1114,4.1695,14765.79212887,61100.142006955728
1659564000,2022-08-03 22:00:00,PYR/USDT,4.2376,4.2529,4.1362,4.1433,22874.08762863,96056.893515181451
1659560400,2022-08-03 21:00:00,PYR/USDT,4.2959,4.3113,4.23,4.2372,36635.02692663,156339.634014247978
1659556800,2022-08-03 20:00:00,PYR/USDT,4.373,4.373,4.2908,4.2971,21414.41551041,92461.523231903694
1659553200,2022-08-03 19:00:00,PYR/USDT,4.3671,4.3842,4.3208,4.3632,32435.03658976,141250.953319346409
1659549600,2022-08-03 18:00:00,PYR/USDT,4.339,4.3919,4.2957,4.3715,26512.83679913,115558.965916172272
1659546000,2022-08-03 17:00:00,PYR/USDT,4.3548,4.37,4.3254,4.3353,27269.38357993,118795.026822305417
1659542400,2022-08-03 16:00:00,PYR/USDT,4.3513,4.371,4.298,4.3544,24201.39127969,104745.066473226835
1659538800,2022-08-03 15:00:00,PYR/USDT,4.2954,4.3698,4.2781,4.3512,24142.950568,104683.021805524363
1659535200,2022-08-03 14:00:00,PYR/USDT,4.321,4.3676,4.2547,4.298,33723.12363339,145352.550022655109
1659531600,2022-08-03 13:00:00,PYR/USDT,4.3258,4.3651,4.2925,4.3327,23124.44404866,100007.401307219134
1659528000,2022-08-03 12:00:00,PYR/USDT,4.3906,4.4308,4.3176,4.3269,48504.71944339,211800.359955217822
1659524400,2022-08-03 11:00:00,PYR/USDT,4.3778,4.4062,4.3507,4.3754,15474.71359442,67764.117320620932
1659520800,2022-08-03 10:00:00,PYR/USDT,4.3624,4.3964,4.3149,4.3823,23558.36704589,102744.631029597683
1659517200,2022-08-03 09:00:00,PYR/USDT,4.3542,4.3842,4.3367,4.3607,21525.3694985,93795.37246166125
1659513600,2022-08-03 08:00:00,PYR/USDT,4.265,4.3599,4.2609,4.3535,25814.68648029,111094.137196757444
1659510000,2022-08-03 07:00:00,PYR/USDT,4.2651,4.2715,4.2246,4.2529,9930.49982164,42184.882469551859
1659506400,2022-08-03 06:00:00,PYR/USDT,4.1939,4.2849,4.1939,4.2707,18416.11372965,78319.126805351782
1659502800,2022-08-03 05:00:00,PYR/USDT,4.172,4.1992,4.1512,4.1905,8386.17977977,35025.427134881647
