https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT
1643068800,2022-01-25 00:00:00,AAVE/USDT,152.496,156.319,145.918,152.039,14988.28744201,2274110.44767513816
1642982400,2022-01-24 00:00:00,AAVE/USDT,158.356,158.423,131.094,152.471,19092.54381017,2728309.45039173535
1642896000,2022-01-23 00:00:00,AAVE/USDT,147.147,163.278,145.4,158.355,13617.72790548,2088282.2079957341
1642809600,2022-01-22 00:00:00,AAVE/USDT,170.75,175.374,135,147.144,31385.47932893,4671630.19697576117
1642723200,2022-01-21 00:00:00,AAVE/USDT,198.147,200.548,163.134,171.465,21218.03855935,3892266.11551283269
1642636800,2022-01-20 00:00:00,AAVE/USDT,210.386,221.25,197.01,198.583,18079.816536,3828069.00195872841
1642550400,2022-01-19 00:00:00,AAVE/USDT,232.339,236.872,210,210.171,21313.2425272,4673977.76903298807
1642464000,2022-01-18 00:00:00,AAVE/USDT,227.325,240.405,222.832,232.222,34139.99551353,7917986.03478858811
1642377600,2022-01-17 00:00:00,AAVE/USDT,242.532,244.25,221.365,226.599,23307.41751661,5376711.8460330733
1642291200,2022-01-16 00:00:00,AAVE/USDT,238.416,245.237,230.45,242.16,16831.45395591,3998882.2404155883
1642204800,2022-01-15 00:00:00,AAVE/USDT,223.862,243.573,222.359,238.416,25993.74138328,6103310.69806182942
1642118400,2022-01-14 00:00:00,AAVE/USDT,209.279,228,204.498,223.862,26151.87452132,5678772.39174996455
1642032000,2022-01-13 00:00:00,AAVE/USDT,218.131,221.917,207.185,209.152,17078.31946492,3669796.2554641307
1641945600,2022-01-12 00:00:00,AAVE/USDT,213.294,223.1,210.606,218.657,13839.91924331,3018535.05027430963
1641859200,2022-01-11 00:00:00,AAVE/USDT,200.227,216.821,196.762,213.292,14433.97830991,2990972.72133553527
1641772800,2022-01-10 00:00:00,AAVE/USDT,209.294,213.538,187.115,200.009,17916.4716193,3600321.14329106859
1641686400,2022-01-09 00:00:00,AAVE/USDT,212.139,219.207,208,209.238,17904.87560757,3824929.52333930572
1641600000,2022-01-08 00:00:00,AAVE/USDT,211.661,230.938,200.602,212.25,31228.94421461,6794413.02872607671
1641513600,2022-01-07 00:00:00,AAVE/USDT,221.241,221.966,199.953,211.734,24222.40501067,5089733.87194400306
1641427200,2022-01-06 00:00:00,AAVE/USDT,230.292,233.226,216,220.968,24818.25609451,5577818.26802684836
1641340800,2022-01-05 00:00:00,AAVE/USDT,252.008,259.337,214.988,229.787,31813.91709395,7704331.30060078344
1641254400,2022-01-04 00:00:00,AAVE/USDT,267.407,269.368,249.856,252.112,20940.96494273,5441922.27932139298
1641168000,2022-01-03 00:00:00,AAVE/USDT,265.455,285.999,262.765,267.063,30529.69099987,8339898.0444069505
1641081600,2022-01-02 00:00:00,AAVE/USDT,266.381,268.888,252.986,265.159,16274.79040262,4234547.45448871091
1640995200,2022-01-01 00:00:00,AAVE/USDT,254.273,266.718,250.762,266.465,12399.18773277,3205002.21812375512
1640908800,2021-12-31 00:00:00,AAVE/USDT,262.927,274.834,249.154,254.123,23350.89670028,6158464.47597791888
1640822400,2021-12-30 00:00:00,AAVE/USDT,236.432,265.639,230.838,262.858,23308.86102199,5798259.93849397789
1640736000,2021-12-29 00:00:00,AAVE/USDT,252.741,259.288,235,236.223,24062.29191901,5958095.02415932689
1640649600,2021-12-28 00:00:00,AAVE/USDT,277.41,296.625,252.145,252.388,53546.64636804,14852081.58798811534
