https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOUL,Volume USDT
1643932800,2022-02-04 00:00:00,SOUL/USDT,1.2869,1.6,1.2797,1.5639,1679002.53572953,2432875.57437279597
1643846400,2022-02-03 00:00:00,SOUL/USDT,1.3664,1.3675,1.2,1.2872,1374508.19098183,1743827.068839909053
1643760000,2022-02-02 00:00:00,SOUL/USDT,1.5325,1.541,1.3099,1.3649,1113576.26949744,1575939.461174875144
1643673600,2022-02-01 00:00:00,SOUL/USDT,1.5403,1.595,1.435,1.5325,1278512.05036364,1937340.890812843629
1643587200,2022-01-31 00:00:00,SOUL/USDT,1.4871,1.5506,1.295,1.5416,1277223.92977698,1823608.278041113973
1643500800,2022-01-30 00:00:00,SOUL/USDT,1.617,1.6481,1.4265,1.4864,833485.41581346,1282479.879674079323
1643414400,2022-01-29 00:00:00,SOUL/USDT,1.6862,1.7131,1.5435,1.617,1842464.04641124,2955155.05863383004
1643328000,2022-01-28 00:00:00,SOUL/USDT,1.7496,1.7942,1.65,1.6864,1197481.25973955,2035057.353819721729
1643241600,2022-01-27 00:00:00,SOUL/USDT,1.7817,1.82,1.651,1.7514,1083746.6858859,1878031.216643786764
1643155200,2022-01-26 00:00:00,SOUL/USDT,1.7458,2.1674,1.6495,1.7816,2160775.24835347,3976631.565165308457
1643068800,2022-01-25 00:00:00,SOUL/USDT,1.5582,1.79,1.482,1.75,1467335.29521389,2416907.077460182932
1642982400,2022-01-24 00:00:00,SOUL/USDT,1.6671,1.68,1.2373,1.56,1872284.25153632,2688674.744341332781
1642896000,2022-01-23 00:00:00,SOUL/USDT,1.5581,1.95,1.4857,1.6662,1460960.04311193,2454057.421558591699
1642809600,2022-01-22 00:00:00,SOUL/USDT,1.7014,1.88,1.274,1.5581,1876591.82647073,2950398.027586983294
1642723200,2022-01-21 00:00:00,SOUL/USDT,2.2652,2.4179,1.6055,1.7012,2710286.6344455,5564516.047791321035
1642636800,2022-01-20 00:00:00,SOUL/USDT,2.5268,2.7686,2.25,2.2635,1364214.80811336,3453861.973862383695
1642550400,2022-01-19 00:00:00,SOUL/USDT,2.9105,2.95,2.5201,2.528,848660.3928762,2296856.061684936873
1642464000,2022-01-18 00:00:00,SOUL/USDT,2.8365,2.9522,2.6148,2.905,994815.57364293,2776742.751531021929
1642377600,2022-01-17 00:00:00,SOUL/USDT,3.1117,3.1131,2.8242,2.8401,826458.27600828,2449393.952066680933
1642291200,2022-01-16 00:00:00,SOUL/USDT,3.2677,3.3557,3.06,3.1181,555279.92919151,1776445.70829830356
1642204800,2022-01-15 00:00:00,SOUL/USDT,3.2867,3.3779,3.2154,3.2773,448260.54782011,1476051.766004531486
1642118400,2022-01-14 00:00:00,SOUL/USDT,3.2176,3.3773,3.1812,3.2867,831681.66372032,2735555.928577660482
1642032000,2022-01-13 00:00:00,SOUL/USDT,3.4961,3.5909,3.2067,3.2173,976855.55269128,3326449.288665651706
1641945600,2022-01-12 00:00:00,SOUL/USDT,3.1292,3.57,3,3.489,1248695.07994287,4106496.904761109497
1641859200,2022-01-11 00:00:00,SOUL/USDT,2.99,3.17,2.87,3.1233,994607.77464931,3035537.081509254081
1641772800,2022-01-10 00:00:00,SOUL/USDT,3.351,3.4455,2.7601,2.99,1876707.66879124,5782429.921015142996
1641686400,2022-01-09 00:00:00,SOUL/USDT,3.0475,3.4379,3.0038,3.3513,1332652.34321516,4312590.174324333175
1641600000,2022-01-08 00:00:00,SOUL/USDT,2.7111,3.4276,2.6659,3.0475,2610215.71756259,8044366.901562338769
1641513600,2022-01-07 00:00:00,SOUL/USDT,3.1403,3.2003,2.65,2.7193,2140783.36147581,6136362.357577210424
1641427200,2022-01-06 00:00:00,SOUL/USDT,3.2235,3.451,2.95,3.1576,1838023.48553419,5816151.508395452114
1641340800,2022-01-05 00:00:00,SOUL/USDT,3.7877,3.85,2.9101,3.232,2921950.60277259,9640378.217657607295
1641254400,2022-01-04 00:00:00,SOUL/USDT,3.5222,3.91,3.4555,3.7779,2343621.43132408,8700112.1479211444
1641168000,2022-01-03 00:00:00,SOUL/USDT,3.3469,3.7177,3.2066,3.5222,2024129.48121601,6994114.31239874065
1641081600,2022-01-02 00:00:00,SOUL/USDT,3.136,3.39,2.9203,3.3564,1374650.41271145,4353384.448284647242
1640995200,2022-01-01 00:00:00,SOUL/USDT,2.6416,3.22,2.6306,3.1351,1946467.21232359,5715121.679036049636
1640908800,2021-12-31 00:00:00,SOUL/USDT,2.5033,2.7964,2.5,2.6422,1158529.88606664,3060458.00717609993
1640822400,2021-12-30 00:00:00,SOUL/USDT,2.33,2.5499,2.3,2.5046,958039.35720313,2309392.058383640102
1640736000,2021-12-29 00:00:00,SOUL/USDT,2.4308,2.56,2.3154,2.33,776856.98414669,1881096.704223754625
1640649600,2021-12-28 00:00:00,SOUL/USDT,2.7002,2.7025,2.303,2.4306,1592030.78918455,3968270.279440764855
