https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DERO,Volume USDT
1658876400,2022-07-26 23:00:00,DERO/USDT,3.7868,3.7868,3.73793,3.78339,28.6135,108.22623372
1658872800,2022-07-26 22:00:00,DERO/USDT,3.75003,3.82144,3.73711,3.79766,505.8532,1926.70500279
1658869200,2022-07-26 21:00:00,DERO/USDT,3.77049,3.77141,3.69642,3.75109,210.3327,780.935920412
1658865600,2022-07-26 20:00:00,DERO/USDT,3.71973,3.77169,3.71969,3.77166,390.9725,1471.189878071
1658862000,2022-07-26 19:00:00,DERO/USDT,3.73939,3.81739,3.6442,3.70489,1215.0322,4508.959637603
1658858400,2022-07-26 18:00:00,DERO/USDT,3.7371,3.74942,3.7,3.7,384.0437,1421.729992981
1658854800,2022-07-26 17:00:00,DERO/USDT,3.80589,3.82428,3.73982,3.73982,1232.1282,4683.798933519
1658851200,2022-07-26 16:00:00,DERO/USDT,3.7,3.82249,3.7,3.7375,368.5023,1403.941353855
1658847600,2022-07-26 15:00:00,DERO/USDT,3.70683,3.73113,3.7,3.7,224.8419,832.871891471
1658844000,2022-07-26 14:00:00,DERO/USDT,3.7639,3.7639,3.70482,3.70482,15.0262,56.459118184
1658840400,2022-07-26 13:00:00,DERO/USDT,3.7344,3.77571,3.7,3.70001,266.827,989.204028758
1658836800,2022-07-26 12:00:00,DERO/USDT,3.74002,3.78045,3.7,3.7,732.4803,2730.491492141
1658833200,2022-07-26 11:00:00,DERO/USDT,3.72183,3.78045,3.71243,3.74022,5.0015,18.700906475
1658829600,2022-07-26 10:00:00,DERO/USDT,3.76659,3.809,3.71243,3.71243,149.9683,567.013346271
1658826000,2022-07-26 09:00:00,DERO/USDT,3.71001,3.76836,3.71001,3.71002,6.1777,23.176741971
1658822400,2022-07-26 08:00:00,DERO/USDT,3.70046,3.75988,3.70046,3.7598,24.7582,92.478448311
1658818800,2022-07-26 07:00:00,DERO/USDT,3.71002,3.76754,3.70044,3.76754,18.6397,69.550434314
1658815200,2022-07-26 06:00:00,DERO/USDT,3.73001,3.76795,3.70043,3.76795,127.5114,472.551125848
1658811600,2022-07-26 05:00:00,DERO/USDT,3.74436,3.75,3.70001,3.75,369.2203,1381.57529123
1658808000,2022-07-26 04:00:00,DERO/USDT,3.7,3.7,3.7,3.7,38.3319,141.82803
1658804400,2022-07-26 03:00:00,DERO/USDT,3.7,3.7,3.7,3.7,16.634,61.5458
1658800800,2022-07-26 02:00:00,DERO/USDT,3.71945,3.71945,3.7,3.7,115.5476,429.542262202
1658797200,2022-07-26 01:00:00,DERO/USDT,3.7,3.71945,3.7,3.71945,48.8745,181.409759542
1658793600,2022-07-26 00:00:00,DERO/USDT,3.71459,3.71945,3.7,3.7,415.1819,1539.971877616
1658790000,2022-07-25 23:00:00,DERO/USDT,3.77617,3.79419,3.7,3.7,139.9687,522.007527973
1658786400,2022-07-25 22:00:00,DERO/USDT,3.89207,3.9178,3.7,3.73663,2166.081,8139.913765587
1658782800,2022-07-25 21:00:00,DERO/USDT,3.85431,3.90729,3.8334,3.90679,164.3745,633.591754242
1658779200,2022-07-25 20:00:00,DERO/USDT,3.89167,3.91353,3.84,3.84,62.0509,241.921677766
1658775600,2022-07-25 19:00:00,DERO/USDT,3.91261,3.91261,3.8166,3.86866,342.2371,1319.36866191
1658772000,2022-07-25 18:00:00,DERO/USDT,3.91261,3.9469,3.9126,3.91268,877.9569,3435.420215627
1658768400,2022-07-25 17:00:00,DERO/USDT,3.85011,3.94959,3.8166,3.91261,1041.3643,4004.206960738
1658764800,2022-07-25 16:00:00,DERO/USDT,3.86866,3.89167,3.857,3.89167,85.3998,329.714414364
1658761200,2022-07-25 15:00:00,DERO/USDT,3.86866,3.8999,3.8167,3.8167,217.3961,836.067045909
1658757600,2022-07-25 14:00:00,DERO/USDT,3.86866,3.89989,3.81661,3.8168,1090.5559,4169.513366428
1658754000,2022-07-25 13:00:00,DERO/USDT,3.90207,3.93385,3.90207,3.93385,5.6,21.97789586
1658750400,2022-07-25 12:00:00,DERO/USDT,3.8688,3.93019,3.86866,3.87001,14.8081,57.315986667
1658746800,2022-07-25 11:00:00,DERO/USDT,3.8811,3.88481,3.88031,3.88031,8.3162,32.280682446
1658743200,2022-07-25 10:00:00,DERO/USDT,3.91353,3.95043,3.87611,3.95016,60.9625,239.311383695
1658739600,2022-07-25 09:00:00,DERO/USDT,3.89501,3.95014,3.82781,3.84579,432.9699,1666.579426372
1658736000,2022-07-25 08:00:00,DERO/USDT,3.90182,3.9506,3.8752,3.9506,336.4524,1325.509881018
1658732400,2022-07-25 07:00:00,DERO/USDT,3.89632,3.92278,3.87541,3.87541,0.9569,3.739984652
1658728800,2022-07-25 06:00:00,DERO/USDT,3.8717,3.8717,3.86866,3.86866,5.9822,23.151179996
1658725200,2022-07-25 05:00:00,DERO/USDT,3.89336,3.92496,3.8145,3.92496,761.3306,2946.733002048
1658721600,2022-07-25 04:00:00,DERO/USDT,3.84481,3.91853,3.8448,3.91853,100.6427,392.3993543
1658718000,2022-07-25 03:00:00,DERO/USDT,3.91334,3.91334,3.85261,3.85261,23.9017,92.26003336
1658714400,2022-07-25 02:00:00,DERO/USDT,3.95009,3.95009,3.83331,3.91346,224.9884,872.667078903
1658710800,2022-07-25 01:00:00,DERO/USDT,4.00486,4.00486,3.91354,3.93416,67.8275,268.229981962
1658707200,2022-07-25 00:00:00,DERO/USDT,4.05132,4.08196,4.00486,4.00486,331.0619,1333.833601772
1658703600,2022-07-24 23:00:00,DERO/USDT,4.06315,4.08934,4.05133,4.0592,7.1815,29.256083916
1658700000,2022-07-24 22:00:00,DERO/USDT,4.05611,4.20001,4.05602,4.06315,2104.2274,8803.382384766
1658696400,2022-07-24 21:00:00,DERO/USDT,4.07133,4.09015,4.03541,4.05797,518.818,2116.656406173
1658692800,2022-07-24 20:00:00,DERO/USDT,4.06317,4.07088,4.02303,4.07087,347.4221,1401.351409222
1658689200,2022-07-24 19:00:00,DERO/USDT,4.06315,4.08751,4.06314,4.06318,11.8316,48.079758154
1658685600,2022-07-24 18:00:00,DERO/USDT,4.0472,4.13235,4.0471,4.08334,1620.7614,6585.467291805
1658682000,2022-07-24 17:00:00,DERO/USDT,4.0471,4.0472,4.0471,4.0472,21.4611,86.856286926
1658678400,2022-07-24 16:00:00,DERO/USDT,4.0471,4.0471,4.0471,4.0471,44.279,179.2015409
1658674800,2022-07-24 15:00:00,DERO/USDT,3.97429,4.0472,3.97429,4.0471,1173.9371,4749.106460767
1658671200,2022-07-24 14:00:00,DERO/USDT,4.00313,4.01119,3.96363,3.96438,75.9762,301.71951943
1658667600,2022-07-24 13:00:00,DERO/USDT,3.98332,4.0321,3.98332,4.0256,32.5476,131.134497645
1658664000,2022-07-24 12:00:00,DERO/USDT,4.02304,4.04987,3.9967,4.00486,258.4436,1045.954867067
1658660400,2022-07-24 11:00:00,DERO/USDT,3.99136,4.0687,3.99136,4.02311,174.7789,707.970016785
1658656800,2022-07-24 10:00:00,DERO/USDT,3.9443,3.99135,3.94403,3.99135,128.289,507.487695139
1658653200,2022-07-24 09:00:00,DERO/USDT,4.02836,4.02836,3.9442,3.9442,42.0836,167.435296378
1658649600,2022-07-24 08:00:00,DERO/USDT,4.02405,4.02519,4.01897,4.02519,3.9685,15.973661459
1658646000,2022-07-24 07:00:00,DERO/USDT,3.98333,4.03114,3.98332,3.98332,21.1941,84.434770141
1658642400,2022-07-24 06:00:00,DERO/USDT,3.98333,4.03114,3.98333,4.0294,29.0019,116.430014599
1658638800,2022-07-24 05:00:00,DERO/USDT,3.96932,4.0112,3.96932,3.98361,23.2383,92.652769373
1658635200,2022-07-24 04:00:00,DERO/USDT,3.96362,4.00599,3.96362,3.9997,41.5969,166.302536771
1658631600,2022-07-24 03:00:00,DERO/USDT,4.0075,4.0075,3.96362,3.99908,65.3417,261.390224872
1658628000,2022-07-24 02:00:00,DERO/USDT,3.98989,3.99,3.96362,3.96362,58.1042,231.783929084
1658624400,2022-07-24 01:00:00,DERO/USDT,4.00313,4.00313,3.98332,3.98334,20.8595,83.164662926
1658620800,2022-07-24 00:00:00,DERO/USDT,3.95011,4.0483,3.95,4.0483,150.6674,603.32195446
1658617200,2022-07-23 23:00:00,DERO/USDT,3.95196,4.00486,3.95196,3.96362,31.1235,123.889661679
1658613600,2022-07-23 22:00:00,DERO/USDT,3.95195,3.9538,3.894,3.95196,92.794,365.784432384
1658610000,2022-07-23 21:00:00,DERO/USDT,3.933,3.99136,3.8841,3.89007,118.1515,464.880084576
1658606400,2022-07-23 20:00:00,DERO/USDT,3.9329,3.9343,3.88212,3.9343,169.6503,667.372987327
1658602800,2022-07-23 19:00:00,DERO/USDT,3.88,3.92268,3.83622,3.92267,724.8205,2827.393811298
1658599200,2022-07-23 18:00:00,DERO/USDT,3.89167,3.91353,3.87,3.87,57.091,222.627500739
1658595600,2022-07-23 17:00:00,DERO/USDT,3.88935,3.93864,3.8166,3.88814,1173.9601,4560.359372186
1658592000,2022-07-23 16:00:00,DERO/USDT,3.94876,3.95071,3.88931,3.95067,554.1186,2155.469967097
1658588400,2022-07-23 15:00:00,DERO/USDT,3.94069,3.94101,3.8894,3.92806,238.9256,933.721535737
1658584800,2022-07-23 14:00:00,DERO/USDT,3.95074,3.95074,3.8924,3.95049,247.567,965.194937613
1658581200,2022-07-23 13:00:00,DERO/USDT,3.95073,3.95074,3.89433,3.9006,436.2237,1705.653614435
1658577600,2022-07-23 12:00:00,DERO/USDT,3.9245,3.95074,3.86164,3.95073,638.825,2478.074782677
1658574000,2022-07-23 11:00:00,DERO/USDT,4.00313,4.00313,3.92449,3.92449,33.0206,130.907164234
1658570400,2022-07-23 10:00:00,DERO/USDT,4.087,4.087,3.9997,4.05079,462.5655,1855.591419531
1658566800,2022-07-23 09:00:00,DERO/USDT,4.08701,4.09158,4.08701,4.08701,265.1295,1083.587381296
1658563200,2022-07-23 08:00:00,DERO/USDT,4.06314,4.09158,4.0484,4.08701,315.7715,1283.115633511
1658559600,2022-07-23 07:00:00,DERO/USDT,4.07913,4.07913,4.06358,4.06358,32.5776,132.608822935
1658556000,2022-07-23 06:00:00,DERO/USDT,4.08334,4.08812,4.06358,4.08812,2.4772,10.108694044
1658552400,2022-07-23 05:00:00,DERO/USDT,4.09158,4.1421,4.08334,4.08334,138.8827,574.344664337
1658548800,2022-07-23 04:00:00,DERO/USDT,4.07134,4.09158,4.02471,4.09158,77.6655,314.609483204
1658545200,2022-07-23 03:00:00,DERO/USDT,4.04305,4.08831,4.02304,4.02304,7.9962,32.451360366
1658541600,2022-07-23 02:00:00,DERO/USDT,4.03115,4.09144,4.00326,4.09144,158.1118,645.482205296
1658538000,2022-07-23 01:00:00,DERO/USDT,4.00313,4.03115,4,4.03115,137.8962,551.684039269
1658534400,2022-07-23 00:00:00,DERO/USDT,4.031,4.08708,4.00402,4.00402,139.6964,563.924932256
1658530800,2022-07-22 23:00:00,DERO/USDT,4.031,4.05119,4.031,4.03101,4.8275,19.486823562
1658527200,2022-07-22 22:00:00,DERO/USDT,4.03115,4.0501,4.01471,4.01471,14.8412,59.73654846
1658523600,2022-07-22 21:00:00,DERO/USDT,3.99999,4.03061,3.98333,4.03061,660.9094,2649.332795882
1658520000,2022-07-22 20:00:00,DERO/USDT,4.01834,4.03099,3.98333,3.98333,707.0428,2834.667660179
1658516400,2022-07-22 19:00:00,DERO/USDT,4.10363,4.10364,4.01834,4.05117,365.3247,1473.112075578
1658512800,2022-07-22 18:00:00,DERO/USDT,4.10364,4.10364,4.08334,4.10363,27.1511,111.376737266
1658509200,2022-07-22 17:00:00,DERO/USDT,4.13236,4.13337,4.13236,4.13299,26.2663,108.560718293
1658505600,2022-07-22 16:00:00,DERO/USDT,4.1653,4.1653,4.0394,4.087,1668.6975,6798.900491334
1658502000,2022-07-22 15:00:00,DERO/USDT,4.23612,4.2994,4.1653,4.1653,359.5107,1521.446514036
1658498400,2022-07-22 14:00:00,DERO/USDT,4.19395,4.2361,4.07392,4.23,2121.303,8843.115186888
1658494800,2022-07-22 13:00:00,DERO/USDT,4.20669,4.20669,4.19395,4.19522,7.0612,29.667032929
1658491200,2022-07-22 12:00:00,DERO/USDT,4.20548,4.25718,4.1419,4.2067,356.1947,1493.986443368
1658487600,2022-07-22 11:00:00,DERO/USDT,4.18588,4.22938,4.18588,4.21,105.0083,442.547171895
1658484000,2022-07-22 10:00:00,DERO/USDT,4.18,4.2299,4.18,4.18588,179.7224,755.431898757
1658480400,2022-07-22 09:00:00,DERO/USDT,4.19395,4.19395,4.19395,4.19395,0.2384,0.99983768
1658476800,2022-07-22 08:00:00,DERO/USDT,4.14586,4.29999,4.12526,4.17356,482.6326,2050.353930865
1658473200,2022-07-22 07:00:00,DERO/USDT,4.10411,4.27835,4.10411,4.16626,125.2105,525.727658086
1658469600,2022-07-22 06:00:00,DERO/USDT,4.10327,4.14586,4.10327,4.14586,16.2741,67.262385384
1658466000,2022-07-22 05:00:00,DERO/USDT,4.13235,4.13236,4.12432,4.13236,28.8778,119.331419672
1658462400,2022-07-22 04:00:00,DERO/USDT,4.1,4.1233,4.07533,4.10002,47.0864,193.165362313
1658458800,2022-07-22 03:00:00,DERO/USDT,4.09158,4.09999,4.06315,4.06329,476.7448,1954.300665408
1658455200,2022-07-22 02:00:00,DERO/USDT,4.09155,4.09157,4.05229,4.09157,11.6462,47.632315383
1658451600,2022-07-22 01:00:00,DERO/USDT,4.0636,4.09998,4.05191,4.05191,66.2793,269.261427441
1658448000,2022-07-22 00:00:00,DERO/USDT,4.08334,4.09999,4.06381,4.06381,18.7412,76.762540496
1658444400,2022-07-21 23:00:00,DERO/USDT,4.10364,4.14968,4.08334,4.08334,49.0451,201.54330555
1658440800,2022-07-21 22:00:00,DERO/USDT,4.0112,4.15,4.00001,4.14959,1631.4951,6683.616559999
1658437200,2022-07-21 21:00:00,DERO/USDT,4.05119,4.07134,3.96583,4.0112,853.7158,3419.767102959
1658433600,2022-07-21 20:00:00,DERO/USDT,4.00543,4.13999,4.00313,4.05119,449.6289,1830.349824824
1658430000,2022-07-21 19:00:00,DERO/USDT,4.02372,4.11089,4.005,4.005,143.011,582.862365037
1658426400,2022-07-21 18:00:00,DERO/USDT,4.02311,4.03271,4.02311,4.02901,20.6377,83.143500927
1658422800,2022-07-21 17:00:00,DERO/USDT,4.02303,4.0903,3.9904,4.07133,133.7509,539.915713699
1658419200,2022-07-21 16:00:00,DERO/USDT,4.0112,4.05132,4.0112,4.05132,53.1277,214.080371027
1658415600,2022-07-21 15:00:00,DERO/USDT,3.88454,4.0112,3.85079,3.99151,646.8828,2560.329666404
1658412000,2022-07-21 14:00:00,DERO/USDT,3.88403,3.92856,3.88403,3.92819,2.9178,11.377426806
1658408400,2022-07-21 13:00:00,DERO/USDT,3.96362,3.96362,3.88453,3.94362,264.6354,1034.746426139
1658404800,2022-07-21 12:00:00,DERO/USDT,3.9716,4.00485,3.9284,4.00485,131.9661,524.917094491
1658401200,2022-07-21 11:00:00,DERO/USDT,3.99027,3.99027,3.9245,3.9245,67.0881,266.856753535
1658397600,2022-07-21 10:00:00,DERO/USDT,4.01117,4.0112,3.92701,3.99109,282.7162,1120.686508629
1658394000,2022-07-21 09:00:00,DERO/USDT,4.02303,4.02303,3.96363,4.0112,66.6863,264.987996643
1658390400,2022-07-21 08:00:00,DERO/USDT,3.92469,4.071,3.92469,4.02303,988.474,3958.135435108
1658386800,2022-07-21 07:00:00,DERO/USDT,3.72952,4.36408,3.72951,3.9331,4998.9841,20213.149027271
1658383200,2022-07-21 06:00:00,DERO/USDT,3.86843,3.86843,3.64251,3.73139,3259.23647621,12191.9613191614976
1658379600,2022-07-21 05:00:00,DERO/USDT,3.86863,3.86866,3.82611,3.86866,10.457,40.377776933
1658376000,2022-07-21 04:00:00,DERO/USDT,3.88404,3.88598,3.7506,3.86706,3399.7855,13048.727466061
1658372400,2022-07-21 03:00:00,DERO/USDT,3.9804,4.09987,3.88404,3.88404,1378.5213,5480.325654411
1658368800,2022-07-21 02:00:00,DERO/USDT,4.04304,4.09999,3.98052,3.9806,467.7301,1895.716710826
1658365200,2022-07-21 01:00:00,DERO/USDT,4.05119,4.09748,4.05119,4.06314,18.5497,75.653626151
1658361600,2022-07-21 00:00:00,DERO/USDT,4.0099,4.05119,4.00977,4.05119,80.2462,321.822815978
1658358000,2022-07-20 23:00:00,DERO/USDT,4.02303,4.04718,4.00991,4.00991,11.5242,46.273003293
1658354400,2022-07-20 22:00:00,DERO/USDT,4.06314,4.09999,4.04304,4.07134,280.5205,1148.280833473
1658350800,2022-07-20 21:00:00,DERO/USDT,4.03115,4.09999,3.99108,4.06314,291.132,1187.72489129
1658347200,2022-07-20 20:00:00,DERO/USDT,4.18587,4.18587,3.98332,3.98332,3001.5929,12065.782784981
1658343600,2022-07-20 19:00:00,DERO/USDT,4.21517,4.21517,4.17048,4.21517,595.5748,2497.064882978
1658340000,2022-07-20 18:00:00,DERO/USDT,4.22761,4.24605,4.17,4.1708,1225.7943,5118.15109122
1658336400,2022-07-20 17:00:00,DERO/USDT,4.25143,4.33999,4.17074,4.2426,901.827,3842.728608556
1658332800,2022-07-20 16:00:00,DERO/USDT,4.30461,4.34,4.2308,4.29097,1283.1456,5473.786902206
1658329200,2022-07-20 15:00:00,DERO/USDT,4.33,4.34,4.2712,4.29382,598.4578,2585.297508432
1658325600,2022-07-20 14:00:00,DERO/USDT,4.3244,4.34249,4.32007,4.34,399.8085,1733.50025979
1658322000,2022-07-20 13:00:00,DERO/USDT,4.20173,4.32443,4.20081,4.32443,527.4986,2254.428128148
1658318400,2022-07-20 12:00:00,DERO/USDT,4.25668,4.2567,4.18787,4.20003,199.622,845.261060847
1658314800,2022-07-20 11:00:00,DERO/USDT,4.32028,4.32889,4.19828,4.20669,137.4326,582.628416863
1658311200,2022-07-20 10:00:00,DERO/USDT,4.1962,4.3241,4.17002,4.3241,758.8092,3196.592553598941
1658307600,2022-07-20 09:00:00,DERO/USDT,4.29181,4.29679,4.1962,4.1962,626.5042,2687.528791613
1658304000,2022-07-20 08:00:00,DERO/USDT,3.96831,4.27836,3.95894,4.27836,4628.1213,19253.641201527968
1658300400,2022-07-20 07:00:00,DERO/USDT,3.90449,4.01,3.85513,3.97386,911.235,3592.874474611
1658296800,2022-07-20 06:00:00,DERO/USDT,3.90447,3.90447,3.8884,3.8884,227.4845,887.220218026
1658293200,2022-07-20 05:00:00,DERO/USDT,4.10446,4.10446,3.69425,3.92794,5326.82388005,21051.6760298659964
1658289600,2022-07-20 04:00:00,DERO/USDT,4.15288,4.15291,4.15288,4.15291,10.3964,43.175136316
1658286000,2022-07-20 03:00:00,DERO/USDT,4.175,4.175,4.10364,4.10364,11.0603,45.786769776
1658282400,2022-07-20 02:00:00,DERO/USDT,4.06913,4.19,4.06912,4.17,1289.05068458,5398.818183978792
1658278800,2022-07-20 01:00:00,DERO/USDT,4.06358,4.11192,4.06358,4.11192,1.9347674,7.930897727408
1658275200,2022-07-20 00:00:00,DERO/USDT,4.13236,4.13236,4.06358,4.06358,93.331,379.651183714
1658271600,2022-07-19 23:00:00,DERO/USDT,4.17356,4.1999,4.09832,4.13236,249.48796659,1039.4712280057808
1658268000,2022-07-19 22:00:00,DERO/USDT,4.15051,4.17356,4.08421,4.17356,220.85280575,910.4192615487444
1658264400,2022-07-19 21:00:00,DERO/USDT,4.16889,4.17356,4.15751,4.15751,27.8158,115.982079432
1658260800,2022-07-19 20:00:00,DERO/USDT,4.1529,4.15291,4.13091,4.14,349.21789763,1449.4849554506033
1658257200,2022-07-19 19:00:00,DERO/USDT,4.05119,4.2,4.05119,4.1529,5014.93868625,20623.2017156389671
1658253600,2022-07-19 18:00:00,DERO/USDT,4.09158,4.13236,4.00486,4.00486,777.62828256,3143.5486669463026
1658250000,2022-07-19 17:00:00,DERO/USDT,4.06645,4.1111,4.05285,4.09158,272.46624703,1112.777917186349
1658246400,2022-07-19 16:00:00,DERO/USDT,3.96849,4.1,3.94401,4.06314,591.99344225,2378.895024942565
1658242800,2022-07-19 15:00:00,DERO/USDT,3.8915,3.97161,3.8915,3.96849,725.34154469,2877.3034656340006
1658239200,2022-07-19 14:00:00,DERO/USDT,3.8912,3.91354,3.87877,3.91354,9.38877761,36.5832512152854
1658235600,2022-07-19 13:00:00,DERO/USDT,3.8295,3.89167,3.8295,3.89139,36.32991033,140.6360101090587
1658232000,2022-07-19 12:00:00,DERO/USDT,3.85119,3.86138,3.8235,3.85,90.9434,349.555049138
1658228400,2022-07-19 11:00:00,DERO/USDT,3.81129,3.86137,3.78931,3.78931,429.0456,1627.731100329
1658224800,2022-07-19 10:00:00,DERO/USDT,3.83349,3.83349,3.7582,3.8243,412.0427,1557.1980012
1658221200,2022-07-19 09:00:00,DERO/USDT,3.79451,3.83349,3.78179,3.83349,6.0273,22.948410134
1658217600,2022-07-19 08:00:00,DERO/USDT,3.81965,3.82995,3.74445,3.82995,129.98302135,496.575814631758
1658214000,2022-07-19 07:00:00,DERO/USDT,3.78045,3.8213,3.73852,3.79768,8.221,31.065914016
1658210400,2022-07-19 06:00:00,DERO/USDT,3.825,3.8284,3.72802,3.72802,836.3353,3158.454689371
1658206800,2022-07-19 05:00:00,DERO/USDT,3.82422,3.89166,3.82422,3.89166,25.46477227,98.5977868016154
1658203200,2022-07-19 04:00:00,DERO/USDT,3.79507,3.8243,3.78045,3.78045,9.4203,35.645960238
1658199600,2022-07-19 03:00:00,DERO/USDT,3.89166,3.89166,3.7981,3.7981,270.79429194,1032.5654560310373
1658196000,2022-07-19 02:00:00,DERO/USDT,3.82671,3.82693,3.8243,3.8243,11.4187,43.679320254
1658192400,2022-07-19 01:00:00,DERO/USDT,3.85774,3.85774,3.82691,3.82691,30.5901,117.558350017
1658188800,2022-07-19 00:00:00,DERO/USDT,3.8987,3.95074,3.85663,3.91354,233.53514185,913.008413228686
1658185200,2022-07-18 23:00:00,DERO/USDT,3.7371,4.11999,3.69732,3.88297,1577.70156793,6208.3183357410129
1658181600,2022-07-18 22:00:00,DERO/USDT,3.69341,3.7371,3.66602,3.73687,381.55023602,1414.7055210833056
1658178000,2022-07-18 21:00:00,DERO/USDT,3.59994,3.69419,3.56754,3.61994,1238.80837304,4502.247268087617
1658174400,2022-07-18 20:00:00,DERO/USDT,3.59994,3.6,3.55503,3.55503,228.9903487,823.9559716064482
1658170800,2022-07-18 19:00:00,DERO/USDT,3.75644,3.82179,3.55216,3.59919,3467.18953565,12562.0584005186601
1658167200,2022-07-18 18:00:00,DERO/USDT,3.91942,3.91943,3.75596,3.79487,2812.21846892,10765.388558241
1658163600,2022-07-18 17:00:00,DERO/USDT,3.9508,3.9508,3.88403,3.88403,103.4645767,405.06345739805
1658160000,2022-07-18 16:00:00,DERO/USDT,3.92449,3.95087,3.8931,3.9507,167.9836,657.322822677
1658156400,2022-07-18 15:00:00,DERO/USDT,3.98596,4.00475,3.90071,3.95894,466.5761456,1823.8372286938622
1658152800,2022-07-18 14:00:00,DERO/USDT,4.00502,4.00502,3.91354,3.97161,457.9091,1813.648798046
1658149200,2022-07-18 13:00:00,DERO/USDT,4.05119,4.09128,4.00313,4.05118,883.19979261,3565.3208414556639
1658145600,2022-07-18 12:00:00,DERO/USDT,3.97,4.1495,3.89343,4.00487,2063.46551858,8240.6885853773277
1658142000,2022-07-18 11:00:00,DERO/USDT,3.99719,4.01119,3.96802,3.97,25.22371566,100.6485877022354
1658138400,2022-07-18 10:00:00,DERO/USDT,4.06939,4.06939,3.9678,3.9678,707.8634,2821.037570658
1658134800,2022-07-18 09:00:00,DERO/USDT,3.89156,4.13218,3.88553,4.03989,2855.3025053,11502.727580860496
1658131200,2022-07-18 08:00:00,DERO/USDT,3.811,3.87303,3.811,3.8528,140.44235983,540.7085181226125
1658127600,2022-07-18 07:00:00,DERO/USDT,3.85,3.85,3.8061,3.8067,431.6932,1644.9403126
1658124000,2022-07-18 06:00:00,DERO/USDT,3.85,3.85,3.7884,3.85,863.30256892,3294.734914619
1658120400,2022-07-18 05:00:00,DERO/USDT,3.8243,3.85,3.81671,3.85,197.1498,758.857042794
1658116800,2022-07-18 04:00:00,DERO/USDT,3.7804,3.84999,3.77461,3.77461,386.80898899,1484.7807587228584
1658113200,2022-07-18 03:00:00,DERO/USDT,3.66192,3.82266,3.66192,3.7437,739.38922841,2761.130147048
1658109600,2022-07-18 02:00:00,DERO/USDT,3.7,3.7,3.6261,3.66192,550.92625808,2021.31590646
1658106000,2022-07-18 01:00:00,DERO/USDT,3.69999,3.7,3.68428,3.69999,31.98271351,118.332491952
1658102400,2022-07-18 00:00:00,DERO/USDT,3.69999,3.7,3.69,3.69995,55.631,205.357694447
1658098800,2022-07-17 23:00:00,DERO/USDT,3.74807,3.76026,3.69427,3.70725,5.725,21.238928678
1658095200,2022-07-17 22:00:00,DERO/USDT,3.75239,3.76377,3.75239,3.76026,3.19844538,12.0335225913462
1658091600,2022-07-17 21:00:00,DERO/USDT,3.75421,3.75421,3.71621,3.71621,1.1057,4.133805855
1658088000,2022-07-17 20:00:00,DERO/USDT,3.77159,3.77159,3.69426,3.69426,141.45634346,526.6042189928668
1658084400,2022-07-17 19:00:00,DERO/USDT,3.77329,3.7733,3.69631,3.75899,61.47361823,230.0903420564074
1658080800,2022-07-17 18:00:00,DERO/USDT,3.6943,3.7504,3.69425,3.70581,45.87631812,172.011568657248
1658077200,2022-07-17 17:00:00,DERO/USDT,3.7444,3.773,3.6616,3.75411,121.86840315,449.738884168923
1658073600,2022-07-17 16:00:00,DERO/USDT,3.72093,3.74917,3.69641,3.69681,120.9965,449.676878963
1658070000,2022-07-17 15:00:00,DERO/USDT,3.73801,3.7999,3.71551,3.77679,422.05156215,1592.4116916256714
1658066400,2022-07-17 14:00:00,DERO/USDT,3.79989,3.7999,3.74021,3.77997,134.46002397,508.0575147775782
1658062800,2022-07-17 13:00:00,DERO/USDT,3.70258,3.8,3.70258,3.8,1859.5379,7045.836756112
1658059200,2022-07-17 12:00:00,DERO/USDT,3.71962,3.71962,3.71414,3.71414,3.4508,12.819299772
1658055600,2022-07-17 11:00:00,DERO/USDT,3.69301,3.69425,3.62601,3.69425,31.951,117.074089521
1658052000,2022-07-17 10:00:00,DERO/USDT,3.73706,3.7538,3.69287,3.69287,38.88949993,145.034341536234
1658048400,2022-07-17 09:00:00,DERO/USDT,3.67163,3.79999,3.65397,3.73707,574.15590994,2163.2881225647126
1658044800,2022-07-17 08:00:00,DERO/USDT,3.70329,3.704,3.65637,3.65637,140.15830361,519.0642296028769
1658041200,2022-07-17 07:00:00,DERO/USDT,3.66921,3.73549,3.6352,3.69425,686.17422031,2524.7492297728019
1658037600,2022-07-17 06:00:00,DERO/USDT,3.62201,3.71972,3.622,3.71972,926.89015029,3409.106441407568
1658034000,2022-07-17 05:00:00,DERO/USDT,3.67419,3.67419,3.67419,3.67419,0.6347593,2.332226272467
1658030400,2022-07-17 04:00:00,DERO/USDT,3.66459,3.66459,3.63947,3.63947,0.392,1.430749216
1658026800,2022-07-17 03:00:00,DERO/USDT,3.6643,3.6643,3.61103,3.61103,4.0964,14.921962512
1658023200,2022-07-17 02:00:00,DERO/USDT,3.61007,3.61011,3.61007,3.61011,3.1637,11.421185375
1658019600,2022-07-17 01:00:00,DERO/USDT,3.61004,3.61004,3.61003,3.61004,6.4094,23.138131188
1658016000,2022-07-17 00:00:00,DERO/USDT,3.65186,3.67,3.61002,3.61002,249.0614,907.776040734
1658012400,2022-07-16 23:00:00,DERO/USDT,3.5794,3.65171,3.5794,3.60411,95.05137514,346.0262663894894
1658008800,2022-07-16 22:00:00,DERO/USDT,3.64927,3.64927,3.56977,3.64224,197.07859976,706.8941110367448
