https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CAKE,Volume USDT
1642896000,2022-01-23 00:00:00,CAKE/USDT,7.529,8.423,7.484,8.171,218092.88280633,1749217.51219218215
1642809600,2022-01-22 00:00:00,CAKE/USDT,8.919,9.074,6.816,7.525,659096.67568336,5096692.0882674269
1642723200,2022-01-21 00:00:00,CAKE/USDT,10.245,10.387,8.729,8.919,366400.96530956,3554358.66854679653
1642636800,2022-01-20 00:00:00,CAKE/USDT,10.567,11.092,10.223,10.267,293578.91296516,3160375.44881327839
1642550400,2022-01-19 00:00:00,CAKE/USDT,10.903,10.909,10.36,10.563,234040.25917391,2496102.23662792294
1642464000,2022-01-18 00:00:00,CAKE/USDT,11.277,11.42,10.529,10.909,278651.16234883,3041611.83646353505
1642377600,2022-01-17 00:00:00,CAKE/USDT,12.049,12.118,11.035,11.277,283174.87090923,3258500.82951152022
1642291200,2022-01-16 00:00:00,CAKE/USDT,11.722,12.192,11.613,12.049,203298.63566349,2423400.10191755924
1642204800,2022-01-15 00:00:00,CAKE/USDT,11.292,11.903,11.201,11.722,207325.99130874,2400893.74940397086
1642118400,2022-01-14 00:00:00,CAKE/USDT,10.92,11.411,10.805,11.292,250462.82617228,2780255.12571115158
1642032000,2022-01-13 00:00:00,CAKE/USDT,11.314,11.361,10.763,10.904,187616.60526127,2068531.04026325138
1641945600,2022-01-12 00:00:00,CAKE/USDT,10.892,11.369,10.651,11.326,212694.04756629,2361448.75273736193
1641859200,2022-01-11 00:00:00,CAKE/USDT,10.375,11.142,10.274,10.895,165886.95751776,1795930.79186811454
1641772800,2022-01-10 00:00:00,CAKE/USDT,10.732,10.939,10.011,10.375,179930.66519488,1884220.27124631764
1641686400,2022-01-09 00:00:00,CAKE/USDT,10.219,10.96,10.149,10.742,177179.10756679,1868500.62096536334
1641600000,2022-01-08 00:00:00,CAKE/USDT,10.431,10.9,10.021,10.211,227315.93840557,2385428.21732146574
1641513600,2022-01-07 00:00:00,CAKE/USDT,11.068,11.093,10.123,10.431,192300.85113162,2019227.634384294
1641427200,2022-01-06 00:00:00,CAKE/USDT,11.274,11.462,10.759,11.075,155481.21609525,1728841.08148009131
1641340800,2022-01-05 00:00:00,CAKE/USDT,12.005,12.2,11,11.266,201543.90173071,2352004.58962061642
1641254400,2022-01-04 00:00:00,CAKE/USDT,12.133,12.335,11.861,12.011,173244.99396272,2098126.55614541024
1641168000,2022-01-03 00:00:00,CAKE/USDT,12.34,12.556,11.993,12.144,156022.55789013,1909046.18754319642
1641081600,2022-01-02 00:00:00,CAKE/USDT,12.064,12.587,11.806,12.34,148389.53106739,1807680.19703645067
1640995200,2022-01-01 00:00:00,CAKE/USDT,11.723,12.099,11.72,12.063,89419.86954615,1067427.68694370183
1640908800,2021-12-31 00:00:00,CAKE/USDT,12.011,12.15,11.57,11.728,157674.94690166,1870017.76727032323
1640822400,2021-12-30 00:00:00,CAKE/USDT,11.823,12.24,11.701,12.024,157609.53404957,1897127.88337694539
1640736000,2021-12-29 00:00:00,CAKE/USDT,12.201,12.415,11.723,11.823,179690.92339149,2162288.2975944905
1640649600,2021-12-28 00:00:00,CAKE/USDT,13.129,13.13,12.01,12.201,272495.91689345,3416686.14925341138
