https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT
1644537600,2022-02-11 00:00:00,NEAR/USDT,11.7923,12.3182,10.651,10.8501,1547939.12656582,17873824.81926470506
1644451200,2022-02-10 00:00:00,NEAR/USDT,12.9998,13.0034,11.6854,11.7933,1770061.27273088,21909719.775665135829
1644364800,2022-02-09 00:00:00,NEAR/USDT,12.7751,13.1057,12.095,12.9954,1895095.90719652,24107773.295636167099
1644278400,2022-02-08 00:00:00,NEAR/USDT,13.511,13.7596,12.2,12.754,3181573.56420533,40969501.403440427889
1644192000,2022-02-07 00:00:00,NEAR/USDT,13.4942,14.085,13.0703,13.5117,2966235.10473463,40309995.982894989125
1644105600,2022-02-06 00:00:00,NEAR/USDT,12.8212,13.9728,12.7611,13.4951,1862238.41095969,24810694.913562219248
1644019200,2022-02-05 00:00:00,NEAR/USDT,12.9843,13.5936,12.555,12.8154,2786786.86024449,36376675.070771381285
1643932800,2022-02-04 00:00:00,NEAR/USDT,10.9585,13.182,10.8321,12.9744,3804241.47838177,45376783.4677887606
1643846400,2022-02-03 00:00:00,NEAR/USDT,10.8669,10.9885,10.44,10.957,1975076.89188274,21158921.771135631645
1643760000,2022-02-02 00:00:00,NEAR/USDT,11.2117,11.9576,10.8545,10.8561,2642477.2680337,30154453.796966511119
1643673600,2022-02-01 00:00:00,NEAR/USDT,11.1252,11.5314,10.9451,11.2071,2197918.90941354,24654470.556829799793
1643587200,2022-01-31 00:00:00,NEAR/USDT,10.3623,11.3717,10.0247,11.1176,1835703.56702794,19679568.914408159222
1643500800,2022-01-30 00:00:00,NEAR/USDT,11.041,11.1541,10.2608,10.3632,1324793.35269396,14287541.952503500804
1643414400,2022-01-29 00:00:00,NEAR/USDT,10.7704,11.35,10.6486,11.0465,1773202.81417136,19551338.711657750859
1643328000,2022-01-28 00:00:00,NEAR/USDT,10.5418,10.8947,10.0688,10.7722,2131164.21909928,22294731.334956884529
1643241600,2022-01-27 00:00:00,NEAR/USDT,11.2925,11.7741,9.9327,10.5363,3323684.79840001,36348295.536852316298
1643155200,2022-01-26 00:00:00,NEAR/USDT,12.123,12.9334,10.7455,11.2949,4197218.0869421,49748257.859559393913
1643068800,2022-01-25 00:00:00,NEAR/USDT,10.7084,12.4999,9.971,12.1311,3545543.38419514,39840465.46348970327
1642982400,2022-01-24 00:00:00,NEAR/USDT,11.6989,11.6989,9.5,10.7129,4150254.6137068,42834223.020824670484
1642896000,2022-01-23 00:00:00,NEAR/USDT,11.4053,12.5558,10.8262,11.6989,3086004.58374361,36169730.538572524353
1642809600,2022-01-22 00:00:00,NEAR/USDT,13.22,13.551,10.1,11.3917,5366682.38435764,62905181.071707944879
1642723200,2022-01-21 00:00:00,NEAR/USDT,15.2575,15.7048,11.922,13.22,4302469.88730921,60824871.200685685407
1642636800,2022-01-20 00:00:00,NEAR/USDT,16.2091,17.57,15.1467,15.2621,2584473.50758544,42679167.436319203545
1642550400,2022-01-19 00:00:00,NEAR/USDT,17.8617,18.0562,16.1769,16.2157,2202454.08807873,37758469.6615508409
1642464000,2022-01-18 00:00:00,NEAR/USDT,17.7108,18.3979,16.7698,17.868,2165903.49043601,38017439.034006934332
1642377600,2022-01-17 00:00:00,NEAR/USDT,20.1418,20.1942,17.3645,17.7139,2040986.73785498,37925457.744549727355
1642291200,2022-01-16 00:00:00,NEAR/USDT,19.301,20.4529,18.7049,20.137,1838429.73614486,36188787.827933879025
1642204800,2022-01-15 00:00:00,NEAR/USDT,20.196,20.2983,19.0516,19.2876,1312248.22792448,25616341.259196768912
1642118400,2022-01-14 00:00:00,NEAR/USDT,19.6133,20.6176,18.4327,20.1835,3204041.27328044,62534605.531859455425
1642032000,2022-01-13 00:00:00,NEAR/USDT,17.5761,19.8996,17.1566,19.612,3826164.8948676,72379600.348478088604
1641945600,2022-01-12 00:00:00,NEAR/USDT,18.05,18.8335,17.3845,17.572,2894115.32750816,52021956.60694959656
1641859200,2022-01-11 00:00:00,NEAR/USDT,15.4702,18.45,15.282,18.0555,3386430.62916661,56826444.643723326226
1641772800,2022-01-10 00:00:00,NEAR/USDT,13.5111,15.5729,13.2,15.4656,3320342.16918673,47999613.496290253102
1641686400,2022-01-09 00:00:00,NEAR/USDT,13.8185,14.3252,13.1065,13.5341,1415630.5846205,19353745.277130812811
1641600000,2022-01-08 00:00:00,NEAR/USDT,15.0636,15.5703,13.288,13.8163,2144724.51146444,30687554.775449598782
1641513600,2022-01-07 00:00:00,NEAR/USDT,15.9337,16.1064,14.2738,15.0633,3574741.99073467,54431954.951678618925
1641427200,2022-01-06 00:00:00,NEAR/USDT,15.3155,16.3589,14.7507,15.9337,3737215.0763145,58352330.985383136785
1641340800,2022-01-05 00:00:00,NEAR/USDT,16.0295,17.3059,13.8681,15.2912,4133675.69986658,66349478.292485606943
1641254400,2022-01-04 00:00:00,NEAR/USDT,16.4833,17.6638,15.9201,16.0274,3599454.27883446,60377819.363962759331
1641168000,2022-01-03 00:00:00,NEAR/USDT,14.3883,16.5025,13.9089,16.4889,2944300.57278108,44626229.912225785538
1641081600,2022-01-02 00:00:00,NEAR/USDT,15.1791,15.27,14.2399,14.394,1029469.2001238,15119567.896980064405
1640995200,2022-01-01 00:00:00,NEAR/USDT,14.6199,15.3497,14.436,15.1937,1099823.72965865,16382083.110428809608
1640908800,2021-12-31 00:00:00,NEAR/USDT,15.424,15.743,14.1452,14.6114,1890303.57243023,28514587.989284518095
1640822400,2021-12-30 00:00:00,NEAR/USDT,14.9674,15.5094,13.8715,15.4272,3045697.40941076,45564017.931226344351
1640736000,2021-12-29 00:00:00,NEAR/USDT,13.3379,15.4,13.1362,14.9395,2753500.19793372,39320882.261917236467
1640649600,2021-12-28 00:00:00,NEAR/USDT,14.7459,14.8307,13.0392,13.3357,2456633.53598287,34210193.834450179383
