https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APE,Volume USDT
1661522400,2022-08-26 14:00:00,APE/USDT,5.2895,5.326,5.1128,5.1199,310609.91740061,1620448.05735328354
1661518800,2022-08-26 13:00:00,APE/USDT,5.2632,5.3389,5.2464,5.2887,87489.61780792,462620.480033286523
1661515200,2022-08-26 12:00:00,APE/USDT,5.1218,5.268,5.0999,5.2592,95233.42500537,494975.40068881207
1661511600,2022-08-26 11:00:00,APE/USDT,5.1642,5.1676,5.05,5.1291,89678.52602782,456386.404924615718
1661508000,2022-08-26 10:00:00,APE/USDT,5.194,5.2027,5.1417,5.1643,19011.63141327,98265.579531397913
1661504400,2022-08-26 09:00:00,APE/USDT,5.1893,5.2155,5.1882,5.1969,6804.99592302,35406.521719249802
1661500800,2022-08-26 08:00:00,APE/USDT,5.1958,5.2116,5.1694,5.1892,18063.02040662,93834.238406456594
1661497200,2022-08-26 07:00:00,APE/USDT,5.1938,5.1988,5.127,5.1972,28533.0889551,147237.678103502654
1661493600,2022-08-26 06:00:00,APE/USDT,5.1849,5.2253,5.1826,5.1986,18893.49300495,98373.007051783528
1661490000,2022-08-26 05:00:00,APE/USDT,5.2904,5.2956,5.14,5.1882,118573.42321504,615328.809819604585
1661486400,2022-08-26 04:00:00,APE/USDT,5.3142,5.3423,5.2769,5.2877,23838.07434155,126514.986316837712
1661482800,2022-08-26 03:00:00,APE/USDT,5.3387,5.3399,5.3061,5.3226,9208.8693941,48995.184366740185
1661479200,2022-08-26 02:00:00,APE/USDT,5.3092,5.3482,5.3092,5.3352,14629.22690205,77990.212227123037
1661475600,2022-08-26 01:00:00,APE/USDT,5.2616,5.309,5.2616,5.3069,26955.27128003,142496.015085597065
1661472000,2022-08-26 00:00:00,APE/USDT,5.3777,5.3823,5.2291,5.2634,69486.88958258,368145.496824857964
1661468400,2022-08-25 23:00:00,APE/USDT,5.2999,5.3873,5.264,5.3764,57480.84666505,306164.394423602167
1661464800,2022-08-25 22:00:00,APE/USDT,5.3171,5.3446,5.2841,5.3018,29389.80558749,156120.285216542042
1661461200,2022-08-25 21:00:00,APE/USDT,5.3254,5.3303,5.3012,5.3104,17573.606723,93343.800596486902
1661457600,2022-08-25 20:00:00,APE/USDT,5.3292,5.3379,5.2862,5.324,29478.89424351,156555.750431343941
1661454000,2022-08-25 19:00:00,APE/USDT,5.2552,5.4135,5.245,5.323,113007.50488704,602999.168885574466
1661450400,2022-08-25 18:00:00,APE/USDT,5.2621,5.278,5.2337,5.2568,22148.42967105,116372.247658118197
1661446800,2022-08-25 17:00:00,APE/USDT,5.2275,5.2801,5.227,5.2628,47204.66786756,248430.409734948511
1661443200,2022-08-25 16:00:00,APE/USDT,5.2378,5.2508,5.2137,5.2343,30148.6032661,157683.945553184751
1661439600,2022-08-25 15:00:00,APE/USDT,5.3426,5.3525,5.1774,5.2388,104110.16031565,545075.944031325906
1661436000,2022-08-25 14:00:00,APE/USDT,5.3641,5.3933,5.3377,5.3438,24406.17658541,130827.241801020759
1661432400,2022-08-25 13:00:00,APE/USDT,5.35,5.3634,5.3159,5.358,29542.23123352,157650.790092357212
1661428800,2022-08-25 12:00:00,APE/USDT,5.4071,5.4215,5.3345,5.35,36492.18378774,196110.140879663658
1661425200,2022-08-25 11:00:00,APE/USDT,5.3542,5.4141,5.3542,5.4099,19673.32746263,105938.103267451933
1661421600,2022-08-25 10:00:00,APE/USDT,5.3962,5.405,5.3399,5.361,19774.55334818,106257.174176472445
1661418000,2022-08-25 09:00:00,APE/USDT,5.4233,5.4327,5.3683,5.3975,33816.23146158,182460.797634542256
1661414400,2022-08-25 08:00:00,APE/USDT,5.4502,5.4744,5.415,5.4221,15560.49665191,84651.039290931418
1661410800,2022-08-25 07:00:00,APE/USDT,5.467,5.4754,5.4314,5.4502,32655.58457818,178152.864105465129
1661407200,2022-08-25 06:00:00,APE/USDT,5.4185,5.4947,5.4071,5.4665,42660.82031119,232661.702636093263
1661403600,2022-08-25 05:00:00,APE/USDT,5.421,5.4267,5.3848,5.4198,13702.9818388,74090.686576029381
1661400000,2022-08-25 04:00:00,APE/USDT,5.3387,5.442,5.3387,5.4195,31009.90601984,167353.871463099271
1661396400,2022-08-25 03:00:00,APE/USDT,5.3994,5.4134,5.3347,5.3465,29892.19352989,160450.074570566629
1661392800,2022-08-25 02:00:00,APE/USDT,5.4063,5.4063,5.3732,5.3926,18017.49458541,97133.383367716767
1661389200,2022-08-25 01:00:00,APE/USDT,5.4256,5.4527,5.3969,5.4076,40835.3370433,221448.134030747423
1661385600,2022-08-25 00:00:00,APE/USDT,5.3114,5.4557,5.3062,5.4274,61940.00144428,334561.181030172932
1661382000,2022-08-24 23:00:00,APE/USDT,5.3318,5.3718,5.3067,5.314,28543.99720471,152223.663476261905
1661378400,2022-08-24 22:00:00,APE/USDT,5.3862,5.3946,5.3175,5.3341,37208.82593641,199369.148904643576
1661374800,2022-08-24 21:00:00,APE/USDT,5.4443,5.4485,5.3686,5.3805,27712.69476168,149693.566055228263
1661371200,2022-08-24 20:00:00,APE/USDT,5.4272,5.4586,5.3894,5.443,36197.49838817,196309.803594360058
1661367600,2022-08-24 19:00:00,APE/USDT,5.4321,5.481,5.4274,5.4297,18754.11410836,102405.729459575721
1661364000,2022-08-24 18:00:00,APE/USDT,5.449,5.4586,5.4282,5.4312,22622.1881906,123043.957065789668
1661360400,2022-08-24 17:00:00,APE/USDT,5.4468,5.4704,5.4266,5.448,27024.47632235,147140.424702379925
1661356800,2022-08-24 16:00:00,APE/USDT,5.4738,5.5916,5.4071,5.4426,215035.69315608,1183496.474644579201
1661353200,2022-08-24 15:00:00,APE/USDT,5.3744,5.4785,5.3738,5.4726,75119.4271147,408878.171685613398
1661349600,2022-08-24 14:00:00,APE/USDT,5.3864,5.4159,5.3569,5.3747,26703.89596768,143801.444159519255
1661346000,2022-08-24 13:00:00,APE/USDT,5.458,5.4623,5.3431,5.3879,94558.03928597,510978.319869525121
1661342400,2022-08-24 12:00:00,APE/USDT,5.4998,5.5087,5.4169,5.458,80007.29922523,437082.668450397334
1661338800,2022-08-24 11:00:00,APE/USDT,5.4217,5.5348,5.4183,5.4976,99714.27987245,546258.016107961505
1661335200,2022-08-24 10:00:00,APE/USDT,5.4228,5.4926,5.3881,5.4221,82252.47223923,448494.414292715198
1661331600,2022-08-24 09:00:00,APE/USDT,5.3716,5.4761,5.3716,5.4266,117976.27575928,639713.985130556689
1661328000,2022-08-24 08:00:00,APE/USDT,5.1594,5.4224,5.1527,5.38,149522.04848455,794525.441712015617
1661324400,2022-08-24 07:00:00,APE/USDT,5.2022,5.2164,5.1206,5.1564,32219.36178465,166368.538875536448
1661320800,2022-08-24 06:00:00,APE/USDT,5.1685,5.2111,5.1614,5.2032,26142.37465951,135508.238053179903
1661317200,2022-08-24 05:00:00,APE/USDT,5.145,5.2065,5.1422,5.1655,44144.24455532,228333.864313020911
1661313600,2022-08-24 04:00:00,APE/USDT,5.115,5.15,5.1001,5.1428,34020.3260183,174241.225833368427
1661310000,2022-08-24 03:00:00,APE/USDT,5.0798,5.1207,5.0633,5.115,19792.62829239,100861.657086955085
1661306400,2022-08-24 02:00:00,APE/USDT,5.1281,5.1484,5.0697,5.0802,42218.11991864,215919.293884977664
1661302800,2022-08-24 01:00:00,APE/USDT,5.1774,5.1797,5.0961,5.129,40366.36553566,207142.114539336785
1661299200,2022-08-24 00:00:00,APE/USDT,5.2537,5.2668,5.1396,5.1758,62742.1333342,326555.88871872621
1661295600,2022-08-23 23:00:00,APE/USDT,5.219,5.304,5.2097,5.2522,38385.91051922,201618.950620550493
1661292000,2022-08-23 22:00:00,APE/USDT,5.2068,5.2389,5.198,5.2138,28445.14704909,148451.316026921296
1661288400,2022-08-23 21:00:00,APE/USDT,5.2002,5.2131,5.1711,5.205,15211.62649753,79015.54536885741
1661284800,2022-08-23 20:00:00,APE/USDT,5.2061,5.245,5.1867,5.2026,28217.94747937,147334.622881911002
1661281200,2022-08-23 19:00:00,APE/USDT,5.2241,5.2381,5.1962,5.2077,18424.76928683,96108.46608751734
1661277600,2022-08-23 18:00:00,APE/USDT,5.1644,5.2528,5.1527,5.2239,33318.46125659,173961.242652040314
1661274000,2022-08-23 17:00:00,APE/USDT,5.1927,5.214,5.1627,5.1727,26603.78260037,138090.906297900528
1661270400,2022-08-23 16:00:00,APE/USDT,5.2263,5.23,5.1708,5.1982,79136.15727685,410589.525168881904
1661266800,2022-08-23 15:00:00,APE/USDT,5.2164,5.2642,5.1817,5.2278,36761.50230285,192234.464007227115
1661263200,2022-08-23 14:00:00,APE/USDT,5.2436,5.3027,5.204,5.2131,123291.94983927,649236.256982217751
1661259600,2022-08-23 13:00:00,APE/USDT,5.1642,5.2494,5.1505,5.2384,63397.32394161,330224.060644440472
1661256000,2022-08-23 12:00:00,APE/USDT,5.2115,5.2453,5.1535,5.1647,31089.46201435,161673.639691995233
1661252400,2022-08-23 11:00:00,APE/USDT,5.1802,5.2224,5.1468,5.2094,46822.39181808,242710.444967007244
1661248800,2022-08-23 10:00:00,APE/USDT,5.1862,5.1988,5.136,5.1805,43032.1190697,222510.013819981625
1661245200,2022-08-23 09:00:00,APE/USDT,5.1674,5.2337,5.1238,5.1867,52482.84016984,272275.671316373398
1661241600,2022-08-23 08:00:00,APE/USDT,5.1543,5.2107,5.1537,5.1668,74033.38429286,383843.352074412211
1661238000,2022-08-23 07:00:00,APE/USDT,5.0928,5.1619,5.0903,5.1552,35808.90523782,183900.996983317311
1661234400,2022-08-23 06:00:00,APE/USDT,5.013,5.0991,5.008,5.0903,38676.22770098,195407.526415619139
1661230800,2022-08-23 05:00:00,APE/USDT,5.1968,5.2036,5.0131,5.0131,59555.48924291,303286.707745334082
1661227200,2022-08-23 04:00:00,APE/USDT,5.185,5.2142,5.1834,5.1973,15390.60911246,80000.861770736007
1661223600,2022-08-23 03:00:00,APE/USDT,5.2359,5.2633,5.181,5.181,68395.49095582,358186.782829603179
1661220000,2022-08-23 02:00:00,APE/USDT,5.2229,5.2359,5.1896,5.2334,25837.84226956,134749.438608048418
1661216400,2022-08-23 01:00:00,APE/USDT,5.1977,5.2762,5.1964,5.2199,41920.15746985,219489.398545032429
1661212800,2022-08-23 00:00:00,APE/USDT,5.2079,5.2541,5.1814,5.19,49963.77237641,260782.404557627737
1661209200,2022-08-22 23:00:00,APE/USDT,5.11,5.2179,5.1003,5.2052,95851.04798565,495062.322327807274
1661205600,2022-08-22 22:00:00,APE/USDT,5.075,5.1398,5.0615,5.1075,40996.8846558,209685.269624774545
1661202000,2022-08-22 21:00:00,APE/USDT,5.0915,5.0993,5.0542,5.07,11387.58572583,57809.439940919977
1661198400,2022-08-22 20:00:00,APE/USDT,5.0222,5.1475,5.0222,5.0965,71339.49034472,363523.125564573048
1661194800,2022-08-22 19:00:00,APE/USDT,5.0001,5.0296,4.992,5.0123,31663.85171853,158593.208203033562
1661191200,2022-08-22 18:00:00,APE/USDT,5.065,5.0723,4.9861,5.0034,35336.46361662,177516.079972218425
1661187600,2022-08-22 17:00:00,APE/USDT,5.0938,5.0962,5.0481,5.0672,33617.73087873,170225.740757411163
1661184000,2022-08-22 16:00:00,APE/USDT,5.1177,5.151,5.0764,5.0931,37678.90237772,192309.204672097158
1661180400,2022-08-22 15:00:00,APE/USDT,4.9884,5.126,4.9816,5.1171,63317.01656618,319973.413256274998
1661176800,2022-08-22 14:00:00,APE/USDT,5.0368,5.064,4.9597,4.9886,114776.64377554,573646.444691962199
1661173200,2022-08-22 13:00:00,APE/USDT,5.0195,5.0746,4.9456,5.0389,120412.87788288,603399.922328644476
1661169600,2022-08-22 12:00:00,APE/USDT,5.0543,5.0815,5.005,5.0186,52080.04793114,262721.961099066027
1661166000,2022-08-22 11:00:00,APE/USDT,5.0765,5.0931,5.0386,5.0519,68273.79806578,345629.079643167998
1661162400,2022-08-22 10:00:00,APE/USDT,4.9953,5.0893,4.9876,5.0788,52972.41940442,267337.269333250054
1661158800,2022-08-22 09:00:00,APE/USDT,4.9887,5.0194,4.9632,5.0004,44881.5412966,224080.821340064004
1661155200,2022-08-22 08:00:00,APE/USDT,4.9946,4.9979,4.9014,4.9909,164410.15209382,813415.897628074767
1661151600,2022-08-22 07:00:00,APE/USDT,5.0681,5.0886,4.9837,4.9996,83457.57190869,420103.702462645548
1661148000,2022-08-22 06:00:00,APE/USDT,5.1728,5.1728,5.0232,5.0705,65669.94605537,333539.346919493013
1661144400,2022-08-22 05:00:00,APE/USDT,5.183,5.197,5.1546,5.1802,28111.16947478,145545.620638853965
1661140800,2022-08-22 04:00:00,APE/USDT,5.1206,5.1965,5.0788,5.1812,35745.03594127,183857.790900129261
1661137200,2022-08-22 03:00:00,APE/USDT,5.1427,5.172,5.1213,5.1251,29306.92710975,151088.090169688282
1661133600,2022-08-22 02:00:00,APE/USDT,5.1197,5.1541,5.104,5.1443,17426.96591986,89297.189878387209
1661130000,2022-08-22 01:00:00,APE/USDT,5.1353,5.1432,5.0733,5.1202,48619.9559819,248229.815920036631
1661126400,2022-08-22 00:00:00,APE/USDT,5.1927,5.2002,5.1187,5.1336,53253.30434698,274790.842307571038
1661122800,2022-08-21 23:00:00,APE/USDT,5.225,5.2845,5.1896,5.1944,75666.88299822,396391.937580875867
1661119200,2022-08-21 22:00:00,APE/USDT,5.242,5.2645,5.105,5.2235,130328.90793038,676225.695844027405
1661115600,2022-08-21 21:00:00,APE/USDT,5.2055,5.3362,5.1956,5.2461,81863.89464952,431403.829556474737
1661112000,2022-08-21 20:00:00,APE/USDT,5.1829,5.2892,5.148,5.2017,50639.47778654,264137.258610969504
1661108400,2022-08-21 19:00:00,APE/USDT,5.1791,5.2061,5.1632,5.184,27392.70744566,142086.000917584805
1661104800,2022-08-21 18:00:00,APE/USDT,5.1711,5.1832,5.1395,5.179,25839.29709075,133431.091506828208
1661101200,2022-08-21 17:00:00,APE/USDT,5.215,5.2462,5.1659,5.1711,63213.58170114,329404.588735501117
1661097600,2022-08-21 16:00:00,APE/USDT,5.1672,5.2391,5.1478,5.211,91374.55985885,473981.734058282562
1661094000,2022-08-21 15:00:00,APE/USDT,5.1514,5.1716,5.1187,5.168,19844.70394996,102214.76487985379
1661090400,2022-08-21 14:00:00,APE/USDT,5.1435,5.1746,5.1118,5.1514,42816.644777,220344.041621021903
1661086800,2022-08-21 13:00:00,APE/USDT,5.206,5.2136,5.1392,5.1411,49926.9698131,258078.712886279891
1661083200,2022-08-21 12:00:00,APE/USDT,5.2848,5.2961,5.2045,5.2045,44640.39866046,234724.458426004301
1661079600,2022-08-21 11:00:00,APE/USDT,5.2144,5.3092,5.2053,5.2881,50518.52377943,265709.613794135623
1661076000,2022-08-21 10:00:00,APE/USDT,5.1952,5.2512,5.175,5.214,51693.84146564,269450.798674826238
1661072400,2022-08-21 09:00:00,APE/USDT,5.125,5.2295,5.1054,5.1947,61638.16416848,319551.618238382303
1661068800,2022-08-21 08:00:00,APE/USDT,5.0385,5.2306,5.0366,5.1252,145619.72840828,749011.68738206409
1661065200,2022-08-21 07:00:00,APE/USDT,4.9012,5.0436,4.865,5.0389,70069.51815711,345918.756993814192
1661061600,2022-08-21 06:00:00,APE/USDT,4.9886,4.9963,4.8828,4.9,81558.19134493,402770.952264729761
1661058000,2022-08-21 05:00:00,APE/USDT,4.9633,4.9909,4.9375,4.9893,47955.12930046,237873.074094517437
1661054400,2022-08-21 04:00:00,APE/USDT,5.0035,5.0162,4.9581,4.9628,40715.16443066,203053.901768819783
1661050800,2022-08-21 03:00:00,APE/USDT,5.0701,5.0721,4.9819,5.0036,75455.39426588,378496.24549389419
1661047200,2022-08-21 02:00:00,APE/USDT,5.0886,5.0972,5.0386,5.0741,29010.30530785,146929.400900383335
1661043600,2022-08-21 01:00:00,APE/USDT,5.0121,5.0947,5.0099,5.0864,43684.74472646,220536.488572059168
1661040000,2022-08-21 00:00:00,APE/USDT,5.0327,5.098,5.0124,5.013,54897.2724866,277769.169343432451
1661036400,2022-08-20 23:00:00,APE/USDT,5.0331,5.0923,4.9993,5.0327,64304.68396501,323804.557361038606
1661032800,2022-08-20 22:00:00,APE/USDT,4.998,5.0662,4.9846,5.0331,112776.85086663,567412.24004749468
1661029200,2022-08-20 21:00:00,APE/USDT,4.8673,5.0009,4.845,4.9973,68381.03516911,335701.224123421274
1661025600,2022-08-20 20:00:00,APE/USDT,4.9539,5.0282,4.8576,4.8683,149826.65538434,745299.913762338387
1661022000,2022-08-20 19:00:00,APE/USDT,4.9887,5.0052,4.9068,4.9473,125863.60963071,622889.071715361589
1661018400,2022-08-20 18:00:00,APE/USDT,5.0734,5.115,4.9804,4.9874,115262.92265051,580622.071591657887
1661014800,2022-08-20 17:00:00,APE/USDT,5.105,5.1198,5.0599,5.0755,76156.77288027,387458.922378455418
1661011200,2022-08-20 16:00:00,APE/USDT,5.1801,5.1873,5.0864,5.0997,37094.92301659,190701.422846297204
1661007600,2022-08-20 15:00:00,APE/USDT,5.174,5.1891,5.1363,5.18,39755.72988527,205131.91232229511
1661004000,2022-08-20 14:00:00,APE/USDT,5.2035,5.2137,5.1675,5.1761,35631.76767852,184968.027823278787
1661000400,2022-08-20 13:00:00,APE/USDT,5.168,5.2089,5.1529,5.2005,48672.73106002,252031.442832757789
1660996800,2022-08-20 12:00:00,APE/USDT,5.1989,5.2059,5.1395,5.1672,56817.94445895,294081.852187936282
1660993200,2022-08-20 11:00:00,APE/USDT,5.2207,5.2343,5.1969,5.2005,36924.37045892,192399.66184787588
1660989600,2022-08-20 10:00:00,APE/USDT,5.263,5.2634,5.1883,5.2227,32620.65813191,170343.415970826957
1660986000,2022-08-20 09:00:00,APE/USDT,5.2561,5.2797,5.2332,5.263,30467.28805188,160110.255771296898
1660982400,2022-08-20 08:00:00,APE/USDT,5.3254,5.3266,5.2472,5.2555,71681.50401766,378557.150050359929
1660978800,2022-08-20 07:00:00,APE/USDT,5.2915,5.3359,5.2767,5.3236,48825.72272588,259039.240787502005
1660975200,2022-08-20 06:00:00,APE/USDT,5.2385,5.2942,5.2064,5.2925,58198.14232844,305460.958281583003
1660971600,2022-08-20 05:00:00,APE/USDT,5.2991,5.3113,5.2361,5.2386,61325.73634248,323406.097145242738
1660968000,2022-08-20 04:00:00,APE/USDT,5.2405,5.3162,5.2208,5.2964,80097.41788417,421049.300249298897
1660964400,2022-08-20 03:00:00,APE/USDT,5.2283,5.2575,5.1973,5.2392,54898.22047416,287023.351553891126
1660960800,2022-08-20 02:00:00,APE/USDT,5.2112,5.2698,5.2057,5.2255,34970.30908033,183249.251770413937
1660957200,2022-08-20 01:00:00,APE/USDT,5.2415,5.2799,5.2067,5.2089,37767.54403054,198165.855762465083
1660953600,2022-08-20 00:00:00,APE/USDT,5.1071,5.3248,5.1066,5.2482,133062.1237838,695502.940128475256
1660950000,2022-08-19 23:00:00,APE/USDT,5.1307,5.1829,5.0777,5.1079,124611.2281035,638891.012322407678
1660946400,2022-08-19 22:00:00,APE/USDT,5.16,5.2609,5.1028,5.1311,145016.41069129,751188.708079981033
1660942800,2022-08-19 21:00:00,APE/USDT,5.3019,5.3301,5.0743,5.1639,81551.34626141,423834.330349285257
1660939200,2022-08-19 20:00:00,APE/USDT,5.3083,5.336,5.2527,5.3,53785.12009234,284828.093869736279
1660935600,2022-08-19 19:00:00,APE/USDT,5.3007,5.3734,5.2095,5.3075,103629.43114886,550163.654608637096
1660932000,2022-08-19 18:00:00,APE/USDT,5.3287,5.3312,5.2843,5.3006,28966.09152533,153600.383620432585
1660928400,2022-08-19 17:00:00,APE/USDT,5.4037,5.413,5.3084,5.329,76841.87771533,411426.219378427245
1660924800,2022-08-19 16:00:00,APE/USDT,5.2967,5.4472,5.2916,5.4009,112290.37501622,605047.057514466602
1660921200,2022-08-19 15:00:00,APE/USDT,5.2861,5.3045,5.2605,5.2986,25795.4236131,136198.652325713218
1660917600,2022-08-19 14:00:00,APE/USDT,5.288,5.3641,5.28,5.2863,49447.88084115,262867.277040418064
1660914000,2022-08-19 13:00:00,APE/USDT,5.3361,5.3438,5.2786,5.2865,36449.09187827,193785.615088230148
1660910400,2022-08-19 12:00:00,APE/USDT,5.2745,5.3505,5.2279,5.3391,64222.7471321,340336.388669372394
1660906800,2022-08-19 11:00:00,APE/USDT,5.2651,5.2901,5.1845,5.273,80248.59006904,420280.826023708421
1660903200,2022-08-19 10:00:00,APE/USDT,5.274,5.3127,5.2531,5.2659,51287.20433232,270851.05978458653
1660899600,2022-08-19 09:00:00,APE/USDT,5.2602,5.2896,5.2292,5.274,56721.58747811,298201.559983239565
1660896000,2022-08-19 08:00:00,APE/USDT,5.2861,5.2886,5.1943,5.2568,131874.80574184,692767.930161288197
1660892400,2022-08-19 07:00:00,APE/USDT,5.2527,5.3169,5.2445,5.2858,151659.56859549,799859.842234172851
1660888800,2022-08-19 06:00:00,APE/USDT,5.6822,5.6851,5.1192,5.254,359479.97254457,1930626.727155076416
1660885200,2022-08-19 05:00:00,APE/USDT,5.6877,5.7045,5.6563,5.6825,31123.59749053,176742.120675657228
1660881600,2022-08-19 04:00:00,APE/USDT,5.667,5.7141,5.6518,5.6873,116138.84671603,660235.208123986626
1660878000,2022-08-19 03:00:00,APE/USDT,5.6479,5.7022,5.6052,5.668,84752.46032286,478984.339135430768
1660874400,2022-08-19 02:00:00,APE/USDT,5.6009,5.6484,5.5584,5.6424,128652.30504807,721394.72095919819
1660870800,2022-08-19 01:00:00,APE/USDT,5.688,5.6965,5.5399,5.6007,308689.99665455,1727192.717800140331
1660867200,2022-08-19 00:00:00,APE/USDT,5.7701,5.801,5.6,5.6853,433760.70663295,2473515.341225821755
1660863600,2022-08-18 23:00:00,APE/USDT,6.1121,6.1471,5.5045,5.7701,660345.75103189,3829386.00672900455
1660860000,2022-08-18 22:00:00,APE/USDT,6.1521,6.1783,6.1091,6.1125,34330.30853876,210920.45067878287
1660856400,2022-08-18 21:00:00,APE/USDT,6.1653,6.171,6.1332,6.1579,16790.22869607,103268.084712168067
1660852800,2022-08-18 20:00:00,APE/USDT,6.1565,6.18,6.1311,6.1635,35771.33993311,220260.861575811056
1660849200,2022-08-18 19:00:00,APE/USDT,6.1165,6.1649,6.1054,6.1571,31203.9644643,191727.603141077097
1660845600,2022-08-18 18:00:00,APE/USDT,6.148,6.1631,6.075,6.1139,115782.06051338,709463.287372129601
1660842000,2022-08-18 17:00:00,APE/USDT,6.2496,6.293,6.1378,6.1515,66916.66267991,415847.591428429713
1660838400,2022-08-18 16:00:00,APE/USDT,6.3227,6.3254,6.2277,6.2511,85815.45150673,537430.599005752084
1660834800,2022-08-18 15:00:00,APE/USDT,6.2898,6.3423,6.2636,6.3219,29315.10824417,184517.910794269829
1660831200,2022-08-18 14:00:00,APE/USDT,6.308,6.3696,6.2576,6.2918,42759.59093654,269945.748846638836
1660827600,2022-08-18 13:00:00,APE/USDT,6.3976,6.3985,6.2886,6.3149,49883.9834113,315742.753394655912
1660824000,2022-08-18 12:00:00,APE/USDT,6.3364,6.4261,6.3346,6.391,117750.67385941,751541.315265841251
1660820400,2022-08-18 11:00:00,APE/USDT,6.2435,6.3676,6.2266,6.3384,47216.36928294,297176.059879100816
1660816800,2022-08-18 10:00:00,APE/USDT,6.1958,6.3134,6.1952,6.2435,61066.59055676,382205.826110688096
1660813200,2022-08-18 09:00:00,APE/USDT,6.1849,6.2022,6.1535,6.1973,12585.68485741,77704.70232964596
1660809600,2022-08-18 08:00:00,APE/USDT,6.1889,6.1989,6.1536,6.184,17028.26249433,105229.317485161284
1660806000,2022-08-18 07:00:00,APE/USDT,6.1517,6.1956,6.1307,6.1863,29144.68742224,179736.720459160287
1660802400,2022-08-18 06:00:00,APE/USDT,6.1476,6.2,6.1455,6.1505,15669.18054292,96662.649648424423
1660798800,2022-08-18 05:00:00,APE/USDT,6.1482,6.1964,6.1454,6.1476,30472.5588193,188050.490711202221
1660795200,2022-08-18 04:00:00,APE/USDT,6.1773,6.1957,6.1118,6.1418,42401.67996505,261241.549511914118
1660791600,2022-08-18 03:00:00,APE/USDT,6.1586,6.2072,6.149,6.1751,52007.84276663,321467.165090300818
1660788000,2022-08-18 02:00:00,APE/USDT,6.1457,6.1805,6.1242,6.1556,43547.48737761,268117.742018108962
1660784400,2022-08-18 01:00:00,APE/USDT,6.1403,6.1665,6.1006,6.1475,26594.90997233,163103.480035324574
1660780800,2022-08-18 00:00:00,APE/USDT,6.1079,6.1601,6.0228,6.1415,74600.54478204,454827.016725541481
1660777200,2022-08-17 23:00:00,APE/USDT,6.0505,6.1176,6.0132,6.1025,62599.89910174,380528.312350071603
1660773600,2022-08-17 22:00:00,APE/USDT,6.0503,6.0768,5.9969,6.0467,27927.19065216,168518.289358359695
1660770000,2022-08-17 21:00:00,APE/USDT,6.0945,6.0987,5.9633,6.0452,34644.65286985,208638.571504513211
1660766400,2022-08-17 20:00:00,APE/USDT,6.0523,6.1191,6.0147,6.0974,25899.75949086,157515.447609738978
1660762800,2022-08-17 19:00:00,APE/USDT,6.1066,6.1308,6.032,6.0637,24811.91889042,150483.567494911298
1660759200,2022-08-17 18:00:00,APE/USDT,6.1076,6.1489,6.0624,6.1007,88304.50739772,539598.458387166639
1660755600,2022-08-17 17:00:00,APE/USDT,6.0554,6.1137,6.0347,6.1137,20974.94316561,127278.313111819764
1660752000,2022-08-17 16:00:00,APE/USDT,6.0167,6.0761,5.9972,6.0557,22029.57552948,133074.31706607491
1660748400,2022-08-17 15:00:00,APE/USDT,5.99,6.04,5.9797,6.0192,15556.88736543,93435.221751470507
1660744800,2022-08-17 14:00:00,APE/USDT,6.0031,6.0271,5.9573,5.9892,49680.71494579,298143.561891962195
1660741200,2022-08-17 13:00:00,APE/USDT,6.1231,6.1305,5.94,6.0119,169412.89792857,1022072.853477247991
1660737600,2022-08-17 12:00:00,APE/USDT,6.2446,6.2446,6.082,6.1256,98161.90593452,602699.099662543938
1660734000,2022-08-17 11:00:00,APE/USDT,6.234,6.2576,6.206,6.2432,30496.17881113,189995.459460818077
1660730400,2022-08-17 10:00:00,APE/USDT,6.3094,6.3097,6.1784,6.2326,44042.36234841,274001.995078904351
1660726800,2022-08-17 09:00:00,APE/USDT,6.2571,6.3262,6.2542,6.312,14812.50578654,93245.724502242571
1660723200,2022-08-17 08:00:00,APE/USDT,6.2682,6.282,6.2182,6.2519,14918.06912013,93243.694322774686
1660719600,2022-08-17 07:00:00,APE/USDT,6.4066,6.4066,6.2222,6.2718,64090.76807641,402418.873944311733
1660716000,2022-08-17 06:00:00,APE/USDT,6.3821,6.4358,6.3821,6.4022,36665.45495363,234838.479873267925
1660712400,2022-08-17 05:00:00,APE/USDT,6.366,6.3972,6.355,6.3795,27762.11616985,177165.755461094157
1660708800,2022-08-17 04:00:00,APE/USDT,6.3645,6.389,6.3443,6.3651,17442.24529988,110950.744743806974
1660705200,2022-08-17 03:00:00,APE/USDT,6.3414,6.3874,6.3272,6.3627,45814.46798312,291087.367643745609
1660701600,2022-08-17 02:00:00,APE/USDT,6.3163,6.3881,6.2886,6.3401,55938.18709199,354742.58627602115
1660698000,2022-08-17 01:00:00,APE/USDT,6.3304,6.3886,6.2848,6.318,112694.81434669,713117.537710687817
1660694400,2022-08-17 00:00:00,APE/USDT,6.1949,6.3476,6.1846,6.3317,142822.02073783,894758.467586234923
1660690800,2022-08-16 23:00:00,APE/USDT,6.1528,6.2118,6.1395,6.1929,26374.473191,162865.94701214561
1660687200,2022-08-16 22:00:00,APE/USDT,6.187,6.1896,6.1221,6.1528,32918.71164046,202328.712687826569
1660683600,2022-08-16 21:00:00,APE/USDT,6.2211,6.2316,6.153,6.184,18775.57373603,116315.545409374761
