https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMPL,Volume BTC
1645056000,2022-02-17 00:00:00,AMPL/BTC,0.00002321,0.00002458,0.00002306,0.00002379,15069.88,0.3584279419
1644969600,2022-02-16 00:00:00,AMPL/BTC,0.00002346,0.00002361,0.00002278,0.00002319,3101.19,0.0717804691
1644883200,2022-02-15 00:00:00,AMPL/BTC,0.0000222,0.00002379,0.00002186,0.00002343,18734.49796553,0.4314493113996487
1644796800,2022-02-14 00:00:00,AMPL/BTC,0.00002223,0.00002245,0.00002201,0.00002217,8035.36152949,0.1789288774699729
1644710400,2022-02-13 00:00:00,AMPL/BTC,0.00002201,0.00002272,0.00002191,0.00002221,8396.53271566,0.1869858782997952
1644624000,2022-02-12 00:00:00,AMPL/BTC,0.00002157,0.00002228,0.00002154,0.00002202,19131.76487716,0.4202304666999768
1644537600,2022-02-11 00:00:00,AMPL/BTC,0.00002343,0.00002403,0.00002126,0.00002153,75787.37,1.7309751826
1644451200,2022-02-10 00:00:00,AMPL/BTC,0.0000249,0.00002505,0.0000232,0.00002348,24029.04732707,0.5745103933999794
1644364800,2022-02-09 00:00:00,AMPL/BTC,0.00002471,0.00002552,0.00002456,0.00002492,15501.46393963,0.3880212446998834
1644278400,2022-02-08 00:00:00,AMPL/BTC,0.00002549,0.00002581,0.00002432,0.00002472,17440.08,0.4381186909
1644192000,2022-02-07 00:00:00,AMPL/BTC,0.00002653,0.0000266,0.00002406,0.00002551,41250.65,1.034087582
1644105600,2022-02-06 00:00:00,AMPL/BTC,0.00002921,0.00002941,0.00002639,0.00002652,19495.56,0.5507934554
1644019200,2022-02-05 00:00:00,AMPL/BTC,0.00002935,0.0000306,0.00002745,0.0000292,47828.30479319,1.3901664198998362
1643932800,2022-02-04 00:00:00,AMPL/BTC,0.00002618,0.00003046,0.00002618,0.00002924,39106.81,1.1275676133
1643846400,2022-02-03 00:00:00,AMPL/BTC,0.0000264,0.00002695,0.00002582,0.00002611,11089.64,0.2936462532
1643760000,2022-02-02 00:00:00,AMPL/BTC,0.00002507,0.00002731,0.00002507,0.00002642,15904.32077341,0.4177283778975475
1643673600,2022-02-01 00:00:00,AMPL/BTC,0.00002459,0.00002523,0.00002433,0.00002517,12906.57,0.319209455
1643587200,2022-01-31 00:00:00,AMPL/BTC,0.00002505,0.00002545,0.0000245,0.00002461,5763.25985129,0.1436898262846059
1643500800,2022-01-30 00:00:00,AMPL/BTC,0.00002481,0.00002558,0.00002432,0.00002502,12198.40990223,0.3047304234722813
1643414400,2022-01-29 00:00:00,AMPL/BTC,0.00002392,0.00002485,0.00002375,0.00002471,7713.6,0.1875774126
1643328000,2022-01-28 00:00:00,AMPL/BTC,0.00002332,0.0000247,0.00002324,0.00002394,15962.57216669,0.3815129497755565
1643241600,2022-01-27 00:00:00,AMPL/BTC,0.00002378,0.00002471,0.00002324,0.00002333,6865.78,0.1651388405
1643155200,2022-01-26 00:00:00,AMPL/BTC,0.00002291,0.00002447,0.00002267,0.00002373,25976.05,0.6163928579
1643068800,2022-01-25 00:00:00,AMPL/BTC,0.00002249,0.0000237,0.00002212,0.00002285,35410.15666666,0.8051084693998504
1642982400,2022-01-24 00:00:00,AMPL/BTC,0.00002408,0.00002497,0.00002234,0.00002249,26366.06488496,0.6251213971999264
1642896000,2022-01-23 00:00:00,AMPL/BTC,0.00002448,0.00002582,0.00002379,0.00002405,23958.77,0.5938489574084389
1642809600,2022-01-22 00:00:00,AMPL/BTC,0.00002186,0.00002523,0.00002095,0.00002441,154309.42270806,3.5252006875999513
1642723200,2022-01-21 00:00:00,AMPL/BTC,0.00002567,0.00002684,0.00002126,0.00002205,89538.43326016,2.1587513571996934
1642636800,2022-01-20 00:00:00,AMPL/BTC,0.00002592,0.00002889,0.0000256,0.00002576,55764.66198558,1.4978295061333834
1642550400,2022-01-19 00:00:00,AMPL/BTC,0.00002642,0.00002768,0.00002451,0.00002593,182454.42638308,4.6994240046996787
1642464000,2022-01-18 00:00:00,AMPL/BTC,0.00003071,0.00003155,0.00002632,0.0000264,244688.26702158,7.0185654836839471
1642377600,2022-01-17 00:00:00,AMPL/BTC,0.00002423,0.00003156,0.00002402,0.00003072,77617.25911586,2.2284522836883316
1642291200,2022-01-16 00:00:00,AMPL/BTC,0.00002182,0.00002485,0.00002174,0.00002412,215858.61504431,5.0543535936997742
1642204800,2022-01-15 00:00:00,AMPL/BTC,0.00002228,0.00002322,0.00002141,0.00002185,31937.91116308,0.7159828938799844
1642118400,2022-01-14 00:00:00,AMPL/BTC,0.00002204,0.00002281,0.00002137,0.00002227,55022.80054333,1.2308588887971527
1642032000,2022-01-13 00:00:00,AMPL/BTC,0.00002017,0.00002212,0.00002009,0.00002212,13990.39445389,0.3010812956522632
1641945600,2022-01-12 00:00:00,AMPL/BTC,0.00002007,0.00002072,0.00001965,0.00002019,21727.92,0.4369617848
1641859200,2022-01-11 00:00:00,AMPL/BTC,0.00001699,0.00002019,0.00001693,0.00001999,19499.75811881,0.3672422408997691
1641772800,2022-01-10 00:00:00,AMPL/BTC,0.00001733,0.00001783,0.00001675,0.00001688,15015.54691237,0.2595939421899802
1641686400,2022-01-09 00:00:00,AMPL/BTC,0.00001755,0.00001793,0.0000172,0.00001729,8997.06012928,0.1584294307998912
1641600000,2022-01-08 00:00:00,AMPL/BTC,0.0000179,0.00001858,0.00001735,0.00001753,26514.32045676,0.4735797268998164
1641513600,2022-01-07 00:00:00,AMPL/BTC,0.00001811,0.00001867,0.0000176,0.00001778,31590.44748291,0.5763994835399874
1641427200,2022-01-06 00:00:00,AMPL/BTC,0.00001686,0.00001846,0.00001647,0.000018,58702.28544212,1.0177451583298087
1641340800,2022-01-05 00:00:00,AMPL/BTC,0.0000185,0.00001911,0.00001625,0.00001675,184345.88467656,3.217543700809701
1641254400,2022-01-04 00:00:00,AMPL/BTC,0.00001812,0.00001922,0.00001812,0.00001866,19521.17264308,0.3609126392999976
1641168000,2022-01-03 00:00:00,AMPL/BTC,0.00001905,0.00001916,0.00001793,0.00001812,44582.0668787,0.828372482969856
1641081600,2022-01-02 00:00:00,AMPL/BTC,0.00001895,0.00001935,0.0000189,0.00001904,1487.46,0.0284786597
1640995200,2022-01-01 00:00:00,AMPL/BTC,0.0000194,0.0000196,0.00001873,0.00001892,4027.51928041,0.0769038301766761
1640908800,2021-12-31 00:00:00,AMPL/BTC,0.00001915,0.00001964,0.00001875,0.00001956,4287.06472505,0.082061201499982
1640822400,2021-12-30 00:00:00,AMPL/BTC,0.00001892,0.00002011,0.00001861,0.00001912,23437.87,0.4448071384
1640736000,2021-12-29 00:00:00,AMPL/BTC,0.00001877,0.00001943,0.00001874,0.0000191,7989.16037062,0.1520458599898932
1640649600,2021-12-28 00:00:00,AMPL/BTC,0.00001877,0.00001923,0.00001846,0.00001861,14127.00078601,0.2635235320298274
