https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDN,Volume USDT
1655031600,2022-06-12 11:00:00,USDN/USDT,0.983,0.9862,0.9818,0.9862,6799.2316,6684.06654558
1655028000,2022-06-12 10:00:00,USDN/USDT,0.9847,0.9851,0.9817,0.9828,3913.886,3849.38673773
1655024400,2022-06-12 09:00:00,USDN/USDT,0.9827,0.9852,0.9814,0.9844,4720.0798,4641.41146006
1655020800,2022-06-12 08:00:00,USDN/USDT,0.9824,0.986,0.9811,0.9828,8362.89555398,8222.673215746146
1655017200,2022-06-12 07:00:00,USDN/USDT,0.9822,0.9824,0.9811,0.9822,3402.9705,3342.63215755
1655013600,2022-06-12 06:00:00,USDN/USDT,0.9824,0.9825,0.9811,0.9824,4349.8721,4271.17323073
1655010000,2022-06-12 05:00:00,USDN/USDT,0.9823,0.9824,0.9812,0.9824,3516.432,3453.8598784
1655006400,2022-06-12 04:00:00,USDN/USDT,0.9807,0.9827,0.9807,0.9823,4123.98432279,4050.579098535733
1655002800,2022-06-12 03:00:00,USDN/USDT,0.9825,0.9825,0.9807,0.9811,4388.0546,4305.10392197
1654999200,2022-06-12 02:00:00,USDN/USDT,0.9825,0.9825,0.9807,0.9822,3025.7428,2972.38406396
1654995600,2022-06-12 01:00:00,USDN/USDT,0.9825,0.9827,0.9807,0.9822,3291.7782,3232.88289606
1654992000,2022-06-12 00:00:00,USDN/USDT,0.9807,0.9827,0.9807,0.9825,3743.4229,3675.74725343
1654988400,2022-06-11 23:00:00,USDN/USDT,0.9823,0.9826,0.9807,0.9823,3721.9764,3655.5918516
1654984800,2022-06-11 22:00:00,USDN/USDT,0.9825,0.9826,0.9807,0.9823,5267.3466,5171.10752728
1654981200,2022-06-11 21:00:00,USDN/USDT,0.9797,0.9826,0.9797,0.9824,3713.6299,3647.63806436
1654977600,2022-06-11 20:00:00,USDN/USDT,0.9801,0.9827,0.9793,0.9825,3612.18872323,3545.867591268121
1654974000,2022-06-11 19:00:00,USDN/USDT,0.9819,0.9843,0.98,0.9823,6088.00924078,5982.491266595676
1654970400,2022-06-11 18:00:00,USDN/USDT,0.9849,0.985,0.9744,0.983,9744.2897,9558.03801754
1654966800,2022-06-11 17:00:00,USDN/USDT,0.9843,0.9852,0.9813,0.9849,3468.0885,3408.98993077
1654963200,2022-06-11 16:00:00,USDN/USDT,0.9834,0.9846,0.9812,0.9825,4536.9092,4460.2676426
1654959600,2022-06-11 15:00:00,USDN/USDT,0.9843,0.9846,0.9813,0.9834,3209.3490048,3156.79571192272
1654956000,2022-06-11 14:00:00,USDN/USDT,0.9811,0.9846,0.9811,0.9844,4009.6136,3943.0667503
1654952400,2022-06-11 13:00:00,USDN/USDT,0.9813,0.9869,0.9806,0.9815,9735.92286989,9571.866865976925
1654948800,2022-06-11 12:00:00,USDN/USDT,0.9823,0.9827,0.9806,0.9814,3430.4681,3369.00535587
1654945200,2022-06-11 11:00:00,USDN/USDT,0.9827,0.9827,0.9805,0.9825,3380.135,3320.30227796
1654941600,2022-06-11 10:00:00,USDN/USDT,0.9822,0.9826,0.98,0.981,4526.1368,4441.59715825
1654938000,2022-06-11 09:00:00,USDN/USDT,0.9822,0.9826,0.98,0.9821,3996.6351,3924.81010808
1654934400,2022-06-11 08:00:00,USDN/USDT,0.9895,0.9896,0.9801,0.9826,5252.1941,5171.98915041
1654930800,2022-06-11 07:00:00,USDN/USDT,0.9809,0.9899,0.98,0.9896,14050.2973314,13828.45824357146
1654927200,2022-06-11 06:00:00,USDN/USDT,0.9801,0.981,0.9801,0.9808,3080.7636,3021.73465608
1654923600,2022-06-11 05:00:00,USDN/USDT,0.9744,0.9803,0.9712,0.9803,4374.687,4270.87618074
1654920000,2022-06-11 04:00:00,USDN/USDT,0.9796,0.9799,0.9709,0.9744,5129.005,5002.3462282
1654916400,2022-06-11 03:00:00,USDN/USDT,0.9799,0.9825,0.9767,0.9798,4878.3619,4779.29323859
1654912800,2022-06-11 02:00:00,USDN/USDT,0.9767,0.9803,0.9767,0.9801,3758.2247,3680.34204785
1654909200,2022-06-11 01:00:00,USDN/USDT,0.9773,0.9794,0.9746,0.9789,3261.324,3188.75276912
1654905600,2022-06-11 00:00:00,USDN/USDT,0.9777,0.9778,0.9746,0.9776,3352.5934,3277.23121157
1654902000,2022-06-10 23:00:00,USDN/USDT,0.9849,0.9852,0.9744,0.9775,4099.9284,4010.27849364
1654898400,2022-06-10 22:00:00,USDN/USDT,0.9834,0.9858,0.98,0.985,5502.2303,5406.84670155
1654894800,2022-06-10 21:00:00,USDN/USDT,0.9822,0.9857,0.98,0.9831,4114.12167401,4043.712468911657
1654891200,2022-06-10 20:00:00,USDN/USDT,0.9827,0.9831,0.98,0.9821,2702.3303,2654.00496308
1654887600,2022-06-10 19:00:00,USDN/USDT,0.9754,0.9858,0.9732,0.9838,8589.6813,8425.18497931
1654884000,2022-06-10 18:00:00,USDN/USDT,0.9769,0.9788,0.9754,0.9758,2394.28806759,2342.005492759368
1654880400,2022-06-10 17:00:00,USDN/USDT,0.9702,0.979,0.9701,0.9774,4741.95150036,4619.044631862332
1654876800,2022-06-10 16:00:00,USDN/USDT,0.9724,0.9728,0.9703,0.9724,2922.2841,2841.73006223
1654873200,2022-06-10 15:00:00,USDN/USDT,0.9725,0.9753,0.9701,0.9725,4078.0063,3967.107033
1654869600,2022-06-10 14:00:00,USDN/USDT,0.9712,0.973,0.9701,0.9727,3943.67859888,3833.39755219024
1654866000,2022-06-10 13:00:00,USDN/USDT,0.98,0.9801,0.9701,0.9716,4105.9356,4003.05577754
1654862400,2022-06-10 12:00:00,USDN/USDT,0.9778,0.9802,0.9765,0.9799,3201.5231,3133.92102855
1654858800,2022-06-10 11:00:00,USDN/USDT,0.9729,0.9807,0.9724,0.9792,5476.7384541,5345.78334155013
1654855200,2022-06-10 10:00:00,USDN/USDT,0.9722,0.9729,0.9706,0.9728,2907.59968668,2825.849445400972
1654851600,2022-06-10 09:00:00,USDN/USDT,0.9729,0.9736,0.9725,0.973,2634.0913,2563.78765475
1654848000,2022-06-10 08:00:00,USDN/USDT,0.9757,0.9757,0.9729,0.9734,3886.3087,3785.91654657
1654844400,2022-06-10 07:00:00,USDN/USDT,0.9741,0.9792,0.9732,0.9756,5089.7072364,4974.216077885137
1654840800,2022-06-10 06:00:00,USDN/USDT,0.9727,0.9775,0.9704,0.9761,3059.4985,2974.48892671
1654837200,2022-06-10 05:00:00,USDN/USDT,0.9784,0.9792,0.9687,0.9726,9810.9794,9552.66362615
1654833600,2022-06-10 04:00:00,USDN/USDT,0.9716,0.9789,0.9693,0.9784,5832.5606,5684.2497404
1654830000,2022-06-10 03:00:00,USDN/USDT,0.9712,0.9717,0.9687,0.9715,3578.8581,3475.7210554
1654826400,2022-06-10 02:00:00,USDN/USDT,0.9701,0.9717,0.9701,0.9714,2536.4241,2463.06748716
1654822800,2022-06-10 01:00:00,USDN/USDT,0.969,0.9701,0.969,0.9701,3301.7418,3202.769194
1654819200,2022-06-10 00:00:00,USDN/USDT,0.968,0.9793,0.9655,0.9687,7958.0984459,7733.92001752987
1654815600,2022-06-09 23:00:00,USDN/USDT,0.967,0.9705,0.9656,0.968,4655.6848,4505.19919921
1654812000,2022-06-09 22:00:00,USDN/USDT,0.9887,0.9888,0.9655,0.9656,15594.95627258,15230.194904802434
1654808400,2022-06-09 21:00:00,USDN/USDT,0.9888,0.9889,0.988,0.9887,3997.1255,3951.66076701
1654804800,2022-06-09 20:00:00,USDN/USDT,0.9887,0.9889,0.988,0.9887,4454.2083686,4403.30978979854
1654801200,2022-06-09 19:00:00,USDN/USDT,0.9887,0.9889,0.988,0.9889,3898.5824,3853.7115256
1654797600,2022-06-09 18:00:00,USDN/USDT,0.9855,0.9888,0.9841,0.9887,3944.395,3891.17897801
1654794000,2022-06-09 17:00:00,USDN/USDT,0.9857,0.986,0.9841,0.9854,2849.7108,2807.25969262
1654790400,2022-06-09 16:00:00,USDN/USDT,0.986,0.9861,0.984,0.9857,3610.2335,3558.925564
1654786800,2022-06-09 15:00:00,USDN/USDT,0.986,0.9864,0.9831,0.9858,3481.4098,3431.82927438
1654783200,2022-06-09 14:00:00,USDN/USDT,0.9843,0.9865,0.9831,0.9831,3554.6659,3502.40091381
1654779600,2022-06-09 13:00:00,USDN/USDT,0.986,0.9864,0.983,0.9843,2830.2203,2788.81511435
1654776000,2022-06-09 12:00:00,USDN/USDT,0.9863,0.9864,0.983,0.986,3657.073,3605.022959
1654772400,2022-06-09 11:00:00,USDN/USDT,0.9831,0.9865,0.983,0.986,4026.1751,3966.71223643
1654768800,2022-06-09 10:00:00,USDN/USDT,0.985,0.9858,0.9827,0.9858,3044.5423,2997.70993301
1654765200,2022-06-09 09:00:00,USDN/USDT,0.9815,0.9879,0.9814,0.9862,3625.17492627,3574.449052057649
1654761600,2022-06-09 08:00:00,USDN/USDT,0.9835,0.9852,0.9801,0.9849,6352.1629,6247.99763001
1654758000,2022-06-09 07:00:00,USDN/USDT,0.9831,0.9839,0.9831,0.9835,3047.323,2997.32632676
1654754400,2022-06-09 06:00:00,USDN/USDT,0.9831,0.9839,0.9831,0.9839,3279.0813,3225.55772603
1654750800,2022-06-09 05:00:00,USDN/USDT,0.9838,0.9839,0.9831,0.9837,2952.9468,2904.85396794
1654747200,2022-06-09 04:00:00,USDN/USDT,0.9839,0.984,0.9838,0.9838,3167.7875,3116.6162
1654743600,2022-06-09 03:00:00,USDN/USDT,0.9831,0.984,0.9831,0.9839,3243.5965,3190.98449229
1654740000,2022-06-09 02:00:00,USDN/USDT,0.9839,0.9839,0.9831,0.9839,5797.3574,5702.19154434
1654736400,2022-06-09 01:00:00,USDN/USDT,0.9866,0.9866,0.9835,0.9839,3263.9884,3211.72689292
1654732800,2022-06-09 00:00:00,USDN/USDT,0.9869,0.9876,0.984,0.9867,2699.0452,2663.1712768
1654729200,2022-06-08 23:00:00,USDN/USDT,0.9872,0.9876,0.984,0.9872,3282.2583,3240.4517672
1654725600,2022-06-08 22:00:00,USDN/USDT,0.9808,0.9949,0.9803,0.9875,18285.66317758,18058.561760752862
1654722000,2022-06-08 21:00:00,USDN/USDT,0.9857,0.9857,0.9801,0.9808,3965.9516,3894.86992788
1654718400,2022-06-08 20:00:00,USDN/USDT,0.9873,0.9877,0.984,0.9857,3408.71063293,3361.979273094961
1654714800,2022-06-08 19:00:00,USDN/USDT,0.9885,0.9886,0.9841,0.987,3440.5506,3397.29822048
1654711200,2022-06-08 18:00:00,USDN/USDT,0.9846,0.9887,0.9839,0.9883,5546.6026,5473.25692584
1654707600,2022-06-08 17:00:00,USDN/USDT,0.9842,0.9847,0.9839,0.9846,3740.5292,3682.17429832
1654704000,2022-06-08 16:00:00,USDN/USDT,0.9843,0.9875,0.9842,0.9875,3138.9894,3096.3186541
1654700400,2022-06-08 15:00:00,USDN/USDT,0.9847,0.9883,0.9843,0.9862,5874.46970572,5796.557802843056
1654696800,2022-06-08 14:00:00,USDN/USDT,0.9847,0.9848,0.983,0.9847,3828.68189428,3767.816158246944
1654693200,2022-06-08 13:00:00,USDN/USDT,0.9846,0.9848,0.9833,0.9846,3119.3198,3070.28414039
1654689600,2022-06-08 12:00:00,USDN/USDT,0.9848,0.9849,0.9845,0.9847,3102,3054.5262
1654686000,2022-06-08 11:00:00,USDN/USDT,0.9847,0.985,0.9829,0.9846,2996.2183,2948.39206406
1654682400,2022-06-08 10:00:00,USDN/USDT,0.9839,0.985,0.9832,0.9846,2782.2661,2738.81079639
1654678800,2022-06-08 09:00:00,USDN/USDT,0.9835,0.9871,0.9835,0.9839,2722.9644,2684.3320874
1654675200,2022-06-08 08:00:00,USDN/USDT,0.9835,0.9871,0.9835,0.9871,3392.1821,3347.34469535
1654671600,2022-06-08 07:00:00,USDN/USDT,0.9867,0.9872,0.9835,0.9868,3456.35974424,3410.889208203728
1654668000,2022-06-08 06:00:00,USDN/USDT,0.9843,0.9872,0.9835,0.9869,3599.3307,3546.35927403
1654664400,2022-06-08 05:00:00,USDN/USDT,0.984,0.9845,0.9836,0.9844,2977.8199,2931.29628495
1654660800,2022-06-08 04:00:00,USDN/USDT,0.9883,0.9901,0.984,0.9865,4338.8466,4283.920898961293
1654657200,2022-06-08 03:00:00,USDN/USDT,0.9894,0.9894,0.9879,0.9883,3187.1433,3152.5498939
1654653600,2022-06-08 02:00:00,USDN/USDT,0.9885,0.9909,0.987,0.9894,2872.4088,2840.76323609
1654650000,2022-06-08 01:00:00,USDN/USDT,0.9885,0.9887,0.988,0.9887,3701.324,3658.70364282
1654646400,2022-06-08 00:00:00,USDN/USDT,0.9893,0.9893,0.988,0.9886,3606.5514,3566.0275146
1654642800,2022-06-07 23:00:00,USDN/USDT,0.9903,0.9904,0.988,0.9891,3310.4504,3275.38575953
1654639200,2022-06-07 22:00:00,USDN/USDT,0.989,0.9909,0.989,0.9905,3777.0316,3737.83156504
1654635600,2022-06-07 21:00:00,USDN/USDT,0.989,0.9896,0.9879,0.9894,3670.7459,3629.66395165
1654632000,2022-06-07 20:00:00,USDN/USDT,0.989,0.9903,0.9882,0.99,3189.8526,3154.54325055
1654628400,2022-06-07 19:00:00,USDN/USDT,0.9893,0.9899,0.9883,0.9894,3326.62697873,3290.457369434827
1654624800,2022-06-07 18:00:00,USDN/USDT,0.9899,0.9899,0.9883,0.9893,2958.6169,2926.74138336
1654621200,2022-06-07 17:00:00,USDN/USDT,0.9899,0.99,0.9883,0.9899,3606.7876,3569.78240922
1654617600,2022-06-07 16:00:00,USDN/USDT,0.989,0.9909,0.9883,0.9908,2622.7956,2595.9724566
1654614000,2022-06-07 15:00:00,USDN/USDT,0.9925,0.9925,0.9883,0.9893,2966.0336,2935.99899657
1654610400,2022-06-07 14:00:00,USDN/USDT,0.99,0.9931,0.9896,0.9919,5890.2642,5836.15234459
1654606800,2022-06-07 13:00:00,USDN/USDT,0.9887,0.9901,0.9866,0.9901,20766.1389,20552.60984845
1654603200,2022-06-07 12:00:00,USDN/USDT,0.987,0.9888,0.9866,0.9887,4243.2307,4188.55360862
1654599600,2022-06-07 11:00:00,USDN/USDT,0.9891,0.9891,0.9866,0.987,2675.4337,2642.35784947
1654596000,2022-06-07 10:00:00,USDN/USDT,0.9875,0.9896,0.9866,0.9893,4324.7218,4271.03809613
1654592400,2022-06-07 09:00:00,USDN/USDT,0.987,0.9898,0.9867,0.9875,1638.8856,1618.63488347
1654588800,2022-06-07 08:00:00,USDN/USDT,0.9867,0.9899,0.9867,0.9897,2857.81875094,2823.781968674192
1654585200,2022-06-07 07:00:00,USDN/USDT,0.9884,0.9887,0.9867,0.9883,2816.6276,2784.08805292
1654581600,2022-06-07 06:00:00,USDN/USDT,0.987,0.9888,0.9866,0.9886,3145.47290001,3106.490006899888
1654578000,2022-06-07 05:00:00,USDN/USDT,0.9884,0.9887,0.9866,0.9874,1794.5962,1773.02605851
1654574400,2022-06-07 04:00:00,USDN/USDT,0.987,0.9888,0.9866,0.9886,5179.5278,5115.98322192
1654570800,2022-06-07 03:00:00,USDN/USDT,0.9866,0.9871,0.9866,0.987,3756.8576,3707.68676306
1654567200,2022-06-07 02:00:00,USDN/USDT,0.9871,0.9887,0.9866,0.9866,3628.1553,3581.71781521
1654563600,2022-06-07 01:00:00,USDN/USDT,0.9886,0.9887,0.9867,0.9871,2881.0052,2845.31933899
1654560000,2022-06-07 00:00:00,USDN/USDT,0.9871,0.9887,0.9866,0.9884,3572.7638,3527.54111061
1654556400,2022-06-06 23:00:00,USDN/USDT,0.9886,0.9887,0.9867,0.9871,2631.573,2598.11725442
1654552800,2022-06-06 22:00:00,USDN/USDT,0.9877,0.9888,0.9867,0.9887,3047.9806,3011.06249166
1654549200,2022-06-06 21:00:00,USDN/USDT,0.9832,0.9887,0.9831,0.9877,7113.4791,7004.82513924
1654545600,2022-06-06 20:00:00,USDN/USDT,0.9859,0.9898,0.9831,0.9866,4064.4736,4012.72200897
1654542000,2022-06-06 19:00:00,USDN/USDT,0.9853,0.9899,0.9832,0.9897,4764.7097,4701.31121929
1654538400,2022-06-06 18:00:00,USDN/USDT,0.9845,0.9859,0.9813,0.9859,5299.64354577,5219.602376397181
1654534800,2022-06-06 17:00:00,USDN/USDT,0.9893,0.9898,0.9826,0.9863,8866.322,8738.77302422
1654531200,2022-06-06 16:00:00,USDN/USDT,0.9868,0.9899,0.986,0.9895,3316.48071624,3275.372330243752
1654527600,2022-06-06 15:00:00,USDN/USDT,0.9878,0.9878,0.9868,0.9872,2839.8414,2803.52923282
1654524000,2022-06-06 14:00:00,USDN/USDT,0.9872,0.988,0.9855,0.9877,4034.2542,3981.68556413
1654520400,2022-06-06 13:00:00,USDN/USDT,0.987,0.9897,0.9865,0.9872,4094.1838,4043.43578833
1654516800,2022-06-06 12:00:00,USDN/USDT,0.9858,0.9904,0.9857,0.9878,4955.802,4894.6328452
1654513200,2022-06-06 11:00:00,USDN/USDT,0.9847,0.9899,0.984,0.9858,12037.3551,11893.40356771
1654509600,2022-06-06 10:00:00,USDN/USDT,0.9843,0.9899,0.9839,0.9852,15584.97126212,15406.755235912588
1654506000,2022-06-06 09:00:00,USDN/USDT,0.9764,0.9844,0.97,0.9839,19068.26011057,18654.420394722496
1654502400,2022-06-06 08:00:00,USDN/USDT,0.9845,0.985,0.9686,0.9768,17298.77748943,16887.895917547504
1654498800,2022-06-06 07:00:00,USDN/USDT,0.9533,0.9878,0.9533,0.9844,26709.20244971,26102.659631804687
1654495200,2022-06-06 06:00:00,USDN/USDT,0.9528,0.9532,0.9524,0.9528,3283.6986,3128.35362608
1654491600,2022-06-06 05:00:00,USDN/USDT,0.9532,0.9533,0.9528,0.9528,3379.1109,3220.26102097
1654488000,2022-06-06 04:00:00,USDN/USDT,0.951,0.9533,0.951,0.9531,3595.4355,3421.88572796
1654484400,2022-06-06 03:00:00,USDN/USDT,0.952,0.952,0.9505,0.9511,2823.4355,2685.48503748
1654480800,2022-06-06 02:00:00,USDN/USDT,0.9535,0.9536,0.9507,0.9523,4369.2087,4162.62270415
1654477200,2022-06-06 01:00:00,USDN/USDT,0.9527,0.9537,0.9527,0.9535,3061.3848,2919.00440536
1654473600,2022-06-06 00:00:00,USDN/USDT,0.9575,0.9578,0.9527,0.9532,3246.10954033,3104.453413592721
1654470000,2022-06-05 23:00:00,USDN/USDT,0.9578,0.9578,0.9542,0.9574,3546.3909,3394.85109678
1654466400,2022-06-05 22:00:00,USDN/USDT,0.9577,0.9578,0.9541,0.9575,4290.33224468,4105.922265113228
1654462800,2022-06-05 21:00:00,USDN/USDT,0.9577,0.9578,0.9567,0.9577,4228.6696,4049.08978509
1654459200,2022-06-05 20:00:00,USDN/USDT,0.9584,0.9606,0.9572,0.9577,4252.1035,4075.44573187
1654455600,2022-06-05 19:00:00,USDN/USDT,0.9603,0.9605,0.9586,0.9586,2786,2674.0647
1654452000,2022-06-05 18:00:00,USDN/USDT,0.959,0.9606,0.958,0.9602,3200.62994369,3070.18776111871
1654448400,2022-06-05 17:00:00,USDN/USDT,0.961,0.9613,0.958,0.959,3205.994,3077.71559258
1654444800,2022-06-05 16:00:00,USDN/USDT,0.9514,0.9616,0.9508,0.9611,9989.975,9558.25027889
1654441200,2022-06-05 15:00:00,USDN/USDT,0.9574,0.9574,0.9513,0.9518,3527.0064,3371.34199515
1654437600,2022-06-05 14:00:00,USDN/USDT,0.957,0.9575,0.9566,0.9574,3214.031,3076.27820416
1654434000,2022-06-05 13:00:00,USDN/USDT,0.9574,0.9574,0.9567,0.957,3737.52942467,3577.840654819058
1654430400,2022-06-05 12:00:00,USDN/USDT,0.9574,0.9574,0.9568,0.9573,3227.857,3090.2229776
1654426800,2022-06-05 11:00:00,USDN/USDT,0.9587,0.9592,0.9571,0.9573,3250.6242,3115.30354275
1654423200,2022-06-05 10:00:00,USDN/USDT,0.964,0.964,0.9579,0.9587,5147.9652,4940.39034839
1654419600,2022-06-05 09:00:00,USDN/USDT,0.9669,0.9671,0.962,0.9639,3239.019,3124.16467417
1654416000,2022-06-05 08:00:00,USDN/USDT,0.9658,0.967,0.9633,0.9667,2906.0162,2805.23100809
1654412400,2022-06-05 07:00:00,USDN/USDT,0.9673,0.9679,0.9647,0.9659,2891.5996,2796.38402324
1654408800,2022-06-05 06:00:00,USDN/USDT,0.9674,0.9678,0.9656,0.9675,3369.9077,3260.53307512
1654405200,2022-06-05 05:00:00,USDN/USDT,0.966,0.9679,0.9647,0.9674,3392.6475,3280.79591813
1654401600,2022-06-05 04:00:00,USDN/USDT,0.9676,0.9676,0.9647,0.966,3006.3246,2905.45022162
1654398000,2022-06-05 03:00:00,USDN/USDT,0.9673,0.9678,0.9671,0.9674,3294.6,3187.11928
1654394400,2022-06-05 02:00:00,USDN/USDT,0.9652,0.9676,0.9647,0.9675,3706.95256825,3579.8477116749
1654390800,2022-06-05 01:00:00,USDN/USDT,0.9652,0.9658,0.9646,0.9651,2460.1361,2374.55354826
1654387200,2022-06-05 00:00:00,USDN/USDT,0.9662,0.9704,0.9631,0.9653,4629.7627,4474.996989347841
1654383600,2022-06-04 23:00:00,USDN/USDT,0.9658,0.9663,0.9638,0.9659,3197.3423,3088.72360874
1654380000,2022-06-04 22:00:00,USDN/USDT,0.967,0.9704,0.9607,0.9662,8038.20069736,7766.891635670303
1654376400,2022-06-04 21:00:00,USDN/USDT,0.9663,0.9671,0.966,0.967,2082.0516,2012.29048244
1654372800,2022-06-04 20:00:00,USDN/USDT,0.9637,0.9664,0.9637,0.966,3739.04880562,3610.618233141168
1654369200,2022-06-04 19:00:00,USDN/USDT,0.969,0.9789,0.9619,0.9636,17168.1081,16661.26987724
1654365600,2022-06-04 18:00:00,USDN/USDT,0.9685,0.9704,0.9673,0.969,3113.5241,3018.67722115
1654362000,2022-06-04 17:00:00,USDN/USDT,0.9836,0.9837,0.9672,0.9685,16376.87178633,15960.841672904767
1654358400,2022-06-04 16:00:00,USDN/USDT,0.9837,0.9837,0.9812,0.9837,3519.7045,3461.37720505
1654354800,2022-06-04 15:00:00,USDN/USDT,0.9837,0.9838,0.9826,0.9836,3309.1529,3254.53041982
1654351200,2022-06-04 14:00:00,USDN/USDT,0.9839,0.984,0.9835,0.9836,3244,3190.9807
1654347600,2022-06-04 13:00:00,USDN/USDT,0.9849,0.9849,0.9836,0.984,2687.4,2644.32435195
1654344000,2022-06-04 12:00:00,USDN/USDT,0.9827,0.9852,0.9826,0.9844,3689.8934,3632.3378042
1654340400,2022-06-04 11:00:00,USDN/USDT,0.985,0.9854,0.9827,0.9831,4526.02800996,4455.936452322592
1654336800,2022-06-04 10:00:00,USDN/USDT,0.987,0.9877,0.985,0.9872,2802.8703,2765.91017494
1654333200,2022-06-04 09:00:00,USDN/USDT,0.994,0.9946,0.9852,0.9871,15343.7275,15191.27944965
1654329600,2022-06-04 08:00:00,USDN/USDT,0.9949,0.9951,0.992,0.9944,6926.6679,6886.09561286
1654326000,2022-06-04 07:00:00,USDN/USDT,0.9954,0.9954,0.993,0.9949,7399.7207,7361.95220613
1654322400,2022-06-04 06:00:00,USDN/USDT,0.991,0.9955,0.991,0.9954,4954.48352579,4921.632240963945
1654318800,2022-06-04 05:00:00,USDN/USDT,0.9954,0.9954,0.991,0.9931,11974.5144,11901.61159488
1654315200,2022-06-04 04:00:00,USDN/USDT,0.9947,0.9954,0.994,0.9954,8095.18263603,8054.448092124262
1654311600,2022-06-04 03:00:00,USDN/USDT,0.9955,0.9955,0.991,0.995,23200.8929051,23052.02470457705
1654308000,2022-06-04 02:00:00,USDN/USDT,0.9954,0.9956,0.995,0.9954,5332.9107,5308.4951475
1654304400,2022-06-04 01:00:00,USDN/USDT,0.9954,0.9954,0.995,0.9954,5806.7288,5779.71785936
1654300800,2022-06-04 00:00:00,USDN/USDT,0.9955,0.9955,0.995,0.9954,6503.8946,6473.815127
1654297200,2022-06-03 23:00:00,USDN/USDT,0.9954,0.9955,0.995,0.9955,6739.1584,6708.021508
1654293600,2022-06-03 22:00:00,USDN/USDT,0.9955,0.9956,0.995,0.9955,5528.78860305,5503.71374499658
1654290000,2022-06-03 21:00:00,USDN/USDT,0.9955,0.9956,0.995,0.9955,5291.7455,5268.2865725
1654286400,2022-06-03 20:00:00,USDN/USDT,0.9948,0.9956,0.9947,0.9956,6422.8756,6391.003922
1654282800,2022-06-03 19:00:00,USDN/USDT,0.9958,0.9958,0.994,0.9948,11163.5796,11107.4861247
1654279200,2022-06-03 18:00:00,USDN/USDT,0.9955,0.9959,0.994,0.9958,16402.96692618,16322.914845462662
1654275600,2022-06-03 17:00:00,USDN/USDT,0.9955,0.9956,0.995,0.9955,8866.5086,8825.1626948
1654272000,2022-06-03 16:00:00,USDN/USDT,0.9951,0.9959,0.9951,0.9956,5587.6286,5562.96719445
1654268400,2022-06-03 15:00:00,USDN/USDT,0.9958,0.996,0.995,0.9958,5906.3975,5881.44947446
1654264800,2022-06-03 14:00:00,USDN/USDT,0.9796,0.996,0.9795,0.9959,42461.97929046,41967.575049092708
1654261200,2022-06-03 13:00:00,USDN/USDT,0.9796,0.9797,0.979,0.9796,3327.8731,3259.90668333
1654257600,2022-06-03 12:00:00,USDN/USDT,0.986,0.9861,0.9792,0.9796,8220.16090954,8064.410898657292
1654254000,2022-06-03 11:00:00,USDN/USDT,0.986,0.9867,0.984,0.9867,3694.46737697,3638.446558596299
1654250400,2022-06-03 10:00:00,USDN/USDT,0.988,0.9881,0.986,0.986,2281.912,2253.62152039
1654246800,2022-06-03 09:00:00,USDN/USDT,0.99,0.9901,0.988,0.9881,3473.2409,3433.56665555
1654243200,2022-06-03 08:00:00,USDN/USDT,0.9491,0.9936,0.9491,0.9902,102438.64103988,100602.380251188946
1654239600,2022-06-03 07:00:00,USDN/USDT,0.9476,0.9483,0.9456,0.9483,277.74344567,263.104786048861
1654236000,2022-06-03 06:00:00,USDN/USDT,0.948,0.948,0.9455,0.9455,197.08412428,186.606933695012
1654232400,2022-06-03 05:00:00,USDN/USDT,0.9481,0.9481,0.9455,0.948,25.37960116,24.039526944269
1654228800,2022-06-03 04:00:00,USDN/USDT,0.9451,0.9451,0.9451,0.9451,0,0
1654225200,2022-06-03 03:00:00,USDN/USDT,0.9461,0.9461,0.9451,0.9451,273.0412,258.23224719
1654221600,2022-06-03 02:00:00,USDN/USDT,0.9461,0.9461,0.9461,0.9461,0,0
1654218000,2022-06-03 01:00:00,USDN/USDT,0.9461,0.9461,0.9461,0.9461,0,0
1654214400,2022-06-03 00:00:00,USDN/USDT,0.9461,0.9461,0.9461,0.9461,0.1347,0.12743967
1654210800,2022-06-02 23:00:00,USDN/USDT,0.9304,0.9849,0.9066,0.9461,254265.4124,240007.864552541979
1654207200,2022-06-02 22:00:00,USDN/USDT,0.9311,0.9311,0.9304,0.9304,103.625,96.46684118
1654203600,2022-06-02 21:00:00,USDN/USDT,0.9373,0.9385,0.9311,0.9311,320.7645,299.83231271
1654200000,2022-06-02 20:00:00,USDN/USDT,0.9456,0.9456,0.9373,0.9373,3398.2655,3190.40872303
1654196400,2022-06-02 19:00:00,USDN/USDT,0.9466,0.9466,0.9457,0.9457,436.1769,412.53840839
1654192800,2022-06-02 18:00:00,USDN/USDT,0.9469,0.9507,0.9468,0.9507,1200.0517,1136.24275986
1654189200,2022-06-02 17:00:00,USDN/USDT,0.9506,0.9506,0.9506,0.9506,5,4.753
1654185600,2022-06-02 16:00:00,USDN/USDT,0.9507,0.9508,0.9468,0.9469,761.07481704,722.021900641632
1654182000,2022-06-02 15:00:00,USDN/USDT,0.9469,0.9506,0.9468,0.9506,853.3715,808.95712216
1654178400,2022-06-02 14:00:00,USDN/USDT,0.9469,0.96,0.9468,0.9469,4588.74182568,4374.0895894028
