https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CVX,Volume USDT
1661486400,2022-08-26 04:00:00,CVX/USDT,5.91,5.9175,5.8615,5.8653,27.6504,162.44680839
1661482800,2022-08-26 03:00:00,CVX/USDT,5.9208,5.9472,5.9132,5.9191,31.5922,187.38771948
1661479200,2022-08-26 02:00:00,CVX/USDT,5.7642,5.9127,5.7642,5.9127,820.1434,4773.95237402
1661475600,2022-08-26 01:00:00,CVX/USDT,5.7608,5.781,5.7401,5.7581,9.0746,52.33883288
1661472000,2022-08-26 00:00:00,CVX/USDT,5.8498,5.8498,5.739,5.7627,138.23,795.24641307
1661468400,2022-08-25 23:00:00,CVX/USDT,5.856,5.8655,5.8268,5.8611,154.1159,902.57312137
1661464800,2022-08-25 22:00:00,CVX/USDT,5.8561,5.8944,5.856,5.8811,0.6716,3.93916636
1661461200,2022-08-25 21:00:00,CVX/USDT,5.8911,5.8911,5.8561,5.8561,2.9936,17.6204536
1661457600,2022-08-25 20:00:00,CVX/USDT,5.8634,5.9,5.8559,5.8872,684.3615,4029.8649262
1661454000,2022-08-25 19:00:00,CVX/USDT,5.8091,5.8615,5.8091,5.8566,2.468,14.42077243
1661450400,2022-08-25 18:00:00,CVX/USDT,5.8125,5.8281,5.7984,5.8091,360.5726,2096.06770553
1661446800,2022-08-25 17:00:00,CVX/USDT,5.8047,5.8382,5.8047,5.8363,252.5111,1467.57231366
1661443200,2022-08-25 16:00:00,CVX/USDT,5.8122,5.8248,5.765,5.765,275.2433,1596.33245714
1661439600,2022-08-25 15:00:00,CVX/USDT,5.9207,5.9259,5.7791,5.8334,54.6362,320.77265575
1661436000,2022-08-25 14:00:00,CVX/USDT,5.8561,5.933,5.8561,5.9176,34.5053,203.92926308
1661432400,2022-08-25 13:00:00,CVX/USDT,5.7968,5.9156,5.7888,5.8444,1290.7345,7527.54448228
1661428800,2022-08-25 12:00:00,CVX/USDT,5.8554,5.8554,5.7806,5.8202,130.8517,761.03829511
1661425200,2022-08-25 11:00:00,CVX/USDT,5.8444,5.8444,5.8215,5.8329,72.6874,423.97208196
1661421600,2022-08-25 10:00:00,CVX/USDT,5.879,5.8912,5.8446,5.8446,225.9309,1324.3381568
1661418000,2022-08-25 09:00:00,CVX/USDT,5.8966,5.909,5.8733,5.8733,50.9492,300.39901275
1661414400,2022-08-25 08:00:00,CVX/USDT,5.8444,5.897,5.8444,5.872,10.0256,58.9236877
1661410800,2022-08-25 07:00:00,CVX/USDT,5.7891,5.8409,5.7891,5.8112,25.1762,146.18584741
1661407200,2022-08-25 06:00:00,CVX/USDT,5.7403,5.811,5.7403,5.811,9.6816,56.12379514
1661403600,2022-08-25 05:00:00,CVX/USDT,5.7582,5.7582,5.723,5.758,18.9226,108.33523889
1661400000,2022-08-25 04:00:00,CVX/USDT,5.7416,5.7607,5.7416,5.7555,2.9931,17.22122159
1661396400,2022-08-25 03:00:00,CVX/USDT,5.7977,5.816,5.7422,5.7428,85.8183,496.72877238
1661392800,2022-08-25 02:00:00,CVX/USDT,5.8319,5.8411,5.8091,5.8112,192.128,1121.74193087
1661389200,2022-08-25 01:00:00,CVX/USDT,5.7883,5.8381,5.7689,5.8336,53.8967,313.87588355
1661385600,2022-08-25 00:00:00,CVX/USDT,5.8032,5.814,5.784,5.7884,258.7134,1500.67052285
1661382000,2022-08-24 23:00:00,CVX/USDT,5.8254,5.8254,5.748,5.781,132.2273,762.01913838
1661378400,2022-08-24 22:00:00,CVX/USDT,5.8559,5.8559,5.7977,5.7977,46.7512,272.59168841
1661374800,2022-08-24 21:00:00,CVX/USDT,5.8682,5.901,5.847,5.901,371.0711,2176.78362844
1661371200,2022-08-24 20:00:00,CVX/USDT,5.839,5.8675,5.839,5.8675,241.9055,1417.94283789
1661367600,2022-08-24 19:00:00,CVX/USDT,5.8133,5.859,5.8091,5.859,25.5239,148.48181512
1661364000,2022-08-24 18:00:00,CVX/USDT,5.7708,5.8147,5.7708,5.7857,17.8517,103.3802714
1661360400,2022-08-24 17:00:00,CVX/USDT,5.7577,5.765,5.7328,5.7615,441.6556,2544.08710183
1661356800,2022-08-24 16:00:00,CVX/USDT,5.6943,5.7609,5.685,5.745,526.0563,3009.92151181
1661353200,2022-08-24 15:00:00,CVX/USDT,5.6191,5.6918,5.619,5.6918,612.5572,3462.94732132
1661349600,2022-08-24 14:00:00,CVX/USDT,5.613,5.616,5.607,5.6146,203.9203,1144.45386284
1661346000,2022-08-24 13:00:00,CVX/USDT,5.628,5.6707,5.598,5.598,204.0716,1150.89991807
1661342400,2022-08-24 12:00:00,CVX/USDT,5.6083,5.6459,5.5897,5.6459,86.1284,483.62653153
1661338800,2022-08-24 11:00:00,CVX/USDT,5.5605,5.6103,5.5605,5.5998,94.8172,530.75677369
1661335200,2022-08-24 10:00:00,CVX/USDT,5.5738,5.5738,5.5296,5.5516,183.9296,1019.628438
1661331600,2022-08-24 09:00:00,CVX/USDT,5.5867,5.5867,5.5635,5.5695,17.4772,97.36965744
1661328000,2022-08-24 08:00:00,CVX/USDT,5.5405,5.588,5.5366,5.588,5.3668,29.80563282
1661324400,2022-08-24 07:00:00,CVX/USDT,5.5605,5.5605,5.4996,5.5274,19.6336,108.06350461
1661320800,2022-08-24 06:00:00,CVX/USDT,5.5767,5.6386,5.4924,5.5665,325.0291,1806.42820075
1661317200,2022-08-24 05:00:00,CVX/USDT,5.5421,5.5817,5.5421,5.5629,22.1995,123.26421353
1661313600,2022-08-24 04:00:00,CVX/USDT,5.52,5.5405,5.5071,5.5405,77.7284,429.1194978
1661310000,2022-08-24 03:00:00,CVX/USDT,5.5153,5.5405,5.4616,5.5151,221.5761,1220.38328992
1661306400,2022-08-24 02:00:00,CVX/USDT,5.5559,5.5737,5.5268,5.5268,62.7881,349.22062357
1661302800,2022-08-24 01:00:00,CVX/USDT,5.5947,5.5947,5.525,5.5542,83.2447,462.04238082
1661299200,2022-08-24 00:00:00,CVX/USDT,5.7138,5.7138,5.5714,5.6184,55.1124,309.49916996
1661295600,2022-08-23 23:00:00,CVX/USDT,5.6943,5.7253,5.6895,5.6895,3.613,20.64186805
1661292000,2022-08-23 22:00:00,CVX/USDT,5.6918,5.6968,5.6514,5.6762,31.9254,181.26085957
1661288400,2022-08-23 21:00:00,CVX/USDT,5.6729,5.7008,5.655,5.655,219.9829,1246.74964682
1661284800,2022-08-23 20:00:00,CVX/USDT,5.7727,5.8114,5.6798,5.6798,344.5356,1987.57168008
1661281200,2022-08-23 19:00:00,CVX/USDT,5.8149,5.829,5.6967,5.7777,497.2378,2878.55261195
1661277600,2022-08-23 18:00:00,CVX/USDT,5.6548,5.8841,5.6339,5.7689,135.7182,779.58563111
1661274000,2022-08-23 17:00:00,CVX/USDT,5.6731,5.7228,5.6463,5.6613,1260.1344,7164.11374232
1661270400,2022-08-23 16:00:00,CVX/USDT,5.6459,5.6943,5.5102,5.6643,1870.6422,10534.52900421
1661266800,2022-08-23 15:00:00,CVX/USDT,5.5898,5.7,5.5795,5.664,560.6466,3167.84010513
1661263200,2022-08-23 14:00:00,CVX/USDT,5.5891,5.6621,5.5891,5.616,140.8287,792.50981485
1661259600,2022-08-23 13:00:00,CVX/USDT,5.5176,5.588,5.4605,5.5853,594.1882,3276.46921043
1661256000,2022-08-23 12:00:00,CVX/USDT,5.4137,5.5383,5.4099,5.5261,550.88,3034.08135303
1661252400,2022-08-23 11:00:00,CVX/USDT,5.3637,5.4378,5.3539,5.4378,256.2635,1383.63139386
1661248800,2022-08-23 10:00:00,CVX/USDT,5.3759,5.3995,5.3299,5.3693,109.8806,590.4356471
1661245200,2022-08-23 09:00:00,CVX/USDT,5.33,5.3802,5.2317,5.3802,216.4244,1141.4050545
1661241600,2022-08-23 08:00:00,CVX/USDT,5.3171,5.3899,5.3053,5.3283,80.7548,432.96109864
1661238000,2022-08-23 07:00:00,CVX/USDT,5.2416,5.31,5.2416,5.3099,36.1863,192.00003748
1661234400,2022-08-23 06:00:00,CVX/USDT,5.2489,5.2489,5.1794,5.2379,80.7975,418.77847437
1661230800,2022-08-23 05:00:00,CVX/USDT,5.328,5.3281,5.2489,5.2489,11.9411,63.31377271
1661227200,2022-08-23 04:00:00,CVX/USDT,5.34,5.3496,5.3259,5.3439,2.6281,14.02318534
1661223600,2022-08-23 03:00:00,CVX/USDT,5.3799,5.4965,5.3271,5.3271,231.6823,1255.06312139
1661220000,2022-08-23 02:00:00,CVX/USDT,5.3299,5.4077,5.314,5.368,229.2377,1230.08228986
1661216400,2022-08-23 01:00:00,CVX/USDT,5.3396,5.368,5.3163,5.3163,109.6836,584.82244646
1661212800,2022-08-23 00:00:00,CVX/USDT,5.3101,5.3681,5.2982,5.3072,114.875,611.92883602
1661209200,2022-08-22 23:00:00,CVX/USDT,5.161,5.32,5.161,5.32,438.3071,2326.08226528
1661205600,2022-08-22 22:00:00,CVX/USDT,5.1115,5.1904,5.1115,5.1609,19.2237,99.24564513
1661202000,2022-08-22 21:00:00,CVX/USDT,5.1354,5.1397,5.0915,5.1378,1149.1719,5889.14354375
1661198400,2022-08-22 20:00:00,CVX/USDT,5.0505,5.1397,5.0505,5.1354,15.4926,78.89959558
1661194800,2022-08-22 19:00:00,CVX/USDT,5.0396,5.0585,5.02,5.0585,24.6591,124.52315269
1661191200,2022-08-22 18:00:00,CVX/USDT,5.0506,5.0796,4.9975,5.0095,19.3458,97.31963891
1661187600,2022-08-22 17:00:00,CVX/USDT,5.0598,5.0997,5.0598,5.0612,19.2052,97.43633796
1661184000,2022-08-22 16:00:00,CVX/USDT,5.08,5.1296,5.0548,5.1097,5.8109,29.62324985
1661180400,2022-08-22 15:00:00,CVX/USDT,5.0595,5.08,5.025,5.08,4.1249,20.83136326
1661176800,2022-08-22 14:00:00,CVX/USDT,5.0107,5.0496,5.0107,5.0249,26.5671,133.63111806
1661173200,2022-08-22 13:00:00,CVX/USDT,5.0067,5.0786,4.971,5.0199,35.2086,178.18277353
1661169600,2022-08-22 12:00:00,CVX/USDT,5.0295,5.0396,4.9706,4.9706,30.0141,150.54065962
1661166000,2022-08-22 11:00:00,CVX/USDT,5.0596,5.0596,5.0107,5.0107,5.1031,25.79253359
1661162400,2022-08-22 10:00:00,CVX/USDT,5.0134,5.0695,5.008,5.0107,42.6269,214.80591474
1661158800,2022-08-22 09:00:00,CVX/USDT,4.971,5.0125,4.9553,4.9992,55.2361,273.98960589
1661155200,2022-08-22 08:00:00,CVX/USDT,5.0605,5.0841,4.9121,4.9694,481.1484,2389.5719611
1661151600,2022-08-22 07:00:00,CVX/USDT,5.1703,5.1897,5.0405,5.0705,291.7718,1500.48322604
1661148000,2022-08-22 06:00:00,CVX/USDT,5.2489,5.2553,5.1695,5.1992,145.8573,760.73072855
1661144400,2022-08-22 05:00:00,CVX/USDT,5.28,5.2899,5.2489,5.28,10.8807,57.49604428
1661140800,2022-08-22 04:00:00,CVX/USDT,5.2689,5.2689,5.2303,5.26,5.896,30.90731692
1661137200,2022-08-22 03:00:00,CVX/USDT,5.2672,5.2886,5.2502,5.2502,52.4551,275.96316558
1661133600,2022-08-22 02:00:00,CVX/USDT,5.2958,5.2999,5.221,5.2886,56.1273,293.88361397
1661130000,2022-08-22 01:00:00,CVX/USDT,5.3283,5.3283,5.2759,5.29,8.3856,44.49443271
1661126400,2022-08-22 00:00:00,CVX/USDT,5.386,5.3861,5.3283,5.3495,6.0532,32.41336161
1661122800,2022-08-21 23:00:00,CVX/USDT,5.3485,5.3897,5.334,5.3499,42.2602,226.12456675
1661119200,2022-08-21 22:00:00,CVX/USDT,5.3799,5.3799,5.3259,5.3397,65.3132,348.34578003
1661115600,2022-08-21 21:00:00,CVX/USDT,5.3201,5.4111,5.3201,5.4111,45.774,245.52024195
1661112000,2022-08-21 20:00:00,CVX/USDT,5.336,5.34,5.2886,5.2886,79.1906,422.85470886
1661108400,2022-08-21 19:00:00,CVX/USDT,5.3226,5.33,5.2907,5.3002,34.9896,185.30820763
1661104800,2022-08-21 18:00:00,CVX/USDT,5.2901,5.4586,5.2601,5.33,941.6833,5088.66137881
1661101200,2022-08-21 17:00:00,CVX/USDT,5.3171,5.3201,5.29,5.2901,12.0376,64.0308386
1661097600,2022-08-21 16:00:00,CVX/USDT,5.2699,5.3114,5.2699,5.3056,8.6338,45.66594356
1661094000,2022-08-21 15:00:00,CVX/USDT,5.2526,5.27,5.2401,5.2551,2.7899,14.69519583
1661090400,2022-08-21 14:00:00,CVX/USDT,5.27,5.27,5.2231,5.2538,11.118,58.22877773
1661086800,2022-08-21 13:00:00,CVX/USDT,5.3283,5.3283,5.2481,5.2629,80.5163,423.69302896
1661083200,2022-08-21 12:00:00,CVX/USDT,5.3401,5.3602,5.3283,5.3283,3.506,18.75986755
1661079600,2022-08-21 11:00:00,CVX/USDT,5.356,5.3602,5.3395,5.3496,7.9182,42.38039925
1661076000,2022-08-21 10:00:00,CVX/USDT,5.3541,5.3639,5.345,5.345,81.9463,438.93432835
1661072400,2022-08-21 09:00:00,CVX/USDT,5.2458,5.407,5.2458,5.3902,52.0173,278.10569369
1661068800,2022-08-21 08:00:00,CVX/USDT,5.1698,5.3059,5.1698,5.2263,51.1759,269.13605659
1661065200,2022-08-21 07:00:00,CVX/USDT,5.0702,5.1695,5.07,5.1679,272.6547,1401.22499395
1661061600,2022-08-21 06:00:00,CVX/USDT,5.1396,5.1454,5.0774,5.0774,3.5455,18.02948284
1661058000,2022-08-21 05:00:00,CVX/USDT,5.1386,5.162,5.1056,5.1585,2.6079,13.36656303
1661054400,2022-08-21 04:00:00,CVX/USDT,5.1423,5.1798,5.1348,5.1448,16.5577,85.05854958
1661050800,2022-08-21 03:00:00,CVX/USDT,5.1534,5.1898,5.1298,5.1425,0.2179,1.1234238
1661047200,2022-08-21 02:00:00,CVX/USDT,5.1633,5.1975,5.144,5.1975,210.0336,1086.04510254
1661043600,2022-08-21 01:00:00,CVX/USDT,5.08,5.1709,5.08,5.1341,87.4728,450.42487234
1661040000,2022-08-21 00:00:00,CVX/USDT,5.0295,5.1298,5.0295,5.0697,23.0345,117.44407972
1661036400,2022-08-20 23:00:00,CVX/USDT,5.0348,5.0504,5.0095,5.0496,0.2133,1.07511691
1661032800,2022-08-20 22:00:00,CVX/USDT,5.0107,5.0496,4.998,5.0158,88.8941,446.10445446
1661029200,2022-08-20 21:00:00,CVX/USDT,4.8739,5.0095,4.8739,5.0095,250.5035,1241.21611466
1661025600,2022-08-20 20:00:00,CVX/USDT,4.9993,5.0936,4.8,4.8667,690.701,3407.15367394
1661022000,2022-08-20 19:00:00,CVX/USDT,5.0614,5.3659,4.94,4.9401,3667.6207,18712.07472907
1661018400,2022-08-20 18:00:00,CVX/USDT,5.1824,5.1975,5.0228,5.0696,1491.4388,7646.67993046
1661014800,2022-08-20 17:00:00,CVX/USDT,5.1898,5.1898,5.1475,5.1603,5.1846,26.80893729
1661011200,2022-08-20 16:00:00,CVX/USDT,5.27,5.27,5.1703,5.1703,104.9746,546.7198731
1661007600,2022-08-20 15:00:00,CVX/USDT,5.1698,5.2759,5.1698,5.2642,9.7451,50.86236483
1661004000,2022-08-20 14:00:00,CVX/USDT,5.1999,5.1999,5.1603,5.1999,5.42,28.17320736
1661000400,2022-08-20 13:00:00,CVX/USDT,5.199,5.199,5.1632,5.1798,67.7581,350.23045088
1660996800,2022-08-20 12:00:00,CVX/USDT,5.2231,5.2231,5.199,5.199,7.9371,41.30702764
1660993200,2022-08-20 11:00:00,CVX/USDT,5.2399,5.2399,5.2299,5.2399,3.4568,18.11095132
1660989600,2022-08-20 10:00:00,CVX/USDT,5.2599,5.3171,5.2231,5.2584,450.7024,2379.45642185
1660986000,2022-08-20 09:00:00,CVX/USDT,5.29,5.29,5.2372,5.2406,16.2324,85.37802567
1660982400,2022-08-20 08:00:00,CVX/USDT,5.3101,5.3101,5.2679,5.2679,21.5279,113.95171926
1660978800,2022-08-20 07:00:00,CVX/USDT,5.2599,5.3194,5.2599,5.3015,52.849,279.57281763
1660975200,2022-08-20 06:00:00,CVX/USDT,5.2155,5.2599,5.2155,5.2599,3.3615,17.64301437
1660971600,2022-08-20 05:00:00,CVX/USDT,5.2621,5.2781,5.2248,5.2369,29.5353,155.42854306
1660968000,2022-08-20 04:00:00,CVX/USDT,5.2643,5.2811,5.2404,5.2811,29.1359,153.38805606
1660964400,2022-08-20 03:00:00,CVX/USDT,5.2687,5.2687,5.2343,5.2473,2.2934,12.06716616
1660960800,2022-08-20 02:00:00,CVX/USDT,5.2484,5.2761,5.221,5.2761,152.9752,804.08154695
1660957200,2022-08-20 01:00:00,CVX/USDT,5.2589,5.28,5.2416,5.2416,4.0922,21.53207178
1660953600,2022-08-20 00:00:00,CVX/USDT,5.2299,5.2901,5.215,5.2594,256.4208,1347.27509482
1660950000,2022-08-19 23:00:00,CVX/USDT,5.2598,5.2829,5.2231,5.2231,126.3937,662.64659901
1660946400,2022-08-19 22:00:00,CVX/USDT,5.2493,5.2957,5.2271,5.2271,72.902,382.1850165
1660942800,2022-08-19 21:00:00,CVX/USDT,5.3439,5.346,5.2692,5.2692,76.0687,403.16557401
1660939200,2022-08-19 20:00:00,CVX/USDT,5.3793,5.3794,5.326,5.3451,4.9311,26.41617032
1660935600,2022-08-19 19:00:00,CVX/USDT,5.3652,5.418,5.2886,5.3799,154.6046,827.85950852
1660932000,2022-08-19 18:00:00,CVX/USDT,5.3891,5.4658,5.3283,5.3841,201.0378,1090.63583192
1660928400,2022-08-19 17:00:00,CVX/USDT,5.4007,5.5331,5.3525,5.3525,768.122,4184.99039912
1660924800,2022-08-19 16:00:00,CVX/USDT,5.2185,5.4363,5.2093,5.4363,632.0848,3312.90614543
1660921200,2022-08-19 15:00:00,CVX/USDT,5.2099,5.2179,5.1794,5.1979,23.0645,119.88451708
1660917600,2022-08-19 14:00:00,CVX/USDT,5.2525,5.2525,5.2072,5.2098,123.8338,646.73332828
1660914000,2022-08-19 13:00:00,CVX/USDT,5.2395,5.345,5.2226,5.2253,2384.1855,12551.28772266
1660910400,2022-08-19 12:00:00,CVX/USDT,5.1097,5.2626,5.1097,5.2626,59.1024,309.12553138
1660906800,2022-08-19 11:00:00,CVX/USDT,5.1695,5.1775,5.0841,5.1556,185.1241,948.35030624
1660903200,2022-08-19 10:00:00,CVX/USDT,5.1795,5.215,5.1795,5.1795,223.0369,1162.49025503
1660899600,2022-08-19 09:00:00,CVX/USDT,5.1684,5.2256,5.1152,5.185,784.5795,4051.57929998
1660896000,2022-08-19 08:00:00,CVX/USDT,5.2098,5.2099,5.104,5.1928,85.7633,440.46595271
1660892400,2022-08-19 07:00:00,CVX/USDT,5.1744,5.2415,5.1511,5.1922,150.4714,784.63223807
1660888800,2022-08-19 06:00:00,CVX/USDT,5.4326,5.4403,5.1695,5.1695,478.7544,2536.74536914
1660885200,2022-08-19 05:00:00,CVX/USDT,5.438,5.4621,5.381,5.4226,31.9797,172.94896275
1660881600,2022-08-19 04:00:00,CVX/USDT,5.4125,5.4369,5.3793,5.4369,397.8561,2148.49237319
1660878000,2022-08-19 03:00:00,CVX/USDT,5.4168,5.4198,5.3899,5.4125,20.2256,109.30026495
1660874400,2022-08-19 02:00:00,CVX/USDT,5.3799,5.4192,5.3693,5.4168,930.7431,5019.46280029
1660870800,2022-08-19 01:00:00,CVX/USDT,5.4789,5.4789,5.3655,5.3655,730.8534,3959.69586119
1660867200,2022-08-19 00:00:00,CVX/USDT,5.6105,5.6105,5.4231,5.5104,1521.8518,8394.44886764
1660863600,2022-08-18 23:00:00,CVX/USDT,5.7551,5.7551,5.5,5.6105,743.4512,4207.12955975
1660860000,2022-08-18 22:00:00,CVX/USDT,5.7952,5.7952,5.7458,5.7718,8.2679,47.59807422
1660856400,2022-08-18 21:00:00,CVX/USDT,5.8212,5.8212,5.773,5.773,312.4637,1817.73777183
1660852800,2022-08-18 20:00:00,CVX/USDT,5.8262,5.8284,5.6468,5.8212,302.0617,1745.16042768
1660849200,2022-08-18 19:00:00,CVX/USDT,5.8148,5.8529,5.8086,5.8086,280.6361,1633.27094164
1660845600,2022-08-18 18:00:00,CVX/USDT,5.8501,5.871,5.5355,5.8092,2574.3895,14813.3854278
1660842000,2022-08-18 17:00:00,CVX/USDT,5.869,5.8691,5.85,5.85,31.7059,185.5247917
1660838400,2022-08-18 16:00:00,CVX/USDT,5.9177,5.9177,5.8424,5.869,136.6688,800.9051322
1660834800,2022-08-18 15:00:00,CVX/USDT,5.8434,5.9212,5.8434,5.9212,388.0002,2282.94525632
1660831200,2022-08-18 14:00:00,CVX/USDT,5.8559,5.8811,5.829,5.849,10.817,63.109916
1660827600,2022-08-18 13:00:00,CVX/USDT,5.9246,5.9295,5.8559,5.8559,3.3849,19.89055081
1660824000,2022-08-18 12:00:00,CVX/USDT,5.9002,5.9266,5.8723,5.9263,1200.5188,7108.95042611
1660820400,2022-08-18 11:00:00,CVX/USDT,5.8855,5.9127,5.8692,5.9025,807.4773,4772.84374444
1660816800,2022-08-18 10:00:00,CVX/USDT,5.9012,5.9112,5.8789,5.8831,14.0318,82.61510595
1660813200,2022-08-18 09:00:00,CVX/USDT,5.9012,5.9052,5.8756,5.8944,4.9007,28.91211889
1660809600,2022-08-18 08:00:00,CVX/USDT,5.95,5.9611,5.8615,5.8796,247.8252,1467.30048797
1660806000,2022-08-18 07:00:00,CVX/USDT,5.93,5.9574,5.93,5.9528,0.2728,1.61931384
1660802400,2022-08-18 06:00:00,CVX/USDT,5.9471,5.9824,5.918,5.93,270.1522,1606.28642832
1660798800,2022-08-18 05:00:00,CVX/USDT,5.9263,5.9458,5.9223,5.9223,56.8649,336.77515182
1660795200,2022-08-18 04:00:00,CVX/USDT,5.9527,5.9527,5.878,5.9062,150.8323,889.72864694
1660791600,2022-08-18 03:00:00,CVX/USDT,5.9584,6.0039,5.9443,5.9528,49.3931,295.11825337
1660788000,2022-08-18 02:00:00,CVX/USDT,5.9588,6.012,5.9588,5.9636,112.8451,676.81286718
1660784400,2022-08-18 01:00:00,CVX/USDT,5.9263,5.9913,5.9263,5.9588,43.8883,261.5869068
1660780800,2022-08-18 00:00:00,CVX/USDT,5.9255,5.9472,5.882,5.9263,3457.7602,20354.97665664
1660777200,2022-08-17 23:00:00,CVX/USDT,5.9041,5.9266,5.8901,5.9266,33.1125,195.87843632
1660773600,2022-08-17 22:00:00,CVX/USDT,5.9177,5.9266,5.8789,5.916,147.5733,872.61092677
1660770000,2022-08-17 21:00:00,CVX/USDT,5.9915,6.0014,5.8686,5.8912,161.159,953.22620833
1660766400,2022-08-17 20:00:00,CVX/USDT,5.9324,6.0039,5.9324,5.9981,109.902,659.52870633
1660762800,2022-08-17 19:00:00,CVX/USDT,5.9826,5.9826,5.9127,5.9537,121.5118,721.14634893
1660759200,2022-08-17 18:00:00,CVX/USDT,6.0039,6.025,5.9583,5.984,5.6215,33.70563351
1660755600,2022-08-17 17:00:00,CVX/USDT,5.9889,5.9913,5.9443,5.9913,2.9379,17.52202482
1660752000,2022-08-17 16:00:00,CVX/USDT,5.9535,6.008,5.9288,5.9865,189.3023,1128.37039151
1660748400,2022-08-17 15:00:00,CVX/USDT,5.9332,5.9576,5.9332,5.9446,36.7073,218.26983265
1660744800,2022-08-17 14:00:00,CVX/USDT,5.9389,5.9562,5.9082,5.9441,143.1904,850.2647778
1660741200,2022-08-17 13:00:00,CVX/USDT,6.0425,6.0728,5.6937,5.9472,1181.5498,6987.70246524
1660737600,2022-08-17 12:00:00,CVX/USDT,6.1414,6.1414,5.9881,6.0707,925.4621,5576.60316741
1660734000,2022-08-17 11:00:00,CVX/USDT,6.1496,6.1496,6.1022,6.1386,76.4338,469.02360591
1660730400,2022-08-17 10:00:00,CVX/USDT,6.1891,6.1891,6.1276,6.1305,169.4932,1040.57106777
1660726800,2022-08-17 09:00:00,CVX/USDT,6.1499,6.1901,6.1499,6.1891,38.7039,238.24707388
1660723200,2022-08-17 08:00:00,CVX/USDT,6.2441,6.2557,6.1293,6.1293,288.5835,1783.63873234
1660719600,2022-08-17 07:00:00,CVX/USDT,6.4073,6.4794,6.2183,6.2183,944.553,5989.74283588
1660716000,2022-08-17 06:00:00,CVX/USDT,6.3894,6.4505,6.3894,6.4498,178.8639,1146.21008396
1660712400,2022-08-17 05:00:00,CVX/USDT,6.3781,6.4008,6.3671,6.3893,157.2046,1003.13323083
1660708800,2022-08-17 04:00:00,CVX/USDT,6.3918,6.4281,6.343,6.364,154.3534,985.86752254
1660705200,2022-08-17 03:00:00,CVX/USDT,6.3482,6.3941,6.3482,6.3941,22.9151,146.29810609
1660701600,2022-08-17 02:00:00,CVX/USDT,6.2611,6.3451,6.2611,6.3451,167.5825,1061.24288632
1660698000,2022-08-17 01:00:00,CVX/USDT,6.2924,6.3212,6.2803,6.2803,20.8812,131.74982657
1660694400,2022-08-17 00:00:00,CVX/USDT,6.2387,6.2924,6.1974,6.2924,216.123,1342.58277405
1660690800,2022-08-16 23:00:00,CVX/USDT,6.2318,6.2487,6.2015,6.2085,22.7682,142.12857389
1660687200,2022-08-16 22:00:00,CVX/USDT,6.2686,6.2686,6.1901,6.1965,29.8118,185.30299499
1660683600,2022-08-16 21:00:00,CVX/USDT,6.2559,6.2687,6.2176,6.2202,8.9429,55.91073626
1660680000,2022-08-16 20:00:00,CVX/USDT,6.2118,6.2559,6.1978,6.2303,534.6616,3336.17372251
1660676400,2022-08-16 19:00:00,CVX/USDT,6.2017,6.2118,6.1691,6.2,385.012,2377.88903458
1660672800,2022-08-16 18:00:00,CVX/USDT,6.2951,6.3242,6.1649,6.2118,538.0882,3338.87553793
1660669200,2022-08-16 17:00:00,CVX/USDT,6.352,6.352,6.268,6.268,131.2415,824.34220908
1660665600,2022-08-16 16:00:00,CVX/USDT,6.39,6.3921,6.3136,6.3136,22.5088,143.28208172
1660662000,2022-08-16 15:00:00,CVX/USDT,6.3844,6.4142,6.3709,6.4142,279.9625,1788.07648975
1660658400,2022-08-16 14:00:00,CVX/USDT,6.536,6.5451,6.2775,6.3838,582.1599,3713.14610762
1660654800,2022-08-16 13:00:00,CVX/USDT,6.6102,6.6242,6.5372,6.559,734.1355,4831.21184262
1660651200,2022-08-16 12:00:00,CVX/USDT,6.6225,6.68,6.61,6.6101,774.8386,5132.75913677
1660647600,2022-08-16 11:00:00,CVX/USDT,6.5967,6.8245,6.566,6.6225,636.3843,4290.2454178
1660644000,2022-08-16 10:00:00,CVX/USDT,6.5724,6.5841,6.566,6.574,12.4795,81.98092442
1660640400,2022-08-16 09:00:00,CVX/USDT,6.5524,6.5957,6.5303,6.5841,176.8031,1160.97748299
1660636800,2022-08-16 08:00:00,CVX/USDT,6.558,6.558,6.558,6.558,0,0
1660633200,2022-08-16 07:00:00,CVX/USDT,6.558,6.558,6.558,6.558,0,0
1660629600,2022-08-16 06:00:00,CVX/USDT,6.5555,6.558,6.5424,6.558,0.6103,4.00015776
1660626000,2022-08-16 05:00:00,CVX/USDT,6.6087,6.6087,6.5104,6.5524,31.2992,205.70149104
1660622400,2022-08-16 04:00:00,CVX/USDT,6.6423,6.6625,6.6087,6.6087,41.5328,274.92784075
1660618800,2022-08-16 03:00:00,CVX/USDT,6.6285,6.6423,6.5687,6.6326,44.8131,295.31542006
1660615200,2022-08-16 02:00:00,CVX/USDT,6.6626,6.6752,6.6198,6.6426,83.497,554.29530809
1660611600,2022-08-16 01:00:00,CVX/USDT,6.6869,6.7,6.68,6.68,64.141,429.47556291
1660608000,2022-08-16 00:00:00,CVX/USDT,6.6643,6.6969,6.6213,6.6699,21.3371,142.2063555
1660604400,2022-08-15 23:00:00,CVX/USDT,6.6678,6.6678,6.6102,6.6643,86.0991,572.05740166
