https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DINO,Volume USDT
1652677200,2022-05-16 05:00:00,DINO/USDT,0.0067,0.0067,0.0066,0.0066,5275.9201,35.27488758
1652673600,2022-05-16 04:00:00,DINO/USDT,0.0066,0.0067,0.0066,0.0066,34499.54389402,231.069625289934
1652670000,2022-05-16 03:00:00,DINO/USDT,0.0067,0.0067,0.0066,0.0067,16477.4808,109.29838931
1652666400,2022-05-16 02:00:00,DINO/USDT,0.0068,0.0068,0.0066,0.0066,25007.32143134,165.358426159978
1652662800,2022-05-16 01:00:00,DINO/USDT,0.0072,0.0072,0.0066,0.0067,83928.8254,576.48305979
1652659200,2022-05-16 00:00:00,DINO/USDT,0.0069,0.0072,0.0069,0.0071,48180.97633705,343.69684748975
1652655600,2022-05-15 23:00:00,DINO/USDT,0.0069,0.0071,0.0067,0.007,295206.65371142,2030.04371026994
1652652000,2022-05-15 22:00:00,DINO/USDT,0.0067,0.0069,0.0065,0.0068,77936.3622,525.35807187
1652648400,2022-05-15 21:00:00,DINO/USDT,0.0064,0.0068,0.0063,0.0067,106396.740075,698.9131034
1652644800,2022-05-15 20:00:00,DINO/USDT,0.0067,0.0067,0.0062,0.0064,99511.60999393,633.654513609938
1652641200,2022-05-15 19:00:00,DINO/USDT,0.0063,0.0067,0.0062,0.0066,269121.29669516,1707.03718591988
1652637600,2022-05-15 18:00:00,DINO/USDT,0.0062,0.0063,0.0061,0.0062,96071.2327,593.56459592
1652634000,2022-05-15 17:00:00,DINO/USDT,0.006,0.0062,0.006,0.0061,39925.22884193,243.846169039966
1652630400,2022-05-15 16:00:00,DINO/USDT,0.006,0.0061,0.0059,0.006,16006.52147868,96.939786919948
1652626800,2022-05-15 15:00:00,DINO/USDT,0.0059,0.007,0.0058,0.0059,363452.19707118,2267.394338289962
1652623200,2022-05-15 14:00:00,DINO/USDT,0.0059,0.0061,0.0057,0.0059,143216.9405,833.25083652
1652619600,2022-05-15 13:00:00,DINO/USDT,0.0065,0.0065,0.0057,0.0058,258828.3817,1553.01454888
1652616000,2022-05-15 12:00:00,DINO/USDT,0.0066,0.0066,0.006,0.0065,108016.33858651,676.463506422315
1652612400,2022-05-15 11:00:00,DINO/USDT,0.0059,0.0079,0.0057,0.0066,768247.71155445,5211.254503929937
1652608800,2022-05-15 10:00:00,DINO/USDT,0.0059,0.006,0.0057,0.0058,104764.05402711,617.599039109949
1652605200,2022-05-15 09:00:00,DINO/USDT,0.0057,0.0059,0.0056,0.0059,87388.37105517,502.817133509986
1652601600,2022-05-15 08:00:00,DINO/USDT,0.0058,0.0058,0.0056,0.0056,33289.2575,191.6896373
1652598000,2022-05-15 07:00:00,DINO/USDT,0.0059,0.006,0.0056,0.0058,170368.393785,974.64470029
1652594400,2022-05-15 06:00:00,DINO/USDT,0.0057,0.0059,0.0056,0.0059,41484.0978,236.731724
1652590800,2022-05-15 05:00:00,DINO/USDT,0.0057,0.0057,0.0056,0.0057,2790.1551,15.83957931
1652587200,2022-05-15 04:00:00,DINO/USDT,0.0059,0.0059,0.0056,0.0056,175379.074,999.65426335
1652583600,2022-05-15 03:00:00,DINO/USDT,0.0059,0.0059,0.0057,0.0057,20759.6875,120.5367155
1652580000,2022-05-15 02:00:00,DINO/USDT,0.0059,0.0059,0.0058,0.0058,4066.31039659,23.931129979881
1652576400,2022-05-15 01:00:00,DINO/USDT,0.0059,0.0059,0.0058,0.0059,2811.9842,16.51821476
1652572800,2022-05-15 00:00:00,DINO/USDT,0.0059,0.006,0.0056,0.0058,178582.4088,1046.53416547
1652569200,2022-05-14 23:00:00,DINO/USDT,0.0058,0.0059,0.0056,0.0057,43964.0918,254.95609834
1652565600,2022-05-14 22:00:00,DINO/USDT,0.0059,0.0059,0.0056,0.0058,37947.9364,217.13846912
1652562000,2022-05-14 21:00:00,DINO/USDT,0.0059,0.0059,0.0058,0.0059,4252.42405083,25.030040399897
1652558400,2022-05-14 20:00:00,DINO/USDT,0.0061,0.0061,0.0057,0.0059,82884.2316,491.82444725
1652554800,2022-05-14 19:00:00,DINO/USDT,0.0064,0.0064,0.0059,0.006,67553.09206393,407.461158869973
1652551200,2022-05-14 18:00:00,DINO/USDT,0.006,0.0064,0.0059,0.0064,341354.98822812,2068.964449339968
1652547600,2022-05-14 17:00:00,DINO/USDT,0.0059,0.0061,0.0058,0.0059,111420.6366,668.09148084
1652544000,2022-05-14 16:00:00,DINO/USDT,0.0061,0.0068,0.0055,0.0059,438396.82835874,2545.55948870993
1652540400,2022-05-14 15:00:00,DINO/USDT,0.0054,0.0064,0.0051,0.0061,344165.21401186,1982.148872559974
1652536800,2022-05-14 14:00:00,DINO/USDT,0.0054,0.0054,0.0053,0.0054,4931.35276666,26.548929629964
1652533200,2022-05-14 13:00:00,DINO/USDT,0.0056,0.0056,0.0052,0.0054,248365.5687,1341.48092326
1652529600,2022-05-14 12:00:00,DINO/USDT,0.0056,0.0056,0.0055,0.0056,107733.95035714,601.834181749984
1652526000,2022-05-14 11:00:00,DINO/USDT,0.0057,0.0058,0.0055,0.0056,90552.0808,508.69305568
1652522400,2022-05-14 10:00:00,DINO/USDT,0.0058,0.0059,0.0055,0.0058,169732.15168305,965.977567859995
1652518800,2022-05-14 09:00:00,DINO/USDT,0.0059,0.0064,0.0056,0.0058,290360.5165,1729.22530987
1652515200,2022-05-14 08:00:00,DINO/USDT,0.006,0.0061,0.0055,0.0061,191071.2819,1102.12392109
1652511600,2022-05-14 07:00:00,DINO/USDT,0.0063,0.0063,0.006,0.0061,26826.91706612,164.221967349944
1652508000,2022-05-14 06:00:00,DINO/USDT,0.006,0.0063,0.006,0.0063,18632.3023,114.20610234
1652504400,2022-05-14 05:00:00,DINO/USDT,0.0065,0.0065,0.006,0.0062,319574.68447301,1986.901246899963
1652500800,2022-05-14 04:00:00,DINO/USDT,0.0063,0.0068,0.0063,0.0065,266500.84046224,1727.206979479957
1652497200,2022-05-14 03:00:00,DINO/USDT,0.0064,0.0065,0.0063,0.0064,49568.9072,316.55900879
1652493600,2022-05-14 02:00:00,DINO/USDT,0.0062,0.0064,0.0062,0.0064,49292.74131746,310.514430291744
1652490000,2022-05-14 01:00:00,DINO/USDT,0.0061,0.0063,0.006,0.0063,236287.02699354,1447.53891471421
1652486400,2022-05-14 00:00:00,DINO/USDT,0.006,0.0062,0.0058,0.0062,37856.06454262,223.798004064244
1652482800,2022-05-13 23:00:00,DINO/USDT,0.0064,0.0064,0.0055,0.006,236550.407895,1366.76873847
1652479200,2022-05-13 22:00:00,DINO/USDT,0.0064,0.0067,0.0063,0.0064,164059.7215,1062.15327865
1652475600,2022-05-13 21:00:00,DINO/USDT,0.0061,0.0071,0.0061,0.0065,773846.89549702,5228.918640199761
1652472000,2022-05-13 20:00:00,DINO/USDT,0.006,0.0063,0.006,0.0063,3572.3259,21.86248336
1652468400,2022-05-13 19:00:00,DINO/USDT,0.006,0.0061,0.0059,0.0061,112778.2006,676.8320046
1652464800,2022-05-13 18:00:00,DINO/USDT,0.0057,0.0063,0.0057,0.006,132114.1019,781.86299925
1652461200,2022-05-13 17:00:00,DINO/USDT,0.0057,0.0059,0.0055,0.0058,95664.1649,539.93688625
1652457600,2022-05-13 16:00:00,DINO/USDT,0.0061,0.0062,0.0057,0.0059,64923.47276666,376.54601390996
1652454000,2022-05-13 15:00:00,DINO/USDT,0.0062,0.0063,0.006,0.0062,37945.8979129,230.48867112998
1652450400,2022-05-13 14:00:00,DINO/USDT,0.006,0.0063,0.0059,0.0063,117966.8988,719.24801596
1652446800,2022-05-13 13:00:00,DINO/USDT,0.0058,0.006,0.0058,0.006,16699.12317457,98.587490289963
1652443200,2022-05-13 12:00:00,DINO/USDT,0.0061,0.0061,0.0056,0.0059,106531.18258304,626.768975159936
1652439600,2022-05-13 11:00:00,DINO/USDT,0.0061,0.0061,0.0059,0.0061,204628.5461,1227.86446338
1652436000,2022-05-13 10:00:00,DINO/USDT,0.0061,0.0061,0.0059,0.0061,2852.6522,17.31705878
1652432400,2022-05-13 09:00:00,DINO/USDT,0.0061,0.0063,0.0059,0.0061,99410.284,606.54716226
1652428800,2022-05-13 08:00:00,DINO/USDT,0.0062,0.0063,0.0061,0.0063,48778.07141746,298.038319509998
1652425200,2022-05-13 07:00:00,DINO/USDT,0.0061,0.0063,0.0058,0.0063,88436.6032,539.23394531
1652421600,2022-05-13 06:00:00,DINO/USDT,0.006,0.0061,0.0058,0.0061,212003.0619,1251.39058254
1652418000,2022-05-13 05:00:00,DINO/USDT,0.0055,0.006,0.0055,0.006,174181.27171034,1003.845417339972
1652414400,2022-05-13 04:00:00,DINO/USDT,0.0053,0.0056,0.0053,0.0056,20101.58031785,111.55736585996
1652410800,2022-05-13 03:00:00,DINO/USDT,0.0053,0.0054,0.0052,0.0054,99514.18715555,527.61196233997
1652407200,2022-05-13 02:00:00,DINO/USDT,0.0053,0.0054,0.0052,0.0052,4411.6144,23.23216851
1652403600,2022-05-13 01:00:00,DINO/USDT,0.0054,0.0054,0.0051,0.0053,5206.4167,27.42516152
1652400000,2022-05-13 00:00:00,DINO/USDT,0.0052,0.0053,0.0051,0.0053,59636.65424616,309.925249270032
1652396400,2022-05-12 23:00:00,DINO/USDT,0.0052,0.0052,0.0051,0.0052,5850.31515384,30.348062219968
1652392800,2022-05-12 22:00:00,DINO/USDT,0.0052,0.0054,0.0051,0.0052,17708.9299,92.36800289
1652389200,2022-05-12 21:00:00,DINO/USDT,0.0054,0.0055,0.0052,0.0053,114169.1357,598.46472968
1652385600,2022-05-12 20:00:00,DINO/USDT,0.0054,0.0055,0.0052,0.0053,4172.9751,22.29919808
1652382000,2022-05-12 19:00:00,DINO/USDT,0.0055,0.0057,0.0052,0.0055,260889.13325618,1431.61765490987
1652378400,2022-05-12 18:00:00,DINO/USDT,0.0055,0.0056,0.0053,0.0054,3398.8301,18.56408783
1652374800,2022-05-12 17:00:00,DINO/USDT,0.0054,0.0055,0.0053,0.0055,3468.1147,18.89750035
1652371200,2022-05-12 16:00:00,DINO/USDT,0.0055,0.0055,0.0052,0.0055,128458.5851,689.54358145
1652367600,2022-05-12 15:00:00,DINO/USDT,0.0055,0.0057,0.0054,0.0055,75670.837,421.20943306
1652364000,2022-05-12 14:00:00,DINO/USDT,0.0055,0.0057,0.0053,0.0055,42168.7498,229.27297707
1652360400,2022-05-12 13:00:00,DINO/USDT,0.0056,0.0057,0.0054,0.0056,83935.2254,467.85647754
1652356800,2022-05-12 12:00:00,DINO/USDT,0.0054,0.0056,0.0053,0.0056,73529.4039,404.33671921
1652353200,2022-05-12 11:00:00,DINO/USDT,0.0055,0.0056,0.0051,0.0055,169002.5054,918.65499475
1652349600,2022-05-12 10:00:00,DINO/USDT,0.0058,0.0058,0.0055,0.0056,7332.697,41.13459835
1652346000,2022-05-12 09:00:00,DINO/USDT,0.0059,0.0059,0.0057,0.0058,169609.6589,983.47255556
1652342400,2022-05-12 08:00:00,DINO/USDT,0.006,0.0061,0.0057,0.0059,64127.84165084,369.551432689956
1652338800,2022-05-12 07:00:00,DINO/USDT,0.0061,0.0061,0.0057,0.0059,60329.1136,363.43377901
1652335200,2022-05-12 06:00:00,DINO/USDT,0.0061,0.0061,0.0057,0.006,269810.9089,1590.03190997
1652331600,2022-05-12 05:00:00,DINO/USDT,0.0061,0.0061,0.006,0.0061,15965.8707,95.99477763
1652328000,2022-05-12 04:00:00,DINO/USDT,0.0062,0.0062,0.006,0.006,122262.0966,745.62416412
1652324400,2022-05-12 03:00:00,DINO/USDT,0.0063,0.0063,0.006,0.0062,139262.7215,844.89152827
1652320800,2022-05-12 02:00:00,DINO/USDT,0.0062,0.0063,0.0061,0.0063,53590.0007,334.55711001
1652317200,2022-05-12 01:00:00,DINO/USDT,0.0069,0.0069,0.0058,0.0061,532201.4124,3180.57055854
1652313600,2022-05-12 00:00:00,DINO/USDT,0.0065,0.0072,0.0064,0.0069,50599.70921388,344.868422129936
1652310000,2022-05-11 23:00:00,DINO/USDT,0.0065,0.0066,0.0062,0.0064,63548.9361,405.52384175
1652306400,2022-05-11 22:00:00,DINO/USDT,0.0063,0.0066,0.0058,0.0064,309581.2863,1867.18386881
1652302800,2022-05-11 21:00:00,DINO/USDT,0.0066,0.0067,0.0062,0.0062,40375.87014626,259.865799829942
1652299200,2022-05-11 20:00:00,DINO/USDT,0.0066,0.0067,0.0065,0.0065,10741.7636,70.95047989
1652295600,2022-05-11 19:00:00,DINO/USDT,0.0067,0.0067,0.0065,0.0065,11616.7565,76.20006471
1652292000,2022-05-11 18:00:00,DINO/USDT,0.0067,0.0067,0.0066,0.0066,4380.4321,29.12933221
1652288400,2022-05-11 17:00:00,DINO/USDT,0.0068,0.0069,0.0065,0.0067,171552.2535,1158.67540419
1652284800,2022-05-11 16:00:00,DINO/USDT,0.0069,0.0069,0.0066,0.0066,78570.0153,530.99128133
1652281200,2022-05-11 15:00:00,DINO/USDT,0.0068,0.0069,0.0067,0.0068,63414.7047603,427.06522575004
1652277600,2022-05-11 14:00:00,DINO/USDT,0.0068,0.0068,0.0065,0.0067,123176.4816397,817.62730007996
1652274000,2022-05-11 13:00:00,DINO/USDT,0.0074,0.0074,0.0065,0.0068,725193.85411453,4810.116946055898
1652270400,2022-05-11 12:00:00,DINO/USDT,0.0073,0.0076,0.0071,0.0073,54732.556744,395.25230183
1652266800,2022-05-11 11:00:00,DINO/USDT,0.0072,0.0074,0.0067,0.0072,229784.324,1631.23666229
1652263200,2022-05-11 10:00:00,DINO/USDT,0.0074,0.0074,0.0071,0.0073,45068.29096756,323.989702569944
1652259600,2022-05-11 09:00:00,DINO/USDT,0.0074,0.0074,0.0073,0.0073,4420.45887567,32.546194859958
1652256000,2022-05-11 08:00:00,DINO/USDT,0.0074,0.0074,0.0072,0.0074,230964.45178918,1673.846614449932
1652252400,2022-05-11 07:00:00,DINO/USDT,0.0075,0.0075,0.0072,0.0074,68843.014356,499.97990856
1652248800,2022-05-11 06:00:00,DINO/USDT,0.0075,0.0075,0.0073,0.0075,21211.035,156.75547694
1652245200,2022-05-11 05:00:00,DINO/USDT,0.0074,0.0075,0.0073,0.0075,3565.0669,26.45021355
1652241600,2022-05-11 04:00:00,DINO/USDT,0.0076,0.0076,0.0073,0.0075,50984.4333,374.52117237
1652238000,2022-05-11 03:00:00,DINO/USDT,0.0075,0.0076,0.0075,0.0076,2982.9168,22.60821514
1652234400,2022-05-11 02:00:00,DINO/USDT,0.0076,0.0077,0.0074,0.0076,98892.009,733.04206948
1652230800,2022-05-11 01:00:00,DINO/USDT,0.0077,0.0078,0.0074,0.0076,56973.5912641,431.30337603998
1652227200,2022-05-11 00:00:00,DINO/USDT,0.0074,0.0078,0.0074,0.0078,50455.0488,387.37836937
1652223600,2022-05-10 23:00:00,DINO/USDT,0.0076,0.0078,0.0072,0.0074,340818.419,2522.79669253
1652220000,2022-05-10 22:00:00,DINO/USDT,0.008,0.0081,0.0073,0.0077,531969.0295,4006.27258832
1652216400,2022-05-10 21:00:00,DINO/USDT,0.0083,0.0093,0.0078,0.0081,1525943.19845639,13241.247079851486
1652212800,2022-05-10 20:00:00,DINO/USDT,0.0079,0.0083,0.0078,0.0083,357900.71496746,2885.211852239918
1652209200,2022-05-10 19:00:00,DINO/USDT,0.0081,0.0081,0.0077,0.0081,87406.92561975,700.964692889975
1652205600,2022-05-10 18:00:00,DINO/USDT,0.0077,0.0081,0.0077,0.0081,86164.1786,685.68126958
1652202000,2022-05-10 17:00:00,DINO/USDT,0.0077,0.0079,0.0077,0.0078,11263.9289,87.09819093
1652198400,2022-05-10 16:00:00,DINO/USDT,0.0078,0.0079,0.0077,0.0078,8967.89228481,69.952834979999
1652194800,2022-05-10 15:00:00,DINO/USDT,0.0078,0.0079,0.0077,0.0079,5948.61506455,46.529636219945
1652191200,2022-05-10 14:00:00,DINO/USDT,0.0079,0.008,0.0078,0.0079,3596.6697,28.30576116
1652187600,2022-05-10 13:00:00,DINO/USDT,0.0079,0.008,0.0078,0.008,9580.5594,76.2428406
1652184000,2022-05-10 12:00:00,DINO/USDT,0.0079,0.008,0.0079,0.008,7274.5056,57.70621109
1652180400,2022-05-10 11:00:00,DINO/USDT,0.0078,0.008,0.0078,0.008,3620.509,28.759767802784
1652176800,2022-05-10 10:00:00,DINO/USDT,0.0077,0.0079,0.0077,0.0079,37482.26012784,292.548324419936
1652173200,2022-05-10 09:00:00,DINO/USDT,0.0076,0.0079,0.0076,0.0078,89610.9703,698.247664608961
1652169600,2022-05-10 08:00:00,DINO/USDT,0.0078,0.0078,0.0075,0.0077,31194.46479999,239.188515869923
1652166000,2022-05-10 07:00:00,DINO/USDT,0.0081,0.0082,0.0077,0.0078,13410.2276,106.86391304
1652162400,2022-05-10 06:00:00,DINO/USDT,0.0077,0.0083,0.0076,0.0082,51924.0417,416.16108541
1652158800,2022-05-10 05:00:00,DINO/USDT,0.0075,0.0078,0.0075,0.0078,5046.2486,38.97764065
1652155200,2022-05-10 04:00:00,DINO/USDT,0.0076,0.0078,0.0075,0.0077,12068.3964,91.58286549
1652151600,2022-05-10 03:00:00,DINO/USDT,0.0076,0.0078,0.0076,0.0078,2574.055,19.82427198
1652148000,2022-05-10 02:00:00,DINO/USDT,0.0076,0.0078,0.0075,0.0077,147060.29827013,1117.937636660001
1652144400,2022-05-10 01:00:00,DINO/USDT,0.0078,0.008,0.0076,0.0077,67236.69418556,520.11330233995
1652140800,2022-05-10 00:00:00,DINO/USDT,0.0079,0.0081,0.0078,0.0079,385746.47377283,3029.365766589923
1652137200,2022-05-09 23:00:00,DINO/USDT,0.0082,0.0083,0.0079,0.008,21471.475,171.16015524
1652133600,2022-05-09 22:00:00,DINO/USDT,0.0079,0.0083,0.0079,0.0082,195125.1827,1576.06257324
1652130000,2022-05-09 21:00:00,DINO/USDT,0.008,0.0082,0.0079,0.008,42111.3921,333.34628733
1652126400,2022-05-09 20:00:00,DINO/USDT,0.008,0.0082,0.0079,0.0082,25830.0564,208.58980617
1652122800,2022-05-09 19:00:00,DINO/USDT,0.008,0.0081,0.0078,0.0081,19698.02974814,156.022167129934
1652119200,2022-05-09 18:00:00,DINO/USDT,0.0079,0.0082,0.0078,0.008,76082.4382,601.08241766
1652115600,2022-05-09 17:00:00,DINO/USDT,0.008,0.0081,0.0078,0.008,134692.9565,1060.89720584
1652112000,2022-05-09 16:00:00,DINO/USDT,0.0082,0.0083,0.0078,0.0082,361343.682,2857.96680807
1652108400,2022-05-09 15:00:00,DINO/USDT,0.0085,0.0085,0.008,0.0083,138822.255,1133.16571175
1652104800,2022-05-09 14:00:00,DINO/USDT,0.0086,0.0086,0.0084,0.0085,20701.85607058,175.86029920993
1652101200,2022-05-09 13:00:00,DINO/USDT,0.0085,0.0086,0.0085,0.0086,7905.6417,67.66485565
1652097600,2022-05-09 12:00:00,DINO/USDT,0.0086,0.0086,0.0085,0.0086,28886.8874,245.7499157
1652094000,2022-05-09 11:00:00,DINO/USDT,0.0087,0.0088,0.0085,0.0085,48756.8452,418.13721912
1652090400,2022-05-09 10:00:00,DINO/USDT,0.0085,0.0087,0.0085,0.0086,174602.3774,1486.19970199
1652086800,2022-05-09 09:00:00,DINO/USDT,0.0086,0.0086,0.0085,0.0085,35010.4312,300.21799142
1652083200,2022-05-09 08:00:00,DINO/USDT,0.0088,0.0088,0.0085,0.0085,216953.97514545,1873.81018385996
1652079600,2022-05-09 07:00:00,DINO/USDT,0.0087,0.0088,0.0086,0.0087,32433.2129,280.94712058
1652076000,2022-05-09 06:00:00,DINO/USDT,0.0089,0.0089,0.0086,0.0086,83731.7835,729.73140045
1652072400,2022-05-09 05:00:00,DINO/USDT,0.009,0.009,0.0087,0.0089,47200.7991,417.30969718
1652068800,2022-05-09 04:00:00,DINO/USDT,0.009,0.0091,0.0089,0.009,29345.81687777,264.05357364993
1652065200,2022-05-09 03:00:00,DINO/USDT,0.0093,0.0093,0.009,0.009,24867.5211,227.45348971
1652061600,2022-05-09 02:00:00,DINO/USDT,0.0094,0.0094,0.0092,0.0092,4785.0171,44.27294142
1652058000,2022-05-09 01:00:00,DINO/USDT,0.0093,0.0094,0.0092,0.0094,92646.86667234,862.817777399996
1652054400,2022-05-09 00:00:00,DINO/USDT,0.0093,0.0093,0.0092,0.0093,30963.59095161,285.392568099973
1652050800,2022-05-08 23:00:00,DINO/USDT,0.0091,0.0093,0.0089,0.0093,311822.07575167,2856.802830210197
1652047200,2022-05-08 22:00:00,DINO/USDT,0.0091,0.0091,0.0089,0.0091,30391.17046373,273.333938469943
1652043600,2022-05-08 21:00:00,DINO/USDT,0.0091,0.0091,0.0089,0.0089,9197.3952846,83.45653010986
1652040000,2022-05-08 20:00:00,DINO/USDT,0.009,0.0091,0.0089,0.0091,50620.8391,452.857574873333
1652036400,2022-05-08 19:00:00,DINO/USDT,0.0091,0.0091,0.0088,0.009,395819.00836371,3541.577516359761
1652032800,2022-05-08 18:00:00,DINO/USDT,0.0092,0.0092,0.0089,0.0091,57737.9166,521.43370601
1652029200,2022-05-08 17:00:00,DINO/USDT,0.0096,0.0096,0.0085,0.0092,622673.19093684,5659.30521536998
1652025600,2022-05-08 16:00:00,DINO/USDT,0.0097,0.0097,0.0095,0.0095,228954.1207,2198.05272038
1652022000,2022-05-08 15:00:00,DINO/USDT,0.0095,0.0098,0.0094,0.0097,119337.6827,1164.15505392
1652018400,2022-05-08 14:00:00,DINO/USDT,0.0098,0.0099,0.0092,0.0095,401113.8482,3843.75057813
1652014800,2022-05-08 13:00:00,DINO/USDT,0.0097,0.0098,0.0096,0.0097,89532.0479,868.30567914
1652011200,2022-05-08 12:00:00,DINO/USDT,0.0096,0.0098,0.0095,0.0096,119975.42526667,1160.883195290032
1652007600,2022-05-08 11:00:00,DINO/USDT,0.0096,0.0096,0.0095,0.0095,31764.11023333,304.835780459968
1652004000,2022-05-08 10:00:00,DINO/USDT,0.0096,0.0096,0.0095,0.0096,190438.9203,1809.67999255
1652000400,2022-05-08 09:00:00,DINO/USDT,0.0096,0.0097,0.0094,0.0095,83668.2879,790.69345586
1651996800,2022-05-08 08:00:00,DINO/USDT,0.0099,0.0099,0.0092,0.0096,302392.13858079,2868.967076399821
1651993200,2022-05-08 07:00:00,DINO/USDT,0.0097,0.0099,0.0096,0.0098,57494.1359,563.9508693
1651989600,2022-05-08 06:00:00,DINO/USDT,0.0099,0.0099,0.0096,0.0096,44805.28207676,433.871581329924
1651986000,2022-05-08 05:00:00,DINO/USDT,0.0096,0.0099,0.0095,0.0098,71021.9149,686.17560489
1651982400,2022-05-08 04:00:00,DINO/USDT,0.0099,0.01,0.0095,0.0096,137475.5558,1338.12643064
1651978800,2022-05-08 03:00:00,DINO/USDT,0.0098,0.0099,0.0098,0.0098,39246.2787,384.88868244
1651975200,2022-05-08 02:00:00,DINO/USDT,0.0105,0.0106,0.0097,0.0097,535583.96708217,5337.491668029917
1651971600,2022-05-08 01:00:00,DINO/USDT,0.011,0.011,0.0104,0.0105,647964.63809176,6858.528584988852
1651968000,2022-05-08 00:00:00,DINO/USDT,0.0107,0.0112,0.0104,0.0109,590272.96008912,6313.250130519664
1651964400,2022-05-07 23:00:00,DINO/USDT,0.0106,0.0116,0.0105,0.0107,1086990.71125701,11941.474254179708
1651960800,2022-05-07 22:00:00,DINO/USDT,0.0109,0.0112,0.0104,0.0105,567857.90526673,6111.836631456656
1651957200,2022-05-07 21:00:00,DINO/USDT,0.0112,0.012,0.0107,0.0108,1141646.40715652,12897.929545851932
1651953600,2022-05-07 20:00:00,DINO/USDT,0.0114,0.0122,0.0108,0.0113,1391929.0982792,16098.210951532549
1651950000,2022-05-07 19:00:00,DINO/USDT,0.0104,0.0139,0.0104,0.0114,7617755.49387687,90641.90655586638
1651946400,2022-05-07 18:00:00,DINO/USDT,0.0102,0.0106,0.0099,0.0104,598694.64022007,6235.927419976511
1651942800,2022-05-07 17:00:00,DINO/USDT,0.0102,0.0102,0.01,0.0102,46792.6631745,475.2709879499
1651939200,2022-05-07 16:00:00,DINO/USDT,0.0097,0.0104,0.0096,0.0102,130405.75689436,1301.438639029972
1651935600,2022-05-07 15:00:00,DINO/USDT,0.0098,0.0098,0.0096,0.0097,26351.9761,255.65629143
1651932000,2022-05-07 14:00:00,DINO/USDT,0.0098,0.0098,0.0096,0.0097,11095.4065051,108.06121350998
1651928400,2022-05-07 13:00:00,DINO/USDT,0.0098,0.0099,0.0096,0.0097,94416.8137,915.29764338
1651924800,2022-05-07 12:00:00,DINO/USDT,0.0098,0.0101,0.0098,0.0099,106774.831,1060.84523563
1651921200,2022-05-07 11:00:00,DINO/USDT,0.0098,0.0099,0.0098,0.0099,2915.1832,28.76863856
1651917600,2022-05-07 10:00:00,DINO/USDT,0.0096,0.0099,0.0096,0.0099,16439.5851806,160.75101017988
1651914000,2022-05-07 09:00:00,DINO/USDT,0.0097,0.0097,0.0096,0.0097,14106.8926,136.77247118
1651910400,2022-05-07 08:00:00,DINO/USDT,0.0096,0.0097,0.0095,0.0097,37152.152,356.9914351
1651906800,2022-05-07 07:00:00,DINO/USDT,0.0095,0.0096,0.0095,0.0096,2648.4705,25.37388279
1651903200,2022-05-07 06:00:00,DINO/USDT,0.0095,0.0096,0.0095,0.0096,17794.1906,170.77666767
1651899600,2022-05-07 05:00:00,DINO/USDT,0.0095,0.0096,0.0095,0.0096,37744.6037,362.29001537
1651896000,2022-05-07 04:00:00,DINO/USDT,0.0096,0.0096,0.0095,0.0096,4310.484,41.1564751
1651892400,2022-05-07 03:00:00,DINO/USDT,0.0095,0.0096,0.0095,0.0096,4259.7922,40.84709092
1651888800,2022-05-07 02:00:00,DINO/USDT,0.0096,0.0096,0.0095,0.0096,2688.0011,25.75811995
1651885200,2022-05-07 01:00:00,DINO/USDT,0.0094,0.0096,0.0094,0.0096,10988.9185,104.81227796
1651881600,2022-05-07 00:00:00,DINO/USDT,0.0093,0.0095,0.0092,0.0095,96437.21556384,904.930166950096
1651878000,2022-05-06 23:00:00,DINO/USDT,0.0093,0.0094,0.0092,0.0094,2696.7317,25.24224811
1651874400,2022-05-06 22:00:00,DINO/USDT,0.0093,0.0094,0.0093,0.0094,2774.9791,26.01037903
1651870800,2022-05-06 21:00:00,DINO/USDT,0.0093,0.0094,0.0093,0.0094,3364.25223616,31.540999989904
1651867200,2022-05-06 20:00:00,DINO/USDT,0.0094,0.0094,0.0093,0.0094,20315.0923,190.8953296
1651863600,2022-05-06 19:00:00,DINO/USDT,0.0093,0.0095,0.0093,0.0094,2733.3171,25.68946214
1651860000,2022-05-06 18:00:00,DINO/USDT,0.0095,0.0096,0.0091,0.0095,373831.6945,3502.51154498
1651856400,2022-05-06 17:00:00,DINO/USDT,0.0098,0.0099,0.0095,0.0096,65671.8959,632.48590276
1651852800,2022-05-06 16:00:00,DINO/USDT,0.0097,0.0099,0.0097,0.0099,6425.8226,62.95578322
1651849200,2022-05-06 15:00:00,DINO/USDT,0.0098,0.0098,0.0097,0.0098,4349.578,42.56137398
1651845600,2022-05-06 14:00:00,DINO/USDT,0.0098,0.0099,0.0097,0.0098,15429.4498,151.16297834
1651842000,2022-05-06 13:00:00,DINO/USDT,0.0098,0.0099,0.0098,0.0099,17139.7704,168.3945098
1651838400,2022-05-06 12:00:00,DINO/USDT,0.0098,0.0099,0.0097,0.0099,19749.9833,193.81843088
1651834800,2022-05-06 11:00:00,DINO/USDT,0.0099,0.0099,0.0097,0.0099,4936.08915858,48.767047669942
1651831200,2022-05-06 10:00:00,DINO/USDT,0.0096,0.0099,0.0096,0.0099,20676.77170102,202.362219350098
1651827600,2022-05-06 09:00:00,DINO/USDT,0.0097,0.0098,0.0096,0.0097,58889.869,566.14481815
