https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SURV,Volume USDT
1644364800,2022-02-09 00:00:00,SURV/USDT,0.0446,0.0484,0.0385,0.0404,4985968.24731841,210798.186217345693
1644278400,2022-02-08 00:00:00,SURV/USDT,0.0522,0.0532,0.04,0.0444,7010195.79768286,317422.095286980686
1644192000,2022-02-07 00:00:00,SURV/USDT,0.0535,0.0567,0.0467,0.0522,11674101.93368673,612945.730395555682
1644105600,2022-02-06 00:00:00,SURV/USDT,0.0733,0.08,0.0516,0.0535,11453985.20501548,704080.601098041585
1644019200,2022-02-05 00:00:00,SURV/USDT,0.1044,0.1044,0.0582,0.0733,11543276.38467883,853996.000344391774
1643932800,2022-02-04 00:00:00,SURV/USDT,0.0877,0.1146,0.0749,0.1044,5438979.97184008,493342.392635778065
1643846400,2022-02-03 00:00:00,SURV/USDT,0.0997,0.112,0.086,0.0876,3277393.48967951,313052.168595776367
1643760000,2022-02-02 00:00:00,SURV/USDT,0.1418,0.1474,0.0953,0.0999,4055379.94477124,475870.164902412156
1643673600,2022-02-01 00:00:00,SURV/USDT,0.1767,0.1815,0.1343,0.142,3145111.19083661,472138.32324324242
1643587200,2022-01-31 00:00:00,SURV/USDT,0.2887,0.303,0.103,0.1762,9930212.27417119,1633901.893577776368
1643500800,2022-01-30 00:00:00,SURV/USDT,0.88,0.881,0.2485,0.2887,3970078.6623746,1569578.968047880943
1643414400,2022-01-29 00:00:00,SURV/USDT,1.2276,1.2932,0.5642,0.8796,1965862.37803682,1665146.789779704697
1643328000,2022-01-28 00:00:00,SURV/USDT,0.01,4.9995,0.01,1.2279,3852398.8532003,5908955.11713115511
