https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT
1643846400,2022-02-03 00:00:00,FIL/USDT,20.1728,20.5542,19.544,20.3492,102373.98414244,2056226.815688822494
1643760000,2022-02-02 00:00:00,FIL/USDT,20.9013,21.4452,19.99,20.1858,99067.3484887,2050944.813595505941
1643673600,2022-02-01 00:00:00,FIL/USDT,21.2524,21.595,20.5875,20.8917,87862.09239005,1851213.364645243798
1643587200,2022-01-31 00:00:00,FIL/USDT,19.8185,21.5666,18.9577,21.2728,121207.42956345,2461642.923892332045
1643500800,2022-01-30 00:00:00,FIL/USDT,20.2774,20.8764,19.4566,19.818,105030.62911178,2126355.289907459697
1643414400,2022-01-29 00:00:00,FIL/USDT,19.6159,20.7954,19.369,20.2764,138133.15044684,2786375.81428684839
1643328000,2022-01-28 00:00:00,FIL/USDT,19.1868,19.865,18.5029,19.6127,164783.60725941,3150877.023761133575
1643241600,2022-01-27 00:00:00,FIL/USDT,19.2537,19.978,18.0793,19.2239,230002.31639267,4359860.683274192068
1643155200,2022-01-26 00:00:00,FIL/USDT,18.1755,20.4196,18.0028,19.2707,196646.42460429,3727502.704249722654
1643068800,2022-01-25 00:00:00,FIL/USDT,18.4216,18.5422,17.7247,18.1541,133679.12967531,2421876.49685327017
1642982400,2022-01-24 00:00:00,FIL/USDT,19.4777,20.209,16.3623,18.4049,222246.14679608,4002297.816618338398
1642896000,2022-01-23 00:00:00,FIL/USDT,19.0068,21.2,18.3838,19.4918,139390.35227681,2688425.137560831885
1642809600,2022-01-22 00:00:00,FIL/USDT,21.9336,22.6044,16.9793,18.9994,179659.63109242,3529234.073306486939
1642723200,2022-01-21 00:00:00,FIL/USDT,26.1849,26.5774,21.1161,21.9522,154540.93387128,3739816.13629685693
1642636800,2022-01-20 00:00:00,FIL/USDT,27.6208,28.6867,26.01,26.1929,82745.51482152,2285465.0888391735
1642550400,2022-01-19 00:00:00,FIL/USDT,28.4824,28.716,27.2037,27.6063,80760.19680065,2255216.157925067277
1642464000,2022-01-18 00:00:00,FIL/USDT,28.9813,29.3325,27.6637,28.4834,68218.53736468,1931933.113884430187
1642377600,2022-01-17 00:00:00,FIL/USDT,30.3868,30.456,28.527,28.9772,71268.36363443,2094759.881819426928
1642291200,2022-01-16 00:00:00,FIL/USDT,29.6672,31.475,29.6091,30.3888,86851.9315187,2649654.853026120186
1642204800,2022-01-15 00:00:00,FIL/USDT,29.7072,30.5859,29.319,29.6436,74666.72765506,2235339.547261797499
1642118400,2022-01-14 00:00:00,FIL/USDT,28.5142,29.8712,27.9999,29.7033,83327.5985368,2417635.92797281152
1642032000,2022-01-13 00:00:00,FIL/USDT,30.7631,30.8382,28.4001,28.506,84590.71593865,2511429.812531934146
1641945600,2022-01-12 00:00:00,FIL/USDT,28.8866,30.9029,28.4826,30.7792,118242.43337338,3526069.168129042036
1641859200,2022-01-11 00:00:00,FIL/USDT,28.124,29.2586,27.8013,28.8881,78530.59929848,2244154.770373417844
1641772800,2022-01-10 00:00:00,FIL/USDT,30.1986,30.3663,26.2808,28.1359,116151.87325188,3294889.667374726883
1641686400,2022-01-09 00:00:00,FIL/USDT,29.4513,31.065,29.2471,30.1921,65481.3130592,1973930.090825250136
1641600000,2022-01-08 00:00:00,FIL/USDT,31.5357,32.1862,28.3136,29.4509,109164.1666093,3309723.298472292395
1641513600,2022-01-07 00:00:00,FIL/USDT,33.0144,33.0449,29.762,31.5193,135798.17244513,4244728.084873837985
1641427200,2022-01-06 00:00:00,FIL/USDT,33.1335,33.4959,32.0694,32.9715,93665.13261036,3074004.897196368504
1641340800,2022-01-05 00:00:00,FIL/USDT,36.1742,38.5,31.0039,33.1335,247942.37034233,8936547.850033037708
1641254400,2022-01-04 00:00:00,FIL/USDT,35.074,38.2074,34.4409,36.137,213583.21898971,7838370.885111904297
1641168000,2022-01-03 00:00:00,FIL/USDT,35.7452,35.7689,34.3766,35.1057,79494.78257511,2791190.466242245015
1641081600,2022-01-02 00:00:00,FIL/USDT,35.907,36.5052,35.2051,35.7627,76991.17257772,2755803.858227215801
1640995200,2022-01-01 00:00:00,FIL/USDT,34.2483,35.96,34.2483,35.8955,56453.23960474,1980962.801586290031
1640908800,2021-12-31 00:00:00,FIL/USDT,34.9519,35.73,33.51,34.2312,100484.99366955,3487621.538266216964
1640822400,2021-12-30 00:00:00,FIL/USDT,34.2228,35.8142,33.3006,34.9338,107649.66366902,3737096.203898615793
1640736000,2021-12-29 00:00:00,FIL/USDT,36.2687,36.758,33.8407,34.2222,122236.32782991,4314430.384120702076
1640649600,2021-12-28 00:00:00,FIL/USDT,39.2251,39.8368,35.784,36.246,200889.57443681,7595623.57148195101
