https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOSBULL,Volume USDT
1646956800000.0,2022-03-11 00:00:00,EOSBULL/USDT,1.068e-05,1.112e-05,9.74e-06,1.051e-05,48457878.21122741,509.2923
1646870400000.0,2022-03-10 00:00:00,EOSBULL/USDT,1.205e-05,1.262e-05,9.88e-06,1.068e-05,412038314.6067416,4400.5692
1646784000000.0,2022-03-09 00:00:00,EOSBULL/USDT,1.053e-05,1.252e-05,1.042e-05,1.205e-05,117411178.4232365,1414.8047
1646697600000.0,2022-03-08 00:00:00,EOSBULL/USDT,9.77e-06,1.099e-05,9.57e-06,1.053e-05,1619071595.4415953,17048.8239
1646611200000.0,2022-03-07 00:00:00,EOSBULL/USDT,1.05e-05,1.134e-05,9.07e-06,9.77e-06,281219477.99385875,2747.5143
1646524800000.0,2022-03-06 00:00:00,EOSBULL/USDT,1.186e-05,1.21e-05,1.028e-05,1.05e-05,170122114.2857143,1786.2822
1646438400000.0,2022-03-05 00:00:00,EOSBULL/USDT,1.128e-05,1.2e-05,1.083e-05,1.186e-05,216754443.50758854,2570.7077
1646352000000.0,2022-03-04 00:00:00,EOSBULL/USDT,1.452e-05,1.461e-05,1.082e-05,1.128e-05,642093262.4113475,7242.812
1646265600000.0,2022-03-03 00:00:00,EOSBULL/USDT,1.577e-05,1.6e-05,1.382e-05,1.452e-05,375925971.07438016,5458.4451
1646179200000.0,2022-03-02 00:00:00,EOSBULL/USDT,1.673e-05,1.711e-05,1.502e-05,1.577e-05,293360044.38807863,4626.2879
1646092800000.0,2022-03-01 00:00:00,EOSBULL/USDT,1.726e-05,1.778e-05,1.553e-05,1.673e-05,209691900.77704722,3508.1455
1646006400000.0,2022-02-28 00:00:00,EOSBULL/USDT,1.358e-05,1.727e-05,1.316e-05,1.726e-05,88457670.91541135,1526.7794
1645920000000.0,2022-02-27 00:00:00,EOSBULL/USDT,1.507e-05,1.682e-05,1.303e-05,1.358e-05,359452952.8718704,4881.3711
1645833600000.0,2022-02-26 00:00:00,EOSBULL/USDT,1.472e-05,1.693e-05,1.439e-05,1.507e-05,380563218.3145322,5735.0877
1645747200000.0,2022-02-25 00:00:00,EOSBULL/USDT,1.346e-05,1.503e-05,1.268e-05,1.472e-05,161586705.1630435,2378.5563
1645660800000.0,2022-02-24 00:00:00,EOSBULL/USDT,1.522e-05,1.545e-05,1e-05,1.346e-05,710795794.9479941,9567.3114
1645574400000.0,2022-02-23 00:00:00,EOSBULL/USDT,1.653e-05,1.795e-05,1.515e-05,1.522e-05,484350197.109067,7371.81
1645488000000.0,2022-02-22 00:00:00,EOSBULL/USDT,1.466e-05,1.673e-05,1.39e-05,1.653e-05,401180550.5142166,6631.5145
1645401600000.0,2022-02-21 00:00:00,EOSBULL/USDT,1.769e-05,1.937e-05,1.454e-05,1.466e-05,894395982.2646657,13111.8451
1645315200000.0,2022-02-20 00:00:00,EOSBULL/USDT,1.992e-05,2.014e-05,1.694e-05,1.769e-05,702626970.0395705,12429.4711
1645228800000.0,2022-02-19 00:00:00,EOSBULL/USDT,2.033e-05,2.119e-05,1.851e-05,1.992e-05,266374688.75502008,5306.1838
1645142400000.0,2022-02-18 00:00:00,EOSBULL/USDT,2.121e-05,2.234e-05,1.967e-05,2.033e-05,398250668.96212494,8096.4361
1645056000000.0,2022-02-17 00:00:00,EOSBULL/USDT,2.888e-05,2.973e-05,2.019e-05,2.121e-05,1656587604.9033477,35136.2231
1644969600000.0,2022-02-16 00:00:00,EOSBULL/USDT,2.797e-05,2.951e-05,2.595e-05,2.888e-05,1836839497.9224377,53047.9247
1644883200000.0,2022-02-15 00:00:00,EOSBULL/USDT,2.34e-05,2.817e-05,2.324e-05,2.797e-05,476289974.9731855,13321.8306
1644796800000.0,2022-02-14 00:00:00,EOSBULL/USDT,2.371e-05,2.407e-05,2.142e-05,2.34e-05,494180140.1709402,11563.81528
1644710400000.0,2022-02-13 00:00:00,EOSBULL/USDT,2.398e-05,2.509e-05,2.277e-05,2.371e-05,135082433.57233235,3202.8045
1644624000000.0,2022-02-12 00:00:00,EOSBULL/USDT,2.474e-05,2.528e-05,2.235e-05,2.398e-05,409744620.51709753,9825.676
1644537600000.0,2022-02-11 00:00:00,EOSBULL/USDT,2.96e-05,3.126e-05,2.392e-05,2.474e-05,406036007.67987067,10045.33083
1644451200000.0,2022-02-10 00:00:00,EOSBULL/USDT,3.385e-05,3.762e-05,2.947e-05,2.96e-05,689872894.5945945,20420.23768
1644364800000.0,2022-02-09 00:00:00,EOSBULL/USDT,3.27e-05,3.505e-05,3.12e-05,3.385e-05,390538325.8493353,13219.72233
1644278400000.0,2022-02-08 00:00:00,EOSBULL/USDT,3.525e-05,3.783e-05,2.923e-05,3.27e-05,493356442.20183486,16132.75566
1644192000000.0,2022-02-07 00:00:00,EOSBULL/USDT,2.978e-05,3.593e-05,2.808e-05,3.525e-05,484222121.9858155,17068.8298
1644105600000.0,2022-02-06 00:00:00,EOSBULL/USDT,2.767e-05,2.993e-05,2.633e-05,2.978e-05,241480241.77300203,7191.2816
1644019200000.0,2022-02-05 00:00:00,EOSBULL/USDT,2.762e-05,2.926e-05,2.657e-05,2.767e-05,63614138.05565594,1760.2032
1643932800000.0,2022-02-04 00:00:00,EOSBULL/USDT,2.245e-05,2.764e-05,2.213e-05,2.762e-05,131242932.65749456,3624.9298
1643846400000.0,2022-02-03 00:00:00,EOSBULL/USDT,2.152e-05,2.248e-05,2.043e-05,2.245e-05,114763928.73051226,2576.4502
1643760000000.0,2022-02-02 00:00:00,EOSBULL/USDT,2.412e-05,2.697e-05,2.142e-05,2.152e-05,85203838.28996283,1833.5866
1643673600000.0,2022-02-01 00:00:00,EOSBULL/USDT,2.343e-05,2.445e-05,2.286e-05,2.412e-05,586061944.4444444,14135.8141
1643587200000.0,2022-01-31 00:00:00,EOSBULL/USDT,2.3e-05,2.401e-05,1.998e-05,2.343e-05,284611485.2752881,6668.4471
1643500800000.0,2022-01-30 00:00:00,EOSBULL/USDT,2.354e-05,2.43e-05,2.14e-05,2.3e-05,279177660.8695652,6421.0862
1643414400000.0,2022-01-29 00:00:00,EOSBULL/USDT,2.307e-05,2.466e-05,2.216e-05,2.354e-05,137078534.4095157,3226.8287
1643328000000.0,2022-01-28 00:00:00,EOSBULL/USDT,2.026e-05,2.329e-05,1.938e-05,2.307e-05,511828136.1074989,11807.8751
1643241600000.0,2022-01-27 00:00:00,EOSBULL/USDT,2.034e-05,2.161e-05,1.779e-05,2.026e-05,26300513.32675222,532.8484
1643155200000.0,2022-01-26 00:00:00,EOSBULL/USDT,2.011e-05,2.438e-05,1.95e-05,2.034e-05,297686283.1858407,6054.939
1643068800000.0,2022-01-25 00:00:00,EOSBULL/USDT,1.962e-05,2.051e-05,1.88e-05,2.011e-05,390150392.8393834,7845.9244
1642982400000.0,2022-01-24 00:00:00,EOSBULL/USDT,2.31e-05,2.311e-05,1.491e-05,1.962e-05,1005320504.5871559,19724.3883
1642896000000.0,2022-01-23 00:00:00,EOSBULL/USDT,2.189e-05,2.366e-05,2.011e-05,2.31e-05,266818623.37662336,6163.5102
1642809600000.0,2022-01-22 00:00:00,EOSBULL/USDT,2.777e-05,2.997e-05,1.607e-05,2.189e-05,1901325276.3819098,41620.0103
1642723200000.0,2022-01-21 00:00:00,EOSBULL/USDT,4.037e-05,4.141e-05,2.577e-05,2.779e-05,757249186.7578266,21043.9549
1642636800000.0,2022-01-20 00:00:00,EOSBULL/USDT,4.595e-05,5.108e-05,3.993e-05,4.037e-05,254140087.68887788,10259.63534
1642550400000.0,2022-01-19 00:00:00,EOSBULL/USDT,5.068e-05,5.289e-05,4.424e-05,4.595e-05,468720835.69096845,21537.7224
1642464000000.0,2022-01-18 00:00:00,EOSBULL/USDT,5.076e-05,5.633e-05,4.673e-05,5.068e-05,364327615.23283345,18464.12354
1642377600000.0,2022-01-17 00:00:00,EOSBULL/USDT,5.526e-05,5.552e-05,4.817e-05,5.076e-05,875427001.9700551,44436.67462
1642291200000.0,2022-01-16 00:00:00,EOSBULL/USDT,5.551e-05,5.806e-05,5.316e-05,5.526e-05,102443319.21824104,5661.01782
1642204800000.0,2022-01-15 00:00:00,EOSBULL/USDT,5.301e-05,5.744e-05,5.179e-05,5.551e-05,82326421.36551973,4569.93965
1642118400000.0,2022-01-14 00:00:00,EOSBULL/USDT,4.942e-05,5.604e-05,4.84e-05,5.301e-05,217127303.9049236,11509.91838
1642032000000.0,2022-01-13 00:00:00,EOSBULL/USDT,5.464e-05,5.555e-05,4.877e-05,4.942e-05,239786651.35572645,11850.25631
1641945600000.0,2022-01-12 00:00:00,EOSBULL/USDT,4.837e-05,5.606e-05,4.8e-05,5.464e-05,474384092.057101,25920.34679
1641859200000.0,2022-01-11 00:00:00,EOSBULL/USDT,4.528e-05,4.989e-05,4.468e-05,4.837e-05,110879918.75129212,5363.26167
1641772800000.0,2022-01-10 00:00:00,EOSBULL/USDT,5.022e-05,5.164e-05,3.882e-05,4.528e-05,545584238.295053,24704.05431
1641686400000.0,2022-01-09 00:00:00,EOSBULL/USDT,4.823e-05,5.243e-05,4.752e-05,5.022e-05,77065292.71206692,3870.219
1641600000000.0,2022-01-08 00:00:00,EOSBULL/USDT,5.304e-05,5.598e-05,4.4e-05,4.823e-05,167127879.5355588,8060.57763
1641513600000.0,2022-01-07 00:00:00,EOSBULL/USDT,5.782e-05,5.797e-05,4.624e-05,5.304e-05,514311263.1975867,27279.0694
1641427200000.0,2022-01-06 00:00:00,EOSBULL/USDT,5.645e-05,5.856e-05,5.143e-05,5.782e-05,147659354.02974752,8537.66385
1641340800000.0,2022-01-05 00:00:00,EOSBULL/USDT,7.867e-05,8.279e-05,4.987e-05,5.645e-05,167863696.8999114,9475.90569
1641254400000.0,2022-01-04 00:00:00,EOSBULL/USDT,8.015e-05,8.502e-05,7.655e-05,7.867e-05,32218143.383754928,2534.60134
1641168000000.0,2022-01-03 00:00:00,EOSBULL/USDT,8.525e-05,8.525e-05,7.604e-05,8.015e-05,13688463.755458517,1097.13037
1641081600000.0,2022-01-02 00:00:00,EOSBULL/USDT,7.78e-05,8.645e-05,7.652e-05,8.525e-05,53063406.4516129,4523.6554
1640995200000.0,2022-01-01 00:00:00,EOSBULL/USDT,6.946e-05,7.78e-05,6.946e-05,7.78e-05,13450270.565552698,1046.43105
1640908800000.0,2021-12-31 00:00:00,EOSBULL/USDT,7.148e-05,7.716e-05,6.557e-05,6.946e-05,22160773.97063058,1539.28736
1640822400000.0,2021-12-30 00:00:00,EOSBULL/USDT,6.884e-05,7.466e-05,6.486e-05,7.148e-05,190573954.6726357,13622.22628
1640736000000.0,2021-12-29 00:00:00,EOSBULL/USDT,7.659e-05,8.237e-05,6.8e-05,6.884e-05,912374819.2911098,62807.88256
1640649600000.0,2021-12-28 00:00:00,EOSBULL/USDT,9.936e-05,9.936e-05,7.495e-05,7.659e-05,684921150.2807155,52458.1109
1640563200000.0,2021-12-27 00:00:00,EOSBULL/USDT,0.0001,0.0001085,9.754e-05,9.936e-05,304236274.15458935,30228.9162
1640476800000.0,2021-12-26 00:00:00,EOSBULL/USDT,0.00010125,0.00010194,9.311e-05,0.0001,109216136.89999999,10921.61369
1640390400000.0,2021-12-25 00:00:00,EOSBULL/USDT,9.895e-05,0.00010388,9.71e-05,0.00010125,75882550.32098766,7683.10822
1640304000000.0,2021-12-24 00:00:00,EOSBULL/USDT,0.00011005,0.00011125,9.71e-05,9.895e-05,99850623.04194038,9880.21915
1640217600000.0,2021-12-23 00:00:00,EOSBULL/USDT,9.749e-05,0.00011249,9.397e-05,0.00011005,186076219.3548387,20477.68794
1640131200000.0,2021-12-22 00:00:00,EOSBULL/USDT,9.433e-05,0.00010358,9.241e-05,9.749e-05,167356343.93271104,16315.56997
1640044800000.0,2021-12-21 00:00:00,EOSBULL/USDT,8.466e-05,9.744e-05,8.321e-05,9.433e-05,136567218.2762642,12882.3857
1639958400000.0,2021-12-20 00:00:00,EOSBULL/USDT,8.451e-05,9.557e-05,7.7e-05,8.466e-05,406562013.3475077,34419.54005
1639872000000.0,2021-12-19 00:00:00,EOSBULL/USDT,8.852e-05,9.392e-05,8.347e-05,8.451e-05,40037604.66217016,3383.57797
1639785600000.0,2021-12-18 00:00:00,EOSBULL/USDT,8.204e-05,9.333e-05,7.861e-05,8.852e-05,101700484.63624041,9002.5269
1639699200000.0,2021-12-17 00:00:00,EOSBULL/USDT,8.661e-05,9.078e-05,7.458e-05,8.204e-05,257626096.17259872,21135.64493
1639612800000.0,2021-12-16 00:00:00,EOSBULL/USDT,0.00010041,0.00010252,8.529e-05,8.661e-05,83120575.79956126,7199.07307
1639526400000.0,2021-12-15 00:00:00,EOSBULL/USDT,9.862e-05,0.00011061,8e-05,0.00010041,287334778.3089334,28851.28509
1639440000000.0,2021-12-14 00:00:00,EOSBULL/USDT,7.89e-05,0.00010394,7.58e-05,9.862e-05,132295930.94706956,13047.02471
1639353600000.0,2021-12-13 00:00:00,EOSBULL/USDT,0.00010206,0.00010636,7.243e-05,7.89e-05,93790403.16856782,7400.06281
1639267200000.0,2021-12-12 00:00:00,EOSBULL/USDT,0.0001098,0.0001172,9.3e-05,0.00010206,78737634.72467177,8035.963
1639180800000.0,2021-12-11 00:00:00,EOSBULL/USDT,7.974e-05,0.00011964,7.6e-05,0.0001098,211038996.1748634,23172.08178
1639094400000.0,2021-12-10 00:00:00,EOSBULL/USDT,9.496e-05,0.00010513,7.857e-05,7.974e-05,50732647.35390017,4045.4213
1639008000000.0,2021-12-09 00:00:00,EOSBULL/USDT,0.00014753,0.00015265,9.417e-05,9.475e-05,149138411.1873351,14130.86446
1638921600000.0,2021-12-08 00:00:00,EOSBULL/USDT,0.0001055,0.0001675,9.692e-05,0.00014753,93126644.2079577,13738.97382
1638835200000.0,2021-12-07 00:00:00,EOSBULL/USDT,0.00011325,0.0001151,0.000101,0.0001055,70514353.08056872,7439.26425
1638748800000.0,2021-12-06 00:00:00,EOSBULL/USDT,8.917e-05,0.00011335,7e-05,0.00011325,283799892.62693155,32140.33784
1638662400000.0,2021-12-05 00:00:00,EOSBULL/USDT,0.0001004,0.00011869,7.6e-05,8.917e-05,115541554.55870809,10302.84042
1638576000000.0,2021-12-04 00:00:00,EOSBULL/USDT,0.00028,0.00028,6.131e-05,0.0001004,529643398.6055777,53176.19722
1638489600000.0,2021-12-03 00:00:00,EOSBULL/USDT,0.000305,0.000359,0.0002436,0.00028,104736307.14285715,29326.166
1638403200000.0,2021-12-02 00:00:00,EOSBULL/USDT,0.0003076,0.000317,0.0002811,0.000305,12595590.885245902,3841.65522
1638316800000.0,2021-12-01 00:00:00,EOSBULL/USDT,0.0003204,0.0003431,0.0002993,0.0003076,10184162.873862159,3132.6485
1638230400000.0,2021-11-30 00:00:00,EOSBULL/USDT,0.0003136,0.0003618,0.0002847,0.0003204,19364658.89513109,6204.43671
1638144000000.0,2021-11-29 00:00:00,EOSBULL/USDT,0.0003075,0.0003309,0.0002924,0.0003136,30965368.335459184,9710.73951
1638057600000.0,2021-11-28 00:00:00,EOSBULL/USDT,0.0002896,0.00031,0.0002467,0.0003075,21733694.959349595,6683.1112
1637971200000.0,2021-11-27 00:00:00,EOSBULL/USDT,0.0002772,0.0003041,0.0002762,0.0002896,33401484.1160221,9673.0698
1637884800000.0,2021-11-26 00:00:00,EOSBULL/USDT,0.0003965,0.0004027,0.0002656,0.0002772,41850761.86868686,11601.03119
1637798400000.0,2021-11-25 00:00:00,EOSBULL/USDT,0.0003621,0.0004274,0.0003586,0.0003965,8570509.98738966,3398.20721
1637712000000.0,2021-11-24 00:00:00,EOSBULL/USDT,0.0003957,0.0004028,0.0003292,0.0003621,7562296.188898093,2738.30745
1637625600000.0,2021-11-23 00:00:00,EOSBULL/USDT,0.0003743,0.0003999,0.000353,0.0003957,16751772.47915087,6628.67637
1637539200000.0,2021-11-22 00:00:00,EOSBULL/USDT,0.0004103,0.0004124,0.0003512,0.0003743,39652881.351856805,14842.07349
1637452800000.0,2021-11-21 00:00:00,EOSBULL/USDT,0.0004332,0.0004434,0.0004029,0.0004103,20535388.374360226,8425.66985
1637366400000.0,2021-11-20 00:00:00,EOSBULL/USDT,0.000417,0.0004355,0.0003785,0.0004332,30400376.4312096,13169.44307
1637280000000.0,2021-11-19 00:00:00,EOSBULL/USDT,0.0003657,0.00043,0.0003558,0.000417,11182419.520383693,4663.06894
1637193600000.0,2021-11-18 00:00:00,EOSBULL/USDT,0.0004502,0.0004702,0.0003254,0.0003657,102046447.55263877,37318.38587
1637107200000.0,2021-11-17 00:00:00,EOSBULL/USDT,0.0004421,0.0004666,0.0003966,0.0004502,45410623.85606398,20443.86286
1637020800000.0,2021-11-16 00:00:00,EOSBULL/USDT,0.00064225,0.000646,0.0003783,0.0004421,117960773.06039357,52150.45777
1636934400000.0,2021-11-15 00:00:00,EOSBULL/USDT,0.00070125,0.0007625,0.00062825,0.00064225,14173938.731023744,9103.21215
1636848000000.0,2021-11-14 00:00:00,EOSBULL/USDT,0.0007305,0.00076075,0.000651,0.00070025,12554755.658693325,8791.46765
1636761600000.0,2021-11-13 00:00:00,EOSBULL/USDT,0.000666,0.000803,0.00064325,0.0007315,32543455.707450442,23805.53785
1636675200000.0,2021-11-12 00:00:00,EOSBULL/USDT,0.000699,0.00076925,0.00059125,0.000666,14767954.617117118,9835.457775
1636588800000.0,2021-11-11 00:00:00,EOSBULL/USDT,0.00067475,0.0007385,0.00064725,0.000699,27597594.49213162,19290.71855
1636502400000.0,2021-11-10 00:00:00,EOSBULL/USDT,0.00086075,0.000947,0.00058725,0.00067475,67045477.36198592,45238.93585
1636416000000.0,2021-11-09 00:00:00,EOSBULL/USDT,0.000716,0.00094,0.000707,0.00086075,49693280.45309324,42773.49115
1636329600000.0,2021-11-08 00:00:00,EOSBULL/USDT,0.00061225,0.00072575,0.000604,0.000716,45411185.05586593,32514.4085
1636243200000.0,2021-11-07 00:00:00,EOSBULL/USDT,0.0005535,0.00061225,0.000547,0.00061225,24885050.71457738,15235.8723
1636156800000.0,2021-11-06 00:00:00,EOSBULL/USDT,0.0005785,0.0005925,0.000478,0.0005535,9728505.194218611,5384.727625
1636070400000.0,2021-11-05 00:00:00,EOSBULL/USDT,0.0005975,0.00061225,0.00056375,0.0005785,42206212.35955056,24416.29385
1635984000000.0,2021-11-04 00:00:00,EOSBULL/USDT,0.00066625,0.0006865,0.00055025,0.0005975,27985668.49372385,16721.436925
1635897600000.0,2021-11-03 00:00:00,EOSBULL/USDT,0.000669,0.00073625,0.000592,0.00066625,34149301.16322702,22751.9719
1635811200000.0,2021-11-02 00:00:00,EOSBULL/USDT,0.00064175,0.00070275,0.000621,0.000669,26462225.784753367,17703.22905
1635724800000.0,2021-11-01 00:00:00,EOSBULL/USDT,0.000642,0.00067625,0.000573,0.00064175,120818965.40709,77535.57105
1635638400000.0,2021-10-31 00:00:00,EOSBULL/USDT,0.000581,0.00069025,0.000573,0.000642,15275985.163551401,9807.182475
1635552000000.0,2021-10-30 00:00:00,EOSBULL/USDT,0.000588,0.0005945,0.0005335,0.000581,23205535.886402752,13482.41635
1635465600000.0,2021-10-29 00:00:00,EOSBULL/USDT,0.0005565,0.0006055,0.000547,0.000588,274826213.52040815,161597.81355
1635379200000.0,2021-10-28 00:00:00,EOSBULL/USDT,0.0004692,0.0005845,0.000466,0.0005565,289005413.0458221,160831.51236
1635292800000.0,2021-10-27 00:00:00,EOSBULL/USDT,0.000763,0.000792,0.000446,0.0004692,335571207.9070758,157450.01075
1635206400000.0,2021-10-26 00:00:00,EOSBULL/USDT,0.000818,0.000873,0.00073575,0.000763,17736844.397116646,13533.212275
1635120000000.0,2021-10-25 00:00:00,EOSBULL/USDT,0.000783,0.00083125,0.00076325,0.000818,15013878.667481663,12281.35275
1635033600000.0,2021-10-24 00:00:00,EOSBULL/USDT,0.000783,0.00094525,0.0007375,0.000783,35561649.87228608,27844.77185
1634947200000.0,2021-10-23 00:00:00,EOSBULL/USDT,0.0007265,0.0008,0.000709,0.000783,63652613.76117497,49839.996575
1634860800000.0,2021-10-22 00:00:00,EOSBULL/USDT,0.000756,0.00081425,0.000699,0.0007265,149620542.91121817,108699.324425
1634774400000.0,2021-10-21 00:00:00,EOSBULL/USDT,0.00083675,0.00089925,0.000716,0.000756,43772362.92989417,33091.906375
1634688000000.0,2021-10-20 00:00:00,EOSBULL/USDT,0.000676,0.000863,0.00066925,0.00083675,47511535.882880196,39755.27765
1634601600000.0,2021-10-19 00:00:00,EOSBULL/USDT,0.00065375,0.000701,0.0006385,0.000676,155769642.01183435,105300.278
1634515200000.0,2021-10-18 00:00:00,EOSBULL/USDT,0.000658,0.0007195,0.000634,0.00065375,14468856.673040152,9459.01505
1634428800000.0,2021-10-17 00:00:00,EOSBULL/USDT,0.0007365,0.00074625,0.000587,0.000658,224794675.0,147914.89615
1634342400000.0,2021-10-16 00:00:00,EOSBULL/USDT,0.000777,0.0008065,0.00071725,0.0007365,21355401.968771216,15728.25355
1634256000000.0,2021-10-15 00:00:00,EOSBULL/USDT,0.00076475,0.00081725,0.00068375,0.000777,43322746.75032175,33661.774225
1634169600000.0,2021-10-14 00:00:00,EOSBULL/USDT,0.00074975,0.0008165,0.00073775,0.00076475,24996986.82576005,19116.445675
1634083200000.0,2021-10-13 00:00:00,EOSBULL/USDT,0.00070125,0.000758,0.0006535,0.00074975,92140534.41147049,69082.365675
1633996800000.0,2021-10-12 00:00:00,EOSBULL/USDT,0.000737,0.000737,0.00060075,0.00070125,259609926.70231724,182051.4611
1633910400000.0,2021-10-11 00:00:00,EOSBULL/USDT,0.0007615,0.00083175,0.00067875,0.000737,96850648.47354138,71378.927925
1633824000000.0,2021-10-10 00:00:00,EOSBULL/USDT,0.001008,0.00100925,0.00074675,0.0007615,80128166.87458962,61017.599075
1633737600000.0,2021-10-09 00:00:00,EOSBULL/USDT,0.0008225,0.001038,0.000808,0.001008,64525618.87400793,65041.823825
1633651200000.0,2021-10-08 00:00:00,EOSBULL/USDT,0.00086675,0.00092075,0.0007965,0.0008225,66230170.63829787,54474.31535
1633564800000.0,2021-10-07 00:00:00,EOSBULL/USDT,0.000877,0.00093,0.00077875,0.00086675,163417474.79088548,141642.096275
1633478400000.0,2021-10-06 00:00:00,EOSBULL/USDT,0.00087975,0.0009735,0.00067775,0.00087825,134824880.67179048,118409.95145
1633392000000.0,2021-10-05 00:00:00,EOSBULL/USDT,0.00080775,0.00090275,0.00078025,0.0008805,40847668.682566725,35966.372275
1633305600000.0,2021-10-04 00:00:00,EOSBULL/USDT,0.00083225,0.000862,0.00068225,0.00081575,50343682.34753294,41067.858875
1633219200000.0,2021-10-03 00:00:00,EOSBULL/USDT,0.00067675,0.00093025,0.000637,0.00083225,35766336.46740763,29766.533525
1633132800000.0,2021-10-02 00:00:00,EOSBULL/USDT,0.000655,0.00073975,0.00062,0.00067675,33165946.989287034,22445.054625
1633046400000.0,2021-10-01 00:00:00,EOSBULL/USDT,0.0005198,0.0006607,0.0005108,0.000654,27970474.311926607,18292.6902
1632960000000.0,2021-09-30 00:00:00,EOSBULL/USDT,0.0004509,0.0005229,0.0004382,0.0005208,44536481.68202765,23194.59966
1632873600000.0,2021-09-29 00:00:00,EOSBULL/USDT,0.0004275,0.0004969,0.0004162,0.0004509,18614552.007096916,8393.3015
1632787200000.0,2021-09-28 00:00:00,EOSBULL/USDT,0.000488,0.0005115,0.0004249,0.0004275,23542569.309941523,10064.44838
1632700800000.0,2021-09-27 00:00:00,EOSBULL/USDT,0.00054275,0.0006,0.0004845,0.000488,40141423.719262294,19589.014775
1632614400000.0,2021-09-26 00:00:00,EOSBULL/USDT,0.000563,0.00060725,0.000424,0.00054275,80516969.91248272,43700.58542
1632528000000.0,2021-09-25 00:00:00,EOSBULL/USDT,0.00056625,0.0005945,0.00052125,0.000563,19977852.193605684,11247.530785
1632441600000.0,2021-09-24 00:00:00,EOSBULL/USDT,0.000771,0.0007765,0.0004796,0.00056625,87338758.24282561,49455.571855
1632355200000.0,2021-09-23 00:00:00,EOSBULL/USDT,0.000732,0.000777,0.000682,0.000771,37466184.82490273,28886.4285
1632268800000.0,2021-09-22 00:00:00,EOSBULL/USDT,0.00055,0.000745,0.0005245,0.000732,11194633.025956282,8194.471375
1632182400000.0,2021-09-21 00:00:00,EOSBULL/USDT,0.00071,0.000767,0.000512,0.00055,80496782.63636364,44273.23045
1632096000000.0,2021-09-20 00:00:00,EOSBULL/USDT,0.00121,0.0012215,0.00066875,0.00071,90036914.89436619,63926.209575
1632009600000.0,2021-09-19 00:00:00,EOSBULL/USDT,0.0017685,0.0018025,0.0011825,0.00121,76204177.31404959,92207.05455
1631923200000.0,2021-09-18 00:00:00,EOSBULL/USDT,0.0015695,0.0017935,0.001456,0.0017685,17556815.38026576,31049.228
1631836800000.0,2021-09-17 00:00:00,EOSBULL/USDT,0.0013865,0.001794,0.001336,0.001569,45088426.13129382,70743.7406
1631750400000.0,2021-09-16 00:00:00,EOSBULL/USDT,0.001476,0.00153,0.001275,0.0013865,19582766.570501264,27151.50585
1631664000000.0,2021-09-15 00:00:00,EOSBULL/USDT,0.001278,0.001504,0.001207,0.001476,26188116.80216802,38653.6604
1631577600000.0,2021-09-14 00:00:00,EOSBULL/USDT,0.0011995,0.001287,0.0011695,0.001278,9508207.824726135,12151.4896
1631491200000.0,2021-09-13 00:00:00,EOSBULL/USDT,0.0013015,0.001353,0.001,0.0011955,25334176.662484318,30287.0082
1631404800000.0,2021-09-12 00:00:00,EOSBULL/USDT,0.001151,0.001349,0.001083,0.001301,18372741.775557265,23902.93705
1631318400000.0,2021-09-11 00:00:00,EOSBULL/USDT,0.00108,0.001236,0.0010695,0.0011505,25619697.00130378,29475.4614
1631232000000.0,2021-09-10 00:00:00,EOSBULL/USDT,0.001286,0.0014615,0.001,0.00108,40958231.1574074,44234.88965
1631145600000.0,2021-09-09 00:00:00,EOSBULL/USDT,0.001221,0.001384,0.0011665,0.001286,23097211.00311042,29703.01335
1631059200000.0,2021-09-08 00:00:00,EOSBULL/USDT,0.001349,0.0014,0.0009655,0.00122,43705803.23770492,53321.07995
1630972800000.0,2021-09-07 00:00:00,EOSBULL/USDT,0.003533,0.003579,0.00094,0.001349,156422168.45070422,211013.50524
1630886400000.0,2021-09-06 00:00:00,EOSBULL/USDT,0.003679,0.003873,0.00305,0.003533,22288250.200962353,78744.38796
1630800000000.0,2021-09-05 00:00:00,EOSBULL/USDT,0.002783,0.003702,0.00255,0.003679,34796564.14243001,128016.55948
1630713600000.0,2021-09-04 00:00:00,EOSBULL/USDT,0.002762,0.00305,0.002576,0.002783,27611348.50880345,76842.3829
1630627200000.0,2021-09-03 00:00:00,EOSBULL/USDT,0.002233,0.00283,0.002072,0.002762,73898174.74656045,204106.75865
1630540800000.0,2021-09-02 00:00:00,EOSBULL/USDT,0.002301,0.002411,0.002125,0.002233,37707092.45409762,84199.93745
1630454400000.0,2021-09-01 00:00:00,EOSBULL/USDT,0.0019815,0.002329,0.001841,0.002301,16851320.64319861,38774.8888
1630368000000.0,2021-08-31 00:00:00,EOSBULL/USDT,0.0017485,0.0020505,0.001686,0.0019815,14129503.583144082,27997.61135
1630281600000.0,2021-08-30 00:00:00,EOSBULL/USDT,0.002055,0.0020705,0.0017395,0.0017485,13437473.091221046,23495.4217
1630195200000.0,2021-08-29 00:00:00,EOSBULL/USDT,0.0019905,0.002261,0.0019575,0.002055,14432806.520681264,29659.4174
1630108800000.0,2021-08-28 00:00:00,EOSBULL/USDT,0.002104,0.002108,0.001842,0.0019905,11214742.376287365,22322.9447
1630022400000.0,2021-08-27 00:00:00,EOSBULL/USDT,0.001715,0.002104,0.0016,0.002104,8166499.7385931555,17182.31545
