https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL3L,Volume USDT
1645228800,2022-02-19 00:00:00,SOL3L/USDT,0.1012,0.1095,0.0965,0.1055,7736356.72560234,800021.671640453678
1645142400,2022-02-18 00:00:00,SOL3L/USDT,0.1137,0.1251,0.1,0.1016,10921140.95303673,1223855.689066784209
1645056000,2022-02-17 00:00:00,SOL3L/USDT,0.1507,0.154,0.1087,0.1142,12755335.76487473,1679420.057933225056
1644969600,2022-02-16 00:00:00,SOL3L/USDT,0.1671,0.1672,0.1342,0.1507,14388220.30184723,2184532.810431794287
1644883200,2022-02-15 00:00:00,SOL3L/USDT,0.1316,0.1685,0.1313,0.1672,18842976.82024905,2880940.924807226522
1644796800,2022-02-14 00:00:00,SOL3L/USDT,0.1186,0.14,0.1111,0.1312,15070284.99185017,1891181.139466934446
1644710400,2022-02-13 00:00:00,SOL3L/USDT,0.1316,0.1364,0.1126,0.1185,10034847.38891138,1267299.528163966342
1644624000,2022-02-12 00:00:00,SOL3L/USDT,0.133,0.1475,0.1181,0.1316,14001550.91733847,1842742.748482974557
1644537600,2022-02-11 00:00:00,SOL3L/USDT,0.1835,0.1968,0.1253,0.133,16861629.49721648,2854443.233221848508
1644451200,2022-02-10 00:00:00,SOL3L/USDT,0.2322,0.2365,0.1811,0.1841,15118695.29949595,3206520.331640976094
1644364800,2022-02-09 00:00:00,SOL3L/USDT,0.2296,0.25,0.2041,0.2319,10663612.0564478,2445692.182926041032
1644278400,2022-02-08 00:00:00,SOL3L/USDT,0.2545,0.2711,0.205,0.2295,12360836.11131088,2874418.163790543132
1644192000,2022-02-07 00:00:00,SOL3L/USDT,0.2419,0.2843,0.2258,0.2538,15121563.56633171,3924541.1610937246
1644105600,2022-02-06 00:00:00,SOL3L/USDT,0.232,0.2457,0.2188,0.2414,9260453.66295618,2147891.256993292448
1644019200,2022-02-05 00:00:00,SOL3L/USDT,0.225,0.2594,0.2112,0.2315,12508854.44605605,2935063.220367147316
1643932800,2022-02-04 00:00:00,SOL3L/USDT,0.1716,0.23,0.1633,0.2249,22016287.05989337,4241333.233066235525
1643846400,2022-02-03 00:00:00,SOL3L/USDT,0.1714,0.18,0.136,0.1722,19889770.22751172,3044948.76252736325
1643760000,2022-02-02 00:00:00,SOL3L/USDT,0.2211,0.2346,0.1421,0.1726,20657487.13706987,3998928.552477804994
1643673600,2022-02-01 00:00:00,SOL3L/USDT,0.167,0.2422,0.1651,0.2203,19422182.03121009,4063536.746289276527
1643587200,2022-01-31 00:00:00,SOL3L/USDT,0.1402,0.177,0.121,0.1671,10983487.52360839,1602047.769320713244
1643500800,2022-01-30 00:00:00,SOL3L/USDT,0.1533,0.16,0.1309,0.1402,7108261.23645766,1035864.153109345324
1643414400,2022-01-29 00:00:00,SOL3L/USDT,0.1326,0.1654,0.129,0.1531,7830038.17540228,1173510.612667151664
1643328000,2022-01-28 00:00:00,SOL3L/USDT,0.1259,0.1427,0.116,0.1331,10720181.6012786,1397430.630696388336
1643241600,2022-01-27 00:00:00,SOL3L/USDT,0.1369,0.15,0.1078,0.126,13592268.55953701,1727248.036331216952
1643155200,2022-01-26 00:00:00,SOL3L/USDT,0.1492,0.1967,0.1247,0.1367,13730529.44274989,2136055.775692300731
1643068800,2022-01-25 00:00:00,SOL3L/USDT,0.1373,0.1764,0.1187,0.1485,12316833.56275883,1766932.473219760441
1642982400,2022-01-24 00:00:00,SOL3L/USDT,0.1952,0.1964,0.0958,0.1369,15423681.48930608,1917045.047510115619
1642896000,2022-01-23 00:00:00,SOL3L/USDT,0.1705,0.2244,0.162,0.1986,6652321.12062795,1259218.629880135363
1642809600,2022-01-22 00:00:00,SOL3L/USDT,0.3052,0.3211,0.1345,0.1709,7138833.95082317,1333612.668521494963
1642723200,2022-01-21 00:00:00,SOL3L/USDT,0.5017,0.5184,0.2622,0.3112,2663354.42494232,1098411.725805528194
1642636800,2022-01-20 00:00:00,SOL3L/USDT,0.5998,0.72,0.4788,0.5032,1198901.91354852,743749.175887293842
1642550400,2022-01-19 00:00:00,SOL3L/USDT,0.6917,0.7073,0.5732,0.5976,992641.42044,626129.304209488968
1642464000,2022-01-18 00:00:00,SOL3L/USDT,0.6728,0.7122,0.5971,0.6894,1102289.69889251,715410.141954180308
1642377600,2022-01-17 00:00:00,SOL3L/USDT,0.798,0.8035,0.6291,0.6702,1253167.41920436,883453.326640553747
1642291200,2022-01-16 00:00:00,SOL3L/USDT,0.7941,0.86,0.7675,0.7979,899951.83802888,730967.838954756869
1642204800,2022-01-15 00:00:00,SOL3L/USDT,0.7737,0.8348,0.7389,0.7943,626045.65635499,494685.28623938606
1642118400,2022-01-14 00:00:00,SOL3L/USDT,0.77,0.8539,0.7011,0.772,1207266.5072287,939883.790317150762
1642032000,2022-01-13 00:00:00,SOL3L/USDT,0.8663,0.99,0.7617,0.77,1805546.84748709,1561570.904491688204
1641945600,2022-01-12 00:00:00,SOL3L/USDT,0.699,0.9137,0.6723,0.8695,1478770.43397316,1180882.843301731953
1641859200,2022-01-11 00:00:00,SOL3L/USDT,0.6388,0.754,0.6082,0.699,1309830.9226287,886847.322528041026
1641772800,2022-01-10 00:00:00,SOL3L/USDT,0.7234,0.7627,0.56,0.6393,1380209.21214594,901189.390910086463
1641686400,2022-01-09 00:00:00,SOL3L/USDT,0.739,0.8112,0.67,0.7239,1166768.3632824,870842.88858190485
1641600000,2022-01-08 00:00:00,SOL3L/USDT,0.6603,0.841,0.61,0.7384,1854065.52640191,1361086.554277351467
1641513600,2022-01-07 00:00:00,SOL3L/USDT,0.912,0.9164,0.6089,0.6589,1154895.70576364,838181.057356104731
1641427200,2022-01-06 00:00:00,SOL3L/USDT,1.0043,1.0226,0.8439,0.912,801392.51810802,744574.774422210563
1641340800,2022-01-05 00:00:00,SOL3L/USDT,1.3147,1.4,0.7845,0.9997,811461.85677154,935177.597884126478
1641254400,2022-01-04 00:00:00,SOL3L/USDT,1.3634,1.45,1.3,1.3077,497849.96684669,676337.696596335863
1641168000,2022-01-03 00:00:00,SOL3L/USDT,1.5269,1.5294,1.301,1.3631,596525.52581176,851025.214200352262
1641081600,2022-01-02 00:00:00,SOL3L/USDT,1.6021,1.6202,1.4905,1.5272,502133.72020873,773760.363992470039
1640995200,2022-01-01 00:00:00,SOL3L/USDT,1.3803,1.607,1.3776,1.6029,423438.86355597,632102.090003780561
1640908800,2021-12-31 00:00:00,SOL3L/USDT,1.439,1.5891,1.3222,1.3803,536407.13733465,783360.842363156991
1640822400,2021-12-30 00:00:00,SOL3L/USDT,1.4067,1.5474,1.3484,1.4439,684807.7277351,1003323.616877897836
1640736000,2021-12-29 00:00:00,SOL3L/USDT,1.6075,1.7459,1.3814,1.4059,777627.16614402,1208480.248852999891
1640649600,2021-12-28 00:00:00,SOL3L/USDT,2.2079,2.2132,1.5708,1.607,1078826.75759963,2060900.923518958798
