https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XPRT,Volume USDT
1642636800,2022-01-20 00:00:00,XPRT/USDT,4.21,5.001,4.152,4.352,167102.49211804,735684.68803550475
1642550400,2022-01-19 00:00:00,XPRT/USDT,4.429,4.448,4.16,4.217,82224.80223493,351430.99190061503
1642464000,2022-01-18 00:00:00,XPRT/USDT,4.433,4.59,4.1,4.452,143294.93484606,622125.70090940832
1642377600,2022-01-17 00:00:00,XPRT/USDT,4.99,5.093,4.335,4.425,112724.85921759,523916.47302183088
1642291200,2022-01-16 00:00:00,XPRT/USDT,4.794,5.245,4.617,4.99,107363.29433781,530397.56052486042
1642204800,2022-01-15 00:00:00,XPRT/USDT,4.866,4.935,4.672,4.794,56334.60169165,270716.92357704973
1642118400,2022-01-14 00:00:00,XPRT/USDT,4.535,5.137,4.453,4.866,111369.24330329,517018.16867604226
1642032000,2022-01-13 00:00:00,XPRT/USDT,4.982,5.19,4.501,4.575,162670.2271189,779739.34392402899
1641945600,2022-01-12 00:00:00,XPRT/USDT,4.844,5.5,4.825,4.988,156968.03492677,795921.76087529324
1641859200,2022-01-11 00:00:00,XPRT/USDT,4.708,5.09,4.501,4.825,108603.29624616,516826.18628551806
1641772800,2022-01-10 00:00:00,XPRT/USDT,4.491,4.766,4.281,4.707,105307.26853585,481546.38332773468
1641686400,2022-01-09 00:00:00,XPRT/USDT,4.58,4.836,4.401,4.477,108488.55368105,501729.68262076972
1641600000,2022-01-08 00:00:00,XPRT/USDT,4.911,5.047,4.35,4.582,116847.51652671,553268.95042943137
1641513600,2022-01-07 00:00:00,XPRT/USDT,5.439,5.976,4.88,4.88,147466.81550457,784414.14301474169
1641427200,2022-01-06 00:00:00,XPRT/USDT,5.536,5.77,5.052,5.439,118400.82223238,635830.98955094056
1641340800,2022-01-05 00:00:00,XPRT/USDT,6.053,6.17,5.1,5.55,137771.98119763,773520.96587362205
1641254400,2022-01-04 00:00:00,XPRT/USDT,5.993,6.29,5.5,6.053,96499.16519174,574463.6348327297
1641168000,2022-01-03 00:00:00,XPRT/USDT,5.921,6.306,5.55,5.996,81067.61699332,467869.62123415168
1641081600,2022-01-02 00:00:00,XPRT/USDT,6.199,6.206,5.427,5.918,47003.20552986,276869.86749803793
1640995200,2022-01-01 00:00:00,XPRT/USDT,5.665,6.721,5.655,6.234,60663.92903185,372153.04313992811
1640908800,2021-12-31 00:00:00,XPRT/USDT,5.7,6.297,5.473,5.657,58054.68272386,335939.41410740083
1640822400,2021-12-30 00:00:00,XPRT/USDT,5.61,6.275,5.303,5.7,69468.60225661,387127.71118630647
1640736000,2021-12-29 00:00:00,XPRT/USDT,5.49,5.674,5.313,5.61,78268.33568282,431235.01279572272
1640649600,2021-12-28 00:00:00,XPRT/USDT,6.125,6.25,5.373,5.505,87669.43311046,500021.65857924805
