https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3L,Volume USDT
1661144400,2022-08-22 05:00:00,UNI3L/USDT,0.001754,0.001757,0.001735,0.001753,1513721.73304912,2636.15078087569341
1661140800,2022-08-22 04:00:00,UNI3L/USDT,0.001736,0.001764,0.001658,0.00176,3134530.76971921,5383.02561402446514
1661137200,2022-08-22 03:00:00,UNI3L/USDT,0.001801,0.001876,0.001737,0.001762,1882182.90114306,3455.98868542940246
1661133600,2022-08-22 02:00:00,UNI3L/USDT,0.001764,0.001799,0.00174,0.001799,2564059.51740014,4471.10378164831122
1661130000,2022-08-22 01:00:00,UNI3L/USDT,0.001748,0.001759,0.001727,0.001755,537453.91498681,938.78977453959112
1661126400,2022-08-22 00:00:00,UNI3L/USDT,0.001769,0.00179,0.001733,0.001744,673053.78942937,1183.9341610959849
1661122800,2022-08-21 23:00:00,UNI3L/USDT,0.001841,0.001856,0.00178,0.00178,504550.667,916.2593407114
1661119200,2022-08-21 22:00:00,UNI3L/USDT,0.001817,0.001871,0.001699,0.001834,2849022.87895115,5001.06058309738934
1661115600,2022-08-21 21:00:00,UNI3L/USDT,0.001816,0.001877,0.0018,0.001817,6088094.22024669,11136.92463009656988
1661112000,2022-08-21 20:00:00,UNI3L/USDT,0.001814,0.00188,0.001781,0.001816,2751817.32712116,5021.10734816027904
1661108400,2022-08-21 19:00:00,UNI3L/USDT,0.001789,0.001819,0.001789,0.001819,318288.51828134,570.83982841515602
1661104800,2022-08-21 18:00:00,UNI3L/USDT,0.001779,0.001792,0.001745,0.001779,3813028.27437325,6740.62651708708538
1661101200,2022-08-21 17:00:00,UNI3L/USDT,0.001815,0.001832,0.00178,0.00178,2026613.60939934,3672.15622225347272
1661097600,2022-08-21 16:00:00,UNI3L/USDT,0.001773,0.00182,0.001752,0.001801,763927.52371067,1358.04932817538193
1661094000,2022-08-21 15:00:00,UNI3L/USDT,0.00177,0.001773,0.001731,0.001766,1154753.89231933,2016.01652061766946
1661090400,2022-08-21 14:00:00,UNI3L/USDT,0.001746,0.001772,0.001735,0.001772,644007.37571895,1135.7524315110794
1661086800,2022-08-21 13:00:00,UNI3L/USDT,0.001778,0.001778,0.001744,0.001747,51220.5051,90.4815604212
1661083200,2022-08-21 12:00:00,UNI3L/USDT,0.00177,0.001819,0.001769,0.001778,1263266.26581289,2272.88251229475958
1661079600,2022-08-21 11:00:00,UNI3L/USDT,0.001769,0.001773,0.001753,0.00177,1390252.49788029,2449.47895242427792
1661076000,2022-08-21 10:00:00,UNI3L/USDT,0.001766,0.001782,0.001737,0.001772,1327126.28823137,2329.68827628588764
1661072400,2022-08-21 09:00:00,UNI3L/USDT,0.001747,0.001783,0.001744,0.001766,1382815.6575,2447.3926515291
1661068800,2022-08-21 08:00:00,UNI3L/USDT,0.001764,0.001826,0.001716,0.001738,2407706.49316178,4189.5050466642805
1661065200,2022-08-21 07:00:00,UNI3L/USDT,0.001661,0.00176,0.001642,0.001755,1404514.22842302,2397.37077966849702
1661061600,2022-08-21 06:00:00,UNI3L/USDT,0.001713,0.001713,0.001636,0.001636,197221.08943031,331.04574815618762
1661058000,2022-08-21 05:00:00,UNI3L/USDT,0.001659,0.001713,0.001652,0.001713,4009385.97425992,6734.96060966698424
1661054400,2022-08-21 04:00:00,UNI3L/USDT,0.001657,0.001696,0.001657,0.001667,232019.7969,388.2735221244
1661050800,2022-08-21 03:00:00,UNI3L/USDT,0.001693,0.001693,0.001659,0.001659,166656.6918,280.1707454496
1661047200,2022-08-21 02:00:00,UNI3L/USDT,0.00171,0.001721,0.00167,0.001713,682143.85635044,1156.8025659837914
1661043600,2022-08-21 01:00:00,UNI3L/USDT,0.001662,0.001737,0.001662,0.001714,215216.18515317,365.71478329779966
1661040000,2022-08-21 00:00:00,UNI3L/USDT,0.001662,0.001696,0.001628,0.001641,910365.05610384,1491.26719295907275
1661036400,2022-08-20 23:00:00,UNI3L/USDT,0.001667,0.001678,0.001635,0.001635,613708.44433804,1019.55326751248876
1661032800,2022-08-20 22:00:00,UNI3L/USDT,0.00162,0.001676,0.001619,0.001676,5535285.52471473,9145.63247644774906
1661029200,2022-08-20 21:00:00,UNI3L/USDT,0.001469,0.001622,0.001468,0.001622,1654081.07634122,2597.05289981431408
1661025600,2022-08-20 20:00:00,UNI3L/USDT,0.00152,0.001592,0.001468,0.001484,2176111.3645,3266.5548045088
1661022000,2022-08-20 19:00:00,UNI3L/USDT,0.001566,0.001621,0.001502,0.001522,7892458.10188886,12315.17000049781842
1661018400,2022-08-20 18:00:00,UNI3L/USDT,0.00166,0.001678,0.001561,0.001567,2005490.2633,3208.8104895921
1661014800,2022-08-20 17:00:00,UNI3L/USDT,0.001661,0.001675,0.001618,0.00165,2218488.85042555,3661.20027413356165
1661011200,2022-08-20 16:00:00,UNI3L/USDT,0.00178,0.001789,0.001643,0.001643,5733263.51975993,9880.1761674357569
1661007600,2022-08-20 15:00:00,UNI3L/USDT,0.001717,0.001833,0.00171,0.001787,2273844.37638696,4088.17068749257064
1661004000,2022-08-20 14:00:00,UNI3L/USDT,0.001754,0.001754,0.001718,0.001718,302147.91799158,523.73240342818367
1661000400,2022-08-20 13:00:00,UNI3L/USDT,0.001699,0.001754,0.001699,0.001754,568847.51354296,982.63513512728023
1660996800,2022-08-20 12:00:00,UNI3L/USDT,0.00171,0.001722,0.001667,0.001684,1819830.39515103,3076.62049061717624
1660993200,2022-08-20 11:00:00,UNI3L/USDT,0.00172,0.001737,0.001718,0.001726,295280.34203097,508.02479714759489
1660989600,2022-08-20 10:00:00,UNI3L/USDT,0.00171,0.00172,0.001684,0.001711,565475.39765832,963.07650742457712
1660986000,2022-08-20 09:00:00,UNI3L/USDT,0.001711,0.00172,0.0017,0.001718,586955.04687817,1003.86964387317423
1660982400,2022-08-20 08:00:00,UNI3L/USDT,0.001749,0.001761,0.00171,0.00171,330477.0111178,573.6073547218966
1660978800,2022-08-20 07:00:00,UNI3L/USDT,0.00175,0.001771,0.001744,0.00176,1025247.6857,1798.9823655207
1660975200,2022-08-20 06:00:00,UNI3L/USDT,0.001709,0.001762,0.001686,0.001741,1570648.02173029,2707.3750311305759
1660971600,2022-08-20 05:00:00,UNI3L/USDT,0.001738,0.001749,0.001676,0.001693,838819.94363028,1440.69954358919083
1660968000,2022-08-20 04:00:00,UNI3L/USDT,0.001696,0.001737,0.001675,0.001737,727087.68152094,1242.08997771417252
1660964400,2022-08-20 03:00:00,UNI3L/USDT,0.001676,0.001771,0.001659,0.001687,6712911.28555749,11587.41554071688624
1660960800,2022-08-20 02:00:00,UNI3L/USDT,0.001667,0.001717,0.001667,0.001684,178186.63574879,303.78364313767834
1660957200,2022-08-20 01:00:00,UNI3L/USDT,0.001678,0.001727,0.001672,0.001672,1002113.67207277,1703.10386852456777
1660953600,2022-08-20 00:00:00,UNI3L/USDT,0.001596,0.00173,0.001579,0.001659,1853552.93181382,3142.74866465935383
1660950000,2022-08-19 23:00:00,UNI3L/USDT,0.001596,0.001646,0.001504,0.001595,2305601.49745729,3598.94174582553621
1660946400,2022-08-19 22:00:00,UNI3L/USDT,0.001576,0.001674,0.001545,0.001584,4588238.87144137,7267.85502384189982
1660942800,2022-08-19 21:00:00,UNI3L/USDT,0.001762,0.001764,0.001524,0.001572,7889634.15304995,12592.79649979649712
1660939200,2022-08-19 20:00:00,UNI3L/USDT,0.0018,0.001808,0.001717,0.001783,4356132.1290213,7716.3258554091544
1660935600,2022-08-19 19:00:00,UNI3L/USDT,0.001728,0.001847,0.001662,0.001784,5843240.10297095,10052.70332192820466
1660932000,2022-08-19 18:00:00,UNI3L/USDT,0.001759,0.001768,0.001724,0.001728,1195574.81421534,2083.98142324459398
1660928400,2022-08-19 17:00:00,UNI3L/USDT,0.001811,0.001836,0.001744,0.001759,797162.88812891,1408.38476978327759
1660924800,2022-08-19 16:00:00,UNI3L/USDT,0.00179,0.001877,0.001736,0.001821,9504814.1081772,17432.17621791599967
1660921200,2022-08-19 15:00:00,UNI3L/USDT,0.001757,0.001783,0.001721,0.001783,3961411.24596602,6941.77376061075245
1660917600,2022-08-19 14:00:00,UNI3L/USDT,0.001712,0.001829,0.001701,0.001781,6811272.84534954,11918.18487558515101
1660914000,2022-08-19 13:00:00,UNI3L/USDT,0.001752,0.001783,0.001684,0.001708,4184785.63509763,7198.05866226714365
1660910400,2022-08-19 12:00:00,UNI3L/USDT,0.001778,0.00181,0.001673,0.001757,7013259.06181717,12230.86305996280858
1660906800,2022-08-19 11:00:00,UNI3L/USDT,0.001762,0.001777,0.001644,0.001777,10407773.72113103,17942.22751605890742
1660903200,2022-08-19 10:00:00,UNI3L/USDT,0.00177,0.001807,0.001768,0.001769,536772.1888524,955.23264734452677
1660899600,2022-08-19 09:00:00,UNI3L/USDT,0.001744,0.001821,0.001727,0.00178,3342941.21429967,5905.24226543227444
1660896000,2022-08-19 08:00:00,UNI3L/USDT,0.001696,0.001797,0.001684,0.001752,2780973.1441887,4816.97260464810656
1660892400,2022-08-19 07:00:00,UNI3L/USDT,0.001595,0.001723,0.001595,0.0017,2089734.33489802,3490.35224185860445
1660888800,2022-08-19 06:00:00,UNI3L/USDT,0.001918,0.001951,0.001557,0.001594,11961706.13853679,19678.78654058844381
1660885200,2022-08-19 05:00:00,UNI3L/USDT,0.001911,0.001925,0.001891,0.001918,430446.7833777,820.91145978333064
1660881600,2022-08-19 04:00:00,UNI3L/USDT,0.001902,0.001961,0.00188,0.00188,1580561.73417571,3026.88292524594947
1660878000,2022-08-19 03:00:00,UNI3L/USDT,0.001893,0.001948,0.001859,0.001909,1839850.29380049,3512.62037970666982
1660874400,2022-08-19 02:00:00,UNI3L/USDT,0.001877,0.001921,0.001852,0.001881,3872969.97146336,7336.37108123382272
1660870800,2022-08-19 01:00:00,UNI3L/USDT,0.001977,0.001977,0.001823,0.001887,3570500.52691161,6703.86936264042683
1660867200,2022-08-19 00:00:00,UNI3L/USDT,0.002161,0.002281,0.001935,0.001965,10521782.72154028,22311.34168739935868
1660863600,2022-08-18 23:00:00,UNI3L/USDT,0.002478,0.002478,0.002069,0.002173,7315087.73338414,16321.83357169134119
1660860000,2022-08-18 22:00:00,UNI3L/USDT,0.002505,0.002509,0.00245,0.002453,548475.12150295,1360.9660120085983
1660856400,2022-08-18 21:00:00,UNI3L/USDT,0.002518,0.00256,0.00249,0.002517,852676.7408,2134.3898347107
1660852800,2022-08-18 20:00:00,UNI3L/USDT,0.00248,0.002549,0.002465,0.002545,845092.62975614,2125.69708122314991
1660849200,2022-08-18 19:00:00,UNI3L/USDT,0.002494,0.002543,0.002482,0.002482,932802.56672757,2358.59457614066189
1660845600,2022-08-18 18:00:00,UNI3L/USDT,0.002444,0.002487,0.002423,0.002487,1154761.86663323,2810.9124461782714
1660842000,2022-08-18 17:00:00,UNI3L/USDT,0.002504,0.002532,0.002432,0.002432,372694.76442754,927.24723481289786
1660838400,2022-08-18 16:00:00,UNI3L/USDT,0.002526,0.002539,0.002402,0.002487,2644122.31455589,6506.80589979505173
1660834800,2022-08-18 15:00:00,UNI3L/USDT,0.002517,0.00258,0.002371,0.002517,3903717.16531761,9664.91009707697595
1660831200,2022-08-18 14:00:00,UNI3L/USDT,0.002647,0.00269,0.0025,0.002551,3172649.43616082,8187.10920805298819
1660827600,2022-08-18 13:00:00,UNI3L/USDT,0.002769,0.002785,0.002647,0.002647,1505095.59044802,4089.12832819638514
1660824000,2022-08-18 12:00:00,UNI3L/USDT,0.002764,0.002781,0.002699,0.002769,3622281.50981929,9867.26196898778529
1660820400,2022-08-18 11:00:00,UNI3L/USDT,0.002683,0.002769,0.002683,0.002769,1295871.14222836,3518.22438187401141
1660816800,2022-08-18 10:00:00,UNI3L/USDT,0.002657,0.002709,0.002653,0.002656,1732500.41459649,4626.84827092698651
1660813200,2022-08-18 09:00:00,UNI3L/USDT,0.002629,0.002678,0.0026,0.002676,1540122.55675929,4035.43603891827862
1660809600,2022-08-18 08:00:00,UNI3L/USDT,0.002666,0.00268,0.002602,0.002652,1293459.0398,3392.2168789327
1660806000,2022-08-18 07:00:00,UNI3L/USDT,0.002628,0.002652,0.002611,0.002652,332803.7203,877.1487947354
1660802400,2022-08-18 06:00:00,UNI3L/USDT,0.002633,0.002703,0.002604,0.002604,1343204.06672184,3569.74146430956896
1660798800,2022-08-18 05:00:00,UNI3L/USDT,0.002606,0.002689,0.002604,0.002633,440246.87744171,1172.17647217729135
1660795200,2022-08-18 04:00:00,UNI3L/USDT,0.00268,0.00268,0.002608,0.002633,746307.92708021,1967.65455545781587
1660791600,2022-08-18 03:00:00,UNI3L/USDT,0.002643,0.002718,0.002643,0.002647,2568740.71683776,6910.0022580815617
1660788000,2022-08-18 02:00:00,UNI3L/USDT,0.002643,0.002666,0.002592,0.002666,2097880.34802978,5523.65969193183799
1660784400,2022-08-18 01:00:00,UNI3L/USDT,0.002647,0.002666,0.002588,0.002666,1420559.82178918,3745.01066634602536
1660780800,2022-08-18 00:00:00,UNI3L/USDT,0.002559,0.002649,0.002431,0.00261,1439856.04870795,3678.5893784602364
1660777200,2022-08-17 23:00:00,UNI3L/USDT,0.002538,0.002559,0.002419,0.002558,1701544.87215542,4284.41922425746436
1660773600,2022-08-17 22:00:00,UNI3L/USDT,0.002568,0.002593,0.0025,0.002517,1847196.55661498,4721.53227434490514
1660770000,2022-08-17 21:00:00,UNI3L/USDT,0.002704,0.002704,0.002475,0.002592,14148997.87762727,36708.74312340581112
1660766400,2022-08-17 20:00:00,UNI3L/USDT,0.002662,0.002747,0.002658,0.002718,1152423.0425,3127.2795517898
1660762800,2022-08-17 19:00:00,UNI3L/USDT,0.002766,0.002766,0.002662,0.002662,3617402.84096003,9869.35272815234763
1660759200,2022-08-17 18:00:00,UNI3L/USDT,0.002742,0.00283,0.00268,0.002766,5265589.20451514,14609.47037011029598
1660755600,2022-08-17 17:00:00,UNI3L/USDT,0.002699,0.00275,0.002675,0.002718,1759849.51739167,4766.75208266629382
1660752000,2022-08-17 16:00:00,UNI3L/USDT,0.002631,0.002728,0.002604,0.002725,2397623.29643782,6397.45579095602348
1660748400,2022-08-17 15:00:00,UNI3L/USDT,0.002593,0.002684,0.002583,0.002629,2934623.36124741,7758.6663753632175
1660744800,2022-08-17 14:00:00,UNI3L/USDT,0.002629,0.002666,0.002551,0.002593,2528176.12624809,6571.76002486281582
1660741200,2022-08-17 13:00:00,UNI3L/USDT,0.002782,0.002786,0.002552,0.002656,9843504.89831331,25780.78700229310525
1660737600,2022-08-17 12:00:00,UNI3L/USDT,0.002891,0.002891,0.002619,0.002794,8871565.29650335,24427.8138358045514
1660734000,2022-08-17 11:00:00,UNI3L/USDT,0.00296,0.002962,0.002883,0.002904,3286442.93860933,9599.51575506976524
1660730400,2022-08-17 10:00:00,UNI3L/USDT,0.003006,0.003006,0.002907,0.002945,1218143.25144086,3593.99861949217356
1660726800,2022-08-17 09:00:00,UNI3L/USDT,0.00297,0.003037,0.00297,0.00302,659942.0689,1988.335434247
1660723200,2022-08-17 08:00:00,UNI3L/USDT,0.002915,0.003065,0.002891,0.002962,1377910.43381774,4076.48899863256377
1660719600,2022-08-17 07:00:00,UNI3L/USDT,0.003274,0.003274,0.0029,0.002923,5821696.02667509,17798.41226508327204
1660716000,2022-08-17 06:00:00,UNI3L/USDT,0.003203,0.003313,0.003194,0.003274,7304551.0894836,23857.68639853974368
1660712400,2022-08-17 05:00:00,UNI3L/USDT,0.003141,0.003202,0.003141,0.003193,970851.76081584,3082.26850398688015
1660708800,2022-08-17 04:00:00,UNI3L/USDT,0.003108,0.003137,0.003108,0.003131,1114570.15281064,3472.86766395427768
1660705200,2022-08-17 03:00:00,UNI3L/USDT,0.003094,0.003131,0.003074,0.003105,2161889.54620734,6678.5345577675742
1660701600,2022-08-17 02:00:00,UNI3L/USDT,0.003023,0.003136,0.003017,0.003087,693897.91048961,2136.0261784535988
1660698000,2022-08-17 01:00:00,UNI3L/USDT,0.003045,0.003222,0.00299,0.003037,5622592.29015884,17405.58185505872336
1660694400,2022-08-17 00:00:00,UNI3L/USDT,0.002964,0.003071,0.002949,0.003031,3127241.21790718,9372.83371274300514
1660690800,2022-08-16 23:00:00,UNI3L/USDT,0.00296,0.003012,0.0029,0.002973,809011.4182,2381.0285261599
1660687200,2022-08-16 22:00:00,UNI3L/USDT,0.002954,0.002959,0.002897,0.002959,1748373.9811,5087.7528995388
1660683600,2022-08-16 21:00:00,UNI3L/USDT,0.002998,0.002998,0.002931,0.002954,291261.5934,865.1439034933
1660680000,2022-08-16 20:00:00,UNI3L/USDT,0.002964,0.003023,0.002964,0.003006,728123.95446872,2184.16019497527796
1660676400,2022-08-16 19:00:00,UNI3L/USDT,0.002924,0.002981,0.0029,0.002981,1172944.2967817,3441.36815694018864
1660672800,2022-08-16 18:00:00,UNI3L/USDT,0.002981,0.003065,0.002897,0.00294,4928396.72817118,14485.77006450919592
1660669200,2022-08-16 17:00:00,UNI3L/USDT,0.003028,0.003045,0.002948,0.002981,1109927.89376797,3321.17411161647513
1660665600,2022-08-16 16:00:00,UNI3L/USDT,0.003087,0.003088,0.002926,0.003022,6165810.24918554,18752.31187292159466
1660662000,2022-08-16 15:00:00,UNI3L/USDT,0.002962,0.003081,0.002951,0.003079,5921698.00164031,17721.06020893588659
1660658400,2022-08-16 14:00:00,UNI3L/USDT,0.002999,0.003012,0.002899,0.002941,1359072.3615317,4016.1073537346588
1660654800,2022-08-16 13:00:00,UNI3L/USDT,0.00301,0.003071,0.002918,0.003012,1417221.80265532,4266.13973551121749
1660651200,2022-08-16 12:00:00,UNI3L/USDT,0.003114,0.003192,0.003014,0.003028,2285293.55792149,7146.4450346376117
1660647600,2022-08-16 11:00:00,UNI3L/USDT,0.003091,0.003185,0.003081,0.003114,1349086.04808832,4214.53227408955456
1660644000,2022-08-16 10:00:00,UNI3L/USDT,0.003126,0.003126,0.003034,0.00311,3425849.52115548,10558.7767874480455
1660640400,2022-08-16 09:00:00,UNI3L/USDT,0.002954,0.003166,0.002954,0.003135,5801505.85593473,18000.98063974674737
1660636800,2022-08-16 08:00:00,UNI3L/USDT,0.002953,0.002953,0.002953,0.002953,0,0
1660633200,2022-08-16 07:00:00,UNI3L/USDT,0.002953,0.002953,0.002953,0.002953,0,0
1660629600,2022-08-16 06:00:00,UNI3L/USDT,0.00292,0.002985,0.002895,0.002953,3034818.06946468,8967.6266320387954
1660626000,2022-08-16 05:00:00,UNI3L/USDT,0.002989,0.002989,0.002834,0.002903,4276879.07912912,12485.78398918516443
1660622400,2022-08-16 04:00:00,UNI3L/USDT,0.003097,0.003108,0.002989,0.00299,3799767.60341217,11533.85133740544494
1660618800,2022-08-16 03:00:00,UNI3L/USDT,0.003006,0.003131,0.002882,0.003081,6557535.23361519,19510.15166831195466
1660615200,2022-08-16 02:00:00,UNI3L/USDT,0.003131,0.003131,0.003001,0.00302,3626509.2353608,10967.0126303081648
1660611600,2022-08-16 01:00:00,UNI3L/USDT,0.003131,0.00328,0.003109,0.003109,3805649.5548197,12165.15927007282666
1660608000,2022-08-16 00:00:00,UNI3L/USDT,0.003117,0.003182,0.003025,0.00313,1631930.50113323,5034.8255641343784
1660604400,2022-08-15 23:00:00,UNI3L/USDT,0.003014,0.00315,0.002916,0.003141,2842483.20210338,8633.62595065487097
1660600800,2022-08-15 22:00:00,UNI3L/USDT,0.0031,0.003152,0.003002,0.003014,3708257.06337539,11417.39357045558834
1660597200,2022-08-15 21:00:00,UNI3L/USDT,0.003168,0.003235,0.0031,0.0031,2612366.3172792,8307.47106259960832
1660593600,2022-08-15 20:00:00,UNI3L/USDT,0.00314,0.003186,0.003117,0.003168,1300351.05800297,4108.11249619663364
1660590000,2022-08-15 19:00:00,UNI3L/USDT,0.003216,0.003278,0.003101,0.00314,7321717.21315985,23319.63077105595624
1660586400,2022-08-15 18:00:00,UNI3L/USDT,0.003199,0.003221,0.003118,0.003216,7070173.33468228,22467.25214894250169
1660582800,2022-08-15 17:00:00,UNI3L/USDT,0.003399,0.003425,0.003182,0.003182,3374024.72097995,11162.69119946107398
1660579200,2022-08-15 16:00:00,UNI3L/USDT,0.003373,0.003461,0.003291,0.00342,11118892.64433302,37516.79236201428951
1660575600,2022-08-15 15:00:00,UNI3L/USDT,0.003287,0.003396,0.003252,0.003396,1151317.72739998,3840.31156594655874
1660572000,2022-08-15 14:00:00,UNI3L/USDT,0.003315,0.003326,0.00326,0.003312,823485.14642707,2712.29268691628526
1660568400,2022-08-15 13:00:00,UNI3L/USDT,0.003152,0.003332,0.003152,0.003332,3566312.5548413,11631.6850566287552
1660564800,2022-08-15 12:00:00,UNI3L/USDT,0.003316,0.003339,0.003146,0.003167,7420058.40284808,24352.84650755893922
1660561200,2022-08-15 11:00:00,UNI3L/USDT,0.00338,0.003566,0.003275,0.003332,10794920.74025769,36662.41665796229308
1660557600,2022-08-15 10:00:00,UNI3L/USDT,0.003352,0.00339,0.003308,0.003378,5465323.80017771,18285.15461602468167
1660554000,2022-08-15 09:00:00,UNI3L/USDT,0.003302,0.003412,0.003275,0.003372,5921968.17460935,19643.30528993764784
1660550400,2022-08-15 08:00:00,UNI3L/USDT,0.003409,0.003444,0.00319,0.003298,3442838.54400354,11455.76945929310019
1660546800,2022-08-15 07:00:00,UNI3L/USDT,0.0034,0.003467,0.00335,0.003419,4130962.07510881,14103.98950167880134
1660543200,2022-08-15 06:00:00,UNI3L/USDT,0.003761,0.003762,0.003368,0.003409,6652789.63315833,23245.35413998575791
1660539600,2022-08-15 05:00:00,UNI3L/USDT,0.003841,0.003929,0.003736,0.003755,1101125.45937241,4222.64222164246274
1660536000,2022-08-15 04:00:00,UNI3L/USDT,0.00378,0.003832,0.003728,0.003832,3210856.17823832,12069.74801877030715
1660532400,2022-08-15 03:00:00,UNI3L/USDT,0.003862,0.003964,0.003743,0.00378,7332495.81112798,28386.64542919080781
1660528800,2022-08-15 02:00:00,UNI3L/USDT,0.003759,0.003888,0.003685,0.003841,3627330.06007829,13733.0870425266833
1660525200,2022-08-15 01:00:00,UNI3L/USDT,0.003641,0.00379,0.003625,0.00377,2840674.946872,10532.7768414768195
1660521600,2022-08-15 00:00:00,UNI3L/USDT,0.003595,0.003632,0.003485,0.003632,1817319.93106468,6464.22103614809806
1660518000,2022-08-14 23:00:00,UNI3L/USDT,0.003625,0.003693,0.003566,0.003612,2392389.26368176,8644.31210221923172
1660514400,2022-08-14 22:00:00,UNI3L/USDT,0.003576,0.003693,0.003476,0.003634,2237033.30954422,8023.46841017933278
1660510800,2022-08-14 21:00:00,UNI3L/USDT,0.003646,0.003683,0.003584,0.003584,4296367.7021006,15727.65756781647665
1660507200,2022-08-14 20:00:00,UNI3L/USDT,0.003676,0.003717,0.003636,0.003652,624586.86677872,2289.99675167675273
1660503600,2022-08-14 19:00:00,UNI3L/USDT,0.003666,0.003735,0.003659,0.00368,1416465.80099844,5209.20276888342828
1660500000,2022-08-14 18:00:00,UNI3L/USDT,0.00361,0.003666,0.003535,0.003666,1812980.02263143,6535.94159932616403
1660496400,2022-08-14 17:00:00,UNI3L/USDT,0.003656,0.003717,0.003584,0.003605,2999128.00730074,10933.91041940478103
1660492800,2022-08-14 16:00:00,UNI3L/USDT,0.003925,0.004001,0.003656,0.003656,5229023.36731423,20246.84222310372092
1660489200,2022-08-14 15:00:00,UNI3L/USDT,0.003971,0.003985,0.00388,0.003924,5359836.40469879,21047.63593671821324
1660485600,2022-08-14 14:00:00,UNI3L/USDT,0.003884,0.004027,0.003884,0.003947,1395912.08175557,5504.71237063803127
1660482000,2022-08-14 13:00:00,UNI3L/USDT,0.003964,0.003983,0.00377,0.003859,6552529.11749172,25223.11376648989762
1660478400,2022-08-14 12:00:00,UNI3L/USDT,0.004059,0.004083,0.003959,0.003994,1859319.95277286,7434.15287471706012
1660474800,2022-08-14 11:00:00,UNI3L/USDT,0.004142,0.004174,0.003971,0.004073,3346102.69780368,13645.49634765386466
1660471200,2022-08-14 10:00:00,UNI3L/USDT,0.004269,0.004269,0.004088,0.00413,1214300.69298053,5073.57805601826851
1660467600,2022-08-14 09:00:00,UNI3L/USDT,0.004269,0.004331,0.004263,0.004275,305381.50087999,1309.78528869847868
1660464000,2022-08-14 08:00:00,UNI3L/USDT,0.00443,0.004442,0.004249,0.004249,2154277.40169043,9350.54487207967592
1660460400,2022-08-14 07:00:00,UNI3L/USDT,0.004248,0.004509,0.004248,0.004396,2311740.21319165,10180.50163944899662
1660456800,2022-08-14 06:00:00,UNI3L/USDT,0.004205,0.00426,0.00415,0.00426,2678647.58756894,11217.54585686124506
1660453200,2022-08-14 05:00:00,UNI3L/USDT,0.004317,0.004336,0.004196,0.004207,2348318.67034635,9973.21736070234775
1660449600,2022-08-14 04:00:00,UNI3L/USDT,0.004271,0.004424,0.004181,0.004319,5488759.99010585,23471.36139344325907
1660446000,2022-08-14 03:00:00,UNI3L/USDT,0.00424,0.004336,0.004181,0.004284,1844803.48425019,7857.73343064977546
1660442400,2022-08-14 02:00:00,UNI3L/USDT,0.00405,0.004294,0.00405,0.004241,7931420.57900341,33210.65397599808372
1660438800,2022-08-14 01:00:00,UNI3L/USDT,0.003809,0.004125,0.003809,0.004031,2339994.14076945,9285.89414789714148
1660435200,2022-08-14 00:00:00,UNI3L/USDT,0.003766,0.003846,0.003649,0.003787,3051065.29535659,11420.56416206016488
1660431600,2022-08-13 23:00:00,UNI3L/USDT,0.003749,0.003852,0.003721,0.003749,2285221.57461977,8640.10087471022898
1660428000,2022-08-13 22:00:00,UNI3L/USDT,0.003841,0.003858,0.003759,0.003759,714403.08630026,2709.9029545542984
1660424400,2022-08-13 21:00:00,UNI3L/USDT,0.003873,0.003888,0.003841,0.003841,264217.5937,1020.3400027786
1660420800,2022-08-13 20:00:00,UNI3L/USDT,0.003772,0.003885,0.003728,0.003855,4128353.37067364,15625.43034791054745
1660417200,2022-08-13 19:00:00,UNI3L/USDT,0.003834,0.003852,0.003767,0.003772,3879579.95786534,14732.58775865847239
1660413600,2022-08-13 18:00:00,UNI3L/USDT,0.003951,0.003967,0.003815,0.003858,1574022.47286804,6155.56814799464011
1660410000,2022-08-13 17:00:00,UNI3L/USDT,0.003877,0.003951,0.003841,0.003951,1009934.28625548,3931.24937959341057
1660406400,2022-08-13 16:00:00,UNI3L/USDT,0.003916,0.003927,0.003814,0.003905,1775211.6307737,6872.78525981942063
1660402800,2022-08-13 15:00:00,UNI3L/USDT,0.003884,0.003949,0.003814,0.003898,2425798.54360038,9503.53446276385189
1660399200,2022-08-13 14:00:00,UNI3L/USDT,0.003898,0.003929,0.003849,0.003873,314590.03968557,1223.02005876364097
1660395600,2022-08-13 13:00:00,UNI3L/USDT,0.003798,0.003921,0.003794,0.003916,5404449.81807219,20851.21875386316169
1660392000,2022-08-13 12:00:00,UNI3L/USDT,0.003787,0.003851,0.003673,0.003815,978866.18906468,3699.53012047207496
1660388400,2022-08-13 11:00:00,UNI3L/USDT,0.003847,0.003935,0.003669,0.003788,2044297.9988374,7739.98620229733507
1660384800,2022-08-13 10:00:00,UNI3L/USDT,0.003905,0.00392,0.003815,0.003815,413916.74121795,1601.93665090178898
1660381200,2022-08-13 09:00:00,UNI3L/USDT,0.003782,0.00392,0.003782,0.00392,1231476.99310993,4748.97561825145578
1660377600,2022-08-13 08:00:00,UNI3L/USDT,0.003869,0.003929,0.003762,0.003762,1729742.1095,6641.1332350544
1660374000,2022-08-13 07:00:00,UNI3L/USDT,0.004004,0.004012,0.00387,0.00387,1894006.99948404,7413.65489727086848
1660370400,2022-08-13 06:00:00,UNI3L/USDT,0.003926,0.004125,0.003926,0.003964,3682049.99260089,14824.3223989182464
