https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UAH,Volume ETH
1659207600000,2022-07-30 19:00:00,ETH/UAH,69116.392,69116.392,67603.2567,67606.8264,1929016.1803223307,28.532861
1659204000000,2022-07-30 18:00:00,ETH/UAH,69161.9621,69299.965,68681.0193,69049.9645,1841101.6543689577,26.66332514
1659200400000,2022-07-30 17:00:00,ETH/UAH,69374.738,69510.1558,68788.8504,69183.1473,1667481.4917652113,24.10242316
1659196800000,2022-07-30 16:00:00,ETH/UAH,69414.6505,69565.414,68956.1488,69424.7556,2087125.8013333012,30.06313502
1659193200000,2022-07-30 15:00:00,ETH/UAH,68804.3794,69668.9996,68770.1058,69243.956,2275004.9520008387,32.85492458
1659189600000,2022-07-30 14:00:00,ETH/UAH,69002.5604,69515.6996,68684.9022,68801.1261,2197395.346382675,31.93836309
1659186000000,2022-07-30 13:00:00,ETH/UAH,69045.903,69626.8944,68361.0072,69135.7464,2063619.9755880279,29.84881314
1659182400000,2022-07-30 12:00:00,ETH/UAH,68781.2578,69110.9962,68342.4849,69043.9834,2135154.1527553415,30.92455052
1659178800000,2022-07-30 11:00:00,ETH/UAH,68143.9495,69007.721,68010.0,68726.8274,2588458.7800843874,37.66300407
1659175200000,2022-07-30 10:00:00,ETH/UAH,68586.5962,68602.3371,68010.0,68194.4671,1942684.1695426856,28.48741624
1659171600000,2022-07-30 09:00:00,ETH/UAH,69146.2079,69475.9792,68010.0072,68629.8559,1704257.9545311306,24.83260284
1659168000000,2022-07-30 08:00:00,ETH/UAH,69185.4328,69671.8252,68935.7012,69244.7736,2188685.3908739095,31.60795071
1659164400000,2022-07-30 07:00:00,ETH/UAH,69044.2251,69689.6,68757.2403,69163.1487,2259422.750130308,32.66801458
1659160800000,2022-07-30 06:00:00,ETH/UAH,69014.0553,69264.9996,68300.0046,69151.7924,1912436.0732681463,27.6556255
1659157200000,2022-07-30 05:00:00,ETH/UAH,68875.6967,69165.0,68315.9352,68697.3499,2251792.9002619553,32.77845366
1659153600000,2022-07-30 04:00:00,ETH/UAH,68683.9614,69057.8658,68000.0043,68887.5481,2344466.4085886846,34.03323929
1659150000000,2022-07-30 03:00:00,ETH/UAH,69094.6883,69128.3988,68000.006,69014.1715,2171135.702115539,31.45927358
1659146400000,2022-07-30 02:00:00,ETH/UAH,69041.4788,69541.0733,68822.2543,69117.6704,2119327.48040704,30.6626
1659142800000,2022-07-30 01:00:00,ETH/UAH,70199.5354,70206.1311,68324.044,69344.595,2083035.7326735428,30.03890545
1659139200000,2022-07-30 00:00:00,ETH/UAH,70515.8849,70605.6786,69276.6408,70428.9013,2202454.6072687088,31.27202848
1659135600000,2022-07-29 23:00:00,ETH/UAH,70500.7864,71560.5519,69823.2307,70786.3952,1809109.4233141327,25.55730403
1659132000000,2022-07-29 22:00:00,ETH/UAH,69120.0,70601.5448,69098.0538,70240.6208,1993332.3772292356,28.37862699
1659128400000,2022-07-29 21:00:00,ETH/UAH,70404.9297,70569.9308,68934.9406,69102.3449,2160414.0600985806,31.26397611
1659124800000,2022-07-29 20:00:00,ETH/UAH,69830.5383,70455.3091,69105.841,69887.2116,2195653.9544500485,31.41710628
1659121200000,2022-07-29 19:00:00,ETH/UAH,69555.1075,69914.7181,68942.3476,69183.4262,2006275.5832952377,28.99936724
1659117600000,2022-07-29 18:00:00,ETH/UAH,67974.8866,69747.5734,67828.3444,69047.109,2377601.2828707825,34.43447984
1659114000000,2022-07-29 17:00:00,ETH/UAH,67831.5945,68294.8629,67610.2922,68001.3793,2015484.682146398,29.63887943
1659110400000,2022-07-29 16:00:00,ETH/UAH,68579.7216,68579.7216,66789.5364,68110.8653,1863549.207176098,27.36052756
1659106800000,2022-07-29 15:00:00,ETH/UAH,68309.5499,69111.9567,68216.4657,68409.1398,2253191.655624288,32.93699734
1659103200000,2022-07-29 14:00:00,ETH/UAH,67626.0337,69332.9999,66955.7748,68557.3906,2357055.199300595,34.3807601
1659099600000,2022-07-29 13:00:00,ETH/UAH,66296.6356,67899.9996,66189.306,67117.7818,2156060.01073915,32.12352901
1659096000000,2022-07-29 12:00:00,ETH/UAH,66705.9654,67052.9,65960.366,66154.7432,1867970.5597527088,28.23638139
1659092400000,2022-07-29 11:00:00,ETH/UAH,68254.0112,68377.2996,66223.4414,66223.4414,2134513.7804281013,32.23199724
1659088800000,2022-07-29 10:00:00,ETH/UAH,68319.4728,68399.9996,68133.5815,68258.2689,1744058.2137910542,25.55087086
1659085200000,2022-07-29 09:00:00,ETH/UAH,67789.8792,68372.4996,67500.0102,68238.8461,2036228.8727893606,29.8397319
1659081600000,2022-07-29 08:00:00,ETH/UAH,67845.2058,68000.0,66777.0016,67852.6129,2125699.9845414255,31.32819642
1659078000000,2022-07-29 07:00:00,ETH/UAH,67545.5227,68148.2482,67500.0,67774.5718,2291197.534969591,33.80615287
1659074400000,2022-07-29 06:00:00,ETH/UAH,68520.1895,69513.8992,67142.0293,67906.0398,2286083.043635544,33.66538603
1659070800000,2022-07-29 05:00:00,ETH/UAH,68631.7109,68754.1996,67142.0056,67998.0438,1992860.224611127,29.30761112
1659067200000,2022-07-29 04:00:00,ETH/UAH,68348.3173,68917.1853,67615.6086,68760.2788,2251369.67655324,32.7423
1659063600000,2022-07-29 03:00:00,ETH/UAH,67702.6329,68314.5993,67062.7319,67833.9747,2135481.3575307005,31.481
1659060000000,2022-07-29 02:00:00,ETH/UAH,67409.202,67814.3543,67075.4584,67628.1968,2195112.3625664623,32.45853751
1659056400000,2022-07-29 01:00:00,ETH/UAH,67314.7993,68608.5989,66654.2266,67770.7639,2283378.329361509,33.6926751
1659052800000,2022-07-29 00:00:00,ETH/UAH,68076.7553,68389.5241,66652.3923,67723.8447,1954116.567373757,28.8541883
1659049200000,2022-07-28 23:00:00,ETH/UAH,68346.2927,68621.3285,67775.8892,67905.5044,2103116.7865685136,30.97122693
1659045600000,2022-07-28 22:00:00,ETH/UAH,68158.4157,69233.6541,67615.4972,68393.7082,2189523.6407956835,32.01352432
1659042000000,2022-07-28 21:00:00,ETH/UAH,68685.3135,70108.2955,67614.6216,68258.7647,2257676.2928038766,33.07525858
1659038400000,2022-07-28 20:00:00,ETH/UAH,67751.4258,70097.5522,67614.548,68415.9745,2233537.6836323803,32.64643528
1659034800000,2022-07-28 19:00:00,ETH/UAH,67471.8702,68327.0998,66653.8378,67624.7777,2164337.771413774,32.00509998
1659031200000,2022-07-28 18:00:00,ETH/UAH,69182.4869,69182.4869,66652.1527,67467.9211,2021086.658996441,29.95626108
1659027600000,2022-07-28 17:00:00,ETH/UAH,68374.618,68984.214,67995.0056,68731.0982,1669983.2058815898,24.29734501
1659024000000,2022-07-28 16:00:00,ETH/UAH,68798.4247,69399.3992,67927.6671,68203.1511,1992540.1508597012,29.21478141
1659020400000,2022-07-28 15:00:00,ETH/UAH,64696.3881,70000.0,64411.7122,68585.8978,2456497.2984331115,35.81636134
1659016800000,2022-07-28 14:00:00,ETH/UAH,64473.9996,65245.5376,64085.7283,65233.2349,2040686.8299897595,31.28293167
1659013200000,2022-07-28 13:00:00,ETH/UAH,64374.7429,65726.7126,64147.6912,64159.8483,2021936.857231766,31.51405296
1659009600000,2022-07-28 12:00:00,ETH/UAH,64958.4696,65295.5031,63738.7992,64805.0251,1951016.0768217472,30.10593814
1659006000000,2022-07-28 11:00:00,ETH/UAH,64113.827,64870.4558,63883.5408,64859.5521,1946265.8634152997,30.00738982
1659002400000,2022-07-28 10:00:00,ETH/UAH,63937.8306,64499.9944,63781.6812,63974.7053,1939245.5132392796,30.31269162
1658998800000,2022-07-28 09:00:00,ETH/UAH,64276.0425,64444.8912,63578.0875,63853.6559,1889405.6384566268,29.58962352
1658995200000,2022-07-28 08:00:00,ETH/UAH,63861.2553,64712.4999,63612.0052,64124.5625,2031968.33279371,31.68783152
1658991600000,2022-07-28 07:00:00,ETH/UAH,64840.5882,65032.0972,63796.5947,63909.2534,2095487.2149288561,32.78847903
1658988000000,2022-07-28 06:00:00,ETH/UAH,65110.1047,65246.7996,64225.1311,64816.4967,1982944.989922467,30.59321455
1658984400000,2022-07-28 05:00:00,ETH/UAH,64280.6328,65280.2,64020.1503,65190.6,2341439.3555473504,35.91682475
1658980800000,2022-07-28 04:00:00,ETH/UAH,64804.3516,65169.5,64088.8055,64372.9661,2016727.78035368,31.3288
1658977200000,2022-07-28 03:00:00,ETH/UAH,65459.3964,65900.0,64300.0161,64494.0128,2026301.4050186384,31.41844207
1658973600000,2022-07-28 02:00:00,ETH/UAH,63711.9105,65786.9377,63065.8665,65514.4503,2056815.144362237,31.39483175
1658970000000,2022-07-28 01:00:00,ETH/UAH,63794.82,63925.5808,63100.5721,63642.334,1872272.3962085657,29.41866331
1658966400000,2022-07-28 00:00:00,ETH/UAH,64339.3993,64358.4994,63664.9591,63699.3945,2078664.1210818,32.6324
1658962800000,2022-07-27 23:00:00,ETH/UAH,63919.0092,64850.0,63638.2937,64401.8782,2155680.467629021,33.47232298
1658959200000,2022-07-27 22:00:00,ETH/UAH,63437.2996,64300.0,63210.998,63700.5293,2268140.3086588555,35.60630239
1658955600000,2022-07-27 21:00:00,ETH/UAH,63385.8354,63947.7887,62699.0052,63947.7887,2058999.3493444428,32.19813212
1658952000000,2022-07-27 20:00:00,ETH/UAH,62769.6561,64060.3,62769.6561,63388.384,1957953.0997836636,30.88820027
1658948400000,2022-07-27 19:00:00,ETH/UAH,62501.809,63642.9,61352.5913,62809.2501,2079852.143887256,33.11378723
1658944800000,2022-07-27 18:00:00,ETH/UAH,59999.9999,62604.0938,59010.201,62518.914,1879433.1532597402,30.06183302
1658941200000,2022-07-27 17:00:00,ETH/UAH,58815.5943,59844.7748,58220.5371,59472.6051,1799371.712202161,30.25547156
1658937600000,2022-07-27 16:00:00,ETH/UAH,58737.4977,59999.9186,58618.0423,58618.0423,1694238.5239888402,28.90302128
1658934000000,2022-07-27 15:00:00,ETH/UAH,58804.6,58938.4471,57320.0202,58938.4471,2041091.0757347168,34.63089335
1658930400000,2022-07-27 14:00:00,ETH/UAH,58560.5987,58937.4788,58385.5818,58717.2391,1946725.0790836255,33.1542339
1658926800000,2022-07-27 13:00:00,ETH/UAH,58513.859,58674.7747,57704.3526,58649.071,1905327.5333746055,32.48691754
1658923200000,2022-07-27 12:00:00,ETH/UAH,57622.3855,58655.6872,57367.8513,58655.6872,1831044.1084838817,31.21682135
1658919600000,2022-07-27 11:00:00,ETH/UAH,57693.6478,57980.2034,57300.0009,57589.7143,2023072.4293973523,35.12905827
1658916000000,2022-07-27 10:00:00,ETH/UAH,57647.5119,58140.7946,57362.9983,57698.0695,1883707.579985482,32.64767082
1658912400000,2022-07-27 09:00:00,ETH/UAH,57529.7173,57859.8561,57509.5901,57617.4701,1656366.9311565303,28.74765116
1658908800000,2022-07-27 08:00:00,ETH/UAH,58000.7086,58286.7068,57618.7503,57693.3066,1729126.0921086,29.971
1658905200000,2022-07-27 07:00:00,ETH/UAH,57033.2663,58421.9996,56943.4327,57963.0079,1667438.7433168427,28.76729148
1658901600000,2022-07-27 06:00:00,ETH/UAH,57154.9934,57416.5822,56642.974,56908.887,1898234.66433347,33.35568071
1658898000000,2022-07-27 05:00:00,ETH/UAH,56747.4187,57576.4076,55796.6872,57261.0417,1576579.5598748482,27.53319732
1658894400000,2022-07-27 04:00:00,ETH/UAH,56046.9399,56821.6355,55720.3962,56733.7806,1609217.1773965084,28.36435648
1658890800000,2022-07-27 03:00:00,ETH/UAH,56225.2579,57036.0996,55871.9888,55980.0164,1558820.6193279172,27.84601934
1658887200000,2022-07-27 02:00:00,ETH/UAH,56622.8647,57237.4386,55300.4779,56634.1806,1662079.622665295,29.34764139
1658883600000,2022-07-27 01:00:00,ETH/UAH,56796.8096,56950.7832,56477.0793,56532.7544,1679027.8478363648,29.70008919
1658880000000,2022-07-27 00:00:00,ETH/UAH,56746.064,57282.3823,56539.0163,56661.4241,1812222.5517190183,31.98335694
1658876400000,2022-07-26 23:00:00,ETH/UAH,55295.9614,57047.1616,54663.0793,56706.4031,1770826.05498831,31.22797353
1658872800000,2022-07-26 22:00:00,ETH/UAH,54633.3618,56770.3967,54410.7758,55036.2484,1981997.5856940884,36.01258522
1658869200000,2022-07-26 21:00:00,ETH/UAH,54376.7896,55471.4922,54176.5941,54643.8109,1476702.1199365766,27.02414227
1658865600000,2022-07-26 20:00:00,ETH/UAH,54463.4731,54769.3733,53662.0877,54465.474,1672709.9407885459,30.71138132
1658862000000,2022-07-26 19:00:00,ETH/UAH,54174.8195,54337.8934,53500.0688,53837.8526,1465453.1203499946,27.21975431
1658858400000,2022-07-26 18:00:00,ETH/UAH,54436.5026,54899.9981,54086.8165,54092.8338,1799023.2876381797,33.25807064
1658854800000,2022-07-26 17:00:00,ETH/UAH,54535.8672,55148.0057,54303.239,54463.7414,1708979.999651722,31.37830703
1658851200000,2022-07-26 16:00:00,ETH/UAH,54121.8543,54647.7972,54121.8543,54498.1965,1477827.0538683906,27.11699008
1658847600000,2022-07-26 15:00:00,ETH/UAH,55229.0022,55229.0022,54000.0209,54320.8648,1956155.5257540676,36.01112635
1658844000000,2022-07-26 14:00:00,ETH/UAH,54669.3553,55254.3609,54553.726,55047.6638,1789224.8379381301,32.50319295
1658840400000,2022-07-26 13:00:00,ETH/UAH,54762.8867,55004.1479,54000.0331,54681.0991,1814882.0353393627,33.19029912
1658836800000,2022-07-26 12:00:00,ETH/UAH,55029.4566,55858.1924,54365.5374,54708.0375,1824239.0809794057,33.34499215
1658833200000,2022-07-26 11:00:00,ETH/UAH,55450.3143,55948.5164,54750.0036,55214.3936,1478382.9385350058,26.77531785
1658829600000,2022-07-26 10:00:00,ETH/UAH,55732.4433,56002.1523,55376.6801,55476.4297,1695820.2220012187,30.56830137
1658826000000,2022-07-26 09:00:00,ETH/UAH,55385.0054,55986.5751,55300.0001,55707.7321,1828175.817440692,32.81727237
1658822400000,2022-07-26 08:00:00,ETH/UAH,55362.1105,55863.1897,55178.1459,55575.4495,1833942.5638014276,32.99914945
1658818800000,2022-07-26 07:00:00,ETH/UAH,55791.9608,55909.6833,55266.2863,55266.2863,1736523.986340504,31.42103627
1658815200000,2022-07-26 06:00:00,ETH/UAH,56041.6149,56207.6935,55120.0133,55780.4345,1643046.3962735902,29.45560412
1658811600000,2022-07-26 05:00:00,ETH/UAH,56048.9822,56183.9626,55697.8201,56036.0204,1778206.6738857732,31.73327908
1658808000000,2022-07-26 04:00:00,ETH/UAH,56004.3095,56544.0183,55060.0302,56021.2848,1751354.248777088,31.26230066
1658804400000,2022-07-26 03:00:00,ETH/UAH,55567.1776,56657.3241,55242.9476,56359.5576,1857562.6918661448,32.95914253
1658800800000,2022-07-26 02:00:00,ETH/UAH,55768.0147,56191.2468,55537.739,55604.8631,1613648.4224345332,29.01991539
1658797200000,2022-07-26 01:00:00,ETH/UAH,55774.1553,56303.5017,55412.3325,55894.196,1641534.2846456002,29.3686
1658793600000,2022-07-26 00:00:00,ETH/UAH,56576.1473,56890.8953,55744.6726,55744.6726,1761495.6063100165,31.59935334
1658790000000,2022-07-25 23:00:00,ETH/UAH,57684.7495,58229.6645,56376.8434,56376.8434,1605319.7722929404,28.47480766
1658786400000,2022-07-25 22:00:00,ETH/UAH,59256.1601,60094.3996,57297.7472,58366.4338,1661334.644747897,28.46387104
1658782800000,2022-07-25 21:00:00,ETH/UAH,59623.6607,60141.6972,58961.8592,59216.4074,1765069.2544345767,29.80709793
1658779200000,2022-07-25 20:00:00,ETH/UAH,58727.9583,60579.0,58489.6536,59318.6873,1738457.1535384653,29.30707392
1658775600000,2022-07-25 19:00:00,ETH/UAH,59247.2894,59247.2894,57128.0075,58567.0671,1947551.8460716673,33.25336136
1658772000000,2022-07-25 18:00:00,ETH/UAH,58817.8294,59660.1689,58543.1898,59180.9123,1974657.5228999478,33.36645966
1658768400000,2022-07-25 17:00:00,ETH/UAH,59771.3813,59987.9733,58200.0,59080.2979,1610938.9634259539,27.26694043
1658764800000,2022-07-25 16:00:00,ETH/UAH,59781.7795,60493.3105,59122.6716,59753.8012,1782702.0073376107,29.83411886
1658761200000,2022-07-25 15:00:00,ETH/UAH,59613.915,60262.994,59135.4678,59799.8385,1838929.0693920471,30.75140528
1658757600000,2022-07-25 14:00:00,ETH/UAH,60317.5444,60317.5444,58600.004,59480.1206,1852633.26434026,31.1471
1658754000000,2022-07-25 13:00:00,ETH/UAH,59323.4461,61112.5764,59024.0638,60321.0388,1982774.736862964,32.87036789
1658750400000,2022-07-25 12:00:00,ETH/UAH,60535.8,60535.8,58600.0,60469.3624,2213387.0811726097,36.60344666
1658746800000,2022-07-25 11:00:00,ETH/UAH,60887.5425,61065.2023,60535.817,60777.5252,1939872.4867045656,31.91759586
1658743200000,2022-07-25 10:00:00,ETH/UAH,60905.7409,61265.8743,60535.8171,60845.8352,1566564.564607258,25.74645511
1658739600000,2022-07-25 09:00:00,ETH/UAH,60993.032,61138.9548,60728.6595,60874.6005,1836337.11122295,30.1659
1658736000000,2022-07-25 08:00:00,ETH/UAH,60400.0,61165.6649,60102.0001,60985.4384,1772784.681244963,29.06898315
1658732400000,2022-07-25 07:00:00,ETH/UAH,60579.249,60810.7999,60333.07,60400.0001,1736342.6669147394,28.7473951
1658728800000,2022-07-25 06:00:00,ETH/UAH,60748.8374,60748.8374,60418.5314,60554.2588,2030095.3962229784,33.52522905
1658725200000,2022-07-25 05:00:00,ETH/UAH,60633.459,60824.5288,60600.0,60670.2373,1690070.2126277746,27.85666066
1658721600000,2022-07-25 04:00:00,ETH/UAH,60269.2876,60716.9913,60033.6135,60680.8508,1797933.2370203456,29.62933468
1658718000000,2022-07-25 03:00:00,ETH/UAH,60732.4605,60839.9972,60032.037,60219.7763,1748199.325130606,29.03031915
1658714400000,2022-07-25 02:00:00,ETH/UAH,61355.8004,61436.0254,60694.0,60739.1895,1973140.5510225352,32.48546066
1658710800000,2022-07-25 01:00:00,ETH/UAH,61747.2399,61916.718,61221.9981,61422.5058,1768715.129042431,28.79588037
1658707200000,2022-07-25 00:00:00,ETH/UAH,63504.4953,63713.9805,61767.5025,61853.576,1758200.4862397877,28.42520352
1658703600000,2022-07-24 23:00:00,ETH/UAH,63530.3784,64053.2729,63166.4751,63170.5057,1870939.81846861,29.6173
1658700000000,2022-07-24 22:00:00,ETH/UAH,64010.039,65628.5582,62900.0032,63731.5189,1805950.393194926,28.33684846
1658696400000,2022-07-24 21:00:00,ETH/UAH,63751.2689,64464.46,63474.8719,64270.5466,2023258.6326029198,31.48033959
1658692800000,2022-07-24 20:00:00,ETH/UAH,63649.0956,64152.2691,63291.7685,63683.3917,2021178.3942874335,31.73792005
1658689200000,2022-07-24 19:00:00,ETH/UAH,63433.8719,63986.0,63172.1517,63558.4815,2035992.9691381713,32.03337967
1658685600000,2022-07-24 18:00:00,ETH/UAH,63505.3569,63763.4568,63042.1862,63042.1862,1830187.2471158155,29.03115132
1658682000000,2022-07-24 17:00:00,ETH/UAH,63150.0452,63840.6598,63028.4005,63427.8204,2126524.5611301563,33.5266851
1658678400000,2022-07-24 16:00:00,ETH/UAH,63774.5991,63923.5894,62841.1649,63244.5046,1894897.600558404,29.96145851
1658674800000,2022-07-24 15:00:00,ETH/UAH,63539.5469,64011.8939,63489.4843,63840.7522,1690503.118256,26.48
1658671200000,2022-07-24 14:00:00,ETH/UAH,62793.4761,63850.9999,62664.3622,63708.982,2069398.491674657,32.4820524
1658667600000,2022-07-24 13:00:00,ETH/UAH,62857.3324,63109.7691,62600.0001,63010.4367,2154898.009669911,34.19906483
1658664000000,2022-07-24 12:00:00,ETH/UAH,63983.7297,64163.2992,62605.0127,62723.8356,1951105.0329017872,31.10627745
1658660400000,2022-07-24 11:00:00,ETH/UAH,63029.735,64464.46,62791.8266,64186.5736,1881780.440584741,29.31735307
1658656800000,2022-07-24 10:00:00,ETH/UAH,63191.6644,63986.9996,62500.0004,62943.6807,1793203.8972994704,28.48902189
1658653200000,2022-07-24 09:00:00,ETH/UAH,63215.0827,64077.7996,62300.0153,63645.4611,1994949.5068639733,31.34472549
1658649600000,2022-07-24 08:00:00,ETH/UAH,63654.1015,63997.7911,62300.001,63483.1215,1848126.8150943718,29.11209738
1658646000000,2022-07-24 07:00:00,ETH/UAH,64085.3302,64445.4707,62896.7654,63663.3146,1979064.1027005594,31.08641319
1658642400000,2022-07-24 06:00:00,ETH/UAH,63459.5867,64300.744,62017.2368,63867.3159,2166350.173712692,33.91954309
1658638800000,2022-07-24 05:00:00,ETH/UAH,61763.4252,63500.0,61595.7297,63361.5835,1989213.5804457604,31.39463174
1658635200000,2022-07-24 04:00:00,ETH/UAH,61589.2573,61803.0801,61157.8621,61803.0801,1888858.2900247043,30.56252677
1658631600000,2022-07-24 03:00:00,ETH/UAH,61979.1013,61994.7569,61370.0229,61540.8152,1943643.5664616,31.583
1658628000000,2022-07-24 02:00:00,ETH/UAH,61792.1713,62187.6391,61322.9523,61982.1171,2033324.5917276633,32.80502001
1658624400000,2022-07-24 01:00:00,ETH/UAH,61641.4461,62222.5775,61262.1126,61714.0921,1882063.8097276501,30.4965
1658620800000,2022-07-24 00:00:00,ETH/UAH,61403.8501,62500.0,61403.8501,61981.8958,1610372.5530498135,25.98133749
1658617200000,2022-07-23 23:00:00,ETH/UAH,61175.0443,61776.9769,60691.0792,61406.624,1921855.9723313306,31.29720944
1658613600000,2022-07-23 22:00:00,ETH/UAH,60232.6556,61776.9539,59871.3811,61208.9699,2252908.0773578323,36.80682882
1658610000000,2022-07-23 21:00:00,ETH/UAH,60380.2307,60828.4478,59833.4688,60143.961,1677366.9571212,27.8892
1658606400000,2022-07-23 20:00:00,ETH/UAH,60050.0541,60724.2261,59842.9671,60635.608,1766431.9857981121,29.13192502
1658602800000,2022-07-23 19:00:00,ETH/UAH,59488.0407,60225.2606,59363.9215,60225.2606,1736256.5813569478,28.82937432
1658599200000,2022-07-23 18:00:00,ETH/UAH,59839.6271,60574.5856,59583.5078,59976.3311,2094836.3265562584,34.92771712
1658595600000,2022-07-23 17:00:00,ETH/UAH,60491.0361,60669.5383,59751.7864,59876.3635,1822262.2950322703,30.43375029
1658592000000,2022-07-23 16:00:00,ETH/UAH,60473.2896,61063.8978,60100.0057,60688.893,2198293.3790393746,36.22233444
1658588400000,2022-07-23 15:00:00,ETH/UAH,60437.8361,60709.7315,60106.1934,60621.1904,1914639.4683073564,31.58366663
1658584800000,2022-07-23 14:00:00,ETH/UAH,60868.0768,61007.0215,60317.2486,60386.7916,1829796.035881753,30.3012627
1658581200000,2022-07-23 13:00:00,ETH/UAH,60396.282,61462.4711,60233.1942,60873.2891,1929498.3320264472,31.69696201
1658577600000,2022-07-23 12:00:00,ETH/UAH,60575.2953,61006.9771,60159.177,60508.5287,1844191.161651568,30.47820202
1658574000000,2022-07-23 11:00:00,ETH/UAH,61083.6467,61636.7851,60555.0001,60555.0001,1872944.7905000646,30.92964722
1658570400000,2022-07-23 10:00:00,ETH/UAH,61893.7352,62068.7917,60831.7546,61264.2089,1949606.465916713,31.8229273
1658566800000,2022-07-23 09:00:00,ETH/UAH,61623.3026,62038.6961,60700.004,61859.5173,1903895.2844677777,30.77772617
1658563200000,2022-07-23 08:00:00,ETH/UAH,62449.6054,63362.499,61548.3274,61548.3274,1967718.228664862,31.97029573
1658559600000,2022-07-23 07:00:00,ETH/UAH,62427.6523,62959.2248,61857.6892,62309.4565,2040188.1814633023,32.74283385
1658556000000,2022-07-23 06:00:00,ETH/UAH,62262.7245,62923.1005,61792.5616,62512.8227,1830478.0522021537,29.28164132
1658552400000,2022-07-23 05:00:00,ETH/UAH,62435.3059,62839.6905,61322.1894,62291.7922,2308770.5277423603,37.0638
1658548800000,2022-07-23 04:00:00,ETH/UAH,61847.46,63010.5626,61289.7039,61944.1529,2124182.6045347224,34.29189851
1658545200000,2022-07-23 03:00:00,ETH/UAH,61774.9052,62783.2359,60546.0168,62239.1447,1973863.9415765265,31.71418809
1658541600000,2022-07-23 02:00:00,ETH/UAH,61337.9851,62356.4471,61337.9851,62029.8829,2147467.071397111,34.6198795
1658538000000,2022-07-23 01:00:00,ETH/UAH,61063.2538,61813.4555,60995.1547,61284.9313,1982739.12536264,32.3528
1658534400000,2022-07-23 00:00:00,ETH/UAH,61124.101,61594.892,60663.931,61127.3533,1867365.0312240622,30.54876304
1658530800000,2022-07-22 23:00:00,ETH/UAH,61331.4045,61398.5767,61023.7531,61056.577,2031035.108944946,33.26480469
1658527200000,2022-07-22 22:00:00,ETH/UAH,61323.8681,61549.7741,61107.402,61215.9889,1889673.2864749774,30.86894977
1658523600000,2022-07-22 21:00:00,ETH/UAH,60735.056,61937.5077,60735.056,61224.695,1717062.527042764,28.04526061
1658520000000,2022-07-22 20:00:00,ETH/UAH,60688.5574,61163.2357,60546.0001,60780.0689,2029751.395885228,33.39501637
1658516400000,2022-07-22 19:00:00,ETH/UAH,62817.234,62869.3559,60625.0,60766.7007,1724861.2668333084,28.38497478
1658512800000,2022-07-22 18:00:00,ETH/UAH,62512.6198,62792.7553,62168.0451,62792.7553,1890186.4996583262,30.10198375
1658509200000,2022-07-22 17:00:00,ETH/UAH,62725.0795,63263.2038,62182.0182,62520.9227,1784367.3224891492,28.54032291
1658505600000,2022-07-22 16:00:00,ETH/UAH,62756.0504,63410.0632,62500.0001,62799.6012,1932840.8015834102,30.77791522
1658502000000,2022-07-22 15:00:00,ETH/UAH,63958.9768,64240.4185,62689.9538,62735.9771,1835369.8071287083,29.25545902
1658498400000,2022-07-22 14:00:00,ETH/UAH,64016.6279,64703.8892,63336.1598,63880.3904,2020537.7040026402,31.63001496
1658494800000,2022-07-22 13:00:00,ETH/UAH,64704.4383,65218.5895,63423.7712,63855.1696,1975352.1647622618,30.93488244
1658491200000,2022-07-22 12:00:00,ETH/UAH,65811.896,66100.0,62500.0001,65052.2532,1869554.5667624837,28.73927458
1658487600000,2022-07-22 11:00:00,ETH/UAH,65165.0,66099.0,64880.0001,65841.6873,2126162.1681963527,32.29203648
1658484000000,2022-07-22 10:00:00,ETH/UAH,65097.7728,65802.7925,64811.784,65292.4853,1996658.43619457,30.58021803
1658480400000,2022-07-22 09:00:00,ETH/UAH,65215.8285,65998.9996,64773.2632,64935.0507,2329962.537277449,35.88143094
1658476800000,2022-07-22 08:00:00,ETH/UAH,64402.4046,65021.0,63797.6627,64982.1064,2109281.130619629,32.45941456
1658473200000,2022-07-22 07:00:00,ETH/UAH,64225.2749,64793.8844,63638.2596,64404.5091,1902509.6773395026,29.54000743
1658469600000,2022-07-22 06:00:00,ETH/UAH,63590.9666,64681.461,61600.0113,64238.918,2078738.232132031,32.35948389
1658466000000,2022-07-22 05:00:00,ETH/UAH,61187.5655,64431.5186,61039.5864,63233.7542,2044923.8184219943,32.33911768
1658462400000,2022-07-22 04:00:00,ETH/UAH,60791.784,61259.1883,59983.4465,61049.7024,2019837.0595366813,33.0851254
1658458800000,2022-07-22 03:00:00,ETH/UAH,60958.0794,61370.2084,60006.335,60609.3412,1765056.5497138994,29.12185671
1658455200000,2022-07-22 02:00:00,ETH/UAH,61263.2984,61370.208,60206.133,60931.4318,1669066.4823743615,27.39253671
1658451600000,2022-07-22 01:00:00,ETH/UAH,61196.663,61878.0375,61057.074,61288.9707,1874918.8296160891,30.59145566
1658448000000,2022-07-22 00:00:00,ETH/UAH,61261.6436,61918.6568,60979.1057,61276.1212,1973807.8053108691,32.21169628
1658444400000,2022-07-21 23:00:00,ETH/UAH,60994.6728,61476.811,59592.0736,61055.2146,1950262.2984925122,31.94260001
1658440800000,2022-07-21 22:00:00,ETH/UAH,61529.1416,61613.6222,58011.0113,60997.6435,1942226.2552023537,31.84100473
