https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOV,Volume USDT
1655103600,2022-06-13 07:00:00,SOV/USDT,0.896,1,0.85,0.9,11010.4868533,10347.43332120409
1655100000,2022-06-13 06:00:00,SOV/USDT,0.878,0.905,0.872,0.89,3532.00948728,3134.87816283635
1655096400,2022-06-13 05:00:00,SOV/USDT,0.881,0.907,0.854,0.88,9190.55423021,8186.86277807474
1655092800,2022-06-13 04:00:00,SOV/USDT,0.926,0.937,0.861,0.881,12930.39435851,11694.4761685968
1655089200,2022-06-13 03:00:00,SOV/USDT,0.912,0.928,0.89,0.909,7058.83870164,6395.34003684677
1655085600,2022-06-13 02:00:00,SOV/USDT,0.949,0.95,0.874,0.891,25479.34354906,23773.14104144429
1655082000,2022-06-13 01:00:00,SOV/USDT,1.129,1.129,0.933,0.949,91624.33376402,88687.85701457569
1655078400,2022-06-13 00:00:00,SOV/USDT,1.126,1.146,1.115,1.13,7628.43249911,8590.43508129964
1655074800,2022-06-12 23:00:00,SOV/USDT,1.143,1.192,1.117,1.126,5974.57735282,6841.48508599428
1655071200,2022-06-12 22:00:00,SOV/USDT,1.214,1.214,1.11,1.138,7808.87292849,9021.23226804374
1655067600,2022-06-12 21:00:00,SOV/USDT,1.298,1.321,1.169,1.245,52674.3325894,66475.14597009993
1655064000,2022-06-12 20:00:00,SOV/USDT,1.46,1.46,1.298,1.298,30750.0959,40763.7362612
1655060400,2022-06-12 19:00:00,SOV/USDT,1.464,1.67,1.455,1.46,16916.12197479,25818.0984793556
1655056800,2022-06-12 18:00:00,SOV/USDT,1.444,1.558,1.402,1.455,12139.52059491,17643.20581477589
1655053200,2022-06-12 17:00:00,SOV/USDT,1.436,1.509,1.421,1.451,7305.2735,10688.6855806
1655049600,2022-06-12 16:00:00,SOV/USDT,1.52,1.557,1.42,1.44,19154.0194,28324.9621481
1655046000,2022-06-12 15:00:00,SOV/USDT,1.561,1.591,1.514,1.521,7178.0223,11163.9399661
1655042400,2022-06-12 14:00:00,SOV/USDT,1.589,1.731,1.561,1.561,11183.51299306,18245.04930879316
1655038800,2022-06-12 13:00:00,SOV/USDT,1.614,1.626,1.587,1.589,6193.3821,9981.0553163
1655035200,2022-06-12 12:00:00,SOV/USDT,1.587,1.656,1.579,1.614,4200.7943,6742.0369134
1655031600,2022-06-12 11:00:00,SOV/USDT,1.565,1.587,1.565,1.587,155.5301,245.2756173
1655028000,2022-06-12 10:00:00,SOV/USDT,1.557,1.587,1.557,1.568,4144.5694,6488.7256969
1655024400,2022-06-12 09:00:00,SOV/USDT,1.585,1.592,1.557,1.558,1730.20664773,2729.74086148616
1655020800,2022-06-12 08:00:00,SOV/USDT,1.588,1.588,1.585,1.588,845.3908,1342.4803261
1655017200,2022-06-12 07:00:00,SOV/USDT,1.588,1.588,1.588,1.588,852.4426,1353.6788488
1655013600,2022-06-12 06:00:00,SOV/USDT,1.588,1.588,1.588,1.588,844.0466,1340.3460008
1655010000,2022-06-12 05:00:00,SOV/USDT,1.592,1.592,1.586,1.588,980.3495,1558.2940435
1655006400,2022-06-12 04:00:00,SOV/USDT,1.596,1.6,1.588,1.592,1266.01104942,2018.46267418732
1655002800,2022-06-12 03:00:00,SOV/USDT,1.608,1.615,1.595,1.596,1331.7996,2131.555828
1654999200,2022-06-12 02:00:00,SOV/USDT,1.623,1.623,1.61,1.61,2301.0175,3725.0731035
1654995600,2022-06-12 01:00:00,SOV/USDT,1.623,1.623,1.622,1.623,926.6359,1503.9299681
1654992000,2022-06-12 00:00:00,SOV/USDT,1.623,1.623,1.623,1.623,1009.2027,1637.9359821
1654988400,2022-06-11 23:00:00,SOV/USDT,1.623,1.627,1.622,1.623,972.4787,1578.4820074
1654984800,2022-06-11 22:00:00,SOV/USDT,1.627,1.627,1.623,1.623,887.8142,1442.7045146
1654981200,2022-06-11 21:00:00,SOV/USDT,1.627,1.632,1.624,1.627,1215.9413,1978.4368219
1654977600,2022-06-11 20:00:00,SOV/USDT,1.63,1.687,1.626,1.631,6121.1642,10056.6598114
1654974000,2022-06-11 19:00:00,SOV/USDT,1.63,1.63,1.627,1.63,880.2100184,1434.703429592
1654970400,2022-06-11 18:00:00,SOV/USDT,1.63,1.63,1.58,1.63,1448.84272085,2338.5563830855
1654966800,2022-06-11 17:00:00,SOV/USDT,1.643,1.643,1.625,1.63,1193.7088,1945.8277632
1654963200,2022-06-11 16:00:00,SOV/USDT,1.642,1.643,1.642,1.643,54.1653,88.9637289
1654959600,2022-06-11 15:00:00,SOV/USDT,1.652,1.656,1.639,1.639,544.58881696,897.51100918576
1654956000,2022-06-11 14:00:00,SOV/USDT,1.659,1.659,1.651,1.652,1112.052,1843.1504484
1654952400,2022-06-11 13:00:00,SOV/USDT,1.659,1.659,1.659,1.659,863.5044,1432.5537996
1654948800,2022-06-11 12:00:00,SOV/USDT,1.659,1.659,1.658,1.659,37.4043,62.0535373
1654945200,2022-06-11 11:00:00,SOV/USDT,1.658,1.659,1.658,1.659,59.8394,99.2734486
1654941600,2022-06-11 10:00:00,SOV/USDT,1.662,1.663,1.651,1.651,661.8343,1097.7313484
1654938000,2022-06-11 09:00:00,SOV/USDT,1.662,1.663,1.662,1.663,26.1756,43.529885
1654934400,2022-06-11 08:00:00,SOV/USDT,1.671,1.671,1.662,1.663,1799.3114,3002.3953856
1654930800,2022-06-11 07:00:00,SOV/USDT,1.671,1.672,1.668,1.671,912.2541,1524.1582021
1654927200,2022-06-11 06:00:00,SOV/USDT,1.675,1.675,1.671,1.671,482.7744,806.8069556
1654923600,2022-06-11 05:00:00,SOV/USDT,1.668,1.683,1.668,1.676,994.44548217,1665.99024539211
1654920000,2022-06-11 04:00:00,SOV/USDT,1.671,1.671,1.67,1.671,1114.5184,1862.3011576
1654916400,2022-06-11 03:00:00,SOV/USDT,1.671,1.671,1.67,1.671,1078.6061,1802.3506578
1654912800,2022-06-11 02:00:00,SOV/USDT,1.671,1.671,1.67,1.671,1063.3436,1776.8468633
1654909200,2022-06-11 01:00:00,SOV/USDT,1.671,1.671,1.671,1.671,983.7525,1643.8504275
1654905600,2022-06-11 00:00:00,SOV/USDT,1.671,1.671,1.67,1.671,1000.2389,1671.398878
1654902000,2022-06-10 23:00:00,SOV/USDT,1.671,1.671,1.67,1.671,956.5787,1598.4428236
1654898400,2022-06-10 22:00:00,SOV/USDT,1.671,1.675,1.671,1.671,460.9266,770.2482566
1654894800,2022-06-10 21:00:00,SOV/USDT,1.671,1.671,1.671,1.671,120.7514,201.7755894
1654891200,2022-06-10 20:00:00,SOV/USDT,1.67,1.67,1.67,1.67,0.3976,0.663992
1654887600,2022-06-10 19:00:00,SOV/USDT,1.67,1.671,1.67,1.671,133.2818,222.7136731
1654884000,2022-06-10 18:00:00,SOV/USDT,1.671,1.671,1.671,1.671,99.8003,166.7663013
1654880400,2022-06-10 17:00:00,SOV/USDT,1.67,1.683,1.67,1.683,110.65729624,184.91365408375
1654876800,2022-06-10 16:00:00,SOV/USDT,1.67,1.671,1.67,1.671,109.0681,182.2526001
1654873200,2022-06-10 15:00:00,SOV/USDT,1.685,1.685,1.67,1.67,291.7571,488.3398128
1654869600,2022-06-10 14:00:00,SOV/USDT,1.703,1.706,1.678,1.686,1063.0671,1790.7277141
1654866000,2022-06-10 13:00:00,SOV/USDT,1.711,1.711,1.702,1.703,349.2734,597.1187339
1654862400,2022-06-10 12:00:00,SOV/USDT,1.717,1.718,1.709,1.711,343.9491,589.355062
1654858800,2022-06-10 11:00:00,SOV/USDT,1.717,1.718,1.717,1.718,89.8411,154.3467704
1654855200,2022-06-10 10:00:00,SOV/USDT,1.717,1.718,1.717,1.717,131.39495261,225.71923938398
1654851600,2022-06-10 09:00:00,SOV/USDT,1.718,1.722,1.718,1.718,230.20700081,395.84902099482
1654848000,2022-06-10 08:00:00,SOV/USDT,1.717,1.718,1.717,1.718,103.4003,177.6414362
1654844400,2022-06-10 07:00:00,SOV/USDT,1.718,1.722,1.718,1.718,176.024,303.003752
1654840800,2022-06-10 06:00:00,SOV/USDT,1.718,1.722,1.718,1.722,112.8496,194.1995448
1654837200,2022-06-10 05:00:00,SOV/USDT,1.718,1.718,1.718,1.718,24.9774,42.9111732
1654833600,2022-06-10 04:00:00,SOV/USDT,1.718,1.718,1.717,1.717,90.3053,155.1438018
1654830000,2022-06-10 03:00:00,SOV/USDT,1.709,1.714,1.709,1.714,528.9816,906.4114282
1654826400,2022-06-10 02:00:00,SOV/USDT,1.71,1.713,1.709,1.709,555.594,949.5973586
1654822800,2022-06-10 01:00:00,SOV/USDT,1.722,1.722,1.708,1.711,1426.7151,2449.2750946
1654819200,2022-06-10 00:00:00,SOV/USDT,1.722,1.722,1.719,1.722,188.6862,324.9149085
1654815600,2022-06-09 23:00:00,SOV/USDT,1.717,1.879,1.713,1.722,6075.17187435,10812.22558149725
1654812000,2022-06-09 22:00:00,SOV/USDT,1.72,1.721,1.717,1.717,735.7816,1264.1345292
1654808400,2022-06-09 21:00:00,SOV/USDT,1.721,1.721,1.718,1.718,75.9947,130.6122505
1654804800,2022-06-09 20:00:00,SOV/USDT,1.725,1.725,1.721,1.721,311.1757,536.3388355
1654801200,2022-06-09 19:00:00,SOV/USDT,1.729,1.729,1.716,1.725,2116.8006,3648.2250688
1654797600,2022-06-09 18:00:00,SOV/USDT,1.737,1.737,1.729,1.729,587.07855238,1015.50711648406
1654794000,2022-06-09 17:00:00,SOV/USDT,1.737,1.737,1.737,1.737,89.0207,154.6289559
1654790400,2022-06-09 16:00:00,SOV/USDT,1.737,1.739,1.737,1.737,4363.3828,7582.3687066
1654786800,2022-06-09 15:00:00,SOV/USDT,1.739,1.739,1.738,1.738,168.0435,292.0631593
1654783200,2022-06-09 14:00:00,SOV/USDT,1.714,1.741,1.714,1.741,85.9988,149.6929624
1654779600,2022-06-09 13:00:00,SOV/USDT,1.74,1.74,1.725,1.74,1085.7162,1883.9784347
1654776000,2022-06-09 12:00:00,SOV/USDT,1.755,1.755,1.731,1.74,482.41930114,840.8508572836
1654772400,2022-06-09 11:00:00,SOV/USDT,1.755,1.756,1.755,1.756,1.205,2.115375
1654768800,2022-06-09 10:00:00,SOV/USDT,1.769,1.769,1.757,1.757,428.5329,756.5399481
1654765200,2022-06-09 09:00:00,SOV/USDT,1.732,1.781,1.732,1.769,801.1874,1423.6745617
1654761600,2022-06-09 08:00:00,SOV/USDT,1.761,1.774,1.756,1.768,7085.6272,12476.9513539
1654758000,2022-06-09 07:00:00,SOV/USDT,1.774,1.776,1.711,1.732,780.00399189,1364.01186429664
1654754400,2022-06-09 06:00:00,SOV/USDT,1.757,1.775,1.756,1.774,404.85246313,718.28897779262
1654750800,2022-06-09 05:00:00,SOV/USDT,1.784,1.784,1.772,1.779,222.68343024,395.98433159696
1654747200,2022-06-09 04:00:00,SOV/USDT,1.762,1.762,1.759,1.759,986,1734.9325886
1654743600,2022-06-09 03:00:00,SOV/USDT,1.763,1.788,1.762,1.788,412.977,732.997246
1654740000,2022-06-09 02:00:00,SOV/USDT,1.761,1.761,1.761,1.761,0,0
1654736400,2022-06-09 01:00:00,SOV/USDT,1.761,1.761,1.761,1.761,0,0
1654732800,2022-06-09 00:00:00,SOV/USDT,1.78,1.78,1.76,1.761,2301.8786,4091.1482458
1654729200,2022-06-08 23:00:00,SOV/USDT,1.792,1.792,1.78,1.78,1071.95176785,1915.8462987872
1654725600,2022-06-08 22:00:00,SOV/USDT,1.781,1.781,1.78,1.78,2.1834,3.8875717
1654722000,2022-06-08 21:00:00,SOV/USDT,1.78,1.78,1.78,1.78,0,0
1654718400,2022-06-08 20:00:00,SOV/USDT,1.778,1.78,1.778,1.78,5.4192,9.6436948
1654714800,2022-06-08 19:00:00,SOV/USDT,1.778,1.778,1.777,1.777,113.1842,201.2402017
1654711200,2022-06-08 18:00:00,SOV/USDT,1.78,1.78,1.779,1.78,669.8924,1191.842229
1654707600,2022-06-08 17:00:00,SOV/USDT,1.78,1.798,1.78,1.795,78.72349766,140.41291699268
1654704000,2022-06-08 16:00:00,SOV/USDT,1.779,1.799,1.779,1.799,292.89397091,526.90058857544
1654700400,2022-06-08 15:00:00,SOV/USDT,1.797,1.797,1.784,1.784,522.6244,933.6667948
1654696800,2022-06-08 14:00:00,SOV/USDT,1.8,1.8,1.783,1.79,7173.99528888,12864.772489284
1654693200,2022-06-08 13:00:00,SOV/USDT,1.8,1.8,1.8,1.8,1896.7544,3414.15792
1654689600,2022-06-08 12:00:00,SOV/USDT,1.811,1.811,1.8,1.8,3876.8353,6986.418959
1654686000,2022-06-08 11:00:00,SOV/USDT,1.811,1.811,1.811,1.811,167.587,303.500057
1654682400,2022-06-08 10:00:00,SOV/USDT,1.814,1.814,1.811,1.811,343.8506,623.4134709
1654678800,2022-06-08 09:00:00,SOV/USDT,1.815,1.815,1.809,1.814,912.0519,1653.6606902
1654675200,2022-06-08 08:00:00,SOV/USDT,1.814,1.814,1.814,1.814,430.7801,781.4351014
1654671600,2022-06-08 07:00:00,SOV/USDT,1.817,1.817,1.814,1.814,425.7244,772.3747571
1654668000,2022-06-08 06:00:00,SOV/USDT,1.819,1.819,1.814,1.814,251.6305,456.495453
1654664400,2022-06-08 05:00:00,SOV/USDT,1.814,1.819,1.814,1.819,295.78155382,537.62461089858
1654660800,2022-06-08 04:00:00,SOV/USDT,1.823,1.823,1.813,1.814,1276.1976,2318.8489173
1654657200,2022-06-08 03:00:00,SOV/USDT,1.832,1.832,1.815,1.823,3008.9134,5469.1114114
1654653600,2022-06-08 02:00:00,SOV/USDT,1.832,1.833,1.832,1.833,341.3538,625.3616047
1654650000,2022-06-08 01:00:00,SOV/USDT,1.839,1.845,1.832,1.832,749.7594,1375.1792054
1654646400,2022-06-08 00:00:00,SOV/USDT,1.836,1.85,1.835,1.839,955.72152751,1763.1099275935
1654642800,2022-06-07 23:00:00,SOV/USDT,1.839,1.839,1.835,1.835,436.6393,801.3795107
1654639200,2022-06-07 22:00:00,SOV/USDT,1.85,1.85,1.83,1.85,2176.4278,4009.4836266
1654635600,2022-06-07 21:00:00,SOV/USDT,1.849,1.85,1.803,1.83,5048.3762,9291.1695298
1654632000,2022-06-07 20:00:00,SOV/USDT,1.8,1.85,1.799,1.85,19130.2166,34772.27030833332
1654628400,2022-06-07 19:00:00,SOV/USDT,1.8,1.826,1.8,1.8,19259.98083333,34722.208721894
1654624800,2022-06-07 18:00:00,SOV/USDT,1.777,1.85,1.77,1.8,23734.81993333,42967.594374794
1654621200,2022-06-07 17:00:00,SOV/USDT,1.79,1.79,1.781,1.79,15169.46785372,27152.09664899764
1654617600,2022-06-07 16:00:00,SOV/USDT,1.814,1.82,1.777,1.79,3938.421,7074.5492292
1654614000,2022-06-07 15:00:00,SOV/USDT,1.803,1.829,1.801,1.809,8811.7654,15974.8291587
1654610400,2022-06-07 14:00:00,SOV/USDT,1.922,1.922,1.801,1.804,8094.4677,14981.9292105
1654606800,2022-06-07 13:00:00,SOV/USDT,1.924,1.924,1.922,1.922,133.8584,257.4422258
1654603200,2022-06-07 12:00:00,SOV/USDT,1.947,1.947,1.923,1.924,602.62642598,1161.71559698552
1654599600,2022-06-07 11:00:00,SOV/USDT,1.977,1.977,1.977,1.977,10.5885,20.9334645
1654596000,2022-06-07 10:00:00,SOV/USDT,1.962,1.973,1.925,1.973,50.3913,98.2594757
1654592400,2022-06-07 09:00:00,SOV/USDT,1.962,1.962,1.962,1.962,137.9921,270.7405002
1654588800,2022-06-07 08:00:00,SOV/USDT,1.97,1.971,1.963,1.963,776.6165,1526.2068388
1654585200,2022-06-07 07:00:00,SOV/USDT,1.963,1.98,1.962,1.98,299.22609797,588.2861474806
1654581600,2022-06-07 06:00:00,SOV/USDT,1.99,1.991,1.962,1.963,1017.4789,2000.611893
1654578000,2022-06-07 05:00:00,SOV/USDT,2.004,2.009,1.99,1.991,180.824,361.2759101
1654574400,2022-06-07 04:00:00,SOV/USDT,2.003,2.003,2.002,2.002,51.81390948,103.78177378844
1654570800,2022-06-07 03:00:00,SOV/USDT,2.009,2.009,2.002,2.003,505.3024,1012.6729348
1654567200,2022-06-07 02:00:00,SOV/USDT,2.024,2.024,2.01,2.01,400.3422,806.2313627
1654563600,2022-06-07 01:00:00,SOV/USDT,2.055,2.055,2.021,2.021,1512.7894,3085.786926
1654560000,2022-06-07 00:00:00,SOV/USDT,2.065,2.065,2.052,2.055,2148.0146,4422.8538666
1654556400,2022-06-06 23:00:00,SOV/USDT,2.071,2.071,2.065,2.065,2760.4551,5711.6165441
1654552800,2022-06-06 22:00:00,SOV/USDT,2.065,2.071,2.06,2.071,1778.8226,3675.7614116
1654549200,2022-06-06 21:00:00,SOV/USDT,2.06,2.069,2.06,2.065,1804.9303,3725.8579912
1654545600,2022-06-06 20:00:00,SOV/USDT,2.06,2.061,2.056,2.06,951.03783114,1959.40638157954
1654542000,2022-06-06 19:00:00,SOV/USDT,2.055,2.06,2.055,2.06,544.6775,1119.9608121
1654538400,2022-06-06 18:00:00,SOV/USDT,2.055,2.055,2.053,2.055,723.9514,1487.3271372
1654534800,2022-06-06 17:00:00,SOV/USDT,2.055,2.055,2.055,2.055,526.8105,1082.5955775
1654531200,2022-06-06 16:00:00,SOV/USDT,2.055,2.058,2.049,2.055,1433.8087,2945.8858679
1654527600,2022-06-06 15:00:00,SOV/USDT,2.06,2.061,2.054,2.055,1576.3035,3241.0256974
1654524000,2022-06-06 14:00:00,SOV/USDT,2.055,2.06,2.053,2.06,1969.4248,4049.8699822
1654520400,2022-06-06 13:00:00,SOV/USDT,2.055,2.058,2.051,2.055,1755.2984,3608.5728268
1654516800,2022-06-06 12:00:00,SOV/USDT,2.056,2.058,2.055,2.058,744.777,1531.6958765
1654513200,2022-06-06 11:00:00,SOV/USDT,2.056,2.059,2.056,2.056,632.7,1302.0442322
1654509600,2022-06-06 10:00:00,SOV/USDT,2.056,2.056,2.056,2.056,0,0
1654506000,2022-06-06 09:00:00,SOV/USDT,2.056,2.056,2.05,2.056,413.8865,850.7473035
1654502400,2022-06-06 08:00:00,SOV/USDT,2.056,2.059,2.056,2.059,1988.7002,4090.2703503
1654498800,2022-06-06 07:00:00,SOV/USDT,2.051,2.059,2.047,2.05,4349.7218,8934.7699254
1654495200,2022-06-06 06:00:00,SOV/USDT,2.046,2.056,2.046,2.056,4341.78455202,8899.60592179302
1654491600,2022-06-06 05:00:00,SOV/USDT,2.03,2.05,2.03,2.05,3482.3637,7103.4611494
1654488000,2022-06-06 04:00:00,SOV/USDT,2.035,2.059,2.014,2.03,3343.54156396,6783.2439161388
1654484400,2022-06-06 03:00:00,SOV/USDT,2.03,2.035,2.03,2.035,1616.5168,3284.3423302
1654480800,2022-06-06 02:00:00,SOV/USDT,2.02,2.035,2.02,2.03,3612.6636,7321.45557006682
1654477200,2022-06-06 01:00:00,SOV/USDT,2.025,2.026,2.02,2.02,603.8553,1221.4812967
1654473600,2022-06-06 00:00:00,SOV/USDT,2.025,2.029,2.025,2.025,580.51748341,1175.56527788866
1654470000,2022-06-05 23:00:00,SOV/USDT,2.025,2.026,2.025,2.025,727.7011,1473.5948103
1654466400,2022-06-05 22:00:00,SOV/USDT,2.027,2.027,2.025,2.025,192.22,389.418399
1654462800,2022-06-05 21:00:00,SOV/USDT,2.027,2.027,2.025,2.025,376.4774,762.9945152
1654459200,2022-06-05 20:00:00,SOV/USDT,2.027,2.027,2.026,2.026,184.624,374.0486122
1654455600,2022-06-05 19:00:00,SOV/USDT,2.025,2.025,2.025,2.025,0.1886,0.381915
1654452000,2022-06-05 18:00:00,SOV/USDT,2.025,2.025,2.025,2.025,0,0
1654448400,2022-06-05 17:00:00,SOV/USDT,2.025,2.025,2.025,2.025,0,0
1654444800,2022-06-05 16:00:00,SOV/USDT,2.043,2.043,2.025,2.025,50,102.1341779
1654441200,2022-06-05 15:00:00,SOV/USDT,2.043,2.043,2.043,2.043,0,0
1654437600,2022-06-05 14:00:00,SOV/USDT,2.043,2.043,2.043,2.043,0.0492,0.1005156
1654434000,2022-06-05 13:00:00,SOV/USDT,2.043,2.043,2.043,2.043,150,306.45
1654430400,2022-06-05 12:00:00,SOV/USDT,2.043,2.051,2.043,2.051,23.51293842,48.22462309942
1654426800,2022-06-05 11:00:00,SOV/USDT,2.051,2.051,2.051,2.051,37.7378,77.4002278
1654423200,2022-06-05 10:00:00,SOV/USDT,2.051,2.051,2.043,2.043,67.7728,138.9567704
1654419600,2022-06-05 09:00:00,SOV/USDT,2.051,2.051,2.051,2.051,573.533,1176.316183
1654416000,2022-06-05 08:00:00,SOV/USDT,2.051,2.051,2.051,2.051,605.043,1240.943193
1654412400,2022-06-05 07:00:00,SOV/USDT,2.051,2.051,2.051,2.051,586.1394,1202.1719094
1654408800,2022-06-05 06:00:00,SOV/USDT,2.048,2.051,2.047,2.051,503.1888,1030.9553589
1654405200,2022-06-05 05:00:00,SOV/USDT,2.051,2.051,2.045,2.045,166.1226,340.0030297
1654401600,2022-06-05 04:00:00,SOV/USDT,2.051,2.051,2.047,2.051,901.6267,1848.3508364
1654398000,2022-06-05 03:00:00,SOV/USDT,2.043,2.043,2.043,2.043,0,0
1654394400,2022-06-05 02:00:00,SOV/USDT,2.051,2.051,2.043,2.043,92.56,189.740148
1654390800,2022-06-05 01:00:00,SOV/USDT,2.05,2.05,2.05,2.05,0,0
1654387200,2022-06-05 00:00:00,SOV/USDT,2.05,2.05,2.05,2.05,0.0741,0.151905
1654383600,2022-06-04 23:00:00,SOV/USDT,2.05,2.05,2.05,2.05,0,0
1654380000,2022-06-04 22:00:00,SOV/USDT,2.05,2.05,2.05,2.05,13.2903,27.245115
1654376400,2022-06-04 21:00:00,SOV/USDT,2.051,2.051,2.05,2.05,2.9923,6.1371293
1654372800,2022-06-04 20:00:00,SOV/USDT,2.05,2.05,2.05,2.05,0.0821,0.168305
1654369200,2022-06-04 19:00:00,SOV/USDT,2.05,2.051,2.05,2.051,22.4423704,46.0117349904
1654365600,2022-06-04 18:00:00,SOV/USDT,2.051,2.051,2.051,2.051,297.9765,611.1498015
1654362000,2022-06-04 17:00:00,SOV/USDT,2.05,2.051,2.05,2.051,201.9043,413.9980905
1654358400,2022-06-04 16:00:00,SOV/USDT,2.051,2.051,2.05,2.051,116.7036,239.3580836
1654354800,2022-06-04 15:00:00,SOV/USDT,2.051,2.051,2.051,2.051,3.7685,7.7291935
1654351200,2022-06-04 14:00:00,SOV/USDT,2.05,2.05,2.05,2.05,0,0
1654347600,2022-06-04 13:00:00,SOV/USDT,2.05,2.05,2.05,2.05,10.3837,21.286585
1654344000,2022-06-04 12:00:00,SOV/USDT,2.051,2.051,2.051,2.051,8.2957,17.0144807
1654340400,2022-06-04 11:00:00,SOV/USDT,2.056,2.056,2.051,2.051,7.8524,16.1083101
1654336800,2022-06-04 10:00:00,SOV/USDT,2.052,2.052,2.052,2.052,0.9912,2.0339424
1654333200,2022-06-04 09:00:00,SOV/USDT,2.056,2.056,2.056,2.056,0,0
1654329600,2022-06-04 08:00:00,SOV/USDT,2.056,2.056,2.056,2.056,0,0
1654326000,2022-06-04 07:00:00,SOV/USDT,2.06,2.06,2.054,2.056,2.4192,4.9760452
1654322400,2022-06-04 06:00:00,SOV/USDT,2.078,2.078,2.078,2.078,0,0
1654318800,2022-06-04 05:00:00,SOV/USDT,2.078,2.078,2.078,2.078,0,0
1654315200,2022-06-04 04:00:00,SOV/USDT,2.08,2.08,2.078,2.078,2.1633,4.4995872
1654311600,2022-06-04 03:00:00,SOV/USDT,2.078,2.078,2.078,2.078,0,0
1654308000,2022-06-04 02:00:00,SOV/USDT,2.084,2.084,2.078,2.078,2.2004,4.578988
1654304400,2022-06-04 01:00:00,SOV/USDT,2.102,2.102,2.102,2.102,0.083,0.174466
1654300800,2022-06-04 00:00:00,SOV/USDT,2.05,2.096,2.05,2.096,795.63,1632.1175778
1654297200,2022-06-03 23:00:00,SOV/USDT,2.114,2.13,2.05,2.051,906.7457,1888.6886142
1654293600,2022-06-03 22:00:00,SOV/USDT,2.119,2.126,2.119,2.126,2.9906,6.3518126
1654290000,2022-06-03 21:00:00,SOV/USDT,2.128,2.132,2.123,2.123,106.049,225.3447
1654286400,2022-06-03 20:00:00,SOV/USDT,2.127,2.13,2.114,2.129,343.5067,730.9577715
1654282800,2022-06-03 19:00:00,SOV/USDT,2.146,2.146,2.127,2.13,327.0007,698.6874442
1654279200,2022-06-03 18:00:00,SOV/USDT,2.162,2.162,2.162,2.162,0,0
1654275600,2022-06-03 17:00:00,SOV/USDT,2.178,2.181,2.116,2.162,334.03816014,714.24591498129
1654272000,2022-06-03 16:00:00,SOV/USDT,2.17,2.178,2.136,2.178,33.49413865,72.0094363797
1654268400,2022-06-03 15:00:00,SOV/USDT,2.178,2.178,2.17,2.17,0.0989,0.2149266
1654264800,2022-06-03 14:00:00,SOV/USDT,2.178,2.178,2.178,2.178,0.0534,0.1163052
1654261200,2022-06-03 13:00:00,SOV/USDT,2.178,2.178,2.178,2.178,0.0562,0.1224036
1654257600,2022-06-03 12:00:00,SOV/USDT,2.195,2.195,2.186,2.186,1.2948,2.831772
1654254000,2022-06-03 11:00:00,SOV/USDT,2.217,2.217,2.173,2.211,1093.71494943,2395.78348228859
1654250400,2022-06-03 10:00:00,SOV/USDT,2.223,2.223,2.217,2.217,559.2438,1242.3189192
1654246800,2022-06-03 09:00:00,SOV/USDT,2.217,2.228,2.217,2.223,465.88208438,1035.55676899864
1654243200,2022-06-03 08:00:00,SOV/USDT,2.217,2.223,2.217,2.223,493.9793,1098.1155255
1654239600,2022-06-03 07:00:00,SOV/USDT,2.223,2.223,2.217,2.223,432.0109,960.3582477
1654236000,2022-06-03 06:00:00,SOV/USDT,2.217,2.223,2.217,2.223,519.1965,1154.1732849
1654232400,2022-06-03 05:00:00,SOV/USDT,2.223,2.223,2.223,2.223,478.3549,1063.3829427
1654228800,2022-06-03 04:00:00,SOV/USDT,2.223,2.223,2.223,2.223,529.3426,1176.7285998
1654225200,2022-06-03 03:00:00,SOV/USDT,2.223,2.223,2.223,2.223,460.6881,1024.1096463
1654221600,2022-06-03 02:00:00,SOV/USDT,2.223,2.223,2.223,2.223,537.0141,1193.7823443
1654218000,2022-06-03 01:00:00,SOV/USDT,2.223,2.228,2.217,2.223,511.1761,1136.3432038
1654214400,2022-06-03 00:00:00,SOV/USDT,2.223,2.228,2.217,2.223,505.8755,1124.5549665
1654210800,2022-06-02 23:00:00,SOV/USDT,2.223,2.223,2.223,2.223,147.7586,328.4673678
1654207200,2022-06-02 22:00:00,SOV/USDT,2.223,2.223,2.217,2.217,173.1593,384.4526847
1654203600,2022-06-02 21:00:00,SOV/USDT,2.223,2.228,2.217,2.223,535.6995,1190.8865303
1654200000,2022-06-02 20:00:00,SOV/USDT,2.219,2.228,2.217,2.223,545.71369272,1213.03732918016
1654196400,2022-06-02 19:00:00,SOV/USDT,2.223,2.223,2.217,2.219,344.417,765.5907406
1654192800,2022-06-02 18:00:00,SOV/USDT,2.223,2.223,2.223,2.223,568.5459,1263.8775357
1654189200,2022-06-02 17:00:00,SOV/USDT,2.223,2.223,2.217,2.217,564.8343,1255.5659517
1654185600,2022-06-02 16:00:00,SOV/USDT,2.219,2.225,2.219,2.223,610.24360719,1354.74561019056
1654182000,2022-06-02 15:00:00,SOV/USDT,2.219,2.224,2.219,2.219,414.5586,920.0336694
1654178400,2022-06-02 14:00:00,SOV/USDT,2.219,2.225,2.217,2.217,467.6892,1037.7626752
1654174800,2022-06-02 13:00:00,SOV/USDT,2.219,2.219,2.219,2.219,370.0439,821.1274141
1654171200,2022-06-02 12:00:00,SOV/USDT,2.219,2.219,2.219,2.219,0.1584,0.3514896
