https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume ZAR,tradecount
1615240800000,2021-03-08 22:00:00,ETH/ZAR,26325.90000000,26325.90000000,26180.50000000,26306.00000000,0.01623000,426.37343100,3
1615237200000,2021-03-08 21:00:00,ETH/ZAR,26088.40000000,26403.70000000,25963.90000000,26306.00000000,0.13415000,3529.51386100,13
1615233600000,2021-03-08 20:00:00,ETH/ZAR,26088.40000000,26088.40000000,25892.10000000,25963.90000000,0.03411000,886.87367900,8
1615230000000,2021-03-08 19:00:00,ETH/ZAR,25729.60000000,26035.90000000,25698.00000000,26017.40000000,0.10218000,2646.16422100,18
1615226400000,2021-03-08 18:00:00,ETH/ZAR,25658.60000000,25658.60000000,25465.50000000,25658.60000000,0.14251000,3634.95840800,6
1615222800000,2021-03-08 17:00:00,ETH/ZAR,25516.80000000,25587.60000000,25516.80000000,25587.60000000,0.01917000,490.11852000,3
1615219200000,2021-03-08 16:00:00,ETH/ZAR,25658.60000000,25730.20000000,25395.00000000,25395.00000000,0.09843000,2509.35902800,14
1615215600000,2021-03-08 15:00:00,ETH/ZAR,25465.50000000,25658.60000000,25248.90000000,25536.10000000,2.38270000,60841.93210500,27
1615212000000,2021-03-08 14:00:00,ETH/ZAR,25516.80000000,25684.50000000,25254.60000000,25536.10000000,0.07574000,1930.83297200,13
1615208400000,2021-03-08 13:00:00,ETH/ZAR,25305.50000000,25516.80000000,25305.50000000,25446.10000000,0.28620000,7252.78568500,13
1615204800000,2021-03-08 12:00:00,ETH/ZAR,25446.10000000,25516.80000000,25184.70000000,25184.70000000,0.10355000,2615.37696500,10
1615201200000,2021-03-08 11:00:00,ETH/ZAR,25165.60000000,25375.70000000,24976.20000000,25375.70000000,1.78645000,45218.82210100,20
1615197600000,2021-03-08 10:00:00,ETH/ZAR,24818.90000000,25096.00000000,24729.10000000,25096.00000000,1.81550000,45015.32746300,17
1615194000000,2021-03-08 09:00:00,ETH/ZAR,24750.10000000,24818.90000000,24495.60000000,24750.10000000,0.42386000,10405.69600800,16
1615190400000,2021-03-08 08:00:00,ETH/ZAR,24681.50000000,24681.50000000,24360.00000000,24681.50000000,0.07318000,1798.01891100,12
1615186800000,2021-03-08 07:00:00,ETH/ZAR,25026.50000000,25026.50000000,24495.60000000,24613.10000000,0.07035000,1738.61707700,13
1615183200000,2021-03-08 06:00:00,ETH/ZAR,25305.50000000,25305.50000000,24907.10000000,24907.10000000,0.60755000,15229.68997400,10
1615179600000,2021-03-08 05:00:00,ETH/ZAR,24887.90000000,25235.40000000,24887.90000000,25235.40000000,0.03285000,823.50857600,8
1615176000000,2021-03-08 04:00:00,ETH/ZAR,24632.00000000,24818.90000000,24563.70000000,24731.10000000,0.03491000,862.66495300,7
1615172400000,2021-03-08 03:00:00,ETH/ZAR,24750.10000000,24750.10000000,24632.00000000,24750.10000000,0.02180000,538.41178800,5
1615168800000,2021-03-08 02:00:00,ETH/ZAR,24838.00000000,24838.00000000,24563.70000000,24632.00000000,0.06209000,1534.90948500,9
1615165200000,2021-03-08 01:00:00,ETH/ZAR,25026.50000000,25096.00000000,24907.10000000,24907.10000000,0.51309000,12781.69982400,10
1615161600000,2021-03-08 00:00:00,ETH/ZAR,24957.10000000,25026.50000000,24806.70000000,24907.10000000,0.21994000,5489.06075700,11
1615158000000,2021-03-07 23:00:00,ETH/ZAR,24206.40000000,24887.90000000,24206.40000000,24887.90000000,0.58184000,14336.37104000,16
1615154400000,2021-03-07 22:00:00,ETH/ZAR,23939.10000000,24206.40000000,23939.10000000,24206.40000000,0.02963000,713.25918500,5
1615150800000,2021-03-07 21:00:00,ETH/ZAR,23740.60000000,23872.70000000,23740.60000000,23872.70000000,0.01798000,428.04068700,3
1615147200000,2021-03-07 20:00:00,ETH/ZAR,23627.40000000,23674.80000000,23431.30000000,23674.80000000,0.04650000,1095.96639300,8
1615143600000,2021-03-07 19:00:00,ETH/ZAR,23692.90000000,23740.60000000,23561.80000000,23740.60000000,0.04249000,1004.66327000,6
1615140000000,2021-03-07 18:00:00,ETH/ZAR,23824.90000000,23824.90000000,23758.80000000,23758.80000000,0.00727000,172.81174500,2
1615136400000,2021-03-07 17:00:00,ETH/ZAR,23939.10000000,23939.10000000,23824.90000000,23824.90000000,0.01063000,253.93931900,2
1615132800000,2021-03-07 16:00:00,ETH/ZAR,23674.80000000,23872.70000000,23609.10000000,23872.70000000,0.04417000,1044.28550700,5
1615129200000,2021-03-07 15:00:00,ETH/ZAR,23561.80000000,23806.50000000,23496.40000000,23609.10000000,0.06000000,1416.99138500,10
1615125600000,2021-03-07 14:00:00,ETH/ZAR,23807.90000000,23939.10000000,23496.40000000,23674.80000000,0.12035000,2857.30867300,16
1615122000000,2021-03-07 13:00:00,ETH/ZAR,23807.90000000,23807.90000000,23807.90000000,23807.90000000,0.00000000,0.00000000,0
1615118400000,2021-03-07 12:00:00,ETH/ZAR,23957.50000000,23957.50000000,23807.90000000,23807.90000000,0.02863000,683.75875500,5
1615114800000,2021-03-07 11:00:00,ETH/ZAR,24024.10000000,24139.30000000,23814.20000000,24072.40000000,0.16254000,3897.43937000,15
1615111200000,2021-03-07 10:00:00,ETH/ZAR,24273.70000000,24341.30000000,24090.90000000,24090.90000000,0.02937000,711.27231300,5
1615107600000,2021-03-07 09:00:00,ETH/ZAR,24206.40000000,24206.40000000,24206.40000000,24206.40000000,0.00589000,142.57569600,1
1615104000000,2021-03-07 08:00:00,ETH/ZAR,24408.90000000,24408.90000000,24090.90000000,24090.90000000,0.15396000,3738.36619100,6
1615100400000,2021-03-07 07:00:00,ETH/ZAR,24024.10000000,24341.30000000,23934.60000000,24341.30000000,0.05365000,1290.99595700,8
1615096800000,2021-03-07 06:00:00,ETH/ZAR,24024.10000000,24174.00000000,24024.10000000,24139.30000000,0.14412000,3481.77490800,6
1615093200000,2021-03-07 05:00:00,ETH/ZAR,23957.50000000,24139.30000000,23957.50000000,24139.30000000,0.01727000,415.50182000,3
1615089600000,2021-03-07 04:00:00,ETH/ZAR,24072.40000000,24072.40000000,23957.50000000,23957.50000000,0.01186000,284.81730700,2
1615086000000,2021-03-07 03:00:00,ETH/ZAR,24139.30000000,24206.40000000,23957.50000000,23957.50000000,0.07906000,1905.80627800,11
1615082400000,2021-03-07 02:00:00,ETH/ZAR,24072.40000000,24341.30000000,24024.10000000,24024.10000000,0.04563000,1102.28517300,8
1615078800000,2021-03-07 01:00:00,ETH/ZAR,24408.90000000,24408.90000000,23957.50000000,23957.50000000,0.04649000,1122.40024300,8
1615075200000,2021-03-07 00:00:00,ETH/ZAR,24341.30000000,24613.10000000,24292.40000000,24292.40000000,0.08465000,2071.54090500,12
1615071600000,2021-03-06 23:00:00,ETH/ZAR,24360.00000000,24360.00000000,24225.10000000,24225.10000000,0.57710000,14018.91994200,5
1615068000000,2021-03-06 22:00:00,ETH/ZAR,24024.10000000,24476.80000000,23948.10000000,24476.80000000,1.44406000,34822.24611600,17
1615064400000,2021-03-06 21:00:00,ETH/ZAR,24341.30000000,24476.80000000,24090.90000000,24090.90000000,0.24349000,5882.80129400,15
1615060800000,2021-03-06 20:00:00,ETH/ZAR,23806.50000000,24273.70000000,23806.50000000,24273.70000000,0.37308000,8966.10194500,18
1615057200000,2021-03-06 19:00:00,ETH/ZAR,23872.70000000,23939.10000000,23692.90000000,23692.90000000,1.31733000,31446.57662300,9
1615053600000,2021-03-06 18:00:00,ETH/ZAR,23609.10000000,23865.50000000,23609.10000000,23806.50000000,0.95322000,22627.89135500,13
1615050000000,2021-03-06 17:00:00,ETH/ZAR,23348.30000000,23609.10000000,23348.30000000,23496.40000000,1.31113000,30617.49610000,7
1615046400000,2021-03-06 16:00:00,ETH/ZAR,22899.00000000,23373.30000000,22899.00000000,23236.90000000,0.08483000,1964.53096700,14
1615042800000,2021-03-06 15:00:00,ETH/ZAR,22899.00000000,22899.00000000,22726.50000000,22789.70000000,0.03742000,854.04370200,6
1615039200000,2021-03-06 14:00:00,ETH/ZAR,22709.10000000,22835.50000000,22709.10000000,22835.50000000,0.04009000,912.95613000,7
1615035600000,2021-03-06 13:00:00,ETH/ZAR,22800.00000000,22800.00000000,22413.20000000,22646.10000000,0.75936000,17138.13056700,17
1615032000000,2021-03-06 12:00:00,ETH/ZAR,22972.50000000,22972.50000000,22692.50000000,22692.50000000,0.07181000,1640.10363600,11
1615028400000,2021-03-06 11:00:00,ETH/ZAR,22980.30000000,22980.30000000,22980.30000000,22980.30000000,0.00618000,142.01825400,1
1615024800000,2021-03-06 10:00:00,ETH/ZAR,23090.50000000,23154.70000000,23044.20000000,23044.20000000,0.01850000,427.28451400,3
1615021200000,2021-03-06 09:00:00,ETH/ZAR,23044.20000000,23044.20000000,22980.30000000,22980.30000000,0.01790000,411.88777800,3
1615017600000,2021-03-06 08:00:00,ETH/ZAR,23329.70000000,23373.30000000,23108.30000000,23108.30000000,1.87700000,43867.53387000,15
1615014000000,2021-03-06 07:00:00,ETH/ZAR,23154.70000000,23297.40000000,23053.80000000,23283.60000000,2.45509000,57139.04274700,12
1615010400000,2021-03-06 06:00:00,ETH/ZAR,22646.10000000,23090.50000000,22646.10000000,23090.50000000,16.01782000,365195.80513400,42
1615006800000,2021-03-06 05:00:00,ETH/ZAR,21678.80000000,22593.80000000,21678.80000000,22593.80000000,6.58441000,147205.51879000,36
1615003200000,2021-03-06 04:00:00,ETH/ZAR,21782.80000000,21782.80000000,21505.30000000,21782.80000000,0.08024000,1735.57567700,12
1614999600000,2021-03-06 03:00:00,ETH/ZAR,21799.50000000,21799.50000000,21650.00000000,21650.00000000,0.93200000,20179.21879400,5
1614992400000,2021-03-06 01:00:00,ETH/ZAR,21860.10000000,21860.10000000,21834.60000000,21834.60000000,0.04705000,1027.48368000,3
1614988800000,2021-03-06 00:00:00,ETH/ZAR,21964.90000000,22123.40000000,21860.20000000,21920.90000000,0.26537000,5842.42599200,16
1614985200000,2021-03-05 23:00:00,ETH/ZAR,21860.10000000,21860.10000000,21860.10000000,21860.10000000,0.00650000,142.09065000,1
1614981600000,2021-03-05 22:00:00,ETH/ZAR,21964.90000000,22087.30000000,21860.10000000,21920.90000000,0.08643000,1901.39412600,11
1614978000000,2021-03-05 21:00:00,ETH/ZAR,22087.30000000,22087.30000000,21860.10000000,21860.10000000,0.03110000,682.49763400,5
1614974400000,2021-03-05 20:00:00,ETH/ZAR,22026.00000000,22133.60000000,21860.10000000,21981.90000000,0.52494000,11598.72775500,19
1614970800000,2021-03-05 19:00:00,ETH/ZAR,22663.50000000,22663.50000000,21920.90000000,22025.90000000,7.93134000,175248.53030300,41
1614967200000,2021-03-05 18:00:00,ETH/ZAR,22583.30000000,22835.50000000,22538.00000000,22726.50000000,0.07573000,1717.65180000,13
1614963600000,2021-03-05 17:00:00,ETH/ZAR,22172.90000000,22561.60000000,22165.70000000,22561.60000000,0.07352000,1642.43005300,13
1614960000000,2021-03-05 16:00:00,ETH/ZAR,22165.70000000,22165.70000000,21746.60000000,22164.90000000,2.10570000,46436.13343300,29
1614956400000,2021-03-05 15:00:00,ETH/ZAR,22458.30000000,22520.70000000,22227.30000000,22227.30000000,0.05082000,1138.31555600,8
1614952800000,2021-03-05 14:00:00,ETH/ZAR,22396.00000000,22593.80000000,22351.10000000,22351.10000000,0.10014000,2248.07648200,14
1614949200000,2021-03-05 13:00:00,ETH/ZAR,22272.00000000,22374.50000000,22104.30000000,22333.90000000,0.05122000,1139.30340200,9
1614945600000,2021-03-05 12:00:00,ETH/ZAR,22210.30000000,22218.90000000,21920.90000000,22210.30000000,0.14531000,3214.92076000,14
1614942000000,2021-03-05 11:00:00,ETH/ZAR,22087.30000000,22157.30000000,22087.30000000,22157.30000000,0.01742000,385.47258200,3
1614938400000,2021-03-05 10:00:00,ETH/ZAR,22026.00000000,22026.00000000,22026.00000000,22026.00000000,0.00648000,142.72848000,1
1614934800000,2021-03-05 09:00:00,ETH/ZAR,21739.10000000,22001.00000000,21739.10000000,22001.00000000,0.14264000,3123.89254000,11
1614931200000,2021-03-05 08:00:00,ETH/ZAR,22043.00000000,22043.00000000,21618.70000000,21799.50000000,1.19363000,25974.95686800,25
1614927600000,2021-03-05 07:00:00,ETH/ZAR,22148.70000000,22185.50000000,22043.00000000,22148.70000000,0.05831000,1292.24482100,5
1614924000000,2021-03-05 06:00:00,ETH/ZAR,22148.70000000,22240.90000000,22043.00000000,22043.00000000,0.83450000,18557.08938200,5
1614920400000,2021-03-05 05:00:00,ETH/ZAR,21981.90000000,22148.70000000,21981.90000000,22043.00000000,0.04597000,1014.95232300,7
1614916800000,2021-03-05 04:00:00,ETH/ZAR,22104.30000000,22272.00000000,22043.00000000,22043.00000000,0.03852000,853.21191500,7
1614913200000,2021-03-05 03:00:00,ETH/ZAR,22156.90000000,22156.90000000,22156.90000000,22156.90000000,0.03030000,671.35407000,1
1614909600000,2021-03-05 02:00:00,ETH/ZAR,21920.90000000,22218.90000000,21726.40000000,22218.90000000,0.10787000,2367.23614200,20
1614906000000,2021-03-05 01:00:00,ETH/ZAR,22148.70000000,22148.70000000,21572.60000000,21981.90000000,14.89439000,324420.17013200,40
1614902400000,2021-03-05 00:00:00,ETH/ZAR,22980.30000000,22980.30000000,22043.00000000,22043.00000000,4.16630000,93884.71130300,40
1614898800000,2021-03-04 23:00:00,ETH/ZAR,22962.70000000,23154.70000000,22962.70000000,23044.20000000,0.05193000,1197.54105800,9
1614895200000,2021-03-04 22:00:00,ETH/ZAR,22789.70000000,22899.00000000,22726.50000000,22899.00000000,0.02490000,568.03761500,4
1614891600000,2021-03-04 21:00:00,ETH/ZAR,22938.00000000,22962.70000000,22853.10000000,22853.10000000,0.06422000,1472.70451800,3
1614888000000,2021-03-04 20:00:00,ETH/ZAR,22853.10000000,22938.00000000,22663.50000000,22938.00000000,0.98850000,22666.42571000,11
1614884400000,2021-03-04 19:00:00,ETH/ZAR,22772.20000000,23026.50000000,22694.00000000,22916.60000000,3.23480000,73970.23367300,17
1614880800000,2021-03-04 18:00:00,ETH/ZAR,23236.90000000,23236.90000000,22663.50000000,22663.50000000,0.41140000,9512.83185900,12
1614877200000,2021-03-04 17:00:00,ETH/ZAR,23806.50000000,23806.50000000,23301.50000000,23301.50000000,0.08435000,1990.52348900,14
1614873600000,2021-03-04 16:00:00,ETH/ZAR,23609.10000000,23740.60000000,23425.60000000,23740.60000000,0.04560000,1074.99772600,8
1614870000000,2021-03-04 15:00:00,ETH/ZAR,23366.30000000,23543.70000000,23236.90000000,23543.70000000,0.04262000,996.61808500,7
1614866400000,2021-03-04 14:00:00,ETH/ZAR,23413.20000000,23806.50000000,23413.20000000,23496.40000000,1.97856000,46557.66505000,18
1614862800000,2021-03-04 13:00:00,ETH/ZAR,23172.50000000,23348.30000000,23044.20000000,23348.30000000,0.11873000,2754.97789700,12
1614859200000,2021-03-04 12:00:00,ETH/ZAR,23172.50000000,23348.30000000,23172.50000000,23236.90000000,0.02448000,569.41146500,4
1614855600000,2021-03-04 11:00:00,ETH/ZAR,23219.10000000,23283.60000000,23044.20000000,23283.60000000,0.42132000,9761.14247400,10
1614852000000,2021-03-04 10:00:00,ETH/ZAR,23154.70000000,23348.30000000,23044.20000000,23154.70000000,0.05524000,1281.07987700,10
1614848400000,2021-03-04 09:00:00,ETH/ZAR,23366.30000000,23366.30000000,22916.60000000,23090.50000000,0.08615000,1990.70288900,14
1614844800000,2021-03-04 08:00:00,ETH/ZAR,23478.30000000,23676.80000000,23431.30000000,23431.30000000,0.23952000,5663.62449600,12
1614841200000,2021-03-04 07:00:00,ETH/ZAR,23219.10000000,23413.20000000,23219.10000000,23413.20000000,0.02192000,510.83458300,4
1614837600000,2021-03-04 06:00:00,ETH/ZAR,23322.70000000,23413.20000000,23108.30000000,23108.30000000,0.03133000,728.32600200,6
1614834000000,2021-03-04 05:00:00,ETH/ZAR,23090.50000000,23283.60000000,22980.30000000,23283.60000000,0.38192000,8832.74165200,9
1614830400000,2021-03-04 04:00:00,ETH/ZAR,23236.90000000,23283.60000000,22980.30000000,22980.30000000,1.05281000,24459.83762000,9
1614826800000,2021-03-04 03:00:00,ETH/ZAR,23824.90000000,23824.90000000,23172.50000000,23172.50000000,1.01663000,23907.09238800,14
1614823200000,2021-03-04 02:00:00,ETH/ZAR,24089.70000000,24273.70000000,23891.10000000,23891.10000000,0.05569000,1340.68354700,11
1614819600000,2021-03-04 01:00:00,ETH/ZAR,23628.50000000,24072.40000000,23627.30000000,24072.40000000,0.04279000,1020.30880500,9
1614816000000,2021-03-04 00:00:00,ETH/ZAR,23366.30000000,23740.60000000,23172.50000000,23740.60000000,0.09198000,2152.37392400,15
1614812400000,2021-03-03 23:00:00,ETH/ZAR,23561.80000000,23806.50000000,23431.30000000,23431.30000000,0.05419000,1280.02877100,9
1614808800000,2021-03-03 22:00:00,ETH/ZAR,23627.30000000,23872.70000000,23627.30000000,23627.30000000,0.04197000,996.03892800,8
1614805200000,2021-03-03 21:00:00,ETH/ZAR,23496.40000000,23740.60000000,23366.30000000,23740.60000000,0.08796000,2074.38146800,13
1614801600000,2021-03-03 20:00:00,ETH/ZAR,24041.10000000,24041.10000000,23561.80000000,23561.80000000,0.12543000,3003.54841400,9
1614798000000,2021-03-03 19:00:00,ETH/ZAR,24001.30000000,24001.30000000,24001.30000000,24001.30000000,0.00000000,0.00000000,0
1614794400000,2021-03-03 18:00:00,ETH/ZAR,24001.30000000,24001.30000000,24001.30000000,24001.30000000,0.00870000,208.81131000,1
1614790800000,2021-03-03 17:00:00,ETH/ZAR,24196.60000000,24196.60000000,24196.60000000,24196.60000000,0.00000000,0.00000000,0
1614787200000,2021-03-03 16:00:00,ETH/ZAR,23768.00000000,24196.60000000,23768.00000000,24196.60000000,2.92343000,70639.60190400,6
1614783600000,2021-03-03 15:00:00,ETH/ZAR,23541.50000000,23541.50000000,23541.50000000,23541.50000000,0.00000000,0.00000000,0
1614780000000,2021-03-03 14:00:00,ETH/ZAR,23920.90000000,23920.90000000,23541.50000000,23541.50000000,0.01179000,279.14077500,3
1614776400000,2021-03-03 13:00:00,ETH/ZAR,24281.70000000,24281.70000000,24281.70000000,24281.70000000,0.00000000,0.00000000,0
1614772800000,2021-03-03 12:00:00,ETH/ZAR,24000.00000000,24281.70000000,23999.80000000,24281.70000000,1.16531000,28169.47768400,15
1614769200000,2021-03-03 11:00:00,ETH/ZAR,23726.20000000,23726.20000000,23726.20000000,23726.20000000,0.00000000,0.00000000,0
1614765600000,2021-03-03 10:00:00,ETH/ZAR,23726.20000000,23726.20000000,23726.20000000,23726.20000000,0.01361000,322.91358200,1
1614762000000,2021-03-03 09:00:00,ETH/ZAR,23690.00000000,23757.90000000,23623.50000000,23673.50000000,8.95370000,211931.77487100,19
1614758400000,2021-03-03 08:00:00,ETH/ZAR,23189.90000000,23189.90000000,23189.90000000,23189.90000000,0.00000000,0.00000000,0
1614754800000,2021-03-03 07:00:00,ETH/ZAR,23329.70000000,23329.70000000,23189.90000000,23189.90000000,0.01507000,350.45318900,2
1614751200000,2021-03-03 06:00:00,ETH/ZAR,23253.20000000,23253.20000000,23253.20000000,23253.20000000,0.18513000,4304.86491600,1
1614747600000,2021-03-03 05:00:00,ETH/ZAR,22903.00000000,22903.00000000,22903.00000000,22903.00000000,0.00000000,0.00000000,0
1614744000000,2021-03-03 04:00:00,ETH/ZAR,22707.10000000,22903.00000000,22707.10000000,22903.00000000,0.02939000,671.48248700,5
1614740400000,2021-03-03 03:00:00,ETH/ZAR,22674.90000000,22674.90000000,22674.90000000,22674.90000000,0.10967000,2486.75628300,1
1614736800000,2021-03-03 02:00:00,ETH/ZAR,22593.80000000,22674.90000000,22593.80000000,22674.90000000,0.10655000,2407.72785200,3
1614733200000,2021-03-03 01:00:00,ETH/ZAR,22472.60000000,22593.80000000,22472.60000000,22593.80000000,0.01355000,305.06973400,2
1614729600000,2021-03-03 00:00:00,ETH/ZAR,22243.00000000,22593.80000000,22243.00000000,22593.80000000,0.19534000,4368.90651500,10
1614726000000,2021-03-02 23:00:00,ETH/ZAR,22027.00000000,22027.00000000,22027.00000000,22027.00000000,0.00000000,0.00000000,0
1614722400000,2021-03-02 22:00:00,ETH/ZAR,21713.80000000,22027.00000000,21713.80000000,22027.00000000,0.00914000,199.88606000,2
1614718800000,2021-03-02 21:00:00,ETH/ZAR,22009.10000000,22070.10000000,21592.40000000,21786.20000000,2.53909000,55188.56526500,10
1614715200000,2021-03-02 20:00:00,ETH/ZAR,21879.60000000,22009.10000000,21611.30000000,22009.10000000,0.43878000,9622.14424500,10
1614711600000,2021-03-02 19:00:00,ETH/ZAR,22411.00000000,22411.10000000,22003.50000000,22224.10000000,3.05148000,67760.92670400,10
1614708000000,2021-03-02 18:00:00,ETH/ZAR,22754.20000000,22754.20000000,22754.20000000,22754.20000000,0.00440000,100.11848000,1
1614704400000,2021-03-02 17:00:00,ETH/ZAR,22664.00000000,22716.70000000,22287.90000000,22716.70000000,0.05373000,1213.85812000,5
1614700800000,2021-03-02 16:00:00,ETH/ZAR,23005.20000000,23394.30000000,22522.80000000,22522.80000000,7.39756000,172814.66427500,11
1614697200000,2021-03-02 15:00:00,ETH/ZAR,23669.00000000,23669.00000000,23669.00000000,23669.00000000,0.00000000,0.00000000,0
1614693600000,2021-03-02 14:00:00,ETH/ZAR,23455.70000000,23669.00000000,23455.70000000,23669.00000000,0.03927000,922.00759800,2
1614690000000,2021-03-02 13:00:00,ETH/ZAR,23455.70000000,23455.70000000,23455.70000000,23455.70000000,0.00000000,0.00000000,0
1614686400000,2021-03-02 12:00:00,ETH/ZAR,23455.70000000,23455.70000000,23455.70000000,23455.70000000,0.25000000,5863.92500000,1
1614682800000,2021-03-02 11:00:00,ETH/ZAR,23250.10000000,23250.10000000,23250.10000000,23250.10000000,0.00000000,0.00000000,0
1614679200000,2021-03-02 10:00:00,ETH/ZAR,23250.10000000,23250.10000000,23250.10000000,23250.10000000,0.93433000,21723.26593300,2
1614675600000,2021-03-02 09:00:00,ETH/ZAR,23455.70000000,23455.70000000,23455.70000000,23455.70000000,0.02247000,527.04957900,1
1614672000000,2021-03-02 08:00:00,ETH/ZAR,23228.10000000,23228.10000000,23228.10000000,23228.10000000,0.01269000,294.76458900,1
1614668400000,2021-03-02 07:00:00,ETH/ZAR,23000.00000000,23000.00000000,23000.00000000,23000.00000000,0.19872000,4570.56000000,3
1614664800000,2021-03-02 06:00:00,ETH/ZAR,22940.10000000,22977.30000000,22940.10000000,22977.30000000,0.02648000,608.15134800,2
1614661200000,2021-03-02 05:00:00,ETH/ZAR,23376.30000000,23381.00000000,23376.30000000,23381.00000000,0.42785000,10001.57867200,2
1614657600000,2021-03-02 04:00:00,ETH/ZAR,23204.40000000,23381.00000000,22940.10000000,23381.00000000,23.89976000,555879.67071200,33
1614654000000,2021-03-02 03:00:00,ETH/ZAR,23271.10000000,23271.10000000,23271.10000000,23271.10000000,0.00000000,0.00000000,0
1614650400000,2021-03-02 02:00:00,ETH/ZAR,23271.10000000,23271.10000000,23271.10000000,23271.10000000,0.02714000,631.57765400,1
1614646800000,2021-03-02 01:00:00,ETH/ZAR,23115.20000000,23115.20000000,23115.20000000,23115.20000000,0.00533000,123.20401600,1
1614643200000,2021-03-02 00:00:00,ETH/ZAR,23329.70000000,23567.10000000,23218.00000000,23567.10000000,0.54839000,12882.20501300,11
1614639600000,2021-03-01 23:00:00,ETH/ZAR,23122.50000000,23222.50000000,23122.50000000,23222.50000000,0.01404000,325.29122000,3
1614636000000,2021-03-01 22:00:00,ETH/ZAR,22900.20000000,22999.20000000,22900.20000000,22999.20000000,0.00872000,200.12039400,2
1614632400000,2021-03-01 21:00:00,ETH/ZAR,22552.60000000,22864.60000000,22552.60000000,22864.60000000,1.01972000,23000.57856400,5
1614628800000,2021-03-01 20:00:00,ETH/ZAR,22249.70000000,22655.10000000,22246.00000000,22346.00000000,0.23622000,5297.77866100,16
1614625200000,2021-03-01 19:00:00,ETH/ZAR,22741.40000000,22741.40000000,22741.40000000,22741.40000000,0.02520000,573.08328000,1
1614621600000,2021-03-01 18:00:00,ETH/ZAR,22522.80000000,22522.80000000,22522.80000000,22522.80000000,0.00547000,123.19971600,1
1614618000000,2021-03-01 17:00:00,ETH/ZAR,22763.60000000,22811.40000000,22533.10000000,22533.10000000,2.22716000,50656.01897900,6
1614614400000,2021-03-01 16:00:00,ETH/ZAR,22915.60000000,22915.60000000,22681.70000000,22681.70000000,0.21011000,4777.38441100,2
1614610800000,2021-03-01 15:00:00,ETH/ZAR,22864.60000000,22864.60000000,22864.60000000,22864.60000000,0.00547000,125.06936200,1
1614607200000,2021-03-01 14:00:00,ETH/ZAR,22522.80000000,22809.60000000,22500.00000000,22775.90000000,0.20953000,4757.61505000,5
1614603600000,2021-03-01 13:00:00,ETH/ZAR,22610.20000000,22944.90000000,22578.90000000,22815.60000000,0.38927000,8862.84846000,8
1614600000000,2021-03-01 12:00:00,ETH/ZAR,22593.80000000,22600.00000000,22500.00000000,22500.00000000,2.20808000,49707.65278800,8
1614596400000,2021-03-01 11:00:00,ETH/ZAR,22593.80000000,22593.80000000,22593.80000000,22593.80000000,0.00000000,0.00000000,0
1614592800000,2021-03-01 10:00:00,ETH/ZAR,22054.80000000,22593.80000000,22054.80000000,22593.80000000,1.95896000,44251.48928800,5
1614589200000,2021-03-01 09:00:00,ETH/ZAR,21881.20000000,22300.00000000,21881.20000000,22300.00000000,0.13207000,2934.82094800,3
1614585600000,2021-03-01 08:00:00,ETH/ZAR,21504.00000000,21807.90000000,21504.00000000,21807.90000000,1.49530000,32565.68760000,5
1614582000000,2021-03-01 07:00:00,ETH/ZAR,21380.00000000,21380.00000000,21380.00000000,21380.00000000,0.00000000,0.00000000,0
1614578400000,2021-03-01 06:00:00,ETH/ZAR,21168.20000000,21380.00000000,21168.20000000,21380.00000000,0.21650000,4624.87499800,2
1614574800000,2021-03-01 05:00:00,ETH/ZAR,21402.60000000,21607.60000000,21402.60000000,21607.60000000,0.02281000,490.51800600,2
1614571200000,2021-03-01 04:00:00,ETH/ZAR,21397.20000000,21397.20000000,21397.20000000,21397.20000000,0.00000000,0.00000000,0
1614567600000,2021-03-01 03:00:00,ETH/ZAR,21397.20000000,21397.20000000,21397.20000000,21397.20000000,0.00000000,0.00000000,0
1614564000000,2021-03-01 02:00:00,ETH/ZAR,21332.30000000,21397.20000000,21332.30000000,21397.20000000,0.04544000,970.38070800,2
1614560400000,2021-03-01 01:00:00,ETH/ZAR,21323.70000000,21323.70000000,21323.70000000,21323.70000000,0.00000000,0.00000000,0
1614556800000,2021-03-01 00:00:00,ETH/ZAR,21323.70000000,21323.70000000,21323.70000000,21323.70000000,0.00000000,0.00000000,0
1614553200000,2021-02-28 23:00:00,ETH/ZAR,21323.70000000,21323.70000000,21323.70000000,21323.70000000,0.09510000,2027.88387000,1
1614549600000,2021-02-28 22:00:00,ETH/ZAR,21131.90000000,21131.90000000,21131.90000000,21131.90000000,1.03530000,21877.85607000,2
1614546000000,2021-02-28 21:00:00,ETH/ZAR,21384.40000000,21384.40000000,21130.90000000,21130.90000000,1.05530000,22304.50877000,4
1614542400000,2021-02-28 20:00:00,ETH/ZAR,21190.90000000,21190.90000000,21190.90000000,21190.90000000,0.00788000,166.98429200,1
1614538800000,2021-02-28 19:00:00,ETH/ZAR,20413.10000000,20988.40000000,20222.70000000,20988.40000000,0.49699000,10206.18845700,7
1614535200000,2021-02-28 18:00:00,ETH/ZAR,20413.10000000,20413.10000000,20413.10000000,20413.10000000,0.00000000,0.00000000,0
1614531600000,2021-02-28 17:00:00,ETH/ZAR,20447.40000000,20447.40000000,20160.60000000,20413.10000000,0.30290000,6180.72575600,3
