https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SXPHALF,Volume USDT
1654293600000.0,2022-06-03 22:00:00,SXPHALF/USDT,8179.5,8198.5,8152.5,8161.0,0.0,0.0
1654290000000.0,2022-06-03 21:00:00,SXPHALF/USDT,8112.0,8212.0,8100.0,8179.5,0.0,0.0
1654286400000.0,2022-06-03 20:00:00,SXPHALF/USDT,8121.0,8145.5,8093.5,8112.0,0.0,0.0
1654282800000.0,2022-06-03 19:00:00,SXPHALF/USDT,8149.0,8161.0,8078.0,8121.0,0.0,0.0
1654279200000.0,2022-06-03 18:00:00,SXPHALF/USDT,8188.0,8206.0,8149.0,8149.0,0.01570308994968708,127.96448
1654275600000.0,2022-06-03 17:00:00,SXPHALF/USDT,8212.5,8215.5,8133.5,8188.0,0.0,0.0
1654272000000.0,2022-06-03 16:00:00,SXPHALF/USDT,8128.5,8212.5,8069.0,8212.5,0.15568692724505329,1278.57889
1654268400000.0,2022-06-03 15:00:00,SXPHALF/USDT,8143.0,8151.0,8064.0,8128.5,0.0,0.0
1654264800000.0,2022-06-03 14:00:00,SXPHALF/USDT,8086.0,8220.5,8069.0,8143.0,0.2172752836792337,1769.272635
1654261200000.0,2022-06-03 13:00:00,SXPHALF/USDT,7932.5,8093.0,7924.5,8086.0,0.0050474845411822905,40.81396
1654257600000.0,2022-06-03 12:00:00,SXPHALF/USDT,7875.0,7944.5,7863.5,7932.5,0.0,0.0
1654254000000.0,2022-06-03 11:00:00,SXPHALF/USDT,7897.5,7926.0,7834.5,7875.0,0.0,0.0
1654250400000.0,2022-06-03 10:00:00,SXPHALF/USDT,8004.5,8045.0,7879.0,7897.5,0.0,0.0
1654246800000.0,2022-06-03 09:00:00,SXPHALF/USDT,8010.5,8013.5,7544.5,8004.5,0.0,0.0
1654243200000.0,2022-06-03 08:00:00,SXPHALF/USDT,7981.0,8053.5,7948.0,8010.5,0.0,0.0
1654239600000.0,2022-06-03 07:00:00,SXPHALF/USDT,7925.0,7984.5,7889.0,7981.0,0.0,0.0
1654236000000.0,2022-06-03 06:00:00,SXPHALF/USDT,7933.5,7957.0,7899.0,7925.0,0.0,0.0
1654232400000.0,2022-06-03 05:00:00,SXPHALF/USDT,7871.0,7959.5,7352.0,7933.5,0.0,0.0
1654228800000.0,2022-06-03 04:00:00,SXPHALF/USDT,7850.0,7965.0,7815.5,7871.0,0.0,0.0
1654225200000.0,2022-06-03 03:00:00,SXPHALF/USDT,7839.5,7870.5,7815.5,7850.0,0.0,0.0
1654221600000.0,2022-06-03 02:00:00,SXPHALF/USDT,7852.0,7860.0,7825.0,7839.5,0.0,0.0
1654218000000.0,2022-06-03 01:00:00,SXPHALF/USDT,7780.5,7867.5,7764.5,7852.0,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,SXPHALF/USDT,7828.0,7830.0,7363.5,7780.5,0.0,0.0
1654210800000.0,2022-06-02 23:00:00,SXPHALF/USDT,7856.5,7864.0,7802.5,7828.0,0.0,0.0
1654207200000.0,2022-06-02 22:00:00,SXPHALF/USDT,7820.0,7871.5,7792.0,7856.5,0.0,0.0
1654203600000.0,2022-06-02 21:00:00,SXPHALF/USDT,7778.0,7827.5,7764.5,7820.0,0.0,0.0
1654200000000.0,2022-06-02 20:00:00,SXPHALF/USDT,7783.0,7802.0,7763.0,7778.0,0.0,0.0
1654196400000.0,2022-06-02 19:00:00,SXPHALF/USDT,7763.0,7791.0,7749.5,7783.0,0.0,0.0
1654192800000.0,2022-06-02 18:00:00,SXPHALF/USDT,7793.5,7828.0,7749.5,7763.0,0.0,0.0
1654189200000.0,2022-06-02 17:00:00,SXPHALF/USDT,7805.0,7825.5,7695.5,7794.5,0.0,0.0
1654185600000.0,2022-06-02 16:00:00,SXPHALF/USDT,7825.0,7860.5,7790.0,7805.0,0.0,0.0
1654182000000.0,2022-06-02 15:00:00,SXPHALF/USDT,7806.5,7848.5,7793.5,7825.0,0.0,0.0
1654178400000.0,2022-06-02 14:00:00,SXPHALF/USDT,7743.5,7806.5,7721.5,7806.5,0.0,0.0
1654174800000.0,2022-06-02 13:00:00,SXPHALF/USDT,7811.5,7813.0,7684.0,7743.5,0.0,0.0
1654171200000.0,2022-06-02 12:00:00,SXPHALF/USDT,7869.5,7872.5,7791.5,7811.5,0.0,0.0
1654167600000.0,2022-06-02 11:00:00,SXPHALF/USDT,7835.0,7871.0,7792.0,7869.5,0.0,0.0
1654164000000.0,2022-06-02 10:00:00,SXPHALF/USDT,7858.0,7876.5,7780.5,7835.0,0.0,0.0
1654160400000.0,2022-06-02 09:00:00,SXPHALF/USDT,7892.5,8128.0,7828.5,7858.0,0.0,0.0
1654156800000.0,2022-06-02 08:00:00,SXPHALF/USDT,7902.5,7908.5,7823.5,7892.5,0.0,0.0
1654153200000.0,2022-06-02 07:00:00,SXPHALF/USDT,7960.0,7960.0,7855.5,7902.5,0.0,0.0
1654149600000.0,2022-06-02 06:00:00,SXPHALF/USDT,7791.5,7962.0,7731.0,7960.0,0.0,0.0
1654146000000.0,2022-06-02 05:00:00,SXPHALF/USDT,7708.0,7814.5,7588.0,7791.5,0.0,0.0
1654142400000.0,2022-06-02 04:00:00,SXPHALF/USDT,7593.5,7715.0,7352.0,7708.0,0.0,0.0
1654138800000.0,2022-06-02 03:00:00,SXPHALF/USDT,7635.5,7653.5,7568.0,7593.5,0.0,0.0
1654135200000.0,2022-06-02 02:00:00,SXPHALF/USDT,7602.5,7663.0,7590.5,7635.5,0.0,0.0
1654131600000.0,2022-06-02 01:00:00,SXPHALF/USDT,7564.0,7629.0,7538.0,7602.5,0.0,0.0
1654128000000.0,2022-06-02 00:00:00,SXPHALF/USDT,7644.5,7645.0,7527.0,7564.0,0.0,0.0
1654124400000.0,2022-06-01 23:00:00,SXPHALF/USDT,7637.5,7706.5,7626.0,7644.5,0.0,0.0
1654120800000.0,2022-06-01 22:00:00,SXPHALF/USDT,7616.5,7657.0,7582.5,7637.5,0.0,0.0
1654117200000.0,2022-06-01 21:00:00,SXPHALF/USDT,7697.0,7716.0,7607.5,7616.5,0.0,0.0
1654113600000.0,2022-06-01 20:00:00,SXPHALF/USDT,7796.5,7809.0,7596.5,7697.0,0.0,0.0
1654110000000.0,2022-06-01 19:00:00,SXPHALF/USDT,7828.5,7829.0,7776.0,7796.5,0.0,0.0
1654106400000.0,2022-06-01 18:00:00,SXPHALF/USDT,7753.0,7850.0,7751.0,7828.5,0.0,0.0
1654102800000.0,2022-06-01 17:00:00,SXPHALF/USDT,7816.5,7839.5,7685.0,7753.0,0.0,0.0
1654099200000.0,2022-06-01 16:00:00,SXPHALF/USDT,8053.0,8055.5,7800.5,7816.5,0.0,0.0
1654095600000.0,2022-06-01 15:00:00,SXPHALF/USDT,7947.0,8111.5,7866.0,8053.0,0.0,0.0
1654092000000.0,2022-06-01 14:00:00,SXPHALF/USDT,7902.0,8108.0,7553.0,7947.0,0.0,0.0
1654088400000.0,2022-06-01 13:00:00,SXPHALF/USDT,7854.5,7932.0,7829.0,7902.0,0.0,0.0
1654084800000.0,2022-06-01 12:00:00,SXPHALF/USDT,7815.5,7860.0,7784.0,7854.5,0.0,0.0
1654081200000.0,2022-06-01 11:00:00,SXPHALF/USDT,7801.5,7850.5,7751.5,7815.5,0.0,0.0
1654077600000.0,2022-06-01 10:00:00,SXPHALF/USDT,7859.0,7868.0,7774.5,7801.5,0.0,0.0
1654074000000.0,2022-06-01 09:00:00,SXPHALF/USDT,7809.5,7879.0,7793.5,7860.5,0.0,0.0
1654070400000.0,2022-06-01 08:00:00,SXPHALF/USDT,7759.5,7825.5,7749.5,7809.5,0.0,0.0
1654066800000.0,2022-06-01 07:00:00,SXPHALF/USDT,7795.0,7835.0,7749.5,7759.5,0.0,0.0
1654063200000.0,2022-06-01 06:00:00,SXPHALF/USDT,7790.5,7810.0,7765.0,7795.0,0.0,0.0
1654059600000.0,2022-06-01 05:00:00,SXPHALF/USDT,7795.0,7826.5,7745.0,7790.5,0.0,0.0
1654056000000.0,2022-06-01 04:00:00,SXPHALF/USDT,7698.0,7811.0,7661.0,7795.0,0.0,0.0
1654052400000.0,2022-06-01 03:00:00,SXPHALF/USDT,7730.0,7733.5,7646.0,7698.0,0.0,0.0
1654048800000.0,2022-06-01 02:00:00,SXPHALF/USDT,7793.5,7795.5,7698.5,7730.0,0.0,0.0
1654045200000.0,2022-06-01 01:00:00,SXPHALF/USDT,7777.5,7795.0,7700.0,7793.5,0.0,0.0
1654041600000.0,2022-06-01 00:00:00,SXPHALF/USDT,7685.0,7818.5,7635.5,7777.5,0.0,0.0
1654038000000.0,2022-05-31 23:00:00,SXPHALF/USDT,7705.0,7708.5,7660.5,7685.0,0.0,0.0
1654034400000.0,2022-05-31 22:00:00,SXPHALF/USDT,7663.0,7709.0,7655.0,7705.0,0.0,0.0
1654030800000.0,2022-05-31 21:00:00,SXPHALF/USDT,7673.0,7678.5,7635.5,7663.0,0.0,0.0
1654027200000.0,2022-05-31 20:00:00,SXPHALF/USDT,7643.5,7674.5,7642.0,7673.0,0.0,0.0
1654023600000.0,2022-05-31 19:00:00,SXPHALF/USDT,7626.0,7658.5,7603.5,7643.5,0.0,0.0
1654020000000.0,2022-05-31 18:00:00,SXPHALF/USDT,7673.0,7677.0,7598.0,7626.0,0.0,0.0
1654016400000.0,2022-05-31 17:00:00,SXPHALF/USDT,7654.5,7679.0,7625.0,7673.0,0.0,0.0
1654012800000.0,2022-05-31 16:00:00,SXPHALF/USDT,7656.0,7693.5,7611.5,7654.5,0.0,0.0
1654009200000.0,2022-05-31 15:00:00,SXPHALF/USDT,7602.0,7682.0,7574.5,7656.0,0.0,0.0
1654005600000.0,2022-05-31 14:00:00,SXPHALF/USDT,7582.5,7617.5,7537.0,7602.0,0.0,0.0
1654002000000.0,2022-05-31 13:00:00,SXPHALF/USDT,7646.5,7676.0,7509.5,7582.5,0.0,0.0
1653998400000.0,2022-05-31 12:00:00,SXPHALF/USDT,7677.0,7685.0,7602.5,7646.5,0.0,0.0
1653994800000.0,2022-05-31 11:00:00,SXPHALF/USDT,7641.5,7687.0,7546.5,7677.0,0.0,0.0
1653991200000.0,2022-05-31 10:00:00,SXPHALF/USDT,7626.5,7658.0,7608.5,7641.5,0.0,0.0
1653987600000.0,2022-05-31 09:00:00,SXPHALF/USDT,7659.0,7665.0,7603.5,7626.5,0.0,0.0
1653984000000.0,2022-05-31 08:00:00,SXPHALF/USDT,7656.0,7688.0,7636.5,7659.0,0.0,0.0
1653980400000.0,2022-05-31 07:00:00,SXPHALF/USDT,7642.0,7659.0,7620.5,7656.0,0.0,0.0
1653976800000.0,2022-05-31 06:00:00,SXPHALF/USDT,7697.0,7704.5,7608.5,7642.0,0.0,0.0
1653973200000.0,2022-05-31 05:00:00,SXPHALF/USDT,7725.0,7732.0,7659.5,7697.0,0.0,0.0
1653969600000.0,2022-05-31 04:00:00,SXPHALF/USDT,7737.0,7749.5,7352.0,7725.0,0.0,0.0
1653966000000.0,2022-05-31 03:00:00,SXPHALF/USDT,7758.0,7768.5,7709.0,7737.0,0.0,0.0
1653962400000.0,2022-05-31 02:00:00,SXPHALF/USDT,7705.5,7772.0,7693.0,7758.0,0.0,0.0
1653958800000.0,2022-05-31 01:00:00,SXPHALF/USDT,7714.5,7730.0,7661.5,7705.5,0.0,0.0
1653955200000.0,2022-05-31 00:00:00,SXPHALF/USDT,7732.5,7781.5,7645.0,7714.5,0.0,0.0
1653951600000.0,2022-05-30 23:00:00,SXPHALF/USDT,7699.5,7742.0,7679.0,7732.5,0.0,0.0
1653948000000.0,2022-05-30 22:00:00,SXPHALF/USDT,7665.0,7706.5,7638.0,7699.5,0.0,0.0
1653944400000.0,2022-05-30 21:00:00,SXPHALF/USDT,7604.0,7707.5,7586.0,7665.0,0.0,0.0
1653940800000.0,2022-05-30 20:00:00,SXPHALF/USDT,7561.5,7621.5,7352.0,7604.0,0.0,0.0
1653937200000.0,2022-05-30 19:00:00,SXPHALF/USDT,7541.0,7592.0,7466.5,7561.5,0.0,0.0
1653933600000.0,2022-05-30 18:00:00,SXPHALF/USDT,7566.0,7576.5,7360.0,7541.0,0.0,0.0
1653930000000.0,2022-05-30 17:00:00,SXPHALF/USDT,7539.0,7581.5,7521.0,7566.0,0.0,0.0
1653926400000.0,2022-05-30 16:00:00,SXPHALF/USDT,7527.0,7573.5,7505.5,7539.0,0.0,0.0
1653922800000.0,2022-05-30 15:00:00,SXPHALF/USDT,7532.5,7575.5,7518.0,7527.0,0.0,0.0
1653919200000.0,2022-05-30 14:00:00,SXPHALF/USDT,7539.0,7577.0,7524.0,7532.5,0.0,0.0
1653915600000.0,2022-05-30 13:00:00,SXPHALF/USDT,7537.5,7558.5,7492.0,7539.0,0.0,0.0
1653912000000.0,2022-05-30 12:00:00,SXPHALF/USDT,7567.5,7601.0,7496.5,7537.5,0.0,0.0
1653908400000.0,2022-05-30 11:00:00,SXPHALF/USDT,7553.5,7579.5,7537.5,7567.5,0.0,0.0
1653904800000.0,2022-05-30 10:00:00,SXPHALF/USDT,7560.0,7576.0,7534.5,7553.5,0.0,0.0
1653901200000.0,2022-05-30 09:00:00,SXPHALF/USDT,7592.0,7594.0,7535.0,7560.0,0.0,0.0
1653897600000.0,2022-05-30 08:00:00,SXPHALF/USDT,7608.5,7611.0,7582.5,7592.0,0.0,0.0
1653894000000.0,2022-05-30 07:00:00,SXPHALF/USDT,7604.0,7623.5,7595.0,7608.5,0.0,0.0
1653890400000.0,2022-05-30 06:00:00,SXPHALF/USDT,7585.5,7635.0,7562.5,7604.0,0.0,0.0
1653886800000.0,2022-05-30 05:00:00,SXPHALF/USDT,7547.5,7590.5,7527.0,7585.5,0.0,0.0
1653883200000.0,2022-05-30 04:00:00,SXPHALF/USDT,7551.5,7569.0,7527.0,7547.5,0.0,0.0
1653879600000.0,2022-05-30 03:00:00,SXPHALF/USDT,7529.0,7561.5,7512.5,7551.5,0.0,0.0
1653876000000.0,2022-05-30 02:00:00,SXPHALF/USDT,7481.0,7549.5,7464.5,7529.0,0.0,0.0
1653872400000.0,2022-05-30 01:00:00,SXPHALF/USDT,7396.0,7482.5,7384.0,7481.0,0.0,0.0
1653868800000.0,2022-05-30 00:00:00,SXPHALF/USDT,7433.0,7437.5,7352.0,7396.0,0.0,0.0
1653865200000.0,2022-05-29 23:00:00,SXPHALF/USDT,7416.0,7447.5,7388.5,7433.0,0.0,0.0
1653861600000.0,2022-05-29 22:00:00,SXPHALF/USDT,7385.5,7434.5,7363.0,7416.0,0.0,0.0
1653858000000.0,2022-05-29 21:00:00,SXPHALF/USDT,7378.0,7386.0,7353.0,7385.5,0.0,0.0
1653854400000.0,2022-05-29 20:00:00,SXPHALF/USDT,7363.5,7402.0,7352.0,7378.0,0.0,0.0
1653850800000.0,2022-05-29 19:00:00,SXPHALF/USDT,7353.5,7363.5,7351.5,7363.5,0.0,0.0
1653847200000.0,2022-05-29 18:00:00,SXPHALF/USDT,7368.0,7378.0,7352.0,7353.5,0.0,0.0
1653843600000.0,2022-05-29 17:00:00,SXPHALF/USDT,7372.0,7379.5,7352.0,7368.0,0.0,0.0
1653840000000.0,2022-05-29 16:00:00,SXPHALF/USDT,7352.0,7386.5,7352.0,7372.0,0.0,0.0
1653836400000.0,2022-05-29 15:00:00,SXPHALF/USDT,7361.5,7362.0,7352.0,7352.0,0.0,0.0
1653832800000.0,2022-05-29 14:00:00,SXPHALF/USDT,7362.0,7372.5,7352.0,7361.5,0.0,0.0
1653829200000.0,2022-05-29 13:00:00,SXPHALF/USDT,7352.0,7380.0,7352.0,7362.0,0.0,0.0
1653825600000.0,2022-05-29 12:00:00,SXPHALF/USDT,7352.0,7364.5,7352.0,7352.0,0.0,0.0
1653822000000.0,2022-05-29 11:00:00,SXPHALF/USDT,7344.0,7352.0,7340.5,7352.0,0.0,0.0
1653818400000.0,2022-05-29 10:00:00,SXPHALF/USDT,7299.5,7352.0,7299.0,7344.0,0.0,0.0
1653814800000.0,2022-05-29 09:00:00,SXPHALF/USDT,7322.5,7337.5,7295.5,7299.5,0.0,0.0
1653811200000.0,2022-05-29 08:00:00,SXPHALF/USDT,7313.5,7351.5,7303.0,7322.5,0.0,0.0
1653807600000.0,2022-05-29 07:00:00,SXPHALF/USDT,7319.5,7342.5,7304.5,7313.5,0.0,0.0
1653804000000.0,2022-05-29 06:00:00,SXPHALF/USDT,7305.5,7352.0,7305.5,7319.5,0.0,0.0
1653800400000.0,2022-05-29 05:00:00,SXPHALF/USDT,7275.5,7308.0,7267.0,7305.5,0.0,0.0
1653796800000.0,2022-05-29 04:00:00,SXPHALF/USDT,7276.0,7300.0,7258.5,7275.5,0.0,0.0
1653793200000.0,2022-05-29 03:00:00,SXPHALF/USDT,7237.5,7288.0,7227.0,7276.0,0.0,0.0
1653789600000.0,2022-05-29 02:00:00,SXPHALF/USDT,7291.0,7301.5,7232.0,7237.5,0.0,0.0
1653786000000.0,2022-05-29 01:00:00,SXPHALF/USDT,7344.0,7352.0,7273.5,7291.0,0.0,0.0
1653782400000.0,2022-05-29 00:00:00,SXPHALF/USDT,7349.5,7352.0,7335.0,7344.0,0.0,0.0
1653778800000.0,2022-05-28 23:00:00,SXPHALF/USDT,7327.0,7352.0,7323.0,7349.5,0.0,0.0
1653775200000.0,2022-05-28 22:00:00,SXPHALF/USDT,7352.0,7352.0,7312.5,7327.0,0.0,0.0
1653771600000.0,2022-05-28 21:00:00,SXPHALF/USDT,7352.0,7352.0,7344.0,7352.0,0.0,0.0
1653768000000.0,2022-05-28 20:00:00,SXPHALF/USDT,7352.0,7352.0,7337.0,7352.0,0.0,0.0
1653764400000.0,2022-05-28 19:00:00,SXPHALF/USDT,7352.0,7352.0,7331.5,7352.0,0.0,0.0
1653760800000.0,2022-05-28 18:00:00,SXPHALF/USDT,7327.5,7352.0,7325.0,7352.0,0.0,0.0
1653757200000.0,2022-05-28 17:00:00,SXPHALF/USDT,7348.0,7352.0,7307.0,7327.5,0.0,0.0
1653753600000.0,2022-05-28 16:00:00,SXPHALF/USDT,7347.0,7352.0,7321.0,7348.0,0.0,0.0
1653750000000.0,2022-05-28 15:00:00,SXPHALF/USDT,7308.0,7352.0,7304.0,7347.0,0.0,0.0
1653746400000.0,2022-05-28 14:00:00,SXPHALF/USDT,7346.0,7352.0,7305.5,7308.0,0.0,0.0
1653742800000.0,2022-05-28 13:00:00,SXPHALF/USDT,7347.0,7352.0,7331.0,7346.0,0.0,0.0
1653739200000.0,2022-05-28 12:00:00,SXPHALF/USDT,7315.5,7352.0,7296.5,7347.0,0.0,0.0
1653735600000.0,2022-05-28 11:00:00,SXPHALF/USDT,7291.5,7352.0,7278.0,7315.5,0.0,0.0
1653732000000.0,2022-05-28 10:00:00,SXPHALF/USDT,7284.0,7323.5,7265.5,7291.5,0.0,0.0
1653728400000.0,2022-05-28 09:00:00,SXPHALF/USDT,7287.0,7316.5,7269.5,7284.0,0.0,0.0
1653724800000.0,2022-05-28 08:00:00,SXPHALF/USDT,7300.0,7323.0,7272.0,7287.0,0.0,0.0
1653721200000.0,2022-05-28 07:00:00,SXPHALF/USDT,7324.5,7342.5,7287.0,7300.0,0.0,0.0
1653717600000.0,2022-05-28 06:00:00,SXPHALF/USDT,7333.0,7342.5,7313.0,7324.5,0.0,0.0
1653714000000.0,2022-05-28 05:00:00,SXPHALF/USDT,7300.0,7352.0,7291.5,7333.0,0.0,0.0
1653710400000.0,2022-05-28 04:00:00,SXPHALF/USDT,7305.0,7314.5,7270.0,7300.0,0.0,0.0
1653706800000.0,2022-05-28 03:00:00,SXPHALF/USDT,7220.0,7314.5,7193.5,7305.0,0.0,0.0
1653703200000.0,2022-05-28 02:00:00,SXPHALF/USDT,7233.5,7352.0,7198.5,7220.0,0.0,0.0
1653699600000.0,2022-05-28 01:00:00,SXPHALF/USDT,7321.0,7339.5,7221.5,7233.5,0.0,0.0
1653696000000.0,2022-05-28 00:00:00,SXPHALF/USDT,7235.5,7352.0,7226.5,7321.0,0.0,0.0
1653692400000.0,2022-05-27 23:00:00,SXPHALF/USDT,7234.0,7252.5,7198.0,7235.5,0.0,0.0
1653688800000.0,2022-05-27 22:00:00,SXPHALF/USDT,7219.0,7252.5,7209.0,7234.0,0.0,0.0
1653685200000.0,2022-05-27 21:00:00,SXPHALF/USDT,7240.5,7270.0,7218.5,7219.0,0.0,0.0
1653681600000.0,2022-05-27 20:00:00,SXPHALF/USDT,7226.5,7352.0,7210.5,7240.5,0.0,0.0
1653678000000.0,2022-05-27 19:00:00,SXPHALF/USDT,7176.5,7268.5,7144.5,7226.5,0.0,0.0
1653674400000.0,2022-05-27 18:00:00,SXPHALF/USDT,7205.0,7250.5,7146.0,7176.5,0.0,0.0
1653670800000.0,2022-05-27 17:00:00,SXPHALF/USDT,7272.0,7293.0,7186.0,7205.0,0.0,0.0
1653667200000.0,2022-05-27 16:00:00,SXPHALF/USDT,7289.5,7352.0,7253.0,7272.0,0.0,0.0
1653663600000.0,2022-05-27 15:00:00,SXPHALF/USDT,7285.0,7352.0,7249.0,7289.5,0.0,0.0
1653660000000.0,2022-05-27 14:00:00,SXPHALF/USDT,7361.5,7372.0,7283.5,7285.0,0.0,0.0
1653656400000.0,2022-05-27 13:00:00,SXPHALF/USDT,7352.0,7362.5,7348.0,7361.5,0.0,0.0
1653652800000.0,2022-05-27 12:00:00,SXPHALF/USDT,7326.0,7370.5,7300.0,7352.0,0.0,0.0
1653649200000.0,2022-05-27 11:00:00,SXPHALF/USDT,7296.0,7352.0,7283.0,7326.0,0.0,0.0
1653645600000.0,2022-05-27 10:00:00,SXPHALF/USDT,7327.0,7351.5,7276.5,7296.0,0.0,0.0
1653642000000.0,2022-05-27 09:00:00,SXPHALF/USDT,7271.0,7337.0,7264.5,7327.0,0.0,0.0
1653638400000.0,2022-05-27 08:00:00,SXPHALF/USDT,7289.5,7338.0,7264.0,7271.0,0.0,0.0
1653634800000.0,2022-05-27 07:00:00,SXPHALF/USDT,7306.5,7346.5,7285.5,7289.5,0.0,0.0
1653631200000.0,2022-05-27 06:00:00,SXPHALF/USDT,7207.5,7327.0,7167.0,7306.5,0.0,0.0
1653627600000.0,2022-05-27 05:00:00,SXPHALF/USDT,7265.5,7309.0,7180.5,7207.5,0.0,0.0
1653624000000.0,2022-05-27 04:00:00,SXPHALF/USDT,7292.0,7328.0,7236.0,7265.5,0.0,0.0
1653620400000.0,2022-05-27 03:00:00,SXPHALF/USDT,7188.5,7315.0,7181.5,7292.0,0.0,0.0
1653616800000.0,2022-05-27 02:00:00,SXPHALF/USDT,7207.5,7352.0,7146.0,7188.5,0.0,0.0
1653613200000.0,2022-05-27 01:00:00,SXPHALF/USDT,7348.5,7352.0,7204.0,7207.5,0.0,0.0
1653609600000.0,2022-05-27 00:00:00,SXPHALF/USDT,7352.0,7361.0,7325.0,7348.5,0.0,0.0
1653606000000.0,2022-05-26 23:00:00,SXPHALF/USDT,7374.5,7407.0,7352.0,7352.0,0.0,0.0
1653602400000.0,2022-05-26 22:00:00,SXPHALF/USDT,7390.5,7432.5,7364.0,7374.5,0.0,0.0
1653598800000.0,2022-05-26 21:00:00,SXPHALF/USDT,7352.0,7394.0,7352.0,7390.5,0.0,0.0
1653595200000.0,2022-05-26 20:00:00,SXPHALF/USDT,7352.0,7352.0,7335.5,7352.0,0.0,0.0
1653591600000.0,2022-05-26 19:00:00,SXPHALF/USDT,7356.0,7364.5,7344.0,7352.0,0.0,0.0
1653588000000.0,2022-05-26 18:00:00,SXPHALF/USDT,7399.0,7399.5,7352.0,7356.0,0.0,0.0
1653584400000.0,2022-05-26 17:00:00,SXPHALF/USDT,7410.5,7410.5,7352.0,7399.0,0.0,0.0
1653580800000.0,2022-05-26 16:00:00,SXPHALF/USDT,7376.5,7448.5,7367.5,7410.5,0.0,0.0
1653577200000.0,2022-05-26 15:00:00,SXPHALF/USDT,7357.0,7391.5,7352.0,7376.5,0.0,0.0
1653573600000.0,2022-05-26 14:00:00,SXPHALF/USDT,7352.0,7410.5,7352.0,7357.0,0.0,0.0
1653570000000.0,2022-05-26 13:00:00,SXPHALF/USDT,7381.0,7403.5,7225.0,7352.0,0.03588286384657236,263.810815
1653566400000.0,2022-05-26 12:00:00,SXPHALF/USDT,7380.0,7417.5,7353.5,7381.0,0.0,0.0
1653562800000.0,2022-05-26 11:00:00,SXPHALF/USDT,7413.0,7431.5,7341.0,7380.0,0.0,0.0
1653559200000.0,2022-05-26 10:00:00,SXPHALF/USDT,7447.0,7447.0,7411.5,7413.0,0.0,0.0
1653555600000.0,2022-05-26 09:00:00,SXPHALF/USDT,7429.5,7447.0,7410.0,7447.0,0.0,0.0
1653552000000.0,2022-05-26 08:00:00,SXPHALF/USDT,7603.0,7608.0,7379.0,7429.5,0.11845837001144087,880.08646
1653548400000.0,2022-05-26 07:00:00,SXPHALF/USDT,7601.5,7610.0,7562.5,7603.0,0.0,0.0
1653544800000.0,2022-05-26 06:00:00,SXPHALF/USDT,7584.5,7606.0,7541.0,7601.5,0.0,0.0
1653541200000.0,2022-05-26 05:00:00,SXPHALF/USDT,7694.0,7694.0,7558.0,7584.5,0.0,0.0
1653537600000.0,2022-05-26 04:00:00,SXPHALF/USDT,7713.0,7720.0,7694.0,7694.0,0.0,0.0
1653534000000.0,2022-05-26 03:00:00,SXPHALF/USDT,7718.5,7725.0,7634.5,7713.0,0.002523767664981201,19.46582
1653530400000.0,2022-05-26 02:00:00,SXPHALF/USDT,7701.0,7734.0,7636.0,7718.5,0.0,0.0
1653526800000.0,2022-05-26 01:00:00,SXPHALF/USDT,7750.5,7765.5,7673.0,7701.0,0.0,0.0
1653523200000.0,2022-05-26 00:00:00,SXPHALF/USDT,7763.5,7850.5,7733.0,7750.5,0.0,0.0
1653519600000.0,2022-05-25 23:00:00,SXPHALF/USDT,7732.0,7782.5,7707.5,7782.5,0.0,0.0
1653516000000.0,2022-05-25 22:00:00,SXPHALF/USDT,7732.5,7742.0,7702.5,7732.0,0.0,0.0
1653512400000.0,2022-05-25 21:00:00,SXPHALF/USDT,7695.5,7737.5,7682.0,7732.5,0.0,0.0
1653508800000.0,2022-05-25 20:00:00,SXPHALF/USDT,7683.0,7698.0,7639.5,7695.5,0.0,0.0
1653505200000.0,2022-05-25 19:00:00,SXPHALF/USDT,7726.5,7741.5,7634.5,7683.0,0.0,0.0
1653501600000.0,2022-05-25 18:00:00,SXPHALF/USDT,7708.5,7746.5,7652.0,7726.5,0.0,0.0
1653498000000.0,2022-05-25 17:00:00,SXPHALF/USDT,7707.0,7753.5,7687.5,7708.5,0.0,0.0
1653494400000.0,2022-05-25 16:00:00,SXPHALF/USDT,7783.0,7795.5,7688.5,7707.0,0.0,0.0
1653490800000.0,2022-05-25 15:00:00,SXPHALF/USDT,7755.5,7793.0,7726.0,7783.0,0.0,0.0
1653487200000.0,2022-05-25 14:00:00,SXPHALF/USDT,7792.5,7793.0,7723.5,7755.5,0.0,0.0
1653483600000.0,2022-05-25 13:00:00,SXPHALF/USDT,7767.0,7822.0,7662.5,7792.5,0.0,0.0
1653480000000.0,2022-05-25 12:00:00,SXPHALF/USDT,7700.0,7769.0,7645.0,7767.0,0.0,0.0
1653476400000.0,2022-05-25 11:00:00,SXPHALF/USDT,7775.0,7799.0,7688.0,7700.0,0.0,0.0
1653472800000.0,2022-05-25 10:00:00,SXPHALF/USDT,7767.5,7904.0,7757.5,7775.0,0.0,0.0
1653469200000.0,2022-05-25 09:00:00,SXPHALF/USDT,7751.5,7780.0,7709.0,7767.5,0.0,0.0
1653465600000.0,2022-05-25 08:00:00,SXPHALF/USDT,7699.0,7758.5,7644.5,7751.5,0.0,0.0
