https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT
1642636800,2022-01-20 00:00:00,XMR/USDT,201.58,209.99,188.02,188.67,8575.12108452,1726092.6546415717
1642550400,2022-01-19 00:00:00,XMR/USDT,204.07,212.88,199.01,201.61,11128.17391213,2286704.3884790235
1642464000,2022-01-18 00:00:00,XMR/USDT,214.52,218.4,199.59,204.16,18651.48507767,3825370.0310512879
1642377600,2022-01-17 00:00:00,XMR/USDT,223.91,230.58,211.47,214.36,18798.5186984,4179111.9022973798
1642291200,2022-01-16 00:00:00,XMR/USDT,217.72,228.3,213.19,223.89,15695.31390843,3446565.5187353217
1642204800,2022-01-15 00:00:00,XMR/USDT,229.85,231.04,216.91,217.75,7379.56053932,1643356.2815791383
1642118400,2022-01-14 00:00:00,XMR/USDT,223.63,240.14,217.11,229.55,17177.26067044,3853258.354354801
1642032000,2022-01-13 00:00:00,XMR/USDT,199.01,229.87,198.34,223.62,22476.10519154,4905215.9277640071
1641945600,2022-01-12 00:00:00,XMR/USDT,192.64,201.02,192.64,199.14,7872.48638588,1553059.3677774921
1641859200,2022-01-11 00:00:00,XMR/USDT,182.53,193.4,181.38,192.64,9447.64370895,1768772.1091016393
1641772800,2022-01-10 00:00:00,XMR/USDT,191.12,194.32,178.82,182.38,10383.6283044,1940332.2166092373
1641686400,2022-01-09 00:00:00,XMR/USDT,184.04,195,183.03,191.12,13322.9674661,2541103.9047013868
1641600000,2022-01-08 00:00:00,XMR/USDT,194.93,197.54,179.04,184.06,13803.22009505,2588315.3829327777
1641513600,2022-01-07 00:00:00,XMR/USDT,204.81,208.97,191.37,194.41,15760.88463831,3140276.1817045353
1641427200,2022-01-06 00:00:00,XMR/USDT,206.34,206.64,193.76,204.57,10201.13578424,2041469.3421301735
1641340800,2022-01-05 00:00:00,XMR/USDT,221.87,225.17,200.53,206.13,14102.94382948,3037665.1069737703
1641254400,2022-01-04 00:00:00,XMR/USDT,231.77,233.53,220.22,221.88,12255.69920386,2778031.2101755777
1641168000,2022-01-03 00:00:00,XMR/USDT,239.63,239.63,223.66,231.56,11530.84476801,2674984.1326501054
1641081600,2022-01-02 00:00:00,XMR/USDT,250.23,251.25,236.31,239.44,15944.37137397,3909122.0488190848
1640995200,2022-01-01 00:00:00,XMR/USDT,228.59,253.85,228.44,250.21,17898.97453403,4378048.797599563
1640908800,2021-12-31 00:00:00,XMR/USDT,225.04,235.35,223,228.35,15672.74029073,3598139.8502039781
1640822400,2021-12-30 00:00:00,XMR/USDT,214.7,228.88,209.1,225.42,15577.99325566,3453256.1105483823
1640736000,2021-12-29 00:00:00,XMR/USDT,208.69,218.66,202.8,214.65,12582.89390445,2647730.5495851447
1640649600,2021-12-28 00:00:00,XMR/USDT,220.64,221,206.99,208.42,13932.13994887,2980187.0515930725
