https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume NGN,tradecount
1611460800000,2021-01-24 04:00:00,ETH/NGN,625398.00000000,640000.00000000,622671.00000000,637019.00000000,133.97040000,84495367.43401000,509
1611457200000,2021-01-24 03:00:00,ETH/NGN,609012.00000000,625159.00000000,608456.00000000,625159.00000000,77.54052000,47677453.91611000,363
1611453600000,2021-01-24 02:00:00,ETH/NGN,599031.00000000,612448.00000000,599000.00000000,607457.00000000,15.75816000,9568169.07692000,132
1611450000000,2021-01-24 01:00:00,ETH/NGN,594912.00000000,603000.00000000,593794.00000000,600916.00000000,8.61421000,5171035.52373000,70
1611446400000,2021-01-24 00:00:00,ETH/NGN,594889.00000000,601127.00000000,592454.00000000,597878.00000000,13.63164000,8139534.85537000,122
1611442800000,2021-01-23 23:00:00,ETH/NGN,598968.00000000,599871.00000000,592097.00000000,597412.00000000,21.92515000,13071445.10194000,144
1611439200000,2021-01-23 22:00:00,ETH/NGN,603013.00000000,604711.00000000,595000.00000000,598972.00000000,28.30750000,16953322.62460000,175
1611435600000,2021-01-23 21:00:00,ETH/NGN,602821.00000000,606000.00000000,596227.00000000,603013.00000000,29.67818000,17889350.01503000,349
1611432000000,2021-01-23 20:00:00,ETH/NGN,608809.00000000,610129.00000000,602000.00000000,602819.00000000,38.52486000,23292397.94429000,212
1611428400000,2021-01-23 19:00:00,ETH/NGN,606205.00000000,611999.00000000,604590.00000000,608809.00000000,42.79774000,26077404.48442000,224
1611424800000,2021-01-23 18:00:00,ETH/NGN,607546.00000000,610000.00000000,602261.00000000,606205.00000000,45.07958000,27367311.22339000,281
1611421200000,2021-01-23 17:00:00,ETH/NGN,601969.00000000,606973.00000000,599470.00000000,606973.00000000,15.47301000,9330189.93259000,177
1611417600000,2021-01-23 16:00:00,ETH/NGN,597037.00000000,609499.00000000,595000.00000000,600716.00000000,40.24851000,24261305.52891000,270
1611414000000,2021-01-23 15:00:00,ETH/NGN,592106.00000000,602260.00000000,592000.00000000,597037.00000000,30.42995000,18167686.21563000,202
1611410400000,2021-01-23 14:00:00,ETH/NGN,599112.00000000,600146.00000000,591529.00000000,595173.00000000,19.84438000,11829346.65666000,252
1611406800000,2021-01-23 13:00:00,ETH/NGN,593903.00000000,601641.00000000,581217.00000000,597316.00000000,43.87030000,26045554.82635000,317
1611403200000,2021-01-23 12:00:00,ETH/NGN,590890.00000000,600847.00000000,590889.00000000,592000.00000000,33.19389000,19765059.31767000,264
1611399600000,2021-01-23 11:00:00,ETH/NGN,602536.00000000,607986.00000000,589947.00000000,593480.00000000,47.23656000,28154349.53301000,345
1611396000000,2021-01-23 10:00:00,ETH/NGN,608902.00000000,610286.00000000,600001.00000000,604999.00000000,56.04089000,33923364.92112000,456
1611392400000,2021-01-23 09:00:00,ETH/NGN,614999.00000000,617250.00000000,608000.00000000,610133.00000000,48.45121000,29676309.65104000,370
1611388800000,2021-01-23 08:00:00,ETH/NGN,608001.00000000,615500.00000000,605000.00000000,612130.00000000,66.34312000,40627785.12102000,315
1611385200000,2021-01-23 07:00:00,ETH/NGN,609674.00000000,613000.00000000,605001.00000000,610897.00000000,68.17282000,41651819.98730000,255
1611381600000,2021-01-23 06:00:00,ETH/NGN,611487.00000000,612400.00000000,605425.00000000,607355.00000000,47.13901000,28735146.29950000,288
1611378000000,2021-01-23 05:00:00,ETH/NGN,601677.00000000,612537.00000000,597352.00000000,611000.00000000,25.06608000,15167295.68926000,160
1611374400000,2021-01-23 04:00:00,ETH/NGN,595885.00000000,605825.00000000,595387.00000000,601677.00000000,55.50100000,33416563.92969000,174
1611370800000,2021-01-23 03:00:00,ETH/NGN,591400.00000000,600740.00000000,588569.00000000,595885.00000000,18.24021000,10879660.78562000,159
1611367200000,2021-01-23 02:00:00,ETH/NGN,595400.00000000,600875.00000000,584661.00000000,587865.00000000,24.22584000,14383356.57778000,127
1611363600000,2021-01-23 01:00:00,ETH/NGN,593285.00000000,600832.00000000,588349.00000000,598019.00000000,55.30825000,32679967.54970000,277
1611360000000,2021-01-23 00:00:00,ETH/NGN,595000.00000000,598970.00000000,582146.00000000,593284.00000000,13.54128000,7963466.09011000,166
1611356400000,2021-01-22 23:00:00,ETH/NGN,593279.00000000,602000.00000000,586482.00000000,595001.00000000,34.86751000,20727264.71918000,414
1611352800000,2021-01-22 22:00:00,ETH/NGN,596939.00000000,605900.00000000,586041.00000000,591235.00000000,44.88255000,26930714.46228000,441
1611349200000,2021-01-22 21:00:00,ETH/NGN,603644.00000000,607995.00000000,596938.00000000,596938.00000000,25.89971000,15599694.75601000,268
1611345600000,2021-01-22 20:00:00,ETH/NGN,610586.00000000,615880.00000000,601593.00000000,603644.00000000,77.68526000,47298664.12293000,459
1611342000000,2021-01-22 19:00:00,ETH/NGN,606002.00000000,615000.00000000,606002.00000000,612000.00000000,62.98172000,38501431.51489000,499
1611338400000,2021-01-22 18:00:00,ETH/NGN,596512.00000000,609000.00000000,591440.00000000,609000.00000000,135.48943000,81632861.72265000,568
1611334800000,2021-01-22 17:00:00,ETH/NGN,600004.00000000,603411.00000000,587787.00000000,596511.00000000,61.63520000,36709321.26352000,303
1611331200000,2021-01-22 16:00:00,ETH/NGN,599656.00000000,607900.00000000,592104.00000000,600003.00000000,63.65347000,38352602.44376000,442
1611327600000,2021-01-22 15:00:00,ETH/NGN,598973.00000000,605817.00000000,592128.00000000,599656.00000000,78.17172000,46742489.60504000,527
1611324000000,2021-01-22 14:00:00,ETH/NGN,594002.00000000,600000.00000000,593100.00000000,598973.00000000,47.01058000,28081388.48988000,338
1611320400000,2021-01-22 13:00:00,ETH/NGN,582762.00000000,598718.00000000,580915.00000000,593100.00000000,33.76727000,19983191.06423000,301
1611316800000,2021-01-22 12:00:00,ETH/NGN,585500.00000000,594699.00000000,580910.00000000,584618.00000000,73.20698000,43147398.83039000,391
1611313200000,2021-01-22 11:00:00,ETH/NGN,573999.00000000,590000.00000000,570925.00000000,585244.00000000,43.40482000,25224476.39124000,355
1611309600000,2021-01-22 10:00:00,ETH/NGN,569070.00000000,575000.00000000,564999.00000000,573999.00000000,31.69835000,18070319.05816000,295
1611306000000,2021-01-22 09:00:00,ETH/NGN,569120.00000000,574511.00000000,558827.00000000,569067.00000000,69.83364000,39549423.99584000,325
1611302400000,2021-01-22 08:00:00,ETH/NGN,554225.00000000,569248.00000000,544891.00000000,569120.00000000,39.81311000,22164961.41567000,367
1611298800000,2021-01-22 07:00:00,ETH/NGN,569000.00000000,571888.00000000,550743.00000000,553934.00000000,34.39617000,19260994.95260000,369
1611295200000,2021-01-22 06:00:00,ETH/NGN,571965.00000000,574000.00000000,565000.00000000,566685.00000000,41.75507000,23772086.57579000,261
1611291600000,2021-01-22 05:00:00,ETH/NGN,562721.00000000,577919.00000000,559152.00000000,572000.00000000,50.57631000,28867674.70935000,514
1611288000000,2021-01-22 04:00:00,ETH/NGN,563841.00000000,576954.00000000,560445.00000000,562721.00000000,133.17059000,75662292.93531000,514
1611284400000,2021-01-22 03:00:00,ETH/NGN,564999.00000000,565593.00000000,549673.00000000,560933.00000000,75.10519000,42016446.83547000,248
1611280800000,2021-01-22 02:00:00,ETH/NGN,549896.00000000,565000.00000000,542365.00000000,565000.00000000,44.18570000,24468377.30978000,413
1611277200000,2021-01-22 01:00:00,ETH/NGN,519999.00000000,551425.00000000,507386.00000000,547483.00000000,81.29473000,42467224.75593000,520
1611273600000,2021-01-22 00:00:00,ETH/NGN,541646.00000000,547927.00000000,511709.00000000,519999.00000000,168.51464000,88872482.84285000,763
1611270000000,2021-01-21 23:00:00,ETH/NGN,554000.00000000,565638.00000000,539357.00000000,543370.00000000,110.29333000,61457564.72752000,542
1611266400000,2021-01-21 22:00:00,ETH/NGN,573594.00000000,573594.00000000,530000.00000000,554816.00000000,155.14646000,85327280.83008000,1015
1611262800000,2021-01-21 21:00:00,ETH/NGN,587648.00000000,596536.00000000,571743.00000000,573595.00000000,79.49822000,46139765.53523000,357
1611259200000,2021-01-21 20:00:00,ETH/NGN,598508.00000000,602742.00000000,583444.00000000,583444.00000000,42.59480000,25318211.97669000,370
1611255600000,2021-01-21 19:00:00,ETH/NGN,580217.00000000,604078.00000000,576459.00000000,602743.00000000,84.83015000,50585795.73455000,435
1611252000000,2021-01-21 18:00:00,ETH/NGN,581301.00000000,585000.00000000,575000.00000000,580217.00000000,41.87699000,24308018.68537000,339
1611248400000,2021-01-21 17:00:00,ETH/NGN,573000.00000000,585087.00000000,569365.00000000,583500.00000000,91.59746000,52837861.74838000,534
1611244800000,2021-01-21 16:00:00,ETH/NGN,580911.00000000,594999.00000000,572100.00000000,573533.00000000,115.41112000,67453263.89928000,699
1611241200000,2021-01-21 15:00:00,ETH/NGN,587004.00000000,601193.00000000,580910.00000000,581586.00000000,160.96297000,94972485.66650000,898
1611237600000,2021-01-21 14:00:00,ETH/NGN,606004.00000000,609999.00000000,587000.00000000,590489.00000000,93.98928000,55887920.26655000,689
1611234000000,2021-01-21 13:00:00,ETH/NGN,609289.00000000,617473.00000000,602307.00000000,602319.00000000,142.63590000,86836529.20243000,664
1611230400000,2021-01-21 12:00:00,ETH/NGN,607981.00000000,615880.00000000,585903.00000000,610000.00000000,255.36607000,153442614.14367000,1335
1611226800000,2021-01-21 11:00:00,ETH/NGN,616334.00000000,619419.00000000,607980.00000000,607981.00000000,71.90976000,44150996.10787000,492
1611223200000,2021-01-21 10:00:00,ETH/NGN,617088.00000000,621479.00000000,600312.00000000,616337.00000000,118.92162000,72636562.50080000,606
1611219600000,2021-01-21 09:00:00,ETH/NGN,616420.00000000,623137.00000000,602896.00000000,617088.00000000,267.69159000,164162305.79943000,961
1611216000000,2021-01-21 08:00:00,ETH/NGN,635999.00000000,638284.00000000,616421.00000000,617085.00000000,140.52141000,87724736.67652000,752
1611212400000,2021-01-21 07:00:00,ETH/NGN,637271.00000000,644400.00000000,633862.00000000,635063.00000000,56.81631000,36329721.75958000,234
1611208800000,2021-01-21 06:00:00,ETH/NGN,637789.00000000,641000.00000000,632983.00000000,637271.00000000,129.81074000,82434498.40563000,341
1611205200000,2021-01-21 05:00:00,ETH/NGN,627953.00000000,639989.00000000,625280.00000000,637789.00000000,59.97587000,37943223.88581000,405
1611201600000,2021-01-21 04:00:00,ETH/NGN,645454.00000000,652039.00000000,623561.00000000,623561.00000000,53.78836000,34533959.53335000,266
1611198000000,2021-01-21 03:00:00,ETH/NGN,647217.00000000,650873.00000000,638000.00000000,650490.00000000,20.63012000,13339216.44175000,143
1611194400000,2021-01-21 02:00:00,ETH/NGN,651100.00000000,651100.00000000,640734.00000000,645178.00000000,21.39538000,13840055.69250000,110
1611190800000,2021-01-21 01:00:00,ETH/NGN,663101.00000000,664000.00000000,647254.00000000,651100.00000000,54.87509000,36031155.45655000,251
1611187200000,2021-01-21 00:00:00,ETH/NGN,666828.00000000,674000.00000000,657010.00000000,659587.00000000,110.47844000,73229642.32627000,303
1611183600000,2021-01-20 23:00:00,ETH/NGN,650801.00000000,674000.00000000,642165.00000000,668585.00000000,87.71037000,58082952.13456000,309
1611180000000,2021-01-20 22:00:00,ETH/NGN,642505.00000000,653742.00000000,640507.00000000,652108.00000000,23.76802000,15375580.64939000,228
1611176400000,2021-01-20 21:00:00,ETH/NGN,650575.00000000,651160.00000000,633267.00000000,645495.00000000,44.46676000,28500353.72085000,310
1611172800000,2021-01-20 20:00:00,ETH/NGN,657959.00000000,660000.00000000,644448.00000000,649728.00000000,70.23314000,45761695.36826000,338
1611169200000,2021-01-20 19:00:00,ETH/NGN,642257.00000000,658898.00000000,640190.00000000,657366.00000000,190.49123000,123495731.89527000,643
1611165600000,2021-01-20 18:00:00,ETH/NGN,638073.00000000,645000.00000000,636246.00000000,641507.00000000,73.00902000,46690772.56556000,383
1611162000000,2021-01-20 17:00:00,ETH/NGN,638286.00000000,641999.00000000,627320.00000000,638073.00000000,157.49582000,99975381.74246000,355
1611158400000,2021-01-20 16:00:00,ETH/NGN,622220.00000000,639785.00000000,611000.00000000,638286.00000000,142.20106000,89380515.37010000,579
1611154800000,2021-01-20 15:00:00,ETH/NGN,632096.00000000,641958.00000000,617950.00000000,621023.00000000,63.69049000,40130215.88732000,386
1611151200000,2021-01-20 14:00:00,ETH/NGN,636000.00000000,643000.00000000,632091.00000000,632096.00000000,60.95479000,38863679.94765000,422
1611147600000,2021-01-20 13:00:00,ETH/NGN,628614.00000000,636608.00000000,614849.00000000,636608.00000000,73.60689000,46085451.66803000,468
1611144000000,2021-01-20 12:00:00,ETH/NGN,614970.00000000,635000.00000000,601170.00000000,628614.00000000,155.85326000,96684419.05181000,749
1611140400000,2021-01-20 11:00:00,ETH/NGN,633106.00000000,636259.00000000,602571.00000000,616353.00000000,213.81161000,131773480.82716000,865
1611136800000,2021-01-20 10:00:00,ETH/NGN,637119.00000000,641682.00000000,621099.00000000,633106.00000000,89.41480000,56643824.16809000,763
1611133200000,2021-01-20 09:00:00,ETH/NGN,656969.00000000,656969.00000000,631264.00000000,636034.00000000,112.01579000,72396493.58768000,633
1611129600000,2021-01-20 08:00:00,ETH/NGN,662551.00000000,665000.00000000,653737.00000000,655698.00000000,61.73632000,40643569.43415000,431
1611126000000,2021-01-20 07:00:00,ETH/NGN,652727.00000000,667246.00000000,650225.00000000,665897.00000000,40.88725000,27057297.84684000,337
1611122400000,2021-01-20 06:00:00,ETH/NGN,662538.00000000,666679.00000000,651234.00000000,652135.00000000,90.23838000,59553627.55864000,466
1611118800000,2021-01-20 05:00:00,ETH/NGN,658005.00000000,663760.00000000,653536.00000000,662538.00000000,68.42174000,45121244.29823000,260
1611115200000,2021-01-20 04:00:00,ETH/NGN,651650.00000000,662552.00000000,639123.00000000,659061.00000000,127.73735000,83089997.75410000,710
1611111600000,2021-01-20 03:00:00,ETH/NGN,674467.00000000,676040.00000000,650227.00000000,653642.00000000,40.60412000,26921868.76078000,285
1611108000000,2021-01-20 02:00:00,ETH/NGN,670000.00000000,674467.00000000,662000.00000000,674467.00000000,34.75712000,23238625.98516000,187
1611104400000,2021-01-20 01:00:00,ETH/NGN,676613.00000000,679953.00000000,666702.00000000,670000.00000000,23.89086000,16071760.16183000,137
1611100800000,2021-01-20 00:00:00,ETH/NGN,661782.00000000,679955.00000000,657861.00000000,676611.00000000,37.57762000,25256077.49283000,325
1611097200000,2021-01-19 23:00:00,ETH/NGN,680003.00000000,683986.00000000,661782.00000000,661782.00000000,65.65931000,44241959.74297000,464
1611093600000,2021-01-19 22:00:00,ETH/NGN,680290.00000000,687000.00000000,674286.00000000,680001.00000000,63.73221000,43453271.45796000,865
1611090000000,2021-01-19 21:00:00,ETH/NGN,668998.00000000,685000.00000000,668998.00000000,682667.00000000,136.74778000,92871997.56356000,550
1611086400000,2021-01-19 20:00:00,ETH/NGN,659825.00000000,669400.00000000,653793.00000000,668999.00000000,119.60365000,79369696.46344000,578
1611082800000,2021-01-19 19:00:00,ETH/NGN,660327.00000000,666998.00000000,647000.00000000,659827.00000000,131.59365000,86357843.25518000,830
1611079200000,2021-01-19 18:00:00,ETH/NGN,682673.00000000,685599.00000000,660001.00000000,660327.00000000,196.73817000,132516683.28588000,970
1611075600000,2021-01-19 17:00:00,ETH/NGN,685601.00000000,690200.00000000,682403.00000000,682673.00000000,47.90631000,32865338.72344000,460
1611072000000,2021-01-19 16:00:00,ETH/NGN,682995.00000000,693276.00000000,679945.00000000,688882.00000000,275.40454000,189794302.83381000,1005
1611068400000,2021-01-19 15:00:00,ETH/NGN,679175.00000000,682999.00000000,668738.00000000,682995.00000000,117.31106000,79136766.19574000,510
1611064800000,2021-01-19 14:00:00,ETH/NGN,685012.00000000,687011.00000000,672883.00000000,679175.00000000,143.48532000,97688139.23070000,706
1611061200000,2021-01-19 13:00:00,ETH/NGN,669003.00000000,687013.00000000,669003.00000000,685012.00000000,128.57477000,87461715.74521000,925
1611057600000,2021-01-19 12:00:00,ETH/NGN,688204.00000000,692198.00000000,662974.00000000,669003.00000000,238.24585000,161858813.64517000,1293
1611054000000,2021-01-19 11:00:00,ETH/NGN,666501.00000000,692864.00000000,666501.00000000,688204.00000000,258.31315000,174902150.10035000,1453
1611050400000,2021-01-19 10:00:00,ETH/NGN,665230.00000000,671538.00000000,656956.00000000,668783.00000000,153.37711000,101896257.20877000,802
1611046800000,2021-01-19 09:00:00,ETH/NGN,662114.00000000,672992.00000000,660999.00000000,667301.00000000,128.17836000,85314667.96611000,915
1611043200000,2021-01-19 08:00:00,ETH/NGN,663911.00000000,671919.00000000,659000.00000000,664988.00000000,185.50240000,123209766.42329000,1030
1611039600000,2021-01-19 07:00:00,ETH/NGN,644999.00000000,667138.00000000,640000.00000000,665000.00000000,167.85369000,109518192.39778000,1196
1611036000000,2021-01-19 06:00:00,ETH/NGN,635300.00000000,647401.00000000,635300.00000000,642000.00000000,69.35693000,44535854.84771000,569
1611032400000,2021-01-19 05:00:00,ETH/NGN,627334.00000000,641956.00000000,626416.00000000,638000.00000000,55.35923000,35215640.86421000,444
1611028800000,2021-01-19 04:00:00,ETH/NGN,638200.00000000,643506.00000000,626416.00000000,627444.00000000,93.24219000,59289296.91890000,518
1611025200000,2021-01-19 03:00:00,ETH/NGN,647949.00000000,648000.00000000,633847.00000000,638200.00000000,114.52121000,73476235.59197000,488
1611021600000,2021-01-19 02:00:00,ETH/NGN,638286.00000000,648000.00000000,634994.00000000,646000.00000000,76.41211000,48899755.39963000,463
1611018000000,2021-01-19 01:00:00,ETH/NGN,609958.00000000,644948.00000000,609200.00000000,637776.00000000,195.77141000,122786646.87741000,938
1611014400000,2021-01-19 00:00:00,ETH/NGN,608500.00000000,615000.00000000,604719.00000000,610504.00000000,110.27003000,67235772.02852000,354
1611010800000,2021-01-18 23:00:00,ETH/NGN,600680.00000000,608567.00000000,595883.00000000,607000.00000000,80.92680000,48758911.71080000,455
1611007200000,2021-01-18 22:00:00,ETH/NGN,596637.00000000,600500.00000000,596402.00000000,599954.00000000,47.35126000,28338449.15620000,301
1611003600000,2021-01-18 21:00:00,ETH/NGN,594990.00000000,597506.00000000,592539.00000000,595070.00000000,17.19401000,10231365.46193000,143
1611000000000,2021-01-18 20:00:00,ETH/NGN,594744.00000000,595173.00000000,591794.00000000,594989.00000000,23.76122000,14103252.26179000,177
1610996400000,2021-01-18 19:00:00,ETH/NGN,588026.00000000,595500.00000000,588026.00000000,591898.00000000,15.11241000,8957197.97270000,150
1610992800000,2021-01-18 18:00:00,ETH/NGN,588718.00000000,592704.00000000,588000.00000000,588026.00000000,21.21130000,12525096.41552000,161
1610989200000,2021-01-18 17:00:00,ETH/NGN,595729.00000000,595997.00000000,587001.00000000,588353.00000000,44.49638000,26289056.10032000,274
1610985600000,2021-01-18 16:00:00,ETH/NGN,598971.00000000,600880.00000000,592167.00000000,593125.00000000,47.83723000,28523890.88401000,532
1610982000000,2021-01-18 15:00:00,ETH/NGN,596635.00000000,600848.00000000,594999.00000000,598970.00000000,58.05962000,34660199.63049000,300
1610978400000,2021-01-18 14:00:00,ETH/NGN,600114.00000000,604990.00000000,591500.00000000,598949.00000000,72.11070000,43289906.58117000,442
1610974800000,2021-01-18 13:00:00,ETH/NGN,598513.00000000,603979.00000000,596831.00000000,600113.00000000,56.26457000,33757494.01412000,367
1610971200000,2021-01-18 12:00:00,ETH/NGN,591153.00000000,603989.00000000,590234.00000000,598513.00000000,124.00461000,74195839.27046000,758
1610967600000,2021-01-18 11:00:00,ETH/NGN,591857.00000000,594198.00000000,585900.00000000,593998.00000000,55.03584000,32442623.11797000,406
1610964000000,2021-01-18 10:00:00,ETH/NGN,593592.00000000,594999.00000000,590010.00000000,593997.00000000,24.57613000,14555121.19892000,198
1610960400000,2021-01-18 09:00:00,ETH/NGN,591048.00000000,596500.00000000,591046.00000000,594499.00000000,36.42824000,21637478.96842000,301
1610956800000,2021-01-18 08:00:00,ETH/NGN,590233.00000000,595152.00000000,589005.00000000,591047.00000000,94.33316000,55829381.93208000,305
1610953200000,2021-01-18 07:00:00,ETH/NGN,580911.00000000,596755.00000000,580559.00000000,590171.00000000,51.36778000,30356580.12165000,269
1610949600000,2021-01-18 06:00:00,ETH/NGN,587333.00000000,587570.00000000,580910.00000000,582975.00000000,46.62421000,27239417.28399000,210
1610946000000,2021-01-18 05:00:00,ETH/NGN,580882.00000000,588972.00000000,578300.00000000,587334.00000000,29.43015000,17154141.04533000,266
1610942400000,2021-01-18 04:00:00,ETH/NGN,580219.00000000,585782.00000000,578661.00000000,583918.00000000,42.56334000,24780674.41658000,176
1610938800000,2021-01-18 03:00:00,ETH/NGN,591252.00000000,593574.00000000,575000.00000000,579578.00000000,72.92546000,42661053.83811000,343
1610935200000,2021-01-18 02:00:00,ETH/NGN,599001.00000000,600644.00000000,591252.00000000,593573.00000000,36.92933000,22060839.47142000,112
1610931600000,2021-01-18 01:00:00,ETH/NGN,601997.00000000,602793.00000000,595311.00000000,598976.00000000,29.13531000,17442586.74896000,138
1610928000000,2021-01-18 00:00:00,ETH/NGN,597070.00000000,604000.00000000,595311.00000000,601995.00000000,19.96957000,11955488.42455000,171
1610924400000,2021-01-17 23:00:00,ETH/NGN,601124.00000000,606420.00000000,593868.00000000,594923.00000000,29.70034000,17854354.68221000,213
1610920800000,2021-01-17 22:00:00,ETH/NGN,609923.00000000,613000.00000000,595000.00000000,602590.00000000,70.30410000,42663194.46155000,429
1610917200000,2021-01-17 21:00:00,ETH/NGN,599899.00000000,613000.00000000,597781.00000000,608701.00000000,165.14522000,100447135.13312000,531
1610913600000,2021-01-17 20:00:00,ETH/NGN,588855.00000000,600000.00000000,588854.00000000,599899.00000000,17.52042000,10445674.24258000,181
1610910000000,2021-01-17 19:00:00,ETH/NGN,596999.00000000,599973.00000000,587500.00000000,587500.00000000,60.69231000,36221657.24695000,287
1610906400000,2021-01-17 18:00:00,ETH/NGN,596990.00000000,599064.00000000,592362.00000000,596051.00000000,24.23007000,14420149.53095000,214
1610902800000,2021-01-17 17:00:00,ETH/NGN,598010.00000000,601932.00000000,591876.00000000,596000.00000000,24.62267000,14689353.03279000,285
1610899200000,2021-01-17 16:00:00,ETH/NGN,600426.00000000,606000.00000000,596781.00000000,598002.00000000,55.60149000,33415446.00729000,318
1610895600000,2021-01-17 15:00:00,ETH/NGN,581245.00000000,603242.00000000,581245.00000000,600426.00000000,93.71032000,56019618.52844000,532
1610892000000,2021-01-17 14:00:00,ETH/NGN,580565.00000000,588480.00000000,579000.00000000,584293.00000000,21.43963000,12521980.28096000,218
1610888400000,2021-01-17 13:00:00,ETH/NGN,586650.00000000,594997.00000000,580562.00000000,582659.00000000,53.31386000,31378424.80382000,301
1610884800000,2021-01-17 12:00:00,ETH/NGN,592385.00000000,594100.00000000,585982.00000000,585985.00000000,44.64529000,26341288.74121000,251
1610881200000,2021-01-17 11:00:00,ETH/NGN,583999.00000000,595000.00000000,583144.00000000,592500.00000000,56.10895000,33050552.42518000,363
1610877600000,2021-01-17 10:00:00,ETH/NGN,574000.00000000,587000.00000000,567000.00000000,583999.00000000,49.33610000,28586269.51534000,375
1610874000000,2021-01-17 09:00:00,ETH/NGN,579753.00000000,587065.00000000,570538.00000000,574643.00000000,68.44372000,39722639.68220000,394
1610870400000,2021-01-17 08:00:00,ETH/NGN,573700.00000000,580001.00000000,566016.00000000,579318.00000000,54.57463000,31343596.63890000,372
1610866800000,2021-01-17 07:00:00,ETH/NGN,587968.00000000,594790.00000000,566888.00000000,573700.00000000,92.15207000,53569342.88244000,464
1610863200000,2021-01-17 06:00:00,ETH/NGN,588797.00000000,593249.00000000,581081.00000000,587967.00000000,28.68702000,16832253.91196000,289
1610859600000,2021-01-17 05:00:00,ETH/NGN,591196.00000000,595045.00000000,586481.00000000,589744.00000000,24.38878000,14405172.90542000,269
1610856000000,2021-01-17 04:00:00,ETH/NGN,600879.00000000,603727.00000000,590741.00000000,592196.00000000,11.74845000,7042307.39780000,155
1610852400000,2021-01-17 03:00:00,ETH/NGN,599684.00000000,603726.00000000,595202.00000000,600868.00000000,16.69669000,9994530.05324000,92
1610848800000,2021-01-17 02:00:00,ETH/NGN,604711.00000000,606636.00000000,595938.00000000,604016.00000000,9.26394000,5575459.03247000,90
1610845200000,2021-01-17 01:00:00,ETH/NGN,597305.00000000,603133.00000000,590515.00000000,602793.00000000,27.92087000,16662165.63880000,131
1610841600000,2021-01-17 00:00:00,ETH/NGN,596061.00000000,598561.00000000,581597.00000000,598561.00000000,26.85014000,15849868.43531000,262
1610838000000,2021-01-16 23:00:00,ETH/NGN,594076.00000000,598936.00000000,587249.00000000,596061.00000000,31.62794000,18759344.71197000,210
1610834400000,2021-01-16 22:00:00,ETH/NGN,595810.00000000,597963.00000000,580529.00000000,597065.00000000,46.73885000,27603162.82004000,392
1610830800000,2021-01-16 21:00:00,ETH/NGN,614225.00000000,614225.00000000,590501.00000000,593324.00000000,84.95661000,51063506.78905000,493
1610827200000,2021-01-16 20:00:00,ETH/NGN,602439.00000000,618999.00000000,600961.00000000,610110.00000000,58.67298000,35853264.51609000,475
1610823600000,2021-01-16 19:00:00,ETH/NGN,595100.00000000,605944.00000000,590225.00000000,605799.00000000,41.09564000,24565548.16688000,406
1610820000000,2021-01-16 18:00:00,ETH/NGN,603896.00000000,607777.00000000,595000.00000000,595100.00000000,45.87537000,27615102.94647000,331
1610816400000,2021-01-16 17:00:00,ETH/NGN,612447.00000000,613999.00000000,600212.00000000,603600.00000000,37.17009000,22555080.02152000,340
1610812800000,2021-01-16 16:00:00,ETH/NGN,616498.00000000,624437.00000000,602183.00000000,610400.00000000,188.35706000,115999781.55438000,1164
1610809200000,2021-01-16 15:00:00,ETH/NGN,598252.00000000,619090.00000000,594002.00000000,615998.00000000,128.04242000,77772933.17980000,605
1610805600000,2021-01-16 14:00:00,ETH/NGN,594221.00000000,600500.00000000,590068.00000000,598251.00000000,90.32463000,53835226.54004000,414
1610802000000,2021-01-16 13:00:00,ETH/NGN,586646.00000000,602792.00000000,585428.00000000,594221.00000000,200.74432000,119877340.63632000,638
1610798400000,2021-01-16 12:00:00,ETH/NGN,589518.00000000,595000.00000000,574241.00000000,586487.00000000,103.10087000,60414959.85552000,499
1610794800000,2021-01-16 11:00:00,ETH/NGN,585773.00000000,591990.00000000,583960.00000000,587121.00000000,41.38381000,24333141.06861000,304
1610791200000,2021-01-16 10:00:00,ETH/NGN,588493.00000000,594584.00000000,583960.00000000,585219.00000000,56.13286000,33039614.75549000,398
1610787600000,2021-01-16 09:00:00,ETH/NGN,587108.00000000,589789.00000000,583943.00000000,585872.00000000,42.26459000,24790992.43475000,273
1610784000000,2021-01-16 08:00:00,ETH/NGN,573297.00000000,590000.00000000,570123.00000000,587108.00000000,95.92394000,55690671.91530000,467
1610780400000,2021-01-16 07:00:00,ETH/NGN,571032.00000000,578764.00000000,570527.00000000,573296.00000000,80.94138000,46486685.34749000,229
1610776800000,2021-01-16 06:00:00,ETH/NGN,567440.00000000,572848.00000000,566000.00000000,571032.00000000,11.28996000,6417843.23802000,118
1610773200000,2021-01-16 05:00:00,ETH/NGN,571349.00000000,572696.00000000,555609.00000000,567180.00000000,19.85984000,11237617.42474000,165
1610769600000,2021-01-16 04:00:00,ETH/NGN,572882.00000000,573994.00000000,566312.00000000,573994.00000000,16.29487000,9268564.58109000,80
1610766000000,2021-01-16 03:00:00,ETH/NGN,561805.00000000,574059.00000000,561573.00000000,571143.00000000,28.47713000,16200110.09455000,126
1610762400000,2021-01-16 02:00:00,ETH/NGN,572880.00000000,574708.00000000,562721.00000000,565480.00000000,35.21394000,20086086.17991000,169
1610758800000,2021-01-16 01:00:00,ETH/NGN,577992.00000000,579590.00000000,566316.00000000,572875.00000000,27.42253000,15691241.54041000,130
