https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT
1643846400,2022-02-03 00:00:00,UNI/USDT,10.5081,10.5868,9.97,10.3935,113705.96331555,1176004.012236204298
1643760000,2022-02-02 00:00:00,UNI/USDT,11.1007,11.363,10.4016,10.5169,186804.84998789,2031389.957942889196
1643673600,2022-02-01 00:00:00,UNI/USDT,11.7684,11.87,11.0208,11.1062,171315.06869598,1947466.652165332867
1643587200,2022-01-31 00:00:00,UNI/USDT,10.7938,11.8958,10.3003,11.771,259368.4220833,2905899.320345767761
1643500800,2022-01-30 00:00:00,UNI/USDT,11.1506,11.4367,10.632,10.7954,166238.79311521,1837599.818831203554
1643414400,2022-01-29 00:00:00,UNI/USDT,10.6593,11.2323,10.5661,11.1344,135655.61815941,1486971.075581588085
1643328000,2022-01-28 00:00:00,UNI/USDT,10.3164,10.73,9.8556,10.6574,124470.10720387,1285457.326544102266
1643241600,2022-01-27 00:00:00,UNI/USDT,10.5811,10.9086,9.894,10.3216,245400.95208766,2542609.014488278656
1643155200,2022-01-26 00:00:00,UNI/USDT,10.5884,11.7664,10.353,10.5822,262141.33803253,2875970.649939538392
1643068800,2022-01-25 00:00:00,UNI/USDT,10.6852,10.9378,10.3237,10.5777,191436.73919594,2032658.984933207024
1642982400,2022-01-24 00:00:00,UNI/USDT,11.4198,11.4253,9.542,10.6934,378040.1282962,3918132.818474262115
1642896000,2022-01-23 00:00:00,UNI/USDT,11.1448,11.921,10.8277,11.4305,216222.14088114,2469721.158137851888
1642809600,2022-01-22 00:00:00,UNI/USDT,12.6425,13.019,10.3671,11.1458,466223.20304891,5367869.650043893421
1642723200,2022-01-21 00:00:00,UNI/USDT,14.4525,14.6765,12.318,12.6704,293940.13089231,3989545.935896178485
1642636800,2022-01-20 00:00:00,UNI/USDT,15.1217,16.1746,14.3642,14.4533,98232.00362047,1520296.258832732353
1642550400,2022-01-19 00:00:00,UNI/USDT,15.9789,16.2292,15.0975,15.1044,79299.77011288,1236933.092314857324
1642464000,2022-01-18 00:00:00,UNI/USDT,16.6495,17.7106,15.626,15.974,157118.82879565,2631297.337974390412
1642377600,2022-01-17 00:00:00,UNI/USDT,17.8441,17.9544,16.2314,16.6433,129606.21962151,2202116.765765237766
1642291200,2022-01-16 00:00:00,UNI/USDT,16.4741,18.2315,16.285,17.8418,180521.07139997,3164161.512663242412
1642204800,2022-01-15 00:00:00,UNI/USDT,15.8603,16.715,15.7088,16.4745,87116.83882158,1423829.797189052475
1642118400,2022-01-14 00:00:00,UNI/USDT,15.4491,15.9582,15.1418,15.8573,102882.77957151,1604970.809590225016
1642032000,2022-01-13 00:00:00,UNI/USDT,16.2774,16.5858,15.3869,15.4548,136000.48355729,2183494.217685595609
1641945600,2022-01-12 00:00:00,UNI/USDT,15.9601,16.6069,15.9046,16.2721,147761.48477009,2404335.15681302897
1641859200,2022-01-11 00:00:00,UNI/USDT,15.1272,16.32,14.944,15.9677,181384.32660565,2846335.039030410073
1641772800,2022-01-10 00:00:00,UNI/USDT,15.8074,16.4401,14.6487,15.1182,201650.88365742,3123074.906513785795
1641686400,2022-01-09 00:00:00,UNI/USDT,14.9144,16.2974,14.816,15.8074,124377.94755036,1963137.003768206104
1641600000,2022-01-08 00:00:00,UNI/USDT,15.7724,16.1985,14.5218,14.9154,148008.64034174,2277491.629411819856
1641513600,2022-01-07 00:00:00,UNI/USDT,17.0527,17.1613,15.2318,15.7581,252103.22350522,4044780.460755258108
1641427200,2022-01-06 00:00:00,UNI/USDT,17.1238,17.2534,16.0896,17.0743,198757.60514462,3331406.684099022048
1641340800,2022-01-05 00:00:00,UNI/USDT,18.245,19.8657,16.301,17.1053,322584.87308588,5986617.359687356585
1641254400,2022-01-04 00:00:00,UNI/USDT,18.4746,19.1398,17.6925,18.2047,273248.5701997,5073318.888707737551
1641168000,2022-01-03 00:00:00,UNI/USDT,18.4108,19.1784,17.8338,18.4736,236860.78746933,4378904.799664766883
1641081600,2022-01-02 00:00:00,UNI/USDT,17.4862,18.5014,17.0209,18.4041,152069.2104712,2676491.026688763902
1640995200,2022-01-01 00:00:00,UNI/USDT,17.0053,17.5728,16.8642,17.4884,128613.35768732,2216306.76224137006
1640908800,2021-12-31 00:00:00,UNI/USDT,17.7797,18.6506,16.7715,16.9956,265430.63674887,4709909.307752518266
1640822400,2021-12-30 00:00:00,UNI/USDT,17.1314,17.9155,16.7,17.7812,142535.29059105,2468560.532856215195
1640736000,2021-12-29 00:00:00,UNI/USDT,18.3817,19.479,16.8688,17.1314,242120.50552632,4465595.473731910461
1640649600,2021-12-28 00:00:00,UNI/USDT,19.1202,19.9145,17.7446,18.3923,343895.32153422,6429221.442688054196
