https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume EUR
1659859200,2022-08-07 08:00:00,USDT/EUR,0.98316,0.98351,0.98225,0.98299,107486.18677,105657.8467330423
1659855600,2022-08-07 07:00:00,USDT/EUR,0.98297,0.98317,0.98269,0.98314,87182.45028,85712.55416827921
1659852000,2022-08-07 06:00:00,USDT/EUR,0.98288,0.98291,0.98287,0.98291,633.61171,622.7832858761
1659848400,2022-08-07 05:00:00,USDT/EUR,0.98268,0.98290,0.98253,0.98290,22033.89329,21657.113714741
1659844800,2022-08-07 04:00:00,USDT/EUR,0.98261,0.98307,0.98224,0.98287,51429.46288,50548.4761808656
1659841200,2022-08-07 03:00:00,USDT/EUR,0.98258,0.98261,0.98224,0.98261,21894.70374,21513.9548419614
1659837600,2022-08-07 02:00:00,USDT/EUR,0.98252,0.98259,0.98224,0.98255,12578.36408,12358.871626804
1659834000,2022-08-07 01:00:00,USDT/EUR,0.98256,0.98257,0.98250,0.98252,8246.16390,8102.020955027999
1659830400,2022-08-07 00:00:00,USDT/EUR,0.98252,0.98259,0.98193,0.98254,10752.32437,10564.5887864998
1659826800,2022-08-06 23:00:00,USDT/EUR,0.98252,0.98258,0.98188,0.98252,17476.45132,17170.962950926398
1659823200,2022-08-06 22:00:00,USDT/EUR,0.98210,0.98257,0.98210,0.98253,2515.78297,2471.8322415141
1659819600,2022-08-06 21:00:00,USDT/EUR,0.98247,0.98256,0.98197,0.98249,13551.32852,13314.044757614798
1659816000,2022-08-06 20:00:00,USDT/EUR,0.98249,0.98254,0.98192,0.98247,25620.29169,25171.167976674296
1659812400,2022-08-06 19:00:00,USDT/EUR,0.98254,0.98255,0.98209,0.98251,8499.62215,8350.9637585965
1659808800,2022-08-06 18:00:00,USDT/EUR,0.98252,0.98254,0.98196,0.98251,23372.15734,22963.3783081234
1659805200,2022-08-06 17:00:00,USDT/EUR,0.98209,0.98264,0.98184,0.98224,63643.91110,62513.595238864
1659801600,2022-08-06 16:00:00,USDT/EUR,0.98244,0.98257,0.98194,0.98254,61545.00261,60470.4268644294
1659798000,2022-08-06 15:00:00,USDT/EUR,0.98247,0.98270,0.98192,0.98244,22662.33924,22264.3885629456
1659794400,2022-08-06 14:00:00,USDT/EUR,0.98232,0.98249,0.98180,0.98249,10423.96761,10241.443937148899
1659790800,2022-08-06 13:00:00,USDT/EUR,0.98228,0.98247,0.98194,0.98241,9846.47917,9673.279601399701
1659787200,2022-08-06 12:00:00,USDT/EUR,0.98223,0.98229,0.98165,0.98227,18254.76701,17931.1099909127
1659783600,2022-08-06 11:00:00,USDT/EUR,0.98201,0.98225,0.97992,0.98216,167505.64480,164517.344096768
1659780000,2022-08-06 10:00:00,USDT/EUR,0.98196,0.98243,0.98194,0.98243,1122.87280,1103.1439249040002
1659776400,2022-08-06 09:00:00,USDT/EUR,0.98228,0.98250,0.98183,0.98207,14918.77888,14651.2851746816
1659772800,2022-08-06 08:00:00,USDT/EUR,0.98194,0.98228,0.98180,0.98228,4547.36324,4466.7839633872
1659769200,2022-08-06 07:00:00,USDT/EUR,0.98198,0.98233,0.98191,0.98233,23322.76958,22910.6562415214
1659765600,2022-08-06 06:00:00,USDT/EUR,0.98198,0.98265,0.98194,0.98196,6850.79552,6727.2071688192
1659762000,2022-08-06 05:00:00,USDT/EUR,0.98197,0.98233,0.98196,0.98196,7830.66050,7689.395384580001
1659758400,2022-08-06 04:00:00,USDT/EUR,0.98211,0.98213,0.98198,0.98198,22387.84034,21984.411457073198
1659754800,2022-08-06 03:00:00,USDT/EUR,0.98212,0.98243,0.98202,0.98212,11729.82841,11520.0990780292
1659751200,2022-08-06 02:00:00,USDT/EUR,0.98223,0.98250,0.98205,0.98214,60951.69298,59863.0957433772
1659747600,2022-08-06 01:00:00,USDT/EUR,0.98219,0.98253,0.98216,0.98223,2610.36751,2563.9812793473
1659744000,2022-08-06 00:00:00,USDT/EUR,0.98248,0.98249,0.98218,0.98218,78657.06469,77255.3957972242
1659740400,2022-08-05 23:00:00,USDT/EUR,0.98259,0.98308,0.98233,0.98237,64611.32271,63472.2250906227
1659736800,2022-08-05 22:00:00,USDT/EUR,0.98254,0.98328,0.98241,0.98262,233374.66033,229318.6087334646
1659733200,2022-08-05 21:00:00,USDT/EUR,0.98267,0.98303,0.98240,0.98303,7839.37742,7706.3431851826
1659729600,2022-08-05 20:00:00,USDT/EUR,0.98270,0.98321,0.98267,0.98272,12050.42862,11842.197213446401
1659726000,2022-08-05 19:00:00,USDT/EUR,0.98287,0.98369,0.98188,0.98267,183091.21270,179918.241983909
1659722400,2022-08-05 18:00:00,USDT/EUR,0.98242,0.98315,0.98181,0.98289,13360.52408,13131.9255129912
1659718800,2022-08-05 17:00:00,USDT/EUR,0.98192,0.98252,0.97932,0.98225,109555.60539,107610.9933943275
1659715200,2022-08-05 16:00:00,USDT/EUR,0.98325,0.98343,0.98170,0.98181,3374.08551,3312.7108945730997
1659711600,2022-08-05 15:00:00,USDT/EUR,0.98390,0.98510,0.98325,0.98378,9704.02170,9546.622468025998
1659708000,2022-08-05 14:00:00,USDT/EUR,0.98289,0.98417,0.98226,0.98349,33159.44652,32611.984057954796
1659704400,2022-08-05 13:00:00,USDT/EUR,0.98414,0.98541,0.98252,0.98252,113782.98476,111794.0581863952
1659700800,2022-08-05 12:00:00,USDT/EUR,0.97710,0.98472,0.97667,0.98404,154267.80622,151805.6920327288
1659697200,2022-08-05 11:00:00,USDT/EUR,0.97737,0.97784,0.97153,0.97710,2084080.62751,2036355.181140021
1659693600,2022-08-05 10:00:00,USDT/EUR,0.97783,0.97800,0.97709,0.97743,35760.04646,34952.9422113978
1659690000,2022-08-05 09:00:00,USDT/EUR,0.97800,0.97820,0.97733,0.97794,70785.67754,69224.1454934676
1659686400,2022-08-05 08:00:00,USDT/EUR,0.97756,0.97854,0.97689,0.97807,128192.33943,125381.08142630011
1659682800,2022-08-05 07:00:00,USDT/EUR,0.97760,0.97836,0.97676,0.97725,290287.76718,283683.720476655
1659679200,2022-08-05 06:00:00,USDT/EUR,0.97779,0.97885,0.97722,0.97722,174419.63090,170446.351708098
1659675600,2022-08-05 05:00:00,USDT/EUR,0.97719,0.97789,0.97710,0.97764,18464.05004,18051.1938811056
1659672000,2022-08-05 04:00:00,USDT/EUR,0.97710,0.97717,0.97679,0.97688,6641.72214,6488.165524123199
1659668400,2022-08-05 03:00:00,USDT/EUR,0.97719,0.97719,0.97693,0.97693,682.15891,666.4215039462999
1659664800,2022-08-05 02:00:00,USDT/EUR,0.97731,0.97844,0.97713,0.97742,101016.12916,98735.1849635672
1659661200,2022-08-05 01:00:00,USDT/EUR,0.97701,0.97750,0.97701,0.97738,681.79611,666.3738819918
1659657600,2022-08-05 00:00:00,USDT/EUR,0.97592,0.97744,0.97592,0.97744,3993.30817,3903.2191376847995
1659654000,2022-08-04 23:00:00,USDT/EUR,0.97609,0.97609,0.97513,0.97590,27145.34994,26491.147006446
1659650400,2022-08-04 22:00:00,USDT/EUR,0.97597,0.97649,0.97549,0.97611,27224.85283,26574.4510958913
1659646800,2022-08-04 21:00:00,USDT/EUR,0.97590,0.97608,0.97549,0.97580,65101.90528,63526.439172223996
1659643200,2022-08-04 20:00:00,USDT/EUR,0.97629,0.97650,0.97318,0.97594,882045.91156,860823.8869278665
1659639600,2022-08-04 19:00:00,USDT/EUR,0.97608,0.97634,0.97566,0.97617,10101.71981,9860.9958269277
1659636000,2022-08-04 18:00:00,USDT/EUR,0.97700,0.97718,0.97597,0.97597,9460.16318,9232.835458784599
1659632400,2022-08-04 17:00:00,USDT/EUR,0.97703,0.97804,0.97672,0.97681,41895.04936,40923.50316534159
1659628800,2022-08-04 16:00:00,USDT/EUR,0.97898,0.97902,0.97693,0.97746,88335.12162,86344.04797868521
1659625200,2022-08-04 15:00:00,USDT/EUR,0.97938,0.98019,0.97752,0.97889,1259476.87184,1232889.3150754576
1659621600,2022-08-04 14:00:00,USDT/EUR,0.98154,0.98184,0.97850,0.97929,158813.19646,155524.1751613134
1659618000,2022-08-04 13:00:00,USDT/EUR,0.98169,0.98286,0.98091,0.98107,71968.07224,70605.7166324968
1659614400,2022-08-04 12:00:00,USDT/EUR,0.98288,0.98391,0.98121,0.98141,9029.31184,8861.4569328944
1659610800,2022-08-04 11:00:00,USDT/EUR,0.98124,0.98384,0.98094,0.98248,134450.53421,132094.9608506408
1659607200,2022-08-04 10:00:00,USDT/EUR,0.98118,0.98169,0.97899,0.98088,134705.78453,132130.2099297864
1659603600,2022-08-04 09:00:00,USDT/EUR,0.98154,0.98214,0.98058,0.98107,64007.01163,62795.3588998441
1659600000,2022-08-04 08:00:00,USDT/EUR,0.98274,0.98339,0.97924,0.98111,398035.47871,390516.58851716813
1659596400,2022-08-04 07:00:00,USDT/EUR,0.98343,0.98357,0.98186,0.98229,260022.23833,255417.2444891757
1659592800,2022-08-04 06:00:00,USDT/EUR,0.98406,0.98471,0.98344,0.98344,130131.26228,127976.28857664319
1659589200,2022-08-04 05:00:00,USDT/EUR,0.98388,0.98415,0.98331,0.98394,2221.57062,2185.8921958428
1659585600,2022-08-04 04:00:00,USDT/EUR,0.98404,0.98445,0.98403,0.98403,74.18063,72.99596533889999
1659582000,2022-08-04 03:00:00,USDT/EUR,0.98419,0.98439,0.98376,0.98439,451.26050,444.21632359499995
1659578400,2022-08-04 02:00:00,USDT/EUR,0.98342,0.98467,0.98342,0.98458,181640.86435,178839.962221723
1659574800,2022-08-04 01:00:00,USDT/EUR,0.98405,0.98427,0.98316,0.98317,4000.87799,3933.5432134283
1659571200,2022-08-04 00:00:00,USDT/EUR,0.98471,0.98471,0.98412,0.98417,25514.44483,25110.5511683411
1659567600,2022-08-03 23:00:00,USDT/EUR,0.98417,0.98471,0.98410,0.98471,76402.07744,75233.8896759424
1659564000,2022-08-03 22:00:00,USDT/EUR,0.98322,0.98443,0.98322,0.98422,41603.36362,40946.86254207639
1659560400,2022-08-03 21:00:00,USDT/EUR,0.98391,0.98416,0.98056,0.98325,661282.08275,650205.6078639374
1659556800,2022-08-03 20:00:00,USDT/EUR,0.98376,0.98390,0.98331,0.98388,16409.61709,16145.094062509199
1659553200,2022-08-03 19:00:00,USDT/EUR,0.98478,0.98478,0.98305,0.98381,7746.33189,7620.9187767009
1659549600,2022-08-03 18:00:00,USDT/EUR,0.98475,0.98547,0.98452,0.98529,2020.64000,1990.9163856
1659546000,2022-08-03 17:00:00,USDT/EUR,0.98508,0.98544,0.98457,0.98478,29080.59159,28637.9849860002
1659542400,2022-08-03 16:00:00,USDT/EUR,0.98600,0.98600,0.98407,0.98518,18390.79284,18118.241290111197
1659538800,2022-08-03 15:00:00,USDT/EUR,0.98718,0.98718,0.98589,0.98604,2973.32705,2931.819404382
1659535200,2022-08-03 14:00:00,USDT/EUR,0.98347,0.98782,0.98347,0.98782,249954.94378,246910.4925647596
1659531600,2022-08-03 13:00:00,USDT/EUR,0.98212,0.98422,0.98210,0.98346,52180.59285,51317.525844261
1659528000,2022-08-03 12:00:00,USDT/EUR,0.98248,0.98289,0.98137,0.98226,44946.22897,44148.8828680722
1659524400,2022-08-03 11:00:00,USDT/EUR,0.98250,0.98284,0.98179,0.98239,1023528.41903,1005504.0835708816
1659520800,2022-08-03 10:00:00,USDT/EUR,0.98151,0.98267,0.98071,0.98250,1212359.26786,1191142.98067245
1659517200,2022-08-03 09:00:00,USDT/EUR,0.98180,0.98223,0.98082,0.98201,53555.49606,52592.0326858806
1659513600,2022-08-03 08:00:00,USDT/EUR,0.98220,0.98250,0.98137,0.98209,212469.94913,208664.6123410817
1659510000,2022-08-03 07:00:00,USDT/EUR,0.98478,0.98479,0.98187,0.98259,131084.49547,128802.31440386729
1659506400,2022-08-03 06:00:00,USDT/EUR,0.98253,0.98496,0.98253,0.98469,266010.56160,261937.939901904
1659502800,2022-08-03 05:00:00,USDT/EUR,0.98106,0.98250,0.98106,0.98247,81520.81500,80091.75511304999
1659499200,2022-08-03 04:00:00,USDT/EUR,0.98128,0.98178,0.98087,0.98114,107617.68541,105588.01586316741
1659495600,2022-08-03 03:00:00,USDT/EUR,0.98223,0.98233,0.98074,0.98137,60766.02693,59633.9558482941
1659492000,2022-08-03 02:00:00,USDT/EUR,0.98382,0.98382,0.97966,0.98231,870680.06988,855277.7394438228
1659488400,2022-08-03 01:00:00,USDT/EUR,0.98535,0.98535,0.98385,0.98385,8915.72619,8771.7372120315
1659484800,2022-08-03 00:00:00,USDT/EUR,0.98484,0.98581,0.98406,0.98551,83223.24190,82017.337124869
1659481200,2022-08-02 23:00:00,USDT/EUR,0.98407,0.98487,0.98362,0.98487,15601.00198,15364.958820042599
1659477600,2022-08-02 22:00:00,USDT/EUR,0.98423,0.98423,0.98337,0.98407,10465.44557,10298.7310220699
1659474000,2022-08-02 21:00:00,USDT/EUR,0.98368,0.98430,0.98360,0.98385,15447.80762,15198.325526937
1659470400,2022-08-02 20:00:00,USDT/EUR,0.98382,0.98429,0.98355,0.98363,5134.50839,5050.4564876557
1659466800,2022-08-02 19:00:00,USDT/EUR,0.98316,0.98383,0.98255,0.98382,12233.31568,12035.3806322976
1659463200,2022-08-02 18:00:00,USDT/EUR,0.98289,0.98313,0.98184,0.98313,6892.31123,6776.0379395499
1659459600,2022-08-02 17:00:00,USDT/EUR,0.98134,0.98334,0.98118,0.98244,7763.10529,7626.7851611076
1659456000,2022-08-02 16:00:00,USDT/EUR,0.98117,0.98142,0.97860,0.98142,328536.49671,322432.28860112815
1659452400,2022-08-02 15:00:00,USDT/EUR,0.98088,0.98160,0.97986,0.98151,5053.62804,4960.1864575404
1659448800,2022-08-02 14:00:00,USDT/EUR,0.98049,0.98249,0.97968,0.98118,86158.35929,84536.8589681622
1659445200,2022-08-02 13:00:00,USDT/EUR,0.97953,0.98057,0.97765,0.98013,602184.07066,590218.6731759857
1659441600,2022-08-02 12:00:00,USDT/EUR,0.97818,0.97995,0.97768,0.97980,48602.03753,47620.276371894004
1659438000,2022-08-02 11:00:00,USDT/EUR,0.97824,0.97860,0.97681,0.97860,200870.21380,196571.59122468
1659434400,2022-08-02 10:00:00,USDT/EUR,0.97750,0.97938,0.97716,0.97827,131720.79635,128858.50344531449
1659430800,2022-08-02 09:00:00,USDT/EUR,0.97704,0.97797,0.97646,0.97722,66562.88806,65046.585469993195
1659427200,2022-08-02 08:00:00,USDT/EUR,0.97818,0.97877,0.97692,0.97707,87715.98777,85704.66017043391
1659423600,2022-08-02 07:00:00,USDT/EUR,0.97666,0.97909,0.97625,0.97860,371511.33238,363560.989867068
1659420000,2022-08-02 06:00:00,USDT/EUR,0.97406,0.97666,0.97399,0.97666,489670.54147,478241.63103209017
1659416400,2022-08-02 05:00:00,USDT/EUR,0.97383,0.97438,0.97321,0.97396,210554.24442,205071.4118953032
1659412800,2022-08-02 04:00:00,USDT/EUR,0.97404,0.97431,0.97314,0.97410,82604.82747,80465.362438527
1659409200,2022-08-02 03:00:00,USDT/EUR,0.97381,0.97460,0.97300,0.97412,93821.99680,91393.88352281599
1659405600,2022-08-02 02:00:00,USDT/EUR,0.97360,0.97455,0.97356,0.97368,14090.87631,13720.004445520799
1659402000,2022-08-02 01:00:00,USDT/EUR,0.97268,0.97423,0.97268,0.97389,49409.85141,48119.7601896849
1659398400,2022-08-02 00:00:00,USDT/EUR,0.97453,0.97499,0.97166,0.97244,113473.17223,110345.85160334119
1659394800,2022-08-01 23:00:00,USDT/EUR,0.97457,0.97475,0.97420,0.97461,62176.77490,60598.106585288995
1659391200,2022-08-01 22:00:00,USDT/EUR,0.97431,0.97479,0.97400,0.97458,227021.42259,221250.5380277622
1659387600,2022-08-01 21:00:00,USDT/EUR,0.97523,0.97551,0.96224,0.97431,2871725.42194,2797950.795850361
1659384000,2022-08-01 20:00:00,USDT/EUR,0.97567,0.97568,0.97468,0.97532,51533.26029,50261.4194260428
1659380400,2022-08-01 19:00:00,USDT/EUR,0.97593,0.97631,0.97513,0.97568,53413.35039,52114.3377085152
1659376800,2022-08-01 18:00:00,USDT/EUR,0.97542,0.97674,0.97497,0.97560,73024.43423,71242.638034788
1659373200,2022-08-01 17:00:00,USDT/EUR,0.97423,0.97624,0.97423,0.97515,87000.14449,84838.1908994235
1659369600,2022-08-01 16:00:00,USDT/EUR,0.97413,0.97494,0.97370,0.97408,562745.85235,548159.479857088
1659366000,2022-08-01 15:00:00,USDT/EUR,0.97405,0.97465,0.97342,0.97461,52601.97899,51266.4147434439
1659362400,2022-08-01 14:00:00,USDT/EUR,0.97555,0.97683,0.97398,0.97415,141846.17035,138179.44684645248
1659358800,2022-08-01 13:00:00,USDT/EUR,0.97727,0.97818,0.97439,0.97567,88265.32740,86117.831984358
1659355200,2022-08-01 12:00:00,USDT/EUR,0.97768,0.97805,0.97692,0.97716,86557.62563,84580.6494606108
1659351600,2022-08-01 11:00:00,USDT/EUR,0.97534,0.97772,0.97502,0.97730,219916.35134,214924.250164582
1659348000,2022-08-01 10:00:00,USDT/EUR,0.97464,0.97623,0.97260,0.97541,430702.65797,420111.6796105177
1659344400,2022-08-01 09:00:00,USDT/EUR,0.97506,0.97563,0.97374,0.97435,69179.83483,67405.37206661051
1659340800,2022-08-01 08:00:00,USDT/EUR,0.97770,0.97787,0.97409,0.97507,208666.97948,203464.9116815636
1659337200,2022-08-01 07:00:00,USDT/EUR,0.97764,0.97859,0.97705,0.97769,129767.44523,126872.3335269187
1659333600,2022-08-01 06:00:00,USDT/EUR,0.97938,0.97974,0.97711,0.97749,140333.95231,137175.03504350188
1659330000,2022-08-01 05:00:00,USDT/EUR,0.97837,0.97933,0.97837,0.97930,125009.25583,122421.56423431898
1659326400,2022-08-01 04:00:00,USDT/EUR,0.97852,0.97886,0.97797,0.97848,3915.57221,3831.3090960408
1659322800,2022-08-01 03:00:00,USDT/EUR,0.97749,0.97856,0.97749,0.97846,3137.02762,3069.4560450651998
1659319200,2022-08-01 02:00:00,USDT/EUR,0.97788,0.97788,0.97713,0.97730,18015.19932,17606.254295436
1659315600,2022-08-01 01:00:00,USDT/EUR,0.97917,0.97926,0.97746,0.97824,8266.86913,8086.982057731199
1659312000,2022-08-01 00:00:00,USDT/EUR,0.98029,0.98029,0.97876,0.97906,1940.87571,1900.2337726326
1659308400,2022-07-31 23:00:00,USDT/EUR,0.97947,0.98030,0.97947,0.98020,10368.34417,10163.050955434
1659304800,2022-07-31 22:00:00,USDT/EUR,0.97915,0.98007,0.97915,0.97962,38442.94659,37659.4793384958
1659301200,2022-07-31 21:00:00,USDT/EUR,0.97939,0.98029,0.97885,0.97895,63361.00875,62027.2595158125
1659297600,2022-07-31 20:00:00,USDT/EUR,0.97944,0.97985,0.97923,0.97985,5140.92534,5037.335694399
1659294000,2022-07-31 19:00:00,USDT/EUR,0.97890,0.97969,0.97885,0.97900,20013.90141,19593.609480389998
1659290400,2022-07-31 18:00:00,USDT/EUR,0.97905,0.97953,0.97879,0.97889,39004.47870,38181.094154643004
1659286800,2022-07-31 17:00:00,USDT/EUR,0.97930,0.97975,0.97894,0.97905,11948.34252,11698.024744205999
1659283200,2022-07-31 16:00:00,USDT/EUR,0.97964,0.98038,0.97929,0.97932,134298.53986,131521.2460556952
1659279600,2022-07-31 15:00:00,USDT/EUR,0.97926,0.97973,0.97926,0.97973,760.21190,744.802404787
1659276000,2022-07-31 14:00:00,USDT/EUR,0.97965,0.97974,0.97924,0.97973,4449.73253,4359.5364516169
1659272400,2022-07-31 13:00:00,USDT/EUR,0.97979,0.97979,0.97924,0.97924,3031.69883,2968.7607622891996
1659268800,2022-07-31 12:00:00,USDT/EUR,0.97941,0.97982,0.97925,0.97969,5334.12382,5225.7877652157995
1659265200,2022-07-31 11:00:00,USDT/EUR,0.97984,0.97984,0.97901,0.97941,5635.99619,5519.9510284479
1659261600,2022-07-31 10:00:00,USDT/EUR,0.97980,0.97987,0.97929,0.97980,14723.48801,14426.073552197999
1659258000,2022-07-31 09:00:00,USDT/EUR,0.97954,0.98003,0.97953,0.97998,8760.97471,8585.5799963058
1659254400,2022-07-31 08:00:00,USDT/EUR,0.98001,0.98057,0.97951,0.97953,74990.97715,73455.91184773951
1659250800,2022-07-31 07:00:00,USDT/EUR,0.97988,0.98037,0.97935,0.98000,66978.20942,65638.64523159999
1659247200,2022-07-31 06:00:00,USDT/EUR,0.97957,0.98023,0.97915,0.97953,226488.63801,221852.4155899353
1659243600,2022-07-31 05:00:00,USDT/EUR,0.97914,0.97987,0.97914,0.97915,67059.50837,65661.3176204855
1659240000,2022-07-31 04:00:00,USDT/EUR,0.97878,0.97913,0.97864,0.97913,13430.82854,13150.5271483702
1659236400,2022-07-31 03:00:00,USDT/EUR,0.97899,0.97935,0.97879,0.97879,2277.60599,2229.2979669521
1659232800,2022-07-31 02:00:00,USDT/EUR,0.97893,0.97893,0.97861,0.97861,646.21044,632.3879986884
1659229200,2022-07-31 01:00:00,USDT/EUR,0.97909,0.97927,0.97906,0.97920,7340.67764,7187.991545088
1659225600,2022-07-31 00:00:00,USDT/EUR,0.97892,0.97931,0.97892,0.97929,17451.64059,17090.2171133811
1659222000,2022-07-30 23:00:00,USDT/EUR,0.97864,0.97914,0.97863,0.97902,5358.80957,5246.381745221401
1659218400,2022-07-30 22:00:00,USDT/EUR,0.97873,0.97907,0.97822,0.97900,12279.01100,12021.151769
1659214800,2022-07-30 21:00:00,USDT/EUR,0.97870,0.97878,0.97865,0.97872,7417.26909,7259.4296037648
1659211200,2022-07-30 20:00:00,USDT/EUR,0.97818,0.97867,0.97812,0.97862,26596.05379,26027.430159969805
1659207600,2022-07-30 19:00:00,USDT/EUR,0.97827,0.97882,0.97815,0.97815,7808.38743,7637.774164654499
1659204000,2022-07-30 18:00:00,USDT/EUR,0.97881,0.97883,0.97829,0.97829,929.85059,909.6635336911
1659200400,2022-07-30 17:00:00,USDT/EUR,0.97881,0.97883,0.97826,0.97826,4076.00096,3987.3886991296
1659196800,2022-07-30 16:00:00,USDT/EUR,0.97833,0.97904,0.97826,0.97828,17697.45017,17313.0615523076
1659193200,2022-07-30 15:00:00,USDT/EUR,0.97837,0.97883,0.97833,0.97833,2528.56658,2473.7725422114004
1659189600,2022-07-30 14:00:00,USDT/EUR,0.97837,0.97895,0.97832,0.97882,16476.95971,16127.9777033422
1659186000,2022-07-30 13:00:00,USDT/EUR,0.97893,0.97913,0.97833,0.97838,33028.45958,32314.384283880405
1659182400,2022-07-30 12:00:00,USDT/EUR,0.97914,0.97932,0.97894,0.97910,15066.44333,14751.554664403
1659178800,2022-07-30 11:00:00,USDT/EUR,0.97858,0.97919,0.97848,0.97905,17111.90614,16753.411706367
1659175200,2022-07-30 10:00:00,USDT/EUR,0.97890,0.97964,0.97858,0.97893,54876.84490,53720.58977795699
1659171600,2022-07-30 09:00:00,USDT/EUR,0.97883,0.97903,0.97831,0.97900,18529.52375,18140.40375125
1659168000,2022-07-30 08:00:00,USDT/EUR,0.97831,0.97894,0.97830,0.97883,24324.36391,23809.4171260253
1659164400,2022-07-30 07:00:00,USDT/EUR,0.97804,0.97898,0.97804,0.97875,149520.57829,146343.2660013375
1659160800,2022-07-30 06:00:00,USDT/EUR,0.97840,0.97851,0.97800,0.97849,16230.92283,15881.7956799267
1659157200,2022-07-30 05:00:00,USDT/EUR,0.97838,0.97844,0.97835,0.97844,7857.56095,7688.151935918
1659153600,2022-07-30 04:00:00,USDT/EUR,0.97823,0.97838,0.97823,0.97838,8938.75564,8745.4997430632
1659150000,2022-07-30 03:00:00,USDT/EUR,0.97823,0.97823,0.97823,0.97823,580.50862,567.8709473426
1659146400,2022-07-30 02:00:00,USDT/EUR,0.97823,0.97831,0.97775,0.97775,6680.26871,6531.6327312025005
1659142800,2022-07-30 01:00:00,USDT/EUR,0.97823,0.97823,0.97783,0.97820,8345.46756,8163.536367191999
1659139200,2022-07-30 00:00:00,USDT/EUR,0.97823,0.97848,0.97778,0.97778,13766.77414,13460.8764186092
1659135600,2022-07-29 23:00:00,USDT/EUR,0.97823,0.97844,0.97781,0.97813,19973.36099,19536.543585148702
1659132000,2022-07-29 22:00:00,USDT/EUR,0.97832,0.97832,0.97783,0.97785,8471.12212,8283.486765042
1659128400,2022-07-29 21:00:00,USDT/EUR,0.97853,0.97853,0.97734,0.97832,48684.38395,47628.906505964
1659124800,2022-07-29 20:00:00,USDT/EUR,0.97913,0.97913,0.97804,0.97805,7671.36041,7502.9740490005
1659121200,2022-07-29 19:00:00,USDT/EUR,0.97884,0.97970,0.97690,0.97872,111808.34706,109429.0654345632
1659117600,2022-07-29 18:00:00,USDT/EUR,0.98019,0.98045,0.97887,0.97887,3266.20531,3197.1903917996997
1659114000,2022-07-29 17:00:00,USDT/EUR,0.98151,0.98192,0.97979,0.97979,49405.66586,48407.177352969404
1659110400,2022-07-29 16:00:00,USDT/EUR,0.98118,0.98350,0.97990,0.98151,170741.03261,167584.0309170411
1659106800,2022-07-29 15:00:00,USDT/EUR,0.98118,0.98188,0.97962,0.98120,113058.67358,110933.170516696
1659103200,2022-07-29 14:00:00,USDT/EUR,0.98453,0.98562,0.98024,0.98118,140304.17544,137663.6508582192
1659099600,2022-07-29 13:00:00,USDT/EUR,0.98248,0.98645,0.98248,0.98418,205982.78373,202724.1360913914
1659096000,2022-07-29 12:00:00,USDT/EUR,0.97975,0.98271,0.97971,0.98271,114709.04210,112725.722762091
1659092400,2022-07-29 11:00:00,USDT/EUR,0.97673,0.97995,0.97530,0.97995,709437.00410,695212.792167795
1659088800,2022-07-29 10:00:00,USDT/EUR,0.98050,0.98072,0.97635,0.97664,51839.82654,50628.8481920256
1659085200,2022-07-29 09:00:00,USDT/EUR,0.97842,0.98173,0.97762,0.98028,48416.38485,47461.613740758
1659081600,2022-07-29 08:00:00,USDT/EUR,0.97704,0.97975,0.97695,0.97825,262610.71564,256898.93257483
1659078000,2022-07-29 07:00:00,USDT/EUR,0.97626,0.97816,0.97522,0.97705,1644100.27881,1606368.1774113106
1659074400,2022-07-29 06:00:00,USDT/EUR,0.97908,0.98000,0.97519,0.97629,588602.43124,574646.6675952995
1659070800,2022-07-29 05:00:00,USDT/EUR,0.97922,0.97941,0.97827,0.97872,18321.26670,17931.390144624
1659067200,2022-07-29 04:00:00,USDT/EUR,0.97884,0.97951,0.97809,0.97948,53009.81840,51922.056926432
1659063600,2022-07-29 03:00:00,USDT/EUR,0.98111,0.98111,0.97842,0.97842,8283.69195,8104.929877719
1659060000,2022-07-29 02:00:00,USDT/EUR,0.98054,0.98112,0.98054,0.98097,26973.97867,26460.6638559099
1659056400,2022-07-29 01:00:00,USDT/EUR,0.98054,0.98062,0.97995,0.98059,12201.34030,11964.512284777
1659052800,2022-07-29 00:00:00,USDT/EUR,0.98072,0.98091,0.98023,0.98042,24220.72872,23746.486851662397
1659049200,2022-07-28 23:00:00,USDT/EUR,0.98083,0.98109,0.98045,0.98090,51162.62668,50185.420510412
1659045600,2022-07-28 22:00:00,USDT/EUR,0.98057,0.98084,0.98057,0.98063,51501.94088,50504.3482851544
1659042000,2022-07-28 21:00:00,USDT/EUR,0.98086,0.98103,0.97737,0.98053,1150474.10930,1128074.378391929
1659038400,2022-07-28 20:00:00,USDT/EUR,0.98183,0.98183,0.98043,0.98087,19523.51810,19150.033198747
1659034800,2022-07-28 19:00:00,USDT/EUR,0.98276,0.98277,0.98143,0.98191,20002.12456,19640.286126709598
1659031200,2022-07-28 18:00:00,USDT/EUR,0.98433,0.98460,0.98269,0.98299,32058.82238,31513.501811316204
1659027600,2022-07-28 17:00:00,USDT/EUR,0.98466,0.98466,0.98140,0.98421,391244.61748,385066.8649699908
1659024000,2022-07-28 16:00:00,USDT/EUR,0.98422,0.98599,0.98379,0.98469,75079.85053,73930.37801838569
