https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KOL,Volume USDT
1644019200,2022-02-05 00:00:00,KOL/USDT,0.1042,0.1052,0.0963,0.1028,572249.78868397,57940.414679278852
1643932800,2022-02-04 00:00:00,KOL/USDT,0.0962,0.1073,0.0913,0.1036,798889.20640188,77841.356366154042
1643846400,2022-02-03 00:00:00,KOL/USDT,0.0936,0.0998,0.09,0.0961,578372.90289334,54089.04345273348
1643760000,2022-02-02 00:00:00,KOL/USDT,0.1064,0.109,0.0901,0.0937,825361.07493056,80277.256753461085
1643673600,2022-02-01 00:00:00,KOL/USDT,0.1164,0.118,0.102,0.106,2506851.73789079,276471.532131973232
1643587200,2022-01-31 00:00:00,KOL/USDT,0.1164,0.13,0.1015,0.1157,5070443.21419413,587834.661880787959
1643500800,2022-01-30 00:00:00,KOL/USDT,0.0984,0.119,0.097,0.1171,1869029.47195666,195459.120783476399
1643414400,2022-01-29 00:00:00,KOL/USDT,0.0925,0.0999,0.0891,0.099,1030146.41398418,97679.388779924462
1643328000,2022-01-28 00:00:00,KOL/USDT,0.092,0.0956,0.0891,0.0925,650032.24674806,59422.542429796786
1643241600,2022-01-27 00:00:00,KOL/USDT,0.0837,0.1233,0.0817,0.092,1848449.09708423,179472.339004205169
1643155200,2022-01-26 00:00:00,KOL/USDT,0.0893,0.0922,0.0826,0.0837,561294.75181801,49622.497371485226
1643068800,2022-01-25 00:00:00,KOL/USDT,0.0932,0.0967,0.088,0.0886,947927.4291985,86766.028973613486
1642982400,2022-01-24 00:00:00,KOL/USDT,0.1006,0.1009,0.08,0.0932,1256306.53704305,111396.08592572586
1642896000,2022-01-23 00:00:00,KOL/USDT,0.0949,0.1101,0.0935,0.1004,621497.296235,62018.812898860225
1642809600,2022-01-22 00:00:00,KOL/USDT,0.111,0.1131,0.09,0.0947,787568.08123262,78171.282788355247
1642723200,2022-01-21 00:00:00,KOL/USDT,0.142,0.1454,0.1061,0.111,1214296.67708264,157544.253399466798
1642636800,2022-01-20 00:00:00,KOL/USDT,0.1329,0.1769,0.13,0.142,2592744.75788229,398375.815632355003
1642550400,2022-01-19 00:00:00,KOL/USDT,0.1381,0.14,0.13,0.1329,295656.26036944,39581.365052816745
1642464000,2022-01-18 00:00:00,KOL/USDT,0.1419,0.1503,0.135,0.1382,478750.02174437,66740.244220846137
1642377600,2022-01-17 00:00:00,KOL/USDT,0.1512,0.1614,0.1399,0.1427,453297.5715217,66999.136159541069
1642291200,2022-01-16 00:00:00,KOL/USDT,0.1584,0.163,0.1463,0.1512,409019.13175647,62492.315222226896
1642204800,2022-01-15 00:00:00,KOL/USDT,0.1528,0.1642,0.1498,0.1594,687961.99929585,107566.192248507594
1642118400,2022-01-14 00:00:00,KOL/USDT,0.1523,0.1621,0.1498,0.1519,680408.4936893,105174.830703246435
1642032000,2022-01-13 00:00:00,KOL/USDT,0.1713,0.1846,0.1522,0.1522,917388.29337589,153110.171274457188
1641945600,2022-01-12 00:00:00,KOL/USDT,0.1751,0.2195,0.1618,0.1719,5495401.43425459,1017778.42928486296
1641859200,2022-01-11 00:00:00,KOL/USDT,0.1434,0.2399,0.1319,0.175,3491780.69492314,627024.545081367696
1641772800,2022-01-10 00:00:00,KOL/USDT,0.165,0.1666,0.134,0.1434,954074.73877649,139939.127693368272
1641686400,2022-01-09 00:00:00,KOL/USDT,0.1672,0.169,0.1502,0.1653,521044.31268526,83340.476527896064
1641600000,2022-01-08 00:00:00,KOL/USDT,0.1731,0.1787,0.16,0.1677,589783.02104996,99165.415476400245
1641513600,2022-01-07 00:00:00,KOL/USDT,0.2036,0.2045,0.1713,0.1736,960982.30891729,174724.85485843832
1641427200,2022-01-06 00:00:00,KOL/USDT,0.2216,0.2289,0.1918,0.2045,1489710.60086059,302044.1957070194
1641340800,2022-01-05 00:00:00,KOL/USDT,0.2671,0.2682,0.22,0.2202,2102258.46881719,516742.637346630247
1641254400,2022-01-04 00:00:00,KOL/USDT,0.2523,0.3185,0.2401,0.2673,1503131.79948356,388184.020672866975
1641168000,2022-01-03 00:00:00,KOL/USDT,0.274,0.2792,0.25,0.2521,671059.91252157,175721.700152645441
1641081600,2022-01-02 00:00:00,KOL/USDT,0.3015,0.3044,0.263,0.2737,618281.94196925,171543.665552263342
1640995200,2022-01-01 00:00:00,KOL/USDT,0.2888,0.3194,0.2798,0.3014,562341.34461182,163802.608909411339
1640908800,2021-12-31 00:00:00,KOL/USDT,0.3183,0.34,0.28,0.2885,900190.66432177,270034.034141180401
1640822400,2021-12-30 00:00:00,KOL/USDT,0.2772,0.34,0.268,0.3191,1005251.50017206,297753.483987256539
1640736000,2021-12-29 00:00:00,KOL/USDT,0.3082,0.3141,0.2761,0.2764,688363.30085925,200232.349721281438
1640649600,2021-12-28 00:00:00,KOL/USDT,0.3477,0.3482,0.3051,0.3086,906896.62900775,291300.424382202418
