https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CIX100,Volume USDT
1644364800,2022-02-09 00:00:00,CIX100/USDT,0.12109,0.1459,0.11819,0.12687,15430110.60968795,1889630.3820885155906
1644278400,2022-02-08 00:00:00,CIX100/USDT,0.13282,0.1339,0.115,0.12108,16903886.87400367,2130034.9106594791679
1644192000,2022-02-07 00:00:00,CIX100/USDT,0.14262,0.15459,0.13087,0.13259,17357978.49248515,2423907.6531744884502
1644105600,2022-02-06 00:00:00,CIX100/USDT,0.10872,0.15881,0.10736,0.14262,19134865.93832814,2416846.7437708223335
1644019200,2022-02-05 00:00:00,CIX100/USDT,0.1108,0.11176,0.10628,0.10884,14662585.20464024,1600982.3458307313207
1643932800,2022-02-04 00:00:00,CIX100/USDT,0.09723,0.11874,0.09353,0.1109,17147257.53246296,1725650.4093617575365
1643846400,2022-02-03 00:00:00,CIX100/USDT,0.09738,0.09773,0.09139,0.0972,17444013.85348873,1682065.241997301656
1643760000,2022-02-02 00:00:00,CIX100/USDT,0.10008,0.11592,0.0943,0.09751,13123969.73568493,1350592.7603823683546
1643673600,2022-02-01 00:00:00,CIX100/USDT,0.10419,0.1114,0.09679,0.09994,703303.43279401,72062.8532465352486
1643587200,2022-01-31 00:00:00,CIX100/USDT,0.09686,0.11745,0.09366,0.10425,638674.05965169,65300.9598597169827
1643500800,2022-01-30 00:00:00,CIX100/USDT,0.09248,0.13458,0.09246,0.09719,2757505.90678637,314359.3085319870896
1643414400,2022-01-29 00:00:00,CIX100/USDT,0.0922,0.0942,0.0896,0.09222,220581.94493595,20259.817037193233
1643328000,2022-01-28 00:00:00,CIX100/USDT,0.08943,0.09398,0.08828,0.0917,118348.18154314,10810.7588943105505
1643241600,2022-01-27 00:00:00,CIX100/USDT,0.08752,0.09148,0.086,0.09009,164319.97197161,14514.3851596108895
1643155200,2022-01-26 00:00:00,CIX100/USDT,0.08412,0.1088,0.08102,0.08767,2026466.31244642,181312.3783295368235
1643068800,2022-01-25 00:00:00,CIX100/USDT,0.073,0.13872,0.06975,0.08409,3579069.88711566,370144.6332733946006
1642982400,2022-01-24 00:00:00,CIX100/USDT,0.07535,0.07677,0.06405,0.07273,244196.87399496,17527.2300787072503
1642896000,2022-01-23 00:00:00,CIX100/USDT,0.07647,0.08636,0.06684,0.07491,328071.78457988,25454.1265235872444
1642809600,2022-01-22 00:00:00,CIX100/USDT,0.09931,0.10243,0.0698,0.07607,420467.20370265,35209.3377536291462
1642723200,2022-01-21 00:00:00,CIX100/USDT,0.12386,0.12579,0.0944,0.09925,394048.40289224,43438.6778097716204
1642636800,2022-01-20 00:00:00,CIX100/USDT,0.12361,0.12824,0.1223,0.12307,177273.73662915,22252.0582282729968
1642550400,2022-01-19 00:00:00,CIX100/USDT,0.1252,0.1262,0.12113,0.12305,128003.0354724,15756.8659886202304
1642464000,2022-01-18 00:00:00,CIX100/USDT,0.12759,0.12759,0.12235,0.12445,234783.13940104,29313.3254000768945
1642377600,2022-01-17 00:00:00,CIX100/USDT,0.13123,0.13288,0.12304,0.12759,418523.26705615,53916.2940908099188
1642291200,2022-01-16 00:00:00,CIX100/USDT,0.13387,0.13703,0.12813,0.13151,401735.27410656,52927.085007196928
1642204800,2022-01-15 00:00:00,CIX100/USDT,0.13104,0.13818,0.12701,0.13444,797977.57010004,105362.1198817814353
1642118400,2022-01-14 00:00:00,CIX100/USDT,0.13859,0.18,0.1251,0.13088,2949160.13030834,428520.5784885488521
1642032000,2022-01-13 00:00:00,CIX100/USDT,0.13958,0.14327,0.1271,0.13862,9695170.45765796,1275785.3547058617431
1641945600,2022-01-12 00:00:00,CIX100/USDT,0.12991,0.145,0.124,0.13935,14619614.78128401,1901987.4286981585265
1641859200,2022-01-11 00:00:00,CIX100/USDT,0.12752,0.1355,0.12671,0.12999,16347784.96105863,2123717.5393657513985
1641772800,2022-01-10 00:00:00,CIX100/USDT,0.12712,0.14692,0.12357,0.12807,12131503.22871116,1591841.2862365149847
1641686400,2022-01-09 00:00:00,CIX100/USDT,0.1254,0.1334,0.12261,0.12726,5666880.13343249,716426.1576608160535
1641600000,2022-01-08 00:00:00,CIX100/USDT,0.13267,0.13619,0.12253,0.126,5849791.55374908,766672.9809657751415
1641513600,2022-01-07 00:00:00,CIX100/USDT,0.13524,0.13577,0.12823,0.13268,5912224.95070474,780422.4875857506902
1641427200,2022-01-06 00:00:00,CIX100/USDT,0.141,0.14149,0.13024,0.13512,6130372.83234604,831517.0016752937551
1641340800,2022-01-05 00:00:00,CIX100/USDT,0.15053,0.15103,0.13564,0.14081,7945852.5673565,1171075.4177926386593
1641254400,2022-01-04 00:00:00,CIX100/USDT,0.14806,0.18,0.146,0.15049,8914373.93080549,1353530.2328292011931
1641168000,2022-01-03 00:00:00,CIX100/USDT,0.14499,0.15764,0.14171,0.14774,8061158.33936065,1177692.5895225222255
1641081600,2022-01-02 00:00:00,CIX100/USDT,0.14488,0.14893,0.14363,0.14475,7109647.33114177,1032420.0912358576667
1640995200,2022-01-01 00:00:00,CIX100/USDT,0.14278,0.15539,0.14254,0.14494,7572577.63754124,1096174.7568979257299
1640908800,2021-12-31 00:00:00,CIX100/USDT,0.14601,0.15138,0.1408,0.14275,8428492.62092368,1231830.1331480108756
1640822400,2021-12-30 00:00:00,CIX100/USDT,0.15425,0.15486,0.143,0.14594,13482910.01298177,2013548.1763294636762
1640736000,2021-12-29 00:00:00,CIX100/USDT,0.1467,0.16717,0.145,0.15421,19137514.88648795,2857950.7465970029675
1640649600,2021-12-28 00:00:00,CIX100/USDT,0.16382,0.16569,0.14335,0.14649,14054727.74546732,2149045.2782129366363
