https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ZEC
1659657600000,2022-08-05 00:00:00,ZEC/EUR,62.993389,63.636944,62.993389,63.059621,2891.2117392962336,45.84886007
1659654000000,2022-08-04 23:00:00,ZEC/EUR,62.969521,63.834393,62.879522,62.909369,2905.649828241617,46.18787113
1659650400000,2022-08-04 22:00:00,ZEC/EUR,62.261944,63.516715,62.261944,62.97805,2888.6764095445947,45.86798749
1659646800000,2022-08-04 21:00:00,ZEC/EUR,62.338229,62.563893,62.269055,62.306389,2644.90621305,42.45
1659643200000,2022-08-04 20:00:00,ZEC/EUR,62.650156,62.82943,62.228298,62.289934,2894.0103087760353,46.46032068
1659639600000,2022-08-04 19:00:00,ZEC/EUR,62.687536,63.2376,62.324421,62.665945,3036.145919003478,48.44969495
1659636000000,2022-08-04 18:00:00,ZEC/EUR,63.122775,63.351177,62.27443,62.770211,2751.8354496067664,43.83983112
1659632400000,2022-08-04 17:00:00,ZEC/EUR,61.758572,63.59893,61.758572,63.342053,2653.2970850287593,41.88839735
1659628800000,2022-08-04 16:00:00,ZEC/EUR,62.481131,63.729011,61.735087,61.770005,9189.981544279364,148.77741299
1659625200000,2022-08-04 15:00:00,ZEC/EUR,61.915825,62.443193,61.915825,62.437803,2672.399071282772,42.80097862
1659621600000,2022-08-04 14:00:00,ZEC/EUR,62.304468,62.708489,61.697852,62.004827,3468.3913625685277,55.93744117
1659618000000,2022-08-04 13:00:00,ZEC/EUR,61.504744,62.466457,61.306231,62.20171,2620.675573053062,42.13188951
1659614400000,2022-08-04 12:00:00,ZEC/EUR,61.880029,62.046338,61.293335,61.464663,2887.7629958842253,46.98249132
1659610800000,2022-08-04 11:00:00,ZEC/EUR,61.915755,62.088004,61.615529,61.973163,2614.4160485252232,42.18626131
1659607200000,2022-08-04 10:00:00,ZEC/EUR,61.243605,62.688432,61.243605,61.92825,2731.247069072858,44.10341111
1659603600000,2022-08-04 09:00:00,ZEC/EUR,60.955474,61.243799,60.834917,61.136935,2794.56929885,45.71
1659600000000,2022-08-04 08:00:00,ZEC/EUR,61.44298,61.574552,60.976143,61.003283,2694.2091915018286,44.16498685
1659596400000,2022-08-04 07:00:00,ZEC/EUR,61.688528,61.781467,61.406621,61.442826,2797.574901615056,45.5313514
1659592800000,2022-08-04 06:00:00,ZEC/EUR,62.368039,62.880657,61.536793,61.620002,2914.876117758115,47.3040575
1659589200000,2022-08-04 05:00:00,ZEC/EUR,62.108701,62.611028,61.980189,62.378946,2582.5304926449708,41.40067536
1659585600000,2022-08-04 04:00:00,ZEC/EUR,61.751717,62.34707,61.751717,62.134735,2381.6664093005015,38.33067622
1659582000000,2022-08-04 03:00:00,ZEC/EUR,61.962441,61.983613,61.570477,61.687466,2976.561197762306,48.25228512
1659578400000,2022-08-04 02:00:00,ZEC/EUR,61.965102,62.092661,61.612437,61.964678,2823.7885792623983,45.57093929
1659574800000,2022-08-04 01:00:00,ZEC/EUR,61.767549,62.452219,61.767549,61.980394,2851.824463560031,46.01171886
1659571200000,2022-08-04 00:00:00,ZEC/EUR,60.806134,62.0831,60.708081,61.828457,2996.3104788308215,48.46167322
1659567600000,2022-08-03 23:00:00,ZEC/EUR,60.690844,60.895031,60.312314,60.817444,2252.1159919496313,37.03075703
1659564000000,2022-08-03 22:00:00,ZEC/EUR,61.985884,61.987993,60.618066,60.882167,2816.4814885016917,46.26118989
1659560400000,2022-08-03 21:00:00,ZEC/EUR,62.130474,62.225084,61.933628,62.087457,2644.34010462942,42.59056873
1659556800000,2022-08-03 20:00:00,ZEC/EUR,62.62697,62.643096,62.082637,62.08622,3181.3429967086527,51.24072615
1659553200000,2022-08-03 19:00:00,ZEC/EUR,62.446322,63.054999,62.224189,62.628348,2941.0408042898307,46.96021687
1659549600000,2022-08-03 18:00:00,ZEC/EUR,62.513472,62.670611,62.378782,62.436863,2967.003803140942,47.52006524
1659546000000,2022-08-03 17:00:00,ZEC/EUR,62.388271,62.718241,62.019614,62.532565,2702.385336962215,43.21564831
1659542400000,2022-08-03 16:00:00,ZEC/EUR,61.625611,62.306442,61.321991,62.242196,3117.1977061523216,50.08174368
1659538800000,2022-08-03 15:00:00,ZEC/EUR,61.437559,61.722099,61.31908,61.572139,2480.2732469745965,40.28239537
1659535200000,2022-08-03 14:00:00,ZEC/EUR,61.561753,61.953027,61.283976,61.445812,2672.7560976948025,43.49777488
1659531600000,2022-08-03 13:00:00,ZEC/EUR,61.26533,61.628496,61.216194,61.628496,2676.52558128,43.43
1659528000000,2022-08-03 12:00:00,ZEC/EUR,61.588339,61.966636,61.256043,61.30918,2849.545443674704,46.47828341
1659524400000,2022-08-03 11:00:00,ZEC/EUR,61.344637,61.589882,61.246723,61.507591,2712.4847631,44.1
1659520800000,2022-08-03 10:00:00,ZEC/EUR,61.421497,61.507903,61.196973,61.329856,2715.07272512,44.27
1659517200000,2022-08-03 09:00:00,ZEC/EUR,61.209097,61.504121,61.196353,61.428126,2793.081880947448,45.46910451
1659513600000,2022-08-03 08:00:00,ZEC/EUR,60.945853,61.280896,60.94267,61.201107,2635.3196674200003,43.06
1659510000000,2022-08-03 07:00:00,ZEC/EUR,61.32592,61.32592,60.7622,60.889644,3027.809022599713,49.72617384
1659506400000,2022-08-03 06:00:00,ZEC/EUR,60.861435,61.368843,60.815714,61.264224,2534.7368968491023,41.37385135
1659502800000,2022-08-03 05:00:00,ZEC/EUR,60.201004,60.920484,60.152352,60.798087,2792.9311689951764,45.93781329
1659499200000,2022-08-03 04:00:00,ZEC/EUR,60.163844,60.433951,60.049048,60.151859,2642.0542058153023,43.92306821
1659495600000,2022-08-03 03:00:00,ZEC/EUR,59.634634,60.512715,59.573628,60.091547,2843.5082095901344,47.31960403
1659492000000,2022-08-03 02:00:00,ZEC/EUR,59.720005,59.998003,59.450005,59.68019,2574.4137329561804,43.136822
1659488400000,2022-08-03 01:00:00,ZEC/EUR,59.475123,59.891292,59.238317,59.60591,2734.485214292905,45.87607528
1659484800000,2022-08-03 00:00:00,ZEC/EUR,60.676323,60.820037,59.308489,59.46917,2517.149040665342,42.32695766
1659481200000,2022-08-02 23:00:00,ZEC/EUR,61.127497,61.339075,60.6389,60.740999,2729.334705475102,44.93397788
1659477600000,2022-08-02 22:00:00,ZEC/EUR,61.044562,61.18355,60.891697,61.056003,2503.90668303,41.01
1659474000000,2022-08-02 21:00:00,ZEC/EUR,61.088875,61.096994,60.746241,61.0303,2779.9301649999998,45.55
1659470400000,2022-08-02 20:00:00,ZEC/EUR,60.918002,61.335463,60.793805,61.023096,3002.561869444664,49.20369608
1659466800000,2022-08-02 19:00:00,ZEC/EUR,60.730199,61.00525,60.528167,60.949381,2708.864256146156,44.44449167
1659463200000,2022-08-02 18:00:00,ZEC/EUR,61.17634,61.455274,60.878859,60.878859,3034.5193774819,49.8452078
1659459600000,2022-08-02 17:00:00,ZEC/EUR,61.376375,61.859752,60.971123,61.16366,3214.4585226150984,52.55503877
1659456000000,2022-08-02 16:00:00,ZEC/EUR,60.901025,61.544671,60.529889,61.257209,2975.331984290588,48.571132
1659452400000,2022-08-02 15:00:00,ZEC/EUR,61.140349,61.363913,60.217348,60.918593,2752.672946168013,45.18608869
1659448800000,2022-08-02 14:00:00,ZEC/EUR,59.70872,61.126312,59.524002,61.098916,2975.1114134175164,48.69335838
1659445200000,2022-08-02 13:00:00,ZEC/EUR,59.20248,59.802517,59.171931,59.718499,2634.04442605677,44.1076797
1659441600000,2022-08-02 12:00:00,ZEC/EUR,59.414111,59.531182,59.062009,59.236711,2722.3063402282987,45.95640599
1659438000000,2022-08-02 11:00:00,ZEC/EUR,59.612106,59.842979,59.393106,59.479904,2862.6310786410336,48.12770173
1659434400000,2022-08-02 10:00:00,ZEC/EUR,58.862774,59.689023,58.774627,59.521022,2552.9119678933125,42.89092966
1659430800000,2022-08-02 09:00:00,ZEC/EUR,58.997928,59.132071,58.726155,58.992021,2903.1153374520004,49.212
1659427200000,2022-08-02 08:00:00,ZEC/EUR,59.358579,59.429369,58.951283,58.951283,2717.6194363740824,46.09941121
1659423600000,2022-08-02 07:00:00,ZEC/EUR,58.823802,59.409368,58.535881,59.392464,2702.049874783728,45.494827
1659420000000,2022-08-02 06:00:00,ZEC/EUR,58.332865,58.972072,58.332865,58.787474,2825.944367654889,48.07051869
1659416400000,2022-08-02 05:00:00,ZEC/EUR,58.233116,58.678848,58.206638,58.308556,2877.270889698231,49.34560358
1659412800000,2022-08-02 04:00:00,ZEC/EUR,58.008702,58.291028,57.419257,58.24927,2543.4358431272426,43.66468186
1659409200000,2022-08-02 03:00:00,ZEC/EUR,58.815564,58.815564,58.02979,58.02979,2476.675858555453,42.67938689
1659405600000,2022-08-02 02:00:00,ZEC/EUR,59.345737,59.668486,58.75909,58.791983,2647.6390660547786,45.03401537
1659402000000,2022-08-02 01:00:00,ZEC/EUR,60.633245,61.046714,59.335601,59.347165,2685.8051769875374,45.25582944
1659398400000,2022-08-02 00:00:00,ZEC/EUR,61.222821,61.911317,60.652607,60.652607,2717.4664067808462,44.80378571
1659394800000,2022-08-01 23:00:00,ZEC/EUR,61.168188,61.408422,61.063241,61.408422,2605.86219521703,42.43493173
1659391200000,2022-08-01 22:00:00,ZEC/EUR,60.756947,61.275545,60.070073,61.195167,2945.747987316471,48.13693845
1659387600000,2022-08-01 21:00:00,ZEC/EUR,61.07384,61.092159,60.390637,60.731059,2599.6079464498694,42.80524643
1659384000000,2022-08-01 20:00:00,ZEC/EUR,60.710433,61.053517,60.583015,61.016261,2512.3615805845834,41.17527917
1659380400000,2022-08-01 19:00:00,ZEC/EUR,60.84775,60.894403,60.565831,60.772144,2568.8385268800002,42.27
1659376800000,2022-08-01 18:00:00,ZEC/EUR,60.973011,61.043558,60.405514,60.901037,2810.4157018647356,46.14725529
1659373200000,2022-08-01 17:00:00,ZEC/EUR,62.102717,62.102717,60.786318,60.946522,2852.243269987282,46.79911464
1659369600000,2022-08-01 16:00:00,ZEC/EUR,62.782885,62.782885,62.06657,62.084935,2875.7987400666966,46.32039544
1659366000000,2022-08-01 15:00:00,ZEC/EUR,63.389969,63.505297,62.623757,62.867411,2828.4776370687905,44.99115825
1659362400000,2022-08-01 14:00:00,ZEC/EUR,62.728265,63.403446,62.349884,63.214401,2866.14094134,45.34
1659358800000,2022-08-01 13:00:00,ZEC/EUR,62.133442,62.655722,61.348388,62.531419,2682.0753875754035,42.8916444
1659355200000,2022-08-01 12:00:00,ZEC/EUR,62.763656,62.878199,62.030103,62.076352,2617.13900032,42.16
1659351600000,2022-08-01 11:00:00,ZEC/EUR,61.94001,62.918987,61.94001,62.918987,2887.9815033,45.9
1659348000000,2022-08-01 10:00:00,ZEC/EUR,62.823199,62.865992,61.930325,61.930325,2807.9228658682305,45.34003117
1659344400000,2022-08-01 09:00:00,ZEC/EUR,62.583893,63.074732,62.509738,62.76947,2678.3732849,42.67
1659340800000,2022-08-01 08:00:00,ZEC/EUR,63.134418,63.189329,62.499998,62.598059,2652.9057404200003,42.38
1659337200000,2022-08-01 07:00:00,ZEC/EUR,62.831843,63.296392,62.507733,63.205159,2727.927991767519,43.15989446
1659333600000,2022-08-01 06:00:00,ZEC/EUR,63.291542,63.291542,62.619027,62.933492,2531.7144712067707,40.22841242
1659330000000,2022-08-01 05:00:00,ZEC/EUR,63.964567,64.011044,63.044913,63.16172,2547.1824005830254,40.32794548
1659326400000,2022-08-01 04:00:00,ZEC/EUR,63.727165,63.971403,63.531852,63.971403,2893.2229220008285,45.22681677
1659322800000,2022-08-01 03:00:00,ZEC/EUR,63.739689,63.930164,63.324766,63.723075,2457.777610276492,38.56966429
1659319200000,2022-08-01 02:00:00,ZEC/EUR,64.249568,64.597511,63.540255,63.855725,2636.2381847706934,41.28428868
1659315600000,2022-08-01 01:00:00,ZEC/EUR,64.061623,64.611121,63.766071,64.127203,2758.494041150055,43.01597313
1659312000000,2022-08-01 00:00:00,ZEC/EUR,63.083925,64.074663,63.036935,64.051003,2957.914079644975,46.18060516
1659308400000,2022-07-31 23:00:00,ZEC/EUR,63.6902,63.883245,63.06978,63.15999,2899.1204155502287,45.90121714
1659304800000,2022-07-31 22:00:00,ZEC/EUR,65.141089,65.141089,63.42794,63.608548,2567.29522356717,40.3608525
1659301200000,2022-07-31 21:00:00,ZEC/EUR,65.985327,66.570205,65.022056,65.111874,2594.095335524012,39.84058784
1659297600000,2022-07-31 20:00:00,ZEC/EUR,65.923394,66.272948,65.430889,65.980144,2959.556531772079,44.85526027
1659294000000,2022-07-31 19:00:00,ZEC/EUR,66.366813,67.16469,65.86496,65.86496,2850.653191084787,43.28026907
1659290400000,2022-07-31 18:00:00,ZEC/EUR,67.095312,67.332054,64.70822,66.380947,2996.6345016220002,45.14299113
1659286800000,2022-07-31 17:00:00,ZEC/EUR,66.987379,68.385395,66.91358,67.070306,3087.614490363447,46.03549133
1659283200000,2022-07-31 16:00:00,ZEC/EUR,64.504676,66.757425,64.368114,66.757425,2899.7739734937068,43.43747491
1659279600000,2022-07-31 15:00:00,ZEC/EUR,64.067183,64.511865,64.067183,64.444104,2629.96388424,40.81
1659276000000,2022-07-31 14:00:00,ZEC/EUR,64.154914,64.518345,63.853052,64.043335,2861.95651049042,44.68781194
1659272400000,2022-07-31 13:00:00,ZEC/EUR,64.571798,64.733094,63.841786,64.124681,2654.9823964100697,41.40344022
1659268800000,2022-07-31 12:00:00,ZEC/EUR,64.444248,64.624422,64.036999,64.622026,3038.371181576482,47.01757852
1659265200000,2022-07-31 11:00:00,ZEC/EUR,64.655161,64.719091,64.264848,64.456467,2971.917723600215,46.10736303
1659261600000,2022-07-31 10:00:00,ZEC/EUR,63.74981,64.592974,63.625938,64.592974,3153.3619851584212,48.81896265
1659258000000,2022-07-31 09:00:00,ZEC/EUR,63.191527,63.718342,62.870996,63.684314,2628.0741576021564,41.26721311
1659254400000,2022-07-31 08:00:00,ZEC/EUR,63.905912,64.04151,63.060872,63.184629,3156.973129632287,49.96425839
1659250800000,2022-07-31 07:00:00,ZEC/EUR,64.25181,64.44671,63.735298,63.860245,2811.009257209701,44.01814082
1659247200000,2022-07-31 06:00:00,ZEC/EUR,64.128398,64.354753,64.072804,64.263393,2727.98103285,42.45
1659243600000,2022-07-31 05:00:00,ZEC/EUR,64.893631,64.936247,64.031731,64.063359,2688.73917723,41.97
1659240000000,2022-07-31 04:00:00,ZEC/EUR,64.269537,64.947721,64.269537,64.874994,2978.5017009216094,45.91139848
1659236400000,2022-07-31 03:00:00,ZEC/EUR,64.250547,64.288428,64.010714,64.198132,2524.91253156,39.33
1659232800000,2022-07-31 02:00:00,ZEC/EUR,63.914254,64.518612,63.845197,64.204389,3037.364676500077,47.3077421
1659229200000,2022-07-31 01:00:00,ZEC/EUR,64.129536,64.3335,63.868716,63.999759,2723.700805285533,42.55798534
1659225600000,2022-07-31 00:00:00,ZEC/EUR,63.755653,64.217966,63.569569,64.163049,2788.046878935171,43.45253105
1659222000000,2022-07-30 23:00:00,ZEC/EUR,63.860189,63.938527,63.517573,63.825909,3054.06974565,47.85
1659218400000,2022-07-30 22:00:00,ZEC/EUR,64.272124,64.272124,63.530963,63.914832,3097.3624716763297,48.4607778
1659214800000,2022-07-30 21:00:00,ZEC/EUR,64.717112,64.818618,64.153575,64.438937,2827.847617579281,43.88414442
1659211200000,2022-07-30 20:00:00,ZEC/EUR,64.805062,65.06234,64.14226,64.701779,3067.7432329189182,47.41358399
1659207600000,2022-07-30 19:00:00,ZEC/EUR,66.389582,66.416867,64.780807,64.780807,2828.625619373028,43.66456286
1659204000000,2022-07-30 18:00:00,ZEC/EUR,66.717379,66.80821,66.386373,66.43657,3071.622210073207,46.23390717
1659200400000,2022-07-30 17:00:00,ZEC/EUR,66.11557,66.782112,65.433951,66.755934,2642.5333403127033,39.5849954
1659196800000,2022-07-30 16:00:00,ZEC/EUR,66.231145,66.231145,65.823919,66.197974,2661.53540000659,40.2056927
1659193200000,2022-07-30 15:00:00,ZEC/EUR,65.144678,66.24634,65.144678,66.227331,2960.9638604221113,44.70909239
1659189600000,2022-07-30 14:00:00,ZEC/EUR,65.790502,65.849732,65.099631,65.099631,3032.5538381535175,46.58327231
1659186000000,2022-07-30 13:00:00,ZEC/EUR,65.016119,65.876532,64.995662,65.645962,2963.6114213964966,45.14537271
1659182400000,2022-07-30 12:00:00,ZEC/EUR,65.334706,65.612582,64.9462,65.030766,2773.5421943996075,42.64969283
1659178800000,2022-07-30 11:00:00,ZEC/EUR,65.416572,66.048661,65.356583,65.417424,3202.3405935005517,48.9524105
1659175200000,2022-07-30 10:00:00,ZEC/EUR,66.251749,66.251749,64.92681,65.468215,2952.806542871959,45.10290288
1659171600000,2022-07-30 09:00:00,ZEC/EUR,65.187218,66.924288,65.187218,66.129548,3548.8567564690607,53.66522022
1659168000000,2022-07-30 08:00:00,ZEC/EUR,63.649056,65.236614,63.643989,65.236614,3045.1630888640093,46.67874223
1659164400000,2022-07-30 07:00:00,ZEC/EUR,63.356573,63.764762,63.356573,63.692038,2998.9966747483663,47.08589596
1659160800000,2022-07-30 06:00:00,ZEC/EUR,62.635824,63.35001,62.594709,63.338395,2772.811453900574,43.77773472
1659157200000,2022-07-30 05:00:00,ZEC/EUR,62.084411,62.83318,61.968956,62.626436,3048.0396053826794,48.67017509
1659153600000,2022-07-30 04:00:00,ZEC/EUR,62.426374,62.543088,61.800259,62.128209,2874.753122600682,46.27130202
1659150000000,2022-07-30 03:00:00,ZEC/EUR,62.93342,62.93342,62.256649,62.506767,2892.7923082507696,46.27966614
1659146400000,2022-07-30 02:00:00,ZEC/EUR,63.073267,63.117164,62.458018,62.951881,2497.8447729733534,39.67863602
1659142800000,2022-07-30 01:00:00,ZEC/EUR,63.023333,63.482124,62.000515,63.022435,2929.365502678406,46.48131261
1659139200000,2022-07-30 00:00:00,ZEC/EUR,62.266772,63.294372,62.266772,62.968294,2554.132083404132,40.56219283
1659135600000,2022-07-29 23:00:00,ZEC/EUR,63.574619,63.61245,62.090186,62.290221,3027.305562208015,48.60001319
1659132000000,2022-07-29 22:00:00,ZEC/EUR,62.822729,63.638271,62.601234,63.545264,2966.3820368564234,46.68140236
1659128400000,2022-07-29 21:00:00,ZEC/EUR,62.805448,63.098982,62.431603,62.808104,2933.7338700889477,46.70947988
1659124800000,2022-07-29 20:00:00,ZEC/EUR,62.211248,63.147918,62.187368,62.796317,3001.579465807145,47.79865459
1659121200000,2022-07-29 19:00:00,ZEC/EUR,62.194912,62.754355,62.027038,62.327622,2577.2606717327535,41.35021663
1659117600000,2022-07-29 18:00:00,ZEC/EUR,61.839124,62.737444,61.726153,62.277732,2605.1820228754136,41.83167786
1659114000000,2022-07-29 17:00:00,ZEC/EUR,62.020772,62.070739,61.264314,61.81284,2781.0102926071895,44.99081894
1659110400000,2022-07-29 16:00:00,ZEC/EUR,63.373865,63.373865,61.234804,62.01467,4476.4760852035315,72.18414748
1659106800000,2022-07-29 15:00:00,ZEC/EUR,63.097992,63.423583,62.807968,63.357572,6294.217273596354,99.34435735
1659103200000,2022-07-29 14:00:00,ZEC/EUR,63.018858,64.271977,63.018858,63.125899,2745.0550030938443,43.48540055
1659099600000,2022-07-29 13:00:00,ZEC/EUR,61.512028,63.26383,61.512028,63.05286,2882.5851131846734,45.71696055
1659096000000,2022-07-29 12:00:00,ZEC/EUR,62.388493,62.728874,61.105602,61.587611,2733.9399337892387,44.39106972
1659092400000,2022-07-29 11:00:00,ZEC/EUR,64.25451,64.32746,62.321,62.416886,2839.4970942224677,45.49245046
1659088800000,2022-07-29 10:00:00,ZEC/EUR,64.001747,64.87268,63.507013,64.326518,2807.2949458101357,43.64133227
1659085200000,2022-07-29 09:00:00,ZEC/EUR,63.03684,64.001624,62.849582,64.001624,2806.2308824617826,43.84624494
1659081600000,2022-07-29 08:00:00,ZEC/EUR,63.409511,63.486077,62.571759,63.007749,2992.116032759873,47.48806425
1659078000000,2022-07-29 07:00:00,ZEC/EUR,63.96357,64.042532,62.905198,63.370023,2948.710804891914,46.53163539
1659074400000,2022-07-29 06:00:00,ZEC/EUR,64.673524,65.043528,63.792139,64.010635,2892.4352373708994,45.18679181
1659070800000,2022-07-29 05:00:00,ZEC/EUR,64.946526,65.154852,64.577586,64.700328,2315.274054284194,35.78457986
1659067200000,2022-07-29 04:00:00,ZEC/EUR,63.88115,65.058102,63.88115,64.949247,3064.654323010054,47.18537111
1659063600000,2022-07-29 03:00:00,ZEC/EUR,62.954722,63.846432,62.7812,63.846432,2684.8530367663307,42.05173183
1659060000000,2022-07-29 02:00:00,ZEC/EUR,63.126014,63.425055,62.765417,62.93878,2506.7395021038396,39.82821882
1659056400000,2022-07-29 01:00:00,ZEC/EUR,63.238572,63.250363,62.785754,63.169204,3009.927781104239,47.64865774
1659052800000,2022-07-29 00:00:00,ZEC/EUR,62.407389,64.127912,61.729701,63.19508,2718.3296883758962,43.01489433
1659049200000,2022-07-28 23:00:00,ZEC/EUR,62.684585,62.684778,62.249941,62.483904,2698.0396886577255,43.17975536
1659045600000,2022-07-28 22:00:00,ZEC/EUR,63.141308,63.296289,62.583577,62.685983,2515.3685238996154,40.12649086
1659042000000,2022-07-28 21:00:00,ZEC/EUR,63.368246,63.398632,62.966639,63.097879,2751.520965949815,43.60718632
1659038400000,2022-07-28 20:00:00,ZEC/EUR,63.174121,63.742797,63.018574,63.35592,2466.7735429494455,38.93517043
1659034800000,2022-07-28 19:00:00,ZEC/EUR,62.938252,63.272401,62.754701,63.108616,2969.76748514192,47.05803539
1659031200000,2022-07-28 18:00:00,ZEC/EUR,63.495083,63.495083,62.905479,62.928435,2790.730012698128,44.34767864
1659027600000,2022-07-28 17:00:00,ZEC/EUR,62.497811,63.483353,62.468831,63.483353,2958.082655012489,46.59619436
1659024000000,2022-07-28 16:00:00,ZEC/EUR,61.393414,63.469321,61.393414,62.497098,2874.004881133916,45.98621333
1659020400000,2022-07-28 15:00:00,ZEC/EUR,60.359752,61.90417,60.204534,61.331497,2844.286998052546,46.37563303
1659016800000,2022-07-28 14:00:00,ZEC/EUR,59.558274,60.391406,59.291528,60.329919,2524.376030556675,41.84285463
1659013200000,2022-07-28 13:00:00,ZEC/EUR,59.794845,60.719321,59.461535,59.563784,2521.799443194875,42.3377978
1659009600000,2022-07-28 12:00:00,ZEC/EUR,60.76532,60.774984,59.02148,59.77996,2716.8513090953447,45.44752638
1659006000000,2022-07-28 11:00:00,ZEC/EUR,60.529538,60.898373,60.476866,60.776263,2696.1864148812692,44.36249091
1659002400000,2022-07-28 10:00:00,ZEC/EUR,60.212652,60.815193,60.153383,60.596496,2764.1552104994153,45.61575987
1658998800000,2022-07-28 09:00:00,ZEC/EUR,60.189781,60.557831,59.895929,60.155564,2437.0811684393875,40.51298012
1658995200000,2022-07-28 08:00:00,ZEC/EUR,59.864932,60.08067,59.779037,60.08067,2373.7872717,39.51
1658991600000,2022-07-28 07:00:00,ZEC/EUR,60.126904,60.126904,59.754257,59.778713,2831.71763481,47.37
1658988000000,2022-07-28 06:00:00,ZEC/EUR,60.258555,60.347041,59.901408,60.14299,2910.4982578053523,48.39297577
1658984400000,2022-07-28 05:00:00,ZEC/EUR,60.342191,60.525307,59.603109,60.204465,3160.864983943692,52.5021688
1658980800000,2022-07-28 04:00:00,ZEC/EUR,61.197761,61.451008,60.19791,60.19791,2525.637266273219,41.95556401
1658977200000,2022-07-28 03:00:00,ZEC/EUR,61.491703,61.749306,61.190481,61.192637,2854.04739617581,46.6403727
1658973600000,2022-07-28 02:00:00,ZEC/EUR,60.611042,61.618223,60.610906,61.421407,2564.7043534726376,41.7558711
1658970000000,2022-07-28 01:00:00,ZEC/EUR,60.977702,61.299493,60.596042,60.632698,2797.712575360082,46.14197731
1658966400000,2022-07-28 00:00:00,ZEC/EUR,60.473665,60.97345,60.127048,60.955121,2388.4216418466153,39.18328112
1658962800000,2022-07-27 23:00:00,ZEC/EUR,59.76926,60.478249,59.731082,60.447848,2517.2076756353076,41.64263508
1658959200000,2022-07-27 22:00:00,ZEC/EUR,59.560894,59.931067,59.488976,59.708712,2492.9008409730936,41.7510403
1658955600000,2022-07-27 21:00:00,ZEC/EUR,59.501522,59.501522,59.2098,59.446286,2579.37434954,43.39
1658952000000,2022-07-27 20:00:00,ZEC/EUR,59.386003,59.751805,59.319864,59.504808,2522.8693354904585,42.39773928
1658948400000,2022-07-27 19:00:00,ZEC/EUR,59.479281,59.610372,59.33393,59.33393,2862.2687832,48.24
1658944800000,2022-07-27 18:00:00,ZEC/EUR,58.083246,60.312314,58.083246,59.104391,2601.6481695047933,44.01784919
1658941200000,2022-07-27 17:00:00,ZEC/EUR,57.448531,58.172242,57.322228,57.607283,2818.8847381701635,48.93278404
1658937600000,2022-07-27 16:00:00,ZEC/EUR,57.908195,58.228152,57.397906,57.447319,2647.4477849878785,46.08479266
1658934000000,2022-07-27 15:00:00,ZEC/EUR,57.961526,58.334725,57.568274,57.896845,2651.889199412832,45.80369102
1658930400000,2022-07-27 14:00:00,ZEC/EUR,57.506114,58.16893,57.227225,58.033606,2299.720849924745,39.62739882
1658926800000,2022-07-27 13:00:00,ZEC/EUR,56.67225,57.604798,56.512659,57.341438,2765.0653397299484,48.22106728
1658923200000,2022-07-27 12:00:00,ZEC/EUR,56.093936,56.694736,56.093936,56.694134,2727.9539894134996,48.11704134
1658919600000,2022-07-27 11:00:00,ZEC/EUR,56.250706,56.527757,56.00186,56.06828,2586.3054524625572,46.12778299
1658916000000,2022-07-27 10:00:00,ZEC/EUR,56.132797,56.377288,56.096376,56.215018,2639.744815244,46.958
1658912400000,2022-07-27 09:00:00,ZEC/EUR,56.519154,56.5562,56.090081,56.110015,2683.625805753533,47.82792886
1658908800000,2022-07-27 08:00:00,ZEC/EUR,55.59211,56.587392,55.59211,56.587392,2475.573911132844,43.74780006
1658905200000,2022-07-27 07:00:00,ZEC/EUR,54.786079,55.600604,54.786079,55.600604,2589.2322192770275,46.56841892
1658901600000,2022-07-27 06:00:00,ZEC/EUR,54.903313,54.903313,54.418568,54.860136,2388.698750493218,43.5416119
1658898000000,2022-07-27 05:00:00,ZEC/EUR,54.238305,54.937489,54.238305,54.816252,2334.250169066879,42.58317714
1658894400000,2022-07-27 04:00:00,ZEC/EUR,53.767121,54.327742,53.761767,54.260027,2353.0752944155984,43.36664437
1658890800000,2022-07-27 03:00:00,ZEC/EUR,54.283715,54.292324,53.706301,53.794482,2543.1152105753426,47.27464818
1658887200000,2022-07-27 02:00:00,ZEC/EUR,54.256675,54.277479,53.918389,54.277479,2563.5337228399294,47.23015457
1658883600000,2022-07-27 01:00:00,ZEC/EUR,54.683908,54.869924,54.291333,54.291345,2353.618166542728,43.35162753
1658880000000,2022-07-27 00:00:00,ZEC/EUR,55.000545,55.042756,54.572656,54.655935,2341.5819533979898,42.84222662
1658876400000,2022-07-26 23:00:00,ZEC/EUR,54.530054,54.98883,54.328793,54.984779,2507.897681787945,45.61076224
1658872800000,2022-07-26 22:00:00,ZEC/EUR,53.664947,54.609846,53.648431,54.609846,2219.8183651511868,40.64868385
1658869200000,2022-07-26 21:00:00,ZEC/EUR,53.625539,54.001843,53.625539,53.650806,2517.7327453919993,46.92814392
1658865600000,2022-07-26 20:00:00,ZEC/EUR,53.081388,53.620948,52.980683,53.607837,2204.43876054562,41.12157632
1658862000000,2022-07-26 19:00:00,ZEC/EUR,53.10221,53.230665,52.756871,53.147879,2227.6691798185034,41.91454526
1658858400000,2022-07-26 18:00:00,ZEC/EUR,53.368878,53.498998,53.056675,53.114412,2319.022872078708,43.66089701
1658854800000,2022-07-26 17:00:00,ZEC/EUR,53.39465,53.71847,53.368815,53.451346,2646.4604914946094,49.51157809
