https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume ETH
1643673600000,2022-02-01 00:00:00,ETH/EUT,2394.4,2506.0,2385.0,2475.7,851784.0186260749,344.05784975
1643587200000,2022-01-31 00:00:00,ETH/EUT,2334.2,2416.9,2221.4,2394.5,556761.84549098,232.51695364
1643500800000,2022-01-30 00:00:00,ETH/EUT,2335.4,2700.0,2274.5,2334.6,3301274.361536856,1414.06423436
1643414400000,2022-01-29 00:00:00,ETH/EUT,2280.7,2367.5,2260.7,2336.2,1156069.3457819337,494.85033207
1643328000000,2022-01-28 00:00:00,ETH/EUT,2174.4,2292.3,2120.3,2280.5,1088880.998093485,477.47467577
1643241600000,2022-01-27 00:00:00,ETH/EUT,2189.1,2257.9,2077.7,2171.1,656209.7007467699,302.2475707
1643155200000,2022-01-26 00:00:00,ETH/EUT,2179.4,2413.4,2137.0,2193.3,737612.656375644,336.30267468
1643068800000,2022-01-25 00:00:00,ETH/EUT,2157.0,2223.1,2082.6,2176.6,578931.190699604,265.97959694
1642982400000,2022-01-24 00:00:00,ETH/EUT,2241.3,2241.3,1909.8,2157.3,5736791.275379515,2659.24594418
1642896000000,2022-01-23 00:00:00,ETH/EUT,2129.6,2251.0,2093.7,2241.9,3104484.364775799,1384.75595021
1642809600000,2022-01-22 00:00:00,ETH/EUT,2264.1,2314.0,2049.5,2128.9,5133695.266534345,2411.43091105
1642723200000,2022-01-21 00:00:00,ETH/EUT,2649.6,2682.6,2182.2,2266.2,3090608.918050968,1363.78471364
1642636800000,2022-01-20 00:00:00,ETH/EUT,2718.5,2878.7,2642.0,2650.6,1093077.715561962,412.38878577
1642550400000,2022-01-19 00:00:00,ETH/EUT,2787.6,2796.3,2683.4,2718.7,1625871.8606302699,598.0328321
1642464000000,2022-01-18 00:00:00,ETH/EUT,2814.4,2839.4,2715.6,2785.4,6249924.072402984,2243.81563596
1642377600000,2022-01-17 00:00:00,ETH/EUT,2927.6,2932.6,2751.9,2812.0,2710404.2203334398,963.87063312
1642291200000,2022-01-16 00:00:00,ETH/EUT,2905.8,2964.1,2867.0,2928.0,1411224.71631744,481.97565448
1642204800000,2022-01-15 00:00:00,ETH/EUT,2891.6,2973.8,2847.6,2906.7,1209961.4118403408,416.26635423
1642118400000,2022-01-14 00:00:00,ETH/EUT,2821.2,2918.1,2788.2,2895.8,3442452.1188488705,1188.77412765
1642032000000,2022-01-13 00:00:00,ETH/EUT,2943.8,2978.1,2807.3,2819.8,2406265.172446172,853.34604314
1641945600000,2022-01-12 00:00:00,ETH/EUT,2860.0,2972.9,2826.9,2939.0,2378155.59558745,809.17168955
1641859200000,2022-01-11 00:00:00,ETH/EUT,2716.8,2870.2,2690.2,2842.3,3490898.992844645,1228.19512115
1641772800000,2022-01-10 00:00:00,ETH/EUT,2774.4,2834.5,2589.1,2717.5,2292152.2732932,843.47829744
1641686400000,2022-01-09 00:00:00,ETH/EUT,2699.6,2818.5,2688.6,2767.4,622666.4961117881,225.00054062
1641600000000,2022-01-08 00:00:00,ETH/EUT,2807.7,2854.2,2632.4,2711.4,1559394.36085755,575.12516075
1641513600000,2022-01-07 00:00:00,ETH/EUT,3010.3,3011.1,2718.3,2798.6,12958422.751250073,4630.32328709
1641427200000,2022-01-06 00:00:00,ETH/EUT,3124.3,3129.4,2909.6,3009.6,4869459.494841744,1617.97564289
1641340800000,2022-01-05 00:00:00,ETH/EUT,3341.6,3382.8,3016.0,3123.8,4871436.5841594385,1559.45853901
1641254400000,2022-01-04 00:00:00,ETH/EUT,3315.9,3427.9,3275.3,3348.5,654563.99658494,195.47976604
1641168000000,2022-01-03 00:00:00,ETH/EUT,3339.9,3374.8,3250.6,3314.7,357698.74391578796,107.91285604
1641081600000,2022-01-02 00:00:00,ETH/EUT,3304.4,3359.8,3261.5,3352.0,404606.83955744,120.70609772
1640995200000,2022-01-01 00:00:00,ETH/EUT,3234.0,3311.5,3231.5,3306.9,2122273.909723932,641.77142028
1640908800000,2021-12-31 00:00:00,ETH/EUT,3265.0,3359.9,3158.2,3236.4,2364951.3896613237,730.73519641
1640822400000,2021-12-30 00:00:00,ETH/EUT,3178.6,3306.5,3167.2,3256.1,123123.581782333,37.81320653
1640736000000,2021-12-29 00:00:00,ETH/EUT,3353.3,3372.3,3170.3,3177.9,311128.772031,97.90389
1640649600000,2021-12-28 00:00:00,ETH/EUT,3555.5,3557.5,3321.3,3345.2,1124378.0054654481,336.11682574
1640563200000,2021-12-27 00:00:00,ETH/EUT,3543.3,3637.0,3484.7,3564.7,1113447.546729014,312.35378762
1640476800000,2021-12-26 00:00:00,ETH/EUT,3580.7,3585.5,3503.2,3544.7,14817.718740586999,4.18024621
1640390400000,2021-12-25 00:00:00,ETH/EUT,3545.1,3613.8,3505.4,3591.5,1019913.3539034551,283.97977277
1640304000000,2021-12-24 00:00:00,ETH/EUT,3594.4,3613.2,3517.5,3543.2,274931.533143992,77.59413331
1640217600000,2021-12-23 00:00:00,ETH/EUT,3492.0,3625.4,3094.1,3594.4,701487.491540304,195.16122066
1640131200000,2021-12-22 00:00:00,ETH/EUT,3547.8,3592.5,3446.3,3454.3,452309.98587793903,130.94114173
1640044800000,2021-12-21 00:00:00,ETH/EUT,3487.7,3562.5,3453.9,3553.8,249287.52388149002,70.14675105
1639958400000,2021-12-20 00:00:00,ETH/EUT,3470.4,3506.8,3303.0,3471.5,11426.639257625,3.29155675
1639872000000,2021-12-19 00:00:00,ETH/EUT,3507.0,3553.4,3447.7,3471.7,27619.365144855998,7.95557368
1639785600000,2021-12-18 00:00:00,ETH/EUT,3438.9,3535.0,3359.9,3513.9,89749.40607044101,25.54125219
1639699200000,2021-12-17 00:00:00,ETH/EUT,3496.4,3522.8,3274.7,3449.3,800247.5951745821,232.00289774
1639612800000,2021-12-16 00:00:00,ETH/EUT,3562.9,3638.9,3497.1,3497.1,803893.2304076849,229.87424735
1639526400000,2021-12-15 00:00:00,ETH/EUT,3427.1,3619.9,3250.3,3556.3,1351831.5213824192,380.12302713
1639440000000,2021-12-14 00:00:00,ETH/EUT,3340.0,3445.0,3274.3,3426.5,1076780.953879015,314.25097151
1639353600000,2021-12-13 00:00:00,ETH/EUT,3645.6,3645.6,3252.3,3352.1,1099726.1055505099,328.0707931
1639267200000,2021-12-12 00:00:00,ETH/EUT,3599.2,3671.9,3515.9,3644.8,346662.487376992,95.11152529
1639180800000,2021-12-11 00:00:00,ETH/EUT,3438.7,3599.7,3385.3,3587.0,180214.61916054,50.24104242
1639094400000,2021-12-10 00:00:00,ETH/EUT,3638.5,3812.2,3426.7,3426.7,318296.319187444,92.88712732
1639008000000,2021-12-09 00:00:00,ETH/EUT,3914.6,3931.8,3603.3,3632.8,161458.399842304,44.44461568
1638921600000,2021-12-08 00:00:00,ETH/EUT,3812.3,3911.7,3744.1,3898.6,87263.380009076,22.38326066
