https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PMON,Volume USDT
1660590000,2022-08-15 19:00:00,PMON/USDT,1.3322,1.3421,1.3258,1.3321,3175.1622,4243.15244443
1660586400,2022-08-15 18:00:00,PMON/USDT,1.3325,1.346,1.3317,1.3377,3205.9936,4283.71358535
1660582800,2022-08-15 17:00:00,PMON/USDT,1.3514,1.3587,1.3335,1.3339,3139.4647,4232.55070055
1660579200,2022-08-15 16:00:00,PMON/USDT,1.3638,1.3658,1.35,1.3585,3447.7674,4684.71230444
1660575600,2022-08-15 15:00:00,PMON/USDT,1.3596,1.3984,1.3403,1.3658,5118.2184,6976.15918722
1660572000,2022-08-15 14:00:00,PMON/USDT,1.3702,1.3759,1.3293,1.3665,4062.2337,5521.13933069
1660568400,2022-08-15 13:00:00,PMON/USDT,1.3831,1.3917,1.3699,1.3759,3371.712,4641.9063983
1660564800,2022-08-15 12:00:00,PMON/USDT,1.3964,1.4058,1.38,1.3918,4186.2011,5829.62695708
1660561200,2022-08-15 11:00:00,PMON/USDT,1.397,1.4064,1.3949,1.3949,2982.6288,4178.47948178
1660557600,2022-08-15 10:00:00,PMON/USDT,1.3999,1.4055,1.3949,1.4039,3038.1382,4249.08006407
1660554000,2022-08-15 09:00:00,PMON/USDT,1.4116,1.4261,1.3869,1.3952,3067.0855,4315.05131807
1660550400,2022-08-15 08:00:00,PMON/USDT,1.4271,1.437,1.4094,1.4175,2843.5838,4051.79528418
1660546800,2022-08-15 07:00:00,PMON/USDT,1.4345,1.4391,1.4222,1.4356,3004.45,4307.16550788
1660543200,2022-08-15 06:00:00,PMON/USDT,1.4564,1.4637,1.4266,1.4391,4035.6322,5818.49945206
1660539600,2022-08-15 05:00:00,PMON/USDT,1.468,1.4787,1.4551,1.4635,2942.3767,4321.99203146
1660536000,2022-08-15 04:00:00,PMON/USDT,1.4669,1.4773,1.466,1.4736,2631.7469,3873.49196801
1660532400,2022-08-15 03:00:00,PMON/USDT,1.4696,1.4786,1.4657,1.4755,2634.0772,3879.64294299
1660528800,2022-08-15 02:00:00,PMON/USDT,1.4236,1.484,1.4207,1.4774,4401.2978,6374.15527218
1660525200,2022-08-15 01:00:00,PMON/USDT,1.4202,1.43,1.418,1.4284,2607.0341,3715.74304517
1660521600,2022-08-15 00:00:00,PMON/USDT,1.4233,1.4299,1.42,1.4257,2686.2149,3827.0477561
1660518000,2022-08-14 23:00:00,PMON/USDT,1.4067,1.43,1.4067,1.4286,3216.2646,4576.20485377
1660514400,2022-08-14 22:00:00,PMON/USDT,1.4262,1.4322,1.4003,1.4144,4413.4505,6275.33531374
1660510800,2022-08-14 21:00:00,PMON/USDT,1.4299,1.4311,1.42,1.4311,3529.3578,5038.40546528
1660507200,2022-08-14 20:00:00,PMON/USDT,1.4225,1.43,1.4138,1.43,3365.4457,4799.74309924
1660503600,2022-08-14 19:00:00,PMON/USDT,1.4151,1.4312,1.4093,1.4285,3767.8286,5345.43299689
1660500000,2022-08-14 18:00:00,PMON/USDT,1.4135,1.4322,1.3842,1.4193,5499.6285,7747.51726664
1660496400,2022-08-14 17:00:00,PMON/USDT,1.4561,1.4573,1.39,1.4181,5472.0149,7721.80065233
1660492800,2022-08-14 16:00:00,PMON/USDT,1.4595,1.4644,1.4346,1.4472,4758.1813,6909.56644141
1660489200,2022-08-14 15:00:00,PMON/USDT,1.4377,1.4906,1.431,1.4638,3935.5346,5706.50468754
1660485600,2022-08-14 14:00:00,PMON/USDT,1.4309,1.4415,1.43,1.4402,3642.6757,5237.40978603
1660482000,2022-08-14 13:00:00,PMON/USDT,1.4534,1.4617,1.4283,1.4309,4825.5752,6973.60700735
1660478400,2022-08-14 12:00:00,PMON/USDT,1.4434,1.4617,1.44,1.4617,8251.4615,12003.97596606
1660474800,2022-08-14 11:00:00,PMON/USDT,1.456,1.46,1.438,1.4441,3624.7601,5266.59560218
1660471200,2022-08-14 10:00:00,PMON/USDT,1.4434,1.4617,1.44,1.46,3423.8084,4983.49456706
1660467600,2022-08-14 09:00:00,PMON/USDT,1.46,1.4617,1.4324,1.4508,4772.6924,6923.92989074
1660464000,2022-08-14 08:00:00,PMON/USDT,1.4521,1.4617,1.4496,1.4554,3349.7914,4873.14082596
1660460400,2022-08-14 07:00:00,PMON/USDT,1.4384,1.4572,1.4384,1.4555,3440.0908,4996.36850139
1660456800,2022-08-14 06:00:00,PMON/USDT,1.4548,1.4617,1.4309,1.4418,5595.2269,8118.30439285
1660453200,2022-08-14 05:00:00,PMON/USDT,1.4535,1.4617,1.45,1.4616,3019.6254,4405.02136179
1660449600,2022-08-14 04:00:00,PMON/USDT,1.4577,1.4617,1.45,1.4617,2928.7393,4271.63566885
1660446000,2022-08-14 03:00:00,PMON/USDT,1.4617,1.4617,1.45,1.4616,2847.2017,4152.61295581
1660442400,2022-08-14 02:00:00,PMON/USDT,1.4519,1.4617,1.45,1.4573,2874.7885,4192.28060428
1660438800,2022-08-14 01:00:00,PMON/USDT,1.4604,1.4617,1.446,1.4575,3101.3374,4511.78536219
1660435200,2022-08-14 00:00:00,PMON/USDT,1.4616,1.4617,1.4498,1.4616,2838.3123,4137.86186803
1660431600,2022-08-13 23:00:00,PMON/USDT,1.4507,1.4617,1.4467,1.4531,4657.0031,6787.30089059
1660428000,2022-08-13 22:00:00,PMON/USDT,1.4325,1.4572,1.43,1.4556,5857.059,8460.94869398
1660424400,2022-08-13 21:00:00,PMON/USDT,1.4359,1.4398,1.43,1.4397,3383.646,4860.65945388
1660420800,2022-08-13 20:00:00,PMON/USDT,1.4312,1.4397,1.4281,1.4385,3462.6113,4972.8678314
1660417200,2022-08-13 19:00:00,PMON/USDT,1.4312,1.4397,1.428,1.4392,3679.5754,5279.31634223
1660413600,2022-08-13 18:00:00,PMON/USDT,1.4217,1.4397,1.4111,1.4382,6170.3506,8835.74911852
1660410000,2022-08-13 17:00:00,PMON/USDT,1.4319,1.4397,1.4048,1.4294,4974.4841,7104.41225064
1660406400,2022-08-13 16:00:00,PMON/USDT,1.4228,1.4396,1.4227,1.439,3636.4884,5218.76715102
1660402800,2022-08-13 15:00:00,PMON/USDT,1.4313,1.4397,1.4066,1.4314,4437.4651,6355.77108158
1660399200,2022-08-13 14:00:00,PMON/USDT,1.433,1.4397,1.4113,1.4396,5863.6945,8410.71046481
1660395600,2022-08-13 13:00:00,PMON/USDT,1.4083,1.4397,1.4035,1.4374,4495.6022,6424.62377492
1660392000,2022-08-13 12:00:00,PMON/USDT,1.3758,1.4397,1.3735,1.41,6831.7776,9649.95330779
1660388400,2022-08-13 11:00:00,PMON/USDT,1.3744,1.3861,1.3734,1.3789,3079.5329,4244.04769688
1660384800,2022-08-13 10:00:00,PMON/USDT,1.3821,1.3887,1.3732,1.3843,3411.116,4708.37642315
1660381200,2022-08-13 09:00:00,PMON/USDT,1.3862,1.3912,1.3798,1.3874,3111.8817,4314.48380297
1660377600,2022-08-13 08:00:00,PMON/USDT,1.3903,1.3966,1.38,1.3911,3071.2972,4271.11592314
1660374000,2022-08-13 07:00:00,PMON/USDT,1.3829,1.3966,1.3768,1.3958,3098.3066,4302.36248496
1660370400,2022-08-13 06:00:00,PMON/USDT,1.3664,1.3951,1.3615,1.3873,3517.819,4864.3270657
1660366800,2022-08-13 05:00:00,PMON/USDT,1.3675,1.3755,1.3632,1.3699,2845.5531,3897.71535451
1660363200,2022-08-13 04:00:00,PMON/USDT,1.3892,1.3979,1.3632,1.3656,2861.8753,3946.82972417
1660359600,2022-08-13 03:00:00,PMON/USDT,1.3739,1.401,1.3518,1.3894,3729.5942,5153.1384503
1660356000,2022-08-13 02:00:00,PMON/USDT,1.3544,1.3804,1.35,1.3784,2920.0668,3994.90140829
1660352400,2022-08-13 01:00:00,PMON/USDT,1.3688,1.3689,1.3508,1.3612,2676.8914,3644.3058965
1660348800,2022-08-13 00:00:00,PMON/USDT,1.3675,1.3701,1.36,1.3689,2749.83,3754.24446006
1660345200,2022-08-12 23:00:00,PMON/USDT,1.3552,1.3785,1.355,1.3619,3700.101,5048.79935902
1660341600,2022-08-12 22:00:00,PMON/USDT,1.3609,1.3626,1.3547,1.3609,3304.0302,4486.93514537
1660338000,2022-08-12 21:00:00,PMON/USDT,1.3554,1.3644,1.355,1.3554,3518.09,4781.22917363
1660334400,2022-08-12 20:00:00,PMON/USDT,1.3657,1.378,1.35,1.3602,3532.4657,4808.72838464
1660330800,2022-08-12 19:00:00,PMON/USDT,1.3309,1.3643,1.33,1.3643,3639.8462,4889.08902526
1660327200,2022-08-12 18:00:00,PMON/USDT,1.3313,1.3414,1.328,1.3413,3248.534,4333.72821689
1660323600,2022-08-12 17:00:00,PMON/USDT,1.3272,1.3421,1.3229,1.3356,4108.3118,5483.97345378
1660320000,2022-08-12 16:00:00,PMON/USDT,1.3274,1.337,1.3242,1.3353,3399.3809,4529.64585881
1660316400,2022-08-12 15:00:00,PMON/USDT,1.3104,1.3355,1.3036,1.3326,3363.104,4435.87219082
1660312800,2022-08-12 14:00:00,PMON/USDT,1.3356,1.3413,1.31,1.3155,2974.5938,3922.27336111
1660309200,2022-08-12 13:00:00,PMON/USDT,1.3263,1.3435,1.3188,1.3413,3611.4097,4810.47931567
1660305600,2022-08-12 12:00:00,PMON/USDT,1.3002,1.3539,1.2846,1.3188,4902.0253,6430.14007948
1660302000,2022-08-12 11:00:00,PMON/USDT,1.3769,1.381,1.3001,1.3086,4454.7838,5954.46713162
1660298400,2022-08-12 10:00:00,PMON/USDT,1.369,1.387,1.3526,1.3804,4386.7953,6016.7780748
1660294800,2022-08-12 09:00:00,PMON/USDT,1.3679,1.3768,1.3617,1.3745,3233.4078,4434.27480044
1660291200,2022-08-12 08:00:00,PMON/USDT,1.3655,1.3769,1.36,1.3754,3473.7557,4756.28487576
1660287600,2022-08-12 07:00:00,PMON/USDT,1.3258,1.3657,1.325,1.3657,4405.3822,5898.66068323
1660284000,2022-08-12 06:00:00,PMON/USDT,1.3249,1.3347,1.3193,1.3346,3354.433,4454.70767238
1660280400,2022-08-12 05:00:00,PMON/USDT,1.322,1.3319,1.32,1.3297,2698.4926,3576.90268196
1660276800,2022-08-12 04:00:00,PMON/USDT,1.3343,1.3389,1.3168,1.3264,2732.4326,3622.90454057
1660273200,2022-08-12 03:00:00,PMON/USDT,1.3346,1.3422,1.3313,1.3386,2562.7746,3424.8319376
1660269600,2022-08-12 02:00:00,PMON/USDT,1.3357,1.3406,1.3316,1.3391,2861.42,3821.4368431
1660266000,2022-08-12 01:00:00,PMON/USDT,1.3325,1.3419,1.3316,1.3357,2801.14,3745.36666699
1660262400,2022-08-12 00:00:00,PMON/USDT,1.333,1.3411,1.3316,1.3401,3051.1094,4072.07282685
1660258800,2022-08-11 23:00:00,PMON/USDT,1.3318,1.3417,1.3316,1.333,3441.0569,4592.13570482
1660255200,2022-08-11 22:00:00,PMON/USDT,1.3347,1.34,1.3316,1.3372,3816.538,5100.53142354
1660251600,2022-08-11 21:00:00,PMON/USDT,1.363,1.3706,1.3316,1.3385,3995.7743,5403.27576815
1660248000,2022-08-11 20:00:00,PMON/USDT,1.3619,1.373,1.3605,1.3685,3307.2222,4520.91469258
1660244400,2022-08-11 19:00:00,PMON/USDT,1.3396,1.372,1.3354,1.3619,3284.9456,4449.51015039
1660240800,2022-08-11 18:00:00,PMON/USDT,1.3433,1.3525,1.3337,1.3354,3026.0378,4067.27844993
1660237200,2022-08-11 17:00:00,PMON/USDT,1.3792,1.3792,1.3408,1.3509,3647.3385,4964.1317014
1660233600,2022-08-11 16:00:00,PMON/USDT,1.3865,1.3943,1.3781,1.3781,2831.8671,3928.32008212
1660230000,2022-08-11 15:00:00,PMON/USDT,1.378,1.3947,1.3772,1.3928,2914.2769,4032.84175939
1660226400,2022-08-11 14:00:00,PMON/USDT,1.3824,1.3893,1.3771,1.3848,3091.0167,4275.31622425
1660222800,2022-08-11 13:00:00,PMON/USDT,1.3936,1.3936,1.3771,1.3893,1401.3162,1938.50616798
1660219200,2022-08-11 12:00:00,PMON/USDT,1.3841,1.4013,1.3776,1.4011,1235.9255,1722.7010947
1660215600,2022-08-11 11:00:00,PMON/USDT,1.3624,1.3879,1.3624,1.3879,880.624,1204.97317541
1660212000,2022-08-11 10:00:00,PMON/USDT,1.3749,1.3825,1.3609,1.3624,3134.6179,4298.44268707
1660208400,2022-08-11 09:00:00,PMON/USDT,1.3811,1.3952,1.3699,1.3821,3316.7454,4592.84423379
1660204800,2022-08-11 08:00:00,PMON/USDT,1.3913,1.3977,1.38,1.3811,3080.1074,4285.47248268
1660201200,2022-08-11 07:00:00,PMON/USDT,1.3703,1.4,1.3703,1.3977,4094.8271,5682.9502631
1660197600,2022-08-11 06:00:00,PMON/USDT,1.3628,1.3798,1.3608,1.3796,3266.98,4477.22396154
1660194000,2022-08-11 05:00:00,PMON/USDT,1.3614,1.3712,1.3608,1.3677,2733.3768,3730.89714493
1660190400,2022-08-11 04:00:00,PMON/USDT,1.3747,1.3797,1.3614,1.3696,3806.7263,5209.64325135
1660186800,2022-08-11 03:00:00,PMON/USDT,1.3615,1.3798,1.3614,1.3783,2738.4003,3755.63883219
1660183200,2022-08-11 02:00:00,PMON/USDT,1.3886,1.3964,1.3614,1.3664,3431.4779,4699.15067645
1660179600,2022-08-11 01:00:00,PMON/USDT,1.3923,1.3958,1.3805,1.395,2915.5099,4055.3045919
1660176000,2022-08-11 00:00:00,PMON/USDT,1.3855,1.3956,1.3692,1.3936,4404.592,6120.13056053
1660172400,2022-08-10 23:00:00,PMON/USDT,1.4131,1.42,1.3819,1.3941,3887.3112,5474.97423339
1660168800,2022-08-10 22:00:00,PMON/USDT,1.4144,1.42,1.41,1.4197,2918.3002,4130.20203048
1660165200,2022-08-10 21:00:00,PMON/USDT,1.4116,1.42,1.3843,1.4185,3389.9504,4784.64755249
1660161600,2022-08-10 20:00:00,PMON/USDT,1.3941,1.42,1.3932,1.4188,4001.8808,5637.75859695
1660158000,2022-08-10 19:00:00,PMON/USDT,1.406,1.4199,1.3843,1.394,4211.5659,5944.57777545
1660154400,2022-08-10 18:00:00,PMON/USDT,1.3996,1.4134,1.379,1.406,4105.9462,5747.06340972
1660150800,2022-08-10 17:00:00,PMON/USDT,1.3895,1.409,1.3729,1.4063,4901.8967,6846.81691774
1660147200,2022-08-10 16:00:00,PMON/USDT,1.3667,1.3978,1.3617,1.3977,4335.8155,5987.90279676
1660143600,2022-08-10 15:00:00,PMON/USDT,1.3508,1.39,1.3469,1.3746,4413.4808,5993.5062121
1660140000,2022-08-10 14:00:00,PMON/USDT,1.3514,1.3517,1.3414,1.3508,4404.538,5942.00518038
1660136400,2022-08-10 13:00:00,PMON/USDT,1.3441,1.3517,1.3401,1.3514,4530.1783,6110.6800661
1660132800,2022-08-10 12:00:00,PMON/USDT,1.2887,1.3517,1.2802,1.3515,6634.0738,8755.66353503
1660129200,2022-08-10 11:00:00,PMON/USDT,1.2906,1.298,1.2848,1.285,2926.8045,3785.30572515
1660125600,2022-08-10 10:00:00,PMON/USDT,1.2963,1.3019,1.29,1.2905,3244.6373,4205.85417577
1660122000,2022-08-10 09:00:00,PMON/USDT,1.2863,1.303,1.2823,1.2953,3034.1575,3923.2172872
1660118400,2022-08-10 08:00:00,PMON/USDT,1.3072,1.3124,1.2826,1.2913,5236.2481,6757.02115743
1660114800,2022-08-10 07:00:00,PMON/USDT,1.3111,1.3187,1.3,1.3003,2971.3388,3901.92636092
1660111200,2022-08-10 06:00:00,PMON/USDT,1.2865,1.32,1.2851,1.3173,4007.4273,5230.16054423
1660107600,2022-08-10 05:00:00,PMON/USDT,1.2913,1.2978,1.285,1.2865,2749.8732,3551.58411478
1660104000,2022-08-10 04:00:00,PMON/USDT,1.29,1.2958,1.285,1.2913,2258.8927,2913.50604498
1660100400,2022-08-10 03:00:00,PMON/USDT,1.3101,1.3198,1.2851,1.2901,2144.6063,2807.88021761
1660096800,2022-08-10 02:00:00,PMON/USDT,1.304,1.313,1.3001,1.3063,2441.9843,3194.31745671
1660093200,2022-08-10 01:00:00,PMON/USDT,1.2899,1.3114,1.2864,1.304,2878.9218,3743.40765991
1660089600,2022-08-10 00:00:00,PMON/USDT,1.2872,1.2962,1.285,1.2942,2502.5937,3224.39961632
1660086000,2022-08-09 23:00:00,PMON/USDT,1.2881,1.318,1.285,1.291,3427.3726,4441.12556614
1660082400,2022-08-09 22:00:00,PMON/USDT,1.285,1.2956,1.2839,1.2945,3167.5883,4083.87167268
1660078800,2022-08-09 21:00:00,PMON/USDT,1.2845,1.2948,1.2809,1.2923,2956.21,3808.25397044
1660075200,2022-08-09 20:00:00,PMON/USDT,1.3304,1.3391,1.2799,1.2924,3753.2903,4869.36014158
1660071600,2022-08-09 19:00:00,PMON/USDT,1.2813,1.3487,1.2774,1.3357,3546.5562,4606.1697887
1660068000,2022-08-09 18:00:00,PMON/USDT,1.3037,1.3101,1.2776,1.2874,3654.0929,4719.63527939
1660064400,2022-08-09 17:00:00,PMON/USDT,1.2996,1.3205,1.2803,1.3092,4038.661,5263.46206581
1660060800,2022-08-09 16:00:00,PMON/USDT,1.2988,1.3088,1.295,1.3039,3541.302,4608.55936576
1660057200,2022-08-09 15:00:00,PMON/USDT,1.3072,1.311,1.2941,1.2991,3793.18,4943.82184752
1660053600,2022-08-09 14:00:00,PMON/USDT,1.3176,1.3197,1.2698,1.3004,5023.1762,6520.24352943
1660050000,2022-08-09 13:00:00,PMON/USDT,1.2966,1.328,1.291,1.3104,4006.5323,5265.4070534
1660046400,2022-08-09 12:00:00,PMON/USDT,1.2875,1.2991,1.2802,1.2966,5215.5461,6735.44474406
1660042800,2022-08-09 11:00:00,PMON/USDT,1.29,1.3011,1.2691,1.2946,4520.8379,5823.8518958
1660039200,2022-08-09 10:00:00,PMON/USDT,1.2957,1.304,1.2585,1.2892,4537.2231,5792.87004723
1660035600,2022-08-09 09:00:00,PMON/USDT,1.331,1.3356,1.2844,1.3036,6340.581,8304.42585769
1660032000,2022-08-09 08:00:00,PMON/USDT,1.3307,1.3408,1.33,1.336,2965.2056,3955.32288076
1660028400,2022-08-09 07:00:00,PMON/USDT,1.3313,1.3702,1.33,1.3382,4042.4551,5448.76467352
1660024800,2022-08-09 06:00:00,PMON/USDT,1.3307,1.338,1.33,1.3304,3168.8199,4224.96247548
1660021200,2022-08-09 05:00:00,PMON/USDT,1.3314,1.342,1.33,1.3346,2767.8511,3692.36522105
1660017600,2022-08-09 04:00:00,PMON/USDT,1.334,1.3702,1.3301,1.3314,4463.2754,6030.67642654
1660014000,2022-08-09 03:00:00,PMON/USDT,1.3297,1.3556,1.3256,1.3416,3154.6131,4212.13966524
1660010400,2022-08-09 02:00:00,PMON/USDT,1.3209,1.3375,1.32,1.3347,2885.2717,3842.86847212
1660006800,2022-08-09 01:00:00,PMON/USDT,1.3232,1.3297,1.3145,1.3288,2421.3761,3203.02312838
1660003200,2022-08-09 00:00:00,PMON/USDT,1.3215,1.3301,1.32,1.3268,2596.7334,3439.50771714
1659999600,2022-08-08 23:00:00,PMON/USDT,1.3045,1.328,1.288,1.3257,2967.3019,3891.09893131
1659996000,2022-08-08 22:00:00,PMON/USDT,1.3102,1.3324,1.3036,1.3171,3065.3677,4036.29538118
1659992400,2022-08-08 21:00:00,PMON/USDT,1.317,1.321,1.3057,1.3166,2823.3908,3712.460994
1659988800,2022-08-08 20:00:00,PMON/USDT,1.31,1.3212,1.31,1.3198,2839.5205,3738.90867984
1659985200,2022-08-08 19:00:00,PMON/USDT,1.3047,1.3189,1.29,1.3168,3068.0485,3985.71985214
1659981600,2022-08-08 18:00:00,PMON/USDT,1.3178,1.3204,1.3013,1.3107,2504.68,3283.81277413
1659978000,2022-08-08 17:00:00,PMON/USDT,1.3178,1.3528,1.3051,1.3178,3198.192,4221.75589614
1659974400,2022-08-08 16:00:00,PMON/USDT,1.3277,1.3334,1.31,1.323,3437.1891,4540.76902247
1659970800,2022-08-08 15:00:00,PMON/USDT,1.3315,1.3349,1.3243,1.3334,2938.354,3910.04326431
1659967200,2022-08-08 14:00:00,PMON/USDT,1.3414,1.3526,1.3229,1.3269,2881.5909,3859.99399706
1659963600,2022-08-08 13:00:00,PMON/USDT,1.3499,1.3543,1.3398,1.349,3830.8595,5168.97534671
1659960000,2022-08-08 12:00:00,PMON/USDT,1.3261,1.3519,1.3204,1.3472,4625.3653,6200.55450143
1659956400,2022-08-08 11:00:00,PMON/USDT,1.328,1.3363,1.3209,1.333,3468.3148,4616.88194208
1659952800,2022-08-08 10:00:00,PMON/USDT,1.3125,1.3365,1.3092,1.3315,4309.7012,5712.92978751
1659949200,2022-08-08 09:00:00,PMON/USDT,1.3067,1.3188,1.2979,1.3166,2882.3771,3763.20272841
1659945600,2022-08-08 08:00:00,PMON/USDT,1.2945,1.3087,1.2925,1.3066,3944.1356,5124.648627
1659942000,2022-08-08 07:00:00,PMON/USDT,1.2945,1.3008,1.2925,1.299,3013.2154,3906.32347122
1659938400,2022-08-08 06:00:00,PMON/USDT,1.2932,1.3008,1.2916,1.2945,2846.465,3691.4641663
1659934800,2022-08-08 05:00:00,PMON/USDT,1.295,1.3008,1.2915,1.2974,2540.9888,3293.62631142
1659931200,2022-08-08 04:00:00,PMON/USDT,1.2934,1.3008,1.2916,1.3002,2685.9684,3484.76158217
1659927600,2022-08-08 03:00:00,PMON/USDT,1.2943,1.3004,1.2915,1.2979,2639.8015,3419.25219224
1659924000,2022-08-08 02:00:00,PMON/USDT,1.2943,1.2991,1.2915,1.2969,2844.5842,3684.63717617
1659920400,2022-08-08 01:00:00,PMON/USDT,1.2949,1.3008,1.2915,1.2988,2656.8882,3441.59623718
1659916800,2022-08-08 00:00:00,PMON/USDT,1.2948,1.3008,1.2935,1.2978,2625.8328,3405.94699946
1659913200,2022-08-07 23:00:00,PMON/USDT,1.2945,1.2994,1.2914,1.2948,3637.9138,4714.41685405
1659909600,2022-08-07 22:00:00,PMON/USDT,1.294,1.2994,1.2914,1.2933,3017.7294,3910.78771631
1659906000,2022-08-07 21:00:00,PMON/USDT,1.2963,1.2994,1.2914,1.2972,3113.7542,4033.07391454
1659902400,2022-08-07 20:00:00,PMON/USDT,1.2918,1.2994,1.2901,1.2986,3224.8813,4177.73704236
1659898800,2022-08-07 19:00:00,PMON/USDT,1.2949,1.2969,1.2902,1.2969,2870.9013,3715.21867198
1659895200,2022-08-07 18:00:00,PMON/USDT,1.2879,1.2969,1.2845,1.2922,3357.688,4337.13904308
1659891600,2022-08-07 17:00:00,PMON/USDT,1.2928,1.2951,1.2843,1.2903,3893.0643,5019.56179235
1659888000,2022-08-07 16:00:00,PMON/USDT,1.2908,1.2949,1.2841,1.2932,3331.2481,4302.08316924
1659884400,2022-08-07 15:00:00,PMON/USDT,1.284,1.2938,1.2828,1.2938,4038.3897,5211.41352874
1659880800,2022-08-07 14:00:00,PMON/USDT,1.2845,1.2921,1.2801,1.2921,3768.2086,4841.90018715
1659877200,2022-08-07 13:00:00,PMON/USDT,1.2847,1.2997,1.265,1.2897,4454.7993,5707.02280595
1659873600,2022-08-07 12:00:00,PMON/USDT,1.2817,1.295,1.2607,1.294,7948.5239,10146.2265738
1659870000,2022-08-07 11:00:00,PMON/USDT,1.2856,1.2903,1.2714,1.2859,3697.3417,4754.20534088
1659866400,2022-08-07 10:00:00,PMON/USDT,1.2913,1.2943,1.2845,1.2899,3386.058,4370.24018567
1659862800,2022-08-07 09:00:00,PMON/USDT,1.2956,1.3003,1.29,1.2931,3042.2046,3937.15301566
1659859200,2022-08-07 08:00:00,PMON/USDT,1.2945,1.3019,1.2914,1.3004,3051.2947,3958.50750671
1659855600,2022-08-07 07:00:00,PMON/USDT,1.2997,1.3037,1.29,1.3008,2644.48,3434.07900782
1659852000,2022-08-07 06:00:00,PMON/USDT,1.3002,1.3058,1.2974,1.2997,2713.52,3532.83523583
1659848400,2022-08-07 05:00:00,PMON/USDT,1.3,1.3066,1.2937,1.3044,2711.1142,3531.26408548
1659844800,2022-08-07 04:00:00,PMON/USDT,1.2882,1.3067,1.2882,1.3047,2608.9446,3389.3829746
1659841200,2022-08-07 03:00:00,PMON/USDT,1.2685,1.2964,1.2682,1.2964,2939.6368,3753.79168843
1659837600,2022-08-07 02:00:00,PMON/USDT,1.2926,1.314,1.2661,1.2753,2687.5684,3491.03642515
1659834000,2022-08-07 01:00:00,PMON/USDT,1.3328,1.3377,1.2729,1.2983,2126.6737,2747.19183223
1659830400,2022-08-07 00:00:00,PMON/USDT,1.3373,1.3405,1.3317,1.3375,1582.386,2114.08916674
1659826800,2022-08-06 23:00:00,PMON/USDT,1.3334,1.339,1.3303,1.3376,2488.9005,3322.66246345
1659823200,2022-08-06 22:00:00,PMON/USDT,1.3387,1.3433,1.3247,1.3383,2604.0985,3481.11124542
1659819600,2022-08-06 21:00:00,PMON/USDT,1.345,1.351,1.3359,1.3432,1974.7766,2653.65172663
1659816000,2022-08-06 20:00:00,PMON/USDT,1.3166,1.351,1.3,1.349,3070.406,4083.85268367
1659812400,2022-08-06 19:00:00,PMON/USDT,1.3127,1.3228,1.3015,1.321,1610.2087,2117.76611446
1659808800,2022-08-06 18:00:00,PMON/USDT,1.3167,1.3226,1.2895,1.3159,3137.5102,4088.21216505
1659805200,2022-08-06 17:00:00,PMON/USDT,1.3296,1.3296,1.3141,1.3235,2051.9793,2714.55249336
1659801600,2022-08-06 16:00:00,PMON/USDT,1.3271,1.3359,1.2832,1.3288,5517.9736,7293.39253794
1659798000,2022-08-06 15:00:00,PMON/USDT,1.3255,1.336,1.3113,1.335,2892.7097,3849.4579253
1659794400,2022-08-06 14:00:00,PMON/USDT,1.3127,1.3354,1.3103,1.3321,3245.6933,4291.0989769
1659790800,2022-08-06 13:00:00,PMON/USDT,1.3216,1.3303,1.3038,1.318,3066.1352,4042.3572509
1659787200,2022-08-06 12:00:00,PMON/USDT,1.349,1.3556,1.3014,1.3279,5833.1646,7734.95099988
1659783600,2022-08-06 11:00:00,PMON/USDT,1.3657,1.3758,1.3415,1.3546,10363.8597,14007.15524829
1659780000,2022-08-06 10:00:00,PMON/USDT,1.3812,1.4101,1.3602,1.3742,4218.8453,5858.21443711
1659776400,2022-08-06 09:00:00,PMON/USDT,1.3951,1.4215,1.3612,1.3859,4033.0659,5616.33617817
1659772800,2022-08-06 08:00:00,PMON/USDT,1.377,1.4496,1.3713,1.4037,9618.421,13530.17882753
1659769200,2022-08-06 07:00:00,PMON/USDT,1.3908,1.4414,1.3599,1.3803,5252.9638,7390.6861103
1659765600,2022-08-06 06:00:00,PMON/USDT,1.3932,1.4691,1.3694,1.3979,8070.1193,11472.24908448
1659762000,2022-08-06 05:00:00,PMON/USDT,1.4022,1.4106,1.3615,1.3977,3569.7844,4964.64860341
1659758400,2022-08-06 04:00:00,PMON/USDT,1.3973,1.438,1.3973,1.4068,4997.8793,7061.61066732
1659754800,2022-08-06 03:00:00,PMON/USDT,1.3821,1.4456,1.3646,1.402,7801.7734,10957.99187193
1659751200,2022-08-06 02:00:00,PMON/USDT,1.5501,1.558,1.3803,1.381,24582.5924,35314.97425342
1659747600,2022-08-06 01:00:00,PMON/USDT,1.3505,1.68,1.3435,1.55,41487.7662,62169.23105993
1659744000,2022-08-06 00:00:00,PMON/USDT,1.3155,1.3553,1.3125,1.3468,2760.8265,3696.25002464
1659740400,2022-08-05 23:00:00,PMON/USDT,1.3204,1.3683,1.2994,1.3203,5167.8711,6886.17082529
1659736800,2022-08-05 22:00:00,PMON/USDT,1.297,1.4296,1.2907,1.3246,5641.8193,7465.75116628
1659733200,2022-08-05 21:00:00,PMON/USDT,1.2909,1.3033,1.289,1.3033,3770.0406,4893.03478003
